candidate_id,split,control_seed,actual_net_pnl_inr,random_side_net_pnl_inr,actual_beats_random
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,38,89257.5525543676,-43056.4205403449,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,38,63582.170883338695,-44444.25329246433,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,39,89257.5525543676,-46143.84379634361,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,39,63582.170883338695,-34649.41483794702,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,40,89257.5525543676,-28700.628688947883,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,40,63582.170883338695,-98144.19902590595,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,41,89257.5525543676,9881.168199654283,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,41,63582.170883338695,-17217.13726821439,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,42,89257.5525543676,-78965.2298132068,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,42,63582.170883338695,18899.576426198975,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,43,89257.5525543676,-64473.30992003189,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,43,63582.170883338695,-17706.896215934954,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,44,89257.5525543676,-62501.26228239128,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,44,63582.170883338695,-122152.73013320925,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,45,89257.5525543676,-57548.92023515658,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,45,63582.170883338695,-7097.6189962058415,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,46,89257.5525543676,-11213.243191187099,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,46,63582.170883338695,-53078.18359795571,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,47,89257.5525543676,-39756.88536880436,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,47,63582.170883338695,-48232.755384871656,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,48,89257.5525543676,-46315.60050056856,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,48,63582.170883338695,-46826.3806751932,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,49,89257.5525543676,-93153.46436034646,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,49,63582.170883338695,13779.65478611787,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,50,89257.5525543676,-69243.4812112783,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,50,63582.170883338695,28114.566945961036,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,51,89257.5525543676,-26571.835329658912,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,51,63582.170883338695,9407.327592694644,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,52,89257.5525543676,-31742.39390056167,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,52,63582.170883338695,46563.35573941319,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,53,89257.5525543676,-43658.391717336846,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,53,63582.170883338695,-54107.741402998974,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,54,89257.5525543676,-42864.97586116175,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,54,63582.170883338695,-25128.630524341956,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,55,89257.5525543676,-51614.49805006699,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,55,63582.170883338695,-75111.38286354273,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,56,89257.5525543676,-28632.29297046449,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,56,63582.170883338695,46833.20124215998,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,57,89257.5525543676,-64395.60944612695,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,57,63582.170883338695,-44380.109428551084,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,58,89257.5525543676,5936.22962725069,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,58,63582.170883338695,-58468.481270159304,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,59,89257.5525543676,-101496.6017643211,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,59,63582.170883338695,-51765.2622942059,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,60,89257.5525543676,-63457.47998501597,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,60,63582.170883338695,-152460.29084682043,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,61,89257.5525543676,-40178.58928170163,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,61,63582.170883338695,-119014.64854848763,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,62,89257.5525543676,-46372.705927177594,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,62,63582.170883338695,-53996.044712179,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,63,89257.5525543676,-62196.276680642586,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,63,63582.170883338695,-34564.48543554286,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,64,89257.5525543676,-51309.34628298669,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,64,63582.170883338695,-7877.753712353173,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,65,89257.5525543676,-83797.96991085724,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,65,63582.170883338695,-61203.98773050146,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,66,89257.5525543676,-48801.347797035574,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,66,63582.170883338695,-54034.932107398214,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,67,89257.5525543676,-16969.611985178784,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,67,63582.170883338695,10224.260236345286,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,68,89257.5525543676,-4292.8061857453795,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,68,63582.170883338695,-99360.54793759144,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,69,89257.5525543676,-104975.41361605018,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,69,63582.170883338695,-26303.360933715663,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,70,89257.5525543676,-40754.01976830523,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,70,63582.170883338695,-24250.740449061395,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,71,89257.5525543676,-90665.1853355625,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,71,63582.170883338695,694.9099865616226,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,72,89257.5525543676,-114048.95438945862,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,72,63582.170883338695,-84555.78610642377,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,73,89257.5525543676,-644.6698123073129,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,73,63582.170883338695,6391.373555848593,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,74,89257.5525543676,17111.98162591444,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,74,63582.170883338695,-21651.586527976135,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,75,89257.5525543676,4516.747774823221,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,75,63582.170883338695,-124522.46506895786,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,76,89257.5525543676,-74192.00970692287,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,76,63582.170883338695,-35707.05490897844,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,77,89257.5525543676,-75695.37954263049,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,77,63582.170883338695,-57304.63208304232,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,78,89257.5525543676,-92120.76450942917,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,78,63582.170883338695,-84650.18993213118,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,79,89257.5525543676,-36361.161408476124,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,79,63582.170883338695,-74475.5628296953,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,80,89257.5525543676,-81733.82753020173,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,80,63582.170883338695,-35893.667167537365,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,81,89257.5525543676,-92171.85502361227,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,81,63582.170883338695,-129843.64762661065,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,82,89257.5525543676,-108313.49647635817,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,82,63582.170883338695,4609.25210325527,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,83,89257.5525543676,-37414.94932591731,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,83,63582.170883338695,-156005.1432092037,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,84,89257.5525543676,-814.4879526244222,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,84,63582.170883338695,-77173.04620509526,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,85,89257.5525543676,-29763.40468295062,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,85,63582.170883338695,-60080.38547113568,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,86,89257.5525543676,-10540.765449758685,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,86,63582.170883338695,-52466.62136413581,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,87,89257.5525543676,-71304.06526606815,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,87,63582.170883338695,-47596.10335939437,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,88,89257.5525543676,-15167.306238963676,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,88,63582.170883338695,-87853.04858681289,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,89,89257.5525543676,-67240.82010816256,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,89,63582.170883338695,-95094.57042769308,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,90,89257.5525543676,-85785.42328057974,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,90,63582.170883338695,-37517.24639472357,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,91,89257.5525543676,-60558.850372068555,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,91,63582.170883338695,-83171.11377254978,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,92,89257.5525543676,-28694.351974769135,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,92,63582.170883338695,-91620.11224403576,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,93,89257.5525543676,-24820.81020843129,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,93,63582.170883338695,-29484.191322332794,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,94,89257.5525543676,-27412.51947131955,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,94,63582.170883338695,-34840.052527030624,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,95,89257.5525543676,-27107.752773572574,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,95,63582.170883338695,-95054.36817915158,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,96,89257.5525543676,-17285.930112610895,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,96,63582.170883338695,31123.20768019247,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,97,89257.5525543676,-27803.40234977832,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,97,63582.170883338695,-90502.1436075182,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,98,89257.5525543676,96269.07852050042,False
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,98,63582.170883338695,-164999.69102103714,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,99,89257.5525543676,-94101.2220283231,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,99,63582.170883338695,-46943.591965086365,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,test,100,89257.5525543676,-26460.216353047734,True
P231_L5_IMBALANCE_REVERSAL_H3_Q0_9,train,100,63582.170883338695,-50018.06720357106,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,1,83574.2645398744,-29200.040846645257,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,1,113918.38272394007,-68626.25544810631,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,2,83574.2645398744,-2929.098037938753,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,2,113918.38272394007,3082.4894229673127,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,3,83574.2645398744,-28211.56018796219,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,3,113918.38272394007,-12587.40682024784,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,4,83574.2645398744,-31876.24331010781,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,4,113918.38272394007,-12638.892830042525,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,5,83574.2645398744,-56492.87845532287,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,5,113918.38272394007,-31316.235988067405,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,6,83574.2645398744,-60113.569040874594,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,6,113918.38272394007,7681.07366197619,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,7,83574.2645398744,-30046.99759917135,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,7,113918.38272394007,-25272.813799667558,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,8,83574.2645398744,-30263.633787041228,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,8,113918.38272394007,30517.964253248683,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,9,83574.2645398744,3625.2719730404824,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,9,113918.38272394007,-8396.498355551528,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,10,83574.2645398744,-32123.089514108513,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,10,113918.38272394007,-85634.15602030889,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,11,83574.2645398744,-32141.449572858968,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,11,113918.38272394007,-65061.004343742985,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,12,83574.2645398744,-25370.990398132388,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,12,113918.38272394007,-33706.32540002263,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,13,83574.2645398744,-27047.235960858176,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,13,113918.38272394007,-32658.126656062803,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,14,83574.2645398744,-4081.7638245867365,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,14,113918.38272394007,-4232.560214806132,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,15,83574.2645398744,-29459.963348085206,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,15,113918.38272394007,10732.4495102654,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,16,83574.2645398744,-52139.04440660111,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,16,113918.38272394007,-84859.17452322821,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,17,83574.2645398744,-38939.221212182325,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,17,113918.38272394007,-11547.967110422105,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,18,83574.2645398744,-9085.178417453577,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,18,113918.38272394007,4821.680577518954,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,19,83574.2645398744,-41913.714658794626,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,19,113918.38272394007,-16772.66602135812,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,20,83574.2645398744,-14502.57186709339,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,20,113918.38272394007,-53113.53847850003,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,21,83574.2645398744,-52185.810034609065,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,21,113918.38272394007,-50749.434094224365,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,22,83574.2645398744,-10715.341366353608,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,22,113918.38272394007,-20467.058682313163,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,23,83574.2645398744,9865.132708157269,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,23,113918.38272394007,-60071.99297423217,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,24,83574.2645398744,13288.308655717228,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,24,113918.38272394007,-97092.47738144198,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,25,83574.2645398744,-31325.58901382656,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,25,113918.38272394007,-25139.642504049574,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,26,83574.2645398744,-28725.7774788611,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,26,113918.38272394007,-26820.431947202927,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,27,83574.2645398744,30096.91065359511,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,27,113918.38272394007,20133.861066796348,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,28,83574.2645398744,12380.137080737988,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,28,113918.38272394007,19796.76330111073,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,29,83574.2645398744,-26812.470409604375,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,29,113918.38272394007,-18076.3994585134,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,30,83574.2645398744,-26682.04399104771,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,30,113918.38272394007,-71198.37563798795,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,31,83574.2645398744,-4933.908591778321,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,31,113918.38272394007,-14212.66377404227,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,32,83574.2645398744,-28228.730601739542,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,32,113918.38272394007,-13887.934825428485,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,33,83574.2645398744,-62971.673465494896,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,33,113918.38272394007,-101524.77204346942,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,34,83574.2645398744,-30964.890593492688,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,34,113918.38272394007,7843.218420538022,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,35,83574.2645398744,-5463.328218247838,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,35,113918.38272394007,-65384.93302696511,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,36,83574.2645398744,-42266.310920893135,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,36,113918.38272394007,16762.27169541575,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,37,83574.2645398744,12242.703556601607,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,37,113918.38272394007,-38804.87855346707,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,38,83574.2645398744,-49072.12704737121,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,38,113918.38272394007,16053.000615807217,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,39,83574.2645398744,15743.891416906066,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,39,113918.38272394007,-42679.51023750976,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,40,83574.2645398744,-26686.831715730437,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,40,113918.38272394007,-10645.914671545834,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,41,83574.2645398744,11278.154143023325,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,41,113918.38272394007,-13317.475833004128,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,42,83574.2645398744,-9338.27964665945,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,42,113918.38272394007,-48643.84037444541,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,43,83574.2645398744,11682.28737599183,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,43,113918.38272394007,4310.916499027011,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,44,83574.2645398744,2488.4243219782293,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,44,113918.38272394007,41315.360272125006,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,45,83574.2645398744,-41767.05925740798,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,45,113918.38272394007,-37673.37522166892,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,46,83574.2645398744,481.61446016088917,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,46,113918.38272394007,30915.04220177829,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,47,83574.2645398744,23148.096520467167,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,47,113918.38272394007,-23216.90895526605,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,48,83574.2645398744,-26430.529311530976,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,48,113918.38272394007,-29796.726570767947,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,49,83574.2645398744,14903.98806218807,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,49,113918.38272394007,10843.608160941396,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,50,83574.2645398744,-556.7737665029356,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,50,113918.38272394007,-42956.86314076615,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,51,83574.2645398744,-14742.46117751037,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,51,113918.38272394007,-53645.22869927398,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,52,83574.2645398744,-28943.474482294816,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,52,113918.38272394007,39746.02624899767,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,53,83574.2645398744,35597.72596014265,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,53,113918.38272394007,-64635.536437451774,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,54,83574.2645398744,2891.3917189640233,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,54,113918.38272394007,12616.197486646895,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,55,83574.2645398744,-7512.611060960076,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,55,113918.38272394007,-67861.27681316507,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,56,83574.2645398744,-27831.557050613294,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,56,113918.38272394007,-48623.469424732684,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,57,83574.2645398744,5581.377964650448,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,57,113918.38272394007,-29853.588056399793,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,58,83574.2645398744,-175.60394770126845,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,58,113918.38272394007,-40440.01266358571,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,59,83574.2645398744,-50535.26670832244,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,59,113918.38272394007,-18225.078006960026,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,60,83574.2645398744,13704.560571179705,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,60,113918.38272394007,-103039.08304869599,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,61,83574.2645398744,23023.764492041384,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,61,113918.38272394007,-23122.174880683975,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,62,83574.2645398744,-9783.834475818114,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,62,113918.38272394007,-26956.159877659353,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,63,83574.2645398744,-29845.99837564703,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,63,113918.38272394007,-4336.4133216262235,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,64,83574.2645398744,8182.045235993701,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,64,113918.38272394007,3365.3564439028123,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,65,83574.2645398744,-30507.121533257156,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,65,113918.38272394007,-27949.632754694037,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,66,83574.2645398744,-5314.437401952995,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,66,113918.38272394007,-57953.65316787477,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,67,83574.2645398744,-19749.288222416813,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,67,113918.38272394007,-55237.71432026927,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,68,83574.2645398744,-23419.985919043575,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,68,113918.38272394007,-21359.9714257925,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,69,83574.2645398744,-10468.239639296804,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,69,113918.38272394007,-25570.608870274147,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,70,83574.2645398744,-26617.496065336432,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,70,113918.38272394007,-8791.109301077995,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,71,83574.2645398744,45757.37087653384,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,71,113918.38272394007,-2440.414489990444,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,72,83574.2645398744,14182.010656372264,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,72,113918.38272394007,-62129.58203345635,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,test,73,83574.2645398744,-5383.63541844679,True
P231_MICROPRICE_REVERSAL_H3_Q0_95,train,73,113918.38272394007,-4506.39845940627,True
