trade_date,symbol,candidate_start_row,horizon_ticks,top_fraction,signal_side,probability,confidence,entry_price,exit_price,quantity,gross_pnl_inr,zerodha_total_charges_inr,adverse_slippage_inr,net_pnl_inr,forward_return_bps,label_side,charge_brokerage,charge_stt,charge_transaction_charge,charge_sebi_charge,charge_stamp_duty,charge_gst,holdout_days,scenario_id
2026-03-30,INFY,10000,480,0.2,short,0.3939815430491976,0.10601845695080242,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.8425433995449874,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,22,horizon_480_top_0.20_cost200
2026-03-30,ICICIBANK,10000,480,0.2,short,0.394000187048665,0.10599981295133498,1416.2625,1414.7625,70,105.0,82.58381373050001,19.827675,2.588511269499989,-10.591256917414675,short,40.0,25.0,6.083872725,0.19817174999999998,2.97100125,8.3307680055,22,horizon_480_top_0.20_cost200
2026-03-16,TCS,20000,480,0.2,short,0.3944534296342219,0.10554657036577808,2183.2174999999997,2183.1425,45,3.375,82.4970051722,19.648957499999998,-98.7709626722,-0.3435296758102118,short,40.0,25.0,6.03212634,0.19648619999999997,2.9472423749999996,8.3211502572,22,horizon_480_top_0.20_cost200
2026-03-03,RELIANCE,10000,480,0.2,long,0.6047006728186702,0.10470067281867024,1293.025,1291.7199999999998,77,-100.48500000001513,82.63163055318999,19.912585,-203.02921555320515,-10.092612285147549,short,40.0,25.0,6.1100787055,0.19902536499999998,2.98688775,8.335638732689999,22,horizon_480_top_0.20_cost200
2026-03-11,INFY,10000,480,0.2,short,0.3956564462527566,0.10434355374724341,1102.06,1101.6925,90,33.07499999998254,82.59359069135,19.83708,-69.35567069136746,-3.334664174362887,short,40.0,25.0,6.0889681575,0.198337725,2.9745697500000006,8.33171505885,22,horizon_480_top_0.20_cost200
2026-03-03,HDFCBANK,20000,480,0.2,long,0.6043061992451131,0.10430619924511308,816.115,816.4449999999999,122,40.25999999999476,82.63722070192,19.913206000000002,-62.29042670192524,4.04354778431872,long,40.0,25.0,6.1145902240000005,0.19917231999999999,2.9869809,8.33647725792,22,horizon_480_top_0.20_cost200
2026-03-06,TCS,10000,480,0.2,long,0.6039150692788852,0.10391506927888516,2181.8525,2179.7974999999997,45,-92.47500000002037,82.4873354705,19.636672500000003,-194.59900797052038,-9.418601853243018,short,40.0,25.0,6.025619475,0.19627424999999998,2.945500875,8.3199408705,22,horizon_480_top_0.20_cost200
2026-03-02,AXISBANK,10000,480,0.2,short,0.39673567538570803,0.10326432461429197,1317.9099999999999,1318.7725,75,-64.68750000001455,82.564319044625,19.768649999999997,-167.02046904463955,6.5444529596116725,long,40.0,25.0,6.07096145625,0.19775118749999998,2.967238125,8.328368275875,22,horizon_480_top_0.20_cost200
2026-03-18,TCS,10000,480,0.2,short,0.3969441237727806,0.1030558762272194,2175.4125000000004,2174.6400000000003,45,34.76249999999709,81.45807687167502,19.578712500000005,-66.27428937167794,-3.5510506628054967,short,40.0,24.0,6.009597528750001,0.19575236250000003,2.9357640000000007,8.316962980425,22,horizon_480_top_0.20_cost200
2026-03-12,AXISBANK,0,480,0.2,long,0.6020090420168462,0.10200904201684624,1351.4,1351.4299999999998,73,2.1899999999732245,82.54001630554,19.73044,-100.08045630556677,0.22199200828581722,long,40.0,25.0,6.057312313,0.19730658999999998,2.9595660000000006,8.325831402539999,22,horizon_480_top_0.20_cost200
2026-03-11,HCLTECH,10000,480,0.2,short,0.39808500967545996,0.10191499032454004,1222.6174999999998,1222.6325000000002,81,-1.2150000000256114,82.5798257165,19.8064035,-103.60122921652561,0.12268759444656582,long,40.0,25.0,6.080603175,0.19806525,2.9709969750000003,8.330160316499999,22,horizon_480_top_0.20_cost200
2026-03-04,AXISBANK,0,480,0.2,long,0.6017600027597126,0.10176000275971264,1339.1,1338.8975,74,-14.98499999998603,82.58561691189,19.81868,-117.38929691187603,-1.5122096930764894,short,40.0,25.0,6.0838747205,0.198171815,2.9728019999999997,8.33076837639,22,horizon_480_top_0.20_cost200
2026-03-23,ICICIBANK,10000,480,0.2,short,0.3984682883295861,0.10153171167041392,1401.955,1402.1725000000001,71,-15.442500000019209,82.633902146815,19.907761,-117.98416314683422,1.5514050023017862,long,40.0,25.0,6.11215671175,0.19909305249999998,2.9866274250000004,8.336024957565,22,horizon_480_top_0.20_cost200
2026-03-05,RELIANCE,0,480,0.2,long,0.6014243828214365,0.10142438282143651,1294.0,1294.15,77,11.55000000000291,82.6436900953,19.9276,-91.02129009529709,1.159196290572573,long,40.0,25.0,6.1181277849999995,0.19928754999999998,2.98914,8.3371347603,22,horizon_480_top_0.20_cost200
2026-03-10,AXISBANK,0,480,0.2,long,0.6013683911346075,0.1013683911346075,1321.1999999999998,1321.44,75,18.000000000014552,82.586494388,19.817999999999998,-84.40449438798545,1.8165304268864404,long,40.0,25.0,6.0846786,0.19819799999999999,2.9726999999999997,8.330917788,22,horizon_480_top_0.20_cost200
2026-03-02,HCLTECH,10000,480,0.2,short,0.399089249507628,0.10091075049237203,1217.865,1218.2024999999999,82,-27.67499999998836,82.66890850421001,19.972986000000002,-130.31689450419836,2.77124311807847,long,40.0,25.0,6.1325563245,0.19975753499999999,2.99677815,8.33981649471,22,horizon_480_top_0.20_cost200
2026-03-11,TCS,5000,480,0.2,short,0.399353844670325,0.10064615532967502,2184.42,2184.5550000000003,45,-6.07499999999709,82.50331379825,19.65978,-108.23809379824709,0.6180130194752761,long,40.0,25.0,6.0357389625,0.19660387499999998,2.94914925,8.32182171075,22,horizon_480_top_0.20_cost200
2026-03-30,HCLTECH,20000,480,0.2,short,0.3996635612689254,0.10033643873107462,1223.065,1223.0349999999999,81,2.430000000007567,82.5833791946,19.813653000000002,-99.96703219459243,-0.24528541001663925,short,40.0,25.0,6.08271687,0.19813409999999998,2.9719750499999997,8.330553174599999,22,horizon_480_top_0.20_cost200
2026-03-12,AXISBANK,5000,480,0.2,long,0.5995058162418782,0.09950581624187815,1351.2575000000002,1351.6325000000002,74,27.75,82.68151009716,19.998611000000004,-74.93012109716,2.7751927371355936,long,40.0,25.0,6.140425502,0.20001386000000002,2.99979165,8.34127908516,22,horizon_480_top_0.20_cost200
2026-03-03,HDFCBANK,0,480,0.2,long,0.5991891831732293,0.09918918317322933,816.8499999999999,816.925,122,9.150000000008731,82.6454554933,19.93114,-93.42659549329127,0.9181612291123888,long,40.0,25.0,6.119140885,0.19932054999999999,2.9896709999999995,8.3373230583,22,horizon_480_top_0.20_cost200
2026-03-06,HDFCBANK,5000,480,0.2,long,0.5991450975093063,0.09914509750930633,817.7711999999999,817.5912000000001,122,-21.9599999999773,82.65607123599679,19.95361728,-124.5696885159741,-2.201104661057229,short,40.0,25.0,6.12508633296,0.19951421279999998,2.9930425919999997,8.3384280982368,22,horizon_480_top_0.20_cost200
2026-03-23,HCLTECH,0,480,0.2,short,0.4010086173051502,0.0989913826948498,1220.6999999999998,1220.4074999999998,81,23.692500000004657,82.561867663745,19.775339999999996,-78.64470766374035,-2.396166134185453,short,40.0,25.0,6.070302020249999,0.19772970749999996,2.9655902249999992,8.328245710994999,22,horizon_480_top_0.20_cost200
2026-03-16,ICICIBANK,10000,480,0.2,short,0.40204568273034785,0.09795431726965215,1405.3325,1405.3175,71,1.0649999999877764,82.65792362190001,19.9557215,-101.54864512191223,-0.1067363061757461,short,40.0,25.0,6.126373805000001,0.19955615000000002,2.9933262750000003,8.3386673919,22,horizon_480_top_0.20_cost200
2026-03-11,AXISBANK,0,480,0.2,long,0.5974679278939593,0.0974679278939593,1321.6,1322.3049999999998,75,52.87499999998545,82.59094328225001,19.824,-49.53994328226456,5.334443099273057,long,40.0,25.0,6.0875912625,0.19829287499999998,2.9736000000000002,8.33145914475,22,horizon_480_top_0.20_cost200
2026-03-25,AXISBANK,5000,480,0.2,short,0.40263702105035004,0.09736297894964996,1321.3325,1320.3725,75,72.0,82.58200941724999,19.8199875,-30.401996917249992,-7.265393078578151,short,40.0,25.0,6.0825257625,0.19812787499999998,2.970838125,8.330517654749999,22,horizon_480_top_0.20_cost200
2026-03-20,AXISBANK,0,480,0.2,long,0.5967292691928042,0.09672926919280422,1315.9,1316.9650000000001,75,79.87500000001455,82.54714611425,19.738500000000002,-22.410646114235448,8.093320161106881,long,40.0,25.0,6.0621716625,0.19746487499999998,2.960775,8.326734576749999,22,horizon_480_top_0.20_cost200
2026-03-12,TCS,5000,480,0.2,long,0.5959327750667088,0.09593277506670883,2190.9225,2191.8,45,39.48750000000291,82.535050677575,19.718302500000004,-62.7658531775721,4.005162209069716,long,40.0,25.0,6.054731133750001,0.1972225125,2.9577453750000005,8.325351656325,22,horizon_480_top_0.20_cost200
2026-03-13,RELIANCE,20000,480,0.2,long,0.5954998506575275,0.09549985065752753,1301.745,1303.29,76,117.41999999999825,82.57371797995998,19.786524,15.059758020038274,11.868683958840425,long,40.0,25.0,6.078067662,0.19798265999999998,2.9679786,8.32968905796,22,horizon_480_top_0.20_cost200
2026-03-03,HCLTECH,5000,480,0.2,short,0.4051739998042946,0.09482600019570542,1196.3025,1196.3400000000001,83,-3.1125000000174623,82.607318984465,19.8586215,-105.57844048448246,0.31346586670291526,long,40.0,25.0,6.096692354250001,0.1985893275,2.9788866000000005,8.333150702715,22,horizon_480_top_0.20_cost200
2026-03-31,RELIANCE,5000,480,0.2,long,0.5947425072140207,0.09474250721402067,1297.9074999999998,1297.5175,77,-30.029999999998836,82.67367032635,19.987775499999998,-132.69144582634885,-3.0048366312689674,short,40.0,25.0,6.1353251575,0.19984772499999998,2.9981663249999997,8.34033111885,22,horizon_480_top_0.20_cost200
2026-03-23,TCS,5000,480,0.2,short,0.4058329391724708,0.09416706082752918,2176.885,2176.9449999999997,45,-2.6999999999825377,81.46754717409999,19.591965000000002,-103.75951217408253,0.27562319552705206,long,40.0,24.0,6.014816145,0.19592235,2.93887575,8.3179329291,22,horizon_480_top_0.20_cost200
2026-03-23,INFY,10000,480,0.2,short,0.4059789970433546,0.0940210029566454,1103.2150000000001,1103.1475,90,6.07499999999709,82.60630586075,19.857870000000002,-96.38917586075291,-0.6118480985130653,short,40.0,25.0,6.0961795875,0.198572625,2.9784982500000003,8.33305539825,22,horizon_480_top_0.20_cost200
2026-03-04,ICICIBANK,0,480,0.2,long,0.5939561194511213,0.09395611945112126,1419.3000000000002,1419.6975,70,27.824999999982538,82.61421783395001,19.870200000000004,-74.65941783396747,2.8006763897682587,long,40.0,25.0,6.1010056275,0.198729825,2.9805300000000003,8.33395238145,22,horizon_480_top_0.20_cost200
2026-03-25,ICICIBANK,10000,480,0.2,long,0.593942707594646,0.09394270759464596,1403.02,1402.1950000000002,71,-58.57499999998254,82.63859553259,19.922884,-161.13647953257254,-5.880172770165914,short,40.0,25.0,6.1145271355,0.199170265,2.9884326,8.33646553209,22,horizon_480_top_0.20_cost200
2026-03-16,HCLTECH,0,480,0.2,short,0.40608288954745686,0.09391711045254314,1220.8000000000002,1220.9724999999999,81,-13.972499999974389,82.565255487935,19.776960000000006,-116.3147154879094,1.413007863693255,long,40.0,25.0,6.071955675750001,0.1977835725,2.9669631749999996,8.328553064685,22,horizon_480_top_0.20_cost200
2026-03-30,AXISBANK,5000,480,0.2,short,0.40625851330357887,0.09374148669642113,1323.63,1322.295,75,100.12500000001455,82.59817404125,19.854450000000003,-2.327624041235456,-10.085900138256433,short,40.0,25.0,6.0922423125,0.19844437499999998,2.97516375,8.33232360375,22,horizon_480_top_0.20_cost200
2026-03-25,HDFCBANK,10000,480,0.2,long,0.5933713525181838,0.09337135251818385,815.0899999999999,814.6475,122,-53.98499999998603,82.62058863285,19.888196,-156.49378463283603,-5.428848348033736,short,40.0,25.0,6.1040188325,0.198827975,2.9832294,8.33451242535,22,horizon_480_top_0.20_cost200
2026-03-05,HCLTECH,10000,480,0.2,short,0.40768178996229854,0.09231821003770146,1218.475,1218.6999999999998,82,-18.449999999982538,82.67352938009999,19.98299,-121.10651938008253,1.8465705082164927,long,40.0,25.0,6.135344344999999,0.19984834999999998,2.9980019999999996,8.3403346851,22,horizon_480_top_0.20_cost200
2026-03-27,HCLTECH,5000,480,0.2,short,0.40804442312015277,0.09195557687984723,1221.1625,1221.0575,81,8.505000000004657,82.56681791192001,19.782832499999998,-93.84465041191535,-0.8598364263561827,short,40.0,25.0,6.073068473999999,0.19781981999999998,2.9671697249999998,8.328759892919999,22,horizon_480_top_0.20_cost200
2026-03-31,AXISBANK,5000,480,0.2,long,0.5915872536536911,0.09158725365369114,1323.135,1323.3674999999998,75,17.437499999985448,82.601684188625,19.847025000000002,-85.01120918863955,1.7571903093776933,long,40.0,25.0,6.0935720062500005,0.19848768749999998,2.97705375,8.332570744875,22,horizon_480_top_0.20_cost200
2026-03-27,HCLTECH,10000,480,0.2,short,0.4084315571431153,0.0915684428568847,1221.3125,1220.6525000000001,81,53.45999999999185,82.56506114099001,19.7852625,-48.89032364099816,-5.4040223120606266,short,40.0,25.0,6.0724343655,0.197799165,2.9661855750000004,8.32864203549,22,horizon_480_top_0.20_cost200
2026-03-19,TCS,5000,480,0.2,short,0.4084881521391276,0.09151184786087241,2176.6000000000004,2176.2475000000004,45,15.86250000000291,81.46495173632499,19.589400000000005,-85.19185173632209,-1.6194983001009076,short,40.0,24.0,6.01345882125,0.1958781375,2.9379341250000004,8.317680652575,22,horizon_480_top_0.20_cost200
2026-03-03,HCLTECH,20000,480,0.2,short,0.4094058537660123,0.0905941462339877,1196.4975,1195.8075,83,57.270000000004075,82.60494522389001,19.8618585,-45.196803723885935,-5.766831940727453,short,40.0,25.0,6.0958323705,0.198561315,2.977560675,8.33299086339,22,horizon_480_top_0.20_cost200
2026-03-20,HCLTECH,20000,480,0.2,short,0.4095570095968231,0.09044299040317688,1218.0675,1218.4575,82,-31.979999999995925,82.67093909030001,19.976307000000002,-134.62724609029593,3.20179300408124,long,40.0,25.0,6.133708035,0.19979504999999997,2.99740545,8.340030555299998,22,horizon_480_top_0.20_cost200
2026-03-04,HDFCBANK,0,480,0.2,long,0.5904403934131885,0.09044039341318855,824.3,824.4386999999999,121,16.78269999999611,82.65460809727621,19.948059999999998,-85.8199680972801,1.682639815600772,long,40.0,25.0,6.124569648889999,0.19949738269999995,2.992209,8.3383320656862,22,horizon_480_top_0.20_cost200
2026-03-26,AXISBANK,0,480,0.2,long,0.5904213420504312,0.09042134205043117,1314.5,1315.0549999999998,76,42.179999999993015,82.67250620908,19.9804,-60.472906209086986,4.222137694939796,long,40.0,25.0,6.135277726,0.19984617999999998,2.9970600000000003,8.340322303079999,22,horizon_480_top_0.20_cost200
2026-03-13,RELIANCE,5000,480,0.2,short,0.4096215666082871,0.09037843339171292,1303.8675,1303.725,76,10.830000000016298,82.58550298418,19.818786000000003,-91.5742889841637,-1.092902461332571,short,40.0,25.0,6.084034821,0.19817702999999998,2.9724929999999996,8.33079813318,22,horizon_480_top_0.20_cost200
2026-03-03,INFY,5000,480,0.2,long,0.5901751641008924,0.09017516410089244,1092.7525,1092.9325,91,16.379999999975553,82.62316803801001,19.888095500000002,-86.13126353803446,1.647216547203839,long,40.0,25.0,6.1061481845,0.19889733499999998,2.9832143250000005,8.33490819351,22,horizon_480_top_0.20_cost200
2026-03-18,INFY,10000,480,0.2,short,0.4102346463129573,0.08976535368704269,1101.2849999999999,1100.955,90,29.69999999999709,82.5865075496,19.82313,-72.70963754960292,-2.9964995437141817,short,40.0,25.0,6.084789119999999,0.19820159999999998,2.9725785,8.330938329599999,22,horizon_480_top_0.20_cost200
2026-03-16,ICICIBANK,20000,480,0.2,short,0.41065988640567325,0.08934011359432675,1405.4450000000002,1405.4225000000001,71,1.5975000000034925,82.658724914055,19.957319000000005,-101.01854391405152,-0.16009164357222355,short,40.0,25.0,6.126847889750001,0.1995715925,2.9935499250000004,8.338755506805,22,horizon_480_top_0.20_cost200
2026-03-26,AXISBANK,5000,480,0.2,short,0.41109998981018514,0.08890001018981486,1314.725,1315.3625000000002,76,-48.45000000002619,82.6759865299,19.983819999999998,-151.1098065299262,4.8489227785299045,long,40.0,25.0,6.136520155000001,0.19988665000000003,2.9990265000000007,8.3405532249,22,horizon_480_top_0.20_cost200
2026-03-31,INFY,10000,480,0.2,short,0.41187040614584547,0.08812959385415453,1102.62,1102.74,90,-10.800000000017462,82.60183065439999,19.84716,-113.24899065441745,1.088316917887561,long,40.0,25.0,6.09340968,0.19848239999999998,2.9773980000000004,8.332540574400001,22,horizon_480_top_0.20_cost200
2026-03-05,TCS,0,480,0.2,long,0.5877155195620425,0.08771551956204249,2176.8999999999996,2176.1499999999996,45,-33.75,81.4661734735,19.5921,-134.8082734735,-3.445266204235381,short,40.0,24.0,6.013738575,0.19588724999999996,2.9388149999999995,8.3177326485,22,horizon_480_top_0.20_cost200
2026-03-11,RELIANCE,20000,480,0.2,short,0.4123827560243123,0.08761724397568771,1296.375,1296.5475000000001,77,-13.282500000015716,82.66332087069502,19.964175,-115.90999587071073,1.3306334972529348,long,40.0,25.0,6.129409497750001,0.19965503250000002,2.9950247250000004,8.339231615445,22,horizon_480_top_0.20_cost200
2026-03-26,TCS,20000,480,0.2,long,0.5873823419477041,0.08738234194770411,2169.855,2165.0325,46,-221.8350000000064,82.65333678395001,19.962666000000002,-324.4510027839564,-22.224987383950623,short,40.0,25.0,6.121728127500001,0.199404825,2.9943999000000003,8.33780393145,22,horizon_480_top_0.20_cost200
2026-03-10,HDFCBANK,0,480,0.2,long,0.5869212242249167,0.08692122422491666,820.25,820.38125,121,15.88125000000582,82.60321125703751,19.85005,-86.57201125703169,1.6001219140508716,long,40.0,25.0,6.094452904375,0.19851638124999998,2.9775075,8.3327344714125,22,horizon_480_top_0.20_cost200
2026-03-16,RELIANCE,5000,480,0.2,short,0.4133936913992866,0.08660630860071339,1299.9099999999999,1299.895,76,1.139999999984866,82.55463184308,19.758632,-101.17326384309513,-0.11539260410238149,short,40.0,25.0,6.065865026,0.19758517999999997,2.9637606,8.327421037079999,22,horizon_480_top_0.20_cost200
2026-03-23,HDFCBANK,5000,480,0.2,long,0.5862340140121152,0.08623401401211517,817.9662000000001,818.1237000000001,122,19.214999999996508,82.66010490552681,19.958375280000002,-83.4034801855303,1.9255074353931407,long,40.0,25.0,6.127811111460001,0.1996029678,2.9937562920000005,8.338934534266798,22,horizon_480_top_0.20_cost200
2026-03-12,HDFCBANK,0,480,0.2,long,0.5857229716653025,0.08572297166530252,826.8499999999999,826.7637,120,-10.355999999985215,82.599268887464,19.844399999999997,-112.79966888744922,-1.0437201427095293,short,40.0,25.0,6.091912870799999,0.19843364399999996,2.9766599999999994,8.332262372664,22,horizon_480_top_0.20_cost200
2026-03-10,ICICIBANK,0,480,0.2,long,0.5855020070527759,0.08550200705277589,1402.6,1402.75,71,10.650000000008731,82.6380594691,19.916919999999998,-91.90497946909127,1.0694424639960856,long,40.0,25.0,6.114821395,0.19917984999999996,2.987538,8.3365202241,22,horizon_480_top_0.20_cost200
2026-03-30,AXISBANK,20000,480,0.2,short,0.41462331237374583,0.08537668762625417,1322.31,1322.1675,75,10.6875,82.593826277375,19.83465,-91.740976277375,-1.0776595503318227,short,40.0,25.0,6.08890944375,0.19833581249999999,2.974876875,8.331704146124999,22,horizon_480_top_0.20_cost200
2026-03-12,ICICIBANK,0,480,0.2,long,0.5846445919009922,0.08464459190099216,1424.4,1423.8449999999998,70,-38.85000000002037,82.6491416729,19.9416,-141.44074167292038,-3.8963774220744942,short,40.0,25.0,6.120878504999999,0.19937714999999995,2.99124,8.3376460179,22,horizon_480_top_0.20_cost200
2026-03-20,INFY,5000,960,0.05,long,0.8404648896711835,0.3404648896711835,1098.74,1099.7075,91,88.04249999999593,82.682956773835,19.997068,-14.637524773839075,8.805540892294562,long,40.0,25.0,6.141802780749999,0.20005872249999995,2.9995602,8.341535070585,22,horizon_960_top_0.05_cost200
2026-03-20,ICICIBANK,5000,960,0.05,long,0.8394738174572048,0.33947381745720484,1399.8225,1400.6174999999998,71,56.44499999997788,82.61910328844,19.877479500000003,-46.05158278846213,5.679291481597455,long,40.0,25.0,6.104119068,0.19883124,2.9816219250000002,8.33453105544,22,horizon_960_top_0.05_cost200
2026-03-20,AXISBANK,5000,960,0.05,long,0.7883955040786651,0.2883955040786651,1316.8525,1317.8874999999998,75,77.62499999998545,82.554549458,19.7527875,-24.68233695801455,7.859650188611515,long,40.0,25.0,6.06648885,0.1976055,2.9629181250000003,8.327536983,22,horizon_960_top_0.05_cost200
2026-03-30,HCLTECH,5000,960,0.05,short,0.21228719792291786,0.28771280207708216,1223.9650000000001,1223.065,81,72.90000000000873,82.58626988858,19.828233,-29.514502888571275,-7.353151438154611,short,40.0,25.0,6.085029501,0.19820943,2.97204795,8.33098300758,22,horizon_960_top_0.05_cost200
2026-03-20,HCLTECH,5000,960,0.05,long,0.7678574711378626,0.2678574711378626,1217.865,1218.33,82,38.129999999990105,82.66846933394001,19.972986000000002,-64.51145533394991,3.8181571849089853,long,40.0,25.0,6.132877293,0.19976798999999998,2.9959479000000004,8.339876150939999,22,horizon_960_top_0.05_cost200
2026-03-03,HDFCBANK,20000,960,0.05,long,0.7660979341028714,0.2660979341028714,816.115,816.46,122,42.09000000001106,82.63728915490002,19.913206000000002,-60.46049515488896,4.227345410879929,long,40.0,25.0,6.114646405000001,0.19917415000000002,2.9869809,8.3364876999,22,horizon_960_top_0.05_cost200
2026-03-30,HCLTECH,10000,960,0.05,short,0.2414253004021225,0.2585746995978775,1224.1375,1223.35,81,63.78750000000582,82.58834861142499,19.8310275,-38.631876111419174,-6.433100856726767,short,40.0,25.0,6.08616716625,0.19824648749999998,2.9727405,8.331194457675,22,horizon_960_top_0.05_cost200
2026-03-06,HDFCBANK,5000,960,0.05,long,0.7582693694809265,0.2582693694809265,817.7711999999999,818.03,122,31.573600000017905,82.6580737138384,19.95361728,-71.0380909938205,3.1646993682348414,long,40.0,25.0,6.12672981448,0.1995677464,2.9930425919999997,8.3387335609584,22,horizon_960_top_0.05_cost200
2026-03-13,AXISBANK,10000,960,0.05,short,0.2424603314843202,0.2575396685156798,1330.4325,1330.9575,75,-39.37500000001455,82.6610509505,19.956487499999998,-141.99253845051456,3.9460852016174512,long,40.0,25.0,6.127850475,0.19960424999999998,2.994654375,8.3389418505,22,horizon_960_top_0.05_cost200
2026-03-26,HCLTECH,5000,960,0.05,short,0.2512473205145667,0.24875267948543328,1219.2849999999999,1219.615,82,-27.060000000012224,82.6810713588,19.996274,-129.7373453588122,2.706504221737778,long,40.0,25.0,6.139686859999999,0.19998979999999997,3.0002529000000004,8.341141798799999,22,horizon_960_top_0.05_cost200
2026-03-13,RELIANCE,20000,960,0.05,long,0.7482859494861318,0.2482859494861318,1301.745,1304.5425,76,212.61000000000058,82.5772786571,19.786524,110.24619734290057,21.490384061395492,long,40.0,25.0,6.0809899949999995,0.19807784999999997,2.9679786,8.330232212099999,22,horizon_960_top_0.05_cost200
2026-03-12,RELIANCE,5000,960,0.05,long,0.7462380863835455,0.2462380863835455,1307.3449999999998,1308.5075000000002,76,88.35000000002037,82.61723857474,19.871644,-14.138882574719627,8.892067510874053,long,40.0,25.0,6.103307052999999,0.19880478999999998,2.9807466,8.33438013174,22,horizon_960_top_0.05_cost200
2026-03-30,AXISBANK,20000,960,0.05,short,0.2617057415470236,0.23829425845297642,1322.31,1322.895,75,-43.875,82.59750411725,19.83465,-146.30715411725,4.424076048733174,long,40.0,25.0,6.0905845125,0.19839037499999998,2.97651375,8.33201547975,22,horizon_960_top_0.05_cost200
2026-03-06,RELIANCE,5000,960,0.05,long,0.7346896615020626,0.2346896615020626,1297.0974999999999,1297.3225,77,17.32500000001164,82.66890456304,19.9753015,-85.31920606302836,1.734642152961797,long,40.0,25.0,6.132949438,0.19977034,2.996295225,8.33988956004,22,horizon_960_top_0.05_cost200
2026-03-25,HCLTECH,10000,960,0.05,short,0.26796386156561436,0.23203613843438564,1222.4325,1221.3075,81,91.125,82.57203083864,19.803406499999998,-11.250437338640001,-9.202962126743195,short,40.0,25.0,6.076848257999999,0.19794293999999996,2.967777225,8.329462415639998,22,horizon_960_top_0.05_cost200
2026-03-06,ICICIBANK,5000,960,0.05,long,0.7279095132207356,0.2279095132207356,1402.15,1401.5124999999998,71,-45.26250000002619,82.63261926272502,19.91053,-147.80564926275122,-4.546589166638896,short,40.0,25.0,6.111143151249999,0.19906003749999998,2.9865795000000004,8.335836573975,22,horizon_960_top_0.05_cost200
2026-03-20,HCLTECH,10000,960,0.05,short,0.27278639058298226,0.22721360941701774,1217.88,1218.555,82,-55.35000000000582,82.67090288402001,19.973232000000003,-157.9941348840258,5.542417972213637,long,40.0,25.0,6.133481469,0.19978767,2.9976453000000003,8.33998844502,22,horizon_960_top_0.05_cost200
2026-03-27,INFY,5000,960,0.05,short,0.274478886805204,0.225521113194796,1104.0225,1103.2875,90,66.15000000002328,82.6098736574,19.872405000000004,-36.33227865737672,-6.657473013458759,short,40.0,25.0,6.09879753,0.1986579,2.9788762499999994,8.3335419774,22,horizon_960_top_0.05_cost200
2026-03-12,AXISBANK,5000,960,0.05,long,0.7119040157974541,0.2119040157974541,1351.2575000000002,1352.0825,74,61.04999999998836,82.68275571696,19.998611000000004,-41.63136671697165,6.10542402169696,long,40.0,25.0,6.141447812,0.20004716,2.99979165,8.341469094959999,22,horizon_960_top_0.05_cost200
2026-03-04,HCLTECH,5000,960,0.05,short,0.2912073785504174,0.2087926214495826,1248.3825000000002,1249.1625,80,-62.39999999999418,82.6718434616,19.974120000000003,-165.0459634615942,6.2480850220164506,long,40.0,25.0,6.13397052,0.1998036,2.99799,8.3400793416,22,horizon_960_top_0.05_cost200
2026-03-06,AXISBANK,5000,960,0.05,long,0.7080294087716418,0.20802940877164178,1318.8775,1318.6975,75,-13.5,82.56705915875,19.7831625,-115.85022165875,-1.3647969580197072,short,40.0,25.0,6.0730164375,0.19781812499999998,2.967474375,8.328750221249999,22,horizon_960_top_0.05_cost200
2026-03-27,HDFCBANK,5000,960,0.05,short,0.2927408371062041,0.20725916289379592,817.5699999999999,817.55125,122,2.287499999991269,82.654165723255,19.948708,-100.31537372326373,-0.22933816064623858,short,40.0,25.0,6.12418312975,0.19948479249999998,2.9922375750000003,8.338260226005,22,horizon_960_top_0.05_cost200
2026-03-03,HDFCBANK,10000,960,0.05,long,0.7047928675118841,0.20479286751188408,817.0,816.4449999999999,122,-67.7100000000064,82.64449852774,19.9348,-170.28929852774638,-6.7931456548355404,short,40.0,25.0,6.1179049029999995,0.19928028999999997,2.99022,8.337093334739999,22,horizon_960_top_0.05_cost200
2026-03-03,ICICIBANK,0,960,0.05,long,0.7043170517364808,0.20431705173648085,1387.0,1386.025,72,-70.19999999999709,82.6643196668,19.9728,-172.8371196667971,-7.029560201873894,short,40.0,25.0,6.12949446,0.19965779999999997,2.99592,8.3392474068,22,horizon_960_top_0.05_cost200
2026-03-03,HDFCBANK,0,960,0.05,long,0.6995439557549324,0.19954395575493244,816.8499999999999,816.3062,122,-66.34359999997832,82.6426315796984,19.93114,-168.9173715796767,-6.657281018545869,short,40.0,25.0,6.116823231480001,0.19924505639999998,2.9896709999999995,8.3368922918184,22,horizon_960_top_0.05_cost200
2026-03-25,RELIANCE,5000,960,0.05,short,0.30465126157048683,0.19534873842951317,1297.3474999999999,1295.8925,77,112.03500000000349,82.66272230388,19.9791515,9.39312619612349,-11.215190995472897,short,40.0,25.0,6.1301600359999995,0.19967947999999996,2.9935116749999997,8.33937111288,22,horizon_960_top_0.05_cost200
