order_id,strategy_id,execution_profile,order_model,symbol,running_position_units,running_net_pnl_units,running_drawdown_units
1470,S03,retail_marketable_default,market_order,DRREDDY,4.0,-0.09683984005084505,-0.16103001721878266
1471,S03,retail_marketable_default,cancel_replace,SUNPHARMA,0.0,-0.0299115810847998,-0.025714702167283547
1472,S03,retail_marketable_default,market_order,CIPLA,3.0,-0.11489791112434172,-0.17908808829227935
1473,S03,retail_marketable_default,marketable_limit_order,ICICIBANK,6.0,-0.08928971394425174,-0.0981581901889386
1474,S03,retail_marketable_default,market_order,LT,4.0,-0.10638280274550456,-0.17057297991344217
1475,S03,retail_marketable_default,marketable_limit_order,MARUTI,5.0,-0.11542033670322246,-0.12428881294790932
1476,S03,retail_marketable_default,market_order,RELIANCE,5.0,-0.06873202285559643,-0.13292220002353405
1477,S03,retail_marketable_default,partial_fill,TECHM,0.0,-0.04379561442238776,-0.022377327730539992
1478,S03,retail_marketable_default,cancel_replace,AXISBANK,1.0,0.011564962364232545,0.0
1479,S03,retail_marketable_default,marketable_limit_order,BHARTIARTL,6.0,-0.10430077119389934,-0.1131692474385862
1480,S03,retail_marketable_default,market_order,HCLTECH,6.0,-0.034668292250945414,-0.09885846941888302
1481,S03,retail_marketable_default,marketable_limit_order,ULTRACEMCO,7.0,-0.12022619477493653,-0.12909467101962338
1482,S03,retail_marketable_default,market_order,BAJAJ-AUTO,7.0,-0.048793575605646504,-0.1129837527735841
1483,S03,retail_marketable_default,passive_limit_order,BHARTIARTL,0.65,0.05359170706448618,0.0
1484,S03,retail_marketable_default,market_order,BRITANNIA,8.0,-0.07889609427775937,-0.14308627144569697
1485,S03,retail_marketable_default,cancel_replace,DRREDDY,0.0,0.04175711678310677,0.0
1486,S03,retail_marketable_default,passive_limit_order,RELIANCE,1.3,0.08673608059523058,0.0
1487,S03,retail_marketable_default,marketable_limit_order,BAJAJ-AUTO,6.0,-0.11959100266984934,-0.12845947891453618
1488,S03,retail_marketable_default,market_order,M&M,9.0,-0.10556216991566182,-0.16975234708359943
1489,S03,retail_marketable_default,partial_fill,BAJAJ-AUTO,-0.45,-0.05760343811309668,-0.03618515142124891
1490,S03,retail_marketable_default,market_order,M&M,10.0,-0.10076321124042596,-0.16495338840836357
1491,S03,retail_marketable_default,marketable_limit_order,ADANIPORTS,7.0,-0.14095697759721157,-0.14982545384189844
1492,S03,retail_marketable_default,passive_limit_order,INFY,1.9500000000000002,0.10393408387785616,0.0
1493,S03,retail_marketable_default,partial_fill,TECHM,-0.9,-0.08180855184292916,-0.060390265151081396
1494,S03,retail_marketable_default,market_order,HINDUNILVR,11.0,-0.15080099627803434,-0.21499117344597196
1495,S03,retail_marketable_default,marketable_limit_order,TCS,8.0,-0.11791766330919615,-0.12678613955388301
1496,S03,retail_marketable_default,market_order,HCLTECH,12.0,-0.15999229082232808,-0.2241824679902657
1497,S03,retail_marketable_default,marketable_limit_order,SUNPHARMA,9.0,-0.1437287608758646,-0.15259723712055145
1498,S03,retail_marketable_default,market_order,SUNPHARMA,13.0,-0.14041900791856543,-0.20460918508650305
1499,S03,retail_marketable_default,cancel_replace,ULTRACEMCO,-1.0,0.013246653424544487,-0.028510463358562284
1500,S03,retail_marketable_default,market_order,INFY,14.0,-0.15229143599865297,-0.2164816131665906
1501,S03,retail_marketable_default,marketable_limit_order,BHARTIARTL,8.0,-0.12349175269722025,-0.1323602289419071
1502,S03,retail_marketable_default,market_order,SUNPHARMA,15.0,-0.1646408721669595,-0.22883104933489712
1503,S03,retail_marketable_default,marketable_limit_order,INFY,9.0,-0.13192184967204704,-0.1407903259167339
1504,S03,retail_marketable_default,market_order,BAJAJ-AUTO,14.0,-0.1290781942946272,-0.19326837146256481
1505,S03,retail_marketable_default,marketable_limit_order,SBIN,10.0,-0.14502095282730312,-0.15388942907199
1506,S03,retail_marketable_default,cancel_replace,INFY,0.0,-0.002933339700387283,-0.044690456483494054
1507,S03,retail_marketable_default,passive_limit_order,AXISBANK,2.6,0.08548752211154553,-0.018446561766310626
1508,S03,retail_marketable_default,market_order,HINDUNILVR,13.0,-0.12440594314530938,-0.188596120313247
1509,S03,retail_marketable_default,marketable_limit_order,MARUTI,11.0,-0.16435485055994686,-0.1732233268046337
1510,S03,retail_marketable_default,market_order,TCS,14.0,-0.14538525306324437,-0.20957543023118197
1511,S03,retail_marketable_default,marketable_limit_order,ADANIPORTS,12.0,-0.16798645384611238,-0.17685493009079922
1512,S03,retail_marketable_default,market_order,CIPLA,13.0,-0.13158679912821322,-0.19577697629615082
1513,S03,retail_marketable_default,cancel_replace,HINDUNILVR,1.0,-0.010327563424759026,-0.052084680207865795
1514,S03,retail_marketable_default,market_order,M&M,14.0,-0.1378449419098028,-0.2020351190777404
1515,S03,retail_marketable_default,marketable_limit_order,RELIANCE,13.0,-0.17025903185385838,-0.17912750809854522
1516,S03,retail_marketable_default,market_order,SUNPHARMA,15.0,-0.11668502500974504,-0.18087520217768266
1517,S03,retail_marketable_default,marketable_limit_order,TCS,12.0,-0.17497614337046155,-0.18384461961514842
1518,S03,retail_marketable_default,market_order,TCS,16.0,-0.10172062768551296,-0.16591080485345056
1519,S03,retail_marketable_default,marketable_limit_order,TECHM,13.0,-0.19443290730328525,-0.20330138354797211
1520,S03,retail_marketable_default,cancel_replace,ULTRACEMCO,0.0,-0.03253003593070158,-0.07428715271380834
1521,S03,retail_marketable_default,marketable_limit_order,RELIANCE,12.0,-0.11394171862768213,-0.12281019487236898
1522,S03,retail_marketable_default,passive_limit_order,INFY,3.25,0.09547378889594653,-0.00846029498190963
1523,S03,retail_marketable_default,marketable_limit_order,BRITANNIA,11.0,-0.05328151615410373,-0.062149992398790585
1524,S03,retail_marketable_default,market_order,TECHM,17.0,-0.1527890886992206,-0.2169792658671582
1525,S03,retail_marketable_default,marketable_limit_order,MARUTI,10.0,-0.06222802504962608,-0.07109650129431294
1526,S03,retail_marketable_default,market_order,HCLTECH,16.0,-0.11706788537553665,-0.18125806254347426
1527,S03,retail_marketable_default,cancel_replace,AXISBANK,1.0,-0.01990615602946697,-0.061663272812573736
1528,S03,retail_marketable_default,market_order,SUNPHARMA,15.0,-0.08787162166996193,-0.15206179883789955
1529,S03,retail_marketable_default,marketable_limit_order,INFY,11.0,-0.013548656746543715,-0.02241713299123057
1530,S03,retail_marketable_default,market_order,BHARTIARTL,14.0,-0.10734329455847524,-0.17153347172641287
1531,S03,retail_marketable_default,marketable_limit_order,SUNPHARMA,10.0,0.01975308813243184,0.0
1532,S03,retail_marketable_default,market_order,LT,15.0,-0.11573071484093733,-0.17992089200887496
1533,S03,retail_marketable_default,marketable_limit_order,BHARTIARTL,11.0,0.06541779324760386,0.0
1534,S03,retail_marketable_default,cancel_replace,TCS,2.0,0.04119432262148075,-0.0005627941616260235
1535,S03,retail_marketable_default,marketable_limit_order,SBIN,12.0,0.11819045667363733,0.0
1536,S03,retail_marketable_default,market_order,BAJAJ-AUTO,16.0,-0.099965280758352,-0.1641554579262896
1537,S03,retail_marketable_default,passive_limit_order,INFY,3.9000000000000004,0.07164502163123398,-0.032289062246622174
1538,S03,retail_marketable_default,market_order,TCS,17.0,-0.12273274648541735,-0.18692292365335494
1539,S03,retail_marketable_default,marketable_limit_order,BRITANNIA,13.0,0.14174338161380343,0.0
1540,S03,retail_marketable_default,market_order,LT,18.0,-0.0773139700855707,-0.1415041472535083
1541,S03,retail_marketable_default,rejection_scenario,TCS,0.0,0.0,0.0
1542,S03,retail_marketable_default,market_order,CIPLA,19.0,-0.07115404334013029,-0.13534422050806788
1543,S03,retail_marketable_default,marketable_limit_order,M&M,14.0,0.15930432433939412,0.0
1544,S03,retail_marketable_default,market_order,TECHM,20.0,-0.05757385192776563,-0.12176402909570325
1545,S03,retail_marketable_default,partial_fill,CIPLA,-1.35,-0.08061093989444158,-0.059192653202593815
1546,S03,retail_marketable_default,market_order,M&M,21.0,-0.05740607218326855,-0.12159624935120616
1547,S03,retail_marketable_default,marketable_limit_order,TECHM,15.0,0.23845784770848938,0.0
1548,S03,retail_marketable_default,cancel_replace,DRREDDY,1.0,0.042730861142617746,0.0
1549,S03,retail_marketable_default,marketable_limit_order,MARUTI,14.0,0.28454819063632447,0.0
1550,S03,retail_marketable_default,market_order,BRITANNIA,20.0,-0.0654543783307166,-0.12964455549865422
1551,S03,retail_marketable_default,rejection_scenario,SUNPHARMA,0.0,0.0,0.0
1552,S03,retail_marketable_default,market_order,TECHM,19.0,-0.040774031393340286,-0.10496420856127789
1553,S03,retail_marketable_default,marketable_limit_order,BRITANNIA,13.0,0.3375999809329525,0.0
1554,S03,retail_marketable_default,market_order,LT,18.0,-0.009789152323680002,-0.07397932949161762
1555,S03,retail_marketable_default,cancel_replace,TCS,0.0,0.10073714303111037,0.0
1556,S03,retail_marketable_default,market_order,AXISBANK,17.0,-0.0069022539607293786,-0.07109243112866699
1557,S03,retail_marketable_default,partial_fill,LT,-0.9,-0.08973893464798237,-0.0683206479561346
1558,S03,retail_marketable_default,passive_limit_order,ADANIPORTS,3.25,0.04951621454877908,-0.05441786932907708
1559,S03,retail_marketable_default,marketable_limit_order,ICICIBANK,12.0,0.3455313952217346,0.0
1560,S03,retail_marketable_default,market_order,TCS,16.0,0.009079220991407951,-0.055110956176529655
1561,S03,retail_marketable_default,passive_limit_order,DRREDDY,3.9000000000000004,0.0571755022579515,-0.04675858161990466
1562,S03,retail_marketable_default,cancel_replace,RELIANCE,-1.0,0.11147660793630905,0.0
1563,S03,retail_marketable_default,marketable_limit_order,BAJAJ-AUTO,13.0,0.3572004394605697,0.0
1564,S03,retail_marketable_default,passive_limit_order,M&M,3.25,0.033115507008672995,-0.07081857686918316
1565,S03,retail_marketable_default,partial_fill,ADANIPORTS,-0.45,-0.09035738220102674,-0.06893909550917897
1566,S03,retail_marketable_default,market_order,INFY,15.0,0.02297389204821384,-0.04121628511972377
1567,S03,retail_marketable_default,marketable_limit_order,TECHM,12.0,0.3521663573922093,-0.005034082068360368
1568,S03,retail_marketable_default,market_order,SBIN,16.0,0.028307370634729174,-0.03588280653320844
1569,S03,retail_marketable_default,cancel_replace,NESTLEIND,0.0,0.10483923940962836,-0.00663736852668069
1570,S03,retail_marketable_default,market_order,LT,15.0,0.013180274435773187,-0.05100990273216442
1571,S03,retail_marketable_default,marketable_limit_order,HINDUNILVR,11.0,0.34157604527170127,-0.015624394188868407
1572,S03,retail_marketable_default,market_order,DRREDDY,14.0,0.015632580164904188,-0.04855759700303342
1573,S03,retail_marketable_default,partial_fill,TECHM,0.0,-0.09166724580462703,-0.07024895911277926
1574,S03,retail_marketable_default,market_order,BHARTIARTL,15.0,0.03644472379755728,-0.027745453370380327
1575,S03,retail_marketable_default,marketable_limit_order,M&M,12.0,0.32157804768977116,-0.03562239177079851
1576,S03,retail_marketable_default,rejection_scenario,HCLTECH,0.0,0.0,0.0
1577,S03,retail_marketable_default,partial_fill,ADANIPORTS,0.45,-0.09244862676324286,-0.0710303400713951
1578,S03,retail_marketable_default,market_order,RELIANCE,14.0,0.06569377000667657,0.0
1579,S03,retail_marketable_default,marketable_limit_order,ICICIBANK,11.0,0.3147883386615693,-0.042412100799000374
1580,S03,retail_marketable_default,market_order,BRITANNIA,15.0,0.05585123481400241,-0.009842535192674168
1581,S03,retail_marketable_default,rejection_scenario,TECHM,0.0,0.0,0.0
1582,S03,retail_marketable_default,market_order,ADANIPORTS,16.0,0.04772872569211094,-0.017965044314565637
1583,S03,retail_marketable_default,cancel_replace,AXISBANK,1.0,0.09177211244839148,-0.01970449548791757
1584,S03,retail_marketable_default,market_order,AXISBANK,17.0,0.03470007760341904,-0.030993692403257535
1585,S03,retail_marketable_default,partial_fill,BAJAJ-AUTO,0.0,-0.08953081345296487,-0.0681125267611171
1586,S03,retail_marketable_default,market_order,MARUTI,18.0,0.016984586109969287,-0.04870918389670729
1587,S03,retail_marketable_default,marketable_limit_order,BRITANNIA,12.0,0.2884270863274836,-0.06877335313308608
1588,S03,retail_marketable_default,market_order,AXISBANK,19.0,0.021993964394994694,-0.04369980561168188
1589,S03,retail_marketable_default,partial_fill,SUNPHARMA,0.45,-0.08678224012929088,-0.06536395343744311
1590,S03,retail_marketable_default,cancel_replace,M&M,2.0,0.07829569676373725,-0.0331809111725718
1591,S03,retail_marketable_default,rejection_scenario,HCLTECH,0.0,0.0,0.0
1592,S03,retail_marketable_default,market_order,BAJAJ-AUTO,20.0,0.04344895663720584,-0.022244813369470734
1593,S03,retail_marketable_default,partial_fill,TECHM,0.0,-0.09231132061806155,-0.07089303392621378
1594,S03,retail_marketable_default,market_order,BAJAJ-AUTO,21.0,-0.002189449659249054,-0.06788321966592563
1595,S03,retail_marketable_default,marketable_limit_order,INFY,11.0,0.3293845482924449,-0.027815891168124773
1596,S03,retail_marketable_default,rejection_scenario,TCS,0.0,0.0,0.0
1597,S03,retail_marketable_default,partial_fill,BRITANNIA,0.45,-0.10286733906095903,-0.08144905236911126
1598,S03,retail_marketable_default,market_order,M&M,22.0,-0.048316190014623575,-0.11400996002130015
1599,S03,retail_marketable_default,marketable_limit_order,TECHM,10.0,0.26671650592687124,-0.09048393353369844
1600,S03,retail_marketable_default,market_order,CIPLA,21.0,-0.06602754274837655,-0.1317213127550531
1601,S03,retail_marketable_default,rejection_scenario,MARUTI,0.0,0.0,0.0
1602,S03,retail_marketable_default,market_order,ULTRACEMCO,20.0,-0.07834092998814758,-0.14403469999482416
1603,S03,retail_marketable_default,marketable_limit_order,HCLTECH,11.0,0.21893108999458566,-0.13826934946598401
1604,S03,retail_marketable_default,cancel_replace,NESTLEIND,3.0,0.03661535821323457,-0.07486124972307448
1605,S03,retail_marketable_default,marketable_limit_order,ADANIPORTS,12.0,0.2318992767877461,-0.12530116267282357
1606,S03,retail_marketable_default,market_order,HINDUNILVR,21.0,-0.0901323187375868,-0.15582608874426337
1607,S03,retail_marketable_default,marketable_limit_order,SBIN,13.0,0.25492786509711884,-0.10227257436345083
1608,S03,retail_marketable_default,market_order,ADANIPORTS,20.0,-0.08338996112163494,-0.14908373112831153
1609,S03,retail_marketable_default,marketable_limit_order,TCS,14.0,0.24622511040602318,-0.11097532905454649
1610,S03,retail_marketable_default,market_order,TECHM,21.0,-0.09605827117410937,-0.16175204118078595
1611,S03,retail_marketable_default,cancel_replace,BHARTIARTL,4.0,0.0398359970910153,-0.07164061084529375
1612,S03,retail_marketable_default,market_order,NESTLEIND,20.0,-0.06569018904233803,-0.13138395904901462
1613,S03,retail_marketable_default,marketable_limit_order,HINDUNILVR,13.0,0.28711564323524785,-0.07008479622532182
1614,S03,retail_marketable_default,market_order,BAJAJ-AUTO,19.0,-0.029579143006017043,-0.09527291301269361
1615,S03,retail_marketable_default,marketable_limit_order,HCLTECH,14.0,0.26855507292050046,-0.08864536654006921
1616,S03,retail_marketable_default,market_order,ADANIPORTS,18.0,-0.06766582830148715,-0.13335959830816374
1617,S03,retail_marketable_default,partial_fill,NESTLEIND,0.9,-0.10384687602901221,-0.08242858933716445
1618,S03,retail_marketable_default,cancel_replace,DRREDDY,3.0,0.0331729289162785,-0.07830367902003055
1619,S03,retail_marketable_default,marketable_limit_order,TECHM,13.0,0.2634028922625453,-0.09379754719802436
1620,S03,retail_marketable_default,market_order,LT,19.0,-0.03056893220043541,-0.09626270220711199
1621,S03,retail_marketable_default,rejection_scenario,BHARTIARTL,0.0,0.0,0.0
1622,S03,retail_marketable_default,market_order,SUNPHARMA,18.0,-0.005339293860109118,-0.07103306386678569
1623,S03,retail_marketable_default,marketable_limit_order,TECHM,14.0,0.25459344545677537,-0.1026069940037943
1624,S03,retail_marketable_default,market_order,LT,19.0,0.057459269909354835,-0.00823450009732174
1625,S03,retail_marketable_default,cancel_replace,SBIN,4.0,0.07890736519926132,-0.03256924273704773
1626,S03,retail_marketable_default,market_order,TECHM,18.0,-0.010070174760869369,-0.07576394476754594
1627,S03,retail_marketable_default,marketable_limit_order,BAJAJ-AUTO,15.0,0.2857650831727141,-0.07143535628785558
1628,S03,retail_marketable_default,market_order,AXISBANK,19.0,0.12017869260467144,0.0
1629,S03,retail_marketable_default,marketable_limit_order,INFY,14.0,0.22780575993698204,-0.12939467952358763
1630,S03,retail_marketable_default,market_order,TECHM,18.0,0.02194557322085179,-0.09823311938381965
1631,S03,retail_marketable_default,marketable_limit_order,DRREDDY,13.0,0.2956024275400756,-0.06159801192049408
1632,S03,retail_marketable_default,cancel_replace,NESTLEIND,3.0,0.13293801995544496,0.0
1633,S03,retail_marketable_default,marketable_limit_order,AXISBANK,12.0,0.1804090414956605,-0.17679139796490917
1634,S03,retail_marketable_default,market_order,ICICIBANK,17.0,-0.06843840430369429,-0.18861709690836573
1635,S03,retail_marketable_default,marketable_limit_order,SUNPHARMA,13.0,0.26483554357830486,-0.09236489588226482
1636,S03,retail_marketable_default,rejection_scenario,BRITANNIA,0.0,0.0,0.0
1637,S03,retail_marketable_default,partial_fill,M&M,0.45,-0.13332814150679045,-0.11190985481494269
1638,S03,retail_marketable_default,market_order,ULTRACEMCO,16.0,-0.11968935787317239,-0.23986805047784382
1639,S03,retail_marketable_default,cancel_replace,HINDUNILVR,2.0,0.1336443774625973,0.0
1640,S03,retail_marketable_default,market_order,SBIN,15.0,-0.20729244329037724,-0.32747113589504867
1641,S03,retail_marketable_default,marketable_limit_order,CIPLA,12.0,0.2570296789097687,-0.10017076055080099
1642,S03,retail_marketable_default,market_order,SUNPHARMA,16.0,-0.18116448405013486,-0.3013431766548063
1643,S03,retail_marketable_default,marketable_limit_order,HCLTECH,11.0,0.3198517266914771,-0.037348712769092574
1644,S03,retail_marketable_default,market_order,TCS,17.0,-0.15975490608784318,-0.2799335986925146
1645,S03,retail_marketable_default,marketable_limit_order,HINDUNILVR,12.0,0.324757237951742,-0.03244320150882768
1646,S03,retail_marketable_default,cancel_replace,TCS,1.0,0.1014166441109181,-0.03222773335167921
1647,S03,retail_marketable_default,marketable_limit_order,ICICIBANK,11.0,0.3351367265600121,-0.022063712900557586
1648,S03,retail_marketable_default,market_order,ULTRACEMCO,18.0,-0.17199595077247234,-0.2921746433771438
1649,S03,retail_marketable_default,marketable_limit_order,INFY,10.0,0.3222040008377849,-0.03499643862278479
1650,S03,retail_marketable_default,market_order,HCLTECH,17.0,-0.14986166471280965,-0.2700403573174811
1651,S03,retail_marketable_default,marketable_limit_order,MARUTI,11.0,0.3123608468155448,-0.04483959264502485
1652,S03,retail_marketable_default,market_order,ICICIBANK,16.0,-0.13370892560283532,-0.25388761820750677
1653,S03,retail_marketable_default,cancel_replace,BRITANNIA,0.0,0.180233269502028,0.0
1654,S03,retail_marketable_default,passive_limit_order,ULTRACEMCO,3.9000000000000004,0.025314211372645827,-0.07861987250521033
1655,S03,retail_marketable_default,marketable_limit_order,SBIN,12.0,0.2957036157487237,-0.06149682371184595
1656,S03,retail_marketable_default,market_order,M&M,15.0,-0.1301652737883736,-0.250343966393045
1657,S03,retail_marketable_default,partial_fill,BAJAJ-AUTO,0.0,-0.1260456475292275,-0.10462736083737974
1658,S03,retail_marketable_default,market_order,LT,14.0,-0.12748578592421356,-0.247664478528885
1659,S03,retail_marketable_default,marketable_limit_order,ULTRACEMCO,13.0,0.2884740766995321,-0.06872636276103755
1660,S03,retail_marketable_default,passive_limit_order,HCLTECH,3.25,0.04150379914516357,-0.06243028473269259
1661,S03,retail_marketable_default,marketable_limit_order,RELIANCE,14.0,0.23246619243784972,-0.12473424702271996
1662,S03,retail_marketable_default,market_order,BAJAJ-AUTO,15.0,-0.1403962500472486,-0.26057494265192005
1663,S03,retail_marketable_default,passive_limit_order,INFY,3.9000000000000004,0.05792031666810403,-0.04601376720975213
1664,S03,retail_marketable_default,market_order,TCS,14.0,-0.17667456810505214,-0.29685326070972357
1665,S03,retail_marketable_default,marketable_limit_order,CIPLA,13.0,0.19414441608208605,-0.16305602337848363
1666,S03,retail_marketable_default,passive_limit_order,NESTLEIND,3.25,0.051833250722908154,-0.052100833154948005
1667,S03,retail_marketable_default,cancel_replace,AXISBANK,-1.0,0.2020125588946428,0.0
1668,S03,retail_marketable_default,market_order,INFY,15.0,-0.19011909498452415,-0.3102977875891956
1669,S03,retail_marketable_default,marketable_limit_order,TCS,12.0,0.22208338444729475,-0.13511705501327492
1670,S03,retail_marketable_default,market_order,DRREDDY,14.0,-0.1328436203485377,-0.25302231295320915
1671,S03,retail_marketable_default,rejection_scenario,SBIN,0.0,0.0,0.0
1672,S03,retail_marketable_default,market_order,CIPLA,15.0,-0.16465144398459514,-0.2848301365892666
1673,S03,retail_marketable_default,marketable_limit_order,RELIANCE,11.0,0.26789583116816024,-0.08930460829240944
1674,S03,retail_marketable_default,cancel_replace,BHARTIARTL,0.0,0.14506371155828335,-0.056948847336359465
1675,S03,retail_marketable_default,marketable_limit_order,MARUTI,10.0,0.31023366472142,-0.046966774739149675
1676,S03,retail_marketable_default,rejection_scenario,BAJAJ-AUTO,0.0,0.0,0.0
1677,S03,retail_marketable_default,partial_fill,LT,0.45,-0.11419297467536745,-0.09277468798351968
1678,S03,retail_marketable_default,market_order,ADANIPORTS,14.0,-0.08616554137630479,-0.20634423398097623
1679,S03,retail_marketable_default,marketable_limit_order,INFY,11.0,0.3314108638388836,-0.0257895756216861
1680,S03,retail_marketable_default,market_order,ULTRACEMCO,13.0,-0.056415843830114415,-0.17659453643478584
1681,S03,stressed_retail,passive_limit_order,AXISBANK,0.65,-0.0016738920781091456,0.0
1682,S03,stressed_retail,market_order,M&M,1.0,-0.022055584650927294,0.0
1683,S03,stressed_retail,marketable_limit_order,BRITANNIA,1.0,-0.002878960609580182,0.0
1684,S03,stressed_retail,passive_limit_order,SBIN,1.3,-0.003458761486239815,-0.0017848694081306696
1685,S03,stressed_retail,partial_fill,DRREDDY,-0.45,0.012315726255315027,0.0
1686,S03,stressed_retail,market_order,TCS,2.0,-0.0368322378178359,-0.014776653166908606
1687,S03,stressed_retail,passive_limit_order,ICICIBANK,1.9500000000000002,-0.020401356149707797,-0.01872746407159865
1688,S03,stressed_retail,cancel_replace,ADANIPORTS,-1.0,0.04077946506389874,0.0
1689,S03,stressed_retail,partial_fill,M&M,-0.9,0.027103376366345806,0.0
1690,S03,stressed_retail,market_order,BAJAJ-AUTO,1.0,-0.035949189662285844,-0.01389360501135855
1691,S03,stressed_retail,marketable_limit_order,LT,0.0,-0.004037446146500831,-0.0011584855369206485
1692,S03,stressed_retail,market_order,ULTRACEMCO,2.0,-0.03739801017677416,-0.015342425525846866
1693,S03,stressed_retail,passive_limit_order,HCLTECH,1.3,-0.03420364701745894,-0.03252975493934979
1694,S03,stressed_retail,market_order,RELIANCE,3.0,-0.011199011334053911,0.0
1695,S03,stressed_retail,cancel_replace,BHARTIARTL,-2.0,0.009820102263730385,-0.030959362800168356
1696,S03,stressed_retail,market_order,LT,4.0,-0.03695471339695345,-0.025755702062899538
1697,S03,stressed_retail,partial_fill,TECHM,-1.35,0.011813460475298316,-0.01528991589104749
1698,S03,stressed_retail,market_order,DRREDDY,5.0,-0.007960222013426645,0.0
1699,S03,stressed_retail,marketable_limit_order,NESTLEIND,-1.0,-0.07280493583936694,-0.06992597522978676
1700,S03,stressed_retail,market_order,BAJAJ-AUTO,6.0,0.001593264829156539,0.0
1701,S03,stressed_retail,rejection_scenario,INFY,0.0,0.0,0.0
1702,S03,stressed_retail,cancel_replace,TECHM,-1.0,0.025226080930396855,-0.015553384133501887
1703,S03,stressed_retail,marketable_limit_order,MARUTI,-2.0,-0.07291980571062666,-0.07004084510104648
1704,S03,stressed_retail,market_order,HINDUNILVR,5.0,-0.0033971809726471777,-0.004990445801803717
1705,S03,stressed_retail,partial_fill,BHARTIARTL,-1.8,0.010344870107891944,-0.016758506258453862
1706,S03,stressed_retail,market_order,TECHM,6.0,-0.0020061503904777534,-0.0035994152196342924
1707,S03,stressed_retail,marketable_limit_order,NESTLEIND,-3.0,-0.0619381365381273,-0.05905917592854711
1708,S03,stressed_retail,market_order,INFY,7.0,-0.001807117562086434,-0.0034003823912429733
1709,S03,stressed_retail,cancel_replace,M&M,-2.0,0.009303210910346471,-0.03147625415355227
1710,S03,stressed_retail,market_order,BHARTIARTL,8.0,0.006654863679411206,0.0
1711,S03,stressed_retail,marketable_limit_order,NESTLEIND,-4.0,-0.05564789135676251,-0.05276893074718233
1712,S03,stressed_retail,market_order,BHARTIARTL,7.0,-0.007917478296900173,-0.014572341976311378
1713,S03,stressed_retail,marketable_limit_order,HCLTECH,-3.0,-0.045047189938860865,-0.04216822932928068
1714,S03,stressed_retail,passive_limit_order,INFY,1.9500000000000002,-0.01831228884800202,-0.01663839676989287
1715,S03,stressed_retail,marketable_limit_order,M&M,-4.0,-0.0645856485657113,-0.06170668795613112
1716,S03,stressed_retail,cancel_replace,RELIANCE,-1.0,0.018014032881856323,-0.022765432182042418
1717,S03,stressed_retail,marketable_limit_order,TCS,-5.0,-0.08853189217356204,-0.08565293156398186
1718,S03,stressed_retail,market_order,ADANIPORTS,8.0,-0.0011015217249624124,-0.007756385404373618
1719,S03,stressed_retail,marketable_limit_order,BAJAJ-AUTO,-6.0,-0.07905318623416815,-0.07617422562458798
1720,S03,stressed_retail,market_order,BRITANNIA,9.0,0.025252372611656172,0.0
1721,S03,stressed_retail,marketable_limit_order,TECHM,-7.0,-0.0582116494174076,-0.055332688807827414
1722,S03,stressed_retail,market_order,ADANIPORTS,8.0,0.04967827588790798,0.0
1723,S03,stressed_retail,cancel_replace,ADANIPORTS,0.0,-0.020101821705608695,-0.06088128676950744
1724,S03,stressed_retail,market_order,BAJAJ-AUTO,7.0,0.080458895003483,0.0
1725,S03,stressed_retail,marketable_limit_order,BRITANNIA,-8.0,-0.029862183292294245,-0.026983222682714064
1726,S03,stressed_retail,passive_limit_order,ICICIBANK,2.6,-0.03452308047839082,-0.03284918840028167
1727,S03,stressed_retail,marketable_limit_order,AXISBANK,-7.0,-0.01889450754579617,-0.01601554693621599
1728,S03,stressed_retail,market_order,M&M,8.0,0.08851838244207935,0.0
1729,S03,stressed_retail,marketable_limit_order,AXISBANK,-8.0,-0.0024095436950455525,0.0
1730,S03,stressed_retail,cancel_replace,LT,-1.0,-0.03974926919863411,-0.08052873426253285
1731,S03,stressed_retail,marketable_limit_order,ULTRACEMCO,-7.0,0.035841471983253326,0.0
1732,S03,stressed_retail,passive_limit_order,ICICIBANK,1.9500000000000002,-0.05524357907527712,-0.05356968699716797
1733,S03,stressed_retail,partial_fill,TECHM,-2.25,0.006895254663216191,-0.020208121703129616
1734,S03,stressed_retail,market_order,HCLTECH,7.0,0.044337602924411045,-0.04418077951766831
1735,S03,stressed_retail,marketable_limit_order,SUNPHARMA,-6.0,0.043016965829839736,0.0
1736,S03,stressed_retail,rejection_scenario,DRREDDY,0.0,0.0,0.0
1737,S03,stressed_retail,cancel_replace,SBIN,-2.0,-0.06840393148380017,-0.1091833965476989
1738,S03,stressed_retail,market_order,HINDUNILVR,8.0,0.05932910158225226,-0.02918928085982709
1739,S03,stressed_retail,marketable_limit_order,HINDUNILVR,-7.0,0.05083279989277023,0.0
1740,S03,stressed_retail,market_order,HINDUNILVR,7.0,0.07927434701885736,-0.009244035423221997
1741,S03,stressed_retail,passive_limit_order,AXISBANK,1.3,-0.059860432496785944,-0.058186540418676796
1742,S03,stressed_retail,market_order,RELIANCE,8.0,0.08548695495369164,-0.0030314274883877085
1743,S03,stressed_retail,marketable_limit_order,HINDUNILVR,-6.0,0.04858855140380011,-0.0022442484889701186
1744,S03,stressed_retail,passive_limit_order,AXISBANK,1.9500000000000002,-0.06826723566372533,-0.0665933435856162
1745,S03,stressed_retail,marketable_limit_order,RELIANCE,-5.0,0.04688933381258584,-0.0039434660801843935
1746,S03,stressed_retail,market_order,HINDUNILVR,9.0,0.10421910533994126,0.0
