model_id,model_type,execution_profile,trade_dates,worst_daily_net_pnl_inr,tail_loss_1pct_trade_pnl_inr,max_intraday_drawdown_inr,daily_loss_breach_days,drawdown_breach_days,risk_status
S05_q85_sp080_liqall,strategy_variant,stressed_retail,1,-130.37951738689947,-200.29155499386752,-577.3147741639509,0,0,risk_not_breached_proxy
S05_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,1,-1400.4318176110037,-728.9833364538486,-2010.3913124882902,0,0,risk_not_breached_proxy
S05_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,-93721.87444960313,-879.9928354992791,-93761.92327178824,1,0,risk_breached_proxy
S05_q85_sp100_liqall,strategy_variant,stressed_retail,8,-100318.62396938262,-856.5312405758572,-100306.77722388231,1,1,risk_breached_proxy
S05_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-66619.24531926743,-767.4704902352745,-66225.70587569845,0,0,risk_not_breached_proxy
S05_q95_sp080_liqall,strategy_variant,retail_marketable_default,1,-401.636708479592,-190.53442666528815,-386.5248367421082,0,0,risk_not_breached_proxy
S05_q95_sp080_liqall,strategy_variant,stressed_retail,1,-130.37951738689947,-200.29155499386752,-577.3147741639509,0,0,risk_not_breached_proxy
S05_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,1,-1400.4318176110037,-728.9833364538486,-2010.3913124882902,0,0,risk_not_breached_proxy
S05_q95_sp100_liqall,strategy_variant,retail_marketable_default,8,-93721.87444960313,-1467.1462779039402,-93761.92327178824,1,0,risk_breached_proxy
S05_q95_sp100_liqall,strategy_variant,stressed_retail,8,-100318.62396938262,-1751.9307708982853,-100306.77722388231,1,1,risk_breached_proxy
S05_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-66619.24531926743,-1237.39080077606,-66225.70587569845,0,0,risk_not_breached_proxy
S07_q50_sp050_liqall,strategy_variant,retail_marketable_default,5,-53980.93347623849,-537.5155129595988,-53882.29117070927,0,0,risk_not_breached_proxy
S07_q50_sp050_liqall,strategy_variant,stressed_retail,5,-62280.46787117924,-548.5313202103749,-61980.654498268326,0,0,risk_not_breached_proxy
S07_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,5,-8203.196010770795,-439.48799648410414,-13294.791398456762,0,0,risk_not_breached_proxy
S07_q50_sp050_liqmed,strategy_variant,retail_marketable_default,5,-35953.1963751001,-537.5155129595988,-36577.49780775747,0,0,risk_not_breached_proxy
S07_q50_sp050_liqmed,strategy_variant,stressed_retail,5,-41235.23121155675,-561.0806484188923,-40935.41783864584,0,0,risk_not_breached_proxy
S07_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,5,-9067.994915412644,-456.5641388348493,-14281.253426262083,0,0,risk_not_breached_proxy
S07_q50_sp080_liqall,strategy_variant,retail_marketable_default,6,-53980.93347623849,-840.2076317302847,-53882.29117070927,0,0,risk_not_breached_proxy
S07_q50_sp080_liqall,strategy_variant,stressed_retail,6,-62280.46787117924,-894.6228816189904,-61980.654498268326,0,0,risk_not_breached_proxy
S07_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,6,-8203.196010770795,-832.0284462153609,-14995.457224712638,0,0,risk_not_breached_proxy
S07_q50_sp080_liqmed,strategy_variant,retail_marketable_default,6,-35953.1963751001,-547.8324604923548,-36577.49780775747,0,0,risk_not_breached_proxy
S07_q50_sp080_liqmed,strategy_variant,stressed_retail,6,-41235.23121155675,-556.4181995695656,-40935.41783864584,0,0,risk_not_breached_proxy
S07_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,6,-9067.994915412644,-487.6081611183864,-14281.253426262083,0,0,risk_not_breached_proxy
S07_q50_sp100_liqall,strategy_variant,retail_marketable_default,6,-125222.47211678229,-819.6559295099959,-125381.07578965198,6,6,risk_breached_proxy
S07_q50_sp100_liqall,strategy_variant,stressed_retail,6,-130781.04272401816,-843.0209103541898,-130843.78757060305,6,6,risk_breached_proxy
S07_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,-44119.3875483337,-735.2750904953225,-48023.35043811808,0,0,risk_not_breached_proxy
S07_q50_sp100_liqmed,strategy_variant,retail_marketable_default,6,-35953.1963751001,-547.8324604923548,-36577.49780775747,0,0,risk_not_breached_proxy
S07_q50_sp100_liqmed,strategy_variant,stressed_retail,6,-41235.23121155675,-556.4181995695656,-40935.41783864584,0,0,risk_not_breached_proxy
S07_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,6,-9067.994915412644,-487.6081611183864,-14281.253426262083,0,0,risk_not_breached_proxy
S07_q70_sp050_liqall,strategy_variant,retail_marketable_default,5,-18336.787325267465,-529.878214823613,-18146.702259558522,0,0,risk_not_breached_proxy
S07_q70_sp050_liqall,strategy_variant,stressed_retail,5,-21674.67599682925,-475.07306661259366,-21523.478059309426,0,0,risk_not_breached_proxy
S07_q70_sp050_liqall,strategy_variant,zero_latency_spread_only_control,5,-3961.682595294366,-389.54058130436033,-5134.623890168619,0,0,risk_not_breached_proxy
S07_q70_sp050_liqmed,strategy_variant,retail_marketable_default,5,-11701.402163581517,-576.0404500176556,-12483.561238213966,0,0,risk_not_breached_proxy
S07_q70_sp050_liqmed,strategy_variant,stressed_retail,5,-10664.493444451438,-473.4999403675357,-10513.295506931612,0,0,risk_not_breached_proxy
S07_q70_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,5,-3999.3938492490693,-474.9093038467796,-6729.991677120281,0,0,risk_not_breached_proxy
S07_q70_sp080_liqall,strategy_variant,retail_marketable_default,6,-18336.787325267465,-759.6336585034147,-18146.702259558522,0,0,risk_not_breached_proxy
S07_q70_sp080_liqall,strategy_variant,stressed_retail,6,-21674.67599682925,-900.2076371247966,-21523.478059309426,0,0,risk_not_breached_proxy
S07_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,6,-7185.940715111751,-1000.859497062291,-10162.493879741061,0,0,risk_not_breached_proxy
S07_q70_sp080_liqmed,strategy_variant,retail_marketable_default,6,-11701.402163581517,-570.6003407234721,-12483.561238213966,0,0,risk_not_breached_proxy
S07_q70_sp080_liqmed,strategy_variant,stressed_retail,6,-10664.493444451438,-473.4999403675357,-10513.295506931612,0,0,risk_not_breached_proxy
S07_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,6,-3999.3938492490693,-473.63941811961894,-6729.991677120281,0,0,risk_not_breached_proxy
S07_q70_sp100_liqall,strategy_variant,retail_marketable_default,6,-84310.04517481365,-788.3102674233952,-83844.19490201086,4,0,risk_breached_proxy
S07_q70_sp100_liqall,strategy_variant,stressed_retail,6,-90175.25084966817,-843.0209103541898,-90024.05291214834,6,0,risk_breached_proxy
S07_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,-48486.68842718079,-744.6881779675684,-49503.866037340245,0,0,risk_not_breached_proxy
S07_q70_sp100_liqmed,strategy_variant,retail_marketable_default,6,-11701.402163581517,-570.6003407234721,-12483.561238213966,0,0,risk_not_breached_proxy
S07_q70_sp100_liqmed,strategy_variant,stressed_retail,6,-10664.493444451438,-473.4999403675357,-10513.295506931612,0,0,risk_not_breached_proxy
S07_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,6,-3999.3938492490693,-473.63941811961894,-6729.991677120281,0,0,risk_not_breached_proxy
S07_q85_sp100_liqall,strategy_variant,retail_marketable_default,6,-54895.40912261244,-695.8322229016361,-54316.132848359724,0,0,risk_not_breached_proxy
S07_q85_sp100_liqall,strategy_variant,stressed_retail,6,-60725.58615667303,-843.0209103541898,-60516.25085453004,0,0,risk_not_breached_proxy
S07_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,-29073.060892502097,-680.0867141273155,-29123.873054101437,0,0,risk_not_breached_proxy
S07_q95_sp100_liqall,strategy_variant,retail_marketable_default,6,-28105.792256827925,-791.0504939473041,-27610.546431434963,0,0,risk_not_breached_proxy
S07_q95_sp100_liqall,strategy_variant,stressed_retail,6,-21046.812048159918,-783.0934902640338,-20612.412186265792,0,0,risk_not_breached_proxy
S07_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,6,-12767.078845784483,-753.0870652647259,-12493.48627973096,0,0,risk_not_breached_proxy
S09_q50_sp050_liqall,strategy_variant,retail_marketable_default,7,-39304.607927646684,-552.4180390823249,-39241.464711963396,0,0,risk_not_breached_proxy
S09_q50_sp050_liqall,strategy_variant,stressed_retail,7,-44730.721397612244,-569.7599251571116,-44595.23082277765,0,0,risk_not_breached_proxy
S09_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-9433.180332375909,-462.06748334408894,-10300.488322908282,0,0,risk_not_breached_proxy
S09_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,-27326.01225596,-552.4180390823249,-29156.817906720724,0,0,risk_not_breached_proxy
S09_q50_sp050_liqmed,strategy_variant,stressed_retail,7,-35024.084083836555,-588.7584873648746,-34790.130719587556,0,0,risk_not_breached_proxy
S09_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-7803.591151427637,-462.8870606814257,-9330.618649178621,0,0,risk_not_breached_proxy
S09_q50_sp080_liqall,strategy_variant,retail_marketable_default,8,-75547.59089157694,-725.8357850780252,-75663.18582990767,1,0,risk_breached_proxy
S09_q50_sp080_liqall,strategy_variant,stressed_retail,8,-82974.47334352667,-760.0027069763067,-82669.09078399757,3,0,risk_breached_proxy
S09_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-16691.41785540016,-650.2726035999519,-18303.551071993363,0,0,risk_not_breached_proxy
S09_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,-27326.01225596,-552.4180390823249,-29156.817906720724,0,0,risk_not_breached_proxy
S09_q50_sp080_liqmed,strategy_variant,stressed_retail,8,-35024.084083836555,-624.5864456046914,-34790.130719587556,0,0,risk_not_breached_proxy
S09_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-7803.591151427637,-488.29394830249726,-9330.618649178621,0,0,risk_not_breached_proxy
S09_q50_sp100_liqall,strategy_variant,retail_marketable_default,8,-144723.88686845865,-742.4562122652559,-148892.5066502776,8,7,risk_breached_proxy
S09_q50_sp100_liqall,strategy_variant,stressed_retail,8,-157648.50453863587,-770.9071886479355,-157768.9698647066,8,8,risk_breached_proxy
S09_q50_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-53373.310582396836,-653.3882893578271,-61733.45467476306,0,0,risk_not_breached_proxy
S09_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,-27326.01225596,-552.4180390823249,-29156.817906720724,0,0,risk_not_breached_proxy
S09_q50_sp100_liqmed,strategy_variant,stressed_retail,8,-35024.084083836555,-624.5864456046914,-34790.130719587556,0,0,risk_not_breached_proxy
S09_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-7803.591151427637,-488.29394830249726,-9330.618649178621,0,0,risk_not_breached_proxy
S09_q70_sp050_liqall,strategy_variant,retail_marketable_default,7,-20963.54969065203,-645.6375465602447,-21038.074805476608,0,0,risk_not_breached_proxy
S09_q70_sp050_liqall,strategy_variant,stressed_retail,7,-23507.558091103834,-595.1066915856029,-24579.915899591157,0,0,risk_not_breached_proxy
S09_q70_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,-7952.294035103257,-459.096211913262,-8330.701122085296,0,0,risk_not_breached_proxy
S09_q70_sp050_liqmed,strategy_variant,retail_marketable_default,7,-19643.28624911027,-662.6978742914314,-19651.25655666607,0,0,risk_not_breached_proxy
S09_q70_sp050_liqmed,strategy_variant,stressed_retail,7,-11988.173523564908,-673.4899909486574,-12961.266872219438,0,0,risk_not_breached_proxy
S09_q70_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,-5867.126067322132,-462.06748334408894,-6272.5484313604065,0,0,risk_not_breached_proxy
S09_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,-20963.54969065203,-821.0278923089415,-21051.7851672636,0,0,risk_not_breached_proxy
S09_q70_sp080_liqall,strategy_variant,stressed_retail,8,-33027.88162274214,-1053.4232222428204,-32799.09420561306,0,0,risk_not_breached_proxy
S09_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,-8534.048966087743,-950.329811840591,-17546.431195232442,0,0,risk_not_breached_proxy
S09_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,-19643.28624911027,-662.6804410593844,-19651.25655666607,0,0,risk_not_breached_proxy
S09_q70_sp080_liqmed,strategy_variant,stressed_retail,8,-11988.173523564908,-851.709941684983,-12961.266872219438,0,0,risk_not_breached_proxy
S09_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,-5867.126067322132,-462.06748334408894,-6272.5484313604065,0,0,risk_not_breached_proxy
S09_q70_sp100_liqall,strategy_variant,retail_marketable_default,8,-109777.64553029384,-770.2573886006304,-111749.43200481549,7,1,risk_breached_proxy
S09_q70_sp100_liqall,strategy_variant,stressed_retail,8,-133216.12607473787,-885.2609568105547,-133204.27932923756,7,1,risk_breached_proxy
S09_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-73752.86246774417,-731.9742279875095,-75669.99386280953,0,0,risk_not_breached_proxy
S09_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,-19643.28624911027,-662.6804410593844,-19651.25655666607,0,0,risk_not_breached_proxy
S09_q70_sp100_liqmed,strategy_variant,stressed_retail,8,-11988.173523564908,-851.709941684983,-12961.266872219438,0,0,risk_not_breached_proxy
S09_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,-5867.126067322132,-462.06748334408894,-6272.5484313604065,0,0,risk_not_breached_proxy
S09_q85_sp080_liqall,strategy_variant,retail_marketable_default,1,-401.636708479592,-190.53442666528815,-386.5248367421082,0,0,risk_not_breached_proxy
S09_q85_sp080_liqall,strategy_variant,stressed_retail,1,-130.37951738689947,-200.29155499386752,-577.3147741639509,0,0,risk_not_breached_proxy
S09_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,1,-1400.4318176110037,-728.9833364538486,-2010.3913124882902,0,0,risk_not_breached_proxy
S09_q85_sp100_liqall,strategy_variant,retail_marketable_default,8,-57488.18213694801,-583.223258995634,-57748.571937841894,0,0,risk_not_breached_proxy
S09_q85_sp100_liqall,strategy_variant,stressed_retail,8,-63901.84857670362,-684.933128590902,-63699.12756783398,0,0,risk_not_breached_proxy
S09_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-44182.15814758164,-737.4664420361647,-43742.61053965478,0,0,risk_not_breached_proxy
S09_q95_sp080_liqall,strategy_variant,retail_marketable_default,1,-401.636708479592,-190.53442666528815,-386.5248367421082,0,0,risk_not_breached_proxy
S09_q95_sp080_liqall,strategy_variant,stressed_retail,1,-130.37951738689947,-200.29155499386752,-577.3147741639509,0,0,risk_not_breached_proxy
S09_q95_sp080_liqall,strategy_variant,zero_latency_spread_only_control,1,-1400.4318176110037,-728.9833364538486,-2010.3913124882902,0,0,risk_not_breached_proxy
S09_q95_sp100_liqall,strategy_variant,retail_marketable_default,8,-23409.486679132177,-744.9406061582246,-23420.974239300864,0,0,risk_not_breached_proxy
S09_q95_sp100_liqall,strategy_variant,stressed_retail,8,-31876.623117195857,-795.1352538135773,-31816.337445842113,0,0,risk_not_breached_proxy
S09_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,-22565.017170271774,-820.8470141168949,-22858.77627167022,0,0,risk_not_breached_proxy
