model_id,model_type,execution_profile,trades,symbols,scenario_days,mean_gross_return,mean_cost_return,mean_zerodha_charge_return,mean_net_return,win_rate_net,total_net_pnl_inr,market_shock_trade_fraction,disconnect_trade_fraction,acceptance_ready,replay_status,parent_strategy_id
S07_q50_sp050_liqmed,strategy_variant,retail_marketable_default,1843,2,5,4.727157318236992e-05,0.0009517416933077569,0.000826808813612338,-0.000904470120125387,0.2642430819316332,-166693.84313910882,0.0,0.0,False,event_order_replay_not_acceptance,S07
S09_q50_sp080_liqall,strategy_variant,retail_marketable_default,5286,3,8,2.8590828794042736e-05,0.0009332667607919449,0.000826813069468542,-0.0009046759319979021,0.31290200529701095,-478211.69765409105,0.11312902005297011,0.0,False,event_order_replay_not_acceptance,S09
S01_q95_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,83,3,6,-0.0008681079431259971,4.168167122187972e-05,0.0,-0.0009097896143478769,0.4819277108433735,-7551.253799087378,0.0,0.0,False,event_order_replay_not_acceptance,S01
S05_q50_sp080_liqall,strategy_variant,retail_marketable_default,4200,4,8,4.749134952008793e-05,0.000957475769440962,0.0008268137764614201,-0.000909984419920874,0.3119047619047619,-382193.45636676706,0.3057142857142857,0.0,False,event_order_replay_not_acceptance,S05
S01_q50_sp080_liqmed,strategy_variant,retail_marketable_default,1473,3,8,4.1799408406893635e-05,0.000954788703518855,0.0008268144076615339,-0.0009129892951119612,0.32179226069246436,-134483.3231699919,0.07671418873048201,0.0,False,event_order_replay_not_acceptance,S01
S01_q50_sp100_liqmed,strategy_variant,retail_marketable_default,1473,3,8,4.1799408406893635e-05,0.000954788703518855,0.0008268144076615339,-0.0009129892951119612,0.32179226069246436,-134483.3231699919,0.07671418873048201,0.0,False,event_order_replay_not_acceptance,S01
S07_q50_sp080_liqmed,strategy_variant,retail_marketable_default,1861,2,6,3.8666517444936615e-05,0.0009522537085468605,0.0008268093936447251,-0.0009135871911019239,0.2632993014508329,-170018.57626406805,0.00967221923696937,0.0,False,event_order_replay_not_acceptance,S07
S07_q50_sp100_liqmed,strategy_variant,retail_marketable_default,1861,2,6,3.8666517444936615e-05,0.0009522537085468605,0.0008268093936447251,-0.0009135871911019239,0.2632993014508329,-170018.57626406805,0.00967221923696937,0.0,False,event_order_replay_not_acceptance,S07
S07_q70_sp080_liqmed,strategy_variant,retail_marketable_default,471,1,6,4.512673266951195e-05,0.0009597614001989453,0.0008268089581874577,-0.0009146346675294334,0.2823779193205945,-43079.29284063631,0.008492569002123142,0.0,False,event_order_replay_not_acceptance,S07
S07_q70_sp100_liqmed,strategy_variant,retail_marketable_default,471,1,6,4.512673266951195e-05,0.0009597614001989453,0.0008268089581874577,-0.0009146346675294334,0.2823779193205945,-43079.29284063631,0.008492569002123142,0.0,False,event_order_replay_not_acceptance,S07
S07_q70_sp050_liqmed,strategy_variant,retail_marketable_default,467,1,5,4.3558280300600525e-05,0.0009593072355101363,0.0008268090639105581,-0.0009157489552095358,0.284796573875803,-42765.47620828532,0.0,0.0,False,event_order_replay_not_acceptance,S07
S07_q50_sp080_liqall,strategy_variant,retail_marketable_default,3088,3,6,4.697037282189748e-05,0.0009627746791331993,0.0008268088339150496,-0.0009158043063113018,0.27525906735751293,-282800.36978893,0.17001295336787564,0.0,False,event_order_replay_not_acceptance,S07
S01_q70_sp080_liqmed,strategy_variant,stressed_retail,787,3,8,0.00021907257623811796,0.001137545940774274,0.0008268074733711499,-0.000918473364536156,0.301143583227446,-72283.85378899548,0.10292249047013977,0.0,False,event_order_replay_not_acceptance,S01
S01_q70_sp100_liqmed,strategy_variant,stressed_retail,787,3,8,0.00021907257623811796,0.001137545940774274,0.0008268074733711499,-0.000918473364536156,0.301143583227446,-72283.85378899548,0.10292249047013977,0.0,False,event_order_replay_not_acceptance,S01
S01_q50_sp050_liqall,strategy_variant,retail_marketable_default,1391,3,7,2.9439614735148782e-05,0.0009504824047810804,0.0008268118077650909,-0.0009210427900459316,0.3055355859094177,-128117.05209538908,0.0,0.0,False,event_order_replay_not_acceptance,S01
S09_q50_sp050_liqall,strategy_variant,retail_marketable_default,2438,1,7,3.185784427283891e-05,0.0009589287649796338,0.0008268131916745227,-0.0009270709207067948,0.2940935192780968,-226019.89046831656,0.0,0.0,False,event_order_replay_not_acceptance,S09
S07_q70_sp080_liqall,strategy_variant,retail_marketable_default,994,1,6,3.9755248707272667e-05,0.0009675352566584521,0.0008268093202577056,-0.0009277800079511795,0.2776659959758551,-92221.33279034724,0.14788732394366197,0.0,False,event_order_replay_not_acceptance,S07
S01_q50_sp050_liqmed,strategy_variant,retail_marketable_default,1360,3,7,1.990098716474658e-05,0.0009502778991420451,0.0008268121974608098,-0.0009303769119772987,0.3058823529411765,-126531.26002891261,0.0,0.0,False,event_order_replay_not_acceptance,S01
S01_q85_sp080_liqmed,strategy_variant,stressed_retail,388,3,8,0.0002097893665764608,0.0011411935662504532,0.0008268060880671389,-0.0009314041996739924,0.3118556701030928,-36138.4829473509,0.15206185567010308,0.0,False,event_order_replay_not_acceptance,S01
S01_q85_sp100_liqmed,strategy_variant,stressed_retail,388,3,8,0.0002097893665764608,0.0011411935662504532,0.0008268060880671389,-0.0009314041996739924,0.3118556701030928,-36138.4829473509,0.15206185567010308,0.0,False,event_order_replay_not_acceptance,S01
S01_q85_sp050_liqall,strategy_variant,retail_marketable_default,356,3,7,1.678945605954239e-05,0.0009502123020625415,0.0008267991252547961,-0.0009334228460029994,0.3202247191011236,-33229.85331770677,0.0,0.0,False,event_order_replay_not_acceptance,S01
S05_q50_sp050_liqall,strategy_variant,retail_marketable_default,2916,2,7,7.91092144969213e-06,0.0009446813590021871,0.0008268122959159277,-0.0009367704375524951,0.27469135802469136,-273162.25959030754,0.0,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp050_liqmed,strategy_variant,retail_marketable_default,2916,2,7,7.91092144969213e-06,0.0009446813590021871,0.0008268122959159277,-0.0009367704375524951,0.27469135802469136,-273162.25959030754,0.0,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp080_liqmed,strategy_variant,retail_marketable_default,3285,3,8,1.2911664963451841e-05,0.0009519830550840213,0.0008268124829737396,-0.0009390713901205695,0.2867579908675799,-308484.9516546071,0.11232876712328767,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp100_liqmed,strategy_variant,retail_marketable_default,3285,3,8,1.2911664963451841e-05,0.0009519830550840213,0.0008268124829737396,-0.0009390713901205695,0.2867579908675799,-308484.9516546071,0.11232876712328767,0.0,False,event_order_replay_not_acceptance,S05
S01_q50_sp080_liqall,strategy_variant,retail_marketable_default,1857,4,8,1.2236682486967497e-05,0.0009532131782367625,0.0008268210648116488,-0.0009409764957497951,0.32579429186860526,-174739.33526073693,0.17662897145934303,0.0,False,event_order_replay_not_acceptance,S01
S05_q70_sp080_liqmed,strategy_variant,retail_marketable_default,468,3,8,5.359600716032054e-05,0.0009946831926693058,0.0008268140048122439,-0.0009410871855089852,0.358974358974359,-44042.88028182051,0.7777777777777778,0.0,False,event_order_replay_not_acceptance,S05
S05_q70_sp100_liqmed,strategy_variant,retail_marketable_default,468,3,8,5.359600716032054e-05,0.0009946831926693058,0.0008268140048122439,-0.0009410871855089852,0.358974358974359,-44042.88028182051,0.7777777777777778,0.0,False,event_order_replay_not_acceptance,S05
S07_q70_sp050_liqall,strategy_variant,retail_marketable_default,847,1,5,1.3371668789206869e-05,0.0009593051837403217,0.0008268110986692937,-0.0009459335149511149,0.27508854781582054,-80120.56871635943,0.0,0.0,False,event_order_replay_not_acceptance,S07
S09_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,763,2,8,-3.2643843378837674e-06,0.0009511967269997491,0.0,-0.0009544611113376329,0.32503276539973786,-72825.38279506139,0.1598951507208388,0.0,False,event_order_replay_not_acceptance,S09
S01_q85_sp050_liqmed,strategy_variant,retail_marketable_default,350,3,7,-5.401802723769476e-06,0.0009500685593773041,0.0008268005150013491,-0.0009554703621010736,0.32285714285714284,-33441.46267353757,0.0,0.0,False,event_order_replay_not_acceptance,S01
S09_q70_sp050_liqmed,strategy_variant,stressed_retail,734,1,7,0.00017415728395540726,0.0011358920711408817,0.0008268185145273636,-0.0009617347871854745,0.30926430517711173,-70591.33337941382,0.0,0.0,False,event_order_replay_not_acceptance,S09
S01_q70_sp080_liqall,strategy_variant,retail_marketable_default,1108,4,8,-7.005777660166467e-06,0.0009549853393720408,0.000826825685410023,-0.0009619911170322072,0.3240072202166065,-106588.61576716857,0.24187725631768953,0.0,False,event_order_replay_not_acceptance,S01
S07_q70_sp080_liqmed,strategy_variant,stressed_retail,440,1,6,0.00017203175084750413,0.0011373719904399662,0.0008268004040278024,-0.0009653402395924622,0.23636363636363636,-42474.97054206834,0.011363636363636364,0.0,False,event_order_replay_not_acceptance,S07
S07_q70_sp100_liqmed,strategy_variant,stressed_retail,440,1,6,0.00017203175084750413,0.0011373719904399662,0.0008268004040278024,-0.0009653402395924622,0.23636363636363636,-42474.97054206834,0.011363636363636364,0.0,False,event_order_replay_not_acceptance,S07
S01_q95_sp050_liqall,strategy_variant,zero_latency_spread_only_control,85,3,6,-0.0009439840599989539,4.197583111841353e-05,0.0,-0.0009859598911173674,0.47058823529411764,-8380.659074497622,0.0,0.0,False,event_order_replay_not_acceptance,S01
S02_q70_sp080_liqmed,strategy_variant,retail_marketable_default,3282,3,8,-3.7672827686963524e-05,0.0009528376861091062,0.0008268143069464577,-0.0009905105137960697,0.30743449116392446,-325085.5506278701,0.07861060329067641,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp100_liqmed,strategy_variant,retail_marketable_default,3282,3,8,-3.7672827686963524e-05,0.0009528376861091062,0.0008268143069464577,-0.0009905105137960697,0.30743449116392446,-325085.5506278701,0.07861060329067641,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp050_liqmed,strategy_variant,retail_marketable_default,3024,3,7,-4.305229641384129e-05,0.0009479757637880706,0.0008268131308560482,-0.000991028060201912,0.29828042328042326,-299686.88540505816,0.0,0.0,False,event_order_replay_not_acceptance,S02
S01_q85_sp080_liqall,strategy_variant,zero_latency_spread_only_control,610,4,8,-0.0009407844100046093,5.256259658000171e-05,0.0,-0.000993347006584611,0.44098360655737706,-60594.167401661274,0.2934426229508197,0.0,False,event_order_replay_not_acceptance,S01
S01_q50_sp050_liqmed,strategy_variant,stressed_retail,1318,3,7,0.00013791977107359773,0.001131581615429759,0.000826809535758939,-0.0009936618443561614,0.2928679817905918,-130964.63108614206,0.0,0.0,False,event_order_replay_not_acceptance,S01
S02_q70_sp050_liqall,strategy_variant,retail_marketable_default,3059,3,7,-4.841616574749599e-05,0.0009481069402963101,0.0008268128988505038,-0.0009965231060438061,0.29780974174566854,-304836.41813880025,0.0,0.0,False,event_order_replay_not_acceptance,S02
S01_q50_sp050_liqall,strategy_variant,stressed_retail,1350,3,7,0.0001332439907179675,0.0011317111219903665,0.0008268095675967793,-0.0009984671312723988,0.2911111111111111,-134793.06272177384,0.0,0.0,False,event_order_replay_not_acceptance,S01
S02_q50_sp050_liqall,strategy_variant,retail_marketable_default,5389,3,7,-6.0842522046870086e-05,0.000950144223689924,0.0008268137553829946,-0.0010109867457367943,0.2779736500278345,-544820.7572775584,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp050_liqmed,strategy_variant,retail_marketable_default,5017,3,7,-6.213467701538196e-05,0.000949465754272616,0.0008268142359052835,-0.001011600431287998,0.2804464819613315,-507519.93637718854,0.0,0.0,False,event_order_replay_not_acceptance,S02
S09_q70_sp080_liqmed,strategy_variant,stressed_retail,739,1,8,0.00012352624961962187,0.0011362569301385276,0.0008268166206228932,-0.0010127306805189056,0.3071718538565629,-74840.79729034712,0.006765899864682003,0.0,False,event_order_replay_not_acceptance,S09
S09_q70_sp100_liqmed,strategy_variant,stressed_retail,739,1,8,0.00012352624961962187,0.0011362569301385276,0.0008268166206228932,-0.0010127306805189056,0.3071718538565629,-74840.79729034712,0.006765899864682003,0.0,False,event_order_replay_not_acceptance,S09
S01_q70_sp080_liqall,strategy_variant,stressed_retail,1062,4,8,0.00011656893131520093,0.0011321765504887595,0.0008268119220240957,-0.0010156076191735585,0.295668549905838,-107857.52915623193,0.24293785310734464,0.0,False,event_order_replay_not_acceptance,S01
S02_q50_sp080_liqall,strategy_variant,retail_marketable_default,6657,4,8,-6.309315841767427e-05,0.0009531045828804809,0.0008268153398168967,-0.0010161977412981552,0.2927745230584347,-676482.836382182,0.13910169746131892,0.0,False,event_order_replay_not_acceptance,S02
S07_q50_sp080_liqmed,strategy_variant,stressed_retail,1796,2,6,0.00011280705278697446,0.0011292487624261476,0.0008268043961277998,-0.001016441709639173,0.24721603563474387,-182552.93105119548,0.01002227171492205,0.0,False,event_order_replay_not_acceptance,S07
S07_q50_sp100_liqmed,strategy_variant,stressed_retail,1796,2,6,0.00011280705278697446,0.0011292487624261476,0.0008268043961277998,-0.001016441709639173,0.24721603563474387,-182552.93105119548,0.01002227171492205,0.0,False,event_order_replay_not_acceptance,S07
S02_q70_sp080_liqall,strategy_variant,retail_marketable_default,3570,3,8,-6.437979906003902e-05,0.0009562778589638023,0.0008268142092380605,-0.0010206576580238413,0.3126050420168067,-364374.7839145113,0.14313725490196078,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp080_liqmed,strategy_variant,retail_marketable_default,5346,3,8,-6.999673290953112e-05,0.0009531702709383778,0.0008268143487096223,-0.001023167003847909,0.285447063224841,-546985.080257092,0.061541339319117094,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp100_liqmed,strategy_variant,retail_marketable_default,5346,3,8,-6.999673290953112e-05,0.0009531702709383778,0.0008268143487096223,-0.001023167003847909,0.285447063224841,-546985.080257092,0.061541339319117094,0.0,False,event_order_replay_not_acceptance,S02
S05_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,2186,2,8,-5.8081388191810357e-05,0.0009698326056798514,0.0,-0.001027913993871662,0.267612076852699,-224701.9990603453,0.1688014638609332,0.0,False,event_order_replay_not_acceptance,S05
S01_q50_sp080_liqmed,strategy_variant,stressed_retail,1425,3,8,0.00010508203543103943,0.001136394365602004,0.000826808312725638,-0.0010313123301709647,0.28912280701754384,-146962.00704936247,0.07508771929824562,0.0,False,event_order_replay_not_acceptance,S01
S01_q50_sp100_liqmed,strategy_variant,stressed_retail,1425,3,8,0.00010508203543103943,0.001136394365602004,0.000826808312725638,-0.0010313123301709647,0.28912280701754384,-146962.00704936247,0.07508771929824562,0.0,False,event_order_replay_not_acceptance,S01
S09_q70_sp050_liqall,strategy_variant,stressed_retail,1210,1,7,0.00010413760977290693,0.0011362405641622477,0.0008268158953714311,-0.0010321029543893406,0.2818181818181818,-124884.45748111022,0.0,0.0,False,event_order_replay_not_acceptance,S09
S01_q85_sp080_liqall,strategy_variant,stressed_retail,558,4,8,9.96504634888621e-05,0.001134313479382092,0.0008268121838049162,-0.00103466301589323,0.3010752688172043,-57734.19628684223,0.3046594982078853,0.0,False,event_order_replay_not_acceptance,S01
S09_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,2205,2,8,-0.00011437460159865986,0.0009258192292149406,0.0,-0.0010401938308136004,0.25578231292517006,-229362.7396943989,0.09886621315192744,0.0,False,event_order_replay_not_acceptance,S09
S07_q50_sp050_liqmed,strategy_variant,stressed_retail,1778,2,5,8.719378052629574e-05,0.0011287097219464816,0.0008268061226160299,-0.001041515941420186,0.24634420697412823,-185181.53438450908,0.0,0.0,False,event_order_replay_not_acceptance,S07
S07_q50_sp050_liqall,strategy_variant,stressed_retail,2481,2,5,8.820671715845999e-05,0.0011309890889736887,0.0008268060543380233,-0.0010427823718152287,0.24143490528012898,-258714.30644735825,0.0,0.0,False,event_order_replay_not_acceptance,S07
S07_q70_sp050_liqmed,strategy_variant,stressed_retail,435,1,5,8.999637337593896e-05,0.0011367716804714003,0.0008268059337044562,-0.0010467753070954613,0.23448275862068965,-45534.72585865257,0.0,0.0,False,event_order_replay_not_acceptance,S07
S07_q50_sp080_liqall,strategy_variant,stressed_retail,2990,3,6,9.135665460920783e-05,0.0011398642454872555,0.0008268058420133395,-0.0010485075908780476,0.2555183946488294,-313503.76967253623,0.17023411371237457,0.0,False,event_order_replay_not_acceptance,S07
S05_q70_sp050_liqall,strategy_variant,stressed_retail,93,1,7,6.774279273119398e-05,0.0011186557847247226,0.000826814533986905,-0.0010509129919935285,0.3118279569892473,-9773.490825539817,0.0,0.0,False,event_order_replay_not_acceptance,S05
S05_q70_sp050_liqmed,strategy_variant,stressed_retail,93,1,7,6.774279273119398e-05,0.0011186557847247226,0.000826814533986905,-0.0010509129919935285,0.3118279569892473,-9773.490825539817,0.0,0.0,False,event_order_replay_not_acceptance,S05
S09_q70_sp080_liqall,strategy_variant,retail_marketable_default,1435,2,8,-9.270424614700156e-05,0.0009653698546704206,0.0008268085323049686,-0.0010580741008174221,0.27735191637630663,-151833.6334673001,0.12752613240418118,0.0,False,event_order_replay_not_acceptance,S09
S02_q85_sp080_liqall,strategy_variant,stressed_retail,1397,3,8,7.231502285102355e-05,0.0011385672791444164,0.0008268167641289033,-0.001066252256293393,0.28346456692913385,-148955.44020418698,0.16750178954903364,0.0,False,event_order_replay_not_acceptance,S02
S09_q50_sp050_liqmed,strategy_variant,stressed_retail,1665,1,7,6.918113519092959e-05,0.0011360931962482175,0.0008268145877895429,-0.0010669120610572879,0.27387387387387385,-177640.85816603844,0.0,0.0,False,event_order_replay_not_acceptance,S09
S07_q70_sp080_liqall,strategy_variant,stressed_retail,945,1,6,7.516629676447613e-05,0.0011449348334928316,0.0008268069333406003,-0.0010697685367283556,0.2402116402116402,-101093.12672082959,0.14603174603174604,0.0,False,event_order_replay_not_acceptance,S07
S09_q70_sp050_liqmed,strategy_variant,retail_marketable_default,763,1,7,-0.00011361437451996417,0.0009586513846871796,0.0008268077501407066,-0.0010722657592071437,0.29226736566186107,-81813.87742750505,0.0,0.0,False,event_order_replay_not_acceptance,S09
S09_q70_sp080_liqmed,strategy_variant,retail_marketable_default,767,1,8,-0.00011421217985096784,0.0009589337345710733,0.0008268077277792004,-0.001073145914422041,0.2920469361147327,-82310.29163617054,0.005215123859191656,0.0,False,event_order_replay_not_acceptance,S09
S09_q70_sp100_liqmed,strategy_variant,retail_marketable_default,767,1,8,-0.00011421217985096784,0.0009589337345710733,0.0008268077277792004,-0.001073145914422041,0.2920469361147327,-82310.29163617054,0.005215123859191656,0.0,False,event_order_replay_not_acceptance,S09
S05_q70_sp080_liqall,strategy_variant,stressed_retail,1331,4,8,8.06157362048424e-05,0.001159225379866494,0.0008268150155122284,-0.0010786096436616517,0.3418482344102179,-143562.94357136585,0.9301277235161532,0.0,False,event_order_replay_not_acceptance,S05
S01_q85_sp100_liqall,strategy_variant,retail_marketable_default,666,5,8,2.3481576300560697e-05,0.0011022450110738482,0.0008268244153242807,-0.0010787634347732874,0.31681681681681684,-71845.64475590094,0.3123123123123123,0.0,False,event_order_replay_not_acceptance,S01
S07_q70_sp050_liqall,strategy_variant,stressed_retail,807,1,5,5.6482489982639686e-05,0.0011367798679115249,0.0008268081927412802,-0.0010802973779288853,0.22800495662949194,-87179.99839886103,0.0,0.0,False,event_order_replay_not_acceptance,S07
S09_q70_sp050_liqall,strategy_variant,retail_marketable_default,1252,1,7,-0.00012238714556626483,0.0009588926122462734,0.0008268074219864329,-0.0010812797578125383,0.26357827476038337,-135376.2256781298,0.0,0.0,False,event_order_replay_not_acceptance,S09
S09_q50_sp080_liqall,strategy_variant,stressed_retail,5128,3,8,1.8282847822283487e-05,0.0011000233046395134,0.0008268126838882056,-0.0010817404568172297,0.26950078003120126,-554716.5062558755,0.1125195007800312,0.0,False,event_order_replay_not_acceptance,S09
S02_q85_sp050_liqall,strategy_variant,retail_marketable_default,1201,3,7,-0.00013578460877894808,0.0009469764078702594,0.0008268233543454304,-0.0010827610166492074,0.3097418817651957,-130039.5980995698,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp050_liqmed,strategy_variant,retail_marketable_default,1201,3,7,-0.00013578460877894808,0.0009469764078702594,0.0008268233543454304,-0.0010827610166492074,0.3097418817651957,-130039.5980995698,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,1342,3,8,-0.000134905437092008,0.0009536160106221358,0.0008268232166715472,-0.0010885214477141438,0.3241430700447094,-146079.5782832381,0.10506706408345752,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp100_liqmed,strategy_variant,retail_marketable_default,1342,3,8,-0.000134905437092008,0.0009536160106221358,0.0008268232166715472,-0.0010885214477141438,0.3241430700447094,-146079.5782832381,0.10506706408345752,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp080_liqmed,strategy_variant,stressed_retail,1303,3,8,4.55924981976569e-05,0.0011361622304840889,0.0008268161705095127,-0.0010905697322864318,0.28012279355333847,-142101.23611692208,0.10744435917114352,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp100_liqmed,strategy_variant,stressed_retail,1303,3,8,4.55924981976569e-05,0.0011361622304840889,0.0008268161705095127,-0.0010905697322864318,0.28012279355333847,-142101.23611692208,0.10744435917114352,0.0,False,event_order_replay_not_acceptance,S02
S05_q50_sp080_liqall,strategy_variant,stressed_retail,4062,4,8,3.7561027630289795e-05,0.001133590147042784,0.0008268134050077996,-0.0010960291194124943,0.2779419005416051,-445207.0283053552,0.30600689315608076,0.0,False,event_order_replay_not_acceptance,S05
S02_q95_sp080_liqall,strategy_variant,retail_marketable_default,453,3,8,-0.0001379982720863935,0.0009595818741278521,0.0008268325247391406,-0.0010975801462142455,0.34216335540838855,-49720.38062350532,0.2119205298013245,0.0,False,event_order_replay_not_acceptance,S02
S09_q50_sp080_liqmed,strategy_variant,stressed_retail,1678,2,8,3.869647607525956e-05,0.0011364869790065064,0.000826813447480384,-0.0010977905029312467,0.27175208581644816,-184209.2463918632,0.0077473182359952325,0.0,False,event_order_replay_not_acceptance,S09
S09_q50_sp100_liqmed,strategy_variant,stressed_retail,1678,2,8,3.869647607525956e-05,0.0011364869790065064,0.000826813447480384,-0.0010977905029312467,0.27175208581644816,-184209.2463918632,0.0077473182359952325,0.0,False,event_order_replay_not_acceptance,S09
S05_q50_sp050_liqall,strategy_variant,stressed_retail,2819,2,7,1.8473527930004282e-05,0.0011208852275648659,0.0008268126910207857,-0.0011024116996348615,0.24937921248669742,-310769.8581270675,0.0,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp050_liqmed,strategy_variant,stressed_retail,2819,2,7,1.8473527930004282e-05,0.0011208852275648659,0.0008268126910207857,-0.0011024116996348615,0.24937921248669742,-310769.8581270675,0.0,0.0,False,event_order_replay_not_acceptance,S05
S02_q85_sp080_liqall,strategy_variant,retail_marketable_default,1440,3,8,-0.00014723018734505086,0.0009564715289852998,0.0008268221942228379,-0.0011037017163303508,0.33055555555555555,-158933.0471515705,0.16597222222222222,0.0,False,event_order_replay_not_acceptance,S02
S01_q50_sp080_liqall,strategy_variant,stressed_retail,1801,4,8,1.9825071146216838e-05,0.001131126811316909,0.000826810310697487,-0.0011113017401706922,0.2848417545807885,-200145.44340474164,0.17379233759022766,0.0,False,event_order_replay_not_acceptance,S01
S09_q50_sp050_liqall,strategy_variant,stressed_retail,2368,1,7,2.1696058529777176e-05,0.0011362901732203817,0.0008268128115627654,-0.0011145941146906045,0.2563344594594595,-263935.88635873515,0.0,0.0,False,event_order_replay_not_acceptance,S09
S02_q50_sp080_liqmed,strategy_variant,stressed_retail,5195,3,8,1.501000506663932e-05,0.00113450021341619,0.000826811030444065,-0.0011194902083495508,0.24985563041385947,-581575.1632375916,0.061212704523580366,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp100_liqmed,strategy_variant,stressed_retail,5195,3,8,1.501000506663932e-05,0.00113450021341619,0.000826811030444065,-0.0011194902083495508,0.24985563041385947,-581575.1632375916,0.061212704523580366,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp050_liqall,strategy_variant,stressed_retail,5239,3,7,8.942401200437437e-06,0.0011308601508522916,0.0008268119918702191,-0.001121917749651854,0.24584844435961062,-587772.7090426064,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp080_liqmed,strategy_variant,stressed_retail,3189,3,8,1.2557890141253803e-05,0.0011349201887586133,0.0008268113320042142,-0.0011223622986173596,0.2602696770147382,-357921.337029076,0.07933521480087802,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp100_liqmed,strategy_variant,stressed_retail,3189,3,8,1.2557890141253803e-05,0.0011349201887586133,0.0008268113320042142,-0.0011223622986173596,0.2602696770147382,-357921.337029076,0.07933521480087802,0.0,False,event_order_replay_not_acceptance,S02
S01_q95_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,113,3,7,-0.0010719825629945932,5.636252254862914e-05,0.0,-0.0011283450855432222,0.4336283185840708,-12750.299466638413,0.26548672566371684,0.0,False,event_order_replay_not_acceptance,S01
S01_q95_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,113,3,7,-0.0010719825629945932,5.636252254862914e-05,0.0,-0.0011283450855432222,0.4336283185840708,-12750.299466638413,0.26548672566371684,0.0,False,event_order_replay_not_acceptance,S01
S02_q85_sp050_liqall,strategy_variant,stressed_retail,1163,3,7,-5.090715934785459e-06,0.0011287201198571337,0.0008268173451270449,-0.001133810835791919,0.2656921754084265,-131862.2002026002,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q85_sp050_liqmed,strategy_variant,stressed_retail,1163,3,7,-5.090715934785459e-06,0.0011287201198571337,0.0008268173451270449,-0.001133810835791919,0.2656921754084265,-131862.2002026002,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q50_sp050_liqmed,strategy_variant,stressed_retail,4877,3,7,-3.957690778998664e-06,0.001130418481491346,0.0008268124081765261,-0.0011343761722703446,0.24441254869797005,-553235.259216247,0.0,0.0,False,event_order_replay_not_acceptance,S02
S02_q70_sp080_liqall,strategy_variant,stressed_retail,3470,3,8,1.053518225590501e-06,0.0011379405554123852,0.0008268132286671848,-0.0011368870371867947,0.26253602305475504,-394499.80190381774,0.14380403458213256,0.0,False,event_order_replay_not_acceptance,S02
S09_q70_sp080_liqall,strategy_variant,stressed_retail,1384,2,8,1.4873909418835543e-06,0.0011424725000737648,0.0008268120556373455,-0.0011409851091318812,0.2810693641618497,-157912.33910385237,0.12572254335260116,0.0,False,event_order_replay_not_acceptance,S09
S05_q50_sp080_liqmed,strategy_variant,stressed_retail,3178,3,8,-1.2996182124050437e-05,0.0011295057588915532,0.0008268115138648115,-0.0011425019410156035,0.25739458779106356,-363087.1168547588,0.11296412838263059,0.0,False,event_order_replay_not_acceptance,S05
S05_q50_sp100_liqmed,strategy_variant,stressed_retail,3178,3,8,-1.2996182124050437e-05,0.0011295057588915532,0.0008268115138648115,-0.0011425019410156035,0.25739458779106356,-363087.1168547588,0.11296412838263059,0.0,False,event_order_replay_not_acceptance,S05
S02_q50_sp080_liqall,strategy_variant,stressed_retail,6480,4,8,-1.2305791990158561e-05,0.001131945661666091,0.0008268134680769665,-0.0011442514536562495,0.25679012345679014,-741474.9419692496,0.1398148148148148,0.0,False,event_order_replay_not_acceptance,S02
S01_q70_sp100_liqall,strategy_variant,retail_marketable_default,1366,5,8,-2.26244431559374e-06,0.001146541730104563,0.0008268219618759801,-0.0011488041744201567,0.2862371888726208,-156926.65022579342,0.23938506588579794,0.0,False,event_order_replay_not_acceptance,S01
