trade_month,trade_date,symbol,rows_scanned,regime_count,feed_profile_count,market_shock_rows,symbol_shock_rows,duplicate_rate,disconnect_gap_rate,out_of_order_rate,mean_spread_bps,median_spread_bps,p90_spread_bps,mean_l1_depth,mean_l5_depth,one_tick_return_std
2026-05,2026-05-01,NESTLEIND,250000,1,2,0,0,0.0,0.007936,0.031744,2.7566604952912703,2.7481964960500926,2.797202797203433,786.794624,6687.667008,8.670620528414987e-05
2026-05,2026-05-01,NIFTYBEES,250000,1,2,0,0,0.0,0.0,0.015872,1.4457830958687001,1.4439911916524177,1.462469379546036,783.510656,6659.864384,4.886326158798037e-05
2026-05,2026-05-01,ONGC,250000,1,2,0,0,0.0,0.015872,0.007936,2.0016690742643903,1.9984012789761372,2.0342568859600214,795.049728,6758.21632,6.766747360946312e-05
2026-05,2026-05-01,RELIANCE,250000,1,2,0,0,0.0,0.0,0.0,1.5283213917215754,1.5264845061826096,1.5525539512501592,792.891904,6739.565312,0.00014053103187919256
2026-05,2026-05-01,SBIN,250000,1,2,0,0,0.007936,0.007936,0.007936,1.9083674642696824,1.9045805161417533,1.9387359441648457,795.256704,6759.523264,7.630919032880868e-05
2026-05,2026-05-01,SUNPHARMA,250000,1,2,0,0,0.0,0.015872,0.0,2.057179497811835,2.056343820687286,2.0790020790025516,784.622336,6669.234368,9.349716906139425e-05
2026-05,2026-05-01,TCS,250000,1,2,0,0,0.0,0.007936,0.007936,1.820431249725661,1.8191740949613011,1.8481726193230648,794.592384,6753.940096,0.00011644579600727327
2026-05,2026-05-01,TECHM,250000,1,2,0,0,0.0,0.0,0.007936,3.295589916714964,3.290989271374975,3.3491861477660922,798.668672,6788.469376,9.784596535281157e-05
2026-05,2026-05-01,ULTRACEMCO,250000,1,2,0,0,0.0,0.0,0.0,2.5744184943762534,2.5724575544503514,2.610511660285416,790.335488,6717.82784,8.209290259121745e-05
2026-05,2026-05-01,WIPRO,250000,1,2,0,0,0.0,0.0,0.015872,2.2235552360632655,2.221111666390164,2.25631768953184,796.68416,6771.839168,0.00010254854376321884
2026-06,2026-06-01,ADANIPORTS,250000,1,2,0,0,0.007936,0.007936,0.015872,1.6531313217823949,1.652346331790893,1.658558160105896,612.555136,5206.51232,3.1085948872649275e-05
2026-06,2026-06-01,AXISBANK,250000,1,2,0,0,0.0,0.0,0.007936,1.5203958150923391,1.5198723307245645,1.5268341094743527,611.777408,5200.020672,3.170289008247012e-05
2026-06,2026-06-01,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.007936,2.442543978724597,2.4429569550984516,2.4486997404378275,611.23776,5195.386048,2.0047841304008273e-05
2026-06,2026-06-01,BANKBEES,250000,1,2,0,0,0.007936,0.0,0.0,2.9976533582371143,2.9977017619816464,3.0012505210514995,608.840704,5175.217408,1.3628116045639022e-05
2026-06,2026-06-01,BHARTIARTL,250000,1,2,0,0,0.0,0.0,0.007936,1.576795149764218,1.5763753875253772,1.5824454056332655,611.698304,5199.506944,2.3030308077594354e-05
2026-06,2026-06-01,BPCL,250000,1,2,0,0,0.0,0.0,0.007936,1.6391602104980445,1.6388069485418342,1.6450074025336852,613.158784,5211.857664,2.5208789218697458e-05
2026-06,2026-06-01,BRITANNIA,250000,1,2,0,0,0.0,0.023808,0.015872,2.802346429284418,2.802690582959641,2.8058361391694726,609.935872,5184.526336,1.7757400163102174e-05
2026-06,2026-06-01,CIPLA,250000,1,2,0,0,0.0,0.0,0.015872,2.1015932055623643,2.100987464107812,2.1076296192212625,610.269184,5187.383296,2.876233477166145e-05
2026-06,2026-06-01,DRREDDY,250000,1,2,0,0,0.007936,0.0,0.007936,2.43725718628758,2.4374390640230295,2.4412075840178575,610.07936,5185.785664,1.5725900898538247e-05
2026-06,2026-06-01,GOLDBEES,250000,1,2,0,0,0.0,0.0,0.007936,0.8561785277501306,0.8563110121596165,0.8571183680466272,608.524032,5172.4464,1.490799500394663e-05
2026-06,2026-06-01,HCLTECH,250000,1,2,0,0,0.0,0.0,0.007936,2.469056735727778,2.468932598139697,2.4789291026272897,612.96768,5210.137984,2.8158261223652627e-05
2026-06,2026-06-01,HDFCBANK,250000,1,2,0,0,0.0,0.015872,0.023808,1.22601737661399,1.2257906349598278,1.2300123001218826,612.269568,5204.34688,3.0390569324035556e-05
2026-06,2026-06-01,HINDUNILVR,250000,1,2,0,0,0.007936,0.0,0.007936,1.4122050272238331,1.4126289023860583,1.414427157002272,609.952384,5184.52384,2.1133417859230604e-05
2026-06,2026-06-01,ICICIBANK,250000,1,2,0,0,0.007936,0.0,0.007936,1.4281216178931855,1.42683883855351,1.433794537243139,612.793856,5208.589056,2.3598985451565842e-05
2026-06,2026-06-01,INFY,250000,1,2,0,0,0.0,0.0,0.007936,1.8139094755525453,1.8135654697138686,1.8178512997640928,613.031168,5210.661824,2.3395487161120562e-05
2026-06,2026-06-01,ITBEES,250000,1,2,0,0,0.0,0.0,0.015872,3.1185779947716936,3.1181789834752465,3.1240237425804427,609.809664,5183.3504,1.9623466931688584e-05
2026-06,2026-06-01,ITC,250000,1,2,0,0,0.0,0.007936,0.007936,1.7860951845723687,1.7860332202183018,1.7898693395386207,609.619072,5182.008192,2.1988563881068717e-05
2026-06,2026-06-01,JUNIORBEES,250000,1,2,0,0,0.0,0.0,0.0,3.081473419515922,3.080675181310687,3.0891211450343548,609.126784,5177.458688,1.4864724083005242e-05
2026-06,2026-06-01,KOTAKBANK,250000,1,2,0,0,0.0,0.007936,0.015872,2.634635549298666,2.632618138738078,2.6462026991258507,612.808704,5208.897792,3.430688905881811e-05
2026-06,2026-06-01,LT,250000,1,2,0,0,0.0,0.007936,0.007936,1.0187315850223229,1.0186411327291711,1.0213982942650808,611.586944,5198.536576,1.7594046115590463e-05
2026-06,2026-06-01,M&M,250000,1,2,0,0,0.0,0.0,0.015872,0.9549042669535311,0.9548970302693675,0.9570293808011203,612.206464,5203.667648,2.0525266932669742e-05
2026-06,2026-06-01,MARUTI,250000,1,2,0,0,0.0,0.015872,0.0,2.183972941419829,2.1837239772892705,2.1864295605276585,612.031488,5202.386752,1.839857293400049e-05
2026-06,2026-06-01,NESTLEIND,250000,1,2,0,0,0.0,0.015872,0.0,2.094632607251617,2.0938023450583088,2.1008403361357275,610.159104,5185.781056,2.2567079678910987e-05
2026-06,2026-06-01,NIFTYBEES,250000,1,2,0,0,0.0,0.0,0.007936,1.0897324900269438,1.0896807235470094,1.091703056767566,608.475648,5172.130304,1.4131296476611337e-05
2026-06,2026-06-01,ONGC,250000,1,2,0,0,0.0,0.015872,0.015872,1.6207143779610917,1.6202859804752316,1.6252895046926998,613.412096,5214.034624,3.03757766807468e-05
2026-06,2026-06-01,RELIANCE,250000,1,2,0,0,0.0,0.0,0.0,1.541942094076122,1.5420200462591989,1.5459534668010009,612.110592,5203.16224,2.1240283140481164e-05
2026-06,2026-06-01,SBIN,250000,1,2,0,0,0.0,0.007936,0.007936,1.935262584572044,1.9355463079458572,1.9425019425023844,612.666368,5207.584768,2.969946302304877e-05
2026-06,2026-06-01,SUNPHARMA,250000,1,2,0,0,0.007936,0.0,0.007936,1.5621970678211883,1.562337256535541,1.5650268662943008,610.26944,5187.361728,1.9110939692694613e-05
2026-06,2026-06-01,TCS,250000,1,2,0,0,0.007936,0.007936,0.007936,1.3774221340014077,1.3774104683203945,1.383189635299838,612.967808,5210.36128,2.7239622529844868e-05
2026-06,2026-06-01,TECHM,250000,1,2,0,0,0.0,0.0,0.0,2.66786302963968,2.6682676272421024,2.675585284281545,613.031552,5210.688768,2.742966414302204e-05
2026-06,2026-06-01,ULTRACEMCO,250000,1,2,0,0,0.0,0.0,0.007936,2.5855883442516956,2.5844245348035835,2.594706798131811,611.825152,5200.466304,2.538823395415376e-05
2026-06,2026-06-01,WIPRO,250000,1,2,0,0,0.0,0.0,0.0,1.6885924595890653,1.688998986600672,1.6957775139902285,611.967616,5201.375488,3.305165953914309e-05
2026-07,2026-07-01,ADANIPORTS,250000,1,2,0,0,0.007936,0.007936,0.015872,2.202491548816045,2.2024006166726733,2.23401284557437,792.299904,6734.52544,9.076864161210791e-05
2026-07,2026-07-01,AXISBANK,250000,1,2,0,0,0.0,0.0,0.007936,1.5143996210426536,1.5151515151501371,1.5352728947573924,795.301888,6760.312064,5.36745893823411e-05
2026-07,2026-07-01,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.015872,2.922010843131246,2.9232643118148602,2.958434002268133,792.743424,6738.311168,8.22692698444623e-05
2026-07,2026-07-01,BANKBEES,250000,1,2,0,0,0.015872,0.0,0.007936,3.500054829411293,3.502334889927224,3.5381530840907183,779.919872,6629.294976,9.023338980613259e-05
2026-07,2026-07-01,BHARTIARTL,250000,1,2,0,0,0.007936,0.0,0.03968,1.5727647934172684,1.5713387806408683,1.5936254980089344,792.077952,6732.345088,6.82262021783303e-05
2026-07,2026-07-01,BPCL,250000,1,2,0,0,0.0,0.0,0.0,1.6372721655394105,1.6361256544506337,1.6603021749962268,793.936512,6748.76992,0.00013839101030278084
2026-07,2026-07-01,BRITANNIA,250000,1,2,0,0,0.0,0.007936,0.0,3.7623706436940183,3.762227238525207,3.79794910748196,784.794496,6670.777088,9.119520722260154e-05
2026-07,2026-07-01,CIPLA,250000,1,2,0,0,0.0,0.007936,0.023808,2.8072190714652896,2.805836139168516,2.8324599915032636,783.888384,6663.027456,6.50183800495649e-05
2026-07,2026-07-01,DRREDDY,250000,1,2,0,0,0.0,0.0,0.023808,2.438358283257769,2.4380333197901822,2.4622455679576043,785.204224,6674.124736,6.346490140827308e-05
2026-07,2026-07-01,GOLDBEES,250000,1,2,0,0,0.015872,0.007936,0.007936,0.8592435794176934,0.8586639189425653,0.8663259118084654,781.696896,6644.526848,6.41588858907731e-05
2026-07,2026-07-01,HCLTECH,250000,1,2,0,0,0.007936,0.007936,0.0,2.4643119806128677,2.463661000245993,2.5006251562886934,796.7776,6772.538048,6.948191778013076e-05
2026-07,2026-07-01,HDFCBANK,250000,1,2,0,0,0.0,0.0,0.0,1.2217492695278716,1.2220457045096267,1.2392341532935465,795.444736,6761.367552,0.0001297743939637911
2026-07,2026-07-01,HINDUNILVR,250000,1,2,0,0,0.0,0.007936,0.007936,1.8995692707707377,1.8976232269087292,1.9167185777952516,785.811328,6679.396224,5.865280433365127e-05
2026-07,2026-07-01,ICICIBANK,250000,1,2,0,0,0.0,0.007936,0.0,1.4287021356742522,1.4266352806908158,1.4474922197296483,794.886144,6756.460736,8.935246525599196e-05
2026-07,2026-07-01,INFY,250000,1,2,0,0,0.015872,0.0,0.007936,1.8143642309181762,1.8120866177407402,1.8397571520563472,795.684864,6763.400704,8.744637319434457e-05
2026-07,2026-07-01,ITBEES,250000,1,2,0,0,0.0,0.0,0.0,3.110030780905065,3.1075201988828827,3.147623544224111,782.540288,6651.29088,6.902380256833727e-05
2026-07,2026-07-01,ITC,250000,1,2,0,0,0.0,0.0,0.0,1.7911984475693452,1.791151710550291,1.8096272167937524,785.809152,6679.473024,9.115111713012142e-05
2026-07,2026-07-01,JUNIORBEES,250000,1,2,0,0,0.015872,0.007936,0.015872,3.6107516337191377,3.6133694670276513,3.6469730123993527,785.490304,6676.715136,9.725574278672043e-05
2026-07,2026-07-01,KOTAKBANK,250000,1,2,0,0,0.0,0.007936,0.023808,2.6355540474603267,2.6371308016883637,2.67094017093926,796.301568,6768.69824,9.579302193908912e-05
2026-07,2026-07-01,LT,250000,1,2,0,0,0.007936,0.007936,0.015872,1.2710302722001172,1.2715528203041555,1.2895904260806768,792.413184,6735.377152,7.049781090139333e-05
2026-07,2026-07-01,M&M,250000,1,2,0,0,0.0,0.007936,0.0,1.2700037692640238,1.2701638511370856,1.2859255449112417,790.404096,6718.288,0.00010979221112636595
2026-07,2026-07-01,MARUTI,250000,1,2,0,0,0.007936,0.007936,0.015872,2.9368583081337096,2.939663408539722,2.9739776951672865,792.127488,6732.86144,8.500068528788897e-05
2026-07,2026-07-01,NESTLEIND,250000,1,2,0,0,0.0,0.0,0.015872,2.807577307521425,2.8062298302221382,2.834868887314606,786.602752,6686.036096,4.958692000012039e-05
2026-07,2026-07-01,NIFTYBEES,250000,1,2,0,0,0.0,0.0,0.007936,1.4568087348424907,1.4582573824287448,1.4722661857250403,782.55488,6651.653056,5.463877160257745e-05
2026-07,2026-07-01,ONGC,250000,1,2,0,0,0.0,0.007936,0.007936,2.0177898917353185,2.016129032258523,2.0443208766040946,791.859968,6730.968448,8.006999524339634e-05
2026-07,2026-07-01,RELIANCE,250000,1,2,0,0,0.007936,0.0,0.007936,1.5442994063406854,1.542971763617077,1.564455569462183,792.523264,6736.519168,0.00010605711190072712
2026-07,2026-07-01,SBIN,250000,1,2,0,0,0.007936,0.007936,0.007936,1.933896392284998,1.934235976787409,1.9584802193491166,794.524032,6753.271808,0.00010231875938064608
2026-07,2026-07-01,SUNPHARMA,250000,1,2,0,0,0.0,0.015872,0.007936,2.082068521487505,2.0831163420481773,2.1003990758236903,783.683968,6661.178752,7.816709522182413e-05
2026-07,2026-07-01,TCS,250000,1,2,0,0,0.0,0.0,0.015872,1.8357664343563296,1.8325926604668117,1.861417469403374,794.254464,6750.996288,7.846140644208814e-05
2026-07,2026-07-01,TECHM,250000,1,2,0,0,0.007936,0.0,0.007936,3.321456798180525,3.3198326804329064,3.368137420006736,792.209792,6733.664192,0.00014195892034567115
2026-07,2026-07-01,ULTRACEMCO,250000,1,2,0,0,0.023808,0.007936,0.007936,2.589122238814526,2.58687591618522,2.623294858342078,793.195648,6742.286016,9.000843129953969e-05
2026-07,2026-07-01,WIPRO,250000,1,2,0,0,0.007936,0.023808,0.015872,2.2438934768109395,2.243284168023132,2.2780340566103114,794.714112,6755.141376,7.384234987981582e-05
2026-08,2026-08-03,ADANIPORTS,250000,1,2,0,0,0.0,0.007936,0.0,2.187454430366056,2.189621195533671,2.1985269869180146,794.967424,6757.294528,7.057402968570916e-05
2026-08,2026-08-03,AXISBANK,250000,1,2,0,0,0.0,0.007936,0.0,1.4999272711383325,1.5022909937658337,1.507272590248289,800.636544,6805.283648,7.494403195393922e-05
2026-08,2026-08-03,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.007936,2.890540774731734,2.8921237828979076,2.902336380786533,795.158784,6758.833856,7.272952992258753e-05
2026-08,2026-08-03,BANKBEES,250000,1,2,0,0,0.0,0.0,0.007936,3.6355894144206795,3.6387092505917416,3.6484245439473844,783.141504,6656.615488,6.036206823897944e-05
2026-08,2026-08-03,BHARTIARTL,250000,1,2,0,0,0.0,0.0,0.0,1.5622820621508529,1.562662777372406,1.5698587127168075,796.331392,6768.586624,6.872899355767454e-05
2026-08,2026-08-03,BPCL,250000,1,2,0,0,0.0,0.0,0.007936,1.6238233376125983,1.624695369616719,1.6299918500392674,799.110784,6792.473408,6.500616473682281e-05
2026-08,2026-08-03,BRITANNIA,250000,1,2,0,0,0.0,0.0,0.0,3.717492772091117,3.721276397804447,3.730995242981065,787.380864,6692.713536,5.668876297604065e-05
2026-08,2026-08-03,CIPLA,250000,1,2,0,0,0.0,0.0,0.0,2.7884924493864682,2.7884280237022723,2.7958342070321587,785.507456,6676.789696,4.128605480933376e-05
2026-08,2026-08-03,DRREDDY,250000,1,2,0,0,0.0,0.0,0.0,2.4162818021143537,2.4187696525030598,2.4263992235518805,785.509632,6676.784192,6.61038743203012e-05
2026-08,2026-08-03,GOLDBEES,250000,1,2,0,0,0.007936,0.007936,0.015872,0.8513528992649517,0.8516436722875149,0.8545547769616404,785.556096,6677.1792,4.6414840668856705e-05
2026-08,2026-08-03,HCLTECH,250000,1,2,0,0,0.007936,0.015872,0.007936,2.436857610042411,2.440214738896653,2.4509803921583484,798.586752,6787.987456,7.4967003261272e-05
2026-08,2026-08-03,HDFCBANK,250000,1,2,0,0,0.007936,0.0,0.0,1.2122770987441094,1.2144765606026564,1.2186947778931538,801.0144,6808.590656,5.721901003673456e-05
2026-08,2026-08-03,HINDUNILVR,250000,1,2,0,0,0.0,0.007936,0.015872,1.8633798123015164,1.8658456945614839,1.8706449048313656,786.554368,6685.704192,5.9520017835329424e-05
2026-08,2026-08-03,ICICIBANK,250000,1,2,0,0,0.0,0.0,0.007936,1.4129333802172437,1.4153280022648467,1.4201519562596423,799.01504,6791.611968,6.813476455466156e-05
2026-08,2026-08-03,INFY,250000,1,2,0,0,0.0,0.0,0.007936,1.7929815693076514,1.7953321364436094,1.801639491938073,797.98336,6782.914176,7.100583214615453e-05
2026-08,2026-08-03,ITBEES,250000,1,2,0,0,0.0,0.0,0.007936,3.098673724103575,3.0988534242330346,3.108486167236556,785.271936,6674.597184,4.150498016597091e-05
2026-08,2026-08-03,ITC,250000,1,2,0,0,0.0,0.0,0.015872,1.7706106581888776,1.7717930545716287,1.7790428749336906,786.523904,6685.786624,4.872660270370972e-05
2026-08,2026-08-03,JUNIORBEES,250000,1,2,0,0,0.015872,0.0,0.007936,3.717705501288477,3.7185684793614784,3.7265963325161886,785.252096,6674.817472,4.14637473823793e-05
2026-08,2026-08-03,KOTAKBANK,250000,1,2,0,0,0.0,0.0,0.015872,2.611096426898406,2.61472087854681,2.6219192448863637,800.07872,6800.677056,7.017843174305059e-05
2026-08,2026-08-03,LT,250000,1,2,0,0,0.007936,0.0,0.015872,1.263223527197091,1.264958129885901,1.2700670595407435,795.713408,6763.683008,6.30879093486179e-05
2026-08,2026-08-03,M&M,250000,1,2,0,0,0.0,0.0,0.015872,1.2655569253245067,1.265742674514559,1.269720344094502,794.291712,6751.1264,5.0391872408163776e-05
2026-08,2026-08-03,MARUTI,250000,1,2,0,0,0.0,0.007936,0.0,2.8902909890534514,2.8912179255511385,2.89876077976665,794.030464,6749.155776,5.451527003763773e-05
2026-08,2026-08-03,NESTLEIND,250000,1,2,0,0,0.0,0.0,0.007936,2.7629587117807812,2.759762660410263,2.781060974762504,788.41344,6701.188864,6.333803705041908e-05
2026-08,2026-08-03,NIFTYBEES,250000,1,2,0,0,0.0,0.0,0.0,1.4438172671417957,1.4444604940062282,1.4499583136971623,785.635328,6677.987712,4.92079097495177e-05
2026-08,2026-08-03,ONGC,250000,1,2,0,0,0.0,0.0,0.007936,2.0187608054633492,2.0196308114881196,2.025439520375231,800.063488,6800.341248,6.03471096859014e-05
2026-08,2026-08-03,RELIANCE,250000,1,2,0,0,0.0,0.007936,0.015872,1.5353475276531534,1.5357444521235157,1.5400015400018905,800.600704,6804.923456,5.418043757536155e-05
2026-08,2026-08-03,SBIN,250000,1,2,0,0,0.0,0.0,0.031744,1.909723467476474,1.913326317803936,1.9195700163167815,799.617536,6796.653888,7.091282186955375e-05
2026-08,2026-08-03,SUNPHARMA,250000,1,2,0,0,0.0,0.0,0.023808,2.0637039012866687,2.0650490449152863,2.071036553794468,787.792896,6696.295232,4.3079038306000975e-05
2026-08,2026-08-03,TCS,250000,1,2,0,0,0.0,0.0,0.007936,1.8135107923629596,1.8164479360614454,1.8222404446270826,797.857152,6781.73024,7.565327361229992e-05
2026-08,2026-08-03,TECHM,250000,1,2,0,0,0.0,0.007936,0.007936,3.2921979145361875,3.2951100566758926,3.307972213033411,799.237376,6793.533632,6.677007890759518e-05
2026-08,2026-08-03,ULTRACEMCO,250000,1,2,0,0,0.007936,0.0,0.015872,2.576229480311894,2.578427159432746,2.586206896551724,795.164288,6759.249536,5.4657004320708175e-05
2026-08,2026-08-03,WIPRO,250000,1,2,0,0,0.007936,0.007936,0.0,2.2232820187249986,2.225436741960167,2.2336385972745165,797.205376,6776.166336,5.736628975109009e-05
2026-09,2026-09-01,ADANIPORTS,250000,1,2,0,0,0.0,0.0,0.015872,1.641560415119067,1.6390755613831312,1.6514367499722258,611.713536,5199.501568,4.13149547467427e-05
2026-09,2026-09-01,AXISBANK,250000,1,2,0,0,0.0,0.0,0.007936,1.5046173693092415,1.5022909937658337,1.5122873345921974,611.82528,5200.610176,3.94698616638738e-05
2026-09,2026-09-01,BAJAJ-AUTO,250000,1,2,0,0,0.0,0.0,0.007936,2.4174958150886345,2.415108921412356,2.430842530020905,611.904,5200.94592,3.1520149196541355e-05
2026-09,2026-09-01,BANKBEES,250000,1,2,0,0,0.007936,0.0,0.0,2.995124031369395,2.993613624267396,3.0041557487849855,608.793344,5174.695872,1.790753712443973e-05
2026-09,2026-09-01,BHARTIARTL,250000,1,2,0,0,0.007936,0.007936,0.0,1.559557800840578,1.5569048731120168,1.569530187297031,612.33344,5204.75488,3.671601039497111e-05
2026-09,2026-09-01,BPCL,250000,1,2,0,0,0.007936,0.007936,0.0,1.6211332120946287,1.6178611875104798,1.6310552927747963,613.237248,5212.564224,3.3983708209852094e-05
2026-09,2026-09-01,BRITANNIA,250000,1,2,0,0,0.0,0.0,0.0,2.779661775884162,2.776492364645997,2.792776019363247,609.444224,5180.323584,3.323732804660043e-05
2026-09,2026-09-01,CIPLA,250000,1,2,0,0,0.0,0.0,0.007936,2.0947752786419414,2.094094653078002,2.1015761821378764,609.856768,5183.8064,2.72394500731796e-05
2026-09,2026-09-01,DRREDDY,250000,1,2,0,0,0.0,0.007936,0.007936,2.426329600500813,2.424830261881301,2.434077079108981,611.078784,5194.090368,2.501442324548945e-05
2026-09,2026-09-01,GOLDBEES,250000,1,2,0,0,0.0,0.0,0.007936,0.8511047164898476,0.8509189925123481,0.8534607834769993,608.651008,5173.366912,2.120206711678454e-05
2026-09,2026-09-01,HCLTECH,250000,1,2,0,0,0.0,0.0,0.0,2.4431092166751407,2.4396194193702088,2.4549918166954328,612.459648,5205.946624,5.008414616107202e-05
2026-09,2026-09-01,HDFCBANK,250000,1,2,0,0,0.0,0.007936,0.0,1.2150615814040302,1.2135185971727778,1.2207776353539979,611.824768,5200.613696,3.735718496494498e-05
2026-09,2026-09-01,HINDUNILVR,250000,1,2,0,0,0.007936,0.007936,0.015872,1.401636645126256,1.399384270919522,1.4086491055065369,609.666048,5182.09792,4.0293279594843055e-05
2026-09,2026-09-01,ICICIBANK,250000,1,2,0,0,0.007936,0.015872,0.007936,1.416617561399446,1.4148273910586127,1.423082396471079,611.809664,5200.23936,4.373247094860173e-05
2026-09,2026-09-01,INFY,250000,1,2,0,0,0.015872,0.0,0.007936,1.798873115107334,1.795654516071516,1.8091361374927009,613.142144,5211.740032,4.547158306196393e-05
2026-09,2026-09-01,ITBEES,250000,1,2,0,0,0.0,0.0,0.007936,3.088927969844524,3.0845157310302285,3.105590062111801,610.936192,5192.822656,3.9903965644336e-05
2026-09,2026-09-01,ITC,250000,1,2,0,0,0.0,0.0,0.023808,1.7730372969784032,1.770538243626465,1.7831669044226595,609.82528,5183.737152,3.808067042515187e-05
2026-09,2026-09-01,JUNIORBEES,250000,1,2,0,0,0.0,0.0,0.0,3.0717150624147918,3.069328456511569,3.081426700562477,609.555712,5181.120448,1.874418702152704e-05
2026-09,2026-09-01,KOTAKBANK,250000,1,2,0,0,0.0,0.0,0.007936,2.6114421558599705,2.6079019428875405,2.625016406353137,611.984256,5202.040832,3.122836806982967e-05
2026-09,2026-09-01,LT,250000,1,2,0,0,0.0,0.0,0.007936,1.009563508825266,1.0082169682918056,1.0149193139147745,611.713664,5199.605888,3.785600385980091e-05
2026-09,2026-09-01,M&M,250000,1,2,0,0,0.0,0.0,0.015872,0.9477368417153771,0.9464319515418232,0.9522298047934674,611.586816,5198.519616,3.124760564483028e-05
2026-09,2026-09-01,MARUTI,250000,1,2,0,0,0.0,0.015872,0.0,2.180604202401174,2.178649237472767,2.1904205607476634,611.460608,5197.486656,4.240215171974915e-05
2026-09,2026-09-01,NESTLEIND,250000,1,2,0,0,0.0,0.0,0.007936,2.082247164306004,2.0785699438782963,2.093948488866857,609.85664,5183.162368,2.6781255476158627e-05
2026-09,2026-09-01,NIFTYBEES,250000,1,2,0,0,0.007936,0.0,0.015872,1.086202855155623,1.085737034489259,1.0894432944755317,609.5392,5181.305408,1.9242329191269404e-05
2026-09,2026-09-01,ONGC,250000,1,2,0,0,0.0,0.0,0.0,1.6015217474192294,1.5987210231811368,1.6104356228356567,613.586944,5215.314368,4.191218158418566e-05
2026-09,2026-09-01,RELIANCE,250000,1,2,0,0,0.0,0.0,0.023808,1.530235971825149,1.5273004963712724,1.538935056940947,613.174016,5212.185536,4.3569149370739785e-05
2026-09,2026-09-01,SBIN,250000,1,2,0,0,0.007936,0.007936,0.0,1.9099904906267116,1.906941266209434,1.9210450485068244,613.174144,5212.019904,2.956792685865428e-05
2026-09,2026-09-01,SUNPHARMA,250000,1,2,0,0,0.007936,0.007936,0.0,1.5479765202194522,1.5459136349580263,1.5543236101754028,610.428672,5188.74688,3.78566686553164e-05
2026-09,2026-09-01,TCS,250000,1,2,0,0,0.007936,0.007936,0.015872,1.3635927726519577,1.361593972676109,1.3710525113120147,612.618624,5207.401152,4.756664536924997e-05
2026-09,2026-09-01,TECHM,250000,1,2,0,0,0.007936,0.0,0.015872,2.6361387890847308,2.630886608786264,2.6514649343753383,611.618688,5198.679488,4.6599486417094854e-05
2026-09,2026-09-01,ULTRACEMCO,250000,1,2,0,0,0.007936,0.0,0.007936,2.5704040272871382,2.5673940949935816,2.583089374892371,611.792896,5200.247552,2.381755475478505e-05
2026-09,2026-09-01,WIPRO,250000,1,2,0,0,0.0,0.0,0.007936,1.6735256915546772,1.6705646508520513,1.6823687752355954,611.841664,5200.638336,3.099381050403044e-05
2026-10,2026-10-01,ADANIPORTS,250000,1,2,0,0,0.007936,0.0,0.007936,2.188502043522881,2.1890220543976957,2.2025218875605064,771.68256,6559.25408,4.5816737160700615e-05
2026-10,2026-10-01,AXISBANK,250000,1,2,0,0,0.007936,0.007936,0.0,1.5047269404864083,1.503985561738949,1.515495946048689,773.635328,6576.122496,5.199178675595216e-05
2026-10,2026-10-01,BAJAJ-AUTO,250000,1,2,0,0,0.007936,0.0,0.0,2.9026812784078264,2.899951667472209,2.926115581565472,774.09408,6579.791744,7.150557193471297e-05
2026-10,2026-10-01,BANKBEES,250000,1,2,0,0,0.0,0.007936,0.0,3.663165102033293,3.664101795410334,3.6775768112070355,767.49184,6523.537728,2.7121244779347833e-05
2026-10,2026-10-01,BHARTIARTL,250000,1,2,0,0,0.007936,0.007936,0.007936,1.560828631300331,1.5596568754883386,1.5752993068680663,773.982976,6578.41088,4.6865954543210505e-05
2026-10,2026-10-01,BPCL,250000,1,2,0,0,0.0,0.0,0.0,1.6285560905925387,1.6281341582550102,1.638538423726409,772.71488,6568.362176,5.6342427488117e-05
2026-10,2026-10-01,BRITANNIA,250000,1,2,0,0,0.0,0.007936,0.0,3.7152040922889937,3.713330857779428,3.733781387099785,769.461888,6540.40224,2.726719011111121e-05
2026-10,2026-10-01,CIPLA,250000,1,2,0,0,0.0,0.023808,0.015872,2.783544869577346,2.78473962684394,2.807214541370367,769.01504,6536.564352,8.302635775985977e-05
2026-10,2026-10-01,DRREDDY,250000,1,2,0,0,0.0,0.015872,0.0,2.425937960053666,2.425418384670988,2.434077079108981,769.01632,6536.606976,3.139043644834338e-05
2026-10,2026-10-01,GOLDBEES,250000,1,2,0,0,0.0,0.0,0.007936,0.8536376201079686,0.8545547769616404,0.8577064928385895,766.4288,6514.676544,4.05716029803836e-05
2026-10,2026-10-01,HCLTECH,250000,1,2,0,0,0.0,0.0,0.0,2.445787617085701,2.448779691453388,2.464673020045634,776.968192,6604.277248,5.415831044244831e-05
2026-10,2026-10-01,HDFCBANK,250000,1,2,0,0,0.0,0.007936,0.007936,1.2134113072950947,1.2126356636151425,1.2230919765169124,774.792576,6585.649664,5.468386343070159e-05
2026-10,2026-10-01,HINDUNILVR,250000,1,2,0,0,0.0,0.0,0.0,1.8701438642377393,1.8695956999281897,1.8835938971562014,769.873408,6543.860416,4.322068617880251e-05
