trade_date,exchange,symbol,candidate_start_row,entry_row,exit_row,entry_timestamp_ms,entry_price,exit_price,recent_mid_return_bps,spread_bps,l1_imbalance,l25_imbalance,volume_delta_lookback,l1_l5_bid_depth_slope,l1_l5_ask_depth_slope,l1_l5_depth_concentration,l25_order_imbalance,ofi_l1_lookback,ofi_l25_lookback,l25_replenishment_events,l25_withdrawal_events,microprice_l1_minus_mid_bps,microprice_l25_minus_mid_bps,spread_change_lookback_bps,spread_mean_lookback_bps,trade_qty_sum_lookback,trade_qty_accel_lookback,minute_of_day,forward_return_bps,abs_forward_return_bps,label_side,move_candidate,phase464_split
2026-01-08,NSE,AXISBANK,10000,20,260,1860776232,1281.6475,1282.525,0.0,2.340737215185568,0.35047219307450156,0.008684689732455526,380.0,135.40000000000003,197.60000000000008,0.1176761433868974,0.0,0.0,0.0,0,0,0.41061251568983087,0.0287481968618706,0.0,2.3407372151855683,399.0,19.0,772,6.84665635441925,6.84665635441925,long,1,train
2026-01-08,NSE,AXISBANK,20000,20,260,1871269234,1281.9850000000001,1281.67,0.0,2.340120984254531,0.350606394707828,0.015450264861683343,360.0,130.60000000000005,186.60000000000005,0.11764705882352941,0.0,0.0,0.0,0,0,0.41068348398953386,0.05091212443025512,0.0,2.3401209842545314,378.0,18.0,947,-2.4571270334680557,2.4571270334680557,short,1,train
2026-01-08,NSE,HCLTECH,0,20,260,1851629777,1201.6,1200.3400000000001,0.0,3.3288948069229662,-0.29768467475192945,-0.2991465567981165,360.0,110.8,206.29999999999998,0.11764705882352941,-0.2564102564102564,0.0,0.0,0,0,-0.4960273718905212,-1.1790754343715084,0.0,3.328894806922966,378.0,18.0,620,-10.486018641808952,10.486018641808952,short,1,train
2026-01-08,NSE,HCLTECH,5000,20,260,1865655243,1200.3325,1200.415,0.0,3.332409978069334,-0.3086294416243655,-0.3097980756200027,400.0,118.8,225.5,0.11767519732121502,-0.2619047619047619,0.0,0.0,0,0,-0.5147625169388484,-1.2216502965810223,0.0,3.3324099780693346,420.0,20.0,854,0.6873095579764924,0.6873095579764924,long,0,train
2026-01-08,NSE,HCLTECH,10000,20,260,1879694409,1200.13,1200.58,0.0,3.332972261337218,-0.29132947976878615,-0.2925474463817312,340.0,106.70000000000002,195.50000000000006,0.11764705882352941,-0.21621621621621623,0.0,0.0,0,0,-0.48605845477901527,-1.154195949760398,0.0,3.3329722613372175,357.0,17.0,1088,3.7495937940041335,3.7495937940041335,long,1,train
2026-01-08,NSE,HCLTECH,20000,20,260,1907802991,1200.22,1200.055,0.0,3.3327223342394805,-0.2889137737961926,-0.289151225343694,340.0,111.0,201.30000000000004,0.11763154424370302,-0.21621621621621623,0.0,0.0,0,0,-0.48197441829151677,-1.140502311288773,0.0,3.33272233423948,357.0,17.0,116,-1.3747479628731702,1.3747479628731702,short,0,train
2026-01-08,NSE,HDFCBANK,0,20,260,1844291423,814.3,813.5387000000001,0.0,1.842072946088386,-0.5755879059350504,-0.5759976087281423,340.0,66.3,246.00000000000006,0.11764705882352941,-0.5,0.0,0.0,0,0,-0.5307317793097884,-1.497338218358695,0.0,1.8420729460883858,357.0,17.0,498,-9.349134225714012,9.349134225714012,short,1,train
2026-01-08,NSE,HDFCBANK,5000,20,260,1847060681,813.7974999999999,813.4075,0.0,1.8432103809605862,-0.5785482123510293,-0.5786809372288111,360.0,68.00000000000001,254.60000000000008,0.11767708998085513,-0.5128205128205128,0.0,0.0,0,0,-0.5337713359173829,-1.5053462475299524,0.0,1.843210380960586,378.0,18.0,544,-4.792346990496687,4.792346990496687,short,1,train
2026-01-08,NSE,HDFCBANK,10000,20,260,1849829539,813.4300000000001,814.03375,0.0,1.8440431260216277,-0.580441640378549,-0.58026943586865,380.0,69.8,262.79999999999995,0.11764705882352941,-0.5,0.0,0.0,0,0,-0.5357430555606943,-1.5103036718464737,0.0,1.844043126021627,399.0,19.0,590,7.4222735822380645,7.4222735822380645,long,1,train
2026-01-08,NSE,HDFCBANK,20000,20,260,1855367955,813.7674999999999,813.4675,0.0,1.8432783319557156,-0.5669988925802879,-0.5677552829909857,360.0,68.30000000000001,247.5,0.11763171622326551,-0.5128205128205128,0.0,0.0,0,0,-0.5231477305768354,-1.4768566121083957,0.0,1.8432783319557156,378.0,18.0,682,-3.686556663911431,3.686556663911431,short,1,train
2026-01-08,NSE,ICICIBANK,0,20,260,1848552831,1370.1999999999998,1368.8200000000002,0.0,2.189461392497114,-0.37374860956618466,-0.3744617668893838,340.0,98.30000000000001,216.0,0.11766247379454926,-0.358974358974359,0.0,0.0,0,0,-0.4096097037185076,-1.1570483034500456,0.0,2.1894613924971145,357.0,17.0,569,-10.071522405485728,10.071522405485728,short,1,train
2026-01-08,NSE,ICICIBANK,5000,20,260,1852249477,1369.1875,1368.46,0.0,2.191080476561332,-0.3793466807165437,-0.380168776371308,380.0,102.70000000000002,229.0,0.11766166066774233,-0.325,0.0,0.0,0,0,-0.4160279385865857,-1.175675408331676,0.0,2.191080476561332,399.0,19.0,630,-5.3133701556577435,5.3133701556577435,short,1,train
2026-01-08,NSE,ICICIBANK,10000,20,260,1855946523,1368.46,1369.21,0.0,2.1922452976335043,-0.36969001148105624,-0.3712840943916641,340.0,95.60000000000001,209.0,0.11764705882352941,-0.358974358974359,0.0,0.0,0,0,-0.40569137117232523,-1.148870926475553,0.0,2.1922452976335043,357.0,17.0,692,5.480613244084592,5.480613244084592,long,1,train
2026-01-08,NSE,ICICIBANK,20000,20,260,1863341665,1368.5275000000001,1369.1425,0.0,2.1921371693294764,-0.36811254396248533,-0.36885758998435053,320.0,94.0,204.20000000000005,0.11766330617318049,-0.2857142857142857,0.0,0.0,0,0,-0.4039501591372716,-1.1413592571255815,0.0,2.1921371693294764,336.0,16.0,815,4.493881197124512,4.493881197124512,long,1,train
2026-01-08,NSE,INFY,0,20,260,1849608929,1071.4,1070.065,0.0,2.800074668657406,-0.7631874298540965,-0.19188136608747752,340.0,176.70000000000002,134.70000000000002,0.11764705882352941,-0.15384615384615385,0.0,0.0,0,0,-1.0696914464550842,-0.7583622954034426,0.0,2.8000746686574067,357.0,17.0,586,-12.460332275527687,12.460332275527687,short,1,train
2026-01-08,NSE,INFY,5000,20,260,1854205527,1070.065,1070.2525,0.0,2.803568007550518,-0.7991761071060762,-0.20134689389774602,380.0,193.5,146.10000000000005,0.11764705882352941,-0.15384615384615385,0.0,0.0,0,0,-1.1214272030214822,-0.7971382025601734,0.0,2.803568007550518,399.0,19.0,663,1.7522300047193395,1.7522300047193395,long,0,train
2026-01-08,NSE,INFY,10000,20,260,1858801925,1069.99,1070.395,0.0,2.803764521165449,-0.735527809307605,-0.18360854415997577,340.0,174.3,133.70000000000005,0.11764705882352941,-0.15384615384615385,0.0,0.0,0,0,-1.0322951191579928,-0.7267131072036835,0.0,2.8037645211654487,357.0,17.0,740,3.7850821035708067,3.7850821035708067,long,1,train
2026-01-08,NSE,INFY,20000,20,260,1867995371,1069.96,1070.065,0.0,2.8038431343223538,-0.8138351983723296,-0.20312287847929394,400.0,197.0,146.8,0.11766115504433261,-0.18604651162790697,0.0,0.0,0,0,-1.1420949630644066,-0.8038902051786675,0.0,2.803843134322354,420.0,20.0,893,0.9813450970131424,0.9813450970131424,long,0,train
2026-01-08,NSE,RELIANCE,0,20,260,1847959921,1284.8000000000002,1284.2975000000001,0.0,2.334993773349584,0.4362050163576881,0.4366996507566938,360.0,230.50000000000003,90.30000000000003,0.1176319506870425,0.358974358974359,0.0,0.0,0,0,0.5098239679786509,1.4392501521988654,0.0,2.334993773349583,378.0,18.0,559,-3.91111457036157,3.91111457036157,short,1,train
2026-01-08,NSE,RELIANCE,5000,20,260,1851504519,1283.5549999999998,1283.7350000000001,0.0,2.3372586293532773,0.4328824141519251,0.43299541730315233,380.0,240.70000000000002,95.3,0.11764705882352941,0.3902439024390244,0.0,0.0,0,0,0.5064060363603786,1.4282165115213454,0.0,2.3372586293532778,399.0,19.0,618,1.4023551776144465,1.4023551776144465,long,0,train
2026-01-08,NSE,RELIANCE,10000,20,260,1855047383,1283.4125,1284.2975000000001,0.0,2.337518140114379,0.4362050163576881,0.4371998253529326,360.0,230.4,90.20000000000002,0.11764705882352941,0.358974358974359,0.0,0.0,0,0,0.5103751397648989,1.4422067282744537,0.0,2.3375181401143785,378.0,18.0,677,6.895678513340164,6.895678513340164,long,1,train
2026-01-08,NSE,RELIANCE,20000,20,260,1862134661,1283.7125,1283.4499999999998,0.0,2.3369718687007763,0.42785065590312815,0.4293602693602694,400.0,247.70000000000002,98.80000000000003,0.11766104112193962,0.40476190476190477,0.0,0.0,0,0,0.5004424607719081,1.4160127230654451,0.0,2.3369718687007768,420.0,20.0,795,-2.0448503851156143,2.0448503851156143,short,1,train
2026-01-08,NSE,TCS,0,20,260,1850006435,2171.2,2168.815,0.0,2.302873986735446,-0.3493552168815944,-0.0065717415115005475,320.0,177.5,120.80000000000004,0.11764705882352941,0.0,0.0,0.0,0,0,-0.40273265730412244,-0.01571288041050782,0.0,2.3028739867354466,336.0,16.0,593,-10.984708916726989,10.984708916726989,short,1,train
2026-01-08,NSE,TCS,5000,20,260,1854844471,2170.24,2168.485,0.0,2.3038926570333236,-0.3496027241770715,-0.008786547492804121,340.0,182.49999999999997,125.50000000000003,0.11764705882352941,0.0,0.0,0.0,0,0,-0.40318121498125076,-0.02143318320177137,0.0,2.3038926570333236,357.0,17.0,674,-8.086663226185374,8.086663226185374,short,1,train
2026-01-08,NSE,TCS,10000,20,260,1859682307,2168.9725,2169.4225,0.0,2.30523900141657,0.9784824462061155,-0.0010580411124546554,340.0,67.60000000000007,241.1,0.11764705882352941,0.0,0.0,0.0,0,0,1.1290966537547977,-0.0026833469840595713,0.0,2.305239001416569,357.0,17.0,754,2.0747151012761704,2.0747151012761704,long,1,train
2026-01-08,NSE,TCS,20000,20,260,1869360079,2169.49,2168.3875,0.0,2.304689120484538,-0.3505807814149947,-0.01677001127395716,380.0,194.30000000000004,136.90000000000003,0.11764705882352941,-0.025,0.0,0.0,0,0,-0.4044169069763957,-0.04063659041176728,0.0,2.3046891204845386,399.0,19.0,916,-5.081839510668239,5.081839510668239,short,1,train
2026-01-09,NSE,AXISBANK,0,20,260,1863563352,1321.5,1321.3200000000002,0.0,1.5134317063928726,0.34850455136540964,0.019100538287897203,280.0,111.60000000000001,157.20000000000005,0.11768311369904995,0.029411764705882353,0.0,0.0,0,0,0.26406230293731814,0.05388216391377889,0.0,1.5134317063928724,294.0,14.0,819,-1.3620885357535852,1.3620885357535852,short,0,train
2026-01-09,NSE,AXISBANK,5000,20,260,1868806728,1321.365,1321.3725,0.0,1.5135863292868972,0.3486238532110092,0.021161245190626093,280.0,111.00000000000001,155.8,0.11761074239851829,0.0,0.0,0.0,0,0,0.2641823908076454,0.05917203858541034,0.0,1.5135863292868974,294.0,14.0,906,0.05675948734782846,0.05675948734782846,long,0,train
2026-01-09,NSE,AXISBANK,10000,20,260,1874049404,1321.3874999999998,1321.365,0.0,1.513560556612239,0.34850455136540964,0.025520833333333333,280.0,112.9,155.8,0.11766508349931055,0.029411764705882353,0.0,0.0,0,0,0.26408478461935914,0.07201173684939152,0.0,1.5135605566122394,294.0,14.0,994,-0.1702755626173928,0.1702755626173928,short,0,train
2026-01-09,NSE,AXISBANK,20000,20,260,1884542056,1321.2675,1321.365,0.0,1.513698021029394,0.350597609561753,0.020737327188940093,280.0,109.7,153.5,0.11762865634287502,0.0,0.0,0.0,0,0,0.26570231220353335,0.05916866045781672,0.0,1.5136980210293942,294.0,14.0,1169,0.7379277852522813,0.7379277852522813,long,0,train
2026-01-09,NSE,HCLTECH,0,20,260,1865069461,1220.9,1220.7350000000001,0.0,2.4572037021865385,-0.29357798165137616,-0.2924610809865314,280.0,94.50000000000003,172.3,0.11762889780796543,-0.2647058823529412,0.0,0.0,0,0,-0.36116379874766785,-1.0142341849831404,0.0,2.457203702186539,294.0,14.0,844,-1.3514620362025032,1.3514620362025032,short,0,train
2026-01-09,NSE,HCLTECH,5000,20,260,1879095877,1220.8175,1220.51,0.0,2.4573697542831296,-0.29161290322580646,-0.29033924573790254,280.0,96.20000000000002,174.8,0.117629179331307,-0.2647058823529412,0.0,0.0,0,0,-0.35876328454085443,-1.007185823621244,0.0,2.457369754283129,294.0,14.0,1078,-2.5188039981415584,2.5188039981415584,short,1,train
2026-01-09,NSE,HCLTECH,10000,20,260,1893134793,1220.6825,1220.4875000000002,0.0,2.4576415243108225,-0.2906208718626156,-0.2922398589065256,280.0,93.50000000000001,171.20000000000002,0.11766536964980545,-0.2647058823529412,0.0,0.0,0,0,-0.35759334348295485,-1.0139378935325076,0.0,2.4576415243108225,294.0,14.0,1312,-1.5974669907998926,1.5974669907998926,short,0,train
2026-01-09,NSE,HCLTECH,20000,20,260,1921241925,1220.5025,1220.63,0.0,2.458003977869398,-0.2967741935483871,-0.2977953840854289,280.0,95.00000000000003,175.80000000000004,0.11764705882352941,-0.2857142857142857,0.0,0.0,0,0,-0.3652073093747297,-1.03309561389753,0.0,2.4580039778693976,294.0,14.0,340,1.0446516905950998,1.0446516905950998,long,0,train
2026-01-09,NSE,HDFCBANK,0,20,260,1856354423,818.5999999999999,818.4762000000001,0.0,1.2215978499880618,-0.5714285714285714,-0.5735783027121609,280.0,56.800000000000004,210.00000000000003,0.11766522544780729,-0.5142857142857142,0.0,0.0,0,0,-0.3494859990786238,-1.308182926858085,0.0,1.2215978499880618,294.0,14.0,699,-1.5123381382830012,1.5123381382830012,short,0,train
2026-01-09,NSE,HDFCBANK,5000,20,260,1859123481,818.46875,818.5325,0.0,1.2230155396905664,-0.5729303547963206,-0.5735835818277495,280.0,56.70000000000001,209.29999999999998,0.11764705882352941,-0.5142857142857142,0.0,0.0,0,0,-0.3508123521752181,-1.3078513243128438,0.0,1.2230155396905669,294.0,14.0,745,0.7788935130391635,0.7788935130391635,long,0,train
2026-01-09,NSE,HDFCBANK,10000,20,260,1861892239,818.4649999999999,818.5250000000001,0.0,1.2217993438940302,-0.5767790262172284,-0.5769038493584403,300.0,59.300000000000004,220.70000000000005,0.11764705882352941,-0.4722222222222222,0.0,0.0,0,0,-0.35279456054757646,-1.3158778933710689,0.0,1.2217993438940302,315.0,15.0,791,0.7330796063383628,0.7330796063383628,long,0,train
2026-01-09,NSE,HDFCBANK,20000,20,260,1867430955,818.615,818.6524999999999,0.0,1.2215754658772324,-0.5736235595390525,-0.575286275850282,280.0,57.70000000000001,215.29999999999998,0.11764705882352941,-0.5142857142857142,0.0,0.0,0,0,-0.35081141584188036,-1.3124105646237656,0.0,1.2215754658772326,294.0,14.0,883,0.4580907997032677,0.4580907997032677,long,0,train
2026-01-09,NSE,ICICIBANK,0,20,260,1861299621,1402.9,1402.7875,0.0,1.4256183619648262,-0.3716129032258065,-0.37198483804272914,280.0,85.00000000000003,185.70000000000002,0.1176828341188992,-0.3235294117647059,0.0,0.0,0,0,-0.26523132315839515,-0.9900468720866764,0.0,1.4256183619648262,294.0,14.0,781,-0.8019103286063289,0.8019103286063289,short,0,train
2026-01-09,NSE,ICICIBANK,5000,20,260,1864996117,1402.8325,1402.8400000000001,0.0,1.425686958349041,-0.37056504599211565,-0.37011050692860903,280.0,83.80000000000001,182.20000000000005,0.11764705882352941,-0.3235294117647059,0.0,0.0,0,0,-0.2645024488515557,-0.9852247243757771,0.0,1.4256869583490408,294.0,14.0,843,0.05346326093930465,0.05346326093930465,long,0,train
2026-01-09,NSE,ICICIBANK,10000,20,260,1868693213,1402.8400000000001,1402.9,0.0,1.425679336204025,-0.3735705209656925,-0.37374936408343223,300.0,86.30000000000001,189.00000000000003,0.11762945225980245,-0.3235294117647059,0.0,0.0,0,0,-0.2666346850171929,-0.9946628136842467,0.0,1.4256793362040245,315.0,15.0,904,0.42770380086072124,0.42770380086072124,long,0,train
2026-01-09,NSE,ICICIBANK,20000,20,260,1876087455,1403.0725,1403.1475,0.0,1.425443090074234,-0.3664516129032258,-0.3661098674014121,280.0,86.0,185.00000000000003,0.117629179331307,-0.3235294117647059,0.0,0.0,0,0,-0.2615153989563107,-0.9741919017273003,0.0,1.4254430900742345,294.0,14.0,1028,0.5345411587786482,0.5345411587786482,long,0,train
2026-01-09,NSE,INFY,0,20,260,1862661883,1101.0,1100.865,0.0,1.8165304268829983,-0.7529411764705882,-0.1897784754927612,280.0,151.50000000000003,116.00000000000003,0.11761083743842364,-0.14705882352941177,0.0,0.0,0,0,-0.6847653965196745,-0.6434865721894808,0.0,1.816530426882998,294.0,14.0,804,-1.2261580381470563,1.2261580381470563,short,0,train
2026-01-09,NSE,INFY,5000,20,260,1867258881,1100.8425000000002,1100.9250000000002,0.0,1.8167903219583676,-0.7436918990703851,-0.18663594470046083,280.0,149.0,114.29999999999997,0.11762865634287502,-0.14705882352941177,0.0,0.0,0,0,-0.6764644815806607,-0.6331873378810562,0.0,1.8167903219583674,294.0,14.0,880,0.749426007807491,0.749426007807491,long,0,train
2026-01-09,NSE,INFY,10000,20,260,1871855279,1100.8874999999998,1100.88,0.0,1.816716058634924,-0.7682458386683739,-0.19142027003930953,280.0,155.4,117.60000000000002,0.11764705882352941,-0.14705882352941177,0.0,0.0,0,0,-0.6987369456288169,-0.6493595348037059,0.0,1.816716058634924,294.0,14.0,957,-0.0681268521961505,0.0681268521961505,short,0,train
2026-01-09,NSE,INFY,20000,20,260,1881049075,1101.2024999999999,1101.1125000000002,0.0,1.8161963853155572,-0.7095990279465371,-0.17726240674667532,320.0,162.3,125.5,0.11764705882352941,-0.1388888888888889,0.0,0.0,0,0,-0.6451695188707728,-0.6008325268212691,0.0,1.8161963853155574,336.0,16.0,1110,-0.817288373389007,0.817288373389007,short,0,train
2026-01-09,NSE,RELIANCE,0,20,260,1860712791,1300.9,1300.7800000000002,0.0,1.537397186563498,0.4420772303595206,0.4432201883774658,280.0,189.50000000000003,73.0,0.11762860727728984,0.36363636363636365,0.0,0.0,0,0,0.3402772439583715,1.272192072882431,0.0,1.5373971865634983,294.0,14.0,771,-0.9224383119370502,0.9224383119370502,short,0,train
2026-01-09,NSE,RELIANCE,5000,20,260,1864256055,1300.7875,1300.8249999999998,0.0,1.537530150005635,0.4406779661016949,0.4411764705882353,280.0,193.3,74.80000000000001,0.11764705882352941,0.36363636363636365,0.0,0.0,0,0,0.33922009837065137,1.2666893298487443,0.0,1.5375301500056353,294.0,14.0,830,0.2882869031252918,0.2882869031252918,long,0,train
2026-01-09,NSE,RELIANCE,10000,20,260,1867799219,1300.7350000000001,1300.7725,0.0,1.537592207483042,0.44015444015444016,0.44057025077293027,280.0,195.70000000000002,76.00000000000001,0.11762922540548734,0.36363636363636365,0.0,0.0,0,0,0.3388250869575651,1.2647296838044528,0.0,1.5375922074830417,294.0,14.0,889,0.28829853890230556,0.28829853890230556,long,0,train
2026-01-09,NSE,RELIANCE,20000,20,260,1874886047,1300.8325,1301.0425,0.0,1.537476961867251,0.44589308996088656,0.445353289244692,280.0,193.80000000000004,74.40000000000002,0.11764705882352941,0.36363636363636365,0.0,0.0,0,0,0.34322266381116046,1.2785546014499922,0.0,1.5374769618672512,294.0,14.0,1008,1.6143508099623616,1.6143508099623616,long,0,train
2026-01-09,NSE,TCS,0,20,260,1863307559,2174.8,2174.3424999999997,0.0,1.8392495861692613,-0.3505674653215637,-0.012285425782564793,300.0,163.8,113.50000000000004,0.11762958562305065,0.0,0.0,0.0,0,0,-0.322797591512011,-0.026701780307470835,0.0,1.8392495861692608,315.0,15.0,815,-2.1036417141826216,2.1036417141826216,short,1,train
2026-01-09,NSE,TCS,5000,20,260,1868145595,2174.5074999999997,2174.3424999999997,0.0,1.8394969895486266,-0.35046113306982873,-0.0063324538258575196,280.0,158.00000000000003,107.29999999999998,0.11766532132877988,0.0,0.0,0.0,0,0,-0.32276134513156574,-0.01367324908473244,0.0,1.839496989548627,294.0,14.0,895,-0.7587925081884687,0.7587925081884687,short,0,train
2026-01-09,NSE,TCS,10000,20,260,1872983431,2174.2225,2174.2675,0.0,1.839738113279993,-0.3499361430395913,-0.01176270030685305,300.0,161.90000000000003,111.90000000000002,0.11764705882352941,-0.029411764705882353,0.0,0.0,0,0,-0.32230706076307647,-0.025408147855375388,0.0,1.8397381132799928,315.0,15.0,976,0.2069705377442868,0.2069705377442868,long,0,train
2026-01-09,NSE,TCS,20000,20,260,1882661453,2174.3500000000004,2174.5375000000004,0.0,1.839630234323319,0.9778357235984355,-0.0019143752175426383,280.0,58.400000000000034,209.8,0.11764705882352941,0.0,0.0,0.0,0,0,0.9006022687596058,-0.004643105033171591,0.0,1.8396302343233186,294.0,14.0,1137,0.8623266723388597,0.8623266723388597,long,0,train
2026-01-12,NSE,AXISBANK,0,20,260,1876836924,1326.9,1326.5925000000002,0.0,1.507272590248289,0.34980988593155893,0.03585320480297649,300.0,118.19999999999999,157.80000000000004,0.11761194029850747,0.029411764705882353,0.0,0.0,0,0,0.2639639815398437,0.10096074860116318,0.0,1.5072725902482889,315.0,15.0,1040,-2.317431607505395,2.317431607505395,short,1,train
2026-01-12,NSE,AXISBANK,5000,20,260,1882080150,1326.525,1326.915,0.0,1.507698686417862,0.34980988593155893,0.0069373942470389175,300.0,111.70000000000002,164.00000000000003,0.11766462595191877,0.0,0.0,0.0,0,0,0.2640386024426366,0.019391622975652903,0.0,1.5076986864178619,315.0,15.0,1128,2.940012438513203,2.940012438513203,long,1,train
2026-01-12,NSE,AXISBANK,10000,20,260,1887322876,1326.5925000000002,1326.8625000000002,0.0,1.5076219713291417,0.3488045007032349,0.020090123920390536,260.0,103.30000000000004,145.10000000000002,0.11764705882352941,0.03125,0.0,0.0,0,0,0.2633029921751323,0.05648273864286201,0.0,1.5076219713291412,273.0,13.0,1215,2.0352896612937412,2.0352896612937412,long,1,train
2026-01-12,NSE,AXISBANK,20000,20,260,1897815378,1326.9450000000002,1327.4475,0.0,1.5072214748919168,0.34951456310679613,0.02592112571745973,260.0,105.8,146.2,0.11764705882352941,0.03125,0.0,0.0,0,0,0.26376375810492886,0.07256992286375114,0.0,1.5072214748919168,273.0,13.0,1390,3.7868939556637775,3.7868939556637775,long,1,train
2026-01-12,NSE,HCLTECH,0,20,260,1878509645,1223.6999999999998,1223.6174999999998,0.0,2.451581269918727,-0.27672955974842767,-0.27866375692462647,300.0,100.00000000000001,178.00000000000003,0.11762962962962963,-0.2857142857142857,0.0,0.0,0,0,-0.33963972253215646,-0.9645520666833404,0.0,2.451581269918727,315.0,15.0,1068,-0.6741848492276034,0.6741848492276034,short,0,train
2026-01-12,NSE,HCLTECH,5000,20,260,1892535311,1223.7075,1223.7824999999998,0.0,2.4515662443858672,-0.2896551724137931,-0.29055422574111583,260.0,89.70000000000003,163.50000000000003,0.11764705882352941,-0.21875,0.0,0.0,0,0,-0.35554482825963196,-1.0054582000442809,0.0,2.451566244385867,273.0,13.0,1302,0.6128915610946087,0.6128915610946087,long,0,train
2026-01-12,NSE,HCLTECH,10000,20,260,1906574577,1223.7675,1224.0675,0.0,2.4514460467364474,-0.2987551867219917,-0.2975816872807827,260.0,89.00000000000001,163.70000000000005,0.1176278918214402,-0.21875,0.0,0.0,0,0,-0.36669830061790065,-1.0291305689793848,0.0,2.451446046736448,273.0,13.0,96,2.451446046738305,2.451446046738305,long,1,train
2026-01-12,NSE,HCLTECH,20000,20,260,1934681109,1224.0300000000002,1224.2024999999999,0.0,2.450920320580006,-0.2987551867219917,-0.2975816872807827,260.0,89.00000000000001,163.70000000000005,0.1176278918214402,-0.21875,0.0,0.0,0,0,-0.36661966014206376,-1.0289098662416387,0.0,2.4509203205800056,273.0,13.0,564,1.4092791843310424,1.4092791843310424,long,0,train
2026-01-12,NSE,HDFCBANK,0,20,260,1868353051,822.8,822.5862,0.0,1.2153621779292993,-0.5616264294790343,-0.5628498727735369,300.0,60.00000000000001,215.00000000000003,0.11766467065868264,-0.4722222222222222,0.0,0.0,0,0,-0.34172397114821995,-1.2772231642510048,0.0,1.2153621779292996,315.0,15.0,899,-2.598444336412154,2.598444336412154,short,1,train
2026-01-12,NSE,HDFCBANK,5000,20,260,1871121609,822.5225,822.7662,0.0,1.215772212918464,-0.5828144458281445,-0.5835411471321695,300.0,58.50000000000001,222.3,0.1176643192488263,-0.4722222222222222,0.0,0.0,0,0,-0.35472655588881125,-1.324532680253243,0.0,1.2157722129184638,315.0,15.0,945,2.9628368828814993,2.9628368828814993,long,1,train
2026-01-12,NSE,HDFCBANK,10000,20,260,1873890467,822.8037999999999,822.8262,0.0,1.2153565649553728,-0.5616264294790343,-0.5628498727735369,300.0,60.00000000000001,215.00000000000003,0.11766467065868264,-0.4722222222222222,0.0,0.0,0,0,-0.34172239294424567,-1.2772172655783227,0.0,1.2153565649553724,315.0,15.0,991,0.2722398705506888,0.2722398705506888,long,0,train
2026-01-12,NSE,HDFCBANK,20000,20,260,1879428583,822.9649999999999,823.0512,0.0,1.215118504432421,-0.5698166431593794,-0.5713478915662651,260.0,53.0,194.80000000000004,0.117627512875893,-0.45161290322580644,0.0,0.0,0,0,-0.3466863529575931,-1.296225548270439,0.0,1.215118504432421,273.0,13.0,1083,1.047432150821435,1.047432150821435,long,0,train
2026-01-12,NSE,ICICIBANK,0,20,260,1874183279,1407.5,1407.0725,0.0,1.420959147423219,-0.3574144486692015,-0.3569615970225004,300.0,88.70000000000002,187.0,0.11764705882352941,-0.2857142857142857,0.0,0.0,0,0,-0.25425791851023666,-0.9469454487538521,0.0,1.4209591474232188,315.0,15.0,996,-3.037300177619958,3.037300177619958,short,1,train
2026-01-12,NSE,ICICIBANK,5000,20,260,1877880275,1407.02,1407.335,0.0,1.4214439027150867,-0.3702664796633941,-0.3710915558884104,260.0,78.30000000000001,170.80000000000004,0.11764705882352941,-0.34375,0.0,0.0,0,0,-0.26352611679511223,-0.9847624940248988,0.0,1.4214439027150867,273.0,13.0,1058,2.2387741467786855,2.2387741467786855,long,1,train
2026-01-12,NSE,ICICIBANK,10000,20,260,1881576771,1407.3200000000002,1407.5974999999999,0.0,1.4211408919083466,-0.3695345557122708,-0.3702936746987952,260.0,78.00000000000001,169.8,0.117627512875893,-0.3225806451612903,0.0,0.0,0,0,-0.26295121022551615,-0.9824362238091413,0.0,1.4211408919083468,273.0,13.0,1119,1.9718329875201854,1.9718329875201854,long,0,train
2026-01-12,NSE,ICICIBANK,20000,20,260,1888970363,1407.6125000000002,1408.205,0.0,1.4208455807265525,-0.3669985775248933,-0.368211165970376,240.0,77.60000000000002,168.3,0.11764705882352941,-0.3225806451612903,0.0,0.0,0,0,-0.26109555543364427,-0.9769156699404208,0.0,1.4208455807265525,252.0,12.0,1242,4.209255032899645,4.209255032899645,long,1,train
2026-01-12,NSE,INFY,0,20,260,1875681166,1104.0,1103.8725,0.0,1.811594202896903,-0.6943396226415094,-0.17324156454591239,300.0,156.4,121.60000000000001,0.11762962962962963,-0.14705882352941177,0.0,0.0,0,0,-0.6297229219132922,-0.5858177358592839,0.0,1.8115942028969034,315.0,15.0,1021,-1.1548913043483204,1.1548913043483204,short,0,train
2026-01-12,NSE,INFY,5000,20,260,1880277564,1103.94,1104.105,0.0,1.8116926644568134,-0.7323162274618585,-0.1844102943899278,260.0,142.4,109.60000000000002,0.11764705882352941,-0.15625,0.0,0.0,0,0,-0.664287310302136,-0.6233564760305262,0.0,1.8116926644568134,273.0,13.0,1097,1.4946464481762018,1.4946464481762018,long,0,train
2026-01-12,NSE,INFY,10000,20,260,1884873662,1104.165,1104.21,0.0,1.8113234887905838,-0.6965428937259923,-0.1750128183216544,280.0,153.4,119.60000000000002,0.11764705882352941,-0.14705882352941177,0.0,0.0,0,0,-0.6316410114741806,-0.5916990063371728,0.0,1.811323488790584,294.0,14.0,1174,0.4075477849784476,0.4075477849784476,long,0,train
