scenario_id,family_id,horizon_seconds,threshold_policy,fixed_notional_inr,initial_capital_inr,max_concurrent_positions,cost_profile,candidate_signal_rows,scheduled_trade_rows,gross_pnl_inr,net_pnl_inr,portfolio_return_pct,annualized_return_pct_sparse,annualized_above_12pct_sparse,positive_net_pnl,observed_trade_dates,deployable_profitability_claim_allowed
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_plus_2bp_slippage,16,1,-30.921459492905257,-153.61000043291764,-0.15361000043291764,-38.709720109095244,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_plus_2bp_slippage,16,2,80.08528630164547,-165.31080830585904,-0.06612432332234362,-16.663329477230594,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_plus_2bp_slippage,16,2,80.08528630164547,-165.31080830585904,-0.03306216166117181,-8.331664738615297,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_plus_2bp_slippage,16,1,-30.921459492905257,-153.61000043291764,-0.15361000043291764,-38.709720109095244,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_plus_2bp_slippage,16,2,80.08528630164547,-165.31080830585904,-0.06612432332234362,-16.663329477230594,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_plus_2bp_slippage,16,4,249.22564998024478,-241.67682267086644,-0.048335364534173295,-12.18051186261167,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,1,zerodha_2x_all_in_cost_proxy,16,1,-30.921459492905257,-196.28617278913285,-0.19628617278913285,-49.46411554286148,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,1,zerodha_2x_all_in_cost_proxy,16,1,-30.921459492905257,-196.28617278913285,-0.07851446911565314,-19.785646217144592,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C1_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,1,zerodha_2x_all_in_cost_proxy,16,1,-30.921459492905257,-196.28617278913285,-0.03925723455782657,-9.892823108572296,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,2,zerodha_2x_all_in_cost_proxy,16,1,-30.921459492905257,-196.28617278913285,-0.19628617278913285,-49.46411554286148,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,2,zerodha_2x_all_in_cost_proxy,16,2,80.08528630164547,-250.65013163124854,-0.10026005265249942,-25.265533268429852,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,16,2,80.08528630164547,-250.65013163124854,-0.05013002632624971,-12.632766634214926,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,16,1,-30.921459492905257,-196.28617278913285,-0.19628617278913285,-49.46411554286148,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,16,2,80.08528630164547,-250.65013163124854,-0.10026005265249942,-25.265533268429852,0,0,1,0
P312_event_depth_pressure_continuation_H1800_top_50pct_abs_signal_N100000_C4_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,top_50pct_abs_signal,100000.0,500000.0,4,zerodha_2x_all_in_cost_proxy,16,4,249.22564998024478,-412.2799386905341,-0.08245598773810682,-20.77890891000292,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,1,zerodha_base,32,1,-7.730364873226314,-34.05369058441988,-0.03405369058441988,-8.581530027273809,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,1,zerodha_base,32,1,-7.730364873226314,-34.05369058441988,-0.013621476233767953,-3.432612010909524,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,1,zerodha_base,32,1,-7.730364873226314,-34.05369058441988,-0.006810738116883977,-1.716306005454762,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,2,zerodha_base,32,2,20.021321575411367,-32.63316631236832,-0.03263316631236832,-8.223557910716815,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,2,zerodha_base,32,2,20.021321575411367,-32.63316631236832,-0.013053266524947326,-3.289423164286726,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,2,zerodha_base,32,2,20.021321575411367,-32.63316631236832,-0.006526633262473663,-1.644711582143363,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,4,zerodha_base,32,4,62.306412495061196,-43.04801874349302,-0.04304801874349302,-10.84810072336024,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,4,zerodha_base,32,4,62.306412495061196,-43.04801874349302,-0.017219207497397207,-4.3392402893440964,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,4,zerodha_base,32,4,62.306412495061196,-43.04801874349302,-0.008609603748698604,-2.1696201446720482,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,1,zerodha_plus_1bp_slippage,32,1,-7.730364873226314,-39.0544636209072,-0.0390544636209072,-9.841724832468614,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,1,zerodha_plus_1bp_slippage,32,1,-7.730364873226314,-39.0544636209072,-0.015621785448362879,-3.9366899329874454,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,1,zerodha_plus_1bp_slippage,32,1,-7.730364873226314,-39.0544636209072,-0.0078108927241814395,-1.9683449664937227,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,2,zerodha_plus_1bp_slippage,32,2,20.021321575411367,-42.636714517500494,-0.04263671451750049,-10.744452058410124,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,2,zerodha_plus_1bp_slippage,32,2,20.021321575411367,-42.636714517500494,-0.0170546858070002,-4.29778082336405,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,2,zerodha_plus_1bp_slippage,32,2,20.021321575411367,-42.636714517500494,-0.0085273429035001,-2.148890411682025,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,4,zerodha_plus_1bp_slippage,32,4,62.306412495061196,-63.06672853295822,-0.06306672853295822,-15.892815590305473,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,4,zerodha_plus_1bp_slippage,32,4,62.306412495061196,-63.06672853295822,-0.025226691413183292,-6.357126236122189,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,4,zerodha_plus_1bp_slippage,32,4,62.306412495061196,-63.06672853295822,-0.012613345706591646,-3.1785631180610947,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,1,zerodha_plus_2bp_slippage,32,1,-7.730364873226314,-44.05523665739452,-0.044055236657394525,-11.101919637663421,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,1,zerodha_plus_2bp_slippage,32,1,-7.730364873226314,-44.05523665739452,-0.01762209466295781,-4.440767855065369,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,1,zerodha_plus_2bp_slippage,32,1,-7.730364873226314,-44.05523665739452,-0.008811047331478906,-2.2203839275326844,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,2,zerodha_plus_2bp_slippage,32,2,20.021321575411367,-52.640262722632684,-0.052640262722632676,-13.265346206103434,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,2,zerodha_plus_2bp_slippage,32,2,20.021321575411367,-52.640262722632684,-0.021056105089053073,-5.306138482441375,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,2,zerodha_plus_2bp_slippage,32,2,20.021321575411367,-52.640262722632684,-0.010528052544526536,-2.6530692412206873,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,4,zerodha_plus_2bp_slippage,32,4,62.306412495061196,-83.08543832242344,-0.08308543832242345,-20.93753045725071,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,4,zerodha_plus_2bp_slippage,32,4,62.306412495061196,-83.08543832242344,-0.03323417532896938,-8.375012182900283,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,4,zerodha_plus_2bp_slippage,32,4,62.306412495061196,-83.08543832242344,-0.01661708766448469,-4.187506091450142,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-7.730364873226314,-60.377016295613444,-0.06037701629561345,-15.215008106494588,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-7.730364873226314,-60.377016295613444,-0.024150806518245378,-6.086003242597835,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C1_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-7.730364873226314,-60.377016295613444,-0.012075403259122689,-3.0430016212989175,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,2,zerodha_2x_all_in_cost_proxy,32,2,20.021321575411367,-85.287654200148,-0.085287654200148,-21.492488858437294,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,2,zerodha_2x_all_in_cost_proxy,32,2,20.021321575411367,-85.287654200148,-0.0341150616800592,-8.596995543374918,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,32,2,20.021321575411367,-85.287654200148,-0.0170575308400296,-4.298497771687459,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,32,4,62.306412495061196,-148.40244998204724,-0.14840244998204724,-37.397417395475905,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,32,4,62.306412495061196,-148.40244998204724,-0.05936097999281889,-14.958966958190361,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N25000_C4_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,25000.0,500000.0,4,zerodha_2x_all_in_cost_proxy,32,4,62.306412495061196,-148.40244998204724,-0.029680489996409445,-7.4794834790951805,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,1,zerodha_base,32,1,-15.460729746452628,-69.10738116883977,-0.06910738116883977,-17.415060054547624,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,1,zerodha_base,32,1,-15.460729746452628,-69.10738116883977,-0.027642952467535904,-6.966024021819048,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,1,zerodha_base,32,1,-15.460729746452628,-69.10738116883977,-0.013821476233767952,-3.483012010909524,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,2,zerodha_base,32,2,40.042643150822734,-67.26633262473663,-0.06726633262473664,-16.951115821433632,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,2,zerodha_base,32,2,40.042643150822734,-67.26633262473663,-0.026906533049894654,-6.780446328573452,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,2,zerodha_base,32,2,40.042643150822734,-67.26633262473663,-0.013453266524947327,-3.390223164286726,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_base_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,4,zerodha_base,32,2,40.042643150822734,-67.26633262473663,-0.06726633262473664,-16.951115821433632,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_base_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,4,zerodha_base,32,4,124.61282499012239,-90.09603748698603,-0.03603841499479441,-9.081680578688191,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_base_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,4,zerodha_base,32,4,124.61282499012239,-90.09603748698603,-0.018019207497397206,-4.540840289344096,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,1,zerodha_plus_1bp_slippage,32,1,-15.460729746452628,-79.1089272418144,-0.0791089272418144,-19.935449664937227,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,1,zerodha_plus_1bp_slippage,32,1,-15.460729746452628,-79.1089272418144,-0.03164357089672576,-7.974179865974891,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,1,zerodha_plus_1bp_slippage,32,1,-15.460729746452628,-79.1089272418144,-0.01582178544836288,-3.9870899329874456,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,2,zerodha_plus_1bp_slippage,32,2,40.042643150822734,-87.27342903500099,-0.08727342903500099,-21.99290411682025,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,2,zerodha_plus_1bp_slippage,32,2,40.042643150822734,-87.27342903500099,-0.034909371614000394,-8.7971616467281,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,2,zerodha_plus_1bp_slippage,32,2,40.042643150822734,-87.27342903500099,-0.017454685807000197,-4.39858082336405,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,4,zerodha_plus_1bp_slippage,32,2,40.042643150822734,-87.27342903500099,-0.08727342903500099,-21.99290411682025,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,4,zerodha_plus_1bp_slippage,32,4,124.61282499012239,-130.13345706591645,-0.052053382826366575,-13.117452472244377,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_1bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,4,zerodha_plus_1bp_slippage,32,4,124.61282499012239,-130.13345706591645,-0.026026691413183287,-6.5587262361221885,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,1,zerodha_plus_2bp_slippage,32,1,-15.460729746452628,-89.11047331478905,-0.08911047331478905,-22.45583927532684,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,1,zerodha_plus_2bp_slippage,32,1,-15.460729746452628,-89.11047331478905,-0.03564418932591562,-8.982335710130737,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,1,zerodha_plus_2bp_slippage,32,1,-15.460729746452628,-89.11047331478905,-0.01782209466295781,-4.491167855065369,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,2,zerodha_plus_2bp_slippage,32,2,40.042643150822734,-107.28052544526537,-0.10728052544526537,-27.034692412206873,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,2,zerodha_plus_2bp_slippage,32,2,40.042643150822734,-107.28052544526537,-0.04291221017810615,-10.813876964882748,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,2,zerodha_plus_2bp_slippage,32,2,40.042643150822734,-107.28052544526537,-0.021456105089053074,-5.406938482441374,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,4,zerodha_plus_2bp_slippage,32,2,40.042643150822734,-107.28052544526537,-0.10728052544526537,-27.034692412206873,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,4,zerodha_plus_2bp_slippage,32,4,124.61282499012239,-170.17087664484689,-0.06806835065793876,-17.15322436580057,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_plus_2bp_slippage_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,4,zerodha_plus_2bp_slippage,32,4,124.61282499012239,-170.17087664484689,-0.03403417532896938,-8.576612182900284,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-15.460729746452628,-122.75403259122689,-0.12275403259122689,-30.934016212989174,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-15.460729746452628,-122.75403259122689,-0.04910161303649076,-12.37360648519567,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C1_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,1,zerodha_2x_all_in_cost_proxy,32,1,-15.460729746452628,-122.75403259122689,-0.02455080651824538,-6.186803242597835,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,2,zerodha_2x_all_in_cost_proxy,32,2,40.042643150822734,-174.575308400296,-0.174575308400296,-43.99297771687459,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,2,zerodha_2x_all_in_cost_proxy,32,2,40.042643150822734,-174.575308400296,-0.0698301233601184,-17.597191086749838,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C2_zerodha_2x_all_in_cost_proxy_CAP500000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,500000.0,2,zerodha_2x_all_in_cost_proxy,32,2,40.042643150822734,-174.575308400296,-0.0349150616800592,-8.798595543374919,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_2x_all_in_cost_proxy_CAP100000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,100000.0,4,zerodha_2x_all_in_cost_proxy,32,2,40.042643150822734,-174.575308400296,-0.174575308400296,-43.99297771687459,0,0,1,0
P312_event_depth_pressure_continuation_H1800_all_nonzero_signal_N50000_C4_zerodha_2x_all_in_cost_proxy_CAP250000,event_depth_pressure_continuation,1800,all_nonzero_signal,50000.0,250000.0,4,zerodha_2x_all_in_cost_proxy,32,4,124.61282499012239,-304.8048999640945,-0.1219219599856378,-30.724333916380726,0,0,1,0
