candidate_id,family_id,horizon_event_bars,event_quantile,bar_return_quantile,top5_abs_quantile,spread_quantile,intensity_quantile,range_vol_quantile,event_window_score_threshold,bar_abs_threshold,top5_abs_threshold,spread_max,event_intensity_min,range_vol_max,market_abs_max,training_trades,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr,cost200_net_pnl_inr,training_dates,training_symbols,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass,top5_filter_active,spread_liquidity_guard_active,range_or_market_veto_active
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_99_BQ0_85_TQ0_5_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.99,0.85,0.5,0.75,0.5,0.75,16.082829376817745,0.0010436253981154654,0.22249483728290365,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-1996.1540537137698,-852.7161048720866,1143.4379488416832,-2567.8730281346116,-3139.5920025554533,6,6,1,-999.415219907406,0.5006703856588781,0.5006703856588781,0.18181818181818182,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_99_BQ0_9_TQ0_5_SP0_75_IQ0_25_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.99,0.9,0.5,0.75,0.25,0.75,16.082829376817745,0.0013084981206734627,0.22249483728290365,0.4100000000000364,72.0,5.36742071798213,0.0003107520198881719,11,-1996.1540537137698,-852.7161048720866,1143.4379488416832,-2567.8730281346116,-3139.5920025554533,6,6,1,-999.415219907406,0.5006703856588781,0.5006703856588781,0.18181818181818182,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_99_BQ0_9_TQ0_5_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.99,0.9,0.5,0.75,0.5,0.75,16.082829376817745,0.0013084981206734627,0.22249483728290365,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-1996.1540537137698,-852.7161048720866,1143.4379488416832,-2567.8730281346116,-3139.5920025554533,6,6,1,-999.415219907406,0.5006703856588781,0.5006703856588781,0.18181818181818182,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_99_BQ0_95_TQ0_5_SP0_75_IQ0_25_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.99,0.95,0.5,0.75,0.25,0.75,16.082829376817745,0.0018321213289931744,0.22249483728290365,0.4100000000000364,72.0,5.36742071798213,0.0003107520198881719,11,-1996.1540537137698,-852.7161048720866,1143.4379488416832,-2567.8730281346116,-3139.5920025554533,6,6,1,-999.415219907406,0.5006703856588781,0.5006703856588781,0.18181818181818182,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_99_BQ0_95_TQ0_5_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.99,0.95,0.5,0.75,0.5,0.75,16.082829376817745,0.0018321213289931744,0.22249483728290365,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-1996.1540537137698,-852.7161048720866,1143.4379488416832,-2567.8730281346116,-3139.5920025554533,6,6,1,-999.415219907406,0.5006703856588781,0.5006703856588781,0.18181818181818182,False,1,1,1
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.85,0.8,0.75,0.5,0.75,11.194368281645017,0.0010463443344813639,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.9,0.8,0.75,0.5,0.75,11.194368281645017,0.0013082155939299067,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_95_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.95,0.8,0.75,0.5,0.75,11.194368281645017,0.0018251029879544634,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.85,0.8,0.75,0.5,0.75,11.194368281645017,0.0010463443344813639,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.9,0.8,0.75,0.5,0.75,11.194368281645017,0.0013082155939299067,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_95_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.95,0.8,0.75,0.5,0.75,11.194368281645017,0.0018251029879544634,0.42826728697294225,0.41000000000001363,112.0,5.349739798293229,0.00031298904538323846,11,-2027.430974559064,-884.3607400237707,1143.0702345352934,-2598.966091826711,-3170.5012090943574,6,7,1,-721.0238670596772,0.3556342366804814,0.5161946863953959,0.2727272727272727,False,1,1,0
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_85_TQ0_65_SP0_75_IQ0_25_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.85,0.65,0.75,0.25,0.75,15.745078418147942,0.0010426552650472985,0.31033159925985176,0.4099999999999909,71.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_85_TQ0_65_SP0_75_IQ0_5_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.85,0.65,0.75,0.5,0.75,15.745078418147942,0.0010426552650472985,0.31033159925985176,0.4099999999999909,112.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_9_TQ0_65_SP0_75_IQ0_25_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.9,0.65,0.75,0.25,0.75,15.745078418147942,0.0013049018354966081,0.31033159925985176,0.4099999999999909,71.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_9_TQ0_65_SP0_75_IQ0_5_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.9,0.65,0.75,0.5,0.75,15.745078418147942,0.0013049018354966081,0.31033159925985176,0.4099999999999909,112.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_95_TQ0_65_SP0_75_IQ0_25_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.95,0.65,0.75,0.25,0.75,15.745078418147942,0.0018195492382322874,0.31033159925985176,0.4099999999999909,71.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H6_EQ0_99_BQ0_95_TQ0_65_SP0_75_IQ0_5_RQ0_75,P247_RANGE_ONLY_REVERSAL,6,0.99,0.95,0.65,0.75,0.5,0.75,15.745078418147942,0.0018195492382322874,0.31033159925985176,0.4099999999999909,112.0,5.347454973751442,0.000311412346583273,9,-2303.1068776776874,-1384.321504560393,918.7853731172946,-2762.4995642363347,-3221.892250794982,5,8,2,-887.8948039763848,0.3855204517784619,0.3855204517784619,0.2222222222222222,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H12_EQ0_95_BQ0_95_TQ0_8_SP0_9_IQ0_25_RQ0_75,P247_COMBINED_STRICT_REVERSAL,12,0.95,0.95,0.8,0.9,0.25,0.75,8.449039289255582,0.0018321213289931744,0.42847909388705296,1.7,72.0,5.36742071798213,0.0003107520198881719,12,-2027.8125467406244,-815.3592648463491,1212.4532818942753,-2634.039187687762,-3240.2658286348997,5,10,1,-872.5683589772733,0.43030030580478634,0.43030030580478634,0.3333333333333333,False,1,1,1
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.85,0.8,0.9,0.5,0.75,11.205040927687104,0.0010436253981154654,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.9,0.8,0.9,0.5,0.75,11.205040927687104,0.0013084981206734627,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.95,0.8,0.9,0.5,0.75,11.205040927687104,0.0018321213289931744,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.85,0.8,0.9,0.5,0.75,11.205040927687104,0.0010436253981154654,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.9,0.8,0.9,0.5,0.75,11.205040927687104,0.0013084981206734627,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.95,0.8,0.9,0.5,0.75,11.205040927687104,0.0018321213289931744,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,12,-2014.502313906526,-772.8414992006826,1241.6608147058434,-2635.3327212594477,-3256.1631286123693,6,8,2,-1146.3049315255428,0.5690263662703998,0.6705504354613726,0.3333333333333333,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H6_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,6,0.975,0.85,0.8,0.9,0.5,0.75,11.132078076792046,0.0010426552650472985,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H6_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,6,0.975,0.9,0.8,0.9,0.5,0.75,11.132078076792046,0.0013049018354966081,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H6_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,6,0.975,0.95,0.8,0.9,0.5,0.75,11.132078076792046,0.0018195492382322874,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H6_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,6,0.975,0.85,0.8,0.9,0.5,0.75,11.132078076792046,0.0010426552650472985,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H6_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,6,0.975,0.9,0.8,0.9,0.5,0.75,11.132078076792046,0.0013049018354966081,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H6_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,6,0.975,0.95,0.8,0.9,0.5,0.75,11.132078076792046,0.0018195492382322874,0.428263738945576,1.7,112.0,5.347454973751442,0.000311412346583273,13,-1922.525098031115,-584.0869378919367,1338.4381601391783,-2591.744178100704,-3260.9632581702936,6,9,1,-909.3539214958423,0.4729997659989586,0.2741513642943569,0.23076923076923078,False,1,1,0
P248_COMBINED_STRICT_REVERSAL_H6_EQ0_95_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,6,0.95,0.85,0.8,0.75,0.5,0.75,8.395287261613623,0.0010426552650472985,0.428263738945576,0.4099999999999909,112.0,5.347454973751442,0.000311412346583273,12,-2105.1018910844873,-918.9348412305343,1186.167049853953,-2698.1854160114635,-3291.26894093844,5,10,0,-874.0777865666375,0.41521875509614314,0.1996066558317602,0.08333333333333333,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H6_EQ0_95_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,6,0.95,0.9,0.8,0.75,0.5,0.75,8.395287261613623,0.0013049018354966081,0.428263738945576,0.4099999999999909,112.0,5.347454973751442,0.000311412346583273,12,-2105.1018910844873,-918.9348412305343,1186.167049853953,-2698.1854160114635,-3291.26894093844,5,10,0,-874.0777865666375,0.41521875509614314,0.1996066558317602,0.08333333333333333,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H8_EQ0_95_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_RANGE_ONLY_REVERSAL,8,0.95,0.95,0.8,0.9,0.5,0.75,8.427460227883152,0.0018251029879544634,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,14,-1861.1399337323116,-429.0160350169603,1432.1238987153513,-2577.2018830899874,-3293.263832447663,6,13,3,-1174.703575398246,0.6311742358042401,0.28764053700868125,0.2857142857142857,False,1,1,1
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.85,0.8,0.75,0.5,0.75,11.205040927687104,0.0010436253981154654,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.9,0.8,0.75,0.5,0.75,11.205040927687104,0.0013084981206734627,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H12_EQ0_975_BQ0_95_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,12,0.975,0.95,0.8,0.75,0.5,0.75,11.205040927687104,0.0018321213289931744,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.85,0.8,0.75,0.5,0.75,11.205040927687104,0.0010436253981154654,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.9,0.8,0.75,0.5,0.75,11.205040927687104,0.0013084981206734627,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H12_EQ0_975_BQ0_95_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,12,0.975,0.95,0.8,0.75,0.5,0.75,11.205040927687104,0.0018321213289931744,0.42847909388705296,0.4100000000000364,112.0,5.36742071798213,0.0003107520198881719,11,-2167.2799404306447,-1024.2097058953514,1143.0702345352934,-2738.8150576982916,-3310.350174965938,6,7,1,-1146.3049315255428,0.5289141057143586,0.6232814592283593,0.2727272727272727,False,1,1,0
P248_RANGE_ONLY_REVERSAL_H12_EQ0_95_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_RANGE_ONLY_REVERSAL,12,0.95,0.95,0.8,0.9,0.5,0.75,8.449039289255582,0.0018321213289931744,0.42847909388705296,1.7,112.0,5.36742071798213,0.0003107520198881719,11,-2234.2425285697445,-1126.4376146592813,1107.8049139104633,-2788.144985524976,-3342.047442480208,5,10,1,-1180.5357192270096,0.5283829772870415,0.3905432592118144,0.36363636363636365,False,1,1,1
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.85,0.8,0.9,0.5,0.75,11.194368281645017,0.0010463443344813639,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.9,0.8,0.9,0.5,0.75,11.194368281645017,0.0013082155939299067,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_REVERSAL_L2_CONFIRMATION_H8_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_CONFIRMATION,8,0.975,0.95,0.8,0.9,0.5,0.75,11.194368281645017,0.0018251029879544634,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_85_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.85,0.8,0.9,0.5,0.75,11.194368281645017,0.0010463443344813639,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_9_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.9,0.8,0.9,0.5,0.75,11.194368281645017,0.0013082155939299067,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_REVERSAL_L2_DIVERGENCE_H8_EQ0_975_BQ0_95_TQ0_8_SP0_9_IQ0_5_RQ0_75,P247_REVERSAL_L2_DIVERGENCE,8,0.975,0.95,0.8,0.9,0.5,0.75,11.194368281645017,0.0018251029879544634,0.42826728697294225,1.7,112.0,5.349739798293229,0.00031298904538323846,13,-2029.4161425649784,-690.9779824258001,1338.4381601391783,-2698.6352226345675,-3367.854302704157,6,9,1,-721.0238670596772,0.35528635647313583,0.5156897464992541,0.3076923076923077,False,1,1,0
P248_COMBINED_STRICT_REVERSAL_H10_EQ0_95_BQ0_85_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,10,0.95,0.85,0.8,0.75,0.5,0.75,8.477581338923688,0.0010471680774848614,0.42826492162136476,0.4100000000000364,112.0,5.361027860777412,0.000311412346583273,12,-2193.093973795584,-1006.9269239416312,1186.167049853953,-2786.177498722561,-3379.261023649537,5,10,2,-1654.4204281392667,0.7543773535960084,0.429186223971926,0.3333333333333333,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H10_EQ0_95_BQ0_9_TQ0_8_SP0_75_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,10,0.95,0.9,0.8,0.75,0.5,0.75,8.477581338923688,0.0013102883716689107,0.42826492162136476,0.4100000000000364,112.0,5.361027860777412,0.000311412346583273,12,-2193.093973795584,-1006.9269239416312,1186.167049853953,-2786.177498722561,-3379.261023649537,5,10,2,-1654.4204281392667,0.7543773535960084,0.429186223971926,0.3333333333333333,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H8_EQ0_95_BQ0_95_TQ0_8_SP0_75_IQ0_25_RQ0_75,P247_RANGE_ONLY_REVERSAL,8,0.95,0.95,0.8,0.75,0.25,0.75,8.427460227883152,0.0018251029879544634,0.42826728697294225,0.41000000000001363,71.0,5.349739798293229,0.00031298904538323846,15,-1848.752075724514,-299.74615549438494,1549.005920230129,-2623.2550358395783,-3397.757995954643,6,12,2,-1174.703575398246,0.6354035193917968,0.2895679182819944,0.3333333333333333,False,1,1,1
P248_RANGE_ONLY_REVERSAL_H10_EQ0_95_BQ0_95_TQ0_8_SP0_9_IQ0_25_RQ0_75,P247_RANGE_ONLY_REVERSAL,10,0.95,0.95,0.8,0.9,0.25,0.75,8.477581338923688,0.001837684482691635,0.42826492162136476,1.7,71.0,5.361027860777412,0.000311412346583273,17,-1681.9735173169536,62.47667213115102,1744.4501894481045,-2554.1986120410056,-3426.423706765058,6,13,2,-983.8282769573816,0.5849249508558032,0.39563945721683064,0.4117647058823529,False,1,1,1
P248_COMBINED_STRICT_REVERSAL_H8_EQ0_95_BQ0_95_TQ0_65_SP0_9_IQ0_5_RQ0_75,P247_COMBINED_STRICT_REVERSAL,8,0.95,0.95,0.65,0.9,0.5,0.75,8.427460227883152,0.0018251029879544634,0.3104363218806959,1.7,112.0,5.349739798293229,0.00031298904538323846,19,-1521.7961716210816,408.85648357751336,1930.652655198595,-2487.1224992203793,-3452.448826819677,6,13,3,-1137.193853734177,0.7472708073136957,0.5070592824089072,0.3157894736842105,False,1,1,1
