candidate_id,parent_candidate_id,family_id,trade_month,trade_date,feed_profile,source_event_bar_id,symbol,regime_code,split,horizon_event_bars,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr,shock_bar,is_market_shock_bar,is_symbol_shock_bar
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,normal_retail,0,NIFTYBEES,D07,test,2,-1.0,-0.004950495049504955,0.0011962519290675756,-0.00614674697857253,-495.0495049504955,119.62519290675756,-614.674697857253,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,normal_retail,3,NIFTYBEES,D07,test,2,-1.0,-0.004242649795310971,0.0011989742627465999,-0.005441624058057571,-424.2649795310971,119.89742627465999,-544.1624058057571,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,normal_retail,2,NIFTYBEES,D07,test,2,-1.0,0.03639291465378425,0.0011846577684738488,0.0352082568853104,3639.2914653784246,118.46577684738487,3520.82568853104,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,normal_retail,4,NIFTYBEES,D07,test,2,-1.0,-0.021947415329768294,0.0011981726654782913,-0.023145587995246585,-2194.7415329768296,119.81726654782913,-2314.5587995246583,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,normal_retail,2,ULTRACEMCO,D07,train,2,-1.0,0.017707954958227412,0.0013716721525608429,0.01633628280566657,1770.7954958227413,137.1672152560843,1633.628280566657,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,normal_retail,0,ULTRACEMCO,D20,train,2,-1.0,-0.002216160927378086,0.0013382337524718718,-0.0035543946798499574,-221.61609273780857,133.8233752471872,-355.43946798499576,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,normal_retail,4,ULTRACEMCO,D20,train,2,-1.0,-0.025822426600636827,0.0013574098068623983,-0.027179836407499224,-2582.2426600636827,135.74098068623982,-2717.9836407499224,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,normal_retail,2,ULTRACEMCO,D07,train,2,-1.0,0.051468106648666856,0.0013330556719541005,0.05013505097671275,5146.810664866685,133.30556719541005,5013.5050976712755,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,normal_retail,3,ULTRACEMCO,D07,train,2,-1.0,0.03784384076541947,0.001339369662737058,0.03650447110268241,3784.384076541947,133.9369662737058,3650.447110268241,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,normal_retail,4,ULTRACEMCO,D07,train,2,-1.0,-0.0026685643124000347,0.0013605248624799855,-0.00402908917488002,-266.8564312400035,136.05248624799856,-402.908917488002,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,normal_retail,1,ULTRACEMCO,D07,train,2,-1.0,0.034198113207547176,0.0013322028355795146,0.03286591037196766,3419.8113207547176,133.22028355795146,3286.591037196766,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,normal_retail,2,ULTRACEMCO,D07,train,2,-1.0,-0.01892361111111107,0.0013476453333333331,-0.020271256444444406,-1892.3611111111072,134.7645333333333,-2027.1256444444407,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,normal_retail,4,ULTRACEMCO,D07,train,2,-1.0,-0.004004089282671597,0.001337972333958085,-0.005342061616629682,-400.4089282671597,133.7972333958085,-534.2061616629682,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-25,normal_retail,3,ULTRACEMCO,D08,train,2,-1.0,-0.0001727264876068002,0.0013449914628206234,-0.0015177179504274236,-17.27264876068002,134.49914628206236,-151.77179504274235,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,normal_retail,0,ULTRACEMCO,D07,train,2,-1.0,0.033324609613539224,0.0013502351876472126,0.03197437442589201,3332.4609613539224,135.02351876472127,3197.437442589201,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,normal_retail,2,ULTRACEMCO,D07,train,2,-1.0,-0.040068585867701456,0.0013682793765905604,-0.041436865244292014,-4006.8585867701454,136.82793765905603,-4143.686524429201,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,normal_retail,3,ULTRACEMCO,D07,train,2,-1.0,0.0076496966499604024,0.0013543772862041677,0.006295319363756235,764.9696649960403,135.43772862041678,629.5319363756234,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,normal_retail,0,ULTRACEMCO,D07,test,2,-1.0,-0.004892037786774717,0.0013328848744939273,-0.006224922661268644,-489.2037786774717,133.28848744939273,-622.4922661268644,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-13,normal_retail,1,ULTRACEMCO,D07,test,2,-1.0,0.003218790778599434,0.0013487780722053068,0.0018700127063941273,321.87907785994344,134.87780722053068,187.00127063941272,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-13,normal_retail,4,ULTRACEMCO,D07,test,2,-1.0,0.005613676958407754,0.0013371462689461596,0.004276530689461594,561.3676958407754,133.71462689461595,427.6530689461594,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-24,normal_retail,4,ULTRACEMCO,D20,test,2,-1.0,0.009686267786730651,0.0013411271037202124,0.008345140683010439,968.6267786730651,134.11271037202124,834.514068301044,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-16,normal_retail,1,ULTRACEMCO,D20,test,2,-1.0,-0.018529795563288376,0.0013487780722053068,-0.019878573635493682,-1852.9795563288376,134.87780722053068,-1987.8573635493683,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-16,normal_retail,4,ULTRACEMCO,D20,test,2,-1.0,0.019916507218646684,0.0013486418834579926,0.018567865335188692,1991.6507218646684,134.86418834579925,1856.7865335188692,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-22,normal_retail,3,ULTRACEMCO,D07,test,2,-1.0,-0.021342512908777866,0.0013431631187607572,-0.022685676027538623,-2134.2512908777867,134.31631187607573,-2268.567602753862,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-22,normal_retail,4,ULTRACEMCO,D07,test,2,-1.0,-0.061220920062970086,0.0013515627433968865,-0.06257248280636697,-6122.092006297009,135.15627433968865,-6257.248280636697,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,normal_retail,0,ULTRACEMCO,D20,test,2,-1.0,-0.002216160927378086,0.0013382337524718718,-0.0035543946798499574,-221.61609273780857,133.8233752471872,-355.43946798499576,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,normal_retail,4,ULTRACEMCO,D20,test,2,-1.0,-0.025822426600636827,0.0013574098068623983,-0.027179836407499224,-2582.2426600636827,135.74098068623982,-2717.9836407499224,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,normal_retail,2,ULTRACEMCO,D07,test,2,-1.0,0.051468106648666856,0.0013330556719541005,0.05013505097671275,5146.810664866685,133.30556719541005,5013.5050976712755,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,normal_retail,3,ULTRACEMCO,D07,test,2,-1.0,0.03784384076541947,0.001339369662737058,0.03650447110268241,3784.384076541947,133.9369662737058,3650.447110268241,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,normal_retail,4,ULTRACEMCO,D07,test,2,-1.0,-0.0026685643124000347,0.0013605248624799855,-0.00402908917488002,-266.8564312400035,136.05248624799856,-402.908917488002,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-02,stressed_retail,3,BANKBEES,D12,train,2,-1.0,-0.003038835284826291,0.001427711632592796,-0.004466546917419087,-303.8835284826291,142.7711632592796,-446.6546917419087,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,stressed_retail,2,BANKBEES,D07,train,2,-1.0,0.03826038119976127,0.001704343678893608,0.03655603752086767,3826.0381199761273,170.4343678893608,3655.6037520867667,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,stressed_retail,3,BANKBEES,D07,train,2,-1.0,0.013902447843222254,0.0017307422888961205,0.012171705554326133,1390.2447843222253,173.07422888961204,1217.1705554326134,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,0,BANKBEES,D20,train,2,-1.0,0.013448781049893999,0.0015675649342046971,0.011881216115689302,1344.8781049893998,156.75649342046972,1188.1216115689301,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,2,BANKBEES,D20,train,2,-1.0,0.06295468197290244,0.0015776629644263498,0.061377019008476086,6295.468197290244,157.766296442635,6137.701900847608,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,3,BANKBEES,D20,train,2,-1.0,0.01724197386116766,0.0016027008237525038,0.015639273037415156,1724.197386116766,160.27008237525038,1563.9273037415157,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,4,BANKBEES,D20,train,2,-1.0,-0.02496483199487165,0.0016281083193789062,-0.026592940314250555,-2496.483199487165,162.8108319378906,-2659.2940314250554,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,stressed_retail,2,BANKBEES,D07,train,2,-1.0,0.03123708499793354,0.001687812137760022,0.029549272860173517,3123.708499793354,168.7812137760022,2954.927286017352,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,stressed_retail,3,BANKBEES,D07,train,2,-1.0,-0.009570391821023039,0.0017096894742641216,-0.01128008129528716,-957.0391821023039,170.96894742641217,-1128.008129528716,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,stressed_retail,3,BANKBEES,D07,train,2,-1.0,0.027585855670803183,0.0016756075591016347,0.025910248111701548,2758.5855670803185,167.56075591016346,2591.024811170155,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,stressed_retail,4,BANKBEES,D07,train,2,-1.0,0.011545571872056959,0.0016988340447172902,0.009846737827339669,1154.557187205696,169.88340447172902,984.6737827339668,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-01,stressed_retail,0,BANKBEES,D05,train,2,-1.0,-0.0023463778816965597,0.001384692055788002,-0.0037310699374845614,-234.63778816965598,138.4692055788002,-373.10699374845615,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-01,stressed_retail,4,BANKBEES,D05,train,2,-1.0,-0.019104300933841856,0.0013858018724187595,-0.020490102806260617,-1910.4300933841855,138.58018724187596,-2049.0102806260616,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,1,BANKBEES,D07,train,2,-1.0,0.03761528326745722,0.001650263910408432,0.03596501935704879,3761.528326745722,165.02639104084318,3596.5019357048786,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,2,BANKBEES,D07,train,2,-1.0,-0.004155686195012942,0.0016714636656530847,-0.0058271498606660265,-415.5686195012942,167.14636656530848,-582.7149860666027,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,3,BANKBEES,D07,train,2,-1.0,-0.026952563488260584,0.001682448936135259,-0.028635012424395843,-2695.2563488260585,168.2448936135259,-2863.501242439584,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-12,stressed_retail,4,BANKBEES,D20,train,2,-1.0,0.007662708701468124,0.0015699626283751798,0.0060927460730929445,766.2708701468124,156.99626283751797,609.2746073092944,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-25,stressed_retail,3,BANKBEES,D08,train,2,-1.0,-0.0024439575257038104,0.001399877902578812,-0.0038438354282826223,-244.39575257038103,139.9877902578812,-384.38354282826225,True,1,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,stressed_retail,0,BANKBEES,D07,train,2,-1.0,0.031749780686955775,0.001670323707942506,0.03007945697901327,3174.9780686955773,167.0323707942506,3007.945697901327,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-06,2026-06-30,stressed_retail,2,BANKBEES,D07,train,2,-1.0,-0.022371676481862002,0.0016979832025647277,-0.02406965968442673,-2237.1676481862,169.79832025647278,-2406.965968442673,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,stressed_retail,0,BANKBEES,D07,test,2,-1.0,0.023309718912213118,0.0016429786285788908,0.021666740283634228,2330.9718912213116,164.29786285788907,2166.6740283634226,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,stressed_retail,2,BANKBEES,D07,test,2,-1.0,0.015309021626500163,0.0016624572852893002,0.013646564341210863,1530.9021626500164,166.24572852893002,1364.6564341210862,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-07,2026-07-14,stressed_retail,3,BANKBEES,D07,test,2,-1.0,-0.00525561395126628,0.0016799960829977476,-0.006935610034264027,-525.561395126628,167.99960829977476,-693.5610034264027,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-13,stressed_retail,2,BANKBEES,D07,test,2,-1.0,-0.004895271883741614,0.0016796468229514907,-0.006574918706693105,-489.5271883741614,167.96468229514906,-657.4918706693105,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-08,2026-08-24,stressed_retail,2,BANKBEES,D20,test,2,-1.0,0.024176594253679018,0.001577637908499387,0.02259895634517963,2417.659425367902,157.76379084993872,2259.895634517963,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-09,2026-09-24,stressed_retail,3,BANKBEES,D12,test,2,-1.0,-0.003038835284826291,0.001427711632592796,-0.004466546917419087,-303.8835284826291,142.7711632592796,-446.6546917419087,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,stressed_retail,0,BANKBEES,D20,test,2,-1.0,0.013448781049893999,0.0015675649342046971,0.011881216115689302,1344.8781049893998,156.75649342046972,1188.1216115689301,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,stressed_retail,2,BANKBEES,D20,test,2,-1.0,0.06295468197290244,0.0015776629644263498,0.061377019008476086,6295.468197290244,157.766296442635,6137.701900847608,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,stressed_retail,3,BANKBEES,D20,test,2,-1.0,0.01724197386116766,0.0016027008237525038,0.015639273037415156,1724.197386116766,160.27008237525038,1563.9273037415157,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-05,stressed_retail,4,BANKBEES,D20,test,2,-1.0,-0.02496483199487165,0.0016281083193789062,-0.026592940314250555,-2496.483199487165,162.8108319378906,-2659.2940314250554,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,stressed_retail,2,BANKBEES,D07,test,2,-1.0,0.03123708499793354,0.001687812137760022,0.029549272860173517,3123.708499793354,168.7812137760022,2954.927286017352,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-11,2026-11-19,stressed_retail,3,BANKBEES,D07,test,2,-1.0,-0.009570391821023039,0.0017096894742641216,-0.01128008129528716,-957.0391821023039,170.96894742641217,-1128.008129528716,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,stressed_retail,3,BANKBEES,D07,test,2,-1.0,0.027585855670803183,0.0016756075591016347,0.025910248111701548,2758.5855670803185,167.56075591016346,2591.024811170155,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-12,2026-12-03,stressed_retail,4,BANKBEES,D07,test,2,-1.0,0.011545571872056959,0.0016988340447172902,0.009846737827339669,1154.557187205696,169.88340447172902,984.6737827339668,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-07,stressed_retail,2,CIPLA,D07,train,2,-1.0,0.029631255487269526,0.0014852843441615785,0.028145971143107948,2963.1255487269527,148.52843441615784,2814.597114310795,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-01,2026-01-22,stressed_retail,0,CIPLA,D10,train,2,-1.0,0.015770205575894147,0.0011788255173190649,0.014591380058575083,1577.0205575894147,117.88255173190649,1459.1380058575082,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,0,CIPLA,D20,train,2,-1.0,0.0029019553651628005,0.0014486595782491377,0.0014532957869136628,290.1955365162801,144.86595782491378,145.32957869136627,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,3,CIPLA,D20,train,2,-1.0,0.005115089514066362,0.0014661981892582635,0.0036488913248080984,511.50895140663624,146.61981892582637,364.88913248080985,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-13,stressed_retail,4,CIPLA,D20,train,2,-1.0,-0.04001172504763306,0.0014863459293565882,-0.041498070976989654,-4001.1725047633063,148.63459293565882,-4149.807097698966,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-19,stressed_retail,0,CIPLA,D12,train,2,-1.0,-0.006637641852830001,0.0011836744652059096,-0.00782131631803591,-663.7641852830001,118.36744652059096,-782.1316318035911,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-02,2026-02-27,stressed_retail,1,CIPLA,D07,train,2,-1.0,0.023954186744884587,0.0014553475122564582,0.022498839232628128,2395.4186744884587,145.53475122564583,2249.883923262813,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-04,stressed_retail,2,CIPLA,D09,train,2,-1.0,0.0009196378041879116,0.0011805188477645727,-0.0002608810435766611,91.96378041879116,118.05188477645727,-26.088104357666108,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-13,stressed_retail,4,CIPLA,D07,train,2,-1.0,-0.0074401473296499265,0.0014897954254143816,-0.008929942755064308,-744.0147329649926,148.97954254143815,-892.9942755064308,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-03,2026-03-20,stressed_retail,0,CIPLA,D03,train,2,-1.0,-0.004439819632327424,0.001173672908775581,-0.005613492541103006,-443.98196323274243,117.3672908775581,-561.3492541103005,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,1,CIPLA,D07,train,2,-1.0,0.07027514034236615,0.0014505558491926139,0.06882458449317354,7027.514034236615,145.05558491926138,6882.458449317353,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,2,CIPLA,D07,train,2,-1.0,0.018448849659962407,0.001477947870351597,0.01697090178961081,1844.8849659962407,147.79478703515971,1697.0901789610812,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,3,CIPLA,D07,train,2,-1.0,-0.014312336936265435,0.0014977027938874224,-0.015810039730152856,-1431.2336936265435,149.77027938874224,-1581.0039730152857,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-04,2026-04-02,stressed_retail,4,CIPLA,D07,train,2,-1.0,-0.008476450210068487,0.0014901863642662343,-0.009966636574334721,-847.6450210068487,149.01863642662343,-996.6636574334722,True,1,1
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-05,stressed_retail,0,CIPLA,D19,train,2,-1.0,0.002492729538845162,0.0011730244359506993,0.0013197051028944627,249.2729538845162,117.30244359506993,131.97051028944628,False,0,0
P233_MICROPRICE_REVERSAL_H2_Q0_875,P231_MICROPRICE_REVERSAL_H3_Q0_9,P231_MICROPRICE_REVERSAL,2026-05,2026-05-18,stressed_retail,2,CIPLA,D08,train,2,-1.0,0.003438355203143728,0.0013180056004491233,0.002120349602694605,343.8355203143728,131.80056004491232,212.03496026946047,True,1,0
