candidate_id,latency_profile_id,split_bucket,decision_events,decision_rate,max_decision_rate,decision_rate_pass,dates_with_events,symbols_with_events,net_return_bps_after_cost_proxy_mean,gross_return_bps_proxy_mean,cost_bound_bps_mean,net_edge_over_shuffled_time_bps_mean,net_positive_event_fraction,test_rows_used,promotion_allowed
P195_TOP5_FADE_I60_S1p5_Z1_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,6919,0.006408766087910968,0.005,0,2,29,-17.292325254790693,-5.9700415917728265,11.322283663017867,-3.0982756090459715,0.0004335886688827865,0,0
P195_TOP5_FADE_I60_S1p5_Z1_Q1_R50,P180_STRESSED_RETAIL,train,6919,0.006408766087910968,0.005,0,2,29,-19.120141077558902,-5.9700415917728265,13.15009948578607,-5.965097052245092,0.00014452955629426219,0,0
P195_TOP5_FADE_I60_S1p5_Z1_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,6919,0.006408766087910968,0.01,1,2,29,-17.292325254790693,-5.9700415917728265,11.322283663017867,-0.16876862773751272,0.0004335886688827865,0,0
P195_TOP5_FADE_I60_S1p5_Z1_Q1_R100,P180_STRESSED_RETAIL,train,6919,0.006408766087910968,0.01,1,2,29,-19.120141077558902,-5.9700415917728265,13.15009948578607,-0.17971288651202774,0.00014452955629426219,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,4100,0.0037976500882258954,0.005,1,2,29,-11.296707877743716,-0.1541432259474265,11.142564651796288,-0.13069923148485557,0.00024390243902439024,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q0_R50,P180_STRESSED_RETAIL,train,4100,0.0037976500882258954,0.005,1,2,29,-12.936480811447902,-0.1541432259474265,12.782337585500475,-0.12954970398134186,0.0,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,4100,0.0037976500882258954,0.01,1,2,29,-11.296707877743716,-0.1541432259474265,11.142564651796288,-0.15460149156446248,0.00024390243902439024,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q0_R100,P180_STRESSED_RETAIL,train,4100,0.0037976500882258954,0.01,1,2,29,-12.936480811447902,-0.1541432259474265,12.782337585500475,-0.12745124036678065,0.0,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,4068,0.003768009892415352,0.005,1,2,29,-11.299935446251515,-0.1551343179033677,11.14480112834815,-0.14124894961248322,0.0002458210422812193,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q1_R50,P180_STRESSED_RETAIL,train,4068,0.003768009892415352,0.005,1,2,29,-12.940985221351154,-0.1551343179033677,12.785850903447786,-0.14260910842730826,0.0,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,4068,0.003768009892415352,0.01,1,2,29,-11.299935446251515,-0.1551343179033677,11.14480112834815,-0.14887980785530913,0.0002458210422812193,0,0
P195_TOP5_FADE_I60_S1p5_Z2_Q1_R100,P180_STRESSED_RETAIL,train,4068,0.003768009892415352,0.01,1,2,29,-12.940985221351154,-0.1551343179033677,12.785850903447786,-0.11083142573716305,0.0,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,152555,0.1413050022461711,0.005,0,3,31,-15.21371004587506,-3.0975390252329893,12.116171020642067,-2.966007097810062,0.0010815771361148438,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q0_R50,P180_STRESSED_RETAIL,train,152555,0.1413050022461711,0.005,0,3,31,-17.295472409718343,-3.0975390252329893,14.197933384485355,-2.304708566872349,0.0008652617088918751,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,152555,0.1413050022461711,0.01,0,3,31,-15.21371004587506,-3.0975390252329893,12.116171020642067,-2.565516562087616,0.0010815771361148438,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q0_R100,P180_STRESSED_RETAIL,train,152555,0.1413050022461711,0.01,0,3,31,-17.295472409718343,-3.0975390252329893,14.197933384485355,-2.704441025226987,0.0008652617088918751,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,124371,0.11519939978603484,0.005,0,3,31,-15.33507063970903,-3.270053752047488,12.065016887661542,-2.2974931926613835,0.0012462712368638991,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q1_R50,P180_STRESSED_RETAIL,train,124371,0.11519939978603484,0.005,0,3,31,-17.37180105575952,-3.270053752047488,14.101747303712028,-2.78271316921754,0.000988976529898449,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,124371,0.11519939978603484,0.01,0,3,31,-15.33507063970903,-3.270053752047488,12.065016887661542,-2.778772274717384,0.0012462712368638991,0,0
P195_TOP5_FADE_I60_S2p5_Z0_Q1_R100,P180_STRESSED_RETAIL,train,124371,0.11519939978603484,0.01,0,3,31,-17.37180105575952,-3.270053752047488,14.101747303712028,-1.9748717448470514,0.000988976529898449,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,10540,0.00976273949509779,0.005,0,2,31,-16.094642210212907,-3.967634646673501,12.127007563539406,-3.967965496696881,0.0003795066413662239,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q0_R50,P180_STRESSED_RETAIL,train,10540,0.00976273949509779,0.005,0,2,31,-18.164977103206642,-3.967634646673501,14.197342456533137,-3.9517496394604574,0.00018975332068311195,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,10540,0.00976273949509779,0.01,1,2,31,-16.094642210212907,-3.967634646673501,12.127007563539406,-3.9881608918902587,0.0003795066413662239,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q0_R100,P180_STRESSED_RETAIL,train,10540,0.00976273949509779,0.01,1,2,31,-18.164977103206642,-3.967634646673501,14.197342456533137,-0.16684843211457934,0.00018975332068311195,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,10420,0.00965158876080825,0.005,0,2,31,-16.137968118561417,-4.012725426204712,12.125242692356705,-0.15060270503937753,0.00038387715930902113,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q1_R50,P180_STRESSED_RETAIL,train,10420,0.00965158876080825,0.005,0,2,31,-18.2093592478227,-4.012725426204712,14.196633821617985,-2.0875857680868073,0.00019193857965451057,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,10420,0.00965158876080825,0.01,1,2,31,-16.137968118561417,-4.012725426204712,12.125242692356705,-3.9973270218585837,0.00038387715930902113,0,0
P195_TOP5_FADE_I60_S2p5_Z1_Q1_R100,P180_STRESSED_RETAIL,train,10420,0.00965158876080825,0.01,1,2,31,-18.2093592478227,-4.012725426204712,14.196633821617985,-3.985236750480502,0.00019193857965451057,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,6008,0.005564946763429556,0.005,0,2,31,-12.066400631959638,-0.1465809499358099,11.919819682023824,-0.11730240702513588,0.00016644474034620507,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q0_R50,P180_STRESSED_RETAIL,train,6008,0.005564946763429556,0.005,0,2,31,-13.95586454527173,-0.1465809499358099,13.809283595335922,-0.1577582456116042,0.0,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,6008,0.005564946763429556,0.01,1,2,31,-12.066400631959638,-0.1465809499358099,11.919819682023824,-0.13982746365518955,0.00016644474034620507,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q0_R100,P180_STRESSED_RETAIL,train,6008,0.005564946763429556,0.01,1,2,31,-13.95586454527173,-0.1465809499358099,13.809283595335922,-0.13770529428267295,0.0,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,5953,0.005514002676880184,0.005,0,2,31,-12.066122899881467,-0.14750475975245209,11.918618140129015,-0.1358862087270434,0.00016798252981689904,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q1_R50,P180_STRESSED_RETAIL,train,5953,0.005514002676880184,0.005,0,2,31,-13.955259953057167,-0.14750475975245209,13.807755193304715,-0.1413050954467753,0.0,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,5953,0.005514002676880184,0.01,1,2,31,-12.066122899881467,-0.14750475975245209,11.918618140129015,-0.14775524448899185,0.00016798252981689904,0,0
P195_TOP5_FADE_I60_S2p5_Z2_Q1_R100,P180_STRESSED_RETAIL,train,5953,0.005514002676880184,0.01,1,2,31,-13.955259953057167,-0.14750475975245209,13.807755193304715,-0.14732854794983885,0.0,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,225936,0.2092746025203429,0.005,0,3,32,-17.855883711329636,-2.6580798762745745,15.197803835055058,-2.9122787039896467,0.0009914312017562496,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q0_R50,P180_STRESSED_RETAIL,train,225936,0.2092746025203429,0.005,0,3,32,-21.912053469108052,-2.6580798762745745,19.25397359283348,-1.853485886162167,0.00077455562637207,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,225936,0.2092746025203429,0.01,0,3,32,-17.855883711329636,-2.6580798762745745,15.197803835055058,-2.3847857660471887,0.0009914312017562496,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q0_R100,P180_STRESSED_RETAIL,train,225936,0.2092746025203429,0.01,0,3,32,-21.912053469108052,-2.6580798762745745,19.25397359283348,-1.9426448111493306,0.00077455562637207,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,182503,0.16904452050036356,0.005,0,3,32,-17.565977158423376,-2.5380304841645978,15.027946674258777,-2.3630343702739673,0.001145186654465954,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q1_R50,P180_STRESSED_RETAIL,train,182503,0.16904452050036356,0.005,0,3,32,-21.474259923868413,-2.5380304841645978,18.936229439703812,-1.3847052212464415,0.0008931360032437823,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,182503,0.16904452050036356,0.01,0,3,32,-17.565977158423376,-2.5380304841645978,15.027946674258777,-2.2675992517169363,0.001145186654465954,0,0
P195_TOP5_FADE_I60_S5p0_Z0_Q1_R100,P180_STRESSED_RETAIL,train,182503,0.16904452050036356,0.01,0,3,32,-21.474259923868413,-2.5380304841645978,18.936229439703812,-1.7032252588808818,0.0008931360032437823,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,16769,0.015532388860843911,0.005,0,2,32,-16.668578999219157,-0.14206007585461153,16.526518923364545,2.2472435723835162,0.0007156061780666706,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q0_R50,P180_STRESSED_RETAIL,train,16769,0.015532388860843911,0.005,0,2,32,-21.874287465246038,-0.14206007585461153,21.732227389391422,1.0478575493334574,0.0005963384817222256,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,16769,0.015532388860843911,0.01,0,2,32,-16.668578999219157,-0.14206007585461153,16.526518923364545,2.2521252852294134,0.0007156061780666706,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q0_R100,P180_STRESSED_RETAIL,train,16769,0.015532388860843911,0.01,0,2,32,-21.874287465246038,-0.14206007585461153,21.732227389391422,-2.5342043092191275,0.0005963384817222256,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,16470,0.015255438281239146,0.005,0,2,32,-16.601433241872247,-0.14488253509782897,16.45655070677442,3.506335227353759,0.0007285974499089253,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q1_R50,P180_STRESSED_RETAIL,train,16470,0.015255438281239146,0.005,0,2,32,-21.752861132027192,-0.14488253509782897,21.607978596929364,2.2827684844524394,0.0006071645415907711,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,16470,0.015255438281239146,0.01,0,2,32,-16.601433241872247,-0.14488253509782897,16.45655070677442,2.2961075217610363,0.0007285974499089253,0,0
P195_TOP5_FADE_I60_S5p0_Z1_Q1_R100,P180_STRESSED_RETAIL,train,16470,0.015255438281239146,0.01,0,2,32,-21.752861132027192,-0.14488253509782897,21.607978596929364,2.270212049662554,0.0006071645415907711,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,9611,0.008902247560472946,0.005,0,2,32,-8.172955300609013,8.223003080002538,16.395958380611553,8.23008002178057,0.0009364270107168869,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q0_R50,P180_STRESSED_RETAIL,train,9611,0.008902247560472946,0.005,0,2,32,-13.239196672240361,8.223003080002538,21.462199752242896,6.13419175682054,0.0008323795650816773,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,9611,0.008902247560472946,0.01,1,2,32,-8.172955300609013,8.223003080002538,16.395958380611553,10.30388830284914,0.0009364270107168869,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q0_R100,P180_STRESSED_RETAIL,train,9611,0.008902247560472946,0.01,1,2,32,-13.239196672240361,8.223003080002538,21.462199752242896,16.544696005752975,0.0008323795650816773,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,9468,0.00876979293544458,0.005,0,2,32,-7.998055099088299,8.345605525633133,16.34366062472143,8.345271828568919,0.0009505703422053232,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q1_R50,P180_STRESSED_RETAIL,train,9468,0.00876979293544458,0.005,0,2,32,-13.025641097270688,8.345605525633133,21.37124662290382,10.441388997881255,0.0008449514152936206,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,9468,0.00876979293544458,0.01,1,2,32,-7.998055099088299,8.345605525633133,16.34366062472143,12.560160773428063,0.0009505703422053232,0,0
P195_TOP5_FADE_I60_S5p0_Z2_Q1_R100,P180_STRESSED_RETAIL,train,9468,0.00876979293544458,0.01,1,2,32,-13.025641097270688,8.345605525633133,21.37124662290382,8.32767867820605,0.0008449514152936206,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,63306,0.05863756987444598,0.005,0,3,29,-15.428001375810572,-4.035619780850457,11.392381594960115,-3.057880744752846,0.0011057403721606166,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q0_R50,P180_STRESSED_RETAIL,train,63306,0.05863756987444598,0.005,0,3,29,-17.328137142058733,-4.035619780850457,13.292517361208274,-4.033023438632973,0.0009161848797902253,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,63306,0.05863756987444598,0.01,0,3,29,-15.428001375810572,-4.035619780850457,11.392381594960115,-4.015840109359114,0.0011057403721606166,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q0_R100,P180_STRESSED_RETAIL,train,63306,0.05863756987444598,0.01,0,3,29,-17.328137142058733,-4.035619780850457,13.292517361208274,-3.7073029235728727,0.0009161848797902253,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,51809,0.04798840327338912,0.005,0,3,29,-16.030722372989818,-4.687224289360447,11.34349808362937,-4.862503784803451,0.0012546082726939336,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q1_R50,P180_STRESSED_RETAIL,train,51809,0.04798840327338912,0.005,0,3,29,-17.8816995818224,-4.687224289360447,13.19447529246195,-2.1766490034926975,0.0010229882838888997,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,51809,0.04798840327338912,0.01,0,3,29,-16.030722372989818,-4.687224289360447,11.34349808362937,-4.0926987575476845,0.0012546082726939336,0,0
P195_TOP5_FADE_I70_S1p5_Z0_Q1_R100,P180_STRESSED_RETAIL,train,51809,0.04798840327338912,0.01,0,3,29,-17.8816995818224,-4.687224289360447,13.19447529246195,-2.9303776665913874,0.0010229882838888997,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,4206,0.003895833236848321,0.005,1,2,29,-21.124253010725425,-9.725531029124042,11.398721981601387,-0.2214308435352101,0.00047551117451260106,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q0_R50,P180_STRESSED_RETAIL,train,4206,0.003895833236848321,0.005,1,2,29,-23.044260497192614,-9.725531029124042,13.31872946806857,-9.734815303401565,0.00023775558725630053,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,4206,0.003895833236848321,0.01,1,2,29,-21.124253010725425,-9.725531029124042,11.398721981601387,-14.473102750567552,0.00047551117451260106,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q0_R100,P180_STRESSED_RETAIL,train,4206,0.003895833236848321,0.01,1,2,29,-23.044260497192614,-9.725531029124042,13.31872946806857,-0.19603537029460144,0.00023775558725630053,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,4157,0.003850446687013426,0.005,1,2,29,-21.241980632752057,-9.839308414791583,11.40267221796047,-9.847058359715774,0.0004811161895597787,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q1_R50,P180_STRESSED_RETAIL,train,4157,0.003850446687013426,0.005,1,2,29,-23.164181417908985,-9.839308414791583,13.324873003117402,-5.008867796066006,0.00024055809477988935,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,4157,0.003850446687013426,0.01,1,2,29,-21.241980632752057,-9.839308414791583,11.40267221796047,-5.022342146107565,0.0004811161895597787,0,0
P195_TOP5_FADE_I70_S1p5_Z1_Q1_R100,P180_STRESSED_RETAIL,train,4157,0.003850446687013426,0.01,1,2,29,-23.164181417908985,-9.839308414791583,13.324873003117402,-5.002746497981021,0.00024055809477988935,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,2496,0.002311935273222399,0.005,1,2,29,-11.368617726207166,-0.17670553775693185,11.191912188450234,-0.17062627573187727,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q0_R50,P180_STRESSED_RETAIL,train,2496,0.002311935273222399,0.005,1,2,29,-13.075906799865457,-0.17670553775693185,12.899201262108527,-0.1850993170252608,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,2496,0.002311935273222399,0.01,1,2,29,-11.368617726207166,-0.17670553775693185,11.191912188450234,-0.16647491503359524,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q0_R100,P180_STRESSED_RETAIL,train,2496,0.002311935273222399,0.01,1,2,29,-13.075906799865457,-0.17670553775693185,12.899201262108527,-0.17699842305965527,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,2470,0.002287852614126332,0.005,1,2,29,-11.373811383486954,-0.17849816574469254,11.195313217742262,-0.17327569012798377,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q1_R50,P180_STRESSED_RETAIL,train,2470,0.002287852614126332,0.005,1,2,29,-13.08219041721885,-0.17849816574469254,12.903692251474158,-0.1691769682255939,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,2470,0.002287852614126332,0.01,1,2,29,-11.373811383486954,-0.17849816574469254,11.195313217742262,-0.1915050552143731,0.0,0,0
P195_TOP5_FADE_I70_S1p5_Z2_Q1_R100,P180_STRESSED_RETAIL,train,2470,0.002287852614126332,0.01,1,2,29,-13.08219041721885,-0.17849816574469254,12.903692251474158,-0.20224002276836597,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,92236,0.08543415939941554,0.005,0,3,31,-16.25839704954173,-4.135448216334248,12.122948833207483,-3.902844051660276,0.0011275423912572098,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q0_R50,P180_STRESSED_RETAIL,train,92236,0.08543415939941554,0.005,0,3,31,-18.36690249874223,-4.135448216334248,14.23145428240798,-3.042124828001369,0.0009215490697775272,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,92236,0.08543415939941554,0.01,0,3,31,-16.25839704954173,-4.135448216334248,12.122948833207483,-2.392559919820503,0.0011275423912572098,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q0_R100,P180_STRESSED_RETAIL,train,92236,0.08543415939941554,0.01,0,3,31,-18.36690249874223,-4.135448216334248,14.23145428240798,-3.4657155275113136,0.0009215490697775272,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,75019,0.069486807797224,0.005,0,3,31,-16.56921307535938,-4.499266673892784,12.069946401466593,-4.491791804574629,0.001293005771871126,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q1_R50,P180_STRESSED_RETAIL,train,75019,0.069486807797224,0.005,0,3,31,-18.631820071830013,-4.499266673892784,14.13255339793723,-3.1648313247371007,0.0010530665564723602,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,75019,0.069486807797224,0.01,0,3,31,-16.56921307535938,-4.499266673892784,12.069946401466593,-3.686246662266833,0.001293005771871126,0,0
P195_TOP5_FADE_I70_S2p5_Z0_Q1_R100,P180_STRESSED_RETAIL,train,75019,0.069486807797224,0.01,0,3,31,-18.631820071830013,-4.499266673892784,14.13255339793723,-3.4201386727872056,0.0010530665564723602,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,6271,0.005808552122747461,0.005,0,2,31,-18.736484785125516,-6.5834866672212,12.152998117904316,-6.579966478974134,0.0003189284005740711,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q0_R50,P180_STRESSED_RETAIL,train,6271,0.005808552122747461,0.005,0,2,31,-20.861824789596955,-6.5834866672212,14.278338122375756,-9.777229815858497,0.00015946420028703555,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,6271,0.005808552122747461,0.01,1,2,31,-18.736484785125516,-6.5834866672212,12.152998117904316,-9.790330143876524,0.0003189284005740711,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q0_R100,P180_STRESSED_RETAIL,train,6271,0.005808552122747461,0.01,1,2,31,-20.861824789596955,-6.5834866672212,14.278338122375756,-9.756418951123315,0.00015946420028703555,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,6181,0.005725189072030307,0.005,0,2,31,-18.83051656588064,-6.679138382709935,12.151378183170703,-6.708253466172129,0.00032357223750202233,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q1_R50,P180_STRESSED_RETAIL,train,6181,0.005725189072030307,0.005,0,2,31,-20.957004721707637,-6.679138382709935,14.277866338997699,-6.675167129086024,0.00016178611875101117,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,6181,0.005725189072030307,0.01,1,2,31,-18.83051656588064,-6.679138382709935,12.151378183170703,-6.66002580118088,0.00032357223750202233,0,0
P195_TOP5_FADE_I70_S2p5_Z1_Q1_R100,P180_STRESSED_RETAIL,train,6181,0.005725189072030307,0.01,1,2,31,-20.957004721707637,-6.679138382709935,14.277866338997699,-0.18919749830360216,0.00016178611875101117,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,3616,0.003349342126591424,0.005,1,2,31,-12.115362556172737,-0.17538027127921313,11.939982284893526,-0.15462490020105973,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q0_R50,P180_STRESSED_RETAIL,train,3616,0.003349342126591424,0.005,1,2,31,-14.050752744392629,-0.17538027127921313,13.875372473113414,-0.174143783743745,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,3616,0.003349342126591424,0.01,1,2,31,-12.115362556172737,-0.17538027127921313,11.939982284893526,-0.1338318597556932,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q0_R100,P180_STRESSED_RETAIL,train,3616,0.003349342126591424,0.01,1,2,31,-14.050752744392629,-0.17538027127921313,13.875372473113414,-0.15260563401227945,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,3575,0.0033113656257091647,0.005,1,2,31,-12.114950617514891,-0.17714057870963015,11.937810038805262,-0.18101195348365487,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q1_R50,P180_STRESSED_RETAIL,train,3575,0.0033113656257091647,0.005,1,2,31,-14.048120203550997,-0.17714057870963015,13.87097962484137,-0.17831175403258534,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,3575,0.0033113656257091647,0.01,1,2,31,-12.114950617514891,-0.17714057870963015,11.937810038805262,-0.14531738086347434,0.0,0,0
P195_TOP5_FADE_I70_S2p5_Z2_Q1_R100,P180_STRESSED_RETAIL,train,3575,0.0033113656257091647,0.01,1,2,31,-14.048120203550997,-0.17714057870963015,13.87097962484137,-0.14643242908940887,0.0,0,0
P195_TOP5_FADE_I70_S5p0_Z0_Q0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,139548,0.12925718890530422,0.005,0,3,32,-19.079101999888557,-3.341933332376146,15.737168667512414,-3.190602730422808,0.0009817410496746639,0,0
P195_TOP5_FADE_I70_S5p0_Z0_Q0_R50,P180_STRESSED_RETAIL,train,139548,0.12925718890530422,0.005,0,3,32,-23.625253561859342,-3.341933332376146,20.283320229483195,-2.336514112321691,0.0007882592369650586,0,0
P195_TOP5_FADE_I70_S5p0_Z0_Q0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,139548,0.12925718890530422,0.01,0,3,32,-19.079101999888557,-3.341933332376146,15.737168667512414,-3.185819977889915,0.0009817410496746639,0,0
P195_TOP5_FADE_I70_S5p0_Z0_Q0_R100,P180_STRESSED_RETAIL,train,139548,0.12925718890530422,0.01,0,3,32,-23.625253561859342,-3.341933332376146,20.283320229483195,-2.326716869822054,0.0007882592369650586,0,0
