trade_month,symbol,feature_value,filter_id,source_label,filter_flag,integration_action,may_open_replay
2026-07,NESTLEIND,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,NIFTYBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,ONGC,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,RELIANCE,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,SBIN,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-07,SUNPHARMA,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-07,TCS,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,TECHM,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-07,ULTRACEMCO,0.03968,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-07,WIPRO,0.047616,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,ADANIPORTS,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,AXISBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,BAJAJ-AUTO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,BANKBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,BHARTIARTL,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,BPCL,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,BRITANNIA,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,CIPLA,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,DRREDDY,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,GOLDBEES,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,HCLTECH,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,HDFCBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,HINDUNILVR,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,ICICIBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,INFY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,ITBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,ITC,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,JUNIORBEES,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,KOTAKBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,LT,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,M&M,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,MARUTI,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,NESTLEIND,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,NIFTYBEES,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,ONGC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,RELIANCE,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,SBIN,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,SUNPHARMA,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,TCS,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,TECHM,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-08,ULTRACEMCO,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-08,WIPRO,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,ADANIPORTS,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,AXISBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,BAJAJ-AUTO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,BANKBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,BHARTIARTL,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,BPCL,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,BRITANNIA,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,CIPLA,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,DRREDDY,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,GOLDBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,HCLTECH,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,HDFCBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,HINDUNILVR,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,ICICIBANK,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,INFY,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,ITBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,ITC,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,JUNIORBEES,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,KOTAKBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,LT,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,M&M,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,MARUTI,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,NESTLEIND,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,NIFTYBEES,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,ONGC,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,RELIANCE,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,SBIN,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,SUNPHARMA,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,TCS,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,TECHM,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-09,ULTRACEMCO,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-09,WIPRO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,ADANIPORTS,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,AXISBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,BAJAJ-AUTO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,BANKBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,BHARTIARTL,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,BPCL,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,BRITANNIA,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,CIPLA,0.03968,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,DRREDDY,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,GOLDBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,HCLTECH,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,HDFCBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,HINDUNILVR,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,ICICIBANK,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,INFY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,ITBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,ITC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,JUNIORBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,KOTAKBANK,0.03968,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,LT,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,M&M,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,MARUTI,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,NESTLEIND,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,NIFTYBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,ONGC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,RELIANCE,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,SBIN,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,SUNPHARMA,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,TCS,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,TECHM,0.047616,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-10,ULTRACEMCO,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-10,WIPRO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,ADANIPORTS,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,AXISBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,BAJAJ-AUTO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,BANKBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,BHARTIARTL,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,BPCL,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,BRITANNIA,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,CIPLA,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,DRREDDY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,GOLDBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,HCLTECH,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,HDFCBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,HINDUNILVR,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,ICICIBANK,0.047616,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,INFY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,ITBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,ITC,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,JUNIORBEES,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,KOTAKBANK,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,LT,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,M&M,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,MARUTI,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,NESTLEIND,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,NIFTYBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,ONGC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,RELIANCE,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,SBIN,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,SUNPHARMA,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,TCS,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,TECHM,0.03968,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-11,ULTRACEMCO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-11,WIPRO,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,ADANIPORTS,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,AXISBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,BAJAJ-AUTO,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,BANKBEES,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,BHARTIARTL,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,BPCL,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,BRITANNIA,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,CIPLA,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,DRREDDY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,GOLDBEES,0.031744,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,HCLTECH,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,HDFCBANK,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,HINDUNILVR,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,ICICIBANK,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,INFY,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,ITBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,ITC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,JUNIORBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,KOTAKBANK,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,LT,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,M&M,0.047616,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,MARUTI,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,NESTLEIND,0.047616,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,NIFTYBEES,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,ONGC,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,RELIANCE,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,SBIN,0.0,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,SUNPHARMA,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,TCS,0.007936,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,TECHM,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-12,ULTRACEMCO,0.023808,P125_REGIME_REALISM_RISK,regime_realism_risk_label,1,flag_symbol_month_for_realism_review,0
2026-12,WIPRO,0.015872,P125_REGIME_REALISM_RISK,regime_realism_risk_label,0,flag_symbol_month_for_realism_review,0
2026-01,ADANIPORTS,793.856,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,AXISBANK,794.300928,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,BAJAJ-AUTO,792.713728,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,BANKBEES,784.619392,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,BHARTIARTL,792.601984,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,BPCL,796.046592,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,BRITANNIA,788.284416,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,CIPLA,791.365632,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,DRREDDY,787.779584,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,GOLDBEES,783.25504,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,HCLTECH,796.461568,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,HDFCBANK,795.222656,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,HINDUNILVR,786.492672,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,ICICIBANK,794.920576,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,INFY,797.143296,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,ITBEES,782.475776,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,ITC,785.651328,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,JUNIORBEES,783.031552,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,1,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,KOTAKBANK,795.762176,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,LT,791.827072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,M&M,793.046784,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,MARUTI,793.095296,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,NESTLEIND,787.619456,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,NIFTYBEES,783.062784,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,ONGC,796.98112,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,RELIANCE,796.6176,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,SBIN,795.682432,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,SUNPHARMA,786.57152,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,TCS,796.397952,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,TECHM,796.492416,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,ULTRACEMCO,791.572992,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-01,WIPRO,795.095936,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,ADANIPORTS,798.4768,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,AXISBANK,797.584384,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,BAJAJ-AUTO,797.763072,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,BANKBEES,785.42784,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,BHARTIARTL,796.377984,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
2026-02,BPCL,796.840576,P125_OPPORTUNITY_ABSTENTION,opportunity_abstention_label,0,disable_future_strategy_candidate_generation_for_symbol_month,0
