scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase286_variant_id,lifecycle_family,grid_id
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1189,2026-07-23,NSE,M&M,9,12,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,6.242923828124607,16.53624,0.0,-10.293316171875393,0.0,-377.84803816701873,50000.0,2,50000.0,0.5117871152692693,0.5829326640164827,0.4546922594743729,12271.962614042915,1249.3979174481815,47929.24341564677,4.0158548297327865,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1190,2026-07-23,NSE,ITBEES,9,12,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-14.599416307636508,16.53624,0.0,-31.13565630763651,0.0,-377.84803816701873,50000.0,2,50000.0,0.656484112589801,0.6320913372465805,0.5451901437341908,302335.8527355792,212724.5535657605,5755766.049704807,5.451755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1191,2026-07-23,NSE,ITBEES,9,12,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-10.30726897546502,16.53624,0.0,-26.84350897546502,0.0,-377.84803816701873,50000.0,2,50000.0,0.6587608085339169,0.5874273370615072,0.6211772184642332,311827.2042855641,189288.3520964529,5522002.9626658615,5.951755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1192,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-14.640402390564248,16.53624,0.0,-31.176642390564247,0.0,-377.84803816701873,50000.0,2,50000.0,0.6073914433618989,0.6249052526104194,0.6101440266441864,338315.94975541264,202608.4406851029,5927836.472012081,5.451755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1193,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.24113948538412,16.53624,0.0,-31.777379485384117,0.0,-377.84803816701873,50000.0,2,50000.0,0.647433875270556,0.6049191257862643,0.6378691158628084,296701.22735940025,206524.7512155129,6237123.157678011,5.451755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1194,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.1341760273823,16.53624,0.0,-31.6704160273823,0.0,-377.84803816701873,50000.0,2,50000.0,0.6258507204572193,0.6659856194587476,0.5570917555189023,306119.162870788,199183.44949003143,5549460.29522202,5.451755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1196,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-10.375418801801025,16.53624,0.0,-26.911658801801025,0.0,-377.84803816701873,50000.0,2,50000.0,0.5918722043094947,0.5947502239192222,0.5964585654658973,326878.4018806662,202019.34323381816,6051702.471213842,5.951755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1197,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-9.886351745337944,16.53624,0.0,-26.422591745337943,0.0,-377.84803816701873,50000.0,2,50000.0,0.5571876970823041,0.6067760181844327,0.6064547407376033,303240.5841069735,212031.82880958176,6215078.186416386,5.951755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1198,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-10.870558713573507,16.53624,0.0,-27.406798713573508,0.0,-377.84803816701873,50000.0,2,50000.0,0.651567315954021,0.6095104118939574,0.5725927135373124,326153.04040134494,191254.5773351745,6263699.320028997,5.951755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1199,2026-07-23,NSE,ITBEES,10,13,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.458992554162991,16.53624,0.0,-5.077247445837008,0.0,-377.84803816701873,50000.0,2,50000.0,0.5966527256584256,0.6249730087084016,0.688563358414153,1036110.9459505248,187264.27909215115,6805642.662856541,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1201,2026-07-23,NSE,ITBEES,11,14,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.378159328434513,16.53624,0.0,1.8419193284345141,0.0,-377.84803816701873,50000.0,2,50000.0,0.6313386867094952,0.6250104834746368,0.6373376523250457,1043457.9575034224,187338.4407522237,6642252.881085148,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1205,2026-07-23,NSE,ITBEES,11,14,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.422408372662773,16.53624,0.0,1.8861683726627732,0.0,-377.84803816701873,50000.0,2,50000.0,0.5974447762550699,0.5833466541191539,0.6529647910588465,1000340.4897565808,209332.7025471837,7626801.838015667,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1206,2026-07-23,NSE,ITBEES,11,14,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-9.803802331189255,16.53624,0.0,-26.340042331189252,0.0,-377.84803816701873,50000.0,2,50000.0,0.6345960658495775,0.6300714908388323,0.5543594316843576,285271.48987489427,210408.04421074945,5726409.063667428,5.951755554387221,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1207,2026-07-23,NSE,ITBEES,11,14,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.257575504619513,16.53624,0.0,-6.278664495380486,0.0,-377.84803816701873,50000.0,2,50000.0,0.5867000798558282,0.5881757937311576,0.6961648273977605,899242.4505746354,181905.89631297783,6684365.738075979,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1213,2026-07-23,NSE,ITBEES,12,15,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.981494607145665,16.53624,0.0,-6.554745392854334,0.0,-377.84803816701873,50000.0,2,50000.0,0.629341553820534,0.5737844968148442,0.6028076251902751,944741.0640656078,200428.37546700504,7492653.612481791,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1214,2026-07-23,NSE,M&M,12,15,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.779167953786542,16.53624,0.0,-4.757072046213457,0.0,-377.84803816701873,50000.0,2,50000.0,0.502233197543351,0.5740991031478342,0.4459593951176728,12864.191095926082,1216.5895246119155,42084.91734942339,3.515854829732787,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1215,2026-07-23,NSE,M&M,12,15,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,7.098504755044349,16.53624,0.0,-9.43773524495565,0.0,-377.84803816701873,50000.0,2,50000.0,0.4953296223925827,0.6096124178761607,0.4585056026828872,12114.082331958953,1146.3420546353198,43627.20139300203,4.0158548297327865,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1216,2026-07-23,NSE,ITBEES,13,16,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.18098251258385,16.53624,0.0,1.64474251258385,0.0,-377.84803816701873,50000.0,2,50000.0,0.6302183856062324,0.6343195643156698,0.6868347699328857,1034605.7081726162,187779.7579876387,7214732.746392364,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1217,2026-07-23,NSE,ITBEES,13,16,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.165416342245962,16.53624,0.0,1.6291763422459624,0.0,-377.84803816701873,50000.0,2,50000.0,0.5691745051169723,0.6209499034722256,0.6529385460878536,964352.1388518584,206101.98100102268,6602649.009128633,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1218,2026-07-23,NSE,ITBEES,13,16,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.832528012402479,16.53624,0.0,-4.70371198759752,0.0,-377.84803816701873,50000.0,2,50000.0,0.5638596992626387,0.6266911019965293,0.71869441998462,1009233.0463626256,193953.48805513795,7722706.672953079,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1219,2026-07-23,NSE,ITBEES,13,16,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.568752146610692,16.53624,0.0,-5.967487853389308,0.0,-377.84803816701873,50000.0,2,50000.0,0.5441604253634132,0.6390211682431081,0.6446024832236219,1027766.3269803982,180102.52535312914,7051371.204453121,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1220,2026-07-23,NSE,ITBEES,13,16,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.85295800913917,16.53624,0.0,2.3167180091391693,0.0,-377.84803816701873,50000.0,2,50000.0,0.6124600731978198,0.6235584887394096,0.6147552246330444,1000258.53085005,197505.24036834927,6602145.411194657,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1224,2026-07-23,NSE,ITBEES,14,17,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.7436713680711,16.53624,0.0,2.207431368071102,0.0,-377.84803816701873,50000.0,2,50000.0,0.5765528897341544,0.6059597437906736,0.6263548063217658,970389.4333215004,197542.3569853735,6694765.4255393,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1225,2026-07-23,NSE,ITBEES,14,17,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.971591271922117,16.53624,0.0,-6.5646487280778825,0.0,-377.84803816701873,50000.0,2,50000.0,0.6260093358760733,0.5899806993343709,0.6114730501814307,1040771.1478282145,212667.1953339908,7178308.437453026,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1228,2026-07-23,NSE,ITBEES,14,17,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.94395992301498,16.53624,0.0,2.40771992301498,0.0,-377.84803816701873,50000.0,2,50000.0,0.6334066335580758,0.6505738258664584,0.6640239871099094,917104.2218109866,192035.9349472556,6633661.106350775,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1229,2026-07-23,NSE,ITBEES,14,17,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,11.97072416466763,16.53624,0.0,-4.56551583533237,0.0,-377.84803816701873,50000.0,2,50000.0,0.6202146587142017,0.5870146988753794,0.6825890463491219,907665.4099389772,202676.0944356553,7739602.019045235,6.140197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
P271_P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3_CAP100000_NOT25000_CONC2_COST200,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1234,2026-07-23,NSE,ITBEES,15,18,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,1,P285_SIDE_FLIP_REVERSAL_TEST,1,3,100000.0,25000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.58034401635724,16.53624,0.0,2.0441040163572417,0.0,-377.84803816701873,50000.0,2,50000.0,0.6096641924379457,0.6180363670720069,0.6999601040020156,965289.4330872544,185716.77963830528,7084258.392059863,5.640197189982563,P286_P285_SIDE_FLIP_REVERSAL_TEST_P285_GRID_ORIG_E0_H3,side_flip_reversal_test,P285_GRID_ORIG_E0_H3
