trade_month,symbol,bars,median_cost_hurdle_bps,p75_cost_hurdle_bps,p90_cost_hurdle_bps,median_spread_cross_bps,median_abs_next_return_bps,p90_abs_next_return_bps,p95_abs_next_return_bps,p99_abs_next_return_bps,fraction_abs_return_ge_1_0x_cost,fraction_abs_return_ge_1_25x_cost,fraction_abs_return_ge_1_5x_cost,fraction_abs_return_ge_2_0x_cost,cost_budget_status
2026-04,ITBEES,360,13.44684738615159,17.826091014493205,18.07073411506706,3.1191515907677276,27.544102878525045,95.59050262102798,153.1249999999984,254.9553892874699,0.7361111111111112,0.6666666666666666,0.5861111111111111,0.4861111111111111,tail_edge_available
2026-04,ITC,358,11.448127488890421,14.107148803970087,16.66008773062143,1.7866716592602803,29.98460267788272,103.63124526949063,148.96714504378804,200.59827555868327,0.8100558659217877,0.7569832402234636,0.7206703910614525,0.6061452513966481,tail_edge_available
2026-04,JUNIORBEES,358,14.370938153363142,17.596290001752983,18.379606707379445,3.7352121022420954,28.554008688167485,84.94430846956335,105.63608183317302,201.33096371631964,0.7039106145251397,0.61731843575419,0.553072625698324,0.4748603351955307,tail_edge_available
2026-04,KOTAKBANK,357,12.756951272437401,14.59260873932199,16.638004575026457,2.6592208482916018,38.78975950349029,121.96721311475312,165.142276422765,344.94559907110454,0.8319327731092437,0.8095238095238095,0.7759103641456583,0.6526610644257703,tail_edge_available
2026-04,LT,356,10.716678067030397,12.58190556355038,14.029827298739693,1.2990387113535984,29.57801453381592,117.90340607321149,157.79807020720682,269.4937737231186,0.8455056179775281,0.8117977528089888,0.7752808988764045,0.6348314606741573,tail_edge_available
2026-04,M&M,357,10.712510433598403,12.58564242794383,13.88164037831459,1.2962602890656023,37.17590238942581,114.11805094463227,156.4099272108428,235.6495675886202,0.8543417366946778,0.8179271708683473,0.7563025210084033,0.6610644257703081,tail_edge_available
2026-04,MARUTI,359,13.239725306304962,15.13103791973088,16.487005539954424,2.981070204203309,36.470251716247404,119.30743489015016,161.3285831234199,268.9028643872043,0.7799442896935933,0.7270194986072424,0.6685236768802229,0.5933147632311978,tail_edge_available
2026-04,NESTLEIND,360,13.01515746026805,15.9216880413749,16.146897231201446,2.8313583068453667,30.0426185984759,118.70679421828179,133.99201461731013,202.4413557275271,0.7666666666666667,0.7222222222222222,0.6583333333333333,0.5527777777777778,tail_edge_available
2026-04,NIFTYBEES,358,10.98279591909101,13.160627601407711,14.168465622120122,1.4764506127273402,28.937278448963877,87.69524391651443,114.2627269214906,191.61238871072712,0.8184357541899442,0.7877094972067039,0.7430167597765364,0.6005586592178771,tail_edge_available
2026-04,ONGC,354,11.860202314586815,14.605730035600981,14.848872391762434,2.0613882097245435,39.786107062531606,113.83726354166559,183.8299640146447,287.9002997318192,0.8333333333333334,0.7994350282485876,0.7570621468926554,0.672316384180791,tail_edge_available
2026-04,RELIANCE,353,11.089203172147002,13.182156636503079,13.402899667590587,1.5473887814313347,37.68071362657777,125.0667276748274,181.04604380867028,291.56611219905716,0.8696883852691218,0.8356940509915014,0.7932011331444759,0.7308781869688386,tail_edge_available
2026-04,SBIN,358,11.675942041290412,14.32367555555516,14.569706906305084,1.9385480275269416,33.97134369046762,127.9436306323012,183.29153000193,350.64447060369173,0.8631284916201117,0.8100558659217877,0.7541899441340782,0.6899441340782123,tail_edge_available
2026-04,SUNPHARMA,361,11.941883554615,14.859490558375807,14.990895357809936,2.1158423697433335,32.73747661608928,100.5637665701653,156.65258167577133,238.224711524082,0.817174515235457,0.7894736842105263,0.7479224376731302,0.6177285318559557,tail_edge_available
2026-04,TCS,358,11.605804449489217,14.091457290832556,14.288407054926855,1.8917896329928117,42.215390262929645,129.45249157329178,179.66775009028657,277.90369839563687,0.9106145251396648,0.8798882681564246,0.7932960893854749,0.7150837988826816,tail_edge_available
2026-04,TECHM,360,13.900185143013548,16.489134026508815,17.81152836012862,3.4213767620090323,34.29400514410097,116.96443584194927,176.6806990687586,298.01200307727504,0.7416666666666667,0.7138888888888889,0.6805555555555556,0.5972222222222222,tail_edge_available
2026-04,ULTRACEMCO,352,12.676066157186277,16.259224401216763,16.5580347411719,2.6052974381241856,36.694041586580184,109.65290968744546,193.00056613561375,314.50912250217124,0.7670454545454546,0.7471590909090909,0.6846590909090909,0.6164772727272727,tail_edge_available
2026-04,WIPRO,361,12.215009182512585,14.462571976788006,14.72387723199131,2.2979261216750575,37.990474030391574,111.31725417439675,183.5823364022282,297.2206466250693,0.8421052631578947,0.7922437673130194,0.7562326869806094,0.6731301939058172,tail_edge_available
2026-05,ADANIPORTS,392,12.91703851524036,14.63732067076579,15.312622617801049,2.765945676826907,46.34052924680054,106.82954907041967,123.41308112051736,158.21675467995334,0.7857142857142857,0.7244897959183674,0.6836734693877551,0.6581632653061225,tail_edge_available
2026-05,AXISBANK,388,11.0618733450567,12.22434119815642,14.424228597285069,1.529168896704467,44.223635628748426,110.14052411697728,128.9144138777509,172.99632179488808,0.8298969072164949,0.8092783505154639,0.7654639175257731,0.6881443298969072,tail_edge_available
2026-05,BAJAJ-AUTO,394,13.879598933347806,15.985210069284065,16.102510015557666,3.407652622231871,42.10749371239553,105.02987088070958,114.26806015855233,175.53269296406438,0.817258883248731,0.7893401015228426,0.7385786802030457,0.6522842639593909,tail_edge_available
2026-05,BANKBEES,385,14.98496350132626,17.197872066115366,17.353255931319715,4.144562334217507,31.124036940659572,87.3301732253571,109.9090107263695,131.71805661769645,0.6909090909090909,0.638961038961039,0.6025974025974026,0.5012987012987012,tail_edge_available
2026-05,BHARTIARTL,389,11.182412612264606,12.744790201484623,14.25200781532355,1.609528408176404,39.85526246787829,103.59737790307189,111.09838780239363,154.9216067248469,0.8123393316195373,0.7789203084832905,0.7352185089974294,0.6735218508997429,tail_edge_available
2026-05,BPCL,394,11.245820693756194,13.805910185120334,16.074500905990956,1.6518004625041294,45.07405022536881,114.85976574011755,127.14558169103607,146.04529044962123,0.8375634517766497,0.8020304568527918,0.7944162436548223,0.7360406091370558,tail_edge_available
2026-05,BRITANNIA,392,15.772229077325363,16.218555727553397,17.158163814673255,4.669406051550243,34.55360478147207,91.2928407766125,111.50392980252498,138.44067578295417,0.7704081632653061,0.6683673469387755,0.6198979591836735,0.5357142857142857,tail_edge_available
2026-05,CIPLA,393,14.038304807813926,14.14677748709122,16.148765275480407,3.513456538542618,34.313725490197065,82.70781206560885,100.03202160015108,118.60913672866083,0.7709923664122137,0.7022900763358778,0.6692111959287532,0.5623409669211196,tail_edge_available
2026-05,DRREDDY,392,12.469691111293905,13.770204201750161,16.113739579814894,2.467714074195937,29.805058804576177,86.48119441951651,109.66199785163026,125.36895884024194,0.7653061224489796,0.6938775510204082,0.6556122448979592,0.5892857142857143,tail_edge_available
2026-05,GOLDBEES,391,10.05877565307209,11.31953208090281,12.613945143150303,0.8604371020480603,34.64300802703768,80.51107027216231,95.31039136302266,113.4328358208947,0.7979539641943734,0.7647058823529411,0.7237851662404092,0.670076726342711,tail_edge_available
2026-05,HCLTECH,389,13.590108266495765,15.966392414619946,16.188601129784924,3.214658844330511,45.25983997413996,116.10481960366248,135.11648596474026,171.85768394039417,0.8200514138817481,0.7609254498714653,0.7275064267352185,0.6760925449871465,tail_edge_available
2026-05,HDFCBANK,389,10.617460401923314,11.569763630929934,13.345924537646102,1.2328936012822096,48.80490551870898,104.15181946249129,122.14684828918274,145.40524891202875,0.8431876606683805,0.8097686375321337,0.7763496143958869,0.6966580976863753,tail_edge_available
2026-05,HINDUNILVR,390,12.291893726743094,14.295566248718929,15.062032045474913,2.3491824844953957,32.94354956476175,90.75441176443468,105.96455508768976,136.07409885359974,0.8282051282051283,0.7538461538461538,0.6461538461538462,0.5794871794871795,tail_edge_available
2026-05,ICICIBANK,394,10.925307039269333,13.472043616723177,14.049215109871424,1.4381246928462215,49.91212653778554,108.68793066704407,129.01708636669844,148.703518000953,0.8375634517766497,0.7868020304568528,0.7791878172588832,0.7411167512690355,tail_edge_available
2026-05,INFY,389,11.509598570775838,15.385961701226506,15.516245735997046,1.8276523805172253,43.887720581514685,106.42135642135342,121.76828730256717,164.8337857576371,0.8740359897172236,0.8097686375321337,0.7917737789203085,0.712082262210797,tail_edge_available
2026-05,ITBEES,392,13.468840777186056,14.6024591203299,18.043984520434602,3.1338138514573703,37.04349566186926,84.61568613232262,100.88945448080302,114.72085961756281,0.7933673469387755,0.75,0.701530612244898,0.5918367346938775,tail_edge_available
2026-05,ITC,390,11.454366418338108,11.513864096650192,16.749673742461564,1.790830945558739,37.68528174186159,86.09014175806742,100.87558000565387,135.66583363084473,0.7461538461538462,0.717948717948718,0.6948717948717948,0.5948717948717949,tail_edge_available
2026-05,JUNIORBEES,394,15.155143861882857,15.589402401091625,17.80802026802563,4.258015907921905,36.2794287919721,89.02613931492608,109.97851778721255,124.70410460033263,0.7563451776649747,0.7157360406091371,0.649746192893401,0.5710659898477157,tail_edge_available
2026-05,KOTAKBANK,391,12.753771654044757,14.594116892801436,14.736289761273662,2.6571011026965046,49.485610105484135,109.83194389308059,123.38488302581774,160.79734219269116,0.8337595907928389,0.8107416879795396,0.7519181585677749,0.670076726342711,tail_edge_available
2026-05,LT,390,11.04383558757804,11.127940480758992,14.086554976917613,1.5171437250520263,41.46610961992092,108.00964646723865,117.72367498246616,153.44827586206944,0.8461538461538461,0.782051282051282,0.7435897435897436,0.7153846153846154,tail_edge_available
2026-05,M&M,388,11.128466184107001,11.223333738859957,13.973204617310332,1.5735641227380015,42.04735860390052,109.30627076266609,125.72426473058749,165.0070695443795,0.8195876288659794,0.7680412371134021,0.7551546391752577,0.6623711340206185,tail_edge_available
2026-05,MARUTI,393,14.228224834012813,14.391995224955009,15.310244009595115,3.6400698893418753,34.33413689823972,96.04105571847543,108.82352941176454,129.87813563372922,0.7633587786259542,0.7404580152671756,0.6717557251908397,0.6055979643765903,tail_edge_available
2026-05,NESTLEIND,392,14.000434776056927,14.13724793481568,16.058672844857938,3.4882098507046186,33.826862520605076,93.15775056167902,111.0076130474186,133.2692175585637,0.7142857142857143,0.6862244897959183,0.6556122448979592,0.5841836734693877,tail_edge_available
2026-05,NIFTYBEES,389,11.486299182372012,11.553531869568763,14.205936917522749,1.8121194549146742,34.82298316889065,92.42683556106002,98.14692741522025,128.45927088886407,0.8046272493573264,0.7686375321336761,0.7403598971722365,0.6709511568123393,tail_edge_available
2026-05,ONGC,391,12.37533442885768,13.576351789379528,14.795363138988225,2.404809619238454,41.8676980740873,112.12558065032852,127.82762753181576,159.79235105649582,0.8107416879795396,0.7493606138107417,0.7212276214833759,0.7007672634271099,tail_edge_available
2026-05,RELIANCE,392,11.09064070914299,12.295871646284368,13.401897633320806,1.5483471394286603,40.23686607956045,113.32099907492955,129.89764639035613,164.63715671305593,0.8112244897959183,0.7780612244897959,0.7576530612244898,0.6811224489795918,tail_edge_available
2026-05,SBIN,391,11.679328151382824,13.753737099811246,14.46883258907331,1.9408054342552161,46.3532305363723,102.96381832178847,129.9407773726563,159.4665120324712,0.8542199488491049,0.8132992327365729,0.7442455242966752,0.7186700767263428,tail_edge_available
2026-05,SUNPHARMA,395,12.667059488459138,12.77924418440475,14.996710130550378,2.599292992306093,32.918800292611735,82.03200637699416,104.00334483118945,135.92071611866604,0.8,0.7265822784810126,0.6810126582278481,0.620253164556962,tail_edge_available
2026-05,TCS,392,12.193716053713345,12.315435703737553,14.235090387243424,2.2837307024755638,44.258089941115465,111.0761975009035,127.03380457725304,155.79626642083565,0.8647959183673469,0.8341836734693877,0.8061224489795918,0.6964285714285714,tail_edge_available
2026-05,TECHM,394,14.7297667458503,16.458948686790563,16.64792850790941,3.9744311639002,50.3169313206564,111.98477626917455,128.42758365670466,170.00679774432,0.7766497461928934,0.7411167512690355,0.700507614213198,0.6294416243654822,tail_edge_available
2026-05,ULTRACEMCO,390,13.271771882921193,14.069878416541485,16.467007938408898,3.00243458861413,45.39614561027805,97.80444683081379,129.06080348042767,174.52911698634833,0.7897435897435897,0.7282051282051282,0.6717948717948717,0.6153846153846154,tail_edge_available
2026-05,WIPRO,391,12.968859330122102,13.078960326474306,14.643889445998786,2.800492886748068,40.65499717673448,106.04514007031884,119.80997622055122,160.90919320355556,0.8260869565217391,0.7902813299232737,0.7723785166240409,0.7033248081841432,tail_edge_available
2026-06,ADANIPORTS,424,13.073516096440873,15.271128558119772,16.28649825796353,2.8702640642939152,45.42870094922602,174.78432214681365,237.52558786965957,364.9751032948412,0.8726415094339622,0.8066037735849056,0.7523584905660378,0.6981132075471698,tail_edge_available
2026-06,AXISBANK,423,11.080080542540337,14.363464704374696,14.463313256891183,1.5413070283602248,46.1077384154307,175.96376311959006,242.70353302611403,291.35667877483354,0.851063829787234,0.789598108747045,0.7565011820330969,0.6855791962174941,tail_edge_available
2026-06,BAJAJ-AUTO,426,14.830105489727995,16.081982206836024,18.218841503380496,4.041323659818664,50.462985644995626,151.65829645467645,241.72005795762897,352.40289514380765,0.8450704225352113,0.8192488262910798,0.755868544600939,0.6619718309859155,tail_edge_available
2026-06,BANKBEES,423,15.545660274229766,17.225202773726256,20.09244581179641,4.518360182819844,34.83835005574143,136.38897085341605,161.8032877539212,232.89610879786053,0.7706855791962175,0.6997635933806147,0.6312056737588653,0.541371158392435,tail_edge_available
2026-06,BHARTIARTL,425,11.959779130803923,14.198124654289527,14.275365095700879,2.127772753869282,43.45260447401023,164.8466558690092,197.97917628353366,331.98161665314973,0.8423529411764706,0.7929411764705883,0.731764705882353,0.6494117647058824,tail_edge_available
2026-06,BPCL,422,11.254239185052173,16.021504912958555,16.193495145133827,1.6574127900347824,47.803511410201004,186.50664747626996,235.15092579349204,325.6987704918046,0.8483412322274881,0.8104265402843602,0.7606635071090048,0.6729857819905213,tail_edge_available
2026-06,BRITANNIA,429,15.854287800453514,17.110722892102334,21.413072058991915,4.72411186696901,41.10996916752319,154.66120374323708,191.65502096226805,347.427227400219,0.7832167832167832,0.7249417249417249,0.668997668997669,0.6247086247086248,tail_edge_available
2026-06,CIPLA,423,14.09936822291726,16.06181269241503,18.296367048821622,3.5541654819448394,37.84693019344143,145.11087959517832,180.47463407702247,336.5203643755188,0.7754137115839244,0.7494089834515366,0.7021276595744681,0.5957446808510638,tail_edge_available
2026-06,DRREDDY,423,13.698276121610519,15.99007516094233,16.113620783904977,3.2867707477403454,35.090582666881254,134.14548713181173,167.56558249188075,354.5557578438375,0.7659574468085106,0.7210401891252955,0.6832151300236406,0.5815602836879432,tail_edge_available
2026-06,GOLDBEES,421,10.06592238795666,12.588153955857349,12.65278850828744,0.8652015919711061,36.50586701434033,129.05982905982881,179.48075799315566,291.7432883697139,0.838479809976247,0.7790973871733967,0.7482185273159145,0.6959619952494062,tail_edge_available
2026-06,HCLTECH,424,13.76958189523046,15.992973496025783,16.153410133650024,3.3343079301536402,55.54620434270241,196.21919119406917,230.40299268831998,331.3303288265734,0.8537735849056604,0.8231132075471698,0.7806603773584906,0.7028301886792453,tail_edge_available
2026-06,HDFCBANK,423,10.6288159002667,13.276821896301824,13.392326177939452,1.2404639335111332,48.578625404820386,170.03567181926195,242.47754255920518,288.76255583105603,0.8416075650118203,0.817966903073286,0.8132387706855791,0.7706855791962175,tail_edge_available
2026-06,HINDUNILVR,423,12.333775605210612,15.040625520867469,15.124351460991893,2.377103736807074,40.63050714705252,145.50142738741778,200.59864196620748,307.3434333687164,0.8534278959810875,0.7990543735224587,0.735224586288416,0.624113475177305,tail_edge_available
2026-06,ICICIBANK,421,10.943451738090307,14.03978654951852,14.164579922290978,1.450221158726871,45.61328486921923,195.2908587257607,242.2242505090222,310.12765854745174,0.8717339667458432,0.8242280285035629,0.7862232779097387,0.7244655581947743,tail_edge_available
2026-06,INFY,421,11.530042297919351,15.469933957644535,15.609313104077351,1.841281531946235,50.20538566864463,189.64872944693732,217.41167650641714,276.3392610119207,0.838479809976247,0.8266033254156769,0.8052256532066508,0.6983372921615202,tail_edge_available
2026-06,ITBEES,425,13.47769613814786,17.998889230768704,18.18431585687362,3.139717425431907,37.67660910518056,142.23871366728537,181.1707847785558,296.5551325151136,0.7670588235294118,0.72,0.6658823529411765,0.5976470588235294,tail_edge_available
2026-06,ITC,420,11.493905934944575,16.712685011692823,16.848565322319985,1.8171906232963841,42.908772671146345,146.95467422096266,183.94693993590437,374.20972766701806,0.8095238095238095,0.7761904761904762,0.7309523809523809,0.6642857142857143,tail_edge_available
2026-06,JUNIORBEES,425,15.382391262936693,17.760696341233498,20.495573969742942,4.409514175291129,36.76372999230182,141.45452705096372,180.31444260952378,283.98583128620595,0.7670588235294118,0.7176470588235294,0.6352941176470588,0.5552941176470588,tail_edge_available
2026-06,KOTAKBANK,426,12.79712886381973,14.714994587022597,16.708829370037282,2.6860059092131525,51.80892529770276,173.72162494036002,226.81787858572332,371.1604095563126,0.852112676056338,0.8215962441314554,0.7816901408450704,0.6830985915492958,tail_edge_available
2026-06,LT,421,11.086811227618188,14.04874764031382,14.137865320650505,1.545794151745459,35.319756519123224,161.03641384293655,200.02621575566982,215.14771795993283,0.8171021377672208,0.7695961995249406,0.7482185273159145,0.6508313539192399,tail_edge_available
2026-06,M&M,423,11.185759094835923,13.92123154392074,14.032957268666241,1.611759396557282,41.59318537250822,152.6769996883899,194.48183186036778,270.6771734255886,0.8652482269503546,0.8037825059101655,0.7683215130023641,0.7044917257683215,tail_edge_available
2026-06,MARUTI,421,14.34515747769185,15.235030972192282,15.35091695728496,3.7180249851279,44.00357995226756,165.5629139072845,197.45720576745506,247.36730510990236,0.833729216152019,0.7624703087885986,0.7149643705463183,0.6508313539192399,tail_edge_available
2026-06,NESTLEIND,426,14.068473356890458,16.034556090546346,18.224550372652686,3.5335689045936394,38.851715950787295,172.49673561954393,209.726229854319,331.48331179198686,0.7652582159624414,0.7511737089201878,0.7065727699530516,0.5915492957746479,tail_edge_available
2026-06,NIFTYBEES,432,11.523042127534215,14.153197981540334,14.213161382314814,1.8366147516894764,36.17478510028916,127.37216899753712,152.6491293071508,218.91674585191146,0.8032407407407407,0.7638888888888888,0.7175925925925926,0.6342592592592593,tail_edge_available
2026-06,ONGC,419,12.455435634218254,14.78303699414548,15.450561263557285,2.458210422812169,45.67699836867778,176.24706928611843,243.70230573562023,295.3862240230043,0.8424821002386634,0.8042959427207638,0.7565632458233891,0.6897374701670644,tail_edge_available
2026-06,RELIANCE,421,11.11848038859345,13.318055542580073,13.409209108911682,1.5669069257289678,43.87683146595877,165.39241691371552,237.18668163112633,280.8186577820071,0.8408551068883611,0.7885985748218527,0.7600950118764845,0.7030878859857482,tail_edge_available
2026-06,SBIN,428,11.718842927116807,14.478462945797721,14.619495073142188,1.9671486180778721,47.465115603299026,176.9497238086326,241.3173086022513,352.21349462188175,0.8387850467289719,0.7967289719626168,0.7570093457943925,0.6845794392523364,tail_edge_available
2026-06,SUNPHARMA,420,12.69996823869689,14.94763490807954,15.778339369199202,2.62123215913126,39.2444391247615,131.61771892749744,171.88050912613681,376.94391216012707,0.8166666666666667,0.7857142857142857,0.7309523809523809,0.65,tail_edge_available
2026-06,TCS,422,12.269035393312485,14.18890875794202,14.308541995474691,2.3339435955416574,44.98172617374174,184.47115437433487,221.712106441687,282.5289031015945,0.8601895734597157,0.8364928909952607,0.7796208530805687,0.7274881516587678,tail_edge_available
2026-06,TECHM,414,14.82322148461699,16.63258921246343,16.781263982119654,4.036734323077994,44.1524120344361,173.5917456776348,227.1339754898249,311.6209671773635,0.8140096618357487,0.7560386473429952,0.7222222222222222,0.6545893719806763,tail_edge_available
2026-06,ULTRACEMCO,426,13.995511531625718,16.421181224489796,16.551567202283145,3.484927687750479,41.39358399448123,157.35302539940542,199.62735515001992,260.5899019051916,0.8215962441314554,0.7652582159624414,0.7018779342723005,0.6314553990610329,tail_edge_available
2026-06,WIPRO,422,13.021995962757936,14.576525595997069,14.684279567275091,2.835917308505291,47.92782633211034,195.04222282756612,229.1290700702064,334.98449382557044,0.8601895734597157,0.8246445497630331,0.7748815165876777,0.7132701421800948,tail_edge_available
2026-07,ADANIPORTS,394,12.53440378340399,13.14078791044776,14.55133216126919,2.51085585560266,39.642065913346734,124.84808308474094,174.39764889388601,300.9361418472284,0.8197969543147208,0.751269035532995,0.7081218274111675,0.6573604060913706,tail_edge_available
2026-07,AXISBANK,391,11.049488821292517,11.614683799271678,12.355778454915363,1.5209125475283443,47.112462006078104,111.49557862360604,131.57889288103243,269.72957260050157,0.8005115089514067,0.7698209718670077,0.7365728900255755,0.6726342710997443,tail_edge_available
2026-07,BAJAJ-AUTO,394,13.307613594270151,13.985511304347826,16.031690771391215,3.026329062846767,42.029103796762946,112.6533223047642,138.177374629882,279.2736977553256,0.799492385786802,0.733502538071066,0.7081218274111675,0.6218274111675127,tail_edge_available
2026-07,BANKBEES,393,14.374262973634544,15.084334987114921,17.54136911014216,3.7374286490896966,31.05330817904095,98.334030017623,132.4254547283547,244.29950165644618,0.6972010178117048,0.6183206106870229,0.5801526717557252,0.5165394402035624,tail_edge_available
2026-07,BHARTIARTL,396,11.138162660768074,11.971412180581375,12.714657571037677,1.5800284405120493,40.188618583216766,127.18884664700336,155.173709286629,258.72727232245677,0.8156565656565656,0.7575757575757576,0.7297979797979798,0.6616161616161617,tail_edge_available
2026-07,BPCL,394,11.235631170571896,11.296352138540332,13.661924881019836,1.6450074470479312,46.053676353821075,118.06566391719065,143.9645625692143,317.81701444622666,0.8350253807106599,0.7969543147208121,0.748730964467005,0.7106598984771574,tail_edge_available
2026-07,BRITANNIA,390,15.598099054730898,15.958229583083297,18.58395621576143,4.553319369820599,36.65758059968049,87.54589099124522,112.70024007465894,286.50509501514756,0.7333333333333333,0.6794871794871795,0.6051282051282051,0.541025641025641,tail_edge_available
2026-07,CIPLA,392,13.485812275040058,14.055674902735559,14.27836906325766,3.145128183360038,37.28455856489621,102.35343266954521,122.74873863889282,339.965688332007,0.7602040816326531,0.7066326530612245,0.6887755102040817,0.6275510204081632,tail_edge_available
2026-07,DRREDDY,391,12.435900585215046,13.651331481568032,13.802099360684906,2.445187056810031,31.472585721386004,99.1935483870987,116.48745519713066,247.91379729401598,0.8056265984654731,0.7544757033248082,0.6572890025575447,0.5575447570332481,tail_edge_available
2026-07,GOLDBEES,392,10.053467043702325,10.069102287477445,10.107884201501083,0.8568980291348838,32.1330249405305,87.6521147136411,135.52898832492397,222.7242076871202,0.7780612244897959,0.7270408163265306,0.6658163265306123,0.6352040816326531,tail_edge_available
2026-07,HCLTECH,390,12.471214366571592,13.696150729964312,13.868859607243339,2.4687295777143956,47.494523793877306,124.79045588134979,150.85511455308009,224.2050227538758,0.8666666666666667,0.841025641025641,0.7974358974358975,0.676923076923077,tail_edge_available
2026-07,HDFCBANK,399,10.608159254170754,11.439060170939968,11.638201000063779,1.226692836113837,45.05601558694616,114.23339886879025,137.29187045992538,332.7082451152386,0.8270676691729323,0.8070175438596491,0.7518796992481203,0.6917293233082706,tail_edge_available
2026-07,HINDUNILVR,388,11.6514186283082,12.306356542907015,12.425133553870106,1.9221990855388003,34.43396226415207,97.71386222313461,146.83220419090947,309.27353422097514,0.7835051546391752,0.7216494845360825,0.6804123711340206,0.6082474226804123,tail_edge_available
2026-07,ICICIBANK,389,10.913735791731984,10.986726714983243,12.104171597598295,1.4304105278213224,40.72301207401763,111.40128443582763,145.7506902274063,197.40452176140755,0.8020565552699229,0.7609254498714653,0.7275064267352185,0.6683804627249358,tail_edge_available
2026-07,INFY,389,11.513864096650192,12.783467550637386,13.02706378194208,1.8304960644334618,40.12036108324679,123.42280802335054,162.8146346027848,275.05388607477914,0.8483290488431876,0.8071979434447301,0.7737789203084833,0.6580976863753213,tail_edge_available
2026-07,ITBEES,393,13.455620000000513,13.51796167194479,13.608391055179546,3.125000000000342,37.348272642386824,107.18789407314189,133.41439509735937,329.03827338129423,0.7582697201017812,0.7353689567430025,0.7073791348600509,0.6335877862595419,tail_edge_available
2026-07,ITC,391,11.454366418337496,11.482315441061722,11.545383469727197,1.7908309455583318,31.10957483581034,88.33271991166569,95.04660939498865,165.75923317496483,0.8132992327365729,0.7698209718670077,0.7416879795396419,0.5882352941176471,tail_edge_available
2026-07,JUNIORBEES,395,14.509254236957696,15.378961780519788,15.819496285097161,3.8274228246384645,36.03394164826135,94.41119373719654,121.0266485315592,183.5884579835656,0.7721518987341772,0.7113924050632912,0.6860759493670886,0.5924050632911393,tail_edge_available
2026-07,KOTAKBANK,391,12.737424048689904,12.873213079109892,15.023332677231501,2.646202699126603,44.791400051189534,126.98837053869872,146.3856216612436,252.88010349942584,0.8056265984654731,0.7416879795396419,0.7084398976982097,0.629156010230179,tail_edge_available
2026-07,LT,392,10.750150534047776,11.071913580095048,11.156591643533694,1.3213536893651847,38.21850296308771,115.93057624145723,144.12335020655075,210.74611195303197,0.7857142857142857,0.7448979591836735,0.7346938775510204,0.673469387755102,tail_edge_available
2026-07,M&M,391,10.731599285293985,11.16054081087116,11.282451690636627,1.308986190195991,43.22139303482575,111.24433786304344,122.86732874968065,199.3877353514917,0.8235294117647058,0.7851662404092071,0.7289002557544757,0.670076726342711,tail_edge_available
2026-07,MARUTI,390,13.317020682335102,14.29461040022871,14.53203023670458,3.0326004548900682,41.32038237050217,108.39314486597362,125.99170824741185,217.01568326777064,0.8179487179487179,0.7666666666666667,0.7282051282051282,0.6743589743589744,tail_edge_available
2026-07,NESTLEIND,394,13.876763825352498,14.030539309570585,14.199753835457706,3.405762550234998,31.780557236722462,88.3962396520266,116.06087983876412,173.3042507035415,0.7309644670050761,0.700507614213198,0.6624365482233503,0.5736040609137056,tail_edge_available
2026-07,NIFTYBEES,392,11.215349287855618,11.509548466993824,11.570915321200024,1.631486191903746,33.18382379754126,92.98237721650062,110.17291374293134,158.79832698641383,0.7933673469387755,0.75,0.6989795918367347,0.5969387755102041,tail_edge_available
2026-07,ONGC,394,12.098095488628944,12.426656585365992,12.609841091048754,2.2199836590859627,39.95533474393132,119.26143612174275,145.42539424363432,219.64100713653664,0.7969543147208121,0.7715736040609137,0.7360406091370558,0.6598984771573604,tail_edge_available
2026-07,RELIANCE,391,11.092260068174511,12.107389813001143,12.406541733505545,1.5494267121163405,45.40117416829914,125.37219871493477,157.53938484621145,256.2763700718945,0.8491048593350383,0.8158567774936062,0.7544757033248082,0.6879795396419437,tail_edge_available
2026-07,SBIN,390,11.671861809222372,11.774056730690031,13.27758988676203,1.9358278728149156,47.48244138886082,116.83310991007731,151.54421638212233,240.96824886171402,0.7948717948717948,0.7666666666666667,0.717948717948718,0.6794871794871795,tail_edge_available
2026-07,SUNPHARMA,389,12.6075794041159,12.68784405142678,12.821779712148832,2.5596396027439337,33.75921886361266,94.969734919641,105.48955346169842,260.4057728508691,0.8046272493573264,0.7532133676092545,0.6863753213367609,0.583547557840617,tail_edge_available
2026-07,TCS,394,11.618273210204483,12.231203529574733,12.357002193979673,1.900102140136322,43.40999353467989,126.09842978023998,152.89509697513193,261.6879765641918,0.8553299492385786,0.817258883248731,0.7893401015228426,0.7131979695431472,tail_edge_available
2026-07,TECHM,390,14.284792247220928,14.785771778550414,14.963480363460906,3.6777814981472856,45.0595429674927,124.24763476718438,141.83439146292054,204.33633644498065,0.8333333333333334,0.7692307692307693,0.6923076923076923,0.6358974358974359,tail_edge_available
2026-07,ULTRACEMCO,391,12.670305223725286,13.931853618272296,14.183282454873645,2.601456815816858,43.09630366318595,119.42809083263283,136.37148282409805,274.0892066734768,0.8312020460358056,0.7800511508951407,0.7416879795396419,0.6649616368286445,tail_edge_available
2026-07,WIPRO,390,12.24064431083519,13.00253734417296,13.238525912857142,2.3150162072234606,39.7044226315213,116.55778416856624,138.10736123050066,198.4676622682434,0.8641025641025641,0.8051282051282052,0.7666666666666667,0.7,tail_edge_available
