candidate_id,family_id,trade_month,trade_date,feed_profile,source_event_bar_id,symbol,split,horizon_event_bars,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-30,disconnect_scenario,3,M&M,train,3,1.0,0.0037986390962541083,0.0011901600874677791,0.0026084790087863292,379.8639096254108,119.01600874677791,260.8479008786329
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-14,disconnect_scenario,0,M&M,test,3,1.0,-0.01792170070759813,0.001166706323764765,-0.019088407031362897,-1792.1700707598131,116.6706323764765,-1908.8407031362897
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-14,disconnect_scenario,3,M&M,test,3,-1.0,0.01988484409904656,0.001172908970078358,0.018711935128968203,1988.484409904656,117.2908970078358,1871.1935128968203
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-17,disconnect_scenario,2,M&M,test,3,-1.0,-0.03193517635843657,0.0009856934744200826,-0.03292086983285665,-3193.517635843657,98.56934744200827,-3292.086983285665
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-17,disconnect_scenario,3,M&M,test,3,1.0,0.006565372350403331,0.0009831303892953165,0.005582241961108014,656.5372350403331,98.31303892953164,558.2241961108015
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-28,disconnect_scenario,0,M&M,test,3,-1.0,-0.006105128979235985,0.0009945353236053805,-0.007099664302841366,-610.5128979235985,99.45353236053805,-709.9664302841365
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-06,disconnect_scenario,2,M&M,test,3,-1.0,-0.004601918002188343,0.0009555369790821762,-0.00555745498127052,-460.1918002188343,95.55369790821763,-555.745498127052
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-10,disconnect_scenario,1,M&M,test,3,-1.0,-0.009525648452082258,0.0009555369790822056,-0.010481185431164464,-952.5648452082258,95.55369790822056,-1048.1185431164463
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-10,disconnect_scenario,2,M&M,test,3,1.0,0.002594608277433519,0.0009533782574357965,0.0016412300199977223,259.4608277433519,95.33782574357964,164.1230019997722
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-12,disconnect_scenario,0,M&M,test,3,1.0,-0.02071840521564694,0.0009835321604814442,-0.021701937376128383,-2071.840521564694,98.35321604814442,-2170.1937376128385
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-12,disconnect_scenario,2,M&M,test,3,-1.0,-0.0017957351290684986,0.000987145493666827,-0.0027828806227353257,-179.57351290684986,98.7145493666827,-278.28806227353255
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-13,disconnect_scenario,0,M&M,test,3,1.0,0.005340158624830282,0.0011743962891901428,0.00416576233564014,534.0158624830283,117.43962891901428,416.576233564014
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-21,disconnect_scenario,0,M&M,test,3,1.0,-0.0031916890919332364,0.001077140556229995,-0.0042688296481632314,-319.16890919332366,107.71405562299951,-426.8829648163231
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-24,disconnect_scenario,0,M&M,test,3,1.0,0.008484924387113013,0.0011712185249381775,0.007313705862174835,848.4924387113014,117.12185249381774,731.3705862174835
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,0,M&M,test,3,1.0,0.03986124446371608,0.000950700871682073,0.03891054359203401,3986.1244463716084,95.0700871682073,3891.054359203401
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,2,M&M,test,3,1.0,0.015609785783836427,0.000948525729308666,0.014661260054527761,1560.9785783836428,94.8525729308666,1466.126005452776
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,3,M&M,test,3,1.0,-0.010782152856376959,0.0009459518105677148,-0.011728104666944673,-1078.2152856376958,94.59518105677148,-1172.8104666944673
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-16,disconnect_scenario,2,M&M,test,3,1.0,-0.03757730992690678,0.0011704116751421112,-0.03874772160204889,-3757.730992690678,117.04116751421111,-3874.7721602048887
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-16,disconnect_scenario,3,M&M,test,3,-1.0,0.0196490557625556,0.0011771193150536608,0.01847193644750194,1964.9055762555602,117.71193150536608,1847.193644750194
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-22,disconnect_scenario,3,M&M,test,3,1.0,0.018893344025661563,0.0011796588323977546,0.017713685193263808,1889.3344025661563,117.96588323977545,1771.3685193263807
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-23,disconnect_scenario,0,M&M,test,3,1.0,0.014958136034369351,0.0009522471030136069,0.014005888931355745,1495.8136034369352,95.22471030136069,1400.5888931355746
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-06,disconnect_scenario,0,M&M,test,3,1.0,0.004348778274880116,0.0009519566985577073,0.003396821576322409,434.87782748801163,95.19566985577073,339.6821576322409
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-06,disconnect_scenario,2,M&M,test,3,1.0,0.0015593812375249705,0.0009515624990019961,0.0006078187385229744,155.93812375249706,95.15624990019961,60.781873852297444
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-07,disconnect_scenario,0,M&M,test,3,1.0,0.015116491270758425,0.0009484739015755354,0.01416801736918289,1511.6491270758424,94.84739015755353,1416.801736918289
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-14,disconnect_scenario,0,M&M,test,3,1.0,-0.020040269300950042,0.000984113956836343,-0.021024383257786387,-2004.0269300950042,98.4113956836343,-2102.4383257786385
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-27,disconnect_scenario,0,M&M,test,3,1.0,-0.004729687402117544,0.0009521017325064495,-0.005681789134623994,-472.9687402117544,95.21017325064496,-568.1789134623994
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-27,disconnect_scenario,2,M&M,test,3,-1.0,-0.022828154724159777,0.0009536350818008589,-0.023781789805960636,-2282.8154724159776,95.36350818008589,-2378.1789805960634
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-05,disconnect_scenario,0,M&M,test,3,1.0,-0.026393417171246658,0.0011683738692749857,-0.027561791040521644,-2639.3417171246656,116.83738692749857,-2756.1791040521643
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-05,disconnect_scenario,3,M&M,test,3,-1.0,-0.030393876574708933,0.0011776332406314926,-0.031571509815340425,-3039.3876574708934,117.76332406314926,-3157.1509815340423
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-11,disconnect_scenario,0,M&M,test,3,-1.0,-0.02011100228534124,0.0009900506549134836,-0.021101052940254723,-2011.100228534124,99.00506549134836,-2110.105294025472
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-19,disconnect_scenario,0,M&M,test,3,-1.0,0.0010388261264769882,0.0011839084809765112,-0.000145082354499523,103.88261264769882,118.39084809765113,-14.508235449952299
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-19,disconnect_scenario,1,M&M,test,3,1.0,-0.011929577013116033,0.0011795683095276272,-0.013109145322643661,-1192.9577013116034,117.95683095276273,-1310.914532264366
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-24,disconnect_scenario,2,M&M,test,3,-1.0,0.00507954763273899,0.000986546202287394,0.004093001430451596,507.954763273899,98.65462022873939,409.3001430451596
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-12,2026-12-03,disconnect_scenario,3,M&M,test,3,-1.0,0.044037791518879876,0.0011720833518942986,0.04286570816698558,4403.779151887988,117.20833518942986,4286.570816698558
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-01,disconnect_scenario,0,MARUTI,train,3,1.0,0.020732848607011745,0.0011147682306529407,0.019618080376358805,2073.2848607011742,111.47682306529407,1961.8080376358805
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-07,disconnect_scenario,1,MARUTI,train,3,-1.0,0.042643764002987306,0.0013495901926811054,0.0412941738103062,4264.376400298731,134.95901926811052,4129.41738103062
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-07,disconnect_scenario,3,MARUTI,train,3,-1.0,0.07199256850905711,0.0013686915479176342,0.07062387696113948,7199.256850905711,136.86915479176344,7062.387696113948
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-15,disconnect_scenario,0,MARUTI,train,3,1.0,0.013980609807503264,0.0011078292825628775,0.012872780524940387,1398.0609807503263,110.78292825628775,1287.2780524940388
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-22,disconnect_scenario,0,MARUTI,train,3,1.0,-0.021981200289226344,0.001188344899493854,-0.0231695451887202,-2198.1200289226344,118.8344899493854,-2316.95451887202
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-30,disconnect_scenario,1,MARUTI,train,3,1.0,-0.011114298006596912,0.001113632593718629,-0.012227930600315542,-1111.4298006596912,111.3632593718629,-1222.7930600315542
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-04,disconnect_scenario,0,MARUTI,train,3,1.0,0.006942937730527232,0.001116101072105301,0.005826836658421931,694.2937730527232,111.6101072105301,582.6836658421931
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-04,disconnect_scenario,2,MARUTI,train,3,-1.0,-0.02857973965529781,0.0011176999354228783,-0.029697439590720687,-2857.973965529781,111.76999354228782,-2969.7439590720687
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-04,disconnect_scenario,3,MARUTI,train,3,1.0,0.024060906413847505,0.0011141064049414637,0.022946800008906042,2406.0906413847506,111.41064049414638,2294.6800008906043
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-13,disconnect_scenario,0,MARUTI,train,3,1.0,-0.002723038337513417,0.0012567654217126478,-0.0039798037592260645,-272.3038337513417,125.67654217126478,-397.98037592260647
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-19,disconnect_scenario,0,MARUTI,train,3,-1.0,-0.019322947872977725,0.0012012877339724385,-0.020524235606950162,-1932.2947872977725,120.12877339724385,-2052.423560695016
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-19,disconnect_scenario,3,MARUTI,train,3,1.0,0.03975018368846439,0.0011941889287288758,0.038555994759735514,3975.018368846439,119.41889287288758,3855.5994759735513
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-27,disconnect_scenario,0,MARUTI,train,3,-1.0,0.0070784591312123,0.001348382672826168,0.005730076458386132,707.8459131212301,134.8382672826168,573.0076458386131
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-27,disconnect_scenario,3,MARUTI,train,3,-1.0,-0.023262794536995424,0.0013521009088998948,-0.02461489544589532,-2326.2794536995425,135.2100908899895,-2461.4895445895318
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-03,2026-03-13,disconnect_scenario,2,MARUTI,train,3,1.0,-0.050805187402023666,0.0013256006561208494,-0.052130788058144514,-5080.518740202367,132.56006561208494,-5213.078805814452
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-04,2026-04-02,disconnect_scenario,1,MARUTI,train,3,1.0,0.0031435307565907955,0.0013269191658212473,0.0018166115907695482,314.35307565907954,132.69191658212472,181.66115907695482
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-04,2026-04-20,disconnect_scenario,1,MARUTI,train,3,1.0,0.01041816352924263,0.0011142096145997987,0.00930395391464283,1041.816352924263,111.42096145997986,930.3953914642831
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-05,2026-05-05,disconnect_scenario,0,MARUTI,train,3,1.0,-0.0023703490877747813,0.0011859558011779918,-0.003556304888952773,-237.03490877747814,118.59558011779919,-355.6304888952773
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-05,2026-05-18,disconnect_scenario,2,MARUTI,train,3,-1.0,0.006852773569934412,0.0012596187517853277,0.005593154818149084,685.2773569934411,125.96187517853276,559.3154818149085
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-05,2026-05-20,disconnect_scenario,3,MARUTI,train,3,1.0,-0.005862273671712659,0.0011978419792223211,-0.00706011565093498,-586.2273671712659,119.78419792223211,-706.011565093498
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-02,disconnect_scenario,3,MARUTI,train,3,-1.0,0.0014502709716815998,0.0012084622557056713,0.00024180871597592854,145.02709716815997,120.84622557056713,24.180871597592855
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-04,disconnect_scenario,1,MARUTI,train,3,1.0,-0.016066000868432462,0.001188658866406137,-0.0172546597348386,-1606.6000868432461,118.8658866406137,-1725.46597348386
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-11,disconnect_scenario,0,MARUTI,train,3,1.0,0.028523974581166955,0.0011156623755054882,0.027408312205661468,2852.3974581166954,111.56623755054882,2740.831220566147
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-11,disconnect_scenario,2,MARUTI,train,3,1.0,-0.01707899915659261,0.0011079477885858869,-0.018186946945178497,-1707.899915659261,110.79477885858869,-1818.6946945178497
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-12,disconnect_scenario,1,MARUTI,train,3,1.0,0.025088313748107494,0.0012593691335880614,0.023828944614519433,2508.8313748107494,125.93691335880614,2382.8944614519432
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-25,disconnect_scenario,3,MARUTI,train,3,-1.0,-0.002753423664951793,0.001261563104992392,-0.004014986769944185,-275.3423664951793,126.1563104992392,-401.4986769944185
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-30,disconnect_scenario,0,MARUTI,train,3,-1.0,0.017195571955719524,0.0013434171660516604,0.015852154789667863,1719.5571955719524,134.34171660516606,1585.2154789667863
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-30,disconnect_scenario,1,MARUTI,train,3,-1.0,-0.018813967489464067,0.0013536030897049968,-0.020167570579169063,-1881.3967489464067,135.3603089704997,-2016.7570579169062
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-30,disconnect_scenario,2,MARUTI,train,3,-1.0,-0.02731864095500458,0.0013624716265687173,-0.028681112581573298,-2731.864095500458,136.24716265687172,-2868.1112581573298
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-06,2026-06-30,disconnect_scenario,3,MARUTI,train,3,1.0,0.007509198768491432,0.0013524559137943982,0.006156742854697033,750.9198768491432,135.24559137943982,615.6742854697034
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-14,disconnect_scenario,0,MARUTI,test,3,1.0,-0.022627010103885015,0.0013248908387647645,-0.02395190094264978,-2262.7010103885013,132.48908387647646,-2395.190094264978
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-14,disconnect_scenario,3,MARUTI,test,3,-1.0,0.023514851485148536,0.0013364217845078625,0.022178429700640673,2351.485148514854,133.64217845078625,2217.8429700640672
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-15,disconnect_scenario,1,MARUTI,test,3,-1.0,-0.007040704070407022,0.0011935153370003667,-0.008234219407407388,-704.0704070407022,119.35153370003667,-823.4219407407388
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-28,disconnect_scenario,0,MARUTI,test,3,-1.0,-0.01685175118428206,0.0012151011977945174,-0.018066852382076577,-1685.175118428206,121.51011977945174,-1806.6852382076577
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-07,2026-07-28,disconnect_scenario,1,MARUTI,test,3,1.0,0.009980039920159722,0.0012106596892369108,0.008769380230922812,998.0039920159722,121.06596892369109,876.9380230922812
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-06,disconnect_scenario,2,MARUTI,test,3,-1.0,-0.005251090895643795,0.0011226481067968346,-0.00637373900244063,-525.1090895643795,112.26481067968346,-637.373900244063
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-10,disconnect_scenario,0,MARUTI,test,3,1.0,-0.008909815284317224,0.0011165620905469033,-0.010026377374864127,-890.9815284317224,111.65620905469032,-1002.6377374864127
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-10,disconnect_scenario,1,MARUTI,test,3,-1.0,-0.00856151745516276,0.001122036739833198,-0.009683554194995957,-856.1517455162759,112.2036739833198,-968.3554194995958
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-10,disconnect_scenario,2,MARUTI,test,3,1.0,0.0024001745581496703,0.001117742249472689,0.0012824323086769813,240.01745581496704,111.77422494726889,128.24323086769814
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-12,disconnect_scenario,2,MARUTI,test,3,-1.0,-0.0019171213685296173,0.0011954891862557143,-0.0031126105547853314,-191.71213685296175,119.54891862557143,-311.26105547853314
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-08,2026-08-24,disconnect_scenario,1,MARUTI,test,3,1.0,-0.01930010604453869,0.0012509901548250265,-0.020551096199363718,-1930.010604453869,125.09901548250265,-2055.109619936372
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,0,MARUTI,test,3,1.0,0.03396226415094339,0.0011116108608045568,0.03285065329013883,3396.226415094339,111.16108608045569,3285.065329013883
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,2,MARUTI,test,3,1.0,0.022837467500526953,0.0011078885230834095,0.021729578977443542,2283.7467500526955,110.78885230834095,2172.9578977443543
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-03,disconnect_scenario,3,MARUTI,test,3,1.0,-0.0008951934995179434,0.0011022561536978377,-0.001997449653215781,-89.51934995179434,110.22561536978377,-199.7449653215781
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-16,disconnect_scenario,1,MARUTI,test,3,-1.0,-0.007678110003691341,0.0012697798848283499,-0.00894788988851969,-767.811000369134,126.97798848283499,-894.7889888519691
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-23,disconnect_scenario,0,MARUTI,test,3,1.0,0.020732848607011745,0.0011147682306529407,0.019618080376358805,2073.2848607011742,111.47682306529407,1961.8080376358805
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-09,2026-09-30,disconnect_scenario,2,MARUTI,test,3,1.0,-0.004002668445630464,0.0011974294486694834,-0.005200097894299947,-400.2668445630464,119.74294486694833,-520.0097894299947
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-07,disconnect_scenario,0,MARUTI,test,3,1.0,0.013980609807503264,0.0011078292825628775,0.012872780524940387,1398.0609807503263,110.78292825628775,1287.2780524940388
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-14,disconnect_scenario,0,MARUTI,test,3,1.0,-0.021981200289226344,0.001188344899493854,-0.0231695451887202,-2198.1200289226344,118.8344899493854,-2316.95451887202
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-22,disconnect_scenario,1,MARUTI,test,3,1.0,-0.011114298006596912,0.001113632593718629,-0.012227930600315542,-1111.4298006596912,111.3632593718629,-1222.7930600315542
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-27,disconnect_scenario,0,MARUTI,test,3,1.0,0.006942937730527232,0.001116101072105301,0.005826836658421931,694.2937730527232,111.6101072105301,582.6836658421931
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-27,disconnect_scenario,2,MARUTI,test,3,-1.0,-0.02857973965529781,0.0011176999354228783,-0.029697439590720687,-2857.973965529781,111.76999354228782,-2969.7439590720687
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-27,disconnect_scenario,3,MARUTI,test,3,1.0,0.024060906413847505,0.0011141064049414637,0.022946800008906042,2406.0906413847506,111.41064049414638,2294.6800008906043
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-10,2026-10-30,disconnect_scenario,0,MARUTI,test,3,-1.0,-0.015290973871733948,0.0011979521425178148,-0.016488926014251764,-1529.0973871733947,119.79521425178147,-1648.8926014251763
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-05,disconnect_scenario,0,MARUTI,test,3,1.0,-0.002723038337513417,0.0012567654217126478,-0.0039798037592260645,-272.3038337513417,125.67654217126478,-397.98037592260647
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-11,disconnect_scenario,0,MARUTI,test,3,-1.0,-0.019322947872977725,0.0012012877339724385,-0.020524235606950162,-1932.2947872977725,120.12877339724385,-2052.423560695016
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-11,disconnect_scenario,3,MARUTI,test,3,1.0,0.03975018368846439,0.0011941889287288758,0.038555994759735514,3975.018368846439,119.41889287288758,3855.5994759735513
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-19,disconnect_scenario,0,MARUTI,test,3,-1.0,0.0070784591312123,0.001348382672826168,0.005730076458386132,707.8459131212301,134.8382672826168,573.0076458386131
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-11,2026-11-19,disconnect_scenario,3,MARUTI,test,3,-1.0,-0.023262794536995424,0.0013521009088998948,-0.02461489544589532,-2326.2794536995425,135.2100908899895,-2461.4895445895318
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-12,2026-12-03,disconnect_scenario,2,MARUTI,test,3,1.0,-0.050805187402023666,0.0013256006561208494,-0.052130788058144514,-5080.518740202367,132.56006561208494,-5213.078805814452
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-07,disconnect_scenario,1,NESTLEIND,train,3,-1.0,0.039917166523850356,0.0013266691836618272,0.03859049734018853,3991.7166523850356,132.66691836618273,3859.049734018853
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-01,2026-01-15,disconnect_scenario,0,NESTLEIND,train,3,1.0,0.011786346913748469,0.0010993286916473788,0.01068701822210109,1178.6346913748469,109.93286916473788,1068.701822210109
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-19,disconnect_scenario,0,NESTLEIND,train,3,-1.0,-0.02097554038680327,0.0011823296336746303,-0.0221578700204779,-2097.5540386803273,118.23296336746303,-2215.78700204779
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-02,2026-02-27,disconnect_scenario,3,NESTLEIND,train,3,-1.0,-0.0042839205258882185,0.0014915582884998555,-0.005775478814388074,-428.39205258882185,149.15582884998557,-577.5478814388074
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-03,2026-03-03,disconnect_scenario,3,NESTLEIND,train,3,-1.0,-0.021072115042357842,0.0011827598892290168,-0.022254874931586857,-2107.211504235784,118.27598892290169,-2225.4874931586855
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-03,2026-03-06,disconnect_scenario,1,NESTLEIND,train,3,1.0,0.011255471409713058,0.0011047248743139184,0.01015074653539914,1125.547140971306,110.47248743139184,1015.074653539914
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-03,2026-03-13,disconnect_scenario,3,NESTLEIND,train,3,-1.0,0.02937861068056946,0.0013199781265323374,0.028058632554037125,2937.8610680569464,131.99781265323375,2805.8632554037126
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-04,2026-04-01,disconnect_scenario,3,NESTLEIND,train,3,1.0,0.016648471615720695,0.00130443208733626,0.015344039528384434,1664.8471615720696,130.44320873362602,1534.4039528384433
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-04,2026-04-20,disconnect_scenario,1,NESTLEIND,train,3,1.0,0.0038097829784338177,0.0010989393556024064,0.0027108436228314116,380.97829784338177,109.89393556024064,271.08436228314116
P231_EVENT_CONTINUATION_H3_Q0_9,P231_EVENT_CONTINUATION,2026-05,2026-05-05,disconnect_scenario,0,NESTLEIND,train,3,1.0,-0.004676432157348143,0.0011706673056873667,-0.005847099463035509,-467.64321573481425,117.06673056873667,-584.7099463035509
