scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase275_scope_id,phase275_scope_candidate_id,phase275_scope_profile_id,order_policy,synthetic_seed,synthetic_regime,synthetic_date_rows,synthetic_multiday_diagnostic_allowed,synthetic_multiday_above12_diagnostic
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,3,8,-100.91726524763806,-0.10091726524763807,-3.178893855300599,0,0,200000.0,2.0,0.984375,-164.61572415465554,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,3,cost200,2.0,0.0,160,5,155,14,141,0,2,2,7,4,8,-38.66758048072432,-0.03866758048072432,-1.2180287851428162,0,0,166666.66666666666,1.6666666666666665,0.9833333333333334,-93.33579320378391,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,160,2,158,7,151,0,2,2,7,2,8,89.86214222417345,0.08986214222417346,2.830657480061464,0,0,200000.0,2.0,0.9875,-37.53477558986152,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,3,8,-100.91726524763806,-0.10091726524763807,-3.178893855300599,0,0,200000.0,2.0,0.984375,-164.61572415465554,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,3,cost200,2.0,0.0,160,5,155,14,141,0,2,2,7,4,8,-38.66758048072432,-0.03866758048072432,-1.2180287851428162,0,0,166666.66666666666,1.6666666666666665,0.9833333333333334,-93.33579320378391,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost200,2.0,0.0,160,2,158,7,151,0,2,2,7,2,8,67.39660666813009,0.02695864266725204,0.8491972440184392,0,0,150000.0,0.6,0.29625,-28.15108169239614,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,3,8,-151.37589787145706,-0.060550359148582825,-1.907336313180359,0,0,300000.0,1.2,0.590625,-246.92358623198328,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost200,2.0,0.0,160,5,155,14,141,0,2,2,7,4,8,-87.00205608162975,-0.034800822432651896,-1.0962259066285347,0,0,375000.0,1.5,0.885,-210.00553470851384,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost200,2.0,0.0,160,2,158,7,151,0,2,2,7,2,8,89.86214222417345,0.035944856889669384,1.1322629920245857,0,0,200000.0,0.8,0.395,-37.53477558986152,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,3,8,-201.8345304952761,-0.08073381219811045,-2.5431150842404793,0,0,400000.0,1.6,0.7875,-329.2314483093111,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost200,2.0,0.0,160,5,155,14,141,0,2,2,7,4,8,-96.66895120181083,-0.03866758048072433,-1.2180287851428164,0,0,416666.6666666667,1.6666666666666667,0.9833333333333334,-233.33948300945983,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,deterministic_shuffle,404,noisy_depth,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,160,2,158,6,152,0,2,2,7,2,8,-79.23016713636976,-0.07923016713636977,-2.4957502647956478,0,0,150000.0,1.5,0.740625,-79.23016713636976,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,4,8,-300.15961474574647,-0.3001596147457465,-9.455027864491015,0,0,200000.0,2.0,0.96875,-300.15961474574647,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,3,cost200,2.0,0.0,160,6,154,13,141,0,2,2,7,5,8,-198.97507111239028,-0.1989750711123903,-6.267714740040295,0,0,199999.99999999994,1.9999999999999993,0.9520833333333334,-202.3757410719129,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,160,2,158,6,152,0,2,2,7,2,8,-105.64022284849301,-0.105640222848493,-3.3276670197275298,0,0,200000.0,2.0,0.9875,-105.64022284849301,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,4,8,-300.15961474574647,-0.3001596147457465,-9.455027864491015,0,0,200000.0,2.0,0.96875,-300.15961474574647,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,3,cost200,2.0,0.0,160,6,154,13,141,0,2,2,7,5,8,-198.97507111239028,-0.1989750711123903,-6.267714740040295,0,0,199999.99999999994,1.9999999999999993,0.9520833333333334,-202.3757410719129,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost200,2.0,0.0,160,2,158,6,152,0,2,2,7,2,8,-79.23016713636976,-0.0316920668545479,-0.9983001059182589,0,0,150000.0,0.6,0.29625,-79.23016713636976,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,4,8,-450.2394221186196,-0.18009576884744782,-5.6730167186946066,0,0,300000.0,1.2,0.58125,-450.2394221186196,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost200,2.0,0.0,160,6,154,13,141,0,2,2,7,5,8,-447.69391000287817,-0.17907756400115127,-5.640943266036265,0,0,450000.0,1.8,0.8568749999999999,-455.3454174118041,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost200,2.0,0.0,160,2,158,6,152,0,2,2,7,2,8,-105.64022284849301,-0.042256089139397206,-1.331066807891012,0,0,200000.0,0.8,0.395,-105.64022284849301,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,4,8,-600.3192294914929,-0.24012769179659718,-7.564022291592811,0,0,400000.0,1.6,0.775,-600.3192294914929,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost200,2.0,0.0,160,6,154,13,141,0,2,2,7,5,8,-497.4376777809758,-0.1989750711123903,-6.267714740040295,0,0,500000.0000000001,2.0000000000000004,0.9520833333333334,-505.93935267978236,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,160,2,158,6,152,0,2,2,7,2,8,-79.23016713636976,-0.07923016713636977,-2.4957502647956478,0,0,150000.0,1.5,0.740625,-79.23016713636976,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_reverse_rank,101,adverse_trend,8,1,0
P271_P275_TOP2_PRIORITY_SUBSET_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,P275_TOP2_PRIORITY_SUBSET_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,160,4,156,9,147,0,2,2,7,4,8,-300.15961474574647,-0.3001596147457465,-9.455027864491015,0,0,200000.0,2.0,0.96875,-300.15961474574647,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,TOP2_PRIORITY_SUBSET:cost200,time_reverse_rank,101,adverse_trend,8,1,0
