trade_date,daily_net_pnl_inr,scheduled_event_rows,scheduled_notional_inr,scenario_id,daily_return_pct,synthetic_seed,synthetic_regime,phase275_scope_id,cost_profile
2026-07-14,-2.655206137302102,1,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC1_COST200,-0.0010620824549208408,404,noisy_depth,PRIORITY02,cost200
2026-07-14,26.24227518006013,2,200000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC2_COST200,0.010496910072024052,404,noisy_depth,PRIORITY02,cost200
2026-07-14,42.953510400686966,3,250000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC3_COST200,0.017181404160274787,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-16.196197028353605,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC1_COST200,-0.016196197028353603,404,noisy_depth,PRIORITY02,cost200
2026-07-17,78.22687268073075,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC2_COST200,0.07822687268073075,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-10.797464685569071,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC2_COST200,-0.010797464685569072,404,noisy_depth,PRIORITY02,cost200
2026-07-17,48.25481741778791,2,66666.66666666666,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC3_COST200,0.048254817417787914,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-7.198309790379381,1,33333.333333333336,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT75000_CONC3_COST200,-0.00719830979037938,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-21.594929371138143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC1_COST200,-0.021594929371138143,404,noisy_depth,PRIORITY02,cost200
2026-07-17,78.22687268073075,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC2_COST200,0.07822687268073075,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-10.797464685569071,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC2_COST200,-0.010797464685569072,404,noisy_depth,PRIORITY02,cost200
2026-07-17,48.25481741778791,2,66666.66666666666,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC3_COST200,0.048254817417787914,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-7.198309790379381,1,33333.333333333336,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP100000_NOT100000_CONC3_COST200,-0.00719830979037938,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-16.196197028353605,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC1_COST200,-0.006478478811341442,404,noisy_depth,PRIORITY02,cost200
2026-07-17,117.34030902109613,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC2_COST200,0.046936123608438456,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-16.196197028353605,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC2_COST200,-0.006478478811341442,404,noisy_depth,PRIORITY02,cost200
2026-07-17,108.57333919002282,2,150000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC3_COST200,0.04342933567600913,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-16.196197028353605,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT75000_CONC3_COST200,-0.006478478811341442,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-21.594929371138143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC1_COST200,-0.008637971748455257,404,noisy_depth,PRIORITY02,cost200
2026-07-17,156.4537453614615,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC2_COST200,0.0625814981445846,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-21.594929371138143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC2_COST200,-0.008637971748455257,404,noisy_depth,PRIORITY02,cost200
2026-07-17,120.6370435444698,2,166666.6666666667,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC3_COST200,0.04825481741778792,404,noisy_depth,PRIORITY02,cost200
2026-07-22,-17.99577447594845,1,83333.33333333333,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_NOISY_DEPTH_SEED404_CAP250000_NOT100000_CONC3_COST200,-0.00719830979037938,404,noisy_depth,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.04926212675375809,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.06568283567167746,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.019704850701503233,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-309.3337452501304,2,150000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.12373349810005216,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-329.50844043521926,3,225000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.13180337617408772,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.026273134268670985,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-412.44499366684056,2,200000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.16497799746673622,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-366.1204893724659,3,250000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.14644819574898635,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.04926212675375809,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.06568283567167746,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.019704850701503233,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-309.3337452501304,2,150000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.12373349810005216,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-329.50844043521926,3,225000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.13180337617408772,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.026273134268670985,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-412.44499366684056,2,200000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.16497799746673622,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-366.1204893724659,3,250000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.14644819574898635,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.04926212675375809,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.06568283567167746,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.019704850701503233,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-309.3337452501304,2,150000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.12373349810005216,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-329.50844043521926,3,225000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.13180337617408772,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.026273134268670985,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-412.44499366684056,2,200000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.16497799746673622,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-366.1204893724659,3,250000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.14644819574898635,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.04926212675375809,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.06568283567167746,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-206.22249683342028,2,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.20622249683342028,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-146.44819574898634,3,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.14644819574898632,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-49.26212675375809,1,75000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.019704850701503233,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-309.3337452501304,2,150000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.12373349810005216,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-329.50844043521926,3,225000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.13180337617408772,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-65.68283567167745,1,100000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.026273134268670985,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-412.44499366684056,2,200000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.16497799746673622,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-366.1204893724659,3,250000.0,P271_P275_PRIORITY02_REVERSE_RANK_TIME_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.14644819574898635,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-74.33198602412357,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC1_COST200,-0.07433198602412357,101,adverse_trend,PRIORITY02,cost200
2026-07-15,11.493101989288999,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,0.011493101989288998,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-49.55465734941571,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC2_COST200,-0.049554657349415714,101,adverse_trend,PRIORITY02,cost200
2026-07-15,-16.642545074158768,2,66666.66666666666,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.016642545074158768,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-33.03643823294381,1,33333.333333333336,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT75000_CONC3_COST200,-0.03303643823294381,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-99.10931469883143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC1_COST200,-0.09910931469883143,101,adverse_trend,PRIORITY02,cost200
2026-07-15,11.493101989288999,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,0.011493101989288998,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-49.55465734941571,1,50000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC2_COST200,-0.049554657349415714,101,adverse_trend,PRIORITY02,cost200
2026-07-15,-16.642545074158768,2,66666.66666666666,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.016642545074158768,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-33.03643823294381,1,33333.333333333336,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP100000_NOT100000_CONC3_COST200,-0.03303643823294381,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-74.33198602412357,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC1_COST200,-0.029732794409649425,101,adverse_trend,PRIORITY02,cost200
2026-07-15,17.2396529839335,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,0.0068958611935734,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-74.33198602412357,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC2_COST200,-0.029732794409649425,101,adverse_trend,PRIORITY02,cost200
2026-07-15,-37.44572641685724,2,150000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.014978290566742896,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-74.33198602412357,1,75000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT75000_CONC3_COST200,-0.029732794409649425,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-99.10931469883143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC1_COST200,-0.03964372587953257,101,adverse_trend,PRIORITY02,cost200
2026-07-15,22.986203978577997,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,0.009194481591431198,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-99.10931469883143,1,100000.0,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC2_COST200,-0.03964372587953257,101,adverse_trend,PRIORITY02,cost200
2026-07-15,-41.60636268539693,2,166666.6666666667,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.016642545074158775,101,adverse_trend,PRIORITY02,cost200
2026-07-17,-82.59109558235951,1,83333.33333333333,P271_P275_PRIORITY02_DETERMINISTIC_SHUFFLE_ADVERSE_TREND_SEED101_CAP250000_NOT100000_CONC3_COST200,-0.033036438232943804,101,adverse_trend,PRIORITY02,cost200
2026-07-14,-74.54491281591994,1,75000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC1_COST200,-0.07454491281591995,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-222.92671393680376,2,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.22292671393680374,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-159.421473502579,3,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-99.39321708789326,1,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC1_COST200,-0.09939321708789327,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-222.92671393680376,2,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.22292671393680374,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-159.421473502579,3,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-74.54491281591994,1,75000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC1_COST200,-0.02981796512636798,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-334.3900709052056,2,150000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.13375602836208225,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-358.6983153808028,3,225000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.14347932615232112,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-99.39321708789326,1,100000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC1_COST200,-0.03975728683515731,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-445.85342787360753,2,200000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.178341371149443,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-398.5536837564475,3,250000.0,P271_P275_PRIORITY02_TIME_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-74.54491281591994,1,75000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC1_COST200,-0.07454491281591995,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-222.92671393680376,2,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.22292671393680374,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-159.421473502579,3,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-99.39321708789326,1,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC1_COST200,-0.09939321708789327,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-222.92671393680376,2,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC2_COST200,-0.22292671393680374,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-159.421473502579,3,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP100000_NOT100000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-74.54491281591994,1,75000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC1_COST200,-0.02981796512636798,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-334.3900709052056,2,150000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC2_COST200,-0.13375602836208225,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-358.6983153808028,3,225000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT75000_CONC3_COST200,-0.14347932615232112,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-99.39321708789326,1,100000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC1_COST200,-0.03975728683515731,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-445.85342787360753,2,200000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC2_COST200,-0.178341371149443,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-398.5536837564475,3,250000.0,P271_P275_PRIORITY02_TIME_REVERSE_RANK_ADVERSE_TREND_SEED202_CAP250000_NOT100000_CONC3_COST200,-0.15942147350257901,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-74.54491281591994,1,75000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC1_COST200,-0.07454491281591995,202,adverse_trend,PRIORITY02,cost200
2026-07-14,-222.92671393680376,2,100000.0,P271_P275_PRIORITY02_RANK_TIME_ADVERSE_TREND_SEED202_CAP100000_NOT75000_CONC2_COST200,-0.22292671393680374,202,adverse_trend,PRIORITY02,cost200
