trade_date,trade_month,symbol,time_bucket_seconds,global_time_bucket_id,rows_in_bucket,first_timestamp_seconds,last_timestamp_seconds,open_mid_price,close_mid_price,avg_spread,avg_l1_imbalance,bucket_end_seconds,staleness_seconds,fresh_cell,bar_return
2026-01-01,2026-01,ONGC,5000,356806,64272,1784030000.0,1784034999.0,252.98000000000002,253.67000000000002,0.05000000000004584,0.04814445571774712,1784035000.0,1.0,True,0.002727488338999162
2026-01-01,2026-01,ONGC,5000,356808,22292,1784040000.0,1784044483.0,253.21,251.43,0.049999999999964816,0.04480119873993526,1784045000.0,517.0,True,-0.007029738161999921
2026-01-01,2026-01,ONGC,5000,356809,3968,1784045000.0,1784049983.0,252.62,253.97,0.05000000000001137,0.04368925663251775,1784050000.0,17.0,True,0.005343994933101115
2026-01-01,2026-01,ONGC,5000,356805,63438,1784025000.0,1784029999.0,250.36,253.91,0.050000000000040165,0.05127437117982744,1784030000.0,1.0,True,0.014179581402779862
2026-01-01,2026-01,RELIANCE,5000,356807,46350,1784035000.0,1784039999.0,1333.1999999999998,1324.4,0.19999999999995707,0.4431976521180417,1784040000.0,1.0,True,-0.0066006600660063475
2026-01-01,2026-01,RELIANCE,5000,356804,46096,1784020500.0,1784024999.0,1296.9,1316.3000000000002,0.19999999999996995,0.4462591860271541,1784025000.0,1.0,True,0.014958747783175408
2026-01-01,2026-01,RELIANCE,5000,356808,27244,1784040000.0,1784044999.0,1333.5,1320.3000000000002,0.19999999999988824,0.44162686560119735,1784045000.0,1.0,True,-0.009898762654668047
2026-01-01,2026-01,RELIANCE,5000,356809,484,1784045000.0,1784045483.0,1320.3000000000002,1320.3000000000002,0.20000000000004547,0.43939393939393784,1784050000.0,4517.0,False,0.0
2026-01-01,2026-01,RELIANCE,5000,356805,59736,1784025000.0,1784029999.0,1313.1999999999998,1334.1,0.20000000000014295,0.44584275069978635,1784030000.0,1.0,True,0.015915321352421685
2026-01-01,2026-01,RELIANCE,5000,356806,66122,1784030000.0,1784034999.0,1332.3000000000002,1332.9,0.2000000000001994,0.4438336512262818,1784035000.0,1.0,True,0.0004503490204907923
2026-01-01,2026-01,SBIN,5000,356809,4468,1784045000.0,1784049999.0,1072.1999999999998,1064.6999999999998,0.20000000000004547,0.04638860698885203,1784050000.0,1.0,True,-0.006994963626189121
2026-01-01,2026-01,SBIN,5000,356805,63788,1784025000.0,1784029999.0,1050.5,1069.3000000000002,0.20000000000016954,0.05175677842689154,1784030000.0,1.0,True,0.01789623988576894
2026-01-01,2026-01,SBIN,5000,356804,45228,1784020500.0,1784024999.0,1034.6,1052.1999999999998,0.1999999999999554,0.05163321411594909,1784025000.0,1.0,True,0.017011405374057542
2026-01-01,2026-01,SBIN,5000,356808,28260,1784040000.0,1784044999.0,1073.3000000000002,1072.1999999999998,0.19999999999988452,0.04622694605743359,1784045000.0,1.0,True,-0.0010248765489614398
2026-01-01,2026-01,SBIN,5000,356810,984,1784050000.0,1784050983.0,1064.6999999999998,1064.6999999999998,0.20000000000004547,0.0570719602977674,1784055000.0,4017.0,False,0.0
2026-01-01,2026-01,SBIN,5000,356806,63938,1784030000.0,1784034999.0,1066.6,1072.1,0.20000000000018137,0.04814998061420975,1784035000.0,1.0,True,0.005156572285767824
2026-01-01,2026-01,SBIN,5000,356807,41350,1784035000.0,1784039999.0,1074.8000000000002,1064.9,0.19999999999986126,0.04759363088938308,1784040000.0,1.0,True,-0.009211016002977357
2026-01-01,2026-01,SUNPHARMA,5000,356804,44162,1784020500.0,1784024999.0,1922.3,1944.6,0.399999999999859,-0.2930166816776902,1784025000.0,1.0,True,0.011600686677417649
2026-01-01,2026-01,SUNPHARMA,5000,356806,62688,1784030000.0,1784034999.0,1962.9,1974.2,0.40000000000033564,-0.29701058697259786,1784035000.0,1.0,True,0.00575678842528915
2026-01-01,2026-01,SUNPHARMA,5000,356809,1984,1784045500.0,1784047483.0,1970.9,1970.9,0.3999999999998636,-0.2938144329896873,1784050000.0,2517.0,False,0.0
2026-01-01,2026-01,SUNPHARMA,5000,356805,64920,1784025000.0,1784029999.0,1944.4,1965.8,0.4000000000003556,-0.2943671119573875,1784030000.0,1.0,True,0.011005965850647836
2026-01-01,2026-01,SUNPHARMA,5000,356807,48518,1784035000.0,1784039999.0,1972.0,1959.0,0.4000000000000005,-0.29687052838717803,1784040000.0,1.0,True,-0.006592292089249496
2026-01-01,2026-01,SUNPHARMA,5000,356808,23760,1784040000.0,1784044983.0,1936.7,1956.1,0.39999999999977554,-0.29695779891894514,1784045000.0,17.0,True,0.010017039293643837
2026-01-01,2026-01,SUNPHARMA,5000,356810,1984,1784052000.0,1784053983.0,1957.7,1957.7,0.40000000000009095,-0.303482587064662,1784055000.0,1017.0,False,0.0
2026-01-01,2026-01,TCS,5000,356806,63970,1784030000.0,1784034999.0,2237.7,2233.3999999999996,0.4000000000003633,-0.005587078728162073,1784035000.0,1.0,True,-0.0019216159449435555
2026-01-01,2026-01,TCS,5000,356808,24260,1784040000.0,1784044983.0,2233.3,2218.7,0.39999999999982816,-0.0077492689230013335,1784045000.0,17.0,True,-0.006537411006134586
2026-01-01,2026-01,TCS,5000,356810,1984,1784052000.0,1784053983.0,2221.7,2221.7,0.40000000000009095,-0.01243781094527321,1784055000.0,1017.0,False,0.0
2026-01-01,2026-01,TCS,5000,356807,45834,1784035000.0,1784039999.0,2243.8999999999996,2214.3,0.39999999999993124,-0.006737968947437543,1784040000.0,1.0,True,-0.013191318686215703
2026-01-01,2026-01,TCS,5000,356805,63272,1784025000.0,1784029999.0,2209.7,2240.2,0.40000000000034414,-0.0020013437973736056,1784030000.0,1.0,True,0.013802778657736381
2026-01-01,2026-01,TCS,5000,356804,46712,1784020500.0,1784024999.0,2177.7,2211.2,0.39999999999994057,-0.0016705042791325755,1784025000.0,1.0,True,0.015383202461312306
2026-01-01,2026-01,TECHM,5000,356807,50034,1784035000.0,1784039999.0,1546.3,1530.2,0.5,-0.12590536999638233,1784040000.0,1.0,True,-0.010411951109099093
2026-01-01,2026-01,TECHM,5000,356806,62304,1784030000.0,1784034999.0,1545.0,1545.6,0.5,-0.1255263732438703,1784035000.0,1.0,True,0.0003883495145631244
2026-01-01,2026-01,TECHM,5000,356811,1984,1784056000.0,1784057983.0,1535.7,1535.7,0.5,-0.1330166270783825,1784060000.0,2017.0,False,0.0
2026-01-01,2026-01,TECHM,5000,356804,43744,1784020500.0,1784024999.0,1502.9,1525.6,0.5,-0.12102107572054223,1784025000.0,1.0,True,0.015104132011444449
2026-01-01,2026-01,TECHM,5000,356808,27728,1784040000.0,1784044999.0,1551.6,1540.6,0.5,-0.1261850115084685,1784045000.0,1.0,True,-0.0070894560453724775
2026-01-01,2026-01,TECHM,5000,356805,62722,1784025000.0,1784029999.0,1525.6,1549.2,0.5,-0.1222730123287193,1784030000.0,1.0,True,0.015469323544834879
2026-01-01,2026-01,TECHM,5000,356809,1484,1784045000.0,1784046483.0,1540.6,1540.6,0.5,-0.12303664921466066,1784050000.0,3517.0,False,0.0
2026-01-01,2026-01,ULTRACEMCO,5000,356809,1984,1784048000.0,1784049983.0,11858.0,11858.0,3.0,0.44094488188977515,1784050000.0,17.0,True,0.0
2026-01-01,2026-01,ULTRACEMCO,5000,356808,24744,1784040000.0,1784044483.0,11868.0,11763.0,3.0,0.4331801687429883,1784045000.0,517.0,True,-0.00884732052578363
2026-01-01,2026-01,ULTRACEMCO,5000,356807,42048,1784035000.0,1784039999.0,11854.0,11783.0,3.0,0.43469206014892736,1784040000.0,1.0,True,-0.005989539395984456
2026-01-01,2026-01,ULTRACEMCO,5000,356805,69722,1784025000.0,1784029999.0,11707.0,11854.0,3.0,0.4374812040784296,1784030000.0,1.0,True,0.012556590074314533
2026-01-01,2026-01,ULTRACEMCO,5000,356806,65706,1784030000.0,1784034999.0,11675.0,11858.0,3.0,0.43431522750455026,1784035000.0,1.0,True,0.015674518201284737
2026-01-01,2026-01,ULTRACEMCO,5000,356804,39844,1784020500.0,1784024999.0,11562.0,11748.0,3.0,0.43780403781917854,1784025000.0,1.0,True,0.0160871821484172
2026-01-01,2026-01,WIPRO,5000,356807,47984,1784035000.0,1784039999.0,181.54000000000002,181.0,0.03999999999997586,-0.09819612617593268,1784040000.0,1.0,True,-0.002974551063126718
2026-01-01,2026-01,WIPRO,5000,356808,25760,1784040000.0,1784044999.0,183.2,182.64999999999998,0.03999999999997439,-0.0972904438524681,1784045000.0,1.0,True,-0.003002183406113579
2026-01-01,2026-01,WIPRO,5000,356804,47246,1784020500.0,1784024999.0,178.09,180.61,0.03999999999996986,-0.09279277337730085,1784025000.0,1.0,True,0.014150148801167939
2026-01-01,2026-01,WIPRO,5000,356805,61688,1784025000.0,1784029999.0,180.39999999999998,183.26999999999998,0.03999999999996657,-0.09247273779836819,1784030000.0,1.0,True,0.015909090909090873
2026-01-01,2026-01,WIPRO,5000,356806,56918,1784030000.0,1784034999.0,182.97,182.81,0.03999999999997004,-0.09586639472227144,1784035000.0,1.0,True,-0.0008744602940372603
2026-01-01,2026-01,WIPRO,5000,356809,4452,1784045000.0,1784049983.0,182.51999999999998,182.14999999999998,0.03999999999999204,-0.09656765487107037,1784050000.0,17.0,True,-0.002027175104098222
