candidate_id,family_id,uses_full_top_five_depth,uses_depth_beyond_l1,uses_l1_only,horizon,imbalance_quantile,imbalance_min,shock_quantile,shock_min,spread_regime,symbols,trade_dates,cost100_event_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_per_event,cost100_max_drawdown_inr,cost100_cost_hurdle_hit_rate,cost150_event_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_per_event,cost150_max_drawdown_inr,cost150_cost_hurdle_hit_rate,cost200_event_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_per_event,cost200_max_drawdown_inr,cost200_cost_hurdle_hit_rate,side_flip_net_pnl_inr,side_flip_degrades,random_side_net_pnl_inr,random_side_beat,shuffle_label_net_pnl_inr,shuffle_label_beat,survivor_candidate,has_events
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p9_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.9,16804.0,compression,2,1,6,-548.0569111105,-51.96971111049997,496.0872,0.0,0.0,-91.34281851841666,-503.926212267009,0.0,6,-796.1005111105,-51.96971111049997,744.1308,0.0,0.0,-132.68341851841666,-710.629212267009,0.0,6,-1044.1441111105,-51.96971111049997,992.1744,0.0,0.0,-174.02401851841668,-917.332212267009,0.0,-444.1174888895,0,-582.331360960991,1,-548.0569111104999,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H3_IQ0p9_SQ0p9_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,3,0.9,0.4628532906704733,0.9,18636.5,low,5,1,7,-469.72482611777184,109.04357388222817,578.7684,0.14285714285714285,0.06779841763970923,-67.10354658825312,-247.75266744357322,0.14285714285714285,7,-759.1090261177718,109.04357388222817,868.1526,0.0,0.0,-108.44414658825312,-495.7962674435732,0.0,7,-1048.4932261177719,109.04357388222817,1157.5368,0.0,0.0,-149.7847465882531,-743.8398674435732,0.0,-687.8119738822281,1,-557.7354941367059,1,-469.72482611777184,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p75_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.75,7530.25,compression,5,1,7,-471.68971323729284,107.07868676270715,578.7684,0.14285714285714285,0.05021516922614856,-67.38424474818468,-427.6098038630544,0.14285714285714285,7,-761.0739132372928,107.07868676270715,868.1526,0.0,0.0,-108.72484474818468,-675.6534038630543,0.0,7,-1050.4581132372928,107.07868676270715,1157.5368,0.0,0.0,-150.0654447481847,-923.6970038630543,0.0,-685.8470867627071,1,-600.923660638279,1,-471.68971323729284,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H6_IQ0p9_SQ0p9_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,6,0.9,0.4628532906704733,0.9,18636.5,low,5,1,7,-473.6240964681766,105.14430353182335,578.7684,0.14285714285714285,0.05002033826770405,-67.66058520973952,-206.34042111680685,0.14285714285714285,7,-763.0082964681766,105.14430353182335,868.1526,0.0,0.0,-109.00118520973952,-454.3840211168068,0.0,7,-1052.3924964681764,105.14430353182335,1157.5368,0.0,0.0,-150.3417852097395,-702.4276211168067,0.0,-683.9127035318234,1,-549.5754908498558,1,-473.6240964681766,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p9_SPHIGH,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.9,16804.0,high,2,1,10,-230.97530339586487,595.836696604135,826.812,0.5,0.7535645151244817,-23.097530339586488,-471.4839854086808,0.5,10,-644.3813033958651,595.836696604135,1240.218,0.4,0.4420918110338854,-64.43813033958651,-565.1926351262114,0.4,10,-1057.787303395865,595.836696604135,1653.624,0.2,0.2553071020509366,-105.77873033958649,-693.1823870952069,0.2,-1422.648696604135,1,-613.8599831539091,1,-230.975303395865,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p9_SQ0p6_SPLOW,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.9,0.4628532906704733,0.6,46088.0,low,6,1,13,-11.051567886353304,1063.8040321136464,1074.8556,0.38461538461538464,0.9750130858387654,-0.8501206066425618,-225.0790194400382,0.38461538461538464,13,-548.4793678863533,1063.8040321136464,1612.2834,0.3076923076923077,0.3221547257502964,-42.190720606642564,-624.3222748539431,0.3076923076923077,13,-1085.9071678863534,1063.8040321136464,2149.7112,0.23076923076923078,0.09319479472717444,-83.53132060664257,-1120.409474853943,0.23076923076923078,-2138.6596321136462,1,-1225.653257138313,1,-11.051567886353308,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p9_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.9,16804.0,compression,2,1,6,-591.603360782294,-95.51616078229408,496.0872,0.0,0.0,-98.60056013038233,-496.0719937301021,0.0,6,-839.646960782294,-95.51616078229408,744.1308,0.0,0.0,-139.94116013038231,-702.7749937301021,0.0,6,-1087.6905607822941,-95.51616078229408,992.1744,0.0,0.0,-181.28176013038237,-909.4779937301023,0.0,-400.5710392177059,0,-631.9225041003735,1,-591.6033607822941,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p6_SQ0p9_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.6,0.23589654089339768,0.9,16804.0,low,3,1,7,-522.7285120669984,56.03988793300152,578.7684,0.14285714285714285,0.01240527707996825,-74.67550172385691,-345.78449018088315,0.14285714285714285,7,-812.1127120669984,56.03988793300152,868.1526,0.0,0.0,-116.0161017238569,-593.8280901808831,0.0,7,-1101.4969120669984,56.03988793300152,1157.5368,0.0,0.0,-157.35670172385693,-841.8716901808832,0.0,-634.8082879330015,1,-823.333931705232,1,-522.7285120669984,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p9_SQ0p6_SPMID,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.9,0.4628532906704733,0.6,4971.0,mid,8,1,19,467.87514325697657,2038.8179432569766,1570.9428,0.42105263157894735,1.42500373947165,24.625007539840873,-697.2702216858204,0.42105263157894735,19,-317.59625674302356,2038.8179432569766,2356.4142,0.42105263157894735,0.795839383878227,-16.715592460159133,-1110.6762216858206,0.42105263157894735,19,-1103.0676567430235,2038.8179432569766,3141.8856,0.3157894736842105,0.45645470677193023,-58.05619246015913,-1524.0822216858205,0.3157894736842105,-3609.760743256976,1,-2692.011176897716,1,467.87514325697646,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p75_SQ0p75_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.75,0.32178338420143693,0.75,80028.5,mid,7,1,17,301.02271439526663,1706.6031143952664,1405.5804,0.35294117647058826,1.3437779052782581,17.707218493839214,-316.07409946596425,0.35294117647058826,17,-401.76748560473345,1706.6031143952664,2108.3706,0.35294117647058826,0.6980050046043196,-23.63338150616079,-502.83654297653584,0.35294117647058826,17,-1104.5576856047335,1706.6031143952664,2811.1608,0.29411764705882354,0.38684962950122104,-64.9739815061608,-906.4560161101919,0.29411764705882354,-3112.1835143952667,1,-2255.09465624854,1,301.0227143952666,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p75_SPHIGH,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.75,7530.25,high,4,1,13,-30.84891514267624,1044.0066848573238,1074.8556,0.6153846153846154,0.9670862328166758,-2.372993472513557,-471.4839854086808,0.6153846153846154,13,-568.2767151426764,1044.0066848573238,1612.2834,0.38461538461538464,0.5210722245834879,-43.713593472513566,-565.1926351262114,0.38461538461538464,13,-1105.704515142676,1044.0066848573238,2149.7112,0.23076923076923078,0.27952139994165703,-85.05419347251353,-693.1823870952069,0.23076923076923078,-2118.8622848573236,1,-1077.6609496139547,1,-30.84891514267632,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p75_SQ0p75_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.75,0.32178338420143693,0.75,7530.25,low,5,1,10,-298.5812582423817,528.2307417576181,826.812,0.3,0.4870687577818256,-29.85812582423817,-242.01477779104908,0.3,10,-711.9872582423817,528.2307417576181,1240.218,0.2,0.21437320676988011,-71.19872582423817,-561.1029188929558,0.2,10,-1125.3932582423818,528.2307417576181,1653.624,0.2,0.09021733460146697,-112.53932582423818,-933.1683188929558,0.2,-1355.0427417576182,1,-1112.3771589179441,1,-298.58125824238175,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p75_SQ0p9_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.75,0.32178338420143693,0.9,16804.0,low,3,1,6,-630.8589516207658,-134.77175162076583,496.0872,0.0,0.0,-105.14315860346096,-505.33101439979623,0.0,6,-878.902551620766,-134.77175162076583,744.1308,0.0,0.0,-146.48375860346098,-712.0340143997964,0.0,6,-1126.9461516207657,-134.77175162076583,992.1744,0.0,0.0,-187.82435860346095,-918.7370143997962,0.0,-361.3154483792342,0,-439.83472288087694,0,-630.8589516207658,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p9_SQ0p9_SPCOMPRESSION,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.9,0.4628532906704733,0.9,175097.5,compression,6,1,14,22.292149133143734,1179.8289491331436,1157.5368,0.42857142857142855,1.0253818307498315,1.5922963666531238,-538.0269273605322,0.42857142857142855,14,-556.4762508668563,1179.8289491331436,1736.3052,0.35714285714285715,0.5530774185990371,-39.74830363334688,-662.0487273605322,0.35714285714285715,14,-1135.2446508668559,1179.8289491331436,2315.0736,0.21428571428571427,0.30189251800376377,-81.08890363334685,-1019.3996658899484,0.21428571428571427,-2337.3657491331437,1,-1128.187024181401,1,22.29214913314382,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p6_SQ0p9_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.6,0.23589654089339768,0.9,16804.0,compression,3,1,7,-579.3262572052633,-0.557857205263339,578.7684,0.0,0.0,-82.76089388646619,-479.51150113568156,0.0,7,-868.7104572052634,-0.557857205263339,868.1526,0.0,0.0,-124.1014938864662,-727.5551011356816,0.0,7,-1158.0946572052633,-0.557857205263339,1157.5368,0.0,0.0,-165.44209388646618,-975.5987011356815,0.0,-578.2105427947365,0,-720.1789541205023,1,-579.3262572052633,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p6_SQ0p9_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.6,0.23589654089339768,0.9,175097.5,mid,6,1,13,-125.97183243099124,948.8837675690088,1074.8556,0.3076923076923077,0.7905019727733285,-9.690140956230096,-205.7351068361337,0.3076923076923077,13,-663.3996324309912,948.8837675690088,1612.2834,0.3076923076923077,0.31844972390475956,-51.0307409562301,-539.3778324309912,0.3076923076923077,13,-1200.8274324309914,948.8837675690088,2149.7112,0.23076923076923078,0.11648390813774351,-92.37134095623011,-1035.4650324309914,0.23076923076923078,-2023.7393675690087,1,-1572.951480075433,1,-125.97183243099126,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p9_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.9,16804.0,low,3,1,6,-710.280000716173,-214.19280071617305,496.0872,0.0,0.0,-118.38000011936218,-546.1899999963442,0.0,6,-958.323600716173,-214.19280071617305,744.1308,0.0,0.0,-159.72060011936216,-752.8929999963442,0.0,6,-1206.367200716173,-214.19280071617305,992.1744,0.0,0.0,-201.06120011936218,-959.5959999963443,0.0,-281.8943992838269,0,-663.6040171155316,0,-710.280000716173,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p75_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.75,0.32178338420143693,0.9,175097.5,high,4,1,9,-480.0752386566985,264.0555613433015,744.1308,0.4444444444444444,0.567835953931573,-53.34169318407761,-557.3257924321487,0.4444444444444444,9,-852.1406386566985,264.0555613433015,1116.1962,0.3333333333333333,0.3570603157872884,-94.68229318407761,-663.4950027975628,0.3333333333333333,9,-1224.2060386566986,264.0555613433015,1488.2616,0.2222222222222222,0.22853216749411773,-136.02289318407762,-870.1980027975629,0.2222222222222222,-1008.1863613433015,1,-795.5148421896505,1,-480.0752386566986,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H10_IQ0p75_SQ0p9_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,10,0.75,0.32178338420143693,0.9,16804.0,mid,4,1,7,-654.7343227091424,-75.96592270914255,578.7684,0.2857142857142857,0.41814459132471005,-93.53347467273463,-968.8092409315966,0.2857142857142857,7,-944.1185227091426,-75.96592270914255,868.1526,0.2857142857142857,0.29117869321168033,-134.87407467273465,-1134.1716409315968,0.2857142857142857,7,-1233.5027227091427,-75.96592270914255,1157.5368,0.2857142857142857,0.19832592676696695,-176.21467467273467,-1299.534040931597,0.2857142857142857,-502.80247729085744,0,-650.3268341768439,0,-654.7343227091425,1,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p75_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.75,7530.25,low,5,1,7,-660.6666296722725,-81.89822967227255,578.7684,0.0,0.0,-94.38094709603892,-586.5474400323084,0.0,7,-950.0508296722726,-81.89822967227255,868.1526,0.0,0.0,-135.72154709603893,-834.5910400323085,0.0,7,-1239.4350296722725,-81.89822967227255,1157.5368,0.0,0.0,-177.06214709603893,-1082.6346400323084,0.0,-496.87017032772735,0,-263.6732189588083,0,-660.6666296722725,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p75_SQ0p9_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.75,0.32178338420143693,0.9,16804.0,mid,5,1,10,-435.33732438101424,391.47467561898577,826.812,0.2,0.3676653916931564,-43.533732438101424,-550.9144338809629,0.2,10,-848.7433243810143,391.47467561898577,1240.218,0.2,0.16723345130451261,-84.87433243810143,-872.1005440198261,0.2,10,-1262.1493243810144,391.47467561898577,1653.624,0.2,0.06501222778920057,-126.21493243810144,-1202.8253440198262,0.2,-1218.2866756189858,1,-1237.009298977255,1,-435.3373243810141,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p6_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,compression,8,1,16,46.3440743851902,1369.24327438519,1322.8992,0.4375,1.0480625541943582,2.8965046490743873,-673.9910279326824,0.4375,16,-615.10552561481,1369.24327438519,1984.3488,0.375,0.5423750402271506,-38.44409535092562,-798.0128279326825,0.375,16,-1276.55512561481,1369.24327438519,2645.7984,0.3125,0.2791730814147613,-79.78469535092563,-1062.0043340751977,0.3125,-2692.14247438519,1,-1444.7034937682904,1,46.344074385190225,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p6_SQ0p9_SPHIGH,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.6,0.23589654089339768,0.9,16804.0,high,3,1,5,-870.5615352536727,-457.1555352536727,413.406,0.0,0.0,-174.11230705073453,-650.6884810200302,0.0,5,-1077.2645352536726,-457.1555352536727,620.109,0.0,0.0,-215.45290705073452,-816.0508810200301,0.0,5,-1283.9675352536726,-457.1555352536727,826.812,0.0,0.0,-256.79350705073455,-981.4132810200301,0.0,43.749535253672704,0,-453.4269291250064,0,-870.5615352536727,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p6_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,mid,5,1,9,-540.0024129260125,204.1283870739874,744.1308,0.2222222222222222,0.19449271586250344,-60.00026810289028,-535.8871976884298,0.2222222222222222,9,-912.0678129260126,204.1283870739874,1116.1962,0.1111111111111111,0.07052955600894709,-101.34086810289028,-797.2662852314006,0.1111111111111111,9,-1284.1332129260127,204.1283870739874,1488.2616,0.1111111111111111,0.021241146820387923,-142.6814681028903,-1127.9910852314006,0.1111111111111111,-948.2591870739874,1,-738.4486286689327,1,-540.0024129260125,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H6_IQ0p6_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,6,0.6,0.23589654089339768,0.9,175097.5,high,5,1,10,-524.2059375001894,302.6060624998103,826.812,0.4,0.5461397421129109,-52.42059375001894,-557.3257924321487,0.4,10,-937.6119375001895,302.6060624998103,1240.218,0.3,0.3354291436983337,-93.76119375001895,-852.1406386566985,0.3,10,-1351.0179375001894,302.6060624998103,1653.624,0.2,0.21162069416432916,-135.10179375001894,-1224.2060386566984,0.2,-1129.4180624998105,1,-916.7465433461596,1,-524.2059375001895,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p6_SQ0p9_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.6,0.23589654089339768,0.9,16804.0,low,3,1,8,-698.3115038820683,-36.86190388206835,661.4496,0.125,0.05058669576214238,-87.28893798525854,-572.7835666610988,0.125,8,-1029.0363038820683,-36.86190388206835,992.1744,0.0,0.0,-128.62953798525854,-862.1677666610988,0.0,8,-1359.7611038820683,-36.86190388206835,1322.8992,0.0,0.0,-169.97013798525853,-1151.5519666610987,0.0,-624.5876961179317,0,-507.2872751421794,0,-698.3115038820683,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p6_SPHIGH,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,high,6,1,15,-120.57875188636476,1119.6392481136352,1240.218,0.5333333333333333,0.8825906693682064,-8.038583459090983,-471.4839854086808,0.5333333333333333,15,-740.6877518863648,1119.6392481136352,1860.327,0.3333333333333333,0.454964429774272,-49.37918345909099,-565.1926351262114,0.3333333333333333,15,-1360.7967518863645,1119.6392481136352,2480.436,0.2,0.2396818524309522,-90.71978345909096,-906.1847937954001,0.2,-2359.8572481136353,1,-1167.3907863576433,1,-120.57875188636483,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p6_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.6,4528.0,low,7,1,10,-582.3256556214417,244.48634437855833,826.812,0.3,0.11369883349365502,-58.23256556214417,-480.33862610029826,0.3,10,-995.7316556214417,244.48634437855833,1240.218,0.0,0.0,-99.57316556214417,-852.4040261002983,0.0,10,-1409.1376556214416,244.48634437855833,1653.624,0.0,0.0,-140.91376556214416,-1224.469426100298,0.0,-1071.2983443785583,1,-617.9602635287838,1,-582.3256556214417,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H10_IQ0p9_SQ0p75_SPLOW,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,10,0.9,0.4628532906704733,0.75,8553.0,low,7,1,13,-340.72983686823443,734.1257631317654,1074.8556,0.38461538461538464,0.5810277253315167,-26.209987451402647,-231.81155478396317,0.38461538461538464,13,-878.1576368682344,734.1257631317654,1612.2834,0.38461538461538464,0.2323637947659111,-67.55058745140265,-617.1436711077155,0.38461538461538464,13,-1415.5854368682344,734.1257631317654,2149.7112,0.23076923076923078,0.07564691269598633,-108.89118745140264,-1113.2308711077155,0.23076923076923078,-1808.9813631317656,1,-835.0263494780498,1,-340.72983686823443,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p6_SPLOW,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.6,4528.0,low,5,1,9,-689.9311725762656,54.199627423734405,744.1308,0.1111111111111111,0.014924846750926927,-76.65901917514061,-615.8119829363014,0.1111111111111111,9,-1061.9965725762654,54.199627423734405,1116.1962,0.0,0.0,-117.9996191751406,-946.5367829363015,0.0,9,-1434.0619725762658,54.199627423734405,1488.2616,0.0,0.0,-159.34021917514065,-1277.2615829363015,0.0,-798.3304274237344,1,-292.9377618628013,0,-689.9311725762656,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H10_IQ0p9_SQ0p6_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,10,0.9,0.4628532906704733,0.6,4528.0,compression,6,1,11,-543.4373824023676,366.05581759763254,909.4932,0.18181818181818182,0.3375928670646294,-49.40339840021523,-595.953334602735,0.18181818181818182,11,-998.1839824023674,366.05581759763254,1364.2398,0.18181818181818182,0.16292264010838178,-90.74399840021522,-861.5711069566337,0.18181818181818182,11,-1452.9305824023672,366.05581759763254,1818.9864,0.18181818181818182,0.0713301480236887,-132.0845984002152,-1274.9771069566336,0.18181818181818182,-1275.5490175976327,1,-745.6282798817382,1,-543.4373824023675,0,0,1
P265_P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK_H3_IQ0p75_SQ0p9_SPMID,P265_WITHDRAWAL_REVERSAL_AFTER_SHOCK,1,1,0,3,0.75,0.32178338420143693,0.9,18636.5,mid,6,1,11,-583.3335112843673,326.15968871563257,909.4932,0.09090909090909091,0.002987104654538599,-53.030319207669756,-518.2746396135261,0.09090909090909091,11,-1038.0801112843674,326.15968871563257,1364.2398,0.0,0.0,-94.37091920766976,-931.6806396135262,0.0,11,-1492.8267112843673,326.15968871563257,1818.9864,0.0,0.0,-135.71151920766977,-1345.0866396135261,0.0,-1235.6528887156326,1,-672.9369366512028,1,-583.3335112843674,1,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H3_IQ0p9_SQ0p9_SPHIGH,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,3,0.9,0.4628532906704733,0.9,175097.5,high,2,1,7,-914.5017919844054,-335.7333919844053,578.7684,0.14285714285714285,0.026161012540498265,-130.64311314062934,-393.03074152703107,0.14285714285714285,7,-1203.885991984405,-335.7333919844053,868.1526,0.0,0.0,-171.9837131406293,-629.9204349540363,0.0,7,-1493.270191984405,-335.7333919844053,1157.5368,0.0,0.0,-213.3243131406293,-877.9640349540363,0.0,-243.03500801559468,0,-799.6843611753275,0,-914.5017919844054,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p6_SPMID,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.6,4528.0,mid,6,1,10,-694.5943374690909,132.21766253090905,826.812,0.1,0.14379318686004205,-69.45943374690908,-664.1613471995564,0.1,10,-1108.000337469091,132.21766253090905,1240.218,0.1,0.0636443173589857,-110.8000337469091,-1036.2267471995565,0.1,10,-1521.406337469091,132.21766253090905,1653.624,0.1,0.02184065337120165,-152.14063374690912,-1408.2921471995564,0.1,-959.0296625309089,1,-948.2099410544796,1,-694.5943374690909,0,0,1
P265_P265_L2L5_BID_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p9_SPCOMPRESSION,P265_L2L5_BID_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.9,16804.0,compression,5,1,12,-533.5736966410088,458.6007033589911,992.1744,0.3333333333333333,0.5622775849182283,-44.46447472008407,-1014.4933967412401,0.3333333333333333,12,-1029.660896641009,458.6007033589911,1488.2616,0.25,0.3426895311921705,-85.80507472008408,-1221.19639674124,0.25,12,-1525.748096641009,458.6007033589911,1984.3488,0.25,0.2129400440283008,-127.14567472008407,-1427.89939674124,0.25,-1450.775103358991,1,-1288.8926578217374,1,-533.573696641009,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p9_SQ0p6_SPCOMPRESSION,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.9,0.4628532906704733,0.6,4528.0,compression,7,1,12,-535.0592170935464,457.1151829064535,992.1744,0.25,0.12251232648828864,-44.58826809112887,-458.2538523015488,0.25,12,-1031.1464170935465,457.1151829064535,1488.2616,0.0,0.0,-85.92886809112888,-913.0004523015491,0.0,12,-1527.2336170935466,457.1151829064535,1984.3488,0.0,0.0,-127.26946809112889,-1367.747052301549,0.0,-1449.2895829064535,1,-825.3900883373179,1,-535.0592170935465,1,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H3_IQ0p6_SQ0p9_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,3,0.6,0.23589654089339768,0.9,16804.0,low,3,1,8,-869.5048607046426,-208.05526070464265,661.4496,0.0,0.0,-108.68810758808033,-705.4148599848138,0.0,8,-1200.2296607046428,-208.05526070464265,992.1744,0.0,0.0,-150.02870758808035,-994.799059984814,0.0,8,-1530.9544607046428,-208.05526070464265,1322.8992,0.0,0.0,-191.36930758808035,-1284.183259984814,0.0,-453.3943392953573,0,-822.8288771040012,0,-869.5048607046426,0,0,1
P265_P265_SPREAD_COMPRESSION_ABSORPTION_H10_IQ0p75_SQ0p6_SPMID,P265_SPREAD_COMPRESSION_ABSORPTION,1,1,0,10,0.75,0.32178338420143693,0.6,46088.0,mid,10,1,23,370.36066037359313,2272.0282603735936,1901.6676,0.391304347826087,1.2155889648342237,16.102637407547526,-1071.8280541658291,0.391304347826087,23,-580.4731396264069,2272.0282603735936,2852.5014,0.391304347826087,0.7472544591775387,-25.237962592452476,-1319.8716541658296,0.391304347826087,23,-1531.3069396264066,2272.0282603735936,3803.3352,0.34782608695652173,0.47045861512651427,-66.57856259245246,-1567.915254165829,0.34782608695652173,-4173.695860373593,1,-1021.9292195386078,1,370.3606603735933,0,0,1
P265_P265_L2L5_ASK_ABSORPTION_CONTINUATION_H6_IQ0p9_SQ0p6_SPLOW,P265_L2L5_ASK_ABSORPTION_CONTINUATION,1,1,0,6,0.9,0.4628532906704733,0.6,4528.0,low,7,1,10,-705.1234399661164,121.68856003388348,826.812,0.2,0.1397457143837153,-70.51234399661163,-612.3696332594262,0.2,10,-1118.5294399661166,121.68856003388348,1240.218,0.1,0.041366553131398816,-111.85294399661166,-984.4350332594261,0.1,10,-1531.9354399661165,121.68856003388348,1653.624,0.1,0.004500548153454964,-153.19354399661165,-1356.5004332594262,0.1,-948.5005600338833,1,-708.5541357317436,1,-705.1234399661165,1,0,1
