location,root,trade_date,exchange,symbol,symbol_dir,direct_canonical_dir_exists,symbol_dir_exists,nested_trade_date_layout,parquet_files,bytes,first_file,last_file,sample_files_checked,sample_schema_pass,sample_failed_files
target,real_data_sample\l2_multiday_panel,2026-07-10,NSE,SUNPHARMA,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA,True,True,False,1579,55149992,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\part-034504_206778-000028.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\part-100502_213121-050511.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-10,NSE,TCS,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TCS,True,True,False,1578,56539439,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TCS\part-034504_326835-000029.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TCS\part-100118_856115-050490.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-10,NSE,TECHM,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TECHM,True,True,False,1579,55077843,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\part-034504_447838-000030.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\part-100502_338219-050512.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-10,NSE,ULTRACEMCO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO,True,True,False,1578,54501798,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\part-034504_579897-000031.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\part-100502_466504-050513.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-10,NSE,WIPRO,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO,True,True,False,1579,55163427,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\part-034504_701826-000032.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\part-100502_587143-050514.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ADANIPORTS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS,True,True,False,1554,54424177,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-034500_632676-000001.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-100139_611568-049722.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,AXISBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK,True,True,False,1554,55025357,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-034500_798004-000002.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-100139_756420-049723.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BAJAJ-AUTO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO,True,True,False,1555,55307253,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-034500_954024-000003.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-100119_773845-049696.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BANKBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES,True,True,False,1554,54356067,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-034501_115368-000004.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-100139_904980-049724.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BHARTIARTL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL,True,True,False,1554,55201505,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-034501_274405-000005.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-100119_906571-049697.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BPCL,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BPCL,True,True,False,1556,54010519,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-034501_414136-000006.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-100140_055285-049725.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,BRITANNIA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA,True,True,False,1554,53964471,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-034501_562116-000007.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-100120_192084-049699.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,CIPLA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA,True,True,False,1553,54089835,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-034501_706625-000008.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-100120_331836-049700.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,DRREDDY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY,True,True,False,1553,53976073,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-034501_839149-000009.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-100140_216627-049726.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,GOLDBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES,True,True,False,1554,54201513,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-034501_979205-000010.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-100120_471606-049701.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HCLTECH,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH,True,True,False,1555,55838236,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-034502_145371-000011.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-100140_372066-049727.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HDFCBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK,True,True,False,1554,55959615,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-034502_307986-000012.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-100120_774208-049703.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,HINDUNILVR,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR,True,True,False,1554,54674051,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-034502_458235-000013.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-100120_911778-049704.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ICICIBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK,True,True,False,1554,55339860,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-034502_624959-000014.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-100121_048327-049705.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,INFY,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY,True,True,False,1554,55794767,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-034502_778784-000015.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-100121_213170-049706.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES,True,True,False,1553,53611193,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-034502_932658-000016.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-100140_527770-049728.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ITC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC,True,True,False,1555,54732020,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-034503_084404-000017.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-100140_688473-049729.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,JUNIORBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES,True,True,False,1553,54421084,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-034503_213734-000018.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-100121_489966-049708.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,KOTAKBANK,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK,True,True,False,1554,54766996,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-034503_345395-000019.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-100121_630926-049709.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,LT,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT,True,True,False,1554,54847230,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-034503_507822-000020.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-100121_774998-049710.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,M&M,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M,True,True,False,1554,54966162,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-034503_646284-000021.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-100121_909056-049711.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,MARUTI,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI,True,True,False,1554,54411950,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-034503_791797-000022.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-100122_045792-049712.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NESTLEIND,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND,True,True,False,1554,54231115,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-034503_918807-000023.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\part-100122_195009-049713.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,NIFTYBEES,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES,True,True,False,1554,54435048,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-034504_048836-000024.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\part-100122_330537-049714.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ONGC,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC,True,True,False,1554,54319797,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-034504_188129-000025.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\part-100122_482859-049715.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,RELIANCE,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE,True,True,False,1555,55324428,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-034504_340968-000026.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\part-100140_835336-049730.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SBIN,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN,True,True,False,1555,55051927,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-034504_489891-000027.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\part-100141_008621-049731.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,SUNPHARMA,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA,True,True,False,1554,54823231,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-034504_658564-000028.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\part-100122_775631-049717.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TCS,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS,True,True,False,1554,55856910,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-034504_838768-000029.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TCS\part-100122_919601-049718.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,TECHM,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM,True,True,False,1554,54643319,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-034504_986692-000030.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\part-100123_059873-049719.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,ULTRACEMCO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO,True,True,False,1554,53958692,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-034505_129076-000031.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\part-100123_201560-049720.parquet,2,True,0
scratch,scratch_azcopy_selected\raw_l2,2026-07-14,NSE,WIPRO,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO,True,True,False,1555,54289891,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-034505_294518-000032.parquet,scratch_azcopy_selected\raw_l2\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\part-100141_162655-049732.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ADANIPORTS,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS,True,True,False,1554,54424177,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-034500_632676-000001.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\part-100139_611568-049722.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,AXISBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK,True,True,False,1554,55025357,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-034500_798004-000002.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\part-100139_756420-049723.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,BAJAJ-AUTO,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO,True,True,False,1555,55307253,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-034500_954024-000003.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\part-100119_773845-049696.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,BANKBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES,True,True,False,1554,54356067,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-034501_115368-000004.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\part-100139_904980-049724.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,BHARTIARTL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL,True,True,False,1554,55201505,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-034501_274405-000005.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\part-100119_906571-049697.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,BPCL,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BPCL,True,True,False,1556,54010519,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-034501_414136-000006.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\part-100140_055285-049725.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,BRITANNIA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA,True,True,False,1554,53964471,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-034501_562116-000007.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\part-100120_192084-049699.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,CIPLA,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA,True,True,False,1553,54089835,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-034501_706625-000008.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\part-100120_331836-049700.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,DRREDDY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY,True,True,False,1553,53976073,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-034501_839149-000009.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\part-100140_216627-049726.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,GOLDBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES,True,True,False,1554,54201513,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-034501_979205-000010.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\part-100120_471606-049701.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,HCLTECH,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH,True,True,False,1555,55838236,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-034502_145371-000011.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\part-100140_372066-049727.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,HDFCBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK,True,True,False,1554,55959615,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-034502_307986-000012.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\part-100120_774208-049703.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,HINDUNILVR,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR,True,True,False,1554,54674051,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-034502_458235-000013.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\part-100120_911778-049704.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ICICIBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK,True,True,False,1554,55339860,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-034502_624959-000014.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\part-100121_048327-049705.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,INFY,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=INFY,True,True,False,1554,55794767,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-034502_778784-000015.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=INFY\part-100121_213170-049706.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES,True,True,False,1553,53611193,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-034502_932658-000016.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\part-100140_527770-049728.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,ITC,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITC,True,True,False,1555,54732020,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-034503_084404-000017.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=ITC\part-100140_688473-049729.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,JUNIORBEES,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES,True,True,False,1553,54421084,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-034503_213734-000018.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\part-100121_489966-049708.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,KOTAKBANK,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK,True,True,False,1554,54766996,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-034503_345395-000019.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\part-100121_630926-049709.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,LT,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=LT,True,True,False,1554,54847230,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-034503_507822-000020.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=LT\part-100121_774998-049710.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,M&M,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=M&M,True,True,False,1554,54966162,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-034503_646284-000021.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=M&M\part-100121_909056-049711.parquet,2,True,0
target,real_data_sample\l2_multiday_panel,2026-07-14,NSE,MARUTI,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI,True,True,False,1554,54411950,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-034503_791797-000022.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\part-100122_045792-049712.parquet,2,True,0
