family_id,entry_timing_policy,horizon_seconds,depth_threshold_quantile,cost_profile,fixed_capital_required,full_depth_required,levels_2_to_5_required,l1_only_allowed,no_lookahead_required,acceptance_allowed_in_phase344,scenario_id,status,symbol,description,diagnostic_trade_date,announcement_time_ist,seq_id,side,entry_ms,exit_ms,holding_ms,forced_exit,entry_mid,exit_mid,mid_return_bps,entry_top5_qty_imbalance,entry_l2_l5_qty_imbalance,entry_top5_order_imbalance,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_2x_inr,net_pnl_inr,side_flip_net_pnl_inr,random_side,random_side_net_pnl_inr,work_order_id,source_scenario_id,market_session,diagnostic_start_rule,start_ms,entry_delay_ms,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread,exit_spread,exit_top5_qty_imbalance,exit_l2_l5_qty_imbalance,exit_top5_order_imbalance,zerodha_charges_1x_inr,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_model_version,capacity_selected
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,HCLTECH,Updates,2026-07-14,13-Jul-2026 18:39:10,106695992.0,long,1784000700551.0,1784002501775.0,1801224.0,0.0,1199.8,1198.1999999999998,-13.335555925988803,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99600.0,99442.29999999999,-157.70000000001164,165.2667525476,-322.96675254761163,-57.35704466840582,long,-322.96675254761163,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,HCLTECH,Updates,2026-07-14,13-Jul-2026 18:42:59,106696002.0,long,1784000700551.0,1784002501775.0,1801224.0,0.0,1199.8,1198.1999999999998,-13.335555925988803,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99600.0,99442.29999999999,-157.70000000001164,165.2667525476,-322.96675254761163,-57.35704466840582,short,-57.35704466840582,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,HCLTECH,Updates,2026-07-14,13-Jul-2026 18:47:42,106696014.0,long,1784000700551.0,1784002501775.0,1801224.0,0.0,1199.8,1198.1999999999998,-13.335555925988803,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99600.0,99442.29999999999,-157.70000000001164,165.2667525476,-322.96675254761163,-57.35704466840582,short,-57.35704466840582,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,HCLTECH,Updates,2026-07-14,13-Jul-2026 21:38:18,106696210.0,long,1784000700551.0,1784002501775.0,1801224.0,0.0,1199.8,1198.1999999999998,-13.335555925988803,-0.9576811235537958,-0.95661025575773,-0.17647058823529413,83.0,99600.0,99442.29999999999,-157.70000000001164,165.2667525476,-322.96675254761163,-57.35704466840582,short,-57.35704466840582,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,SBIN,General Updates,2026-07-14,13-Jul-2026 17:06:47,106695773.0,long,1784000705449.0,1784002506051.0,1800602.0,0.0,1033.55,1025.1,-81.75705094093217,-0.8895585600260629,-0.8894830659536542,-0.34782608695652173,96.0,99244.79999999999,98400.0,-844.7999999999884,165.14089077760002,-1009.9408907775884,612.5107998079767,short,612.5107998079767,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,BAJAJ-AUTO,General Updates,2026-07-15,14-Jul-2026 17:06:39,106697273.0,long,1784087105599.0,1784088905709.0,1800110.0,0.0,10204.25,10342.5,135.48276453438518,0.7860082304526749,0.8369098712446352,0.6666666666666666,9.0,91872.0,93069.0,1197.0,159.74812609199998,1037.251873908,-1451.3185362059999,long,1037.251873908,,,,,,,,,,,,,,,,,,,,,1
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,filled,ICICIBANK,General Updates,2026-07-15,14-Jul-2026 17:24:51,106697317.0,long,1784087105598.0,1784088911278.0,1805680.0,0.0,1412.3,1424.35,85.3218154782975,-0.878622739658162,-0.9030950758526701,-0.030303030303030304,70.0,98882.0,99694.0,812.0,165.18878771200002,646.811212288,-1040.23719666,short,-1040.23719666,,,,,,,,,,,,,,,,,,,,,1
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,depth_threshold_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,market_open_or_first_tick_after_announcement,1800,0.75,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0008_P344_CATALYST_CATEGORY_CONTINUATION_market_open_or_first_tick_after_announcement_H1800_Q0p75,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,filled,DRREDDY,General Updates,2026-07-09,09-Jul-2026 09:18:50,106691390.0,long,1783578354989.0,1783578655498.0,300509.0,0.0,1269.25,1273.4,32.696474295844716,-0.4926151172893136,-0.5253333333333333,-0.3103448275862069,78.0,99021.0,99294.0,273.0,165.17760177999997,107.82239822000003,-539.5994763807942,long,107.82239822000003,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,filled,SBIN,General Updates,2026-07-09,08-Jul-2026 20:27:40,106691111.0,long,1783578354989.0,1783578655498.0,300509.0,0.0,1025.85,1026.1,2.437003460544914,-0.4130484723179417,-0.43515850144092216,-0.23529411764705882,97.0,99522.0,99522.0,0.0,165.26219972799998,-165.26219972799998,-213.7626380516,short,-213.7626380516,,,,,,,,,,,,,,,,,,,,,1
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,filled,SBIN,General Updates,2026-07-09,08-Jul-2026 23:59:50,106691289.0,long,1783578354989.0,1783578655498.0,300509.0,0.0,1025.85,1026.1,2.437003460544914,-0.4130484723179417,-0.43515850144092216,-0.23529411764705882,97.0,99522.0,99522.0,0.0,165.26219972799998,-165.26219972799998,-213.7626380516,long,-165.26219972799998,,,,,,,,,,,,,,,,,,,,,1
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,filled,ADANIPORTS,Updates,2026-07-10,09-Jul-2026 21:51:40,106692702.0,long,1783655160163.0,1783655460663.0,300500.0,0.0,1815.5500000000002,1813.75,-9.914351023106946,-0.469061876247505,-0.5550847457627118,-0.125,55.0,99874.5,99731.5,-143.0,165.32539407200002,-308.325394072,-110.32060700400004,long,-308.325394072,,,,,,,,,,,,,,,,,,,,,1
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
P344_CATALYST_CATEGORY_CONTINUATION,delay_60s,300,0.0,zerodha_2x_all_in_cost_proxy,1,1,1,0,1,0,P345_0009_P344_CATALYST_CATEGORY_CONTINUATION_delay_60s_H300_Q0p0,family_event_filter_skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
