model_id,train_rows,feature_weights,feature_means,feature_stds,score_threshold,selection_split,validation_used_for_fit,extension_used_for_fit,test_used_for_fit
P196_IMBALANCE_EVENT_H5_SIGNED_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;l1_x_event_z:0.00167986,"{""l1_qty_imbalance"": -0.05240978405617676, ""l1_x_event_z"": 0.002181093256534228, ""receive_event_rate_zscore"": 0.05720353224084852, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""l1_qty_imbalance"": 0.6815827598096598, ""l1_x_event_z"": 0.6149559454915913, ""receive_event_rate_zscore"": 0.8899744113400875, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",0.02529310517070214,train,0,0,0
P196_IMBALANCE_EVENT_H5_SIGNED_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;l1_x_event_z:0.00321767,"{""l1_qty_imbalance"": -0.05819202378834448, ""l1_x_event_z"": 0.003232376458088921, ""receive_event_rate_zscore"": 0.050093427365700896, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""l1_qty_imbalance"": 0.681279304763258, ""l1_x_event_z"": 0.5937813151989275, ""receive_event_rate_zscore"": 0.8659957888525159, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",0.029358221159215856,train,0,0,0
P196_IMBALANCE_EVENT_H5_SIGNED_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;l1_x_event_z:0.00167986,"{""l1_qty_imbalance"": -0.05240978405617676, ""l1_x_event_z"": 0.002181093256534228, ""receive_event_rate_zscore"": 0.05720353224084852, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""l1_qty_imbalance"": 0.6815827598096598, ""l1_x_event_z"": 0.6149559454915913, ""receive_event_rate_zscore"": 0.8899744113400875, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",0.026873661490940327,train,0,0,0
P196_IMBALANCE_EVENT_H5_INVERSE_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;l1_x_event_z:0.00321767,"{""l1_qty_imbalance"": -0.05819202378834448, ""l1_x_event_z"": 0.003232376458088921, ""receive_event_rate_zscore"": 0.050093427365700896, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""l1_qty_imbalance"": 0.681279304763258, ""l1_x_event_z"": 0.5937813151989275, ""receive_event_rate_zscore"": 0.8659957888525159, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",0.02696243449013161,train,0,0,0
P196_IMBALANCE_EVENT_H5_INVERSE_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;l1_x_event_z:0.00167986,"{""l1_qty_imbalance"": -0.05240978405617676, ""l1_x_event_z"": 0.002181093256534228, ""receive_event_rate_zscore"": 0.05720353224084852, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""l1_qty_imbalance"": 0.6815827598096598, ""l1_x_event_z"": 0.6149559454915913, ""receive_event_rate_zscore"": 0.8899744113400875, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",0.02529310517070214,train,0,0,0
P196_IMBALANCE_EVENT_H5_INVERSE_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;l1_x_event_z:0.00321767,"{""l1_qty_imbalance"": -0.05819202378834448, ""l1_x_event_z"": 0.003232376458088921, ""receive_event_rate_zscore"": 0.050093427365700896, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""l1_qty_imbalance"": 0.681279304763258, ""l1_x_event_z"": 0.5937813151989275, ""receive_event_rate_zscore"": 0.8659957888525159, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",0.029358221159215856,train,0,0,0
P196_IMBALANCE_EVENT_H5_INVERSE_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;l1_x_event_z:0.00167986,"{""l1_qty_imbalance"": -0.05240978405617676, ""l1_x_event_z"": 0.002181093256534228, ""receive_event_rate_zscore"": 0.05720353224084852, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""l1_qty_imbalance"": 0.6815827598096598, ""l1_x_event_z"": 0.6149559454915913, ""receive_event_rate_zscore"": 0.8899744113400875, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",0.026873661490940327,train,0,0,0
P196_LIQUIDITY_CHURN_H5_SIGNED_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00676820;liquidity_tightness:0.00034811,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_churn"": -0.05644741465854067}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_churn"": 0.586915706379206}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_SIGNED_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00560227;liquidity_tightness:-0.00078091,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_churn"": -0.04545817362561989}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_churn"": 0.5694131945872989}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_SIGNED_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00676820;liquidity_tightness:0.00034811,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_churn"": -0.05644741465854067}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_churn"": 0.586915706379206}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_SIGNED_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00560227;liquidity_tightness:-0.00078091,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_churn"": -0.04545817362561989}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_churn"": 0.5694131945872989}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_INVERSE_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00676820;liquidity_tightness:0.00034811,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_churn"": -0.05644741465854067}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_churn"": 0.586915706379206}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_INVERSE_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00560227;liquidity_tightness:-0.00078091,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_churn"": -0.04545817362561989}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_churn"": 0.5694131945872989}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_INVERSE_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00676820;liquidity_tightness:0.00034811,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_churn"": -0.05644741465854067}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_churn"": 0.586915706379206}",,train,0,0,0
P196_LIQUIDITY_CHURN_H5_INVERSE_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;top5_x_churn:0.00560227;liquidity_tightness:-0.00078091,"{""depth_refresh_log"": NaN, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_churn"": -0.04545817362561989}","{""depth_refresh_log"": 1.0, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_churn"": 0.5694131945872989}",,train,0,0,0
P196_STALE_SYNCHRONY_H5_SIGNED_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;receive_event_rate_zscore:0.00027856;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""liquidity_tightness"": -0.8475816873102947, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""liquidity_tightness"": 0.32242679254087453, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435}",0.06290951663912973,train,0,0,0
P196_STALE_SYNCHRONY_H5_SIGNED_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;receive_event_rate_zscore:-0.00000957;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""liquidity_tightness"": -1.23149054824982, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""liquidity_tightness"": 0.5963940640476081, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817}",0.05149799695868965,train,0,0,0
P196_STALE_SYNCHRONY_H5_SIGNED_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;receive_event_rate_zscore:0.00027856;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""liquidity_tightness"": -0.8475816873102947, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""liquidity_tightness"": 0.32242679254087453, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435}",0.07457790642221256,train,0,0,0
P196_STALE_SYNCHRONY_H5_SIGNED_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;receive_event_rate_zscore:-0.00000957;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""liquidity_tightness"": -1.23149054824982, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""liquidity_tightness"": 0.5963940640476081, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817}",0.062018360253952326,train,0,0,0
P196_STALE_SYNCHRONY_H5_INVERSE_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;receive_event_rate_zscore:0.00027856;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""liquidity_tightness"": -0.8475816873102947, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""liquidity_tightness"": 0.32242679254087453, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435}",0.06290951663912973,train,0,0,0
P196_STALE_SYNCHRONY_H5_INVERSE_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;receive_event_rate_zscore:-0.00000957;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""liquidity_tightness"": -1.23149054824982, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""liquidity_tightness"": 0.5963940640476081, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817}",0.05149799695868965,train,0,0,0
P196_STALE_SYNCHRONY_H5_INVERSE_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;receive_event_rate_zscore:0.00027856;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""liquidity_tightness"": -0.8475816873102947, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""liquidity_tightness"": 0.32242679254087453, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435}",0.07457790642221256,train,0,0,0
P196_STALE_SYNCHRONY_H5_INVERSE_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;receive_event_rate_zscore:-0.00000957;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""liquidity_tightness"": -1.23149054824982, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""liquidity_tightness"": 0.5963940640476081, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817}",0.062018360253952326,train,0,0,0
P196_FULL_MICRO_H5_SIGNED_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05819202378834448, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.681279304763258, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",,train,0,0,0
P196_FULL_MICRO_H5_SIGNED_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05240978405617676, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.6815827598096598, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",,train,0,0,0
P196_FULL_MICRO_H5_SIGNED_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05819202378834448, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.681279304763258, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",,train,0,0,0
P196_FULL_MICRO_H5_SIGNED_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05240978405617676, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.6815827598096598, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",,train,0,0,0
P196_FULL_MICRO_H5_INVERSE_Q975_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05819202378834448, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.681279304763258, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",,train,0,0,0
P196_FULL_MICRO_H5_INVERSE_Q975_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05240978405617676, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.6815827598096598, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",,train,0,0,0
P196_FULL_MICRO_H5_INVERSE_Q990_S1p5,105327,top5_qty_imbalance:0.01063367;l1_qty_imbalance:0.00491704;receive_event_rate_zscore:0.00027856;top5_x_event_z:-0.00130850;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01588015;cross_symbol_arrival_share:0.01781129;liquidity_tightness:0.00034811,"{""cross_symbol_arrival_share"": 0.8020542572179973, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05819202378834448, ""liquidity_tightness"": -0.8475816873102947, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.050093427365700896, ""stale_quote_log_ms"": 6.102993882194817, ""top5_qty_imbalance"": -0.05363450443125951, ""top5_x_event_z"": -0.0005306403501858078}","{""cross_symbol_arrival_share"": 0.16494920390716256, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.681279304763258, ""liquidity_tightness"": 0.32242679254087453, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8659957888525159, ""stale_quote_log_ms"": 3.1062603178000328, ""top5_qty_imbalance"": 0.4636321201652435, ""top5_x_event_z"": 0.40568543239221844}",,train,0,0,0
P196_FULL_MICRO_H5_INVERSE_Q990_S2p5,164806,top5_qty_imbalance:0.00944575;l1_qty_imbalance:0.00561435;receive_event_rate_zscore:-0.00000957;top5_x_event_z:-0.00207748;quote_churn_log:0.00000000;depth_refresh_log:0.00000000;stale_quote_log_ms:0.01143002;cross_symbol_arrival_share:0.01642401;liquidity_tightness:-0.00078091,"{""cross_symbol_arrival_share"": 0.8023232618958047, ""depth_refresh_log"": NaN, ""l1_qty_imbalance"": -0.05240978405617676, ""liquidity_tightness"": -1.23149054824982, ""quote_churn_log"": NaN, ""receive_event_rate_zscore"": 0.05720353224084852, ""stale_quote_log_ms"": 6.0711226315445455, ""top5_qty_imbalance"": -0.04081260681476391, ""top5_x_event_z"": -0.0017601219421054467}","{""cross_symbol_arrival_share"": 0.1641904268554793, ""depth_refresh_log"": 1.0, ""l1_qty_imbalance"": 0.6815827598096598, ""liquidity_tightness"": 0.5963940640476081, ""quote_churn_log"": 1.0, ""receive_event_rate_zscore"": 0.8899744113400875, ""stale_quote_log_ms"": 3.1340708373885025, ""top5_qty_imbalance"": 0.45780232502966817, ""top5_x_event_z"": 0.4096909547991697}",,train,0,0,0
