canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price,scenario_id,scenario_role,side,side_sign,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr,capacity_selected,cost_model_version
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I2p5_D0p25_R0p0_CONTINUATION,impulse_continuation,long,1.0,47,99066.6,99452.0,385.3999999999942,165.1955695032,220.20443049679417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701555,unseen_phase359,WIPRO,17-Jul-2026 16:12:41,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_CONTINUATION,impulse_continuation,long,1.0,564,99969.0,99297.84,-671.1600000000035,165.30569083408,-836.4656908340835,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701598,unseen_phase359,WIPRO,17-Jul-2026 16:30:50,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_CONTINUATION,impulse_continuation,long,1.0,564,99969.0,99297.84,-671.1600000000035,165.30569083408,-836.4656908340835,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784537788000,1784537788118,1784537908777,1784538809102,0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.24110671936758893,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P362_D120_I2p5_D0p25_R0p0_CONTINUATION,impulse_continuation,long,1.0,8,95840.0,95256.0,-584.0,162.44667395200008,-746.4466739520001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,98,99950.2,99842.4,-107.80000000000291,165.34389599120004,-273.14389599120295,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,98424.90000000001,98700.3,275.3999999999942,165.0528244624,110.34717553759418,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692052,existing_phase341,TCS,09-Jul-2026 15:52:21,post_close,2026-07-10,market_open_next_available_real_l2_day,Outcome of Board Meeting,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692059,existing_phase341,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692063,existing_phase341,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692067,existing_phase341,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_TCS_106692731,existing_phase341,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783655100000,1783655104834,1783655225163,1783656125411,0,2115.3,2123.0,2078.55,36.401456058241465,1.0,1058.0,1063.0,0.004725897920604915,0.5540921919096896,0.572429906542056,0.3333333333333333,2123.5,2078.2,2122.5,2078.9,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,97708.3,99757.5,2049.199999999997,165.03530942959992,1884.1646905703972,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,84,98422.8,99825.6,1402.800000000003,165.13672730079998,1237.663272699203,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,46,99438.2,99419.8,-18.39999999999418,165.24325669600003,-183.6432566959942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,51,98725.8,98710.5,-15.30000000000291,165.09415247560003,-180.39415247560294,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,265,100011.0,99838.75,-172.25,165.351819497,-337.601819497,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,99144.0,98940.0,-204.0,165.16770020800004,-369.16770020800004,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,99508.4,99014.9,-493.5,165.22242911960006,-658.7224291196001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701555,unseen_phase359,WIPRO,17-Jul-2026 16:12:41,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_WIPRO_106701598,unseen_phase359,WIPRO,17-Jul-2026 16:30:50,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784537788000,1784537788118,1784537908777,1784538809102,0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.24110671936758893,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,8,95304.0,95832.0,528.0,162.41750643199998,365.582493568,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,98,99852.2,99822.8,-29.39999999999418,165.3292181,-194.72921809999417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,short,-1.0,51,98720.7,98419.8,-300.8999999999942,165.07171708600004,-465.9717170859942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,84,99867.6,98397.6,-1470.0,165.22467214239987,-1635.2246721423999,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,46,99452.0,99424.40000000001,-27.59999999999127,165.2454612368,-192.84546123679127,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,51,98736.0,98720.7,-15.30000000000291,165.09629064039999,-180.3962906404029,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,265,99865.25,99971.25,106.0,165.34208323800001,-59.342083238000015,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,short,-1.0,51,98955.3,99133.8,178.5,165.15675974920003,13.343240250799965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,47,99066.6,99452.0,385.3999999999942,165.1955695032,220.20443049679417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784537788000,1784537788118,1784537908777,1784538809102,0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.24110671936758893,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P362_D120_I2p5_D0p25_R0p1_CONTINUATION,impulse_continuation,long,1.0,8,95840.0,95256.0,-584.0,162.44667395200008,-746.4466739520001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,98,99950.2,99842.4,-107.80000000000291,165.34389599120004,-273.14389599120295,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,98424.90000000001,98700.3,275.3999999999942,165.0528244624,110.34717553759418,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-10_HCLTECH_106692256,existing_phase341,HCLTECH,09-Jul-2026 17:02:22,post_close,2026-07-10,market_open_next_available_real_l2_day,Updates,120,900,ready,1783655100000,1783655104833,1783655228901,1783656128911,0,1182.5,1188.65,1171.5500000000002,52.008456659620215,1.0,826.0,1700.0,1.0581113801452784,0.4435294117647059,0.2948237059264816,0.10344827586206896,1188.9,1171.4,1188.4,1171.7,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,84,98422.8,99825.6,1402.800000000003,165.13672730079998,1237.663272699203,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-13_TCS_106695270,existing_phase341,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,120,900,ready,1783922411000,1783922414847,1783922535457,1783923435958,0,2159.3,2161.65,2161.55,10.883156578520394,1.0,1115.0,2966.0,1.6600896860986547,0.6156439649359406,0.6646098003629765,0.32142857142857145,2162.0,2161.4,2161.3,2161.7,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,46,99438.2,99419.8,-18.39999999999418,165.24325669600003,-183.6432566959942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_BHARTIARTL_106696754,existing_phase341,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,120,900,ready,1784010498000,1784010498095,1784010618844,1784011520346,0,1933.95,1935.75,1935.75,9.307376095555492,1.0,2693.0,3738.0,0.38804307463795024,0.4451578384162654,0.559748427672956,0.19148936170212766,1936.0,1935.7,1935.5,1935.8,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,51,98725.8,98710.5,-15.30000000000291,165.09415247560003,-180.39415247560294,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-14_KOTAKBANK_106696863,existing_phase341,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900,ready,1784014376000,1784014376094,1784014497594,1784015398845,0,376.575,376.8,377.325,5.974905397331813,1.0,25436.0,34114.0,0.3411699952822771,0.6042680424459166,0.5863718605293017,0.4957983193277311,376.85,377.25,376.75,377.4,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,265,100011.0,99838.75,-172.25,165.351819497,-337.601819497,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784087100000,1784087105599,1784087225707,1784088127708,0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,51,99144.0,98940.0,-204.0,165.16770020800004,-369.16770020800004,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,99508.4,99014.9,-493.5,165.22242911960006,-658.7224291196001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P359_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784537788000,1784537788118,1784537908777,1784538809102,0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.24110671936758893,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P362_D120_I2p5_D0p25_R0p1_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,8,95304.0,95832.0,528.0,162.41750643199998,365.582493568,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_CIPLA_106690396,existing_phase341,CIPLA,08-Jul-2026 13:37:12,regular_session,2026-07-08,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1783498032000,1783498032499,1783498152808,1783499053498,0,1445.8,1446.6999999999998,1437.0,6.224927375846339,1.0,401.0,557.0,0.38902743142144636,0.1813285457809695,0.19101123595505617,-0.058823529411764705,1446.8,1436.7,1446.6,1437.3,P362_D120_I5p0_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,69,99829.2,99132.3,-696.8999999999942,165.27445973800002,-862.1744597379942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-08_SBIN_106690529,existing_phase341,SBIN,08-Jul-2026 15:25:29,regular_session,2026-07-08,first_real_tick_after_announcement,Credit Rating,120,900,ready,1783504529000,1783504532045,1783504654585,1783504799991,1,1017.95,1018.8499999999999,1019.25,8.841298688539354,1.0,9632.0,12856.0,0.3347176079734219,0.16303671437461106,0.2959317585301837,0.1388888888888889,1018.9,1018.6,1018.8,1019.9,P362_D120_I5p0_D0p15_R0p0_CONTINUATION,impulse_continuation,long,1.0,98,99852.2,99822.8,-29.39999999999418,165.3292181,-194.72921809999417,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P341_2026-07-09_BHARTIARTL_106691845,existing_phase341,BHARTIARTL,09-Jul-2026 13:38:41,regular_session,2026-07-09,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900,ready,1783584521000,1783584521479,1783584643989,1783585545928,0,1931.3,1929.85,1935.5,-7.507896235696399,-1.0,737.0,1666.0,1.2605156037991858,-0.23769507803121248,-0.3355048859934853,-0.2777777777777778,1929.9,1935.3,1929.8,1935.7,P362_D120_I5p0_D0p15_R0p0_CONTINUATION,impulse_continuation,short,-1.0,51,98720.7,98419.8,-300.8999999999942,165.07171708600004,-465.9717170859942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
