work_order_id,source_scenario_id,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,status,horizon_seconds,start_ms,entry_ms,exit_ms,entry_delay_ms,holding_ms,forced_exit,entry_mid,exit_mid,mid_return_bps,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread,exit_spread,entry_top5_qty_imbalance,exit_top5_qty_imbalance,entry_l2_l5_qty_imbalance,exit_l2_l5_qty_imbalance,entry_top5_order_imbalance,exit_top5_order_imbalance,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_1x_inr,zerodha_charges_2x_inr,net_pnl_inr,side_flip_net_pnl_inr,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_model_version,cost_profile,capacity_selected,proxy_symbol,lookback_seconds,proxy_entry_mid,proxy_lookback_mid,proxy_exit_mid,proxy_pre_return_bps,proxy_event_return_bps
P341_2026-07-10_TCS_106692059,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692059,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:54:18,post_close,2026-07-10,market_open_next_available_real_l2_day,Dividend,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692063,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692063,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692063,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692063,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:56:06,post_close,2026-07-10,market_open_next_available_real_l2_day,Press Release,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692067,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692067,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692067,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692067,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 15:57:25,post_close,2026-07-10,market_open_next_available_real_l2_day,General Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692731,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692731,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,274.54,274.54,274.67,0.0,4.735193414437955
P341_2026-07-10_TCS_106692731,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-10_TCS_106692731,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,09-Jul-2026 22:27:13,post_close,2026-07-10,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1783655100000,1783655104834,1783656005663,4834,900829,0,2115.3,2088.8,-125.27773838226254,2113.7,2116.9,2088.5,2089.1,3.200000000000273,0.599999999999909,-0.7599243856332704,0.5300400534045394,-0.8729838709677419,0.5440115440115441,0.2307692307692307,0.52,47,99494.3,98159.5,-1334.800000000003,82.5782670428,165.1565340856,-1499.956534085603,1169.643465914403,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,596.135,596.135,598.105,0.0,33.046205976834386
P341_2026-07-13_DRREDDY_106695517,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,filled,900,1783933509000,1783933511706,1783934415084,2706,903378,0,1232.5,1232.4,-0.8113590263684304,1232.4,1232.6,1232.1,1232.7,0.1999999999998181,0.6000000000001364,0.4332012963629816,-0.6458297057287132,0.4155455904334828,-0.620172478440195,0.1186440677966101,-0.240506329113924,81,99840.6,99800.1,-40.5,82.6629780242,165.3259560484,-205.8259560484,-124.8259560484,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,300,275.27,275.24,275.43,1.0899578549627975,5.812475024522534
P341_2026-07-13_DRREDDY_106695517,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,filled,900,1783933509000,1783933511706,1783934415084,2706,903378,0,1232.5,1232.4,-0.8113590263684304,1232.4,1232.6,1232.1,1232.7,0.1999999999998181,0.6000000000001364,0.4332012963629816,-0.6458297057287132,0.4155455904334828,-0.620172478440195,0.1186440677966101,-0.240506329113924,81,99840.6,99800.1,-40.5,82.6629780242,165.3259560484,-205.8259560484,-124.8259560484,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,900,275.27,275.175,275.43,3.4523485054949177,5.812475024522534
P341_2026-07-13_DRREDDY_106695517,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,filled,900,1783933509000,1783933511706,1783934415084,2706,903378,0,1232.5,1232.4,-0.8113590263684304,1232.4,1232.6,1232.1,1232.7,0.1999999999998181,0.6000000000001364,0.4332012963629816,-0.6458297057287132,0.4155455904334828,-0.620172478440195,0.1186440677966101,-0.240506329113924,81,99840.6,99800.1,-40.5,82.6629780242,165.3259560484,-205.8259560484,-124.8259560484,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,BANKBEES,300,601.1300000000001,601.155,601.25,-0.4158661243747197,1.996240413886241
P341_2026-07-13_DRREDDY_106695517,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,DRREDDY,13-Jul-2026 14:35:09,regular_session,2026-07-13,first_real_tick_after_announcement,Press Release,filled,900,1783933509000,1783933511706,1783934415084,2706,903378,0,1232.5,1232.4,-0.8113590263684304,1232.4,1232.6,1232.1,1232.7,0.1999999999998181,0.6000000000001364,0.4332012963629816,-0.6458297057287132,0.4155455904334828,-0.620172478440195,0.1186440677966101,-0.240506329113924,81,99840.6,99800.1,-40.5,82.6629780242,165.3259560484,-205.8259560484,-124.8259560484,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,BANKBEES,900,601.1300000000001,601.345,601.25,-3.575318660667959,1.996240413886241
P341_2026-07-13_HDFCBANK_106694495,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205710,5195,900515,0,817.25,812.1,-63.016212909146255,817.15,817.35,812.0,812.2,0.2000000000000454,0.2000000000000454,0.8658361844606252,-0.117597530171204,0.8965766199386318,-0.0156919698204101,0.963963963963964,-0.0095238095238095,122,99716.7,99064.0,-652.6999999999971,82.6270918642,165.2541837284,-817.9541837283971,487.4458162715971,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,273.245,273.245,273.03499999999997,0.0,-7.685410529013614
P341_2026-07-13_HDFCBANK_106694495,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205710,5195,900515,0,817.25,812.1,-63.016212909146255,817.15,817.35,812.0,812.2,0.2000000000000454,0.2000000000000454,0.8658361844606252,-0.117597530171204,0.8965766199386318,-0.0156919698204101,0.963963963963964,-0.0095238095238095,122,99716.7,99064.0,-652.6999999999971,82.6270918642,165.2541837284,-817.9541837283971,487.4458162715971,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,273.245,273.245,273.03499999999997,0.0,-7.685410529013614
P341_2026-07-13_HDFCBANK_106694495,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205710,5195,900515,0,817.25,812.1,-63.016212909146255,817.15,817.35,812.0,812.2,0.2000000000000454,0.2000000000000454,0.8658361844606252,-0.117597530171204,0.8965766199386318,-0.0156919698204101,0.963963963963964,-0.0095238095238095,122,99716.7,99064.0,-652.6999999999971,82.6270918642,165.2541837284,-817.9541837283971,487.4458162715971,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,300,595.86,595.86,595.7,0.0,-2.6851945087769113
P341_2026-07-13_HDFCBANK_106694495,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HDFCBANK,10-Jul-2026 23:50:18,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205710,5195,900515,0,817.25,812.1,-63.016212909146255,817.15,817.35,812.0,812.2,0.2000000000000454,0.2000000000000454,0.8658361844606252,-0.117597530171204,0.8965766199386318,-0.0156919698204101,0.963963963963964,-0.0095238095238095,122,99716.7,99064.0,-652.6999999999971,82.6270918642,165.2541837284,-817.9541837283971,487.4458162715971,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,BANKBEES,900,595.86,595.86,595.7,0.0,-2.6851945087769113
P341_2026-07-13_INFY_106695528,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,filled,900,1783934267000,1783934269382,1783935169468,2382,900086,0,1102.8,1104.05,11.334784185709104,1102.6,1103.0,1104.0,1104.1,0.4000000000000909,0.099999999999909,-0.1939299796869399,0.0941802827244354,-0.1378645766413979,0.0885817642148223,-0.1818181818181818,0.391304347826087,90,99270.0,99360.0,90.0,82.60805377999999,165.21610755999998,-75.21610755999998,-255.21610756,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,300,275.38,275.26,275.39,4.359514640703832,0.363134577674451
P341_2026-07-13_INFY_106695528,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,filled,900,1783934267000,1783934269382,1783935169468,2382,900086,0,1102.8,1104.05,11.334784185709104,1102.6,1103.0,1104.0,1104.1,0.4000000000000909,0.099999999999909,-0.1939299796869399,0.0941802827244354,-0.1378645766413979,0.0885817642148223,-0.1818181818181818,0.391304347826087,90,99270.0,99360.0,90.0,82.60805377999999,165.21610755999998,-75.21610755999998,-255.21610756,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,NIFTYBEES,900,275.38,275.26,275.39,4.359514640703832,0.363134577674451
P341_2026-07-13_INFY_106695528,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,filled,900,1783934267000,1783934269382,1783935169468,2382,900086,0,1102.8,1104.05,11.334784185709104,1102.6,1103.0,1104.0,1104.1,0.4000000000000909,0.099999999999909,-0.1939299796869399,0.0941802827244354,-0.1378645766413979,0.0885817642148223,-0.1818181818181818,0.391304347826087,90,99270.0,99360.0,90.0,82.60805377999999,165.21610755999998,-75.21610755999998,-255.21610756,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,BANKBEES,300,601.195,600.94,601.425,4.243352081738649,3.825713786707041
P341_2026-07-13_INFY_106695528,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,filled,900,1783934267000,1783934269382,1783935169468,2382,900086,0,1102.8,1104.05,11.334784185709104,1102.6,1103.0,1104.0,1104.1,0.4000000000000909,0.099999999999909,-0.1939299796869399,0.0941802827244354,-0.1378645766413979,0.0885817642148223,-0.1818181818181818,0.391304347826087,90,99270.0,99360.0,90.0,82.60805377999999,165.21610755999998,-75.21610755999998,-255.21610756,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1,BANKBEES,900,601.195,601.135,601.425,0.9981119049817799,3.825713786707041
P341_2026-07-13_KOTAKBANK_106693798,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205960,5195,900765,0,375.6,376.9500000000001,35.94249201278016,375.4,375.8,376.85,377.05,0.4000000000000341,0.1999999999999886,-0.0434298440979955,-0.4300610094287299,-0.0801393728222996,-0.4811059026116904,0.1428571428571428,-0.1,266,99962.8,100242.1,279.3000000000029,82.68774848940001,165.37549697880002,113.9245030212029,-444.6754969788029,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,300,273.245,273.245,273.03499999999997,0.0,-7.685410529013614
P341_2026-07-13_KOTAKBANK_106693798,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205960,5195,900765,0,375.6,376.9500000000001,35.94249201278016,375.4,375.8,376.85,377.05,0.4000000000000341,0.1999999999999886,-0.0434298440979955,-0.4300610094287299,-0.0801393728222996,-0.4811059026116904,0.1428571428571428,-0.1,266,99962.8,100242.1,279.3000000000029,82.68774848940001,165.37549697880002,113.9245030212029,-444.6754969788029,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0,NIFTYBEES,900,273.245,273.245,273.03499999999997,0.0,-7.685410529013614
