scenario_id,scope,proxy_symbol,lookback_seconds,rule_id,work_order_id,symbol,diagnostic_trade_date,description,side,entry_mid,exit_mid,quantity,proxy_pre_return_bps,proxy_event_return_bps,entry_l2_l5_qty_imbalance,entry_top5_qty_imbalance,gross_pnl_inr,cost200_inr,net_pnl_inr
P354_all_official_catalyst_events_BANKBEES_LB300_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,300,market_confirmed_top5_follow,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,3120.95,3126.95,32,-8.57854364646582,1.9172418392177093,-0.8035714285714286,-0.837160751565762,-192.0,165.3496926336,-357.3496926336
P354_all_official_catalyst_events_BANKBEES_LB300_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,300,market_confirmed_top5_follow,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,short,2159.3,2161.9,46,-5.511942542175685,-8.272473553152526,-0.4081055607917059,-0.4224215246636771,-119.59999999999582,165.23071426240003,-284.8307142623959
P354_all_official_catalyst_events_BANKBEES_LB300_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,300,market_confirmed_top5_follow,P341_2026-07-14_BHARTIARTL_106696754,BHARTIARTL,2026-07-14,Press Release,short,1933.95,1935.5,51,-6.716311401779862,-6.216763418546156,0.1657235246564268,-0.292239138507241,-79.04999999999768,165.08139519280002,-244.1313951927977
P354_all_official_catalyst_events_BANKBEES_LB300_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,300,market_confirmed_top5_follow,P341_2026-07-14_TCS_106696979,TCS,2026-07-14,Updates,short,2197.8,2201.8500000000004,45,-3.199110983895803,5.137058402460148,-0.5651483050847458,-0.555785658814393,-182.25000000000819,165.146096038,-347.3960960380082
P354_all_official_catalyst_events_BANKBEES_LB300_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,300,market_confirmed_top5_follow,P341_2026-07-16_BAJAJ-AUTO_106699726,BAJAJ-AUTO,2026-07-16,General Updates,long,10303.5,10314.5,9,1.843472431706239,16.504415140496942,0.5023923444976076,0.5045871559633027,99.0,159.846424344,-60.84642434400001
P354_all_official_catalyst_events_BANKBEES_LB300_market_stretched_deep_fade,all_official_catalyst_events,BANKBEES,300,market_stretched_deep_fade,P341_2026-07-10_ICICIBANK_106693061,ICICIBANK,2026-07-10,ESOP/ESOS/ESPS,long,1401.55,1402.65,71,-9.261267875915191,6.179901956691047,-0.4178112538768276,-0.517662877398851,78.10000000000969,165.2657505384,-87.16575053839031
P354_all_official_catalyst_events_BANKBEES_LB300_market_stretched_deep_fade,all_official_catalyst_events,BANKBEES,300,market_stretched_deep_fade,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,3120.95,3126.95,32,-8.57854364646582,1.9172418392177093,-0.8035714285714286,-0.837160751565762,192.0,165.3496926336,26.6503073664
P354_all_official_catalyst_events_BANKBEES_LB300_market_stretched_deep_fade,all_official_catalyst_events,BANKBEES,300,market_stretched_deep_fade,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,long,2159.3,2161.9,46,-5.511942542175685,-8.272473553152526,-0.4081055607917059,-0.4224215246636771,119.59999999999582,165.23071426240003,-45.63071426240421
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-08_LT_106690276,LT,2026-07-08,Press Release,long,3977.3,3970.5,25,0.0,0.0,-0.2705882352941176,-0.4911392405063291,-170.00000000000455,165.23180736999998,-335.2318073700045
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691390,DRREDDY,2026-07-09,General Updates,long,1269.25,1273.35,78,0.0,-1.0112842467202565,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-09_DRREDDY_106691463,DRREDDY,2026-07-09,Analysts/Institutional Investor Meet/Con. Call Updates,long,1269.25,1273.35,78,0.0,-1.0112842467202565,-0.5253333333333333,-0.4926151172893136,319.7999999999929,165.17876884720002,154.6212311527929
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-09_RELIANCE_106691045,RELIANCE,2026-07-09,Other Restructuring,long,1288.6,1291.25,77,0.0,-1.0112842467202565,-0.477136475843423,-0.4714001637618435,204.050000000007,165.21479381519998,38.83520618480702
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691111,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,-1.0112842467202565,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-09_SBIN_106691289,SBIN,2026-07-09,General Updates,long,1025.85,1025.45,97,0.0,-1.0112842467202565,-0.4351585014409221,-0.4130484723179417,-38.79999999998677,165.2578456696,-204.05784566958675
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_ADANIPORTS_106692702,ADANIPORTS,2026-07-10,Updates,short,1801.15,1816.45,55,0.0,34.13656302683199,0.8563327032136105,0.8681081081081081,-841.4999999999975,165.23533427799998,-1006.7353342779975
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_DRREDDY_106692956,DRREDDY,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,1240.45,1239.8000000000002,80,0.0,33.046205976834386,-0.5323901712583767,-0.4679802955665024,-51.999999999989086,165.211239744,-217.2112397439891
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_HCLTECH_106692256,HCLTECH,2026-07-10,Updates,short,1182.5,1175.65,84,0.0,33.046205976834386,0.4723618090452261,0.4818401937046004,575.3999999999924,165.1904190928,410.2095809071924
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_HDFCBANK_106692277,HDFCBANK,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,824.5,823.875,121,0.0,33.046205976834386,0.4010614101592115,0.5092165898617511,75.625,165.3144900976,-89.68949009759999
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692598,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,31.36873359222303,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_KOTAKBANK_106692658,KOTAKBANK,2026-07-10,General Updates,long,377.875,380.15,264,0.0,31.36873359222303,-0.50625,-0.5037364130434783,600.599999999994,165.3602739808,435.239726019194
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692052,TCS,2026-07-10,Outcome of Board Meeting,long,2115.3,2088.8,47,0.0,33.046205976834386,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692059,TCS,2026-07-10,Dividend,long,2115.3,2088.8,47,0.0,33.046205976834386,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692063,TCS,2026-07-10,Press Release,long,2115.3,2088.8,47,0.0,33.046205976834386,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692067,TCS,2026-07-10,General Updates,long,2115.3,2088.8,47,0.0,33.046205976834386,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-10_TCS_106692731,TCS,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,long,2115.3,2088.8,47,0.0,33.046205976834386,-0.8729838709677419,-0.7599243856332704,-1245.5,165.1565340856,-1410.6565340856
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-13_DRREDDY_106695517,DRREDDY,2026-07-13,Press Release,short,1232.5,1232.4,81,-0.4158661243747197,1.996240413886241,0.4155455904334828,0.4332012963629816,8.099999999992633,165.3259560484,-157.22595604840737
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-13_HDFCBANK_106694495,HDFCBANK,2026-07-13,Shareholders meeting,short,817.25,812.1,122,0.0,-2.6851945087769113,0.8965766199386318,0.8658361844606252,628.2999999999972,165.2541837284,463.04581627159723
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-13_RELIANCE_106693860,RELIANCE,2026-07-13,Analysts/Institutional Investor Meet/Con. Call Updates,short,1299.9,1304.6999999999998,76,0.0,-2.6851945087769113,0.7711144427786107,0.6019059995668182,-364.79999999997926,165.1370054752,-529.9370054751793
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-13_SBIN_106694291,SBIN,2026-07-13,General Updates,long,1023.55,1028.1999999999998,97,0.0,-2.097808209982066,-0.838962605548854,-0.6822679860925381,451.04999999998677,165.24605469879998,285.8039453011868
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-13_TCS_106694050,TCS,2026-07-13,Copy of Newspaper Publication,short,2072.9,2097.3,48,0.0,-2.6851945087769113,0.4212860310421286,0.379800853485064,-1171.2000000000044,165.35884606719998,-1336.5588460672043
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_CIPLA_106695963,CIPLA,2026-07-14,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",short,1427.3,1445.35,70,0.0,-18.883689839571673,0.351981351981352,0.4222222222222222,-1263.4999999999968,165.439893952,-1428.9398939519967
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695829,HCLTECH,2026-07-14,Outcome of Board Meeting,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695847,HCLTECH,2026-07-14,Press Release,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695856,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695864,HCLTECH,2026-07-14,Dividend,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695871,HCLTECH,2026-07-14,Record Date,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695928,HCLTECH,2026-07-14,General Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695980,HCLTECH,2026-07-14,Change in Director(s),long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106695992,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696002,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696014,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696210,HCLTECH,2026-07-14,Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_HCLTECH_106696346,HCLTECH,2026-07-14,Analysts/Institutional Investor Meet/Con. Call Updates,long,1199.8,1199.15,83,0.0,-18.883689839571673,-0.95661025575773,-0.9576811235537958,-53.94999999998868,165.2729619436,-219.22296194358867
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-14_SBIN_106695773,SBIN,2026-07-14,General Updates,long,1033.55,1028.05,96,0.0,-18.883689839571673,-0.8894830659536542,-0.8895585600260629,-528.0,165.1624366336,-693.1624366336
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697208,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,47.339757017177405,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697779,AXISBANK,2026-07-15,ESOP/ESOS/ESPS,long,1326.85,1342.25,75,0.0,47.339757017177405,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697899,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,47.339757017177405,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_AXISBANK_106697950,AXISBANK,2026-07-15,General Updates,long,1326.85,1342.25,75,0.0,47.339757017177405,-0.9246729815065404,-0.717651678774789,1155.0000000000068,165.35406973,989.6459302700068
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_BAJAJ-AUTO_106697273,BAJAJ-AUTO,2026-07-15,General Updates,short,10204.25,10330.5,9,0.0,47.339757017177405,0.8369098712446352,0.7860082304526749,-1136.25,159.74004639599997,-1295.990046396
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_BHARTIARTL_106697323,BHARTIARTL,2026-07-15,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",short,1945.55,1942.9,51,0.0,48.76413908672106,0.2915531335149863,0.608092485549133,135.14999999999304,165.1917526444,-30.041752644406955
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_HINDUNILVR_106697752,HINDUNILVR,2026-07-15,Copy of Newspaper Publication,short,2123.5,2114.05,47,0.0,48.76413908672106,0.6438356164383562,0.6020671834625323,444.14999999999145,165.2961127304,278.85388726959144
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_ICICIBANK_106697294,ICICIBANK,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,long,1412.3,1422.05,70,0.0,47.339757017177405,-0.90309507585267,-0.878622739658162,682.5,165.176219296,517.323780704
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_ICICIBANK_106697317,ICICIBANK,2026-07-15,General Updates,long,1412.3,1422.05,70,0.0,47.339757017177405,-0.90309507585267,-0.878622739658162,682.5,165.176219296,517.323780704
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_INFY_106697740,INFY,2026-07-15,Updates,long,1079.1999999999998,1085.15,92,0.0,47.339757017177405,-0.543870438704387,-0.5466829218734126,547.4000000000251,165.26017361919995,382.1398263808252
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_SUNPHARMA_106697486,SUNPHARMA,2026-07-15,Analysts/Institutional Investor Meet/Con. Call Updates,short,1952.7,1949.3,51,0.0,48.76413908672106,0.7646263104497801,0.7580428954423593,173.40000000000464,165.27354320080002,8.126456799204618
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_SUNPHARMA_106697990,SUNPHARMA,2026-07-15,Press Release,short,1952.7,1949.3,51,0.0,48.76413908672106,0.7646263104497801,0.7580428954423593,173.40000000000464,165.27354320080002,8.126456799204618
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_TCS_106698208,TCS,2026-07-15,Updates,short,2188.05,2191.1,45,0.33315565032054906,-33.48102741779879,0.2327188940092165,0.5058823529411764,-137.24999999998772,165.05028531399998,-302.30028531398773
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-15_ULTRACEMCO_106697207,ULTRACEMCO,2026-07-15,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",long,11539.0,11632.5,8,0.0,48.76413908672106,-0.8186528497409327,-0.7874396135265701,748.0,159.8112648,588.1887352
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-16_DRREDDY_106698720,DRREDDY,2026-07-16,General Updates,short,1228.45,1230.15,81,0.0,-23.881893182804426,0.3288987435328899,0.659308314937454,-137.70000000000368,165.27707530240002,-302.9770753024037
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-16_HCLTECH_106699373,HCLTECH,2026-07-16,Analysts/Institutional Investor Meet/Con. Call Updates,long,1175.1999999999998,1194.75,85,0.0,-24.800427535990323,-0.4528484068233022,-0.4340815681315207,1661.7500000000155,165.469365106,1496.2806348940155
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-16_HDFCBANK_106698807,HDFCBANK,2026-07-16,Appointment,short,814.975,813.9,122,0.0,-24.883930659006516,0.1781818181818182,0.9198250728862972,131.15000000000555,165.23936302200002,-34.08936302199447
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-16_HINDUNILVR_106699154,HINDUNILVR,2026-07-16,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",short,2102.55,2116.2,47,0.0,-23.881893182804426,0.3652173913043478,0.3004115226337449,-641.5499999999829,165.17114046359998,-806.7211404635829
P354_all_official_catalyst_events_BANKBEES_LB300_market_neutral_top5_fade,all_official_catalyst_events,BANKBEES,300,market_neutral_top5_fade,P341_2026-07-16_ULTRACEMCO_106699163,ULTRACEMCO,2026-07-16,Rumour Verification - Regulation 30(11),long,11854.5,11805.0,8,0.0,-23.881893182804426,-0.712,-0.6923076923076923,-396.0,162.258726336,-558.258726336
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_deep_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_deep_follow,P341_2026-07-10_ICICIBANK_106693061,ICICIBANK,2026-07-10,ESOP/ESOS/ESPS,short,1401.55,1402.65,71,-1.9204114690296592,6.179901956691047,-0.4178112538768276,-0.517662877398851,-78.10000000000969,165.2657505384,-243.36575053840969
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_deep_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_deep_follow,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,3120.95,3126.95,32,-17.640793502863296,1.9172418392177093,-0.8035714285714286,-0.837160751565762,-192.0,165.3496926336,-357.3496926336
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_deep_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_deep_follow,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,short,2159.3,2161.9,46,-12.018227645260726,-8.272473553152526,-0.4081055607917059,-0.4224215246636771,-119.59999999999582,165.23071426240003,-284.8307142623959
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_deep_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_deep_follow,P341_2026-07-14_TCS_106696979,TCS,2026-07-14,Updates,short,2197.8,2201.8500000000004,45,-1.2630515325029457,5.137058402460148,-0.5651483050847458,-0.555785658814393,-182.25000000000819,165.146096038,-347.3960960380082
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_deep_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_deep_follow,P341_2026-07-16_HDFCBANK_106699773,HDFCBANK,2026-07-16,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",long,813.875,813.975,122,6.439096185044679,-10.697064157315639,0.5002816901408451,0.422144420131291,12.200000000002774,165.2152391324,-153.01523913239723
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-10_ICICIBANK_106693061,ICICIBANK,2026-07-10,ESOP/ESOS/ESPS,short,1401.55,1402.65,71,-1.9204114690296592,6.179901956691047,-0.4178112538768276,-0.517662877398851,-78.10000000000969,165.2657505384,-243.36575053840969
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-10_M&M_106693381,M&M,2026-07-10,Analysts/Institutional Investor Meet/Con. Call Updates,short,3120.95,3126.95,32,-17.640793502863296,1.9172418392177093,-0.8035714285714286,-0.837160751565762,-192.0,165.3496926336,-357.3496926336
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-13_TCS_106695270,TCS,2026-07-13,Updates,short,2159.3,2161.9,46,-12.018227645260726,-8.272473553152526,-0.4081055607917059,-0.4224215246636771,-119.59999999999582,165.23071426240003,-284.8307142623959
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-14_TCS_106696979,TCS,2026-07-14,Updates,short,2197.8,2201.8500000000004,45,-1.2630515325029457,5.137058402460148,-0.5651483050847458,-0.555785658814393,-182.25000000000819,165.146096038,-347.3960960380082
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-15_TCS_106698208,TCS,2026-07-15,Updates,long,2188.05,2191.1,45,6.000200006666123,-33.48102741779879,0.2327188940092165,0.5058823529411764,137.24999999998772,165.05028531399998,-27.800285314012257
P354_all_official_catalyst_events_BANKBEES_LB900_market_confirmed_top5_follow,all_official_catalyst_events,BANKBEES,900,market_confirmed_top5_follow,P341_2026-07-16_HDFCBANK_106699773,HDFCBANK,2026-07-16,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",long,813.875,813.975,122,6.439096185044679,-10.697064157315639,0.5002816901408451,0.422144420131291,12.200000000002774,165.2152391324,-153.01523913239723
