shard_index,shard_path,trade_date,exchange,symbol,strategy_id,execution_profile,fill_model_id,horizon_ticks,scheduled_events,expected_filled_events,avg_fill_probability,avg_depth25_materiality,avg_abs_deep_imbalance_2_5,avg_spread_bps,expected_gross_return,expected_cost_return,expected_net_return,expected_net_pnl_inr,worst_event_pnl_inr,zerodha_cost200_bps,passive_aware,uses_full_depth_1_5,uses_depth_2_5_materiality,l1_only_variant
12,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,2026-01-01,NSE,HDFCBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,981,412.78650169701876,0.4207813472956358,0.8823189243891942,0.5792233327871541,1.211680600993863,-0.004971062808836097,0.9772167930975426,-0.9821878559063784,-73664.08919297697,-472.89960806979525,19.74957333333333,1,1,1,0
12,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,2026-01-01,NSE,HDFCBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,981,275.19100113134306,0.2805208981970877,0.8823189243891942,0.5792233327871541,1.211680600993863,-0.003314041872557398,0.725277266312446,-0.7285913081850033,-54644.34811387473,-493.01274874591326,19.74957333333333,1,1,1,0
12,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,2026-01-01,NSE,HDFCBANK,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,156,156.0,1.0,0.8823514629299206,0.5683113002299706,1.2072917501222122,-0.03413078073279319,0.32692709530190656,-0.36105787603469963,-27079.340702602472,-597.495400435746,19.74957333333333,0,1,1,0
12,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,2026-01-01,NSE,HDFCBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,156,65.65425394425442,0.4208606022067591,0.8823514629299206,0.5683113002299705,1.2072917501222122,-0.01435936648856128,0.1554175708308348,-0.16977693731939614,-12733.270298954703,-617.8445349754771,19.74957333333333,1,1,1,0
12,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=HDFCBANK\part-00000.parquet,2026-01-01,NSE,HDFCBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,156,43.76950262950295,0.2805737348045061,0.8823514629299206,0.5683113002299707,1.2072917501222125,-0.009572910992374187,0.11534672716134513,-0.12491963815371929,-9368.972861528946,-637.9562731586161,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,62,62.0,1.0,0.8823579793935233,0.3640999779512382,1.4079994143559742,-0.028387335410306247,0.13117695103567367,-0.15956428644597992,-11967.321483448495,-691.7147913447376,19.74957333333333,0,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,62,25.906865867638313,0.41785267528448894,0.8823579793935233,0.3640999779512383,1.407999414355974,-0.011859812625593543,0.06150904625688306,-0.0733688588824766,-5502.664416185746,-711.1039089297055,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,62,17.271243911758873,0.27856845018965926,0.8823579793935236,0.36409997795123816,1.4079994143559742,-0.007906541750395693,0.04568860995135729,-0.05359515170175299,-4019.6363776314747,-731.4371894870205,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,987,987.0,1.0,0.8823529411764649,0.38153364632237635,1.401148942132864,-0.011139134089953373,2.087576288588507,-2.0987154226784606,-157403.65670088446,-437.1087693148308,19.74957333333333,0,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,987,412.51996049996035,0.4179533541033033,0.8823529411764649,0.38153364632237635,1.401148942132864,-0.0046556384547024356,0.9793213740299671,-0.9839770124846696,-73798.27593635043,-456.5281682219331,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,987,275.01330699997095,0.2786355694021995,0.8823529411764649,0.38153364632237635,1.401148942132864,-0.0031037589698016234,0.7274142618325978,-0.7305180208023996,-54788.85156018069,-476.8544607818326,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,145,145.0,1.0,0.8823584048854939,0.36488396411336194,1.406447159112848,-0.016778622482973238,0.30676229714046943,-0.32354091962344267,-24265.568971758203,-556.6243111409758,19.74957333333333,0,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,145,60.59203952114315,0.4178761346285734,0.8823584048854938,0.3648839641133617,1.4064471591128478,-0.007009042683269139,0.14385658435795023,-0.15086562704121936,-11314.922028091454,-575.9775154983344,19.74957333333333,1,1,1,0
14,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ICICIBANK\part-00000.parquet,2026-01-01,NSE,ICICIBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,145,40.39469301409544,0.27858408975238236,0.8823584048854938,0.3648839641133617,1.406447159112848,-0.004672695122179429,0.10685525646310365,-0.11152795158528307,-8364.596368896227,-596.3190837235592,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,6,6.0,1.0,0.8823529411764706,0.20126083530338854,1.786511835639286,-0.0072353729343455075,0.01292165110138357,-0.020157024035729075,-1511.7768026796807,-342.4049621259323,19.74957333333333,0,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,6,2.473037464204229,0.41217291070070483,0.8823529411764706,0.20126083530338854,1.786511835639286,-0.002982224722354288,0.0059043404625019995,-0.008886565184856287,-666.4923888642215,-359.94571692719074,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,6,1.6486916428028193,0.27478194046713655,0.8823529411764706,0.20126083530338854,1.786511835639286,-0.0019881498149028586,0.00439258099269984,-0.006380730807602699,-478.55481057020245,-380.705542742285,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,987,987.0,1.0,0.8823529411764649,0.20126083530338718,1.7865118356392917,-0.0072353729343455075,2.1256116061776003,-2.132846979111946,-159963.52343339616,-342.4049621259323,19.74957333333333,0,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,987,406.81466286160025,0.4121729107007095,0.8823529411764649,0.20126083530338718,1.7865118356392917,-0.002982224722354288,0.9712640060815847,-0.9742462308039389,-73068.46731029407,-359.94571692719074,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,987,271.2097752410634,0.2747819404671362,0.8823529411764649,0.20126083530338718,1.7865118356392917,-0.0019881498149028586,0.7225795732991162,-0.7245677231140191,-54342.57923355233,-380.705542742285,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,148,148.0,1.0,0.8823508766912062,0.18510147898757504,1.7924386487228061,-0.04624594664254822,0.31882177733443084,-0.36506772397697906,-27380.079298273427,-482.8535682763366,19.74957333333333,0,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,148,60.9883072218335,0.41208315690428043,0.8823508766912062,0.185101478987575,1.7924386487228057,-0.019057123722589192,0.14562132833319738,-0.16467845205578663,-12350.883904183996,-500.40054230114947,19.74957333333333,1,1,1,0
15,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=INFY\part-00000.parquet,2026-01-01,NSE,INFY,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,148,40.658871481222334,0.2747221046028536,0.8823508766912062,0.185101478987575,1.7924386487228057,-0.012704749148392794,0.10833877948583034,-0.12104352863422314,-9078.264647566735,-521.1589329108081,19.74957333333333,1,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,7,7.0,1.0,0.8823478664721066,0.7390233568373752,3.0999543022451,0.0,0.0159946693449049,-0.0159946693449049,-1199.6002008678674,-171.3992674115456,19.74957333333333,0,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,7,2.7472842627024727,0.39246918038606754,0.8823478664721066,0.7390233568373752,3.0999543022451,0.0,0.006685394607173942,-0.006685394607173942,-501.4045955380458,-182.51891359404092,19.74957333333333,1,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,7,1.8315228418016483,0.2616461202573783,0.8823478664721068,0.7390233568373752,3.0999543022451,0.0,0.004999974995381394,-0.004999974995381394,-374.9981246536045,-204.7605337057728,19.74957333333333,1,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,7,7.0,1.0,0.8823478664721066,0.7390233568373752,3.0999543022451,0.0,0.0159946693449049,-0.0159946693449049,-1199.6002008678674,-171.3992674115456,19.74957333333333,0,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,7,2.7472842627024727,0.39246918038606754,0.8823478664721066,0.7390233568373752,3.0999543022451,0.0,0.006685394607173943,-0.006685394607173943,-501.4045955380458,-182.51891359404092,19.74957333333333,1,1,1,0
16,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITBEES\part-00000.parquet,2026-01-01,NSE,ITBEES,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,7,1.8315228418016483,0.2616461202573783,0.8823478664721067,0.7390233568373752,3.0999543022451,0.0,0.0049999749953813935,-0.0049999749953813935,-374.9981246536045,-204.7605337057728,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,7,7.0,1.0,0.8823578504730033,0.5077579806996405,1.7602799540886165,0.0,0.015056897301195363,-0.015056897301195363,-1129.2672975896521,-161.3937872588952,19.74957333333333,0,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,7,2.887978898061493,0.41256841400878475,0.8823578504730035,0.5077579806996405,1.7602799540886165,0.0,0.0068923553443349835,-0.0068923553443349835,-516.9266508251238,-179.0169955406133,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,7,1.9253192653743283,0.27504560933918976,0.8823578504730033,0.5077579806996405,1.7602799540886165,0.0,0.005127069844026428,-0.005127069844026428,-384.5302383019821,-199.7577936294476,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,967,967.0,1.0,0.882352941176465,0.5201257861635259,1.7639795378377436,-0.004233550890810789,2.0803605626422312,-2.084594113533042,-156344.55851498016,-267.1904188040529,19.74957333333333,0,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,967,398.8980356271958,0.41251089516773093,0.882352941176465,0.5201257861635259,1.7639795378377436,-0.0017463858677064896,0.9520485922222448,-0.9537949780899515,-71534.62335674767,-284.84101855709383,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,967,265.9320237514633,0.27500726344515336,0.882352941176465,0.5201257861635259,1.7639795378377436,-0.0011642572451376597,0.708218547144663,-0.7093828043898007,-53203.71032923559,-305.5754955371613,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,126,126.0,1.0,0.8823566195327333,0.5090337934777427,1.768907826188306,0.008507208789323872,0.27113286260997255,-0.2626256538206487,-19696.92403654866,-293.8557692633815,19.74957333333333,0,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,126,51.9672495087179,0.41243848816442774,0.8823566195327333,0.5090337934777426,1.7689078261883064,0.0035082314339114026,0.12403902213167631,-0.1205307906977649,-9039.809302332362,-311.49421653417977,19.74957333333333,1,1,1,0
17,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=ITC\part-00000.parquet,2026-01-01,NSE,ITC,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,126,34.64483300581194,0.27495899210961855,0.8823566195327334,0.5090337934777426,1.768907826188306,0.002338820955940935,0.09227314232777604,-0.0899343213718351,-6745.074102887633,-332.2314979332263,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,79,79.0,1.0,0.8823495852024728,0.6964530647687764,3.5725275598977135,-0.003145252624102035,0.1842445970565252,-0.18738984968062725,-14054.238726047048,-356.06915833385955,19.74957333333333,0,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,79,30.445121949306788,0.38538129049755426,0.8823495852024728,0.6964530647687764,3.5725275598977135,-0.0012117614775162366,0.07459041764508624,-0.07580217912260248,-5685.163434195186,-364.87841215102094,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,79,20.296747966204528,0.25692086033170286,0.8823495852024728,0.6964530647687764,3.5725275598977126,-0.0008078409850108243,0.05588879154679466,-0.05669663253180548,-4252.247439885411,-387.653199731676,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,989,989.0,1.0,0.882336263113131,0.7037275064267315,3.573160460426884,-0.0054745922768686395,2.3066183722028897,-2.312092964479758,-173406.97233598176,-311.7853103749177,19.74957333333333,0,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,989,381.1272723098521,0.3853663016277574,0.882336263113131,0.7037275064267315,3.573160460426884,-0.002109723378656774,0.9337686581834073,-0.9358783815620642,-70190.87861715503,-320.61615313033656,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,989,254.0848482065706,0.25691086775184085,0.882336263113131,0.7037275064267315,3.573160460426884,-0.0014064822524378492,0.699651939838668,-0.7010584220911059,-52579.381656832855,-343.38595864831683,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,153,153.0,1.0,0.8823467934334602,0.6966107326365307,3.574262443317641,-0.007075240149557405,0.3568546873827598,-0.36392992753231723,-27294.74456492379,-356.06915833385955,19.74957333333333,0,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,153,58.95917969315527,0.3853541156415377,0.8823467934334602,0.6966107326365307,3.574262443317641,-0.002727649754274002,0.1444533138501663,-0.14718096360444033,-11038.572270333027,-364.87841215102094,19.74957333333333,1,1,1,0
18,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=JUNIORBEES\part-00000.parquet,2026-01-01,NSE,JUNIORBEES,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,153,39.30611979543686,0.25690274376102523,0.8823467934334602,0.6966107326365307,3.574262443317641,-0.001818433169516001,0.1082360925123741,-0.11005452568189009,-8254.089426141758,-387.653199731676,19.74957333333333,1,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,981,981.0,1.0,0.8823529411764649,0.16743471582181263,2.605184316789519,-0.007815552950371396,2.1930017254770355,-2.200817278427407,-165061.29588205658,-363.0495061352063,19.74957333333333,0,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,981,392.29485983726295,0.39989282348344846,0.8823529411764649,0.16743471582181263,2.605184316789519,-0.0031253835364084357,0.9478388257817973,-0.9509642093182058,-71322.3156988656,-376.5992325908574,19.74957333333333,1,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_DEEP_PRESSURE_CONTINUATION,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,981,261.52990655817376,0.26659521565563077,0.8823529411764649,0.16743471582181263,2.605184316789519,-0.0020835890242722906,0.7074950313247947,-0.7095786203490672,-53218.396526180746,-398.2800649472456,19.74957333333333,1,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_VOLUME_ABSORPTION_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,48,48.0,1.0,0.8823488532962006,0.1593954992712374,2.6091937490524963,-0.005034924513814709,0.10732208199545197,-0.11235700650926668,-8426.775488195,-363.0495061352063,19.74957333333333,0,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,48,19.191887795946975,0.3998309957488953,0.8823488532962006,0.1593954992712374,2.609193749052496,-0.0020152094603414668,0.04637295659942758,-0.04838816605976905,-3629.112454482678,-376.5992325908574,19.74957333333333,1,1,1,0
19,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=KOTAKBANK\part-00000.parquet,2026-01-01,NSE,KOTAKBANK,P351_VOLUME_ABSORPTION_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,48,12.794591863964651,0.26655399716593026,0.8823488532962006,0.1593954992712374,2.609193749052496,-0.0013434729735609776,0.03461470560210388,-0.03595817857566486,-2696.8633931748645,-398.2800649472456,19.74957333333333,1,1,1,0
21,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,2026-01-01,NSE,M&M,P351_FULL_DEPTH_SHOCK_REVERSAL,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,6,6.0,1.0,0.8823529411764707,0.20887988292243612,1.2525600857878973,0.0003848698361088587,0.012601280051472735,-0.012216410215363877,-916.2307661522907,-363.73332427974464,19.74957333333333,0,1,1,0
21,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,2026-01-01,NSE,M&M,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_base_back_of_queue_cost200,P351_PASSIVE_BASE_BACK_OF_QUEUE,6,6,2.5210931216908543,0.4201821869484757,0.8823529411764706,0.20887988292243612,1.2525600857878971,0.00016154460539408513,0.005971957651916624,-0.005810413046522539,-435.7809784891904,-383.88995511531607,19.74957333333333,1,1,1,0
21,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,2026-01-01,NSE,M&M,P351_FULL_DEPTH_SHOCK_REVERSAL,passive_pessimistic_back_of_queue_cost200,P351_PASSIVE_PESSIMISTIC_BACK_OF_QUEUE,6,6,1.6807287477939028,0.28012145796565047,0.8823529411764707,0.20887988292243612,1.2525600857878973,0.00010769640359605686,0.00443306549126201,-0.004325369087665953,-324.40268157494654,-404.04611723018417,19.74957333333333,1,1,1,0
21,raw_synthetic_l2_dense_full_year\trade_month=2026-01\symbol=M&M\part-00000.parquet,2026-01-01,NSE,M&M,P351_DEEP_PRESSURE_CONTINUATION,taker_cost200_fixed_capital,P351_TAKER_DETERMINISTIC,6,991,991.0,1.0,0.8823529411764649,0.21142857142857022,1.253879188740457,0.004702046957775763,2.081442144937533,-2.0767400979797572,-155755.50734847825,-157.52589391555333,19.74957333333333,0,1,1,0
