quarter_profile,scenario_day,trade_date,regime_code,symbol,open,high,low,close,bars,shock_bars,mean_spread_multiplier,mean_depth_multiplier,daily_return,high_low_range
Q-A,42,2026-09-09,D07,ICICIBANK,1402.0999999987241,1419.5999999987082,1362.3999999987602,1419.1999999987086,75,0,1.75,0.65,0.01219599172669561,0.041984732824427606
Q-A,42,2026-09-09,D07,INFY,1103.6999999989955,1110.5999999989892,1058.199999999037,1110.3999999989894,75,0,1.75,0.65,0.006070490169430176,0.04951804951804961
Q-A,42,2026-09-09,D07,ITBEES,32.1,32.12,30.22,31.07,75,75,1.75,0.65,-0.03208722741433023,0.06287227001985429
Q-A,42,2026-09-09,D07,ITC,279.59999999974553,281.5999999997437,262.7999999997608,270.6499999997537,75,75,1.75,0.65,-0.03201001430615169,0.07153729071537285
Q-A,42,2026-09-09,D07,JUNIORBEES,776.99,777.08,729.8100000000001,758.29,75,75,1.75,0.65,-0.024067233812533062,0.06477028267631302
Q-A,42,2026-09-09,D07,KOTAKBANK,379.5499999996546,380.99999999965326,361.64999999967085,374.2499999996594,75,75,1.75,0.65,-0.013963904623896739,0.05350476980506014
Q-A,42,2026-09-09,D07,LT,3919.8999999964326,3980.999999996377,3818.9999999965244,3980.6999999963773,75,0,1.75,0.65,0.015510599760197863,0.04241948153967012
Q-A,42,2026-09-09,D07,M&M,3143.499999997139,3191.3999999970956,3043.59999999723,3190.899999997096,75,0,1.75,0.65,0.015078733895339536,0.04856091470626889
Q-A,42,2026-09-09,D07,MARUTI,13690.0,13960.0,13248.0,13959.0,75,0,1.75,0.65,0.01964937910883857,0.05374396135265691
Q-A,42,2026-09-09,D07,NESTLEIND,1433.9999999986949,1449.9999999986803,1339.7999999987808,1378.099999998746,75,75,1.75,0.65,-0.03898186889818678,0.08225108225108202
Q-A,42,2026-09-09,D07,NIFTYBEES,274.99,275.82,267.61,275.57,75,0,1.75,0.65,0.0021091676060946973,0.03067897313254364
Q-A,42,2026-09-09,D07,ONGC,247.18,248.57,233.29,242.28,75,75,1.75,0.65,-0.019823610324459895,0.06549787817737585
Q-A,42,2026-09-09,D07,RELIANCE,1297.5999999988192,1303.4999999988138,1249.6999999988627,1303.3999999988139,75,0,1.75,0.65,0.004469790382244154,0.043050332079699105
Q-A,42,2026-09-09,D07,SBIN,1037.8999999990554,1041.2999999990523,1006.8999999990837,1041.2999999990523,75,0,1.75,0.65,0.0032758454571730766,0.034164266560730905
Q-A,42,2026-09-09,D07,SUNPHARMA,1927.7999999982455,1937.099999998237,1866.4999999983013,1914.5999999982575,75,75,1.75,0.65,-0.006847183317771566,0.03782480578623093
Q-A,42,2026-09-09,D07,TCS,2185.0999999980113,2201.1999999979967,2103.999999998085,2200.699999997997,75,0,1.75,0.65,0.007139261361036153,0.04619771863117883
Q-A,42,2026-09-09,D07,TECHM,1503.6999999986315,1506.7999999986287,1444.799999998685,1506.499999998629,75,0,1.75,0.65,0.0018620735519052634,0.042912513842746414
Q-A,42,2026-09-09,D07,ULTRACEMCO,11597.0,11743.0,11297.0,11740.0,75,0,1.75,0.65,0.012330775200482869,0.03947950783393828
Q-A,42,2026-09-09,D07,WIPRO,178.07,180.86,172.08,180.85,75,0,1.75,0.65,0.015611838041219794,0.05102278010227801
Q-A,43,2026-09-10,D06,ADANIPORTS,1818.8999999983448,1837.6999999983277,1803.299999998359,1812.2999999983508,75,0,1.05,0.95,-0.003628566716147086,0.019076138191094216
Q-A,43,2026-09-10,D06,AXISBANK,1320.4999999987983,1337.7999999987826,1314.5999999988037,1323.4999999987956,75,0,1.05,0.95,0.0022718667171526263,0.017647953750190126
Q-A,43,2026-09-10,D06,BAJAJ-AUTO,10258.0,10372.5,10220.0,10289.5,75,0,1.05,0.95,0.003070774030025314,0.014921722113502955
Q-A,43,2026-09-10,D06,BANKBEES,600.34,607.3000000000001,599.65,602.54,75,0,1.05,0.95,0.0036645900656293584,0.01275744184107408
Q-A,43,2026-09-10,D06,BHARTIARTL,1908.499999998263,1926.7999999982464,1889.2999999982806,1894.8999999982755,75,0,1.05,0.95,-0.007126015195179414,0.019848621182448456
Q-A,43,2026-09-10,D06,BPCL,305.5999999997219,308.9999999997188,303.34999999972393,304.99999999972243,75,0,1.05,0.95,-0.0019633507853402676,0.01862535025548051
Q-A,43,2026-09-10,D06,BRITANNIA,5358.0,5418.5,5321.0,5326.5,75,0,1.05,0.95,-0.0058790593505039235,0.018323623379064014
Q-A,43,2026-09-10,D06,CIPLA,1426.0999999987023,1437.7999999986914,1418.2999999987094,1432.999999998696,75,0,1.05,0.95,0.004838370380758628,0.013748854262144672
Q-A,43,2026-09-10,D06,DRREDDY,1230.9999999988797,1241.0999999988705,1220.2999999988895,1234.099999998877,75,0,1.05,0.95,0.0025182778229082547,0.017044988937146677
Q-A,43,2026-09-10,D06,GOLDBEES,116.99000000000001,118.34,116.71000000000001,117.19,75,0,1.05,0.95,0.0017095478246003104,0.013966241110444644
Q-A,43,2026-09-10,D06,HCLTECH,1222.0999999988878,1232.4999999988784,1203.3999999989048,1205.399999998903,75,0,1.05,0.95,-0.013665002863922804,0.024181485790260915
Q-A,43,2026-09-10,D06,HDFCBANK,819.3499999992544,828.3499999992462,817.499999999256,821.949999999252,75,0,1.05,0.95,0.00317324708610478,0.013272171253822629
Q-A,43,2026-09-10,D06,HINDUNILVR,2128.6999999980626,2148.099999998045,2105.7999999980834,2109.1999999980803,75,0,1.05,0.95,-0.00916052050547278,0.020087377718681854
Q-A,43,2026-09-10,D06,ICICIBANK,1403.8999999987225,1418.799999998709,1394.599999998731,1402.5999999987237,75,0,1.05,0.95,-0.0009259918797634992,0.017352645919977094
Q-A,43,2026-09-10,D06,INFY,1101.4999999989975,1112.0999999989879,1091.7999999990063,1093.299999999005,75,0,1.05,0.95,-0.007444394008170652,0.01859314892837527
Q-A,43,2026-09-10,D06,ITBEES,32.160000000000004,32.35,31.77,31.79,75,0,1.05,0.95,-0.011504975124378203,0.018256216556499893
Q-A,43,2026-09-10,D06,ITC,280.44999999974476,282.8499999997426,278.14999999974685,278.49999999974654,75,0,1.05,0.95,-0.006953111071492213,0.016897357540895275
Q-A,43,2026-09-10,D06,JUNIORBEES,776.72,783.0500000000001,773.51,778.3000000000001,75,0,1.05,0.95,0.0020341950767330808,0.012333389355018154
Q-A,43,2026-09-10,D06,KOTAKBANK,380.44999999965376,384.6999999996499,377.59999999965635,380.34999999965385,75,0,1.05,0.95,-0.0002628466289920084,0.01880296610169485
Q-A,43,2026-09-10,D06,LT,3932.699999996421,3970.2999999963868,3907.399999996444,3920.599999996432,75,0,1.05,0.95,-0.0030767665980115932,0.016097660848646278
Q-A,43,2026-09-10,D06,M&M,3142.69999999714,3179.3999999971065,3124.6999999971563,3141.399999997141,75,0,1.05,0.95,-0.000413657046488658,0.017505680545332414
Q-A,43,2026-09-10,D06,MARUTI,13711.0,13897.0,13624.0,13715.0,75,0,1.05,0.95,0.0002917365618846368,0.020038167938931206
Q-A,43,2026-09-10,D06,NESTLEIND,1433.9999999986949,1448.4999999986817,1422.6999999987054,1426.399999998702,75,0,1.05,0.95,-0.005299860529985878,0.018134532930343505
Q-A,43,2026-09-10,D06,NIFTYBEES,274.62,276.94,273.25,274.64,75,0,1.05,0.95,7.282790765406055e-05,0.013504117108874558
Q-A,43,2026-09-10,D06,ONGC,246.95000000000002,249.0,243.9,245.5,75,0,1.05,0.95,-0.005871633933994813,0.02091020910209096
Q-A,43,2026-09-10,D06,RELIANCE,1299.7999999988172,1313.8999999988043,1288.3999999988275,1298.5999999988182,75,0,1.05,0.95,-0.000923218956762617,0.01979199006519705
Q-A,43,2026-09-10,D06,SBIN,1036.2999999990568,1048.8999999990453,1028.9999999990634,1034.3999999990585,75,0,1.05,0.95,-0.001833445913345555,0.019339164237123452
Q-A,43,2026-09-10,D06,SUNPHARMA,1927.299999998246,1941.699999998233,1912.4999999982595,1923.7999999982492,75,0,1.05,0.95,-0.0018160120375655397,0.01526797385620915
Q-A,43,2026-09-10,D06,TCS,2181.899999998014,2197.699999998,2151.299999998042,2157.5999999980363,75,0,1.05,0.95,-0.011137082359411576,0.021568354018500546
Q-A,43,2026-09-10,D06,TECHM,1503.8999999986313,1523.6999999986133,1498.4999999986362,1502.7999999986323,75,0,1.05,0.95,-0.0007314316111443064,0.016816816816816793
Q-A,43,2026-09-10,D06,ULTRACEMCO,11604.0,11743.0,11576.0,11637.0,75,0,1.05,0.95,0.0028438469493277108,0.014426399447132088
Q-A,43,2026-09-10,D06,WIPRO,178.39000000000001,179.69,176.33,176.73,75,0,1.05,0.95,-0.00930545434161123,0.019055180627232993
Q-A,44,2026-09-11,D11,ADANIPORTS,1777.6999999983823,1807.1999999983555,1757.7999999984004,1789.8999999983712,75,0,1.2,0.9,0.006862800247510847,0.028103310956878014
Q-A,44,2026-09-11,D11,AXISBANK,1292.299999998824,1308.9999999988088,1280.9999999988343,1296.2999999988203,75,0,1.2,0.9,0.0030952565193840265,0.021857923497267784
Q-A,44,2026-09-11,D11,BAJAJ-AUTO,10203.5,10320.5,10084.5,10235.5,75,0,1.2,0.9,0.003136178762189523,0.023402250979225547
Q-A,44,2026-09-11,D11,BANKBEES,595.6800000000001,602.21,590.84,597.63,75,0,1.2,0.9,0.0032735697018533294,0.019243788504502035
Q-A,44,2026-09-11,D11,BHARTIARTL,1858.4999999983086,1883.199999998286,1831.4999999983334,1858.1999999983088,75,0,1.2,0.9,-0.00016142050040357514,0.028228228228228014
Q-A,44,2026-09-11,D11,BPCL,298.849999999728,301.4999999997256,292.9499999997334,297.59999999972916,75,0,1.2,0.9,-0.004182700351346824,0.029185867895545226
Q-A,44,2026-09-11,D11,BRITANNIA,5215.5,5288.5,5150.0,5233.0,75,0,1.2,0.9,0.003355382993001532,0.026893203883495254
Q-A,44,2026-09-11,D11,CIPLA,1410.1999999987167,1428.9999999986996,1404.8999999987216,1415.499999998712,75,0,1.2,0.9,0.0037583321514678136,0.017154245853797434
Q-A,44,2026-09-11,D11,DRREDDY,1220.699999998889,1227.299999998883,1203.199999998905,1216.5999999988928,75,0,1.2,0.9,-0.0033587285983451842,0.02002992021276606
Q-A,44,2026-09-11,D11,GOLDBEES,114.19,115.4,112.79,113.94,75,0,1.2,0.9,-0.0021893335668622393,0.023140349321748355
Q-A,44,2026-09-11,D11,HCLTECH,1191.2999999989158,1213.9999999988952,1180.5999999989256,1201.7999999989063,75,0,1.2,0.9,0.0088139007806598,0.028290699644248685
Q-A,44,2026-09-11,D11,HDFCBANK,812.8499999992603,821.1499999992527,800.7999999992712,811.3999999992616,75,0,1.2,0.9,-0.0017838469582334149,0.025412087912087822
Q-A,44,2026-09-11,D11,HINDUNILVR,2086.299999998101,2111.3999999980783,2058.999999998126,2080.5999999981063,75,0,1.2,0.9,-0.002732109476106026,0.025449247207382175
Q-A,44,2026-09-11,D11,ICICIBANK,1380.199999998744,1399.4999999987265,1366.8999999987561,1382.2999999987421,75,0,1.2,0.9,0.0015215186204897702,0.023849586655936728
Q-A,44,2026-09-11,D11,INFY,1087.69999999901,1108.0999999989915,1070.8999999990253,1095.8999999990026,75,0,1.2,0.9,0.007538843431093234,0.03473713698758063
Q-A,44,2026-09-11,D11,ITBEES,31.82,32.15,31.52,31.8,75,0,1.2,0.9,-0.0006285355122563896,0.019987309644670104
Q-A,44,2026-09-11,D11,ITC,273.9999999997506,275.84999999974895,269.24999999975495,273.2499999997513,75,0,1.2,0.9,-0.0027372262773722733,0.024512534818941445
Q-A,44,2026-09-11,D11,JUNIORBEES,771.03,780.49,767.46,775.0,75,0,1.2,0.9,0.0051489565905347146,0.016978083548328193
Q-A,44,2026-09-11,D11,KOTAKBANK,374.9999999996587,380.99999999965326,370.79999999966253,374.74999999965894,75,0,1.2,0.9,-0.0006666666666667043,0.027508090614886793
Q-A,44,2026-09-11,D11,LT,3879.999999996469,3943.8999999964108,3834.99999999651,3888.499999996461,75,0,1.2,0.9,0.0021907216494845283,0.028396349413298605
Q-A,44,2026-09-11,D11,M&M,3084.399999997193,3118.8999999971616,3054.69999999722,3091.799999997186,75,0,1.2,0.9,0.0023991700168590757,0.021016793793171118
Q-A,44,2026-09-11,D11,MARUTI,13583.0,13767.0,13482.0,13608.0,75,0,1.2,0.9,0.0018405359640727426,0.021139296840231525
Q-A,44,2026-09-11,D11,NESTLEIND,1414.7999999987126,1434.6999999986942,1400.8999999987252,1416.7999999987107,75,0,1.2,0.9,0.0014136273678257982,0.024127346705689057
Q-A,44,2026-09-11,D11,NIFTYBEES,273.38,275.97,271.88,274.19,75,0,1.2,0.9,0.002962908771673156,0.01504340150066219
Q-A,44,2026-09-11,D11,ONGC,243.71,246.62,239.93,243.61,75,0,1.2,0.9,-0.00041032374543514827,0.027883132580335923
Q-A,44,2026-09-11,D11,RELIANCE,1286.2999999988294,1301.8999999988152,1268.9999999988452,1289.7999999988263,75,0,1.2,0.9,0.0027209826634533307,0.025925925925925908
Q-A,44,2026-09-11,D11,SBIN,1014.6999999990766,1029.1999999990633,1005.0999999990853,1014.4999999990767,75,0,1.2,0.9,-0.00019710259189908985,0.0239777136603323
Q-A,44,2026-09-11,D11,SUNPHARMA,1907.1999999982643,1926.7999999982464,1884.7999999982846,1893.199999998277,75,0,1.2,0.9,-0.007340604026845665,0.022283531409168056
Q-A,44,2026-09-11,D11,TCS,2150.199999998043,2201.2999999979966,2130.299999998061,2180.899999998015,75,0,1.2,0.9,0.014277741605432048,0.03332863915880391
Q-A,44,2026-09-11,D11,TECHM,1483.0999999986502,1507.0999999986284,1467.7999999986641,1490.2999999986437,75,0,1.2,0.9,0.004854696244352974,0.02677476495435349
Q-A,44,2026-09-11,D11,ULTRACEMCO,11479.0,11696.0,11363.0,11560.0,75,0,1.2,0.9,0.007056363794755605,0.029305641115902503
Q-A,44,2026-09-11,D11,WIPRO,175.1,177.9,172.92000000000002,175.96,75,0,1.2,0.9,0.004911479154768861,0.028799444829979093
Q-A,45,2026-09-14,D09,ADANIPORTS,1840.4999999983252,1854.3999999983123,1781.8999999983785,1782.1999999983782,75,0,1.15,0.9,-0.03167617495245856,0.04068690723385138
Q-A,45,2026-09-14,D09,AXISBANK,1336.8999999987834,1348.8999999987725,1306.499999998811,1306.6999999988109,75,0,1.15,0.9,-0.02258957289251251,0.03245311902028325
Q-A,45,2026-09-14,D09,BAJAJ-AUTO,10301.5,10361.5,10088.5,10092.5,75,0,1.15,0.9,-0.020288307528029903,0.027060514447142747
Q-A,45,2026-09-14,D09,BANKBEES,606.21,607.97,592.64,592.82,75,0,1.15,0.9,-0.022088055294369968,0.02586730561555073
Q-A,45,2026-09-14,D09,BHARTIARTL,1911.4999999982604,1923.0999999982498,1864.8999999983027,1865.2999999983024,75,0,1.15,0.9,-0.024169500392361987,0.031208107673333707
Q-A,45,2026-09-14,D09,BPCL,306.9999999997206,309.04999999971875,298.1999999997286,298.2499999997286,75,0,1.15,0.9,-0.028501628664495127,0.03638497652582151
Q-A,45,2026-09-14,D09,BRITANNIA,5407.0,5438.5,5322.0,5323.5,75,0,1.15,0.9,-0.015442944331422237,0.021890266816986026
Q-A,45,2026-09-14,D09,CIPLA,1431.2999999986976,1433.1999999986958,1391.0999999987341,1391.299999998734,75,0,1.15,0.9,-0.027946621952071538,0.030263819998562314
Q-A,45,2026-09-14,D09,DRREDDY,1251.7999999988608,1258.4999999988547,1225.5999999988846,1228.399999998882,75,0,1.15,0.9,-0.018693081961974722,0.02684399477806787
Q-A,45,2026-09-14,D09,GOLDBEES,119.42,120.41,116.91,117.16,75,0,1.15,0.9,-0.018924803215541797,0.029937558805918973
Q-A,45,2026-09-14,D09,HCLTECH,1246.7999999988654,1262.0999999988514,1224.2999999988858,1224.3999999988857,75,0,1.15,0.9,-0.017965992941931352,0.030874785591766818
Q-A,45,2026-09-14,D09,HDFCBANK,822.5999999992514,832.2999999992426,805.6999999992668,807.2499999992654,75,0,1.15,0.9,-0.01866034524677851,0.03301476976542128
Q-A,45,2026-09-14,D09,HINDUNILVR,2147.2999999980457,2159.2999999980348,2114.099999998076,2117.9999999980723,75,0,1.15,0.9,-0.013645042611651892,0.021380256373870754
Q-A,45,2026-09-14,D09,ICICIBANK,1416.2999999987112,1433.4999999986956,1387.4999999987374,1388.1999999987368,75,0,1.15,0.9,-0.01984042928758034,0.03315315315315326
Q-A,45,2026-09-14,D09,INFY,1113.2999999989868,1116.9999999989834,1080.8999999990162,1080.9999999990162,75,0,1.15,0.9,-0.029012844695949003,0.03339809418077522
Q-A,45,2026-09-14,D09,ITBEES,32.32,32.42,31.69,31.7,75,0,1.15,0.9,-0.019183168316831756,0.023035657936257614
Q-A,45,2026-09-14,D09,ITC,283.9499999997416,285.2499999997404,279.099999999746,279.099999999746,75,0,1.15,0.9,-0.01708047191406936,0.022035112862773154
Q-A,45,2026-09-14,D09,JUNIORBEES,781.89,789.4300000000001,770.14,770.19,75,0,1.15,0.9,-0.014963741702797018,0.025047393980315302
Q-A,45,2026-09-14,D09,KOTAKBANK,381.64999999965266,385.2499999996494,372.6999999996608,374.39999999965926,75,0,1.15,0.9,-0.018996462727630004,0.033673195599678074
Q-A,45,2026-09-14,D09,LT,3989.0999999963697,4014.099999996347,3896.0999999964542,3896.0999999964542,75,0,1.15,0.9,-0.02331352936752651,0.030286696953363723
Q-A,45,2026-09-14,D09,M&M,3160.299999997124,3178.799999997107,3060.8999999972143,3062.499999997213,75,0,1.15,0.9,-0.030946429136474385,0.038518082916789265
Q-A,45,2026-09-14,D09,MARUTI,13893.0,14031.0,13656.0,13656.0,75,0,1.15,0.9,-0.017058950550636998,0.027460456942003608
Q-A,45,2026-09-14,D09,NESTLEIND,1444.899999998685,1447.3999999986827,1412.3999999987147,1413.6999999987136,75,0,1.15,0.9,-0.021593189840127147,0.02478051543472093
Q-A,45,2026-09-14,D09,NIFTYBEES,278.90000000000003,282.06,276.18,276.24,75,0,1.15,0.9,-0.00953746862674798,0.021290462741690108
Q-A,45,2026-09-14,D09,ONGC,250.92000000000002,253.26000000000002,243.8,243.8,75,0,1.15,0.9,-0.028375577873425817,0.03880229696472526
Q-A,45,2026-09-14,D09,RELIANCE,1326.399999998793,1336.5999999987837,1289.5999999988264,1289.6999999988263,75,0,1.15,0.9,-0.027668878166465682,0.03644540942928032
Q-A,45,2026-09-14,D09,SBIN,1059.299999999036,1070.7999999990254,1037.8999999990554,1038.6999999990546,75,0,1.15,0.9,-0.01944680449353353,0.031698622217940065
Q-A,45,2026-09-14,D09,SUNPHARMA,1942.9999999982317,1956.6999999982193,1897.7999999982728,1897.9999999982726,75,0,1.15,0.9,-0.02316006176016472,0.03103593634734958
Q-A,45,2026-09-14,D09,TCS,2192.4999999980046,2216.399999997983,2153.49999999804,2153.49999999804,75,0,1.15,0.9,-0.01778791334093499,0.029208265614116602
Q-A,45,2026-09-14,D09,TECHM,1538.9999999985994,1545.5999999985934,1503.5999999986316,1504.199999998631,75,0,1.15,0.9,-0.022612085769980528,0.027932960893854775
Q-A,45,2026-09-14,D09,ULTRACEMCO,11770.0,11883.0,11474.0,11481.0,75,0,1.15,0.9,-0.024553950722175033,0.03564580791354377
Q-A,45,2026-09-14,D09,WIPRO,179.47,180.88,175.61,175.64000000000001,75,0,1.15,0.9,-0.021340614030199934,0.030009680542110173
Q-A,46,2026-09-15,D17,ADANIPORTS,1813.8999999983494,1820.1999999983436,1807.1999999983555,1809.0999999983537,75,75,1.1,0.95,-0.0026462318760681613,0.007193448428508109
Q-A,46,2026-09-15,D17,AXISBANK,1318.1999999988004,1323.2999999987958,1313.6999999988045,1316.7999999988017,75,0,1.1,0.95,-0.0010620543164922003,0.007307604475907725
Q-A,46,2026-09-15,D17,BAJAJ-AUTO,10270.5,10294.5,10218.5,10261.5,75,75,1.1,0.95,-0.0008762961881115805,0.007437490825463522
Q-A,46,2026-09-15,D17,BANKBEES,599.54,601.65,597.32,599.01,75,0,1.1,0.95,-0.0008840110751575647,0.007249045737627968
Q-A,46,2026-09-15,D17,BHARTIARTL,1902.5999999982685,1914.9999999982572,1897.0999999982735,1907.0999999982644,75,0,1.1,0.95,0.002365184484389715,0.009435454114174346
Q-A,46,2026-09-15,D17,BPCL,305.9999999997215,308.0999999997196,305.09999999972234,306.49999999972107,75,0,1.1,0.95,0.0016339869281045694,0.009832841691248762
Q-A,46,2026-09-15,D17,BRITANNIA,5342.5,5370.5,5317.0,5355.5,75,0,1.1,0.95,0.0024333177351427704,0.010062065074289972
Q-A,46,2026-09-15,D17,CIPLA,1425.8999999987025,1431.0999999986977,1419.5999999987082,1420.0999999987077,75,0,1.1,0.95,-0.004067606424012937,0.008100873485488824
Q-A,46,2026-09-15,D17,DRREDDY,1229.9999999988806,1239.0999999988724,1226.4999999988838,1231.4999999988793,75,0,1.1,0.95,0.0012195121951219523,0.010273134936812145
Q-A,46,2026-09-15,D17,GOLDBEES,116.89,116.9,116.10000000000001,116.56,75,0,1.1,0.95,-0.0028231670801608377,0.006890611541774394
Q-A,46,2026-09-15,D17,HCLTECH,1219.59999999889,1227.5999999988828,1215.199999998894,1223.4999999988866,75,0,1.1,0.95,0.0031977697605771738,0.010204081632652962
Q-A,46,2026-09-15,D17,HDFCBANK,817.6499999992559,820.8999999992529,813.6499999992595,817.8499999992557,75,0,1.1,0.95,0.0002446034366783145,0.008910465187734307
Q-A,46,2026-09-15,D17,HINDUNILVR,2129.499999998062,2134.899999998057,2123.699999998067,2129.0999999980622,75,0,1.1,0.95,-0.00018783752054474245,0.005273814568912849
Q-A,46,2026-09-15,D17,ICICIBANK,1404.499999998722,1411.4999999987156,1398.3999999987275,1403.399999998723,75,0,1.1,0.95,-0.00078319686721251,0.00936784897025178
Q-A,46,2026-09-15,D17,INFY,1103.8999999989953,1111.899999998988,1096.7999999990018,1109.79999999899,75,0,1.1,0.95,0.0053446870187516815,0.01376732312180895
Q-A,46,2026-09-15,D17,ITBEES,32.11,32.27,32.02,32.14,75,0,1.1,0.95,0.0009342883836811477,0.007807620237351598
Q-A,46,2026-09-15,D17,ITC,280.3999999997448,280.79999999974444,279.24999999974585,279.69999999974544,75,0,1.1,0.95,-0.0024964336661911224,0.00555058191584612
Q-A,46,2026-09-15,D17,JUNIORBEES,777.85,782.59,775.0,779.64,75,0,1.1,0.95,0.0023012148871890403,0.009793548387096784
Q-A,46,2026-09-15,D17,KOTAKBANK,379.04999999965503,381.64999999965266,378.49999999965553,380.34999999965385,75,0,1.1,0.95,0.003429626698324695,0.008322324966974826
Q-A,46,2026-09-15,D17,LT,3927.299999996426,3945.599999996409,3911.69999999644,3926.199999996427,75,0,1.1,0.95,-0.0002800906475186604,0.008666308766009712
Q-A,46,2026-09-15,D17,M&M,3141.499999997141,3145.699999997137,3124.3999999971566,3132.9999999971487,75,0,1.1,0.95,-0.0027057138309725115,0.006817308923313226
Q-A,46,2026-09-15,D17,MARUTI,13681.0,13703.0,13545.0,13646.0,75,0,1.1,0.95,-0.002558292522476413,0.011664820967146605
Q-A,46,2026-09-15,D17,NESTLEIND,1435.8999999986931,1442.699999998687,1428.4999999987,1435.7999999986932,75,0,1.1,0.95,-6.964273278087241e-05,0.009940497024851114
Q-A,46,2026-09-15,D17,NIFTYBEES,275.19,277.2,274.42,276.37,75,0,1.1,0.95,0.004287946509684337,0.010130456963778123
Q-A,46,2026-09-15,D17,ONGC,247.01000000000002,248.21,246.11,247.12,75,0,1.1,0.95,0.0004453261001577946,0.008532769899638248
Q-A,46,2026-09-15,D17,RELIANCE,1296.3999999988202,1305.2999999988122,1292.9999999988233,1296.9999999988197,75,0,1.1,0.95,0.000462820117247853,0.00951276102088161
Q-A,46,2026-09-15,D17,SBIN,1039.6999999990537,1042.1999999990514,1034.7999999990582,1036.2999999990568,75,0,1.1,0.95,-0.0032701740886794672,0.0071511403169695065
Q-A,46,2026-09-15,D17,SUNPHARMA,1926.199999998247,1928.399999998245,1912.2999999982596,1913.6999999982584,75,0,1.1,0.95,-0.006489461115149031,0.00841918109083295
Q-A,46,2026-09-15,D17,TCS,2176.699999998019,2184.9999999980114,2163.599999998031,2174.599999998021,75,0,1.1,0.95,-0.0009647631736113826,0.009890922536513136
Q-A,46,2026-09-15,D17,TECHM,1501.6999999986333,1513.099999998623,1491.8999999986422,1511.5999999986243,75,0,1.1,0.95,0.006592528467736614,0.014210067698907425
Q-A,46,2026-09-15,D17,ULTRACEMCO,11594.0,11616.0,11519.0,11523.0,75,0,1.1,0.95,-0.006123857167500413,0.00842086986717594
Q-A,46,2026-09-15,D17,WIPRO,178.37,179.53,177.55,178.67000000000002,75,0,1.1,0.95,0.0016818971800192095,0.011151788228668025
Q-A,47,2026-09-16,D05,ADANIPORTS,1817.9999999983456,1858.2999999983087,1794.7999999983667,1857.6999999983093,75,0,1.1,0.9,0.021837183718371733,0.03537998662803643
Q-A,47,2026-09-16,D05,AXISBANK,1318.1999999988004,1356.6999999987654,1303.4999999988138,1353.2999999987685,75,0,1.1,0.9,0.026627218934911268,0.04081319524357507
Q-A,47,2026-09-16,D05,BAJAJ-AUTO,10290.5,10650.0,10237.5,10621.0,75,0,1.1,0.9,0.03211700111753557,0.04029304029304037
Q-A,47,2026-09-16,D05,BANKBEES,599.98,610.64,596.32,610.26,75,0,1.1,0.9,0.017133904463482175,0.0240139522404077
Q-A,47,2026-09-16,D05,BHARTIARTL,1906.8999999982645,1964.599999998212,1894.6999999982756,1962.2999999982142,75,0,1.1,0.9,0.02905238869369131,0.036892384018578195
Q-A,47,2026-09-16,D05,BPCL,305.8999999997216,311.8499999997162,300.79999999972625,311.1999999997168,75,0,1.1,0.9,0.0173259235044132,0.036735372340425565
Q-A,47,2026-09-16,D05,BRITANNIA,5345.0,5406.0,5259.5,5398.5,75,0,1.1,0.9,0.010009354536950399,0.027854358779351607
Q-A,47,2026-09-16,D05,CIPLA,1428.9999999986996,1472.1999999986601,1419.799999998708,1469.9999999986621,75,0,1.1,0.9,0.028691392582225195,0.03690660656430467
Q-A,47,2026-09-16,D05,DRREDDY,1233.4999999988775,1260.299999998853,1222.4999999988875,1260.1999999988532,75,0,1.1,0.9,0.021645723550871576,0.030920245398772916
Q-A,47,2026-09-16,D05,GOLDBEES,116.9,119.36,115.87,119.14,75,0,1.1,0.9,0.01916167664670665,0.030119962026408764
Q-A,47,2026-09-16,D05,HCLTECH,1219.3999999988903,1245.3999999988666,1207.7999999989008,1243.899999998868,75,0,1.1,0.9,0.020091848450057403,0.031130981950654002
Q-A,47,2026-09-16,D05,HDFCBANK,817.6499999992559,844.0499999992319,807.649999999265,842.2499999992335,75,0,1.1,0.9,0.030086222711429134,0.0450690274252461
Q-A,47,2026-09-16,D05,HINDUNILVR,2125.5999999980654,2167.899999998027,2101.1999999980876,2165.399999998029,75,0,1.1,0.9,0.01872412495295439,0.031743765467352025
Q-A,47,2026-09-16,D05,ICICIBANK,1401.2999999987248,1444.9999999986849,1388.0999999987368,1441.7999999986878,75,0,1.1,0.9,0.028901734104046062,0.04099128304877153
Q-A,47,2026-09-16,D05,INFY,1101.5999999989974,1129.1999999989723,1084.7999999990127,1125.6999999989755,75,0,1.1,0.9,0.02187726942628898,0.04092920353982299
Q-A,47,2026-09-16,D05,ITBEES,32.07,32.79,31.98,32.71,75,0,1.1,0.9,0.01995634549423131,0.025328330206378924
Q-A,47,2026-09-16,D05,ITC,280.3999999997448,286.8999999997389,277.04999999974785,286.8999999997389,75,0,1.1,0.9,0.023181169757489295,0.0355531492510377
Q-A,47,2026-09-16,D05,JUNIORBEES,777.82,800.51,767.64,799.04,75,0,1.1,0.9,0.027281376153865722,0.04281955083111866
Q-A,47,2026-09-16,D05,KOTAKBANK,380.4999999996537,390.2999999996448,376.3499999996575,389.0999999996459,75,0,1.1,0.9,0.02260183968462548,0.03706656038262257
