trade_date,exchange,symbol,relative_file,share,file_path_redacted
2026-08-04,NSE,DRREDDY,part-054518_133940-016550.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054532_228505-016582.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054546_139968-016614.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054559_867231-016646.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054613_607068-016678.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054627_642989-016710.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054641_607099-016742.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054655_435980-016774.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054709_370721-016806.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054723_120273-016838.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054737_134557-016870.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054751_168599-016902.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054805_125772-016934.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054818_873540-016966.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054832_855668-016998.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054846_664353-017030.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054900_885612-017062.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054915_176377-017094.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054929_107443-017126.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054942_873397-017158.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-054957_052994-017190.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055011_186840-017222.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055025_434248-017254.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055039_674230-017286.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055053_923138-017318.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055107_989891-017350.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055121_850576-017382.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055136_243870-017414.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055150_499139-017446.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055204_348343-017478.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055218_118931-017510.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055232_085961-017542.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055246_162995-017574.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055300_180551-017606.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055314_174680-017638.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055328_465407-017670.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055342_670947-017702.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055356_599648-017734.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055410_736715-017766.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055425_185278-017798.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055439_435433-017830.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055453_408353-017862.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055507_421027-017894.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055521_367225-017926.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055535_381184-017958.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055549_395565-017990.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055603_448287-018022.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055617_397494-018054.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055631_464157-018086.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055645_400219-018118.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055659_427692-018150.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055713_394828-018182.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055727_402509-018214.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055741_648434-018246.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055755_690014-018278.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055809_737197-018310.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055823_680636-018342.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055837_952132-018374.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055851_922041-018406.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055905_914211-018438.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055919_919041-018470.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055933_882874-018502.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-055947_962065-018534.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060002_098884-018566.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060016_431354-018598.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060030_492433-018630.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060044_671737-018662.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060058_637130-018694.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060112_647625-018726.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060126_907044-018758.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060140_953760-018790.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060155_154858-018822.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060209_408282-018854.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060223_386684-018886.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060237_401111-018918.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060251_452240-018950.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060305_765556-018982.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060319_952458-019014.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060333_903371-019046.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060348_167377-019078.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060402_182989-019110.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060416_200073-019142.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060430_402665-019174.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060444_368217-019206.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060458_411862-019238.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060512_422876-019270.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060526_420464-019302.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060540_430762-019334.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060554_406951-019366.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060608_406490-019398.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060622_421765-019430.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060636_377110-019462.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060650_413528-019494.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060704_685166-019526.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060718_858794-019558.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060733_651975-019590.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060748_152909-019622.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060802_257182-019654.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060816_468933-019686.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060830_785753-019718.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060844_899671-019750.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060859_004588-019782.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060913_437236-019814.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060927_488705-019846.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060941_710861-019878.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-060955_616537-019910.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061009_647848-019942.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061023_631455-019974.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061037_630722-020006.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061051_660108-020038.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061105_705779-020070.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061119_649916-020102.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061133_677160-020134.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061147_718503-020166.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061201_692289-020198.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061215_627813-020230.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061229_709474-020262.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061243_954713-020294.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061257_916785-020326.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061311_971956-020358.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061326_261028-020390.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061340_394607-020422.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061354_404554-020454.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061408_410718-020486.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061422_401404-020518.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061436_471650-020550.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061450_426526-020582.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061504_404272-020614.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061518_455024-020646.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061532_665690-020678.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061546_723483-020710.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061600_654579-020742.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061614_635705-020774.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061628_723184-020806.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061642_690855-020838.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061656_712278-020870.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061710_666710-020902.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061724_934141-020934.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061738_882200-020966.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061752_986730-020998.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061806_850836-021030.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061820_961571-021062.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061835_160257-021094.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061849_405434-021126.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061903_466633-021158.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061917_669837-021190.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061931_958393-021222.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061945_849271-021254.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-061959_891912-021286.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
2026-08-04,NSE,DRREDDY,part-062013_937007-021318.parquet,ctrade1-l2-data,raw_l2/trade_date=2026-08-04/exchange=NSE/symbol=DRREDDY/part-REDACTED.parquet
