panel,trade_date,symbol,signal_index,entry_index,exit_index,signal_ts_ms,entry_ts_ms,exit_ts_ms,actual_forward_ticks_after_entry,hold_ms,l1_imbalance,l2_l5_imbalance,top5_imbalance,spread_bps_feature,book_slope,long_entry_price,long_exit_price,short_entry_price,short_exit_price,long_net_pnl_inr,short_net_pnl_inr,long_gross_pnl_inr,short_gross_pnl_inr,long_cost200_inr,short_cost200_inr,bid_depth_change,ask_depth_change,total_depth_change,order_churn,spread_change,book_slope_change,microtrend_bps,best_side_int,best_net_pnl_inr,signed_label_inr,full_depth_score,model_side_int,abs_score,scenario_id,side,entry_price,exit_price,gross_pnl_inr,cost200_inr,net_pnl_inr
real_anchor,2026-07-20,ADANIPORTS,95,96,99,1784519235607.0,1784519236609.0,1784519253356.0,3,16747.0,-0.5614035087719298,0.013054830287206266,-0.11871227364185111,1.0904530832563408,-0.2595573440643863,1835.1,1833.7,1834.3,1834.6,-240.76711834239129,-181.3659023271971,-75.59999999999127,-16.19999999999709,165.16711834240002,165.1659023272,4.705882352941177,-0.22857142857142856,0.3727598566308244,0.058823529411764705,-3.2663707921382494,-0.6143960537418056,-11.436662672911213,-1,-181.3659023271971,-59.401216015194194,-20.817327356601492,-1,20.817327356601492,P435_full_depth_ranker_real_anchor,short,1834.3,1834.6,-16.19999999999709,165.1659023272,-181.3659023271971
real_anchor,2026-07-20,ADANIPORTS,100,101,104,1784519256607.0,1784519264266.0,1784519278662.0,3,14396.0,-0.1111111111111111,-0.4428969359331476,-0.38181818181818183,4.906905105906624,0.4,1835.0,1834.4,1834.4,1835.3,-197.5692182511942,-213.77140220559127,-32.39999999999418,-48.59999999999127,165.16921825120002,165.1714022056,0.9230769230769231,1.2136752136752136,1.1242603550295858,0.8333333333333334,1.0949956115289425,-0.0387755102040816,-11.980286982328225,1,-197.5692182511942,16.20218395439707,18.414533128210504,1,18.414533128210504,P435_full_depth_ranker_real_anchor,long,1835.0,1834.4,-32.39999999999418,165.16921825120002,-197.5692182511942
real_anchor,2026-07-20,ADANIPORTS,60,61,64,1784519177226.0,1784519177228.0,1784519178857.0,3,1629.0,-0.9629629629629629,-0.44086021505376344,-0.5255255255255256,2.7276942800250947,0.09309309309309309,1833.3,1831.8,1832.8,1832.8,-246.14633890480002,-165.1467388288,-81.0,0.0,165.14633890480002,165.1467388288,-0.24271844660194175,-0.5097560975609756,-0.45614035087719296,0.6904761904761905,2.183046803105027,0.20699068974931045,-16.33942430761648,-1,-165.1467388288,-80.99960007600001,16.150336842828228,1,16.150336842828228,P435_full_depth_ranker_real_anchor,long,1833.3,1831.8,-81.0,165.14633890480002,-246.14633890480002
real_anchor,2026-07-20,ADANIPORTS,85,86,89,1784519194107.0,1784519195374.0,1784519209607.0,3,14233.0,0.0,0.1583710407239819,0.12280701754385964,4.9146757679185855,-0.03859649122807018,1831.9,1831.0,1830.8,1831.8,-213.73291523920582,-219.1313792848,-48.60000000000582,-54.0,165.1329152392,165.1313792848,-0.5412186379928315,-0.5485436893203883,-0.5443298969072164,0.3157894736842105,3.2819782795518027,0.11888382373255973,-33.74241475958439,1,-213.73291523920582,5.3984640455941815,15.267127272474418,1,15.267127272474418,P435_full_depth_ranker_real_anchor,long,1831.9,1831.0,-48.60000000000582,165.1329152392,-213.73291523920582
real_anchor,2026-07-20,ADANIPORTS,75,76,82,1784519191659.0,1784519191659.0,1784519192107.0,6,448.0,0.32432432432432434,0.15808170515097691,0.17739403453689168,4.368958549505513,-0.13657770800627944,1831.5,1830.7,1830.7,1831.6,-208.3287913455971,-213.72951933039127,-43.19999999999709,-48.59999999999127,165.1287913456,165.1295193304,-0.057803468208092484,1.5212765957446808,0.27954545454545454,0.15,0.012846379616147985,0.24749308845389756,-29.40375714674648,1,-208.3287913455971,5.400727984794173,14.667145345699861,1,14.667145345699861,P435_full_depth_ranker_real_anchor,long,1831.5,1830.7,-43.19999999999709,165.1287913456,-208.3287913455971
real_anchor,2026-07-20,ADANIPORTS,65,66,69,1784519179607.0,1784519179857.0,1784519182107.0,3,2250.0,0.7523809523809524,-0.08488063660477453,0.017462165308498253,5.457621568520439,0.11059371362048893,1832.6,1832.0,1831.6,1832.7,-197.54205098079416,-224.54116302640875,-32.39999999999418,-59.40000000000873,165.14205098079998,165.14116302640002,1.0909090909090908,1.55625,1.32,0.6111111111111112,0.006842107057449809,-0.03857755709774312,-12.536792761365101,1,-197.54205098079416,26.999112045614595,14.138989049314297,1,14.138989049314297,P435_full_depth_ranker_real_anchor,long,1832.6,1832.0,-32.39999999999418,165.14205098079998,-197.54205098079416
real_anchor,2026-07-20,ADANIPORTS,115,116,119,1784519326609.0,1784519329609.0,1784519342859.0,3,13250.0,-0.9101123595505618,-0.029940119760479042,-0.21513002364066194,3.270645952575138,-0.32387706855791965,1834.8,1832.9,1834.2,1833.3,-267.76170250959126,-116.55603453999419,-102.59999999999127,48.60000000000582,165.1617025096,165.15603454,3.764705882352941,-0.15270935960591134,0.4092827004219409,0.125,0.5429516725500432,-0.09967778030169189,7.910313412073933,-1,-116.55603453999419,-151.20566796959707,10.923377298366525,1,10.923377298366525,P435_full_depth_ranker_real_anchor,long,1834.8,1832.9,-102.59999999999127,165.1617025096,-267.76170250959126
real_anchor,2026-07-20,AXISBANK,425,426,430,1784519365453.0,1784519365453.0,1784519366610.0,4,1157.0,-0.8568164508758568,0.7902547987733313,0.7122556445213879,3.1431714600020713,-0.8038664069826156,1272.8,1271.5,1272.4,1271.8,-266.6035493847942,-118.39828585118252,-101.39999999999418,46.80000000001746,165.2035493848,165.19828585119998,29.705194805194804,0.028592647604901596,6.627201848108577,0.9090909090909091,1.5736823287139488,-1.140518553840114,-13.340657615947826,-1,-118.39828585118252,-148.20526353361166,72.64680115510879,1,72.64680115510879,P435_full_depth_ranker_real_anchor,long,1272.8,1271.5,-101.39999999999418,165.2035493848,-266.6035493847942
real_anchor,2026-07-20,AXISBANK,75,76,79,1784519148608.0,1784519148857.0,1784519150607.0,3,1750.0,-0.9939577039274925,-0.6639175257731958,-0.6898598907622893,5.4912727985865315,0.14509617668012348,1273.7,1272.8,1272.8,1273.3,-235.42059912401166,-204.21639298960002,-70.20000000001164,-39.0,165.22059912400002,165.21639298960002,-0.35763546798029555,2.6598639455782314,1.0453347390616763,1.6923076923076923,4.709442533937698,0.7178786797177905,-33.618701379930506,-1,-204.21639298960002,-31.204206134411635,63.16981634998037,1,63.16981634998037,P435_full_depth_ranker_real_anchor,long,1273.7,1272.8,-70.20000000001164,165.22059912400002,-235.42059912401166
real_anchor,2026-07-20,AXISBANK,290,291,294,1784519285857.0,1784519286608.0,1784519287857.0,3,1249.0,0.936120488184887,0.04161640530759952,0.5222547788474955,3.934684241589612,0.49518627040602764,1271.0,1272.6,1270.5,1273.2,-40.391040649611654,-375.80192018320577,124.79999999998836,-210.60000000000582,165.1910406496,165.20192018319997,-0.8769154016107191,3.1706036745406823,-0.7699139605883986,0.7117117117117117,2.3545309667215903,1.2124616636345,39.898870190409056,1,-40.391040649611654,335.4108795335941,57.752806266928026,1,57.752806266928026,P435_full_depth_ranker_real_anchor,long,1271.0,1272.6,124.79999999998836,165.1910406496,-40.391040649611654
real_anchor,2026-07-20,AXISBANK,105,106,109,1784519167607.0,1784519168608.0,1784519170857.0,3,2249.0,0.6335540838852097,-0.2363551182946826,-0.15290131300296483,3.1486146095707146,0.2431173231681491,1270.5,1268.6,1270.0,1269.3,-313.36244163761165,-110.55799270479417,-148.20000000001164,54.60000000000582,165.1624416376,165.1579927048,0.12880886426592797,4.997727272727273,1.265923566878981,0.6842105263157895,0.028733165066669564,0.8272275785390448,-91.25653225177332,-1,-110.55799270479417,-202.80444893281748,50.926062161335125,1,50.926062161335125,P435_full_depth_ranker_real_anchor,long,1270.5,1268.6,-148.20000000001164,165.1624416376,-313.36244163761165
real_anchor,2026-07-20,AXISBANK,95,96,100,1784519162809.0,1784519162810.0,1784519163357.0,4,547.0,0.6196319018404908,-0.14592592592592593,-0.06345009914077991,4.7103155911438925,0.04824851288830139,1274.6,1273.3,1274.0,1274.2,-266.6329805943942,-180.83285919520583,-101.39999999999418,-15.60000000000582,165.2329805944,165.2328591952,-0.08492063492063492,3.4840579710144928,0.6822429906542056,1.4166666666666667,1.5877550915335026,0.7366114320204512,-56.20608899297497,-1,-180.83285919520583,-85.80012139918838,50.010217771788675,1,50.010217771788675,P435_full_depth_ranker_real_anchor,long,1274.6,1273.3,-101.39999999999418,165.2329805944,-266.6329805943942
real_anchor,2026-07-20,AXISBANK,410,411,414,1784519354609.0,1784519355609.0,1784519357610.0,3,2001.0,-0.2756756756756757,-0.6267990074441687,-0.591953509164059,4.712165239927033,0.16495306213679034,1273.6,1272.6,1273.3,1273.2,-243.21838052319998,-157.41825912401166,-78.0,7.7999999999883585,165.21838052319998,165.218259124,0.5235008103727715,8.663915094339623,3.83909702209414,0.7352941176470589,-0.7847133183206063,0.08742453006280372,-1.1779025481950534,-1,-157.41825912401166,-85.80012139918833,46.707189800526784,1,46.707189800526784,P435_full_depth_ranker_real_anchor,long,1273.6,1272.6,-78.0,165.21838052319998,-243.21838052319998
real_anchor,2026-07-20,AXISBANK,150,151,156,1784519201607.0,1784519206094.0,1784519206607.0,5,513.0,0.5212569316081331,-0.12134977287475665,0.04562920268972142,4.734474867828526,0.23054755043227665,1266.6,1264.3,1266.1,1264.8,-344.4963398823942,-63.687915882405804,-179.39999999999418,101.39999999999418,165.09633988239997,165.08791588239998,0.37044534412955465,2.310344827586207,1.0410596026490067,1.5714285714285714,2.3784847629873234,0.43512420947117825,-47.51246711430457,-1,-63.687915882405804,-280.80842399998835,43.04357365822512,1,43.04357365822512,P435_full_depth_ranker_real_anchor,long,1266.6,1264.3,-179.39999999999418,165.09633988239997,-344.4963398823942
real_anchor,2026-07-20,AXISBANK,80,81,84,1784519151107.0,1784519151607.0,1784519153607.0,3,2000.0,0.5466666666666666,-0.15025353616226314,-0.13657770800627944,3.928501276762915,0.024594453165881738,1273.0,1274.0,1272.5,1274.8,-87.22024079200003,-344.6304153927942,78.0,-179.39999999999418,165.22024079200003,165.2304153928,0.5190839694656488,2.330757341576507,1.2106194690265486,1.5,1.5846597204524766,0.5093763797425996,-56.25219735145737,1,-87.22024079200003,257.41017460079416,42.23858325874896,1,42.23858325874896,P435_full_depth_ranker_real_anchor,long,1273.0,1274.0,78.0,165.22024079200003,-87.22024079200003
real_anchor,2026-07-20,BANKBEES,120,121,124,1784519221607.0,1784519222607.0,1784519224857.0,3,2250.0,-0.6,-0.4354219101867797,-0.4372543882630338,3.005610472883778,0.4021482839926644,598.76,598.5,598.5,598.75,-208.77766752503828,-207.10744238899997,-43.419999999998254,-41.75,165.35766752504003,165.35744238899997,-0.40871254162042175,21.575,0.9638397502601457,0.125,-3.8338213538278443,1.1986378475600268,-9.758701508844059,-1,-207.10744238899997,-1.6702251360383116,99.47926938125188,1,99.47926938125188,P435_full_depth_ranker_real_anchor,long,598.76,598.5,-43.419999999998254,165.35766752504003,-208.77766752503828
real_anchor,2026-07-20,BANKBEES,320,321,324,1784519354609.0,1784519355109.0,1784519357359.0,3,2250.0,-0.9995859213250518,-0.7123935666982024,-0.9480210633599456,1.5037217112339398,-0.8957023951078648,598.51,598.33,598.4,598.51,-195.40991521135766,-183.72078976363534,-30.05999999999767,-18.369999999995343,165.34991521135998,165.35078976364,-0.8132678132678133,1.2738693467336684,-0.12788778877887788,0.23076923076923078,-12.033618786304192,-1.5231533755000215,2.8411702278785533,-1,-183.72078976363534,-11.689125447722319,-98.4764421453159,-1,98.4764421453159,P435_full_depth_ranker_real_anchor,short,598.4,598.51,-18.369999999995343,165.35078976364,-183.72078976363534
real_anchor,2026-07-20,BANKBEES,200,201,204,1784519278662.0,1784519278662.0,1784519280606.0,3,1944.0,-0.07125307125307126,-0.1270698971587938,-0.12337239583333333,9.177756455716567,-0.08040364583333333,599.55,599.06,599.0,599.5,-246.59680627911652,-248.254942212,-81.33999999999651,-83.0,165.25680627912,165.254942212,2.0388349514563107,3.1987012987012986,2.5991217063989964,0.18181818181818182,8.67670006181989,0.21133947343272175,9.01901509014813,1,-246.59680627911652,1.6581359328834822,72.24090297136719,1,72.24090297136719,P435_full_depth_ranker_real_anchor,long,599.55,599.06,-81.33999999999651,165.25680627912,-246.59680627911652
real_anchor,2026-07-20,BANKBEES,265,266,270,1784519321700.0,1784519321701.0,1784519322610.0,4,909.0,-0.9594238182187056,0.588021778584392,-0.6766705355662411,3.009832118252123,-0.8766373735698889,598.23,598.07,597.98,598.71,-192.06036306520116,-287.26004517076353,-26.720000000001164,-121.91000000000349,165.3403630652,165.35004517076,-0.7750064283877603,-0.9404355812122802,-0.8568831168831169,0.25,-4.4992413455173565,-1.3945127566138114,-20.608234950565407,1,-192.06036306520116,95.19968210556237,-70.78017693255994,-1,70.78017693255994,P435_full_depth_ranker_real_anchor,short,597.98,598.71,-121.91000000000349,165.35004517076,-287.26004517076353
real_anchor,2026-07-20,BANKBEES,275,276,279,1784519325859.0,1784519327109.0,1784519329109.0,3,2000.0,0.03652653342522398,0.3308457711442786,0.2627888446215139,4.680708793047248,-0.259601593625498,598.24,598.1,598.07,598.24,-188.72096300936465,-193.7305882012394,-23.380000000004657,-28.389999999999418,165.34096300936,165.34058820124,3.5531914893617023,4.977777777777778,3.9476923076923076,0.2,2.6742211496669093,0.47110448190816373,2.3409022506126753,1,-188.72096300936465,5.009625191874761,66.28885075935108,1,66.28885075935108,P435_full_depth_ranker_real_anchor,long,598.24,598.1,-23.380000000004657,165.34096300936,-188.72096300936465
real_anchor,2026-07-20,BANKBEES,140,141,144,1784519236856.0,1784519237607.0,1784519238856.0,3,1249.0,-0.8293515358361775,0.033877038895859475,-0.1981651376146789,0.5010563938966774,-0.29174311926605506,598.75,598.5,598.72,598.72,-207.10744238899997,-165.35951557375998,-41.75,0.0,165.35744238899997,165.35951557375998,-0.6816074188562596,1.4838709677419355,-0.4499654934437543,0.1,-9.67128983274676,-0.749943502163311,-15.508659001275404,-1,-165.35951557375998,-41.74792681523999,-64.35804170929104,-1,64.35804170929104,P435_full_depth_ranker_real_anchor,short,598.72,598.72,0.0,165.35951557375998,-165.35951557375998
real_anchor,2026-07-20,BANKBEES,285,286,291,1784519336378.0,1784519336378.0,1784519336859.0,5,481.0,-0.9597953216374269,-0.03109452736318408,-0.7488700564971752,3.343363423603005,-0.7245762711864406,598.3,598.03,598.1,598.23,-210.43143927331653,-187.05073787332643,-45.08999999999651,-21.710000000006403,165.34143927332002,165.34073787332002,7.8522727272727275,2.7853881278538815,4.237785016286645,0.0,2.674388794464522,0.16804379909860423,4.515578746675519,-1,-187.05073787332643,-23.3807013999901,60.8623681406218,1,60.8623681406218,P435_full_depth_ranker_real_anchor,long,598.3,598.03,-45.08999999999651,165.34143927332002,-210.43143927331653
real_anchor,2026-07-20,BANKBEES,235,236,239,1784519299858.0,1784519300608.0,1784519302609.0,3,2001.0,-0.7183098591549296,-0.7708281210908181,-0.7690263348634936,2.508130523112042,0.24136264798260448,598.13,597.95,597.98,598.11,-195.39661247231768,-187.04653700835183,-30.05999999999767,-21.70999999999185,165.33661247232,165.33653700835998,-0.6453735965931088,5.7538167938931295,1.2015973561002478,0.5714285714285714,0.8377053999178097,0.9101297712702756,-9.939029483003736,-1,-187.04653700835183,-8.350075463965851,57.74124296877697,1,57.74124296877697,P435_full_depth_ranker_real_anchor,long,598.13,597.95,-30.05999999999767,165.33661247232,-195.39661247231768
real_anchor,2026-07-20,BHARTIARTL,280,281,284,1784519284607.0,1784519284857.0,1784519286608.0,3,1751.0,0.8378378378378378,-0.9040057740887766,0.011639849366655255,2.5847140013957457,0.8459431701472099,1934.7,1934.5,1934.5,1935.0,-175.2827741103971,-190.584836734,-10.19999999999709,-25.5,165.0827741104,165.084836734,-0.710239651416122,14.337209302325581,3.3914421553090333,1.6428571428571428,2.06672689927506,1.4052359687673048,20.201496982725775,1,-175.2827741103971,15.302062623602893,118.76403896262633,1,118.76403896262633,P435_full_depth_ranker_real_anchor,long,1934.7,1934.5,-10.19999999999709,165.0827741104,-175.2827741103971
real_anchor,2026-07-20,BHARTIARTL,65,66,69,1784519140857.0,1784519141607.0,1784519143608.0,3,2001.0,-0.2857142857142857,0.3711467324290999,0.36552567237163813,2.0877916383937762,-0.49144254278728605,1916.1,1916.5,1915.7,1917.2,-144.48790450239707,-243.29250356960003,20.80000000000291,-78.0,165.28790450239998,165.29250356960003,1.2464646464646465,0.003937007874015748,0.617148554336989,1.3571428571428572,-10.976930997544663,-0.7685098914658879,12.280839277782896,1,-144.48790450239707,98.80459906720296,-63.726083147681294,-1,63.726083147681294,P435_full_depth_ranker_real_anchor,short,1915.7,1917.2,-78.0,165.29250356960003,-243.29250356960003
real_anchor,2026-07-20,BHARTIARTL,300,301,304,1784519296858.0,1784519297608.0,1784519299108.0,3,1500.0,0.9230769230769231,-0.7423176601258793,-0.7264393105977265,2.067610875632501,0.7909790979097909,1934.8,1934.2,1934.4,1935.0,-195.6823170280058,-195.6844551927913,-30.60000000000582,-30.59999999999127,165.08231702799998,165.08445519280002,-0.27800829875518673,3.734406438631791,1.7589376915219612,0.5,0.515819850156324,0.8712850252520471,6.983059614638076,1,-195.6823170280058,0.002138164785492336,50.24183951645504,1,50.24183951645504,P435_full_depth_ranker_real_anchor,long,1934.8,1934.2,-30.60000000000582,165.08231702799998,-195.6823170280058
real_anchor,2026-07-20,BHARTIARTL,265,266,272,1784519278659.0,1784519278660.0,1784519279356.0,6,696.0,-0.8699186991869918,-0.42153589315525875,-0.46328538985616957,2.584580393373136,0.20136260408781226,1934.9,1933.8,1934.3,1933.9,-221.18147840440585,-144.67651069840582,-56.10000000000582,20.39999999999418,165.08147840440003,165.0765106984,4.680327868852459,4.023598820058997,4.197396963123644,2.2,-1.5594237506319506,0.09367029639550456,20.979020979021712,-1,-144.67651069840582,-76.50496770600003,44.08680576008393,1,44.08680576008393,P435_full_depth_ranker_real_anchor,long,1934.9,1933.8,-56.10000000000582,165.08147840440003,-221.18147840440585
real_anchor,2026-07-20,BHARTIARTL,230,231,234,1784519254106.0,1784519254607.0,1784519256356.0,3,1749.0,-0.26222222222222225,-0.5222034851039911,-0.4930139720558882,4.658264537667716,0.4431137724550898,1932.5,1932.5,1931.6,1933.5,-165.06001738,-261.9634589212087,0.0,-96.90000000000873,165.06001738,165.06345892119998,-0.4105409153952843,3.0297619047619047,0.6830652790917692,0.75,-0.009664198620715325,0.7934427198235109,20.746349939058106,1,-165.06001738,96.90344154120871,40.62838679247033,1,40.62838679247033,P435_full_depth_ranker_real_anchor,long,1932.5,1932.5,0.0,165.06001738,-165.06001738
real_anchor,2026-07-20,BHARTIARTL,220,221,224,1784519249405.0,1784519249406.0,1784519250856.0,3,1450.0,-0.9277251184834123,0.4548335974643423,-0.5515308322552824,0.5179871021206861,-0.5592927986200948,1931.6,1930.8,1930.8,1931.6,-205.84734330878834,-205.84734330878834,-40.79999999998836,-40.79999999998836,165.04734330879998,165.04734330879998,-0.11218568665377177,-0.7180327868852459,-0.4401064773735581,0.391304347826087,-2.077729964719028,-0.8520816778555422,22.32316677482027,1,-205.84734330878834,0.0,-39.03578619160031,-1,39.03578619160031,P435_full_depth_ranker_real_anchor,short,1930.8,1931.6,-40.79999999998836,165.04734330879998,-205.84734330878834
real_anchor,2026-07-20,BHARTIARTL,110,111,114,1784519170607.0,1784519171107.0,1784519177225.0,3,6118.0,-0.2,-0.8833333333333333,-0.7822485207100591,3.644409735779347,0.4544378698224852,1921.1,1918.7,1920.4,1919.6,-290.1315141151884,-123.72761215999418,-124.79999999998836,41.60000000000582,165.33151411520004,165.32761216,-0.739938080495356,3.121580547112462,1.2085889570552146,0.3181818181818182,-0.530955608689244,0.7397564293792719,24.791231732776975,-1,-123.72761215999418,-166.40390195519421,36.16226210744515,1,36.16226210744515,P435_full_depth_ranker_real_anchor,long,1921.1,1918.7,-124.79999999998836,165.33151411520004,-290.1315141151884
real_anchor,2026-07-20,BHARTIARTL,115,116,119,1784519177226.0,1784519177228.0,1784519178607.0,3,1379.0,-0.25139664804469275,-0.6840148698884758,-0.6408254322364751,5.209147262593113,0.2682654768544339,1920.5,1919.3,1919.6,1919.6,-227.72964211520872,-165.32449998079997,-62.40000000000873,0.0,165.3296421152,165.32449998079997,-0.2877094972067039,2.4580152671755724,1.1491344873501996,0.5714285714285714,2.0784402445920227,0.3678417480408746,16.69710409600844,-1,-165.32449998079997,-62.40514213440875,35.88525295477798,1,35.88525295477798,P435_full_depth_ranker_real_anchor,long,1920.5,1919.3,-62.40000000000873,165.3296421152,-227.72964211520872
real_anchor,2026-07-20,BPCL,85,86,89,1784519293857.0,1784519302109.0,1784519311609.0,3,9500.0,-0.3957703927492447,-0.3399120199738438,-0.345810293492131,1.5937524902386282,0.21884304551254785,313.7,313.25,313.65,313.45,-308.40067192119125,-101.69947045359419,-143.09999999999127,63.60000000000582,165.30067192119998,165.2994704536,-0.4577065833170541,0.4291148871417702,-0.07183844625910395,0.17391304347826086,-7.998573648848646,0.31838362744210374,31.175059952039952,-1,-101.69947045359419,-206.70120146759706,-24.568044280572416,-1,24.568044280572416,P435_full_depth_ranker_real_anchor,short,313.65,313.45,63.60000000000582,165.2994704536,-101.69947045359419
real_anchor,2026-07-20,BPCL,65,66,69,1784519209607.0,1784519211357.0,1784519226607.0,3,15250.0,-0.673582295988935,-0.1011461318051576,-0.1548747241334545,4.791949524799429,0.02375697780085681,313.25,313.15,313.1,313.25,-197.24465853920876,-213.1934652877913,-31.90000000000873,-47.84999999999127,165.34465853920003,165.34346528780003,2.1559356136820926,2.1294788273615635,2.141314131413141,2.3846153846153846,-14.389636152950661,0.4780802286410646,7.193094629154295,1,-197.24465853920876,15.948806748582541,-20.357190243179097,-1,20.357190243179097,P435_full_depth_ranker_real_anchor,short,313.1,313.25,-47.84999999999127,165.34346528780003,-213.1934652877913
real_anchor,2026-07-20,BPCL,90,91,94,1784519321700.0,1784519321705.0,1784519336382.0,3,14677.0,0.5352697095435685,-0.03419689119170984,0.005495035187506025,6.3826392213176515,-0.037694013303769404,313.45,312.85,313.25,313.0,-356.7461000363942,-85.58629378500004,-191.39999999999418,79.75,165.3461000364,165.33629378500004,-0.19599723947550035,0.3327991452991453,0.011530398322851153,0.5,1.5830231905990173,0.30999256158495847,26.397888168947503,-1,-85.58629378500004,-271.1598062513941,19.99796065812317,1,19.99796065812317,P435_full_depth_ranker_real_anchor,long,313.45,312.85,-191.39999999999418,165.3461000364,-356.7461000363942
real_anchor,2026-07-20,BPCL,60,61,64,1784519185608.0,1784519193607.0,1784519206094.0,3,12487.0,-0.615819209039548,0.1538961038961039,0.13239703329651253,3.197953309882403,-0.13713113460628057,312.75,312.95,312.65,313.1,-101.51838301959708,-308.87627527101745,63.80000000000291,-143.55000000001746,165.3183830196,165.326275271,41.81927710843374,0.3672612801678909,2.0970336852689795,1.6666666666666667,-24.095937675106683,-0.8029731897918182,40.940836477481035,1,-101.51838301959708,207.35789225142037,-8.63844990944878,-1,8.63844990944878,P435_full_depth_ranker_real_anchor,short,312.65,313.1,-143.55000000001746,165.326275271,-308.87627527101745
real_anchor,2026-07-20,BPCL,75,76,79,1784519253607.0,1784519256607.0,1784519269857.0,3,13250.0,0.6871088861076345,-0.5060696517412935,-0.34237637362637363,3.191319610657919,0.3856456043956044,313.4,313.85,313.3,313.95,-21.817814812982533,-372.72834181300584,143.55000000001746,-207.35000000000582,165.367814813,165.378341813,-0.2740567417373501,1.4405030635278941,0.5414110429447853,1.6818181818181819,-3.216882888540691,0.24144545276558166,40.051265619993615,1,-21.817814812982533,350.9105270000233,5.9158991265543905,1,5.9158991265543905,P435_full_depth_ranker_real_anchor,long,313.4,313.85,143.55000000001746,165.367814813,-21.817814812982533
real_anchor,2026-07-20,BPCL,80,81,84,1784519278657.0,1784519278662.0,1784519293608.0,3,14946.0,0.8794326241134752,0.16502186133666458,0.189332689755038,3.185727938832937,0.05514661518040304,314.0,313.6,313.95,313.75,-292.5218595615971,-101.71946858320874,-127.19999999999709,63.59999999999127,165.3218595616,165.3194685832,-0.021816656177889658,1.455547391623806,0.306298955613577,0.8148148148148148,-3.2152962250329167,0.3327427540563177,46.407425188028654,-1,-101.71946858320874,-190.8023909783884,4.696878431930106,1,4.696878431930106,P435_full_depth_ranker_real_anchor,long,314.0,313.6,-127.19999999999709,165.3218595616,-292.5218595615971
real_anchor,2026-07-20,BPCL,95,96,99,1784519339609.0,1784519342859.0,1784519355609.0,3,12750.0,-0.47235023041474655,-0.29081103505496786,-0.30580399619410087,4.793480866021483,0.1665080875356803,312.95,312.8,312.8,312.85,-213.1734042710058,-181.26910376821166,-47.85000000000582,-15.950000000011642,165.323404271,165.31910376820002,0.47752808988764045,0.2975396163469558,0.3561181434599156,0.45652173913043476,-1.603448607830705,0.11372560350075264,8.795778026549073,-1,-181.26910376821166,-31.904300502794143,2.7001510413753027,1,2.7001510413753027,P435_full_depth_ranker_real_anchor,long,312.95,312.8,-47.85000000000582,165.323404271,-213.1734042710058
real_anchor,2026-07-20,BPCL,70,71,74,1784519228356.0,1784519236609.0,1784519249403.0,3,12794.0,-0.6460767946577629,-0.2976525821596244,-0.3162058849675527,3.191319610657919,0.32900702284647526,313.4,313.3,313.3,313.45,-197.25468904759418,-213.20683929900585,-31.89999999999418,-47.85000000000582,165.3546890476,165.35683929900003,0.8728092138207311,2.265595463137996,1.589350838803793,2.176470588235294,-8.038326655485427,0.33292006632473614,53.741878559396824,1,-197.25468904759418,15.952150251411666,-1.7243604068831253,-1,1.7243604068831253,P435_full_depth_ranker_real_anchor,short,313.3,313.45,-47.85000000000582,165.35683929900003,-213.20683929900585
real_anchor,2026-07-20,CIPLA,105,106,113,1784519307378.0,1784519307379.0,1784519308359.0,7,980.0,0.0,0.07025411061285501,0.06901615271659324,2.0897913691613286,-0.0631424375917768,1435.7,1434.3,1435.4,1435.1,-261.7588183600058,-144.45891537398836,-96.60000000000582,20.70000000001164,165.15881836,165.158915374,-0.6873362445414847,-0.31042128603104213,-0.5808270676691729,0.037037037037037035,-3.474264827805944,-0.7346575891069284,-15.648908053971233,-1,-144.45891537398836,-117.29990298601746,-42.87571680761836,-1,42.87571680761836,P435_full_depth_ranker_real_anchor,short,1435.4,1435.1,20.70000000001164,165.158915374,-144.45891537398836
real_anchor,2026-07-20,CIPLA,195,196,199,1784519366610.0,1784519367610.0,1784519370610.0,3,3000.0,-0.8064516129032258,0.4790697674418605,0.3170731707317073,1.394116826990419,-0.37398373983739835,1435.1,1434.8,1434.8,1435.5,-185.8558181571971,-213.4595389684029,-20.69999999999709,-48.30000000000291,165.1558181572,165.1595389684,-0.3510204081632653,-0.8545454545454545,-0.6587301587301587,0.23809523809523808,-1.3915924842420038,-0.8015066756172149,-9.053555261510082,1,-185.8558181571971,27.603720811205818,-36.65294949107199,-1,36.65294949107199,P435_full_depth_ranker_real_anchor,short,1434.8,1435.5,-48.30000000000291,165.1595389684,-213.4595389684029
real_anchor,2026-07-20,CIPLA,75,76,79,1784519283609.0,1784519284106.0,1784519285607.0,3,1501.0,0.0,-0.37471264367816093,-0.32665330661322645,4.175074803424511,0.218436873747495,1437.0,1436.2,1436.2,1437.0,-220.3807188495971,-220.3807188495971,-55.19999999999709,-55.19999999999709,165.1807188496,165.1807188496,-0.5072463768115942,1.6228070175438596,0.11538461538461539,0.0,2.088771385364394,0.6648654451760665,-5.911193017836824,1,-220.3807188495971,0.0,35.95591153703401,1,35.95591153703401,P435_full_depth_ranker_real_anchor,long,1437.0,1436.2,-55.19999999999709,165.1807188496,-220.3807188495971
