candidate_id,family_id,signal_source,direction,horizon_event_bars,event_quantile,signal_quantile,event_window_score_threshold,signal_abs_threshold,real_anchor_trades,real_anchor_net_pnl_inr,real_anchor_gross_pnl_inr,real_anchor_cost_pnl_drag_inr,real_anchor_dates,real_anchor_symbols,real_anchor_positive_dates,real_anchor_min_date_net_pnl_inr,real_anchor_max_date_contribution_abs,real_anchor_max_symbol_contribution_abs,real_anchor_precision_cost_clear,real_anchor_positive,real_anchor_breadth_pass
P237_TOP5_IMBALANCE_CONTINUATION_H5_EQ0_75_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,5,0.75,0.95,3.374643478390442,0.5591029918083019,349,-23968.40521726875,13967.951064538163,37936.35628180692,7,31,1,-7004.009486575296,0.2922184193351775,0.3080113047211364,0.332378223495702,False,False
P237_L1_IMBALANCE_CONTINUATION_H3_EQ0_95_SQ0_8,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,3,0.95,0.8,8.334102985231581,0.36107131088099503,285,-23973.868026719672,6072.92672106562,30046.79474778529,7,32,1,-8298.50084398502,0.34614776533916286,0.2723084452637874,0.3473684210526316,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H4_EQ0_8_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,4,0.8,0.95,3.973048476581617,0.5510362638108492,281,-23980.715585798207,6337.294885145883,30318.010470944093,7,30,0,-6036.150596000423,0.251708526978867,0.3238131341716036,0.30604982206405695,False,False
P237_L1_IMBALANCE_CONTINUATION_H3_EQ0_9_SQ0_9,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,3,0.9,0.9,5.961380692012275,0.4634777183896199,285,-24059.53425495126,5469.2956565629465,29528.829911514204,7,32,1,-6969.237383891077,0.28966634640721955,0.25048192862154733,0.312280701754386,False,False
P237_BAR_RETURN_CONTINUATION_H6_EQ0_95_SQ0_95,bar_return_continuation,bar_return,continuation,6,0.95,0.95,8.334102985231581,0.005648629194168348,71,-24151.4997063501,-15596.511387007018,8554.988319343083,6,21,1,-8544.632301499665,0.35379303171194143,0.24298973255918746,0.2676056338028169,False,False
P237_L1_IMBALANCE_REVERSAL_H6_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.95,0.85,8.334102985231581,0.40166330188406,211,-24157.620866015342,-1931.1863399356757,22226.434526079665,7,32,2,-8380.337244096929,0.3469024243147341,0.1734664742185103,0.2985781990521327,False,False
P237_L1_IMBALANCE_CONTINUATION_H5_EQ0_95_SQ0_8,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,5,0.95,0.8,8.334102985231581,0.35896099095802847,282,-24202.59938259153,5569.142538468307,29771.74192105984,7,32,1,-8932.539276935555,0.36907355014769866,0.3172450882479573,0.37943262411347517,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H5_EQ0_95_SQ0_8,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,5,0.95,0.8,8.334102985231581,0.31142330723646,282,-24287.135974546058,5387.230086565386,29674.366061111446,7,32,1,-6928.921622926335,0.2852918363938892,0.14275704653098148,0.3475177304964539,False,False
P237_L1_IMBALANCE_CONTINUATION_H6_EQ0_9_SQ0_9,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,6,0.9,0.9,5.961380692012275,0.46395285478924014,280,-24332.32881368725,4684.398153430004,29016.726967117254,7,32,1,-8022.444182798003,0.3297030976453546,0.25389530478757616,0.3464285714285714,False,False
P237_TOP5_IMBALANCE_REVERSAL_H2_EQ0_95_SQ0_85,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,2,0.95,0.85,8.334102985231581,0.3590387401156808,215,-24462.264048780322,-1771.7665892969853,22690.49745948334,7,32,0,-4798.038830759224,0.19614042351891187,0.1151275364144741,0.27906976744186046,False,False
P237_TOP5_IMBALANCE_REVERSAL_H6_EQ0_9_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,6,0.9,0.95,5.961380692012275,0.5177987832481983,140,-24469.43183933695,-9557.138532227684,14912.293307109268,7,27,0,-7849.4993682402755,0.3207879700590945,0.26372673132905133,0.2642857142857143,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H4_EQ0_95_SQ0_8,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,4,0.95,0.8,8.334102985231581,0.31073297911466213,284,-24607.783443054035,5293.326505566663,29901.1099486207,7,32,1,-6737.492667147916,0.2737951869065919,0.1518277196073401,0.3345070422535211,False,False
P237_TOP5_IMBALANCE_REVERSAL_H2_EQ0_85_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,2,0.85,0.95,4.765111107154728,0.537407226352575,214,-24705.725632345144,-1903.543867685475,22802.181764659665,7,29,0,-5660.761295631427,0.2291275059017196,0.2061625785349079,0.16355140186915887,False,False
P237_L1_IMBALANCE_REVERSAL_H4_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,4,0.85,0.95,4.765111107154728,0.5524759990130861,212,-24807.825313237852,-3159.266282152751,21648.559031085104,7,32,0,-6888.077226606543,0.27765743831366607,0.10035858164667837,0.23113207547169812,False,False
P237_L1_IMBALANCE_CONTINUATION_H4_EQ0_8_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,4,0.8,0.95,3.973048476581617,0.5696072971236187,281,-24840.475211363104,4087.1504109668435,28927.62562232995,7,32,1,-5642.255320997884,0.22713958863463585,0.22879223599567894,0.27402135231316727,False,False
P237_L1_IMBALANCE_REVERSAL_H3_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,3,0.85,0.95,4.765111107154728,0.5521991798614542,213,-24894.670584429354,-3140.3169254261793,21754.353659003173,7,32,0,-6295.740985004345,0.2528951312552047,0.09593704608358633,0.19718309859154928,False,False
P237_BAR_RETURN_CONTINUATION_H10_EQ0_95_SQ0_9,bar_return_continuation,bar_return,continuation,10,0.95,0.9,8.334102985231581,0.004338014059898432,138,-24998.943079385488,-8607.438735703385,16391.5043436821,7,28,2,-9018.23615524348,0.3607446973500274,0.21374441133139263,0.37681159420289856,False,False
P237_L1_IMBALANCE_CONTINUATION_H10_EQ0_95_SQ0_75,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,10,0.95,0.75,8.334102985231581,0.32431551323665697,345,-25043.445108861706,11472.57067293328,36516.01578179499,7,32,2,-12044.751246179405,0.48095424546510696,0.3252757424883674,0.39420289855072466,False,False
P237_BAR_RETURN_REVERSAL_H8_EQ0_8_SQ0_95,bar_return_reversal,bar_return,reversal,8,0.8,0.95,3.973048476581617,0.0034156406296044217,274,-25163.13613115413,6207.654373437977,31370.790504592107,7,31,2,-9982.462835576782,0.39670980530990463,0.14994673351509652,0.4306569343065693,False,False
P237_BAR_RETURN_CONTINUATION_H10_EQ0_9_SQ0_95,bar_return_continuation,bar_return,continuation,10,0.9,0.95,5.961380692012275,0.004377265942409535,137,-25207.78962154158,-8932.308360393457,16275.481261148116,7,28,2,-9018.23615524348,0.3577559274589015,0.2119735388399147,0.3722627737226277,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_9_SQ0_9,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.9,0.9,5.961380692012275,0.436789623546962,285,-25281.530351597237,4617.319739757177,29898.850091354412,7,32,1,-6277.237949856092,0.24829343250020103,0.20569454848405114,0.29473684210526313,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_95_SQ0_8,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.95,0.8,8.334102985231581,0.3106250730296117,285,-25312.747338284586,4680.586662285579,29993.33400057016,7,32,1,-6982.244678260276,0.27583906973621514,0.14210484215456115,0.32280701754385965,False,False
P237_L1_IMBALANCE_CONTINUATION_H4_EQ0_95_SQ0_8,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,4,0.95,0.8,8.334102985231581,0.3606637456512563,284,-25361.49772309095,4592.176416076154,29953.674139167102,7,32,1,-8871.158659521436,0.3497884374330341,0.3206177508692504,0.36619718309859156,False,False
P237_BAR_RETURN_REVERSAL_H6_EQ0_8_SQ0_95,bar_return_reversal,bar_return,reversal,6,0.8,0.95,3.973048476581617,0.003406370822259313,278,-25369.763496322157,6438.618634038753,31808.382130360907,7,31,0,-6256.0149738431,0.2465933501804237,0.11927342852609796,0.38848920863309355,False,False
P237_TOP5_IMBALANCE_REVERSAL_H8_EQ0_9_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,8,0.9,0.95,5.961380692012275,0.5182178045490322,139,-25387.58455039902,-10569.267092449707,14818.317457949308,7,27,0,-8563.055961497568,0.3372930553711531,0.2737624813198939,0.2733812949640288,False,False
P237_MICROPRICE_CONTINUATION_H5_EQ0_9_SQ0_9,avg_microprice_dev_continuation,avg_microprice_dev,continuation,5,0.9,0.9,5.961380692012275,5.35875490560174e-05,281,-25417.30858246299,6886.061904973525,32303.370487436514,7,31,2,-9911.696082252087,0.38995852177247414,0.22772279654449157,0.37722419928825623,False,False
P237_BAR_RETURN_REVERSAL_H6_EQ0_9_SQ0_9,bar_return_reversal,bar_return,reversal,6,0.9,0.9,5.961380692012275,0.003399570082852478,280,-25445.385319114135,6583.576219534339,32028.961538648473,7,31,0,-6274.502847764501,0.2465870635903164,0.11891895662627505,0.3892857142857143,False,False
P237_L1_IMBALANCE_REVERSAL_H10_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,10,0.85,0.95,4.765111107154728,0.5525567491310427,203,-25473.151506287904,-4750.119676715659,20723.031829572243,7,31,1,-10679.700342284741,0.4192532023235726,0.1234185310753751,0.33497536945812806,False,False
P237_L1_IMBALANCE_CONTINUATION_H3_EQ0_8_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,3,0.8,0.95,3.973048476581617,0.5701606364678966,283,-25473.596000659316,3649.4971825459706,29123.09318320528,7,32,0,-5890.343044597938,0.23123327560213652,0.2188702670839385,0.23674911660777384,False,False
P237_BAR_RETURN_REVERSAL_H10_EQ0_9_SQ0_9,bar_return_reversal,bar_return,reversal,10,0.9,0.9,5.961380692012275,0.0034200622519019236,273,-25524.51337378903,5742.0173367683565,31266.53071055739,7,31,2,-9572.185619187117,0.37501931884102985,0.17270803341472096,0.41025641025641024,False,False
P237_L1_IMBALANCE_CONTINUATION_H2_EQ0_95_SQ0_8,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,2,0.95,0.8,8.334102985231581,0.36136110642589286,287,-25626.178747953207,4630.641549549418,30256.82029750263,7,32,1,-8098.75000719689,0.31603424321871426,0.28087402596532185,0.3205574912891986,False,False
P237_L1_IMBALANCE_REVERSAL_H8_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.95,0.85,8.334102985231581,0.39792324443521765,209,-25630.03616170353,-3590.4603820663847,22039.575779637144,7,32,2,-8217.324216367242,0.3206130558896983,0.18254404963673024,0.3253588516746411,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H5_EQ0_85_SQ0_9,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,5,0.85,0.9,4.765111107154728,0.4470078359059232,420,-25654.993531581367,18337.02552425571,43992.01905583708,7,32,1,-6889.436627179973,0.26854174095577366,0.16967767263684047,0.3357142857142857,False,False
P237_L1_IMBALANCE_CONTINUATION_H2_EQ0_9_SQ0_9,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,2,0.9,0.9,5.961380692012275,0.4634692796707076,286,-25687.25727200581,3941.7290513003677,29628.986323306177,7,32,1,-7303.840123366831,0.2843370954721047,0.22016112904385388,0.2727272727272727,False,False
P237_BAR_RETURN_CONTINUATION_H8_EQ0_9_SQ0_95,bar_return_continuation,bar_return,continuation,8,0.9,0.95,5.961380692012275,0.004336336591604083,139,-25789.590981472247,-9285.00715114813,16504.583830324125,7,28,2,-8619.343425838142,0.3342179188506886,0.20788822514671584,0.37410071942446044,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_8_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.8,0.95,3.973048476581617,0.5504458943476526,283,-25852.641956759922,4660.193564820891,30512.83552158081,7,30,0,-6160.71609416956,0.23830121905814206,0.3617872928836585,0.24734982332155478,False,False
P237_MICROPRICE_CONTINUATION_H3_EQ0_9_SQ0_9,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.9,0.9,5.961380692012275,5.360333265402645e-05,285,-25856.14261215282,6868.209126456947,32724.351738609774,7,31,2,-9453.831177431472,0.3656319242680852,0.19978072319092835,0.3473684210526316,False,False
P237_MICROPRICE_CONTINUATION_H3_EQ0_95_SQ0_85,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.95,0.85,8.334102985231581,4.63979976240932e-05,214,-25944.292873883227,-1359.6099160874112,24584.682957795816,7,30,2,-10067.338367474964,0.38803672223455477,0.20558316396170398,0.37383177570093457,False,False
P237_BAR_RETURN_REVERSAL_H10_EQ0_8_SQ0_95,bar_return_reversal,bar_return,reversal,10,0.8,0.95,3.973048476581617,0.0034305911995734517,269,-26011.829473445716,4838.173468677018,30850.002942122737,7,31,2,-10212.008842328269,0.39259094992734905,0.1694724514919286,0.40892193308550184,False,False
P237_BAR_RETURN_REVERSAL_H8_EQ0_9_SQ0_9,bar_return_reversal,bar_return,reversal,8,0.9,0.9,5.961380692012275,0.0034061528031741456,277,-26063.83172884863,5643.850814567418,31707.68254341605,7,31,1,-9911.740392240266,0.38028715406681757,0.17251471490138706,0.4296028880866426,False,False
P237_BAR_RETURN_CONTINUATION_H2_EQ0_95_SQ0_8,bar_return_continuation,bar_return,continuation,2,0.95,0.8,8.334102985231581,0.00337322674552909,287,-26076.270093332947,6664.6773821437355,32740.947475476678,7,30,0,-7902.711537585531,0.30306142363535565,0.19628419857943769,0.34146341463414637,False,False
P237_MICROPRICE_CONTINUATION_H8_EQ0_95_SQ0_85,avg_microprice_dev_continuation,avg_microprice_dev,continuation,8,0.95,0.85,8.334102985231581,4.6422716909154244e-05,209,-26089.00453436494,-2047.4339866875653,24041.570547677376,7,30,3,-13031.04024953494,0.4994839965001426,0.28995010729987447,0.3827751196172249,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H10_EQ0_9_SQ0_85,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,10,0.9,0.85,5.961380692012275,0.38109325306996256,409,-26119.91377443452,16703.627811585142,42823.541586019666,7,32,1,-10658.791781446185,0.40807147655589615,0.2797276614959521,0.4180929095354523,False,False
P237_BAR_RETURN_CONTINUATION_H2_EQ0_9_SQ0_9,bar_return_continuation,bar_return,continuation,2,0.9,0.9,5.961380692012275,0.003375696399456396,286,-26203.386826713366,6491.691138573119,32695.077965286488,7,31,0,-7881.322218502086,0.3007749444994406,0.1953319931907749,0.33916083916083917,False,False
P237_MICROPRICE_CONTINUATION_H6_EQ0_8_SQ0_95,avg_microprice_dev_continuation,avg_microprice_dev,continuation,6,0.8,0.95,3.973048476581617,6.773567462876038e-05,278,-26215.310132218037,6750.147921586047,32965.45805380409,7,28,1,-9103.133451906913,0.3472449269527948,0.2610113129249539,0.33093525179856115,False,False
P237_BAR_RETURN_REVERSAL_H10_EQ0_95_SQ0_8,bar_return_reversal,bar_return,reversal,10,0.95,0.8,8.334102985231581,0.003404844688663134,276,-26234.001037738308,5320.0613969761125,31554.062434714426,7,30,2,-9451.798264835565,0.3602880952561869,0.1844909930013384,0.4057971014492754,False,False
P237_BAR_RETURN_CONTINUATION_H8_EQ0_95_SQ0_9,bar_return_continuation,bar_return,continuation,8,0.95,0.9,8.334102985231581,0.004330117899249641,140,-26267.55292553013,-9651.00784009061,16616.545085439524,7,28,2,-8619.343425838142,0.3281365207590683,0.2041055103837699,0.37142857142857144,False,False
P237_BAR_RETURN_CONTINUATION_H2_EQ0_8_SQ0_95,bar_return_continuation,bar_return,continuation,2,0.8,0.95,3.973048476581617,0.0033774414088501292,285,-26310.45037484978,6270.322265747297,32580.77264059708,7,31,0,-7881.322218502086,0.2995510189379297,0.194537140348744,0.3368421052631579,False,False
P237_BAR_RETURN_CONTINUATION_H6_EQ0_95_SQ0_9,bar_return_continuation,bar_return,continuation,6,0.95,0.9,8.334102985231581,0.004310331201476326,141,-26314.622760618888,-9541.007992266837,16773.614768352054,7,28,2,-7918.46663493325,0.300915073226268,0.20346921241936222,0.3333333333333333,False,False
P237_L1_IMBALANCE_REVERSAL_H8_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.85,0.95,4.765111107154728,0.5525567491310427,206,-26369.354506572992,-5347.994756882456,21021.359749690535,7,31,1,-9828.551069371599,0.37272626703553446,0.12641627390849952,0.3106796116504854,False,False
P237_BAR_RETURN_REVERSAL_H6_EQ0_95_SQ0_8,bar_return_reversal,bar_return,reversal,6,0.95,0.8,8.334102985231581,0.0033809096306928856,281,-26383.780934167055,5722.013294680806,32105.794228847863,7,30,0,-7049.529936960787,0.267191800695693,0.13931615071859973,0.3879003558718861,False,False
P237_BAR_RETURN_REVERSAL_H3_EQ0_85_SQ0_95,bar_return_reversal,bar_return,reversal,3,0.85,0.95,4.765111107154728,0.003783273023056299,213,-26401.069862029875,-1698.0225338084406,24703.04732822143,7,28,0,-8010.551084577449,0.30341766930052544,0.18642351381699193,0.3615023474178404,False,False
P237_L1_IMBALANCE_CONTINUATION_H6_EQ0_95_SQ0_8,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,6,0.95,0.8,8.334102985231581,0.3603620351740204,281,-26409.119886502627,3243.335743895769,29652.45563039839,7,32,1,-11226.222196875655,0.4250888422303402,0.28221293500759537,0.3416370106761566,False,False
P237_BAR_RETURN_CONTINUATION_H4_EQ0_85_SQ0_95,bar_return_continuation,bar_return,continuation,4,0.85,0.95,4.765111107154728,0.0037863690713431097,212,-26464.276825563098,-1864.8266201959584,24599.45020536714,7,28,0,-8575.862454387969,0.32405429065434116,0.18075297198018872,0.37264150943396224,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H8_EQ0_9_SQ0_85,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,8,0.9,0.85,5.961380692012275,0.3809255604182266,415,-26478.48271712057,16949.651246166577,43428.13396328714,7,32,1,-8828.231269605098,0.33341152376140126,0.26257716504098827,0.37349397590361444,False,False
P237_TOP5_IMBALANCE_REVERSAL_H10_EQ0_9_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,10,0.9,0.95,5.961380692012275,0.519683248780886,137,-26519.51285327768,-11902.127094425206,14617.38575885247,7,27,0,-8183.279498590446,0.30857578507815736,0.2956823529205705,0.27007299270072993,False,False
P237_BAR_RETURN_CONTINUATION_H6_EQ0_9_SQ0_95,bar_return_continuation,bar_return,continuation,6,0.9,0.95,5.961380692012275,0.0043200569191979695,140,-26525.119699156494,-9908.57461371697,16616.545085439524,7,28,2,-7918.46663493325,0.29852708393941985,0.20185452993020853,0.32857142857142857,False,False
P237_L1_IMBALANCE_REVERSAL_H5_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,5,0.85,0.95,4.765111107154728,0.551961906302913,210,-26614.254723518323,-5167.21229979945,21447.04242371887,7,32,0,-7875.422958546436,0.29590995653870894,0.10453994071801571,0.24761904761904763,False,False
P237_MICROPRICE_CONTINUATION_H4_EQ0_9_SQ0_9,avg_microprice_dev_continuation,avg_microprice_dev,continuation,4,0.9,0.9,5.961380692012275,5.360333265402645e-05,283,-26654.764264683417,5858.443252225898,32513.207516909322,7,31,2,-11214.727882168008,0.4207400887438014,0.19681076771949996,0.38162544169611307,False,False
P237_L1_IMBALANCE_REVERSAL_H5_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,5,0.95,0.85,8.334102985231581,0.40076935141287556,212,-26674.85680117154,-4349.705966643902,22325.150834527638,7,32,0,-7893.648481823837,0.29592093185959123,0.1608210800889708,0.29245283018867924,False,False
P237_MICROPRICE_CONTINUATION_H2_EQ0_9_SQ0_9,avg_microprice_dev_continuation,avg_microprice_dev,continuation,2,0.9,0.9,5.961380692012275,5.3631272198141355e-05,286,-26751.043099684983,6090.518138838519,32841.56123852351,7,31,0,-9108.987878891749,0.34050963339814644,0.1544200739586702,0.2867132867132867,False,False
P237_TOP5_IMBALANCE_REVERSAL_H10_EQ0_95_SQ0_85,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,10,0.95,0.85,8.334102985231581,0.3596419448976314,207,-26783.286856599363,-4910.350347311543,21872.93650928782,7,32,0,-5848.963593296659,0.21838109805613656,0.12863697948698039,0.3188405797101449,False,False
P237_L1_IMBALANCE_REVERSAL_H4_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,4,0.95,0.85,8.334102985231581,0.4029553553505258,213,-26852.158447122747,-4439.49404298344,22412.664404139312,7,32,0,-6604.87702868093,0.2459719222083115,0.12810216268056585,0.23943661971830985,False,False
P237_BAR_RETURN_REVERSAL_H3_EQ0_95_SQ0_85,bar_return_reversal,bar_return,reversal,3,0.95,0.85,8.334102985231581,0.00378142575177941,214,-26876.158824879087,-2072.421244739453,24803.737580139627,7,28,0,-8010.551084577449,0.2980541652835499,0.20080507821902205,0.3598130841121495,False,False
P237_L1_IMBALANCE_REVERSAL_H6_EQ0_85_SQ0_95,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.85,0.95,4.765111107154728,0.5528393745438909,209,-26877.227464589956,-5528.372520914504,21348.854943675455,7,31,1,-9312.61219081165,0.3464870847664913,0.11416665724226979,0.28708133971291866,False,False
P237_MICROPRICE_REVERSAL_H2_EQ0_95_SQ0_85,avg_microprice_dev_reversal,avg_microprice_dev,reversal,2,0.95,0.85,8.334102985231581,4.6422716909154244e-05,215,-26877.599670683674,-2178.880893176571,24698.718777507107,7,30,0,-5546.517132672906,0.20636207104173382,0.148117298125051,0.26976744186046514,False,False
P237_TOP5_IMBALANCE_CONTINUATION_H6_EQ0_7_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,6,0.7,0.95,2.8964268128765034,0.5719193581496438,415,-26927.6510313659,18397.410028928105,45325.06106029401,7,32,1,-6347.122809900557,0.23571022970058894,0.289231440462544,0.3301204819277108,False,False
P237_L1_IMBALANCE_REVERSAL_H10_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,10,0.95,0.85,8.334102985231581,0.3979183199479929,207,-26961.117104241253,-5119.993834986857,21841.123269254396,7,32,2,-7735.627073434133,0.2869178989700409,0.2012123703560735,0.34782608695652173,False,False
P237_BAR_RETURN_REVERSAL_H8_EQ0_95_SQ0_8,bar_return_reversal,bar_return,reversal,8,0.95,0.8,8.334102985231581,0.0033934252386002006,279,-27013.8710053118,4868.989386062183,31882.860391373986,7,30,1,-9702.014055747355,0.35914934419578837,0.1664476186717524,0.4265232974910394,False,False
P237_MICROPRICE_REVERSAL_H10_EQ0_9_SQ0_95,avg_microprice_dev_reversal,avg_microprice_dev,reversal,10,0.9,0.95,5.961380692012275,6.730567413660153e-05,137,-27080.164332226515,-10751.322838659304,16328.84149356721,7,25,0,-11589.44608634044,0.4279680855757777,0.14308489991579537,0.29927007299270075,False,False
P237_BAR_RETURN_CONTINUATION_H4_EQ0_95_SQ0_85,bar_return_continuation,bar_return,continuation,4,0.95,0.85,8.334102985231581,0.0037834792799325,213,-27112.66077625016,-2409.6134480287233,24703.04732822143,7,28,0,-8575.862454387969,0.31630471554087214,0.17643036686820343,0.37089201877934275,False,False
P237_MICROPRICE_CONTINUATION_H6_EQ0_95_SQ0_85,avg_microprice_dev_continuation,avg_microprice_dev,continuation,6,0.95,0.85,8.334102985231581,4.63979976240932e-05,211,-27335.862140990972,-3067.571036800964,24268.29110419001,7,30,3,-12693.435610846282,0.4643510252347989,0.27689607140559397,0.35545023696682465,False,False
P237_TOP5_IMBALANCE_REVERSAL_H3_EQ0_85_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.85,0.95,4.765111107154728,0.5377656915701509,213,-27501.951245545628,-4818.463121547291,22683.48812399834,7,29,0,-6294.7228323139525,0.22888277184817865,0.21395999645854674,0.20657276995305165,False,False
P237_MICROPRICE_CONTINUATION_H10_EQ0_7_SQ0_95,avg_microprice_dev_continuation,avg_microprice_dev,continuation,10,0.7,0.95,2.8964268128765034,6.911879353263789e-05,402,-27622.25271318633,20104.809941437084,47727.06265462341,7,30,1,-8280.089616467236,0.2997615618987687,0.23266985661949627,0.32338308457711445,False,False
P237_TOP5_IMBALANCE_REVERSAL_H3_EQ0_95_SQ0_85,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.95,0.85,8.334102985231581,0.35908810018279663,214,-27758.856913881456,-5180.043469377217,22578.813444504238,7,32,0,-5799.188496662612,0.20891308725910088,0.10486397430224391,0.2616822429906542,False,False
P237_BAR_RETURN_REVERSAL_H5_EQ0_8_SQ0_95,bar_return_reversal,bar_return,reversal,5,0.8,0.95,3.973048476581617,0.003401442943633215,279,-27760.444436723184,4171.585011244615,31932.029447967805,7,31,0,-8070.403024720188,0.29071591570213384,0.14697922388011922,0.3835125448028674,False,False
P237_TOP5_IMBALANCE_REVERSAL_H4_EQ0_95_SQ0_85,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,4,0.95,0.85,8.334102985231581,0.35928554045126004,213,-27836.105314701905,-5349.5159221471295,22486.58939255477,7,32,0,-5499.790667502315,0.19757759231488278,0.10349090550451107,0.2676056338028169,False,False
P237_L1_IMBALANCE_CONTINUATION_H2_EQ0_8_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,2,0.8,0.95,3.973048476581617,0.5687604065293671,285,-27854.786134084112,1465.3816731790002,29320.16780726312,7,32,0,-6529.454043234188,0.23441048916345888,0.17604585409564702,0.22105263157894736,False,False
P237_L1_IMBALANCE_REVERSAL_H2_EQ0_95_SQ0_85,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,2,0.95,0.85,8.334102985231581,0.40334087932416895,215,-27891.419231896674,-5253.2117673786515,22638.207464518026,7,32,0,-6396.182263564895,0.22932437429538222,0.11177401401988452,0.22325581395348837,False,False
P237_BAR_RETURN_CONTINUATION_H5_EQ0_85_SQ0_95,bar_return_continuation,bar_return,continuation,5,0.85,0.95,4.765111107154728,0.0037913921563991807,210,-27895.937498336494,-3533.3562549233125,24362.581243413184,7,28,1,-7677.465950695092,0.2752180653958276,0.2056290546634665,0.36666666666666664,False,False
P237_TOP5_IMBALANCE_REVERSAL_H8_EQ0_95_SQ0_85,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,8,0.95,0.85,8.334102985231581,0.3596541231321639,209,-27900.069585666188,-5820.166566227346,22079.90301943884,7,32,0,-5911.880377134155,0.21189482553016342,0.11774271778870292,0.33014354066985646,False,False
