candidate_id,family_id,horizon_event_bars,residual_quantile,top5_abs_quantile,depth_beyond_l1_quantile,spread_quantile,intensity_quantile,rank_bucket,basket_mode,training_trades,training_leg_rows,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr,cost200_net_pnl_inr,training_dates,training_symbols,training_signal_symbols,training_peer_groups,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass,market_neutral_notional,costs_applied_per_leg,top5_feature_active,full_top_five_depth_active,depth_beyond_l1_active
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_5_SP0_75_IQ0_25_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.95,0.65,0.5,0.75,0.25,1,residual_reversion_against_peers,54,108,-9912.879407316192,1530.508894104671,11443.388301420862,-15634.573558026623,-21356.267708737054,7,19,19,7,1,-2491.33597664665,0.25132313975371495,0.19307801792727253,0.18518518518518517,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_5_SP0_75_IQ0_25_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.95,0.65,0.5,0.75,0.25,2,residual_reversion_against_peers,54,108,-9912.879407316192,1530.508894104671,11443.388301420862,-15634.573558026623,-21356.267708737054,7,19,19,7,1,-2491.33597664665,0.25132313975371495,0.19307801792727253,0.18518518518518517,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.95,0.65,0.5,0.9,0.25,1,residual_reversion_against_peers,55,110,-9932.201199244631,1518.3272266431586,11450.528425887791,-15657.465412188525,-21382.729625132422,7,23,23,8,0,-2501.9450184003713,0.25190236969732854,0.12107749797147008,0.16363636363636364,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.95,0.65,0.5,0.9,0.25,2,residual_reversion_against_peers,55,110,-9932.201199244631,1518.3272266431586,11450.528425887791,-15657.465412188525,-21382.729625132422,7,23,23,8,0,-2501.9450184003713,0.25190236969732854,0.12107749797147008,0.16363636363636364,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.95,0.5,0.5,0.75,0.5,1,residual_reversion_against_peers,59,118,-8954.010866722729,3503.8047263062267,12457.815593028956,-15182.918663237206,-21411.826459751686,7,19,19,7,1,-2963.759351910732,0.3309979623685114,0.3149804328209127,0.3050847457627119,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.95,0.5,0.5,0.75,0.5,2,residual_reversion_against_peers,59,118,-8954.010866722729,3503.8047263062267,12457.815593028956,-15182.918663237206,-21411.826459751686,7,19,19,7,1,-2963.759351910732,0.3309979623685114,0.3149804328209127,0.3050847457627119,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.9,0.8,0.5,0.75,0.25,1,residual_reversion_against_peers,59,118,-9462.42505324744,2570.265050241412,12032.690103488852,-15478.770104991867,-21495.115156736294,6,19,19,8,0,-2544.561900142283,0.26891223822893123,0.21493909708353875,0.23728813559322035,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.9,0.8,0.5,0.75,0.25,2,residual_reversion_against_peers,59,118,-9462.42505324744,2570.265050241412,12032.690103488852,-15478.770104991867,-21495.115156736294,6,19,19,8,0,-2544.561900142283,0.26891223822893123,0.21493909708353875,0.23728813559322035,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,6,0.9,0.8,0.5,0.75,0.5,1,residual_reversion_against_peers,54,108,-10365.429575695198,794.2504252128605,11159.680000908058,-15945.269576149225,-21525.109576603256,7,17,17,6,0,-4693.5491894217175,0.45280797627790803,0.12881924968087505,0.1111111111111111,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,6,0.9,0.8,0.5,0.75,0.5,2,residual_reversion_against_peers,54,108,-10365.429575695198,794.2504252128605,11159.680000908058,-15945.269576149225,-21525.109576603256,7,17,17,6,0,-4693.5491894217175,0.45280797627790803,0.12881924968087505,0.1111111111111111,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.9,0.8,0.5,0.75,0.25,1,residual_reversion_against_peers,60,120,-9376.268004127825,2855.2775088567423,12231.545512984569,-15492.040760620112,-21607.813517112394,6,19,19,8,0,-2647.4765489306938,0.2823593083906266,0.1743346515856854,0.26666666666666666,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.9,0.8,0.5,0.75,0.25,2,residual_reversion_against_peers,60,120,-9376.268004127825,2855.2775088567423,12231.545512984569,-15492.040760620112,-21607.813517112394,6,19,19,8,0,-2647.4765489306938,0.2823593083906266,0.1743346515856854,0.26666666666666666,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.9,0.8,0.5,0.75,0.5,1,residual_reversion_against_peers,54,108,-10500.197189946386,681.975416248886,11182.172606195272,-16091.283493044022,-21682.36979614166,7,17,17,6,0,-4772.705239686004,0.4545348199989731,0.14999737387657644,0.1111111111111111,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.9,0.8,0.5,0.75,0.5,2,residual_reversion_against_peers,54,108,-10500.197189946386,681.975416248886,11182.172606195272,-16091.283493044022,-21682.36979614166,7,17,17,6,0,-4772.705239686004,0.4545348199989731,0.14999737387657644,0.1111111111111111,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,4,0.9,0.8,0.5,0.75,0.5,1,residual_reversion_against_peers,55,110,-10349.70139718703,1034.0339640900513,11383.73536127708,-16041.569077825568,-21733.436758464108,7,17,17,6,0,-4893.879395476047,0.47285223096447654,0.1511245709865859,0.09090909090909091,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,4,0.9,0.8,0.5,0.75,0.5,2,residual_reversion_against_peers,55,110,-10349.70139718703,1034.0339640900513,11383.73536127708,-16041.569077825568,-21733.436758464108,7,17,17,6,0,-4893.879395476047,0.47285223096447654,0.1511245709865859,0.09090909090909091,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.9,0.8,0.5,0.9,0.5,1,residual_reversion_against_peers,55,110,-10648.612430230796,485.7868447123566,11134.399274943153,-16215.812067702374,-21783.011705173947,7,18,18,7,1,-2745.968497697719,0.2578710151852342,0.20283104804809565,0.12727272727272726,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.9,0.8,0.5,0.9,0.5,2,residual_reversion_against_peers,55,110,-10648.612430230796,485.7868447123566,11134.399274943153,-16215.812067702374,-21783.011705173947,7,18,18,7,1,-2745.968497697719,0.2578710151852342,0.20283104804809565,0.12727272727272726,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_65_DQ0_5_SP0_75_IQ0_25_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,10,0.95,0.65,0.5,0.75,0.25,1,residual_reversion_against_peers,54,108,-10455.034557492867,988.3537439279946,11443.388301420862,-16176.728708203298,-21898.42285891373,7,19,19,7,1,-3384.6582942048954,0.3237347782632812,0.2835483877056793,0.24074074074074073,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_65_DQ0_5_SP0_75_IQ0_25_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,10,0.95,0.65,0.5,0.75,0.25,2,residual_reversion_against_peers,54,108,-10455.034557492867,988.3537439279946,11443.388301420862,-16176.728708203298,-21898.42285891373,7,19,19,7,1,-3384.6582942048954,0.3237347782632812,0.2835483877056793,0.24074074074074073,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.9,0.8,0.35,0.75,0.5,1,residual_reversion_against_peers,56,112,-10811.021906031046,517.4670619456822,11328.48896797673,-16475.266390019413,-22139.510874007778,6,15,15,7,0,-3531.9797996512702,0.32670175218874703,0.2591237568144176,0.10714285714285714,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.9,0.8,0.35,0.75,0.5,2,residual_reversion_against_peers,56,112,-10811.021906031046,517.4670619456822,11328.48896797673,-16475.266390019413,-22139.510874007778,6,15,15,7,0,-3531.9797996512702,0.32670175218874703,0.2591237568144176,0.10714285714285714,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.9,0.8,0.5,0.75,0.5,1,residual_reversion_against_peers,53,106,-11235.29630281741,-262.35105243198626,10972.945250385425,-16721.768928010122,-22208.241553202835,7,17,17,6,1,-5092.716678419859,0.45327835965864005,0.17092889486465804,0.16981132075471697,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.9,0.8,0.5,0.75,0.5,2,residual_reversion_against_peers,53,106,-11235.29630281741,-262.35105243198626,10972.945250385425,-16721.768928010122,-22208.241553202835,7,17,17,6,1,-5092.716678419859,0.45327835965864005,0.17092889486465804,0.16981132075471697,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_35_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.95,0.65,0.35,0.9,0.5,1,residual_reversion_against_peers,56,112,-10819.945000171934,704.4535782208918,11524.398578392826,-16582.14428936835,-22344.34357856476,7,22,22,8,0,-2936.1032214837023,0.2713602722968598,0.17147015800919438,0.14285714285714285,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_65_DQ0_35_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,8,0.95,0.65,0.35,0.9,0.5,2,residual_reversion_against_peers,56,112,-10819.945000171934,704.4535782208918,11524.398578392826,-16582.14428936835,-22344.34357856476,7,22,22,8,0,-2936.1032214837023,0.2713602722968598,0.17147015800919438,0.14285714285714285,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,4,0.95,0.5,0.5,0.75,0.5,1,residual_reversion_against_peers,60,120,-9720.145940926552,2927.216301578509,12647.362242505062,-16043.827062179083,-22367.508183431615,7,19,19,7,1,-2205.075443375621,0.2268562073837985,0.19106790569266985,0.23333333333333334,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,4,0.95,0.5,0.5,0.75,0.5,2,residual_reversion_against_peers,60,120,-9720.145940926552,2927.216301578509,12647.362242505062,-16043.827062179083,-22367.508183431615,7,19,19,7,1,-2205.075443375621,0.2268562073837985,0.19106790569266985,0.23333333333333334,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.9,0.8,0.35,0.75,0.5,1,residual_reversion_against_peers,56,112,-11040.880759522717,287.6082084540126,11328.48896797673,-16705.12524351108,-22369.369727499445,6,15,15,7,0,-2869.9763875119143,0.25994089149423794,0.19562472111826879,0.10714285714285714,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.9,0.8,0.35,0.75,0.5,2,residual_reversion_against_peers,56,112,-11040.880759522717,287.6082084540126,11328.48896797673,-16705.12524351108,-22369.369727499445,6,15,15,7,0,-2869.9763875119143,0.25994089149423794,0.19562472111826879,0.10714285714285714,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_5_DQ0_5_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.95,0.5,0.5,0.9,0.5,1,residual_reversion_against_peers,59,118,-10133.338071984841,2179.709559807272,12313.047631792113,-16289.861887880897,-22446.385703776956,7,23,23,7,1,-3522.2845535688903,0.34759370787270816,0.18010454218298802,0.2542372881355932,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_5_DQ0_5_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.95,0.5,0.5,0.9,0.5,2,residual_reversion_against_peers,59,118,-10133.338071984841,2179.709559807272,12313.047631792113,-16289.861887880897,-22446.385703776956,7,23,23,7,1,-3522.2845535688903,0.34759370787270816,0.18010454218298802,0.2542372881355932,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_65_DQ0_35_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.95,0.65,0.35,0.9,0.5,1,residual_reversion_against_peers,56,112,-11009.016396130843,515.3821822619838,11524.398578392826,-16771.215685327257,-22533.41497452367,7,22,22,8,0,-2953.332456633133,0.2682648794738004,0.17631938093339933,0.16071428571428573,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_65_DQ0_35_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.95,0.65,0.35,0.9,0.5,2,residual_reversion_against_peers,56,112,-11009.016396130843,515.3821822619838,11524.398578392826,-16771.215685327257,-22533.41497452367,7,22,22,8,0,-2953.332456633133,0.2682648794738004,0.17631938093339933,0.16071428571428573,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.95,0.65,0.5,0.9,0.25,1,residual_reversion_against_peers,56,112,-10952.572810712185,697.0783642654114,11649.651174977596,-16777.39839820098,-22602.22398568978,7,23,23,8,1,-3110.5222959073762,0.2839992346697868,0.12471488189305381,0.14285714285714285,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H4_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,4,0.95,0.65,0.5,0.9,0.25,2,residual_reversion_against_peers,56,112,-10952.572810712185,697.0783642654114,11649.651174977596,-16777.39839820098,-22602.22398568978,7,23,23,8,1,-3110.5222959073762,0.2839992346697868,0.12471488189305381,0.14285714285714285,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.95,0.65,0.35,0.75,0.25,1,residual_reversion_against_peers,62,124,-9836.727793840542,2962.9943737995213,12799.722167640064,-16236.588877660573,-22636.449961480608,7,21,21,8,1,-2961.700143740236,0.3010859104584313,0.1533095013259849,0.27419354838709675,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.95,0.65,0.35,0.75,0.25,2,residual_reversion_against_peers,62,124,-9836.727793840542,2962.9943737995213,12799.722167640064,-16236.588877660573,-22636.449961480608,7,21,21,8,1,-2961.700143740236,0.3010859104584313,0.1533095013259849,0.27419354838709675,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.95,0.65,0.35,0.75,0.25,1,residual_reversion_against_peers,62,124,-9909.53171314252,2890.1904544975437,12799.722167640064,-16309.392796962551,-22709.253880782584,7,21,21,8,0,-3319.1991462135256,0.3349501512580495,0.14945768738181597,0.24193548387096775,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,12,0.95,0.65,0.35,0.75,0.25,2,residual_reversion_against_peers,62,124,-9909.53171314252,2890.1904544975437,12799.722167640064,-16309.392796962551,-22709.253880782584,7,21,21,8,0,-3319.1991462135256,0.3349501512580495,0.14945768738181597,0.24193548387096775,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.9,0.8,0.5,0.9,0.5,1,residual_reversion_against_peers,55,110,-11699.292082817958,-564.8928078748042,11134.399274943153,-17266.491720289534,-22833.69135776111,7,18,18,7,0,-2828.207310998805,0.24174174736199824,0.1761737615271527,0.09090909090909091,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_5_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.9,0.8,0.5,0.9,0.5,2,residual_reversion_against_peers,55,110,-11699.292082817958,-564.8928078748042,11134.399274943153,-17266.491720289534,-22833.69135776111,7,18,18,7,0,-2828.207310998805,0.24174174736199824,0.1761737615271527,0.09090909090909091,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.9,0.8,0.35,0.75,0.5,1,residual_reversion_against_peers,56,112,-11575.280518713427,-246.7915507366979,11328.48896797673,-17239.52500270179,-22903.76948669016,6,15,15,7,0,-2797.5904838928045,0.2416866251638584,0.17806119602049741,0.08928571428571429,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_9_TQ0_8_DQ0_35_SP0_75_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.9,0.8,0.35,0.75,0.5,2,residual_reversion_against_peers,56,112,-11575.280518713427,-246.7915507366979,11328.48896797673,-17239.52500270179,-22903.76948669016,6,15,15,7,0,-2797.5904838928045,0.2416866251638584,0.17806119602049741,0.08928571428571429,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H10_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,10,0.9,0.8,0.5,0.75,0.5,1,residual_reversion_against_peers,54,108,-11747.985440921873,-565.8128347266006,11182.172606195272,-17339.071744019508,-22930.158047117144,7,17,17,6,0,-5479.424435060108,0.46641396200352575,0.1767912520531924,0.14814814814814814,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H10_RQ0_9_TQ0_8_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,10,0.9,0.8,0.5,0.75,0.5,2,residual_reversion_against_peers,54,108,-11747.985440921873,-565.8128347266006,11182.172606195272,-17339.071744019508,-22930.158047117144,7,17,17,6,0,-5479.424435060108,0.46641396200352575,0.1767912520531924,0.14814814814814814,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.95,0.65,0.5,0.9,0.5,1,residual_reversion_against_peers,53,106,-11701.438201534635,-466.15168527582927,11235.286516258806,-17319.081459664038,-22936.72471779344,7,20,20,7,0,-4478.706751711635,0.3827484002029986,0.23697689900246952,0.18867924528301888,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H12_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,12,0.95,0.65,0.5,0.9,0.5,2,residual_reversion_against_peers,53,106,-11701.438201534635,-466.15168527582927,11235.286516258806,-17319.081459664038,-22936.72471779344,7,20,20,7,0,-4478.706751711635,0.3827484002029986,0.23697689900246952,0.18867924528301888,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_5_DQ0_5_SP0_9_IQ0_5_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.95,0.5,0.5,0.9,0.5,1,residual_reversion_against_peers,59,118,-10685.507864771878,1627.5397670202344,12313.047631792113,-16842.031680667937,-22998.555496563993,7,23,23,7,1,-3602.7815828198404,0.33716521745283984,0.18153340467957463,0.2711864406779661,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H10_RQ0_95_TQ0_5_DQ0_5_SP0_9_IQ0_5_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,10,0.95,0.5,0.5,0.9,0.5,2,residual_reversion_against_peers,59,118,-10685.507864771878,1627.5397670202344,12313.047631792113,-16842.031680667937,-22998.555496563993,7,23,23,7,1,-3602.7815828198404,0.33716521745283984,0.18153340467957463,0.2711864406779661,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H6_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,6,0.95,0.65,0.35,0.75,0.5,1,residual_reversion_against_peers,59,118,-10742.857173784463,1700.4905380857665,12443.34771187023,-16964.53102971958,-23186.204885654693,6,19,19,7,0,-4070.9487955585446,0.3789447006232926,0.27546357217054424,0.22033898305084745,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H6_RQ0_95_TQ0_65_DQ0_35_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,6,0.95,0.65,0.35,0.75,0.5,2,residual_reversion_against_peers,59,118,-10742.857173784463,1700.4905380857665,12443.34771187023,-16964.53102971958,-23186.204885654693,6,19,19,7,0,-4070.9487955585446,0.3789447006232926,0.27546357217054424,0.22033898305084745,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.95,0.5,0.5,0.75,0.5,1,residual_reversion_against_peers,61,122,-10535.072206617111,2326.963140408977,12862.035347026087,-16966.089880130152,-23397.107553643196,7,19,19,7,0,-2594.7234065682146,0.2462938417202742,0.20335200810329426,0.16393442622950818,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H8_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB2,P250_INDEX_BASKET_RESIDUAL_REVERSION,8,0.95,0.5,0.5,0.75,0.5,2,residual_reversion_against_peers,61,122,-10535.072206617111,2326.963140408977,12862.035347026087,-16966.089880130152,-23397.107553643196,7,19,19,7,0,-2594.7234065682146,0.2462938417202742,0.20335200810329426,0.16393442622950818,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB1,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.95,0.65,0.5,0.9,0.25,1,residual_reversion_against_peers,55,110,-12100.01520543845,-649.4867795506593,11450.528425887791,-17825.279418382343,-23550.54363132624,7,23,23,8,0,-3586.0310111091108,0.29636582683774976,0.10638819410468492,0.09090909090909091,False,1,1,1,1,1
P251_SECTOR_PAIR_RESIDUAL_REVERSION_H6_RQ0_95_TQ0_65_DQ0_5_SP0_9_IQ0_25_RB2,P250_SECTOR_PAIR_RESIDUAL_REVERSION,6,0.95,0.65,0.5,0.9,0.25,2,residual_reversion_against_peers,55,110,-12100.01520543845,-649.4867795506593,11450.528425887791,-17825.279418382343,-23550.54363132624,7,23,23,8,0,-3586.0310111091108,0.29636582683774976,0.10638819410468492,0.09090909090909091,False,1,1,1,1,1
P251_INDEX_BASKET_RESIDUAL_REVERSION_H6_RQ0_95_TQ0_5_DQ0_5_SP0_75_IQ0_5_RB1,P250_INDEX_BASKET_RESIDUAL_REVERSION,6,0.95,0.5,0.5,0.75,0.5,1,residual_reversion_against_peers,61,122,-10701.109726144248,2160.925620881839,12862.035347026087,-17132.12739965729,-23563.145073170333,7,19,19,7,0,-2367.678347796386,0.22125540326082535,0.16031770174042706,0.21311475409836064,False,1,1,1,1,1
