shard_index,trade_date,symbol,strategy_id,transition_type,side,spread_bucket,spread_change_bucket,recent_return_bucket,signal_rows,mean_gross_bps,median_gross_bps,mean_after_cost_bps,cost_clearing_rate,adverse_direction_rate,worst_gross_bps,best_gross_bps,mean_spread_bps,mean_spread_change_bps,mean_abs_recent_return_bps,mean_cost_bps
34,2026-02-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,400,0.0,0.0,-11.030054963768393,0.0,1.0,0.0,0.0,1.507956642512263,0.001235510629306269,8.192861486742139,11.030054963768393
34,2026-02-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,550,0.0,0.0,-11.025665595757243,0.0,1.0,0.0,0.0,1.5050303971714933,-0.0011956485839318713,7.9431241766360055,11.025665595757243
34,2026-02-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,0.0,-11.033032935562343,0.0,1.0,0.0,0.0,1.509941957041552,0.003922432397820438,25.976018487868537,11.033032935562343
34,2026-02-02,AXISBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2150,0.0,-0.0,-11.033032935562332,0.0,1.0,-0.0,-0.0,1.5099419570415507,0.003922432397820438,25.97601848786853,11.033032935562332
34,2026-02-02,AXISBANK,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2050,0.0,-0.0,-11.025317995656076,0.0,1.0,-0.0,-0.0,1.5047986637707007,-0.0041310622107366204,27.45395312801721,11.025317995656076
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,-0.0,-13.097628166415747,0.0,1.0,-0.0,-0.0,2.8863387776105043,0.0012766036097113798,4.423210395296587,13.097628166415747
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,250,0.0,0.0,-13.097628166415747,0.0,1.0,0.0,0.0,2.8863387776105043,0.0012766036097113798,4.423210395296587,13.097628166415747
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2200,0.0,0.0,-13.112273579431601,0.0,1.0,0.0,0.0,2.89610238628773,-0.00842269072695866,29.111713303285864,13.112273579431601
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,-0.0,-13.118727240831758,0.0,1.0,-0.0,-0.0,2.900404827221173,0.001991620421821377,6.868336347495782,13.118727240831758
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,300,0.0,-0.0,-13.104923856361644,0.0,1.0,-0.0,-0.0,2.8912025709077707,-0.002347778402511954,8.11917418433228,13.104923856361644
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,450,0.0,0.0,-13.118727240831738,0.0,1.0,0.0,0.0,2.9004048272211747,0.001991620421821377,6.868336347495786,13.118727240831738
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2050,0.0,-0.0,-13.127875962978578,0.0,1.0,-0.0,-0.0,2.9065039753190525,0.008268771483100514,28.442413172810884,13.127875962978578
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,300,0.0,0.0,-13.104923856361653,0.0,1.0,0.0,0.0,2.8912025709077716,-0.002347778402511954,8.119174184332282,13.104923856361653
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2050,0.0,0.0,-13.127875962978642,0.0,1.0,0.0,0.0,2.9065039753190587,0.008268771483100505,28.442413172810976,13.127875962978642
35,2026-02-02,BAJAJ-AUTO,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2200,0.0,-0.0,-13.11227357943163,0.0,1.0,-0.0,-0.0,2.896102386287744,-0.008422690726958677,29.111713303285796,13.11227357943163
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,-0.0,-14.001643907835046,0.0,1.0,-0.0,-0.0,3.4890159385566992,-0.0015656798410963457,4.487669624770873,14.001643907835046
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-14.003528199879684,0.0,1.0,-0.0,-0.0,3.4902721332531237,-0.002379752882472238,6.818670282201514,14.003528199879684
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,0.0,-13.999609273279667,0.0,1.0,0.0,0.0,3.4876595155197934,-0.007086087588124432,20.31656601172401,13.999609273279667
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1250,0.0,0.0,-14.011234182176644,0.0,1.0,0.0,0.0,3.495409454784408,0.0028324402444880547,8.10298280794952,14.011234182176644
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,-0.0,-14.010954792448388,0.0,1.0,-0.0,-0.0,3.495223194965594,0.0017443554653855387,4.990684056429556,14.010954792448388
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,0.0,-14.001643907835046,0.0,1.0,0.0,0.0,3.4890159385566992,-0.0015656798410963457,4.487669624770873,14.001643907835046
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1500,0.0,-0.0,-14.009967959935365,0.0,1.0,-0.0,-0.0,3.4945653066235725,0.007350635789930567,21.02721981556147,14.009967959935365
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,-0.0,-13.999609273279699,0.0,1.0,-0.0,-0.0,3.4876595155198102,-0.007086087588124433,20.316566011724035,13.999609273279699
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-14.003528199879687,0.0,1.0,0.0,0.0,3.4902721332531237,-0.002379752882472238,6.818670282201515,14.003528199879687
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,50,0.0,0.0,-14.010954792448388,0.0,1.0,0.0,0.0,3.495223194965594,0.0017443554653855387,4.990684056429556,14.010954792448388
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,1250,0.0,-0.0,-14.011234182176628,0.0,1.0,-0.0,-0.0,3.4954094547844186,0.0028324402444880547,8.102982807949493,14.011234182176628
36,2026-02-02,BANKBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1500,0.0,0.0,-14.00996795993537,0.0,1.0,0.0,0.0,3.4945653066235742,0.007350635789930538,21.02721981556153,14.00996795993537
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,650,0.0,0.0,-11.109124045603245,0.0,1.0,0.0,0.0,1.560669363735495,0.0012235467612541095,7.838403383973485,11.109124045603245
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1950,0.0,0.0,-11.108067429451063,0.0,1.0,0.0,0.0,1.5599649529673787,-0.004699694624696933,30.14765513190362,11.108067429451063
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1950,0.0,-0.0,-11.114784934633812,0.0,1.0,-0.0,-0.0,1.564443289755861,0.004355486632529145,27.829971911105176,11.114784934633812
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,300,0.0,0.0,-11.096944886164254,0.0,1.0,0.0,0.0,1.5525499241094975,-0.001327008391322863,8.546772582515015,11.096944886164254
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1950,0.0,-0.0,-11.108067429451063,0.0,1.0,-0.0,-0.0,1.5599649529673787,-0.004699694624696933,30.14765513190362,11.108067429451063
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,650,0.0,-0.0,-11.109124045603245,0.0,1.0,-0.0,-0.0,1.560669363735495,0.0012235467612541095,7.838403383973485,11.109124045603245
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1950,0.0,0.0,-11.114784934633812,0.0,1.0,0.0,0.0,1.564443289755861,0.004355486632529145,27.829971911105176,11.114784934633812
37,2026-02-02,BHARTIARTL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,300,0.0,-0.0,-11.096944886164254,0.0,1.0,-0.0,-0.0,1.5525499241094975,-0.001327008391322863,8.546772582515015,11.096944886164254
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-11.19427730764791,0.0,1.0,0.0,0.0,1.6174382050986067,0.0012179600009127507,7.535822402291169,11.19427730764791
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1850,0.0,0.0,-11.204522291800187,0.0,1.0,0.0,0.0,1.6242681945334245,0.004484301578949739,27.57696892764078,11.204522291800187
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,300,0.0,0.0,-11.198193562188465,0.0,1.0,0.0,0.0,1.6200490414589799,-0.001488724197842184,9.18906447703058,11.198193562188465
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-11.194277307647893,0.0,1.0,-0.0,-0.0,1.6174382050986074,0.0012179600009127507,7.535822402291154,11.194277307647893
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,-0.0,-11.19542024767023,0.0,1.0,-0.0,-0.0,1.6182001651135092,-0.004547148253444283,28.093057986689228,11.19542024767023
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1850,0.0,-0.0,-11.204522291800188,0.0,1.0,-0.0,-0.0,1.6242681945334234,0.0044843015789497445,27.576968927640767,11.204522291800188
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,0.0,-11.195420247670285,0.0,1.0,0.0,0.0,1.618200165113505,-0.004547148253444316,28.093057986689168,11.195420247670285
38,2026-02-02,BPCL,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,300,0.0,-0.0,-11.198193562188465,0.0,1.0,-0.0,-0.0,1.6200490414589799,-0.001488724197842184,9.18906447703058,11.198193562188465
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,0.0,-14.352491459781874,0.0,1.0,0.0,0.0,3.7229143065212384,-0.011058094123671602,29.733415731793386,14.352491459781874
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,-0.0,-14.35171341264923,0.0,1.0,-0.0,-0.0,3.7223956084328043,0.0013841996123299023,3.719724472906286,14.35171341264923
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,0.0,-14.368798803451432,0.0,1.0,0.0,0.0,3.73378586896758,0.010035918161443827,26.85500881706846,14.368798803451432
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1750,0.0,-0.0,-14.352491459781858,0.0,1.0,-0.0,-0.0,3.7229143065212353,-0.011058094123671607,29.733415731793304,14.352491459781858
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,-0.0,-14.356459789083292,0.0,1.0,-0.0,-0.0,3.7255598593888535,-0.0017357869725499835,4.659119557951143,14.356459789083292
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,-0.0,-14.368798803451396,0.0,1.0,-0.0,-0.0,3.7337858689675834,0.0100359181614438,26.855008817068548,14.368798803451396
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,0.0,-14.356459789083292,0.0,1.0,0.0,0.0,3.7255598593888535,-0.0017357869725499835,4.659119557951143,14.356459789083292
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,300,0.0,0.0,-14.351713412649236,0.0,1.0,0.0,0.0,3.722395608432803,0.0013841996123299023,3.7197244729062824,14.351713412649236
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,-0.0,-14.348832616526716,0.0,1.0,-0.0,-0.0,3.720475077684471,-0.00308077340290005,8.28268912943631,14.348832616526716
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,500,0.0,0.0,-14.348832616526705,0.0,1.0,0.0,0.0,3.7204750776844713,-0.00308077340290005,8.282689129436312,14.348832616526705
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-14.364562438493595,0.0,1.0,0.0,0.0,3.7309616256624047,0.002693286845606472,7.220987099772476,14.364562438493595
39,2026-02-02,BRITANNIA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-14.364562438493598,0.0,1.0,-0.0,-0.0,3.730961625662403,0.002693286845606472,7.2209870997724845,14.364562438493598
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,350,0.0,0.0,-12.958565445229329,0.0,1.0,0.0,0.0,2.793630296819557,0.0011981540588739442,4.2886042334922045,12.958565445229329
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,-0.0,-12.96693222266693,0.0,1.0,-0.0,-0.0,2.7992081484446185,0.002224395781537204,7.946197599046696,12.96693222266693
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,-0.0,-12.95251221702904,0.0,1.0,-0.0,-0.0,2.789594811352698,-0.001362487001270285,4.884175272119593,12.95251221702904
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,150,0.0,0.0,-12.949638405667134,0.0,1.0,0.0,0.0,2.787678937111422,-0.002138127466977835,7.671068630491125,12.949638405667134
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,0.0,-12.963242054817062,0.0,1.0,0.0,0.0,2.796748036544742,0.006934734714401583,24.778972147739488,12.963242054817062
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,100,0.0,0.0,-12.95251221702904,0.0,1.0,0.0,0.0,2.789594811352698,-0.001362487001270285,4.884175272119593,12.95251221702904
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,1900,0.0,-0.0,-12.963242054817075,0.0,1.0,-0.0,-0.0,2.7967480365447277,0.006934734714401548,24.778972147739353,12.963242054817075
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S03_2p5_5bp,C01_lt_1bp,R02_2p5_5bp,350,0.0,-0.0,-12.95856544522934,0.0,1.0,-0.0,-0.0,2.793630296819558,0.0011981540588739442,4.288604233492201,12.95856544522934
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,150,0.0,-0.0,-12.949638405667132,0.0,1.0,-0.0,-0.0,2.787678937111423,-0.002138127466977835,7.671068630491125,12.949638405667132
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,compression,-1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,-0.0,-12.954368713344072,0.0,1.0,-0.0,-0.0,2.7908324755627145,-0.0069569002370037155,24.941636400019988,12.954368713344072
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S03_2p5_5bp,C01_lt_1bp,R04_ge_10bp,2000,0.0,0.0,-12.954368713344035,0.0,1.0,0.0,0.0,2.79083247556271,-0.006956900237003716,24.941636400020037,12.954368713344035
40,2026-02-02,CIPLA,P69_SPREAD_TRANSITION_FADE,expansion,1,S03_2p5_5bp,C01_lt_1bp,R03_5_10bp,550,0.0,0.0,-12.966932222666966,0.0,1.0,0.0,0.0,2.7992081484446185,0.002224395781537204,7.9461975990467115,12.966932222666966
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,0.0,-12.38749669327731,0.0,1.0,0.0,0.0,2.4129177955182093,-0.0017077854447650864,7.080335523901751,12.38749669327731
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,950,0.0,0.0,-12.408540033148546,0.0,1.0,0.0,0.0,2.426946688765711,0.0019611452865563607,8.081868616147208,12.408540033148546
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,950,0.0,-0.0,-12.408540033148563,0.0,1.0,-0.0,-0.0,2.4269466887657116,0.0019611452865563607,8.08186861614719,12.408540033148563
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,0.0,-12.39772846419403,0.0,1.0,0.0,0.0,2.419738976129356,0.0011704892720612037,4.8371369737143475,12.39772846419403
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,-0.0,-12.387496693277306,0.0,1.0,-0.0,-0.0,2.412917795518212,-0.0017077854447650864,7.080335523901734,12.387496693277306
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,150,0.0,-0.0,-12.397728464194028,0.0,1.0,-0.0,-0.0,2.419738976129356,0.0011704892720612037,4.8371369737143555,12.397728464194028
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,0.0,-12.39906030206444,0.0,1.0,0.0,0.0,2.420626868042976,-0.005584506009694189,23.07556410641916,12.39906030206444
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-12.399060302064427,0.0,1.0,-0.0,-0.0,2.4206268680429748,-0.005584506009694211,23.07556410641924,12.399060302064427
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,0.0,-12.407545781136832,0.0,1.0,0.0,0.0,2.426283854091253,0.00553369284021685,22.80095569076167,12.407545781136832
41,2026-02-02,DRREDDY,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,1800,0.0,-0.0,-12.407545781136879,0.0,1.0,-0.0,-0.0,2.426283854091247,0.005533692840216842,22.800955690761654,12.407545781136879
42,2026-02-02,GOLDBEES,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,0.0,-10.040431163074238,0.0,1.0,0.0,0.0,0.8482074420494916,-0.00255707854272683,30.167731716548065,10.040431163074238
42,2026-02-02,GOLDBEES,P69_SPREAD_TRANSITION_FADE,expansion,1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,0.0,-10.044469547573959,0.0,1.0,0.0,0.0,0.8508996983826367,0.0023530246054026737,27.645953735436493,10.044469547573959
42,2026-02-02,GOLDBEES,P69_SPREAD_TRANSITION_FADE,compression,-1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1600,0.0,-0.0,-10.040431163074246,0.0,1.0,-0.0,-0.0,0.848207442049491,-0.00255707854272683,30.167731716548055,10.040431163074246
42,2026-02-02,GOLDBEES,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S01_le_1bp,C01_lt_1bp,R04_ge_10bp,1700,0.0,-0.0,-10.044469547573968,0.0,1.0,-0.0,-0.0,0.8508996983826371,0.002353024605402672,27.64595373543647,10.044469547573968
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-12.43584514185538,0.0,1.0,-0.0,-0.0,2.4451500945702596,0.006723015855465027,27.481375647622333,12.43584514185538
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,0.0,-12.423789818958925,0.0,1.0,0.0,0.0,2.437113212639317,-0.007037984947511439,28.897546667081063,12.423789818958925
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,-0.0,-12.434472114407559,0.0,1.0,-0.0,-0.0,2.4442347429383724,0.0010939840836354797,4.477383905671096,12.434472114407559
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-12.423789818958937,0.0,1.0,-0.0,-0.0,2.437113212639318,-0.007037984947511427,28.89754666708103,12.423789818958937
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,0.0,-12.431348474198044,0.0,1.0,0.0,0.0,2.4421523161319945,0.0020367324551891683,8.338323953504457,12.431348474198044
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,compression,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,0.0,-12.410055383976713,0.0,1.0,0.0,0.0,2.427956922651127,-0.0018834869740431692,7.7548682121194945,12.410055383976713
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,0.0,-12.435845141855413,0.0,1.0,0.0,0.0,2.4451500945702636,0.006723015855465035,27.48137564762228,12.435845141855413
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_FADE,compression,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,350,0.0,-0.0,-12.410055383976681,0.0,1.0,-0.0,-0.0,2.4279569226511306,-0.0018834869740431692,7.75486821211947,12.410055383976681
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,600,0.0,-0.0,-12.431348474198023,0.0,1.0,-0.0,-0.0,2.442152316131993,0.0020367324551891683,8.338323953504467,12.431348474198023
43,2026-02-02,HCLTECH,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R02_2p5_5bp,200,0.0,0.0,-12.43447211440755,0.0,1.0,0.0,0.0,2.444234742938373,0.0010939840836354797,4.477383905671092,12.43447211440755
44,2026-02-02,HDFCBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,-0.0,-10.586714047944833,0.0,1.0,-0.0,-0.0,1.2123960319632237,0.0010570817615702666,8.720145037227622,10.586714047944833
44,2026-02-02,HDFCBANK,P69_SPREAD_TRANSITION_FADE,expansion,1,S02_1_2p5bp,C01_lt_1bp,R03_5_10bp,250,0.0,0.0,-10.586714047944831,0.0,1.0,0.0,0.0,1.2123960319632237,0.0010570817615702666,8.72014503722762,10.586714047944831
44,2026-02-02,HDFCBANK,P69_SPREAD_TRANSITION_MOMENTUM,expansion,-1,S02_1_2p5bp,C01_lt_1bp,R04_ge_10bp,2100,0.0,-0.0,-10.591035220736357,0.0,1.0,-0.0,-0.0,1.2152768138242223,0.0039293665909954,32.33197470759607,10.591035220736357
