trade_date,symbol,signal_ts_ms,impulse_bps,side,top5_imbalance,l2_l5_imbalance,level_weighted_imbalance,l2_l5_replenishment_pressure,depth_withdrawal_pressure,spread_bps,future_ticks,pass_window_ok,pass_impulse_threshold,pass_top5_alignment,pass_level_weighted_alignment,pass_l2_l5_replenishment,pass_l2_l5_imbalance_alignment,pass_withdrawal_limit,pass_spread_limit,pass_breakout_confirmation,pass_future_window,passes_all_filters,first_failure_stage,panel
2026-01-01,INFY,1784024179.0,76.22437161207918,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,2895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024279.0,76.2325407458242,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,2395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024379.0,76.2398021980415,1,-0.18804755944931165,-0.1879432624113475,-0.1882401315789474,0.0,0.010424548129466162,1.801639491938073,1895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024509.0,92.55083924233799,1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,0.0,0.010424548129466162,1.798722906736626,1398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784024759.0,92.56899287288567,1,-0.18200774501042596,-0.18197164078325456,-0.18210820932038066,0.0,0.010424548129466162,1.798722906736626,898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,INFY,1784025059.0,127.0463680031364,1,-0.19169425218176347,-0.19167803547066847,-0.19168034164376516,0.0,0.010424548129466162,1.7925965761409475,399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,RELIANCE,1784020525.0,-0.0030842588671919913,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.02605917955615333,1.54213894671945,19898,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784020775.0,-0.018505553206482617,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.02605917955615333,1.54213894671945,19398,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021025.0,-0.033926847546883465,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.02605917955615333,1.54213894671945,18898,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021275.0,-0.05011920660491498,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.02605917955615333,1.54213894671945,18398,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021495.0,-0.06014304792523184,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,17895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021595.0,-0.05397453018862741,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,17395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021695.0,-0.047806012453133206,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,16895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021795.0,-0.040866430000008336,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,16395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021895.0,-0.03469791226562435,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,15895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784021995.0,-0.028529394529019925,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,15395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784022095.0,-0.022360876792415496,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,14895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784022195.0,-0.01619235905692129,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,14395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784022295.0,-0.010023841320316862,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,13895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784022395.0,-0.0038553235837124333,-1,0.43682834737147835,0.4368005266622778,0.4368555307468688,0.0,0.0008271298593879239,1.54213894671945,13395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,RELIANCE,1784022501.0,97.86584707627722,1,0.4498239436619718,0.44995011639507815,0.4495752419385932,0.0,0.02423828625074678,1.527183872938649,12897,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784022601.0,97.87201559401382,1,0.4498239436619718,0.44995011639507815,0.4495752419385932,0.0,0.02423828625074678,1.527183872938649,12397,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784022701.0,97.8781841117482,1,0.4498239436619718,0.44995011639507815,0.4495752419385932,0.0,0.02423828625074678,1.527183872938649,11897,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784022801.0,97.88435262948481,1,0.4498239436619718,0.44995011639507815,0.4495752419385932,0.0,0.02423828625074678,1.527183872938649,11397,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784022901.0,97.8905211472214,1,0.4498239436619718,0.44995011639507815,0.4495752419385932,0.0,0.02423828625074678,1.527183872938649,10897,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784022991.0,82.47154000129653,1,0.443766619740341,0.44371565325296936,0.4438947512676442,0.08131609870740306,0.0,1.5295197308048751,10396,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023054.0,42.31063421615167,1,0.45434173669467787,0.4542857142857143,0.4544852210402327,0.08131609870740306,0.0,1.5356265356268848,9892,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023116.0,82.42064972997287,1,0.443766619740341,0.44371565325296936,0.4438947512676442,0.08131609870740306,0.0,1.5295197308048751,9396,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023179.0,42.39082494672086,1,0.45434173669467787,0.4542857142857143,0.4544852210402327,0.08131609870740306,0.0,1.5356265356268848,8892,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023241.0,82.45611870695501,1,0.443766619740341,0.44371565325296936,0.4438947512676442,0.08131609870740306,0.0,1.5295197308048751,8396,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023304.0,42.29444185709363,1,0.45434173669467787,0.4542857142857143,0.4544852210402327,0.08131609870740306,0.0,1.5356265356268848,7892,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023366.0,82.43607102431439,1,0.443766619740341,0.44371565325296936,0.4438947512676442,0.08131609870740306,0.0,1.5295197308048751,7396,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023429.0,42.40701730577668,1,0.45434173669467787,0.4542857142857143,0.4544852210402327,0.08131609870740306,0.0,1.5356265356268848,6892,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023511.0,83.21638851792157,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,6395,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023611.0,83.22255703565817,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,5895,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023711.0,83.22872555339478,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,5395,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023811.0,83.23489407112916,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,4895,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784023911.0,83.24106258886576,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,4395,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024005.0,83.24646004188585,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.0,0.008166666666666666,1.5294027682193585,3894,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024088.0,80.12133474386785,1,0.44280155642023344,0.4429352619509614,0.44258852725016706,0.0,0.008166666666666666,1.529870725924007,3396,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024179.0,83.2572549479238,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,2895,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024279.0,83.26419453037693,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,2395,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024379.0,83.2703630481113,1,0.4387846291331546,0.43889264010803514,0.43861114191953127,0.08131609870740306,0.0,1.5294027682193585,1895,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024492.0,90.89156671097776,1,0.44675716440422325,0.4468376068376068,0.44666653453048716,0.08131609870740306,0.0,1.5282341254683693,1398,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024659.0,80.17222501518928,1,0.44280155642023344,0.4429352619509614,0.44258852725016706,0.08131609870740306,0.0,1.529870725924007,897,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,RELIANCE,1784024825.0,143.40955565082635,1,0.4602295211713494,0.4603079683061743,0.46009753166312284,0.08131609870740306,0.0,1.520334473582806,399,1,1,1,1,0,1,1,1,0,1,0,l2_l5_replenishment,synthetic
2026-01-01,SBIN,1784020575.0,-0.007732397198090268,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.0,0.0,1.9331142470524405,19899,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021075.0,-0.046394383186321164,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.0,0.0,1.9331142470524405,19399,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021500.0,-0.08022362092630075,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.01971311803830435,0.0,1.9331142470524405,18896,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021625.0,-0.06475882653012022,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.01971311803830435,0.0,1.9331142470524405,18396,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021750.0,-0.0995546139204162,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.01971311803830435,0.0,1.9331142470524405,17896,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021875.0,-0.04542783353600477,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.01971311803830435,0.0,1.9331142470524405,17396,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784021989.0,41.52200640242576,1,0.059257159058690105,0.05912596401028278,0.05943280820173994,0.0,0.03264957264957265,1.9251131003950859,16895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022060.0,82.97538777972014,1,0.04129530600118835,0.04141414141414142,0.04107432155474725,0.0,0.03264957264957265,1.9171779141108656,16398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022132.0,12.461724633872073,1,0.05283698589012309,0.05273902687989112,0.053012222463296406,0.0,0.03264957264957265,1.9306882903759577,15894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022203.0,98.57066637799062,1,0.05394190871369295,0.054081289889150154,0.05371933013111777,0.0,0.03264957264957265,1.914241960184202,15397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022275.0,-0.014498244744753919,-1,0.039660471242499634,0.039641731630452814,0.039694852234117506,0.0,0.02854700854700855,1.9331142470524405,14893,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-01-01,SBIN,1784022346.0,82.06973075792989,1,0.06429548563611491,0.0641860465116279,0.06453023974880606,0.0,0.03264957264957265,1.9173617102870817,14396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022417.0,81.15537478929235,1,0.04652248327368912,0.046376300476106504,0.04668756815703384,0.0,0.03264957264957265,1.9175455417048715,13899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022491.0,83.08267479083975,1,0.04129530600118835,0.04141414141414142,0.04107432155474725,0.0,0.028200118916164103,1.9171779141108656,13397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022563.0,12.495553871609832,1,0.05283698589012309,0.05273902687989112,0.053012222463296406,0.0,0.028200118916164103,1.9306882903759577,12893,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022634.0,98.48464345916463,1,0.05394190871369295,0.054081289889150154,0.05371933013111777,0.0,0.028200118916164103,1.914241960184202,12396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022705.0,86.9711040316723,1,0.04976958525345622,0.04979108635097493,0.04974903448925482,0.0,0.028200118916164103,1.9164430816409113,11899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022777.0,82.10355999566987,1,0.06429548563611491,0.0641860465116279,0.06453023974880606,0.0,0.028200118916164103,1.9173617102870817,11395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022848.0,81.10318110820857,1,0.04652248327368912,0.046376300476106504,0.04668756815703384,0.0,0.028200118916164103,1.9175455417048715,10898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022920.0,41.44854862904835,1,0.059257159058690105,0.05912596401028278,0.05943280820173994,0.0,0.028200118916164103,1.9251131003950859,10394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784022991.0,83.04787900344834,1,0.04129530600118835,0.04141414141414142,0.04107432155474725,0.0,0.028200118916164103,1.9171779141108656,9897,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023063.0,12.534215857600284,1,0.05283698589012309,0.05273902687989112,0.053012222463296406,0.0,0.028200118916164103,1.9306882903759577,9393,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023134.0,98.49720860461319,1,0.05394190871369295,0.054081289889150154,0.05371933013111777,0.0,0.028200118916164103,1.914241960184202,8896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023205.0,86.93244204568407,1,0.04976958525345622,0.04979108635097493,0.04974903448925482,0.0,0.028200118916164103,1.9164430816409113,8399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023277.0,82.14222198166033,1,0.06429548563611491,0.0641860465116279,0.06453023974880606,0.0,0.028200118916164103,1.9173617102870817,7895,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023348.0,81.08288356556415,1,0.04652248327368912,0.046376300476106504,0.04668756815703384,0.0,0.028200118916164103,1.9175455417048715,7398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023420.0,41.40988664305789,1,0.059257159058690105,0.05912596401028278,0.05943280820173994,0.0,0.028200118916164103,1.9251131003950859,6894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023502.0,81.071284969767,1,0.04652248327368912,0.046376300476106504,0.04668756815703384,0.0,0.03018160115951914,1.9175455417048715,6396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023585.0,153.67269535901505,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,5898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023669.0,98.56583362974236,1,0.05394190871369295,0.054081289889150154,0.05371933013111777,0.0,0.03018160115951914,1.914241960184202,5394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023752.0,81.05195397677178,1,0.04652248327368912,0.046376300476106504,0.04668756815703384,0.0,0.03018160115951914,1.9175455417048715,4896,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023835.0,153.65336436602206,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,4398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784023919.0,98.58516462273758,1,0.05394190871369295,0.054081289889150154,0.05371933013111777,0.0,0.03018160115951914,1.914241960184202,3894,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784024028.0,86.86864976880094,1,0.04976958525345622,0.04979108635097493,0.04974903448925482,0.0,0.025645380434782608,1.9164430816409113,3396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784024159.0,86.96627128342405,1,0.04976958525345622,0.04979108635097493,0.04974903448925482,0.0,0.03018160115951914,1.9164430816409113,2897,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784024325.0,149.74850378114414,1,0.04643962848297214,0.04631578947368421,0.046705271294701575,0.0,0.03018160115951914,1.9045805161417533,2399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784024509.0,153.6069699828335,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,1898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784024759.0,153.62726752548016,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,1398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784025009.0,153.64659851847318,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-01-01,SBIN,1784025259.0,153.6659295114684,1,0.0721517365115981,0.07218591140159768,0.07206853190820497,0.0,0.03018160115951914,1.9038553069949369,398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786613075.0,-0.00602406009631018,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.0,0.0,1.5060240963841725,19899,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786613508.0,-40.02762031554141,-1,0.004924760601915185,0.00496124031007752,0.004727863233522839,0.002129576541895323,0.0,1.5120586678766577,19398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786613675.0,-0.04216842067195081,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.002129576541895323,0.0,1.5060240963841725,18897,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786613841.0,-12.82371792940995,-1,0.0336950314106225,0.03365695792880259,0.03381678768661155,0.002129576541895323,0.0,1.5079544597756573,18399,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786614000.0,-0.06249962349547111,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.0,0.011770640659155876,1.5060240963841725,17896,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614125.0,-0.0504515033050712,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.0,0.011770640659155876,1.5060240963841725,17396,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614250.0,-0.0775597737379119,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.0,0.011770640659155876,1.5060240963841725,16896,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614375.0,-0.03539135306374064,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.0,0.011770640659155876,1.5060240963841725,16396,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614495.0,-0.02786127794363047,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.007977207977207978,0.0,1.5060240963841725,15895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614595.0,-0.02183721784732029,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.007977207977207978,0.0,1.5060240963841725,15395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614695.0,-0.01581315775101011,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.007977207977207978,0.0,1.5060240963841725,14895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614795.0,-0.009789097656920376,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.007977207977207978,0.0,1.5060240963841725,14395,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614895.0,-0.003765037560610196,-1,0.013610420020488805,0.013766793829822524,0.013359145630072188,0.007977207977207978,0.0,1.5060240963841725,13895,1,0,0,0,0,0,1,1,0,1,0,impulse_threshold,synthetic
2026-02-02,AXISBANK,1786614991.0,-45.181203727687745,-1,0.01680672268907563,0.017006802721088437,0.01649258195347376,0.01626539979064337,0.0,1.5128593040833442,13397,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615063.0,-39.933494376540594,-1,0.004924760601915185,0.00496124031007752,0.004727863233522839,0.01626539979064337,0.0,1.5120586678766577,12893,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615134.0,-33.21290233191498,-1,0.03385049365303244,0.03388746803069054,0.03377117649239435,0.01626539979064337,0.0,1.5110305228169045,12396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615205.0,-11.30941982277145,-1,0.03783485225075946,0.0378716744913928,0.03782737555192645,0.01626539979064337,0.0,1.5077271013932763,11899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615277.0,-24.13765579725391,-1,0.018504588536181737,0.01824381926683717,0.01905119638350164,0.01626539979064337,0.0,1.5096618357491354,11395,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615348.0,-48.29037174474915,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,10898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615420.0,-12.919349883434572,-1,0.0336950314106225,0.03365695792880259,0.03381678768661155,0.01626539979064337,0.0,1.5079544597756573,10394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615504.0,-48.28058264709334,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,9898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615604.0,-48.27455858699703,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,9398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615704.0,-48.26853452690072,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,8898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615804.0,-48.26251046680441,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,8398,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615904.0,-48.2564864067081,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.01626539979064337,0.0,1.5133171912836372,7898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786615998.0,-11.35761230353971,-1,0.03783485225075946,0.0378716744913928,0.03782737555192645,0.059363957597173146,0.0,1.5077271013932763,7396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786616069.0,-78.31880530840274,-1,0.0005263157894736842,0.0005964807634953773,0.0003977014011769184,0.059363957597173146,0.0,1.5179113539772728,6899,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786616142.0,-48.26326347431631,-1,0.01971131460499767,0.019876868953386105,0.019367382038435663,0.020188863562357537,0.0,1.5133171912836372,6396,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786616225.0,4.502984921777031,1,0.01935483870967742,0.019498607242339833,0.019121822561328484,0.01660696841419733,0.0,1.5053439710977383,5898,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
2026-02-02,AXISBANK,1786616309.0,-33.14136661827338,-1,0.03385049365303244,0.03388746803069054,0.03377117649239435,0.020188863562357537,0.0,1.5110305228169045,5394,1,1,0,0,0,0,1,1,0,1,0,top5_alignment,synthetic
