feed_profile,quarter_profile,scenario_day,trade_date,bar_index,symbol,source_sequence,drop_reason
stressed_retail,Q-A,54,2026-09-25,33,ULTRACEMCO,129483,random_profile_drop
stressed_retail,Q-A,54,2026-09-25,20,WIPRO,129545,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,53,ADANIPORTS,129653,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,42,BAJAJ-AUTO,129792,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,48,BPCL,130023,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,59,BRITANNIA,130109,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,42,HCLTECH,130392,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,71,HDFCBANK,130496,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,51,HINDUNILVR,130551,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,51,INFY,130701,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,24,ITBEES,130749,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,43,JUNIORBEES,130918,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,55,JUNIORBEES,130930,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,74,JUNIORBEES,130949,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,14,LT,131039,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,42,M&M,131142,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,70,MARUTI,131245,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,50,NIFTYBEES,131375,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,62,NIFTYBEES,131387,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,43,ONGC,131443,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,17,SBIN,131567,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,26,SBIN,131576,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,20,TECHM,131795,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,59,TECHM,131834,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,18,ULTRACEMCO,131868,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,51,ULTRACEMCO,131901,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,59,ULTRACEMCO,131909,random_profile_drop
stressed_retail,Q-A,55,2026-09-28,26,WIPRO,131951,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,58,BAJAJ-AUTO,132208,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,55,BHARTIARTL,132355,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,6,CIPLA,132531,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,23,DRREDDY,132623,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,68,DRREDDY,132668,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,10,GOLDBEES,132685,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,33,HCLTECH,132783,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,66,HDFCBANK,132891,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,11,ICICIBANK,132986,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,17,ITBEES,133142,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,48,ITBEES,133173,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,6,JUNIORBEES,133281,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,28,KOTAKBANK,133378,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,62,KOTAKBANK,133412,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,20,MARUTI,133595,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,46,MARUTI,133621,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,64,NESTLEIND,133714,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,39,ONGC,133839,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,29,RELIANCE,133904,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,23,SUNPHARMA,134048,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,63,SUNPHARMA,134088,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,7,TCS,134107,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,59,TECHM,134234,random_profile_drop
stressed_retail,Q-A,56,2026-09-29,9,ULTRACEMCO,134259,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,31,AXISBANK,134506,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,43,BAJAJ-AUTO,134593,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,6,BHARTIARTL,134706,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,31,BHARTIARTL,134731,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,63,BPCL,134838,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,69,BPCL,134844,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,43,CIPLA,134968,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,10,DRREDDY,135010,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,49,HINDUNILVR,135349,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,50,HINDUNILVR,135350,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,17,ICICIBANK,135392,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,63,ITBEES,135588,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,48,KOTAKBANK,135798,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,33,LT,135858,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,72,LT,135897,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,68,M&M,135968,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,27,NIFTYBEES,136152,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,66,NIFTYBEES,136191,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,13,ONGC,136213,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,14,ONGC,136214,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,26,SBIN,136376,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,44,TCS,136544,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,49,TECHM,136624,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,8,ULTRACEMCO,136658,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,42,ULTRACEMCO,136692,random_profile_drop
stressed_retail,Q-A,57,2026-09-30,65,WIPRO,136790,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,52,ADANIPORTS,136852,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,1,BAJAJ-AUTO,136951,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,24,BANKBEES,137049,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,50,BHARTIARTL,137150,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,3,BRITANNIA,137253,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,32,CIPLA,137357,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,6,DRREDDY,137406,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,27,DRREDDY,137427,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,37,HCLTECH,137587,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,63,HDFCBANK,137688,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,55,ITBEES,137980,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,54,ITC,138054,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,28,KOTAKBANK,138178,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,16,LT,138241,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,14,MARUTI,138389,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,18,NESTLEIND,138468,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,73,NESTLEIND,138523,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,48,NIFTYBEES,138573,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,46,RELIANCE,138721,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,58,SBIN,138808,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,52,TECHM,139027,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,72,TECHM,139047,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,9,WIPRO,139134,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,26,WIPRO,139151,random_profile_drop
stressed_retail,Q-A,58,2026-10-01,41,WIPRO,139166,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,48,AXISBANK,139323,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,4,BAJAJ-AUTO,139354,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,27,BPCL,139602,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,58,CIPLA,139783,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,67,CIPLA,139792,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,35,DRREDDY,139835,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,23,HCLTECH,139973,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,24,HINDUNILVR,140124,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,2,INFY,140252,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,43,INFY,140293,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,43,JUNIORBEES,140518,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,0,KOTAKBANK,140550,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,55,KOTAKBANK,140605,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,8,M&M,140708,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,48,M&M,140748,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,6,MARUTI,140781,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,56,RELIANCE,141131,random_profile_drop
stressed_retail,Q-A,59,2026-10-02,14,SUNPHARMA,141239,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,73,AXISBANK,141748,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,49,BHARTIARTL,141949,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,22,BPCL,141997,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,27,BRITANNIA,142077,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,40,BRITANNIA,142090,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,4,CIPLA,142129,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,68,CIPLA,142193,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,74,CIPLA,142199,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,11,GOLDBEES,142286,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,14,HDFCBANK,142439,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,6,INFY,142656,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,13,ITC,142813,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,19,JUNIORBEES,142894,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,53,KOTAKBANK,143003,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,55,KOTAKBANK,143005,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,66,KOTAKBANK,143016,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,30,LT,143055,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,41,MARUTI,143216,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,60,NIFTYBEES,143385,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,4,SBIN,143554,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,11,TCS,143711,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,32,TECHM,143807,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,32,WIPRO,143957,random_profile_drop
stressed_retail,Q-A,60,2026-10-05,65,WIPRO,143990,random_profile_drop
stressed_retail,Q-A,61,2026-10-06,42,ADANIPORTS,144042,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,56,BAJAJ-AUTO,144206,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,2,BANKBEES,144227,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,20,BHARTIARTL,144320,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,71,BPCL,144446,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,23,DRREDDY,144623,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,56,DRREDDY,144656,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,7,GOLDBEES,144682,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,52,GOLDBEES,144727,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,41,HCLTECH,144791,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,48,HCLTECH,144798,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,17,HDFCBANK,144842,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,30,HDFCBANK,144855,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,41,HDFCBANK,144866,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,25,HINDUNILVR,144925,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,27,HINDUNILVR,144927,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,71,HINDUNILVR,144971,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,2,ICICIBANK,144977,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,35,ITBEES,145160,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,37,ITC,145237,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,37,JUNIORBEES,145312,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,15,LT,145440,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,56,LT,145481,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,44,M&M,145544,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,72,M&M,145572,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,43,MARUTI,145618,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,5,NESTLEIND,145655,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,9,NESTLEIND,145659,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,61,NESTLEIND,145711,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,16,ONGC,145816,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,34,ONGC,145834,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,38,ONGC,145838,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,9,RELIANCE,145884,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,3,SUNPHARMA,146028,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,4,SUNPHARMA,146029,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,47,TCS,146147,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,60,TECHM,146235,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,45,ULTRACEMCO,146295,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,59,ULTRACEMCO,146309,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,8,WIPRO,146333,shock_day_drop
stressed_retail,Q-A,61,2026-10-06,53,WIPRO,146378,shock_day_drop
stressed_retail,Q-A,62,2026-10-07,53,AXISBANK,146528,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,12,BAJAJ-AUTO,146562,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,32,BAJAJ-AUTO,146582,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,24,BHARTIARTL,146724,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,7,BPCL,146782,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,39,CIPLA,146964,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,68,DRREDDY,147068,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,35,HCLTECH,147185,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,23,INFY,147473,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,14,JUNIORBEES,147689,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,10,KOTAKBANK,147760,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,15,KOTAKBANK,147765,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,61,M&M,147961,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,28,NIFTYBEES,148153,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,38,ONGC,148238,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,57,ONGC,148257,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,40,SUNPHARMA,148465,random_profile_drop
stressed_retail,Q-A,62,2026-10-07,65,TECHM,148640,random_profile_drop
stressed_retail,Q-A,63,2026-10-08,40,ADANIPORTS,148840,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,48,ADANIPORTS,148848,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,50,ADANIPORTS,148850,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,63,AXISBANK,148938,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,29,BAJAJ-AUTO,148979,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,11,BANKBEES,149036,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,23,BANKBEES,149048,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,47,BANKBEES,149072,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,55,BANKBEES,149080,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,70,BRITANNIA,149320,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,50,CIPLA,149375,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,43,DRREDDY,149443,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,73,DRREDDY,149473,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,17,GOLDBEES,149492,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,46,GOLDBEES,149521,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,22,HDFCBANK,149647,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,42,HINDUNILVR,149742,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,55,ICICIBANK,149830,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,72,ICICIBANK,149847,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,58,INFY,149908,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,46,ITBEES,149971,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,5,ITC,150005,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,33,ITC,150033,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,38,JUNIORBEES,150113,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,56,LT,150281,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,20,M&M,150320,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,39,M&M,150339,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,69,M&M,150369,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,38,MARUTI,150413,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,23,NIFTYBEES,150548,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,70,NIFTYBEES,150595,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,46,ONGC,150646,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,45,RELIANCE,150720,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,6,SBIN,150756,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,25,SBIN,150775,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,36,SBIN,150786,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,40,SBIN,150790,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,60,SBIN,150810,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,56,SUNPHARMA,150881,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,55,TECHM,151030,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,56,TECHM,151031,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,62,TECHM,151037,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,70,TECHM,151045,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,17,ULTRACEMCO,151067,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,26,ULTRACEMCO,151076,shock_day_drop
stressed_retail,Q-A,63,2026-10-08,45,WIPRO,151170,shock_day_drop
stressed_retail,Q-B,1,2026-07-14,8,BANKBEES,151433,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,11,BANKBEES,151436,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,48,BHARTIARTL,151548,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,22,BPCL,151597,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,7,DRREDDY,151807,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,12,HCLTECH,151962,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,43,HCLTECH,151993,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,58,ICICIBANK,152233,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,74,INFY,152324,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,4,ITBEES,152329,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,53,ITBEES,152378,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,34,JUNIORBEES,152509,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,17,NESTLEIND,152867,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,42,ONGC,153042,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,21,RELIANCE,153096,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,0,SUNPHARMA,153225,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,35,TCS,153335,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,36,TECHM,153411,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,57,TECHM,153432,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,12,ULTRACEMCO,153462,random_profile_drop
stressed_retail,Q-B,1,2026-07-14,42,WIPRO,153567,random_profile_drop
stressed_retail,Q-B,2,2026-07-15,47,AXISBANK,153722,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,18,BAJAJ-AUTO,153768,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,59,BAJAJ-AUTO,153809,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,61,BAJAJ-AUTO,153811,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,15,BANKBEES,153840,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,67,BHARTIARTL,153967,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,42,BPCL,154017,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,55,CIPLA,154180,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,16,DRREDDY,154216,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,19,DRREDDY,154219,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,26,DRREDDY,154226,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,11,GOLDBEES,154286,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,58,GOLDBEES,154333,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,1,HCLTECH,154351,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,30,HCLTECH,154380,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,47,HCLTECH,154397,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,62,HCLTECH,154412,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,11,HDFCBANK,154436,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,62,ICICIBANK,154637,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,36,ITBEES,154761,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,11,JUNIORBEES,154886,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,37,KOTAKBANK,154987,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,59,KOTAKBANK,155009,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,13,LT,155038,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,70,LT,155095,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,10,M&M,155110,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,17,NESTLEIND,155267,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,37,NESTLEIND,155287,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,60,ONGC,155460,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,15,RELIANCE,155490,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,1,SBIN,155551,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,17,SBIN,155567,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,34,SBIN,155584,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,2,SUNPHARMA,155627,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,18,TECHM,155793,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,11,ULTRACEMCO,155861,shock_day_drop
stressed_retail,Q-B,2,2026-07-15,74,ULTRACEMCO,155924,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,12,AXISBANK,156087,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,43,AXISBANK,156118,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,7,BANKBEES,156232,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,42,BANKBEES,156267,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,65,BANKBEES,156290,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,74,BHARTIARTL,156374,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,42,BPCL,156417,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,65,BRITANNIA,156515,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,4,CIPLA,156529,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,5,GOLDBEES,156680,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,11,GOLDBEES,156686,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,27,GOLDBEES,156702,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,53,HCLTECH,156803,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,61,HDFCBANK,156886,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,63,HINDUNILVR,156963,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,20,ITBEES,157145,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,2,JUNIORBEES,157277,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,52,JUNIORBEES,157327,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,33,KOTAKBANK,157383,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,1,LT,157426,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,14,M&M,157514,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,60,M&M,157560,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,25,MARUTI,157600,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,35,MARUTI,157610,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,20,NESTLEIND,157670,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,59,NIFTYBEES,157784,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,25,ONGC,157825,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,43,ONGC,157843,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,2,RELIANCE,157877,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,17,RELIANCE,157892,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,40,RELIANCE,157915,shock_day_drop
stressed_retail,Q-B,3,2026-07-16,22,TECHM,158197,shock_day_drop
