trade_month,trade_date,symbol,bucket_start_utc_ms,dense_rows,first_callback_received_utc_ms,last_callback_received_utc_ms,open_mid_price,close_mid_price,avg_spread_bps,avg_l1_imbalance,avg_l5_imbalance,avg_l5_depth,avg_microprice_dev,duplicate_fraction,disconnect_fraction,out_of_order_fraction,sector,is_etf,bucket_return,bucket_ms,market_symbol_count,market_l1_pressure_sum,market_l5_pressure_sum,market_microprice_sum,market_return_sum,market_dense_rows,etf_symbol_count,etf_l5_pressure_mean,etf_return_mean,sector_symbol_count,sector_l1_pressure_sum,sector_l5_pressure_sum,sector_return_sum,sector_dense_rows,x_market_l1_ex_target,x_market_l5_ex_target,x_market_microprice_ex_target,x_market_return_ex_target,x_sector_l1_ex_target,x_sector_l5_ex_target,x_sector_return_ex_target,x_market_l5_ex_target_lag1_bucket,x_market_l5_ex_target_lag2_bucket,x_market_return_ex_target_lag1_bucket,x_market_return_ex_target_lag2_bucket,x_sector_l5_ex_target_lag1_bucket,x_sector_l5_ex_target_lag2_bucket,x_sector_return_ex_target_lag1_bucket,x_sector_return_ex_target_lag2_bucket,etf_l5_pressure_mean_lag1_bucket,etf_l5_pressure_mean_lag2_bucket,etf_return_mean_lag1_bucket,etf_return_mean_lag2_bucket,target_next_bucket_return,cross_symbol_cache_role
2026-09,2026-09-01,BHARTIARTL,1789635000.0,5,1789636749,1789639745,1907.9,1907.9,1.5724094554219534,0.35081967213114756,0.11033950617283952,5184.0,2.7581608480421267e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,0.2648804311639889,1.176537877947121,6.814721961460051e-05,0.0,150.0,5.0,0.1575679768890374,0.0,1,0.35081967213114756,0.11033950617283952,0.0,5.0,-0.0027722335795857633,0.034393495863686493,1.3085681011025563e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-10,2026-10-01,ADANIPORTS,1784710000.0,3,1784712500,1784714500,1818.2,1818.2,2.199978000220498,0.216,0.21430812676498276,6374.0,2.3759762402289335e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,0.44313626469204226,1.2493372123385194,9.526459143080545e-05,0.0,143.0,5.0,0.1573400581433745,0.0,2,-0.14114285714285715,0.1022391612477414,0.0,10.0,0.00732697628038846,0.03338803501850118,2.306607388016649e-06,0.0,-0.35714285714285715,-0.11206896551724135,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-10,2026-10-01,AXISBANK,1784710000.0,7,1784711501,1784714507,1321.5,1321.5,1.5134317063928724,0.34895833333333337,0.05792215752375114,6526.0,2.6406230293731815e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,0.44313626469204226,1.2493372123385194,9.526459143080545e-05,0.0,143.0,5.0,0.1573400581433745,0.0,4,-1.2138698686436973,-1.096245411889804,0.0,25.0,0.003037997785764803,0.0384327437037022,2.2212374560346334e-06,0.0,-0.5209427339923436,-0.3847225231378517,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-10,2026-10-01,BAJAJ-AUTO,1784710000.0,3,1784712500,1784714500,10248.0,10248.0,2.927400468384075,0.4166666666666667,0.11694510739856802,419.0,6.0987509758001554e-05,0.0,0.0,0.0,auto,False,0.0,5000,32,0.44313626469204226,1.2493372123385194,9.526459143080545e-05,0.0,143.0,5.0,0.1573400581433745,0.0,3,-0.3462512664640323,-0.2628542844862396,0.0,14.0,0.0008538580008185669,0.03652877757870811,1.1057123120259322e-06,0.0,-0.3814589665653495,-0.1898996959424038,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-10,2026-10-01,BANKBEES,1784710000.0,4,1784711999,1784714996,599.51,599.51,3.6696635585732897,0.32625994694960214,0.3268840692775784,6409.0,5.9863211897175634e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,0.44313626469204226,1.2493372123385194,9.526459143080545e-05,0.0,143.0,5.0,0.1573400581433745,0.0,1,0.32625994694960214,0.3268840692775784,0.0,4.0,0.0037702037981432296,0.02975655300196584,1.1419799849558007e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-10,2026-10-01,BHARTIARTL,1784710000.0,4,1784712249,1784714496,1904.9,1904.9,1.5748858207777547,0.35106382978723405,0.1113892365456821,6392.0,2.764427238592711e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,0.44313626469204226,1.2493372123385194,9.526459143080545e-05,0.0,143.0,5.0,0.1573400581433745,0.0,1,0.35106382978723405,0.1113892365456821,0.0,4.0,0.0029700785453163937,0.03670799921912378,2.1813006143509144e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-11,2026-11-02,ADANIPORTS,1787300000.0,1,1787304500,1787304500,1825.8,1825.8,2.190820462263616,0.2175925925925926,0.22341729067392785,7345.0,2.3835315214338915e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,2.2174531819804697,1.771900810707312,0.00031151350352937355,0.0,56.0,5.0,0.16587467835631164,0.0,2,-0.24907407407407403,0.10542889608978857,0.0,4.0,0.06451163191573797,0.04995108129139949,9.279941558549505e-06,0.0,-0.4666666666666666,-0.11798839458413928,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-11,2026-11-02,AXISBANK,1787300000.0,3,1787303501,1787304503,1327.6999999999998,1327.6999999999998,1.5063643895461738,0.35034802784222735,0.07465538419544152,7327.0,2.6387589654736706e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,2.2174531819804697,1.771900810707312,0.00031151350352937355,0.0,56.0,5.0,0.16587467835631164,0.0,4,-1.1011926105603602,-1.0206583026939242,0.0,12.0,0.060229198520588466,0.05474985246812485,9.197610124988286e-06,0.0,-0.4838468794675292,-0.36510456229645527,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-11,2026-11-02,BAJAJ-AUTO,1787300000.0,1,1787304500,1787304500,10326.0,10326.0,2.905287623474724,0.9642857142857143,0.14705882352941177,476.0,0.00014007636756046396,0.0,0.0,0.0,auto,False,0.0,5000,32,2.2174531819804697,1.771900810707312,0.00031151350352937355,0.0,56.0,5.0,0.16587467835631164,0.0,3,0.3778077268643306,-0.1820837185163561,0.0,6.0,0.04042475702241146,0.052414257650900006,5.530230192545471e-06,0.0,-0.29323899371069184,-0.16457127102288394,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-11,2026-11-02,BANKBEES,1787300000.0,2,1787303999,1787304998,600.37,600.37,3.6644069490485416,0.3373205741626794,0.3383056571911061,7106.0,6.180399280086447e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,2.2174531819804697,1.771900810707312,0.00031151350352937355,0.0,56.0,5.0,0.16587467835631164,0.0,1,0.3373205741626794,0.3383056571911061,0.0,2.0,0.0606494389618642,0.046245004952135675,8.05514550737126e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-11,2026-11-02,BHARTIARTL,1787300000.0,2,1787304249,1787304998,1915.4,1915.4,1.5662524798995223,0.3491271820448878,0.11825117370892019,6816.0,2.7341065733719488e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,2.2174531819804697,1.771900810707312,0.00031151350352937355,0.0,56.0,5.0,0.16587467835631164,0.0,1,0.3491271820448878,0.11825117370892019,0.0,2.0,0.06026858064308329,0.05334353667736748,9.166852832117873e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-12,2026-12-01,ADANIPORTS,1789980000.0,3,1789982500,1789984500,1817.4,1817.4,2.2009464069542397,0.21629213483146068,0.21526515777300512,6053.0,2.3802369850377744e-05,0.0,0.0,0.0,infrastructure,False,0.0,5000,32,0.6614737912753266,1.3553102233526284,0.00012906333965832366,0.0,123.0,5.0,0.15871591165011534,0.0,2,-0.16832324978392396,0.104154046661894,0.0,9.0,0.014360698594963415,0.03677564727676204,3.39551515509503e-06,0.0,-0.38461538461538464,-0.11111111111111112,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-12,2026-12-01,AXISBANK,1789980000.0,6,1789982001,1789984506,1321.6,1321.6,1.513317191283637,0.35068493150684926,0.06445375443119562,6206.0,2.653487677865832e-05,0.0,0.0,0.0,private_bank,False,0.0,5000,32,0.6614737912753266,1.3553102233526284,0.00012906333965832366,0.0,123.0,5.0,0.15871591165011534,0.0,4,-1.1620836352124997,-1.0681444283861217,0.0,23.0,0.010025447089305719,0.04164053125553009,3.3073697703117853e-06,0.0,-0.5042561889064496,-0.37753272760577244,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-12,2026-12-01,BAJAJ-AUTO,1789980000.0,2,1789983000,1789984000,10305.5,10305.5,2.9110669060210568,0.4166666666666667,0.11662531017369727,403.0,6.064722720877202e-05,0.0,0.0,0.0,auto,False,0.0,5000,32,0.6614737912753266,1.3553102233526284,0.00012906333965832366,0.0,123.0,5.0,0.15871591165011534,0.0,3,-0.2651515151515152,-0.24228979173610854,0.0,13.0,0.00789700401963419,0.039957577844481645,2.2069713693403755e-06,0.0,-0.34090909090909094,-0.1794575509549029,0.0,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-12,2026-12-01,BANKBEES,1789980000.0,3,1789982999,1789984997,600.26,600.26,3.4984839902714886,0.3305084745762712,0.32956622901778293,6017.0,5.7813930347677915e-05,0.0,0.0,0.0,bank_etf,True,0.0,5000,32,0.6614737912753266,1.3553102233526284,0.00012906333965832366,0.0,123.0,5.0,0.15871591165011534,0.0,1,0.3305084745762712,0.32956622901778293,0.0,3.0,0.010676300538679205,0.033088515946285334,2.298368042278895e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
2026-12,2026-12-01,BHARTIARTL,1789980000.0,4,1789982749,1789984996,1907.9,1907.9,1.5724094554219534,0.3494318181818182,0.1111111111111111,5985.0,2.747249474666445e-05,0.0,0.0,0.0,telecom,False,0.0,5000,32,0.6614737912753266,1.3553102233526284,0.00012906333965832366,0.0,123.0,5.0,0.15871591165011534,0.0,1,0.3494318181818182,0.1111111111111111,0.0,4.0,0.010065870099790594,0.04013545523359733,3.2771240294083615e-06,0.0,,,,,,,,,,,,,,,,0.0,feature_cache_not_strategy_verdict
