candidate_id,feature_id,feature_family,execution_profile,horizon_events,threshold_quantile,trades,mean_gross_return,mean_cost_return,mean_net_return,best_baseline_mean_net_return,net_return_lift_vs_best_baseline,positive_after_costs,beats_best_baseline_proxy,enough_trades_for_edge
F02_mlofi_qty_event_h5_q70,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,5,0.7,4871,7.880485445998124e-05,0.001252697415430157,-0.0011738925609701756,-0.001104373851458,-6.951870951217554e-05,False,False,True
F05_microprice_dev_h5_q85,F05_microprice_dev,microprice_pressure,zero_latency_spread_only_control,5,0.85,2057,-0.00020764095453099522,0.0009697516057208051,-0.0011773925602518002,-0.0004731718811567,-0.0007042206790951002,False,False,True
F01_momentum_3_event_h3_q95,F01_momentum_3_event,short_horizon_momentum,retail_marketable_default,3,0.95,672,-0.00010545714099479217,0.0010780112314970826,-0.0011834683724918746,-0.001104373851458,-7.90945210338745e-05,False,False,True
F02_mlofi_qty_event_h5_q50,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,5,0.5,8430,5.5385002958905886e-06,0.001198899473056882,-0.0011933609727609912,-0.001104373851458,-8.89871213029911e-05,False,False,True
F06_l5_mean_reversion_h5_q95,F06_l5_mean_reversion,depth_mean_reversion,zero_latency_spread_only_control,5,0.95,668,-0.00024419883129378933,0.0009573557167394978,-0.0012015545480332872,-0.0004731718811567,-0.0007283826668765872,False,False,True
F01_momentum_3_event_h2_q70,F01_momentum_3_event,short_horizon_momentum,stressed_retail,2,0.7,3902,5.347193055442035e-05,0.0012741961922953147,-0.0012207242617408944,-0.001341628946121,0.00012090468438010556,False,True,True
F04_l5_imbalance_h5_q85,F04_l5_imbalance,depth_imbalance,zero_latency_spread_only_control,5,0.85,2068,-0.000285494886730643,0.0009382322304647565,-0.0012237271171953994,-0.0004731718811567,-0.0007505552360386994,False,False,True
F01_momentum_3_event_h2_q85,F01_momentum_3_event,short_horizon_momentum,stressed_retail,2,0.85,1942,2.0070303938860028e-05,0.0012562471934048454,-0.0012361768894659853,-0.001341628946121,0.00010545205665501468,False,True,True
F03_l1_imbalance_h3_q50,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,3,0.5,7828,2.941124594257854e-05,0.0012668139860496364,-0.001237402740107058,-0.001104373851458,-0.00013302888864905786,False,False,True
F01_momentum_3_event_h1_q85,F01_momentum_3_event,short_horizon_momentum,stressed_retail,1,0.85,1995,1.4883621929178843e-05,0.001254272495997478,-0.0012393888740682992,-0.001341628946121,0.0001022400720527008,False,True,True
F02_mlofi_qty_event_h3_q50,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,3,0.5,8729,-4.1254798203268254e-05,0.0011982625894925351,-0.0012395173876958035,-0.001104373851458,-0.0001351435362378034,False,False,True
F01_momentum_3_event_h3_q70,F01_momentum_3_event,short_horizon_momentum,stressed_retail,3,0.7,3805,3.279974933271836e-05,0.001273183197118867,-0.0012403834477861487,-0.001341628946121,0.00010124549833485127,False,True,True
F03_l1_imbalance_h2_q50,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,2,0.5,7940,2.621693816632096e-05,0.0012668981680961134,-0.0012406812299297924,-0.001104373851458,-0.00013630737847179233,False,False,True
F02_mlofi_qty_event_h3_q70,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,3,0.7,5054,4.738539986308579e-06,0.0012531850525979793,-0.0012484465126116706,-0.001104373851458,-0.00014407266115367052,False,False,True
F03_l1_imbalance_h5_q50,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,5,0.5,7603,1.5610006021044115e-05,0.0012665001158948612,-0.001250890109873817,-0.001104373851458,-0.00014651625841581692,False,False,True
F02_mlofi_qty_event_h2_q50,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,2,0.5,8850,-5.355860644433291e-05,0.0011985591789709094,-0.0012521177854152422,-0.001104373851458,-0.00014774393395724215,False,False,True
F02_mlofi_qty_event_h1_q50,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,1,0.5,8958,-5.702145331026501e-05,0.001198301383617396,-0.001255322836927661,-0.001104373851458,-0.00015094898546966088,False,False,True
F01_momentum_3_event_h1_q70,F01_momentum_3_event,short_horizon_momentum,stressed_retail,1,0.7,3991,1.6204521087858328e-05,0.0012755983841207963,-0.0012593938630329382,-0.001341628946121,8.223508308806177e-05,False,True,True
F01_momentum_3_event_h3_q85,F01_momentum_3_event,short_horizon_momentum,stressed_retail,3,0.85,1882,-2.0726459422018097e-06,0.0012574362777068766,-0.0012595089236490786,-0.001341628946121,8.212002247192144e-05,False,True,True
F06_l5_mean_reversion_h5_q50,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,5,0.5,6586,7.072067371958078e-05,0.0013339940666452785,-0.0012632733929256977,-0.001104373851458,-0.0001588995414676976,False,False,True
F03_l1_imbalance_h1_q50,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,1,0.5,8045,3.5873488156620737e-06,0.0012671770358705313,-0.0012635896870548695,-0.001104373851458,-0.00015921583559686935,False,False,True
F07_l1_mean_reversion_h1_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,1,0.5,8045,-3.5873488156620737e-06,0.001267177143490996,-0.0012707644923066579,-0.001104373851458,-0.00016639064084865776,False,False,True
F07_l1_mean_reversion_h5_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,5,0.5,7603,-1.5610006021044115e-05,0.0012665005841950418,-0.001282110590216086,-0.001104373851458,-0.0001777367387580859,False,False,True
F02_mlofi_qty_event_h2_q70,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,2,0.7,5125,-3.067535208400184e-05,0.0012536307999277544,-0.001284306152011756,-0.001104373851458,-0.00017993230055375598,False,False,True
F01_momentum_3_event_h1_q95,F01_momentum_3_event,short_horizon_momentum,retail_marketable_default,1,0.95,692,-0.00021894523542062016,0.0010737652767503153,-0.0012927105121709355,-0.001104373851458,-0.00018833666071293542,False,False,True
F07_l1_mean_reversion_h2_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,2,0.5,7940,-2.621693816632096e-05,0.0012668989546042583,-0.0012931158927705793,-0.001104373851458,-0.00018874204131257922,False,False,True
F05_microprice_dev_h3_q50,F05_microprice_dev,microprice_pressure,retail_marketable_default,3,0.5,6765,4.0141190774012047e-05,0.0013338215952212408,-0.0012936804044472287,-0.001104373851458,-0.0001893065529892286,False,False,True
F07_l1_mean_reversion_h3_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,3,0.5,7828,-2.941124594257854e-05,0.0012668148683870146,-0.001296226114329593,-0.001104373851458,-0.00019185226287159293,False,False,True
F05_microprice_dev_h2_q50,F05_microprice_dev,microprice_pressure,retail_marketable_default,2,0.5,6863,3.5730290097121955e-05,0.0013338696551084509,-0.001298139365011329,-0.001104373851458,-0.0001937655135533288,False,False,True
F02_mlofi_qty_event_h5_q85,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,5,0.85,2221,3.1851854500092745e-05,0.0013364697897053834,-0.0013046179352052907,-0.001104373851458,-0.0002002440837472906,False,False,True
F05_microprice_dev_h5_q50,F05_microprice_dev,microprice_pressure,retail_marketable_default,5,0.5,6568,2.6541708692637956e-05,0.001333616449251616,-0.0013070747405589782,-0.001104373851458,-0.00020270088910097806,False,False,True
F02_mlofi_qty_event_h3_q85,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,3,0.85,2323,2.926036447457723e-05,0.0013370874179245299,-0.0013078270534499525,-0.001104373851458,-0.00020345320199195239,False,False,True
F02_mlofi_qty_event_h1_q70,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,1,0.7,5192,-6.060934569632977e-05,0.0012534265491000493,-0.001314035894796379,-0.001104373851458,-0.0002096620433383789,False,False,True
F06_l5_mean_reversion_h3_q50,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,3,0.5,6770,2.0787020134343072e-05,0.001334971570317065,-0.001314184550182722,-0.001104373851458,-0.0002098106987247219,False,False,True
F05_microprice_dev_h1_q95,F05_microprice_dev,microprice_pressure,zero_latency_spread_only_control,1,0.95,728,-0.00015039834303731954,0.001164176885746983,-0.0013145752287843024,-0.0004731718811567,-0.0008414033476276024,False,False,True
F05_microprice_dev_h1_q50,F05_microprice_dev,microprice_pressure,retail_marketable_default,1,0.5,6959,1.109250872267004e-05,0.0013338970236649297,-0.0013228045149422595,-0.001104373851458,-0.00021843066348425943,False,False,True
F01_momentum_3_event_h1_q50,F01_momentum_3_event,short_horizon_momentum,stressed_retail,1,0.5,6648,-2.459576078307646e-05,0.0012995158432721203,-0.0013241116040551967,-0.001341628946121,1.7517342065803297e-05,False,True,True
F06_l5_mean_reversion_h2_q50,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,2,0.5,6864,8.944968377576114e-06,0.0013352596308812456,-0.0013263146625036692,-0.001104373851458,-0.0002219408110456691,False,False,True
F02_mlofi_qty_event_h3_q50,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,3,0.5,8434,6.067090667344608e-05,0.0013913414313089026,-0.0013306705246354565,-0.001341628946121,1.0958421485543447e-05,False,True,True
F06_l5_mean_reversion_h1_q50,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,1,0.5,6955,4.658901136605746e-06,0.001335563856679956,-0.0013309049555433505,-0.001104373851458,-0.00022653110408535045,False,False,True
F01_momentum_3_event_h2_q50,F01_momentum_3_event,short_horizon_momentum,stressed_retail,2,0.5,6518,-4.116754077321944e-05,0.0012987807366215919,-0.0013399482773948114,-0.001341628946121,1.6806687261885708e-06,False,True,True
F04_l5_imbalance_h1_q50,F04_l5_imbalance,depth_imbalance,retail_marketable_default,1,0.5,6955,-4.658901136605746e-06,0.0013355639964469904,-0.0013402228975835958,-0.001104373851458,-0.00023584904612559575,False,False,True
F04_l5_imbalance_h2_q50,F04_l5_imbalance,depth_imbalance,retail_marketable_default,2,0.5,6864,-8.944968377576114e-06,0.0013352598992302969,-0.0013442048676078728,-0.001104373851458,-0.0002398310161498727,False,False,True
F02_mlofi_qty_event_h3_q70,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,3,0.7,4872,9.972697988989851e-05,0.0014506435774666072,-0.0013509165975767088,-0.001341628946121,-9.28765145570879e-06,False,False,True
F04_l5_imbalance_h3_q50,F04_l5_imbalance,depth_imbalance,retail_marketable_default,3,0.5,6770,-2.0787020134343072e-05,0.0013349721939276693,-0.0013557592140620123,-0.001104373851458,-0.00025138536260401216,False,False,True
F02_mlofi_qty_event_h5_q50,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,5,0.5,8156,2.720363909347252e-05,0.001391297701045142,-0.0013640940619516694,-0.001341628946121,-2.2465115830669433e-05,False,False,True
F01_momentum_3_event_h3_q50,F01_momentum_3_event,short_horizon_momentum,stressed_retail,3,0.5,6400,-7.818454263647405e-05,0.0012982233124179735,-0.0013764078550544477,-0.001341628946121,-3.477890893344767e-05,False,False,True
F02_mlofi_qty_event_h1_q50,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,1,0.5,8716,1.4464072102436695e-05,0.0013909465188083915,-0.0013764824467059548,-0.001341628946121,-3.4853500584954835e-05,False,False,True
F02_mlofi_qty_event_h5_q70,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,5,0.7,4699,7.182199802698048e-05,0.0014505441860068605,-0.00137872218797988,-0.001341628946121,-3.709324185887991e-05,False,False,True
F05_microprice_dev_h2_q95,F05_microprice_dev,microprice_pressure,zero_latency_spread_only_control,2,0.95,714,-0.00022100278893399052,0.0011653962531453586,-0.0013863990420793493,-0.0004731718811567,-0.0009132271609226493,False,False,True
F07_l1_mean_reversion_h5_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,5,0.7,3966,0.00019224896754224124,0.001583017402288701,-0.0013907684347464597,-0.001104373851458,-0.00028639458328845956,False,False,True
F02_mlofi_qty_event_h2_q50,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,2,0.5,8570,-1.9646937638256186e-06,0.0013911759353553068,-0.0013931406291191324,-0.001341628946121,-5.1511682998132404e-05,False,False,True
F02_mlofi_qty_event_h2_q95,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,2,0.95,948,6.620754892618524e-05,0.0014640428546542205,-0.0013978353057280352,-0.001104373851458,-0.00029346145427003507,False,False,True
F04_l5_imbalance_h5_q50,F04_l5_imbalance,depth_imbalance,retail_marketable_default,5,0.5,6586,-7.072067371958078e-05,0.00133399618826549,-0.0014047168619850709,-0.001104373851458,-0.00030034301052707076,False,False,True
F01_momentum_3_event_h5_q70,F01_momentum_3_event,short_horizon_momentum,stressed_retail,5,0.7,3627,-0.0001332446694869999,0.0012731575504908443,-0.001406402219977844,-0.001341628946121,-6.477327385684406e-05,False,False,True
F06_l5_mean_reversion_h5_q50,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,5,0.5,6382,0.00012599214574960632,0.0015340909665325327,-0.0014080988207829262,-0.001341628946121,-6.646987466192621e-05,False,False,True
F02_mlofi_qty_event_h2_q85,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,2,0.85,2353,-7.531989016075263e-05,0.0013376664605903301,-0.0014129863507510829,-0.001104373851458,-0.0003086124992930828,False,False,True
F02_mlofi_qty_event_h1_q70,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,1,0.7,5046,3.74150199830474e-05,0.0014513019775914003,-0.0014138869576083531,-0.001341628946121,-7.225801148735313e-05,False,False,True
F02_mlofi_qty_event_h1_q85,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,1,0.85,2378,-7.998432352920394e-05,0.0013367614082975096,-0.0014167457318267139,-0.001104373851458,-0.0003123718803687138,False,False,True
F02_mlofi_qty_event_h5_q85,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,5,0.85,2114,0.0001229658067907613,0.001546144730792375,-0.0014231789240016137,-0.001341628946121,-8.154997788061371e-05,False,False,True
F06_l5_mean_reversion_h5_q70,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,5,0.7,3928,0.0001624522400006644,0.0015888314865073307,-0.0014263792465066664,-0.001104373851458,-0.0003220053950486663,False,False,True
F07_l1_mean_reversion_h5_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,5,0.5,7383,1.9534078183643658e-05,0.0014559968437545536,-0.0014364627655709102,-0.001341628946121,-9.483381944991017e-05,False,False,True
F02_mlofi_qty_event_h1_q85,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,1,0.85,2313,9.925108608557174e-05,0.0015409713661349797,-0.0014417202800494078,-0.001341628946121,-0.00010009133392840778,False,False,True
F01_momentum_3_event_h1_q95,F01_momentum_3_event,short_horizon_momentum,stressed_retail,1,0.95,670,-0.00018075267433521796,0.001261609786432525,-0.001442362460767743,-0.001341628946121,-0.00010073351464674296,False,False,True
F03_l1_imbalance_h2_q50,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,2,0.5,7706,8.486494271794583e-06,0.001456834530354047,-0.0014483480360822525,-0.001341628946121,-0.00010671908996125255,False,False,True
F07_l1_mean_reversion_h1_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,1,0.5,7810,7.032820434982636e-06,0.0014571867854648675,-0.0014501539650298848,-0.001341628946121,-0.00010852501890888482,False,False,True
F03_l1_imbalance_h3_q50,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,3,0.5,7600,3.840689503013981e-06,0.0014564378150415057,-0.0014525971255384916,-0.001341628946121,-0.00011096817941749163,False,False,True
F07_l1_mean_reversion_h3_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,3,0.5,7600,-3.840689503013981e-06,0.0014564379302621907,-0.0014602786197652046,-0.001341628946121,-0.00011864967364420462,False,False,True
F03_l1_imbalance_h1_q50,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,1,0.5,7810,-7.032820434982636e-06,0.0014571869964494805,-0.0014642198168844632,-0.001341628946121,-0.00012259087076346318,False,False,True
F07_l1_mean_reversion_h2_q50,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,2,0.5,7706,-8.486494271794583e-06,0.0014568347849488754,-0.00146532127922067,-0.001341628946121,-0.00012369233309966992,False,False,True
F02_mlofi_qty_event_h3_q85,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,3,0.85,2212,7.360986146585977e-05,0.0015407198253494275,-0.0014671099638835679,-0.001341628946121,-0.00012548101776256788,False,False,True
F02_mlofi_qty_event_h2_q85,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,2,0.85,2268,6.881991074497434e-05,0.0015404898027760912,-0.0014716698920311168,-0.001341628946121,-0.00013004094591011683,False,False,True
F03_l1_imbalance_h5_q50,F03_l1_imbalance,top_of_book_imbalance,stressed_retail,5,0.5,7383,-1.9534078183643658e-05,0.001455997429776899,-0.0014755315079605427,-0.001341628946121,-0.00013390256183954275,False,False,True
F05_microprice_dev_h3_q95,F05_microprice_dev,microprice_pressure,zero_latency_spread_only_control,3,0.95,694,-0.00030751592847116574,0.0011692421491225717,-0.0014767580775937375,-0.0004731718811567,-0.0010035861964370375,False,False,True
F02_mlofi_qty_event_h2_q70,F02_mlofi_qty_event,order_flow_imbalance,stressed_retail,2,0.7,4958,-3.126154100154708e-05,0.0014505523541386656,-0.0014818138951402126,-0.001341628946121,-0.00014018494901921262,False,False,True
F02_mlofi_qty_event_h1_q95,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,1,0.95,955,-2.0308053898436678e-05,0.0014630864347561516,-0.0014833944886545882,-0.001104373851458,-0.0003790206371965881,False,False,True
F01_momentum_3_event_h5_q50,F01_momentum_3_event,short_horizon_momentum,stressed_retail,5,0.5,6165,-0.00019405991688567834,0.0012973931692748734,-0.0014914530861605516,-0.001341628946121,-0.00014982414003955158,False,False,True
F07_l1_mean_reversion_h3_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,3,0.7,4078,8.938521977869551e-05,0.001584428904427503,-0.0014950436846488076,-0.001104373851458,-0.00039066983319080754,False,False,True
F06_l5_mean_reversion_h3_q50,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,3,0.5,6580,3.788483583870728e-05,0.0015338911456002546,-0.0014960063097615474,-0.001341628946121,-0.0001543773636405474,False,False,True
F06_l5_mean_reversion_h2_q50,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,2,0.5,6670,3.0406303750771758e-05,0.0015344398351857962,-0.0015040335314350243,-0.001341628946121,-0.00016240458531402435,False,False,True
F06_l5_mean_reversion_h1_q50,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,1,0.5,6753,1.868069472731141e-05,0.0015352578687909324,-0.0015165771740636208,-0.001341628946121,-0.0001749482279426208,False,False,True
F05_microprice_dev_h2_q50,F05_microprice_dev,microprice_pressure,stressed_retail,2,0.5,6658,1.650356617420769e-05,0.0015332662341743764,-0.001516762668000169,-0.001341628946121,-0.00017513372187916891,False,False,True
F05_microprice_dev_h3_q50,F05_microprice_dev,microprice_pressure,stressed_retail,3,0.5,6560,1.4313810554354457e-05,0.0015331970733288302,-0.001518883262774476,-0.001341628946121,-0.00017725431665347596,False,False,True
F02_mlofi_qty_event_h3_q95,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,3,0.95,935,-5.914407508989626e-05,0.001462697930399369,-0.0015218420054892653,-0.001104373851458,-0.0004174681540312652,False,False,True
F07_l1_mean_reversion_h1_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,1,0.7,4194,6.0873031236112483e-05,0.0015847613825559056,-0.0015238883513197933,-0.001104373851458,-0.0004195144998617932,False,False,True
F07_l1_mean_reversion_h2_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,2,0.7,4135,5.378400682335183e-05,0.0015848621369670384,-0.0015310781301436866,-0.001104373851458,-0.0004267042786856865,False,False,True
F06_l5_mean_reversion_h3_q70,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,3,0.7,4029,5.9565854148910465e-05,0.0015917623024349144,-0.0015321964482860038,-0.001104373851458,-0.0004278225968280037,False,False,True
F05_microprice_dev_h1_q50,F05_microprice_dev,microprice_pressure,stressed_retail,1,0.5,6744,5.771238144058486e-07,0.0015338603370947225,-0.0015332832132803165,-0.001341628946121,-0.00019165426715931646,False,False,True
F01_momentum_3_event_h5_q95,F01_momentum_3_event,short_horizon_momentum,retail_marketable_default,5,0.95,640,-0.0004534359715090834,0.0010812255569000121,-0.0015346615284090954,-0.001104373851458,-0.00043028767695109534,False,False,True
F06_l5_mean_reversion_h2_q70,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,2,0.7,4093,5.072457487895517e-05,0.0015910144515329874,-0.0015402898766540322,-0.001104373851458,-0.00043591602519603206,False,False,True
F05_microprice_dev_h5_q50,F05_microprice_dev,microprice_pressure,stressed_retail,5,0.5,6371,-1.3448657239446163e-05,0.0015328512706938443,-0.0015462999279332906,-0.001341628946121,-0.00020467098181229065,False,False,True
F06_l5_mean_reversion_h1_q70,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,1,0.7,4154,4.3600162489283275e-05,0.0015905204837833357,-0.0015469203212940526,-0.001104373851458,-0.0004425464698360525,False,False,True
F01_momentum_3_event_h5_q85,F01_momentum_3_event,short_horizon_momentum,stressed_retail,5,0.85,1765,-0.00029584175318882064,0.001257640377405647,-0.0015534821305944679,-0.001341628946121,-0.00021185318447346788,False,False,True
F04_l5_imbalance_h1_q50,F04_l5_imbalance,depth_imbalance,stressed_retail,1,0.5,6753,-1.868069472731141e-05,0.001535258429211774,-0.0015539391239390856,-0.001341628946121,-0.00021231017781808562,False,False,True
F05_microprice_dev_h2_q70,F05_microprice_dev,microprice_pressure,retail_marketable_default,2,0.7,4083,3.498333652256311e-05,0.0015987392971988886,-0.0015637559606763256,-0.001104373851458,-0.0004593821092183255,False,False,True
F04_l5_imbalance_h2_q50,F04_l5_imbalance,depth_imbalance,stressed_retail,2,0.5,6670,-3.0406303750771758e-05,0.0015344407473749085,-0.0015648470511256804,-0.001341628946121,-0.00022321810500468037,False,False,True
F04_l5_imbalance_h3_q50,F04_l5_imbalance,depth_imbalance,stressed_retail,3,0.5,6580,-3.788483583870728e-05,0.00153389228214533,-0.0015717771179840372,-0.001341628946121,-0.00023014817186303715,False,False,True
F05_microprice_dev_h3_q70,F05_microprice_dev,microprice_pressure,retail_marketable_default,3,0.7,4020,2.7593961617687962e-05,0.0015994353530678612,-0.001571841391450173,-0.001104373851458,-0.000467467539992173,False,False,True
F05_microprice_dev_h1_q70,F05_microprice_dev,microprice_pressure,retail_marketable_default,1,0.7,4142,1.4452168070292496e-05,0.0015984637339214074,-0.0015840115658511148,-0.001104373851458,-0.00047963771439311475,False,False,True
F07_l1_mean_reversion_h5_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,5,0.7,3852,0.0001972175878693193,0.0017969397554718936,-0.0015997221676025744,-0.001341628946121,-0.00025809322148157444,False,False,True
F05_microprice_dev_h5_q70,F05_microprice_dev,microprice_pressure,retail_marketable_default,5,0.7,3901,-2.2561383347513943e-05,0.001599419897400827,-0.0016219812807483408,-0.001104373851458,-0.0005176074292903407,False,False,True
F02_mlofi_qty_event_h5_q95,F02_mlofi_qty_event,order_flow_imbalance,retail_marketable_default,5,0.95,885,-0.00017033794903012812,0.0014580770263094654,-0.0016284149753395935,-0.001104373851458,-0.0005240411238815934,False,False,True
F04_l5_imbalance_h1_q70,F04_l5_imbalance,depth_imbalance,retail_marketable_default,1,0.7,4154,-4.3600162489283275e-05,0.0015905217917882104,-0.0016341219542774937,-0.001104373851458,-0.0005297481028194936,False,False,True
F03_l1_imbalance_h2_q70,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,2,0.7,4135,-5.378400682335183e-05,0.001584863750487243,-0.0016386477573105951,-0.001104373851458,-0.000534273905852595,False,False,True
F06_l5_mean_reversion_h5_q85,F06_l5_mean_reversion,depth_mean_reversion,retail_marketable_default,5,0.85,1973,0.0002567192963234872,0.0018976172057464024,-0.0016408979094229153,-0.001104373851458,-0.0005365240579649152,False,False,True
F04_l5_imbalance_h2_q70,F04_l5_imbalance,depth_imbalance,retail_marketable_default,2,0.7,4093,-5.072457487895517e-05,0.0015910159732702336,-0.0016417405481491888,-0.001104373851458,-0.0005373666966911887,False,False,True
F03_l1_imbalance_h1_q70,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,1,0.7,4194,-6.0873031236112483e-05,0.0015847632087468428,-0.0016456362399829552,-0.001104373851458,-0.0005412623885249551,False,False,True
F01_momentum_3_event_h1_q95,F01_momentum_3_event,short_horizon_momentum,zero_latency_spread_only_control,1,0.95,733,-0.0014784145578260622,0.00016802126978685762,-0.0016464358276129197,-0.0004731718811567,-0.0011732639464562197,False,False,True
F04_l5_imbalance_h3_q70,F04_l5_imbalance,depth_imbalance,retail_marketable_default,3,0.7,4029,-5.9565854148910465e-05,0.001591764089410539,-0.0016513299435594493,-0.001104373851458,-0.0005469560921014492,False,False,True
F06_l5_mean_reversion_h5_q70,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,5,0.7,3815,0.00014391714056943462,0.0018032121433512556,-0.001659295002781821,-0.001341628946121,-0.0003176660566608211,False,False,True
F04_l5_imbalance_h5_q50,F04_l5_imbalance,depth_imbalance,stressed_retail,5,0.5,6382,-0.00012599214574960632,0.001534094746296905,-0.0016600868920465114,-0.001341628946121,-0.0003184579459255114,False,False,True
F03_l1_imbalance_h3_q70,F03_l1_imbalance,top_of_book_imbalance,retail_marketable_default,3,0.7,4078,-8.938521977869551e-05,0.0015844315859840966,-0.001673816805762792,-0.001104373851458,-0.000569442954304792,False,False,True
F07_l1_mean_reversion_h3_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,3,0.7,3961,0.00010283188434927669,0.001798406471275773,-0.0016955745869264966,-0.001341628946121,-0.0003539456408054966,False,False,True
F07_l1_mean_reversion_h5_q85,F07_l1_mean_reversion,top_of_book_mean_reversion,retail_marketable_default,5,0.85,1978,0.0001823925437687033,0.0018836098095337884,-0.0017012172657650852,-0.001104373851458,-0.0005968434143070851,False,False,True
F05_microprice_dev_h5_q95,F05_microprice_dev,microprice_pressure,zero_latency_spread_only_control,5,0.95,665,-0.000531962565011036,0.0011725251742340046,-0.0017044877392450404,-0.0004731718811567,-0.0012313158580883404,False,False,True
F01_momentum_3_event_h2_q95,F01_momentum_3_event,short_horizon_momentum,zero_latency_spread_only_control,2,0.95,721,-0.001535660337448619,0.0001688816651232123,-0.0017045420025718317,-0.0004731718811567,-0.0012313701214151317,False,False,True
F06_l5_mean_reversion_h3_q70,F06_l5_mean_reversion,depth_mean_reversion,stressed_retail,3,0.7,3928,8.039940068771398e-05,0.00180377627223952,-0.0017233768715518062,-0.001341628946121,-0.0003817479254308062,False,False,True
F07_l1_mean_reversion_h2_q70,F07_l1_mean_reversion,top_of_book_mean_reversion,stressed_retail,2,0.7,4018,7.53104367644658e-05,0.00179881540405195,-0.001723504967287484,-0.001341628946121,-0.0003818760211664841,False,False,True
F01_momentum_3_event_h5_q95,F01_momentum_3_event,short_horizon_momentum,zero_latency_spread_only_control,5,0.95,692,-0.0015602440873412966,0.00017303611224592583,-0.0017332801995872226,-0.0004731718811567,-0.0012601083184305226,False,False,True
F04_l5_imbalance_h3_q95,F04_l5_imbalance,depth_imbalance,retail_marketable_default,3,0.95,650,0.00017339388983532626,0.0019158392557066506,-0.0017424453658713241,-0.001104373851458,-0.000638071514413324,False,False,True
