model_id,model_type,execution_profile,trade_dates,worst_daily_net_pnl_inr,tail_loss_1pct_trade_pnl_inr,max_intraday_drawdown_inr,daily_loss_breach_days,drawdown_breach_days,risk_status
F04_l5_imbalance_h3_q50,feature_edge_candidate,stressed_retail,8,-183163.99268411557,-952.462057085752,-191048.7448067577,7,7,risk_breached_proxy
F04_l5_imbalance_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-95636.75068782154,-893.6535927629106,-130625.18314768765,2,1,risk_breached_proxy
F04_l5_imbalance_h3_q70,feature_edge_candidate,retail_marketable_default,8,-133705.49483968428,-914.2099835395614,-135064.11535087318,5,1,risk_breached_proxy
F04_l5_imbalance_h3_q70,feature_edge_candidate,stressed_retail,8,-149664.43442223102,-1053.5180735674603,-152645.61025637764,6,3,risk_breached_proxy
F04_l5_imbalance_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-97807.15716264166,-930.3228599221403,-109140.58544754559,1,1,risk_breached_proxy
F04_l5_imbalance_h3_q85,feature_edge_candidate,retail_marketable_default,8,-69113.65479526864,-839.0667627751747,-70013.14089183856,0,0,risk_not_breached_proxy
F04_l5_imbalance_h3_q85,feature_edge_candidate,stressed_retail,8,-97604.82943024223,-1132.258090799396,-97784.66454480891,1,0,risk_breached_proxy
F04_l5_imbalance_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-69209.39823412627,-907.009973983481,-70713.2119099031,0,0,risk_not_breached_proxy
F04_l5_imbalance_h3_q95,feature_edge_candidate,retail_marketable_default,8,-22496.724064914913,-731.5110001661604,-22699.893485150595,0,0,risk_not_breached_proxy
F04_l5_imbalance_h3_q95,feature_edge_candidate,stressed_retail,8,-42497.011947588944,-926.2580612003167,-42192.293562069215,0,0,risk_not_breached_proxy
F04_l5_imbalance_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-16897.19295168861,-762.0908790714452,-18236.808887922147,0,0,risk_not_breached_proxy
F04_l5_imbalance_h5_q50,feature_edge_candidate,retail_marketable_default,8,-199428.3992601678,-1197.1101039001255,-220235.66260898992,5,7,risk_breached_proxy
F04_l5_imbalance_h5_q50,feature_edge_candidate,stressed_retail,8,-226044.5307455533,-1195.5402567390202,-239055.7404733887,7,7,risk_breached_proxy
F04_l5_imbalance_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-134046.8305249499,-1086.9463373565463,-180886.02260493254,4,3,risk_breached_proxy
F04_l5_imbalance_h5_q70,feature_edge_candidate,retail_marketable_default,8,-169714.09243165178,-1302.496847573698,-175701.9305814828,5,2,risk_breached_proxy
F04_l5_imbalance_h5_q70,feature_edge_candidate,stressed_retail,8,-172343.25532433682,-1351.409772547504,-179276.2960717787,5,3,risk_breached_proxy
F04_l5_imbalance_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-125476.2428063661,-1127.3573149455774,-143861.25509898274,1,1,risk_breached_proxy
F04_l5_imbalance_h5_q85,feature_edge_candidate,retail_marketable_default,8,-98976.76703844215,-1532.1563638240639,-102509.71180785798,1,1,risk_breached_proxy
F04_l5_imbalance_h5_q85,feature_edge_candidate,stressed_retail,8,-112316.69213923386,-2292.2858159326693,-112749.51323770075,1,1,risk_breached_proxy
F04_l5_imbalance_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-80034.45404216334,-1185.3780565152395,-84648.27093648766,1,0,risk_breached_proxy
F04_l5_imbalance_h5_q95,feature_edge_candidate,retail_marketable_default,8,-35146.863851129616,-1169.605713782066,-36266.85100356782,0,0,risk_not_breached_proxy
F04_l5_imbalance_h5_q95,feature_edge_candidate,stressed_retail,8,-43995.294626434246,-1104.409227851128,-43371.31718567731,0,0,risk_not_breached_proxy
F04_l5_imbalance_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-18829.780959181036,-751.8141662139697,-21640.459659851753,0,0,risk_not_breached_proxy
F05_microprice_dev_h1_q50,feature_edge_candidate,retail_marketable_default,8,-202351.43451758305,-798.0217266384788,-210176.5467855645,8,5,risk_breached_proxy
F05_microprice_dev_h1_q50,feature_edge_candidate,stressed_retail,8,-234625.41463028349,-832.8353460625793,-234837.2480244479,8,7,risk_breached_proxy
F05_microprice_dev_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-55889.943335504475,-712.0192299700457,-78306.78187428966,0,0,risk_not_breached_proxy
F05_microprice_dev_h1_q70,feature_edge_candidate,retail_marketable_default,8,-203020.64323254908,-930.7604872234965,-210845.75550053053,1,1,risk_breached_proxy
F05_microprice_dev_h1_q70,feature_edge_candidate,stressed_retail,8,-233977.69719782175,-954.2001852301388,-234189.53059198617,2,1,risk_breached_proxy
F05_microprice_dev_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-59087.22981237277,-836.8020355928951,-81504.06835115796,0,0,risk_not_breached_proxy
F05_microprice_dev_h1_q85,feature_edge_candidate,retail_marketable_default,8,-93721.87444960313,-879.9928354992791,-93761.92327178824,1,0,risk_breached_proxy
F05_microprice_dev_h1_q85,feature_edge_candidate,stressed_retail,8,-100318.62396938262,-856.5312405758572,-100306.77722388231,1,1,risk_breached_proxy
F05_microprice_dev_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-66619.24531926743,-767.4704902352745,-66225.70587569845,0,0,risk_not_breached_proxy
F05_microprice_dev_h1_q95,feature_edge_candidate,retail_marketable_default,8,-93721.87444960313,-1467.1462779039402,-93761.92327178824,1,0,risk_breached_proxy
F05_microprice_dev_h1_q95,feature_edge_candidate,stressed_retail,8,-100318.62396938262,-1751.9307708982853,-100306.77722388231,1,1,risk_breached_proxy
F05_microprice_dev_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-66619.24531926743,-1237.39080077606,-66225.70587569845,0,0,risk_not_breached_proxy
F05_microprice_dev_h2_q50,feature_edge_candidate,retail_marketable_default,8,-196678.82955562536,-890.423485179953,-214139.0237868845,7,5,risk_breached_proxy
F05_microprice_dev_h2_q50,feature_edge_candidate,stressed_retail,8,-230294.00036300698,-916.3677297624755,-232832.9968198539,8,5,risk_breached_proxy
F05_microprice_dev_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-62918.66393351511,-798.6216238367946,-103804.17344017343,0,1,risk_breached_proxy
F05_microprice_dev_h2_q70,feature_edge_candidate,retail_marketable_default,8,-193941.99304954518,-967.8570502937596,-211402.1872808043,1,1,risk_breached_proxy
F05_microprice_dev_h2_q70,feature_edge_candidate,stressed_retail,8,-230323.44867125468,-1007.1747695414742,-232862.44512810156,3,1,risk_breached_proxy
F05_microprice_dev_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-45077.868385500675,-873.5596655338346,-102653.1503085008,0,1,risk_breached_proxy
F05_microprice_dev_h2_q85,feature_edge_candidate,retail_marketable_default,8,-104218.64188707997,-918.2663045183033,-104957.94304332884,1,1,risk_breached_proxy
F05_microprice_dev_h2_q85,feature_edge_candidate,stressed_retail,8,-112094.17799366417,-941.8204780995936,-112121.26141012336,1,1,risk_breached_proxy
F05_microprice_dev_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-77750.601536631,-822.0560811619877,-78415.39450692666,1,0,risk_breached_proxy
F05_microprice_dev_h2_q95,feature_edge_candidate,retail_marketable_default,8,-104218.64188707997,-2059.683290737075,-104957.94304332884,1,1,risk_breached_proxy
F05_microprice_dev_h2_q95,feature_edge_candidate,stressed_retail,8,-112094.17799366417,-2083.0858047692736,-112121.26141012336,1,1,risk_breached_proxy
F05_microprice_dev_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-77750.601536631,-1963.6675293247806,-78415.39450692666,1,0,risk_breached_proxy
F05_microprice_dev_h3_q50,feature_edge_candidate,retail_marketable_default,8,-200290.99677980685,-975.8840125842348,-234470.43434722038,5,5,risk_breached_proxy
F05_microprice_dev_h3_q50,feature_edge_candidate,stressed_retail,8,-238085.74212672116,-994.0123411738033,-252289.75220473827,7,5,risk_breached_proxy
F05_microprice_dev_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-71914.8713412194,-883.7615934316647,-130269.36815178522,0,1,risk_breached_proxy
F05_microprice_dev_h3_q70,feature_edge_candidate,retail_marketable_default,8,-197504.08067742526,-1132.1126446151388,-231683.5182448388,1,1,risk_breached_proxy
F05_microprice_dev_h3_q70,feature_edge_candidate,stressed_retail,8,-240695.74279630627,-1155.6668181964292,-254899.75287432337,3,1,risk_breached_proxy
F05_microprice_dev_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-43336.06342823259,-1035.9104206942477,-130263.80765356454,0,1,risk_breached_proxy
F05_microprice_dev_h3_q85,feature_edge_candidate,retail_marketable_default,8,-114116.0405404166,-1130.6937139287668,-115474.6610516055,1,1,risk_breached_proxy
F05_microprice_dev_h3_q85,feature_edge_candidate,stressed_retail,8,-124437.97361214296,-1146.8317686665544,-124617.80872670964,1,1,risk_breached_proxy
F05_microprice_dev_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-87604.36897786762,-1010.507221575731,-91116.30270485823,1,0,risk_breached_proxy
F05_microprice_dev_h3_q95,feature_edge_candidate,retail_marketable_default,8,-114116.0405404166,-2213.615409570616,-115474.6610516055,1,1,risk_breached_proxy
F05_microprice_dev_h3_q95,feature_edge_candidate,stressed_retail,8,-124437.97361214296,-2323.388716983159,-124617.80872670964,1,1,risk_breached_proxy
F05_microprice_dev_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-87604.36897786762,-2008.060228043861,-91116.30270485823,1,0,risk_breached_proxy
F05_microprice_dev_h5_q50,feature_edge_candidate,retail_marketable_default,8,-204806.18751478696,-1182.7619414025799,-263847.35126013774,5,5,risk_breached_proxy
F05_microprice_dev_h5_q50,feature_edge_candidate,stressed_retail,8,-253110.62328135988,-1204.9499344994435,-290272.9169222449,5,7,risk_breached_proxy
F05_microprice_dev_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-91404.52883025788,-1086.650990261476,-171338.44709289254,3,1,risk_breached_proxy
F05_microprice_dev_h5_q70,feature_edge_candidate,retail_marketable_default,8,-205247.73512710442,-2286.4847713332497,-264288.8988724552,3,1,risk_breached_proxy
F05_microprice_dev_h5_q70,feature_edge_candidate,stressed_retail,8,-254780.4145474824,-2314.774761107618,-291942.7081883674,4,1,risk_breached_proxy
F05_microprice_dev_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-52835.3412999391,-2173.540241093482,-167890.93819609535,0,1,risk_breached_proxy
F05_microprice_dev_h5_q85,feature_edge_candidate,retail_marketable_default,8,-136524.04331859338,-2272.4100134602,-139986.96729749627,1,1,risk_breached_proxy
F05_microprice_dev_h5_q85,feature_edge_candidate,stressed_retail,8,-145132.64395440597,-2297.7835520924973,-146139.4926343717,1,1,risk_breached_proxy
F05_microprice_dev_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-109008.57361433154,-2166.9833050320144,-117790.98602493787,1,1,risk_breached_proxy
F05_microprice_dev_h5_q95,feature_edge_candidate,retail_marketable_default,8,-136524.04331859338,-2344.4415395342653,-139986.96729749627,1,1,risk_breached_proxy
F05_microprice_dev_h5_q95,feature_edge_candidate,stressed_retail,8,-145132.64395440597,-2368.9875415300844,-146139.4926343717,1,1,risk_breached_proxy
F05_microprice_dev_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-109008.57361433154,-2245.4676463121154,-117790.98602493787,1,1,risk_breached_proxy
F06_l5_mean_reversion_h1_q50,feature_edge_candidate,retail_marketable_default,8,-142769.3827698295,-787.6781295720274,-142438.1570043066,8,8,risk_breached_proxy
F06_l5_mean_reversion_h1_q50,feature_edge_candidate,stressed_retail,8,-155945.05661838411,-811.7239894541715,-155514.14441598818,8,8,risk_breached_proxy
F06_l5_mean_reversion_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-60223.81727169199,-694.6169650740079,-60573.901114771914,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q70,feature_edge_candidate,retail_marketable_default,8,-92872.28340871299,-759.9741356477546,-92541.05764319007,6,0,risk_breached_proxy
F06_l5_mean_reversion_h1_q70,feature_edge_candidate,stressed_retail,8,-110965.57351974059,-812.2035213077751,-110534.66131734465,8,1,risk_breached_proxy
F06_l5_mean_reversion_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-53545.608731107364,-723.570843022786,-53528.6360662074,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q85,feature_edge_candidate,retail_marketable_default,8,-54895.40912261244,-691.0367316733148,-54316.132848359724,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q85,feature_edge_candidate,stressed_retail,8,-62191.53834662049,-805.3777546430587,-61672.5571726641,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-29073.060892502097,-656.5203666523652,-29123.873054101437,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q95,feature_edge_candidate,retail_marketable_default,8,-28105.792256827925,-732.8983659249674,-27610.546431434963,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q95,feature_edge_candidate,stressed_retail,8,-32385.726769440495,-779.4065891523917,-31866.74559548411,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-15711.828653544138,-744.6881779675684,-15527.163519986188,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q50,feature_edge_candidate,retail_marketable_default,8,-164239.81765673996,-886.1105572222928,-164100.1442318836,8,6,risk_breached_proxy
F06_l5_mean_reversion_h2_q50,feature_edge_candidate,stressed_retail,8,-169827.28487789695,-933.5144118337773,-169131.60887187888,8,7,risk_breached_proxy
F06_l5_mean_reversion_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-92240.7060895929,-780.9628812936588,-92829.64981401403,1,0,risk_breached_proxy
F06_l5_mean_reversion_h2_q70,feature_edge_candidate,retail_marketable_default,8,-100242.43172902327,-832.408838761685,-100102.75830416691,4,1,risk_breached_proxy
F06_l5_mean_reversion_h2_q70,feature_edge_candidate,stressed_retail,8,-117897.81394724252,-864.751018816385,-117018.31836706639,7,2,risk_breached_proxy
F06_l5_mean_reversion_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-72390.15905087248,-776.4646907420591,-72276.44216574955,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,8,-58161.8558467115,-800.4407947077055,-57886.502690933914,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,8,-64070.77482272804,-838.9202935411538,-63212.765214139894,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-34192.37545457124,-643.1957530948449,-33875.80798491834,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,8,-28521.495668965108,-909.0868971651566,-28039.585631494083,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,8,-31950.864310727535,-849.5071308550505,-31693.882030467965,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-18067.297109537554,-741.0525924882379,-17801.997705987258,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,8,-189293.56335913175,-958.4874071383712,-188836.4603411708,7,3,risk_breached_proxy
F06_l5_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,8,-184450.6880160503,-1003.2714217612793,-183735.30830579373,8,6,risk_breached_proxy
F06_l5_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-120397.43133515216,-867.3812852778118,-119697.1792777966,1,2,risk_breached_proxy
F06_l5_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,8,-116589.7458376525,-898.9396800329612,-116132.64281969157,3,1,risk_breached_proxy
F06_l5_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,8,-125474.56496119563,-981.7724112808733,-124759.18525093907,4,2,risk_breached_proxy
F06_l5_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-82140.6953575599,-862.4689312344772,-81440.44330020435,1,0,risk_breached_proxy
F06_l5_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,8,-61695.1046567711,-875.7286752661014,-61082.48852390584,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,8,-66634.05894803167,-928.2875860970302,-65857.48263991879,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-38213.289699279885,-721.6340391530117,-37513.03764192433,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,8,-33467.98433727301,-917.0241205257463,-32855.36820440775,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,8,-34588.102692860164,-964.801175034502,-34421.59262399504,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-19111.883847271027,-726.729798396407,-18411.631789915475,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q50,feature_edge_candidate,retail_marketable_default,8,-219544.8091770731,-1111.6768755964515,-218803.11411012185,4,4,risk_breached_proxy
F06_l5_mean_reversion_h5_q50,feature_edge_candidate,stressed_retail,8,-207237.7660341076,-1171.1746792575045,-206194.15458401188,6,5,risk_breached_proxy
F06_l5_mean_reversion_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-169780.67242816568,-1063.0261169868324,-168930.1875098757,3,2,risk_breached_proxy
F06_l5_mean_reversion_h5_q70,feature_edge_candidate,retail_marketable_default,8,-132499.95664417022,-1016.3320401434091,-131758.26157721897,3,2,risk_breached_proxy
F06_l5_mean_reversion_h5_q70,feature_edge_candidate,stressed_retail,8,-137043.75602270424,-1152.7201810226636,-136000.14457260852,3,2,risk_breached_proxy
F06_l5_mean_reversion_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-108492.15059310253,-1033.4271057421738,-107641.66567481252,1,1,risk_breached_proxy
F06_l5_mean_reversion_h5_q85,feature_edge_candidate,retail_marketable_default,8,-68459.60200348397,-898.3794083859098,-67589.09073880158,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q85,feature_edge_candidate,stressed_retail,8,-66506.23621085675,-1062.5444564786278,-65796.13606639717,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-50805.292331466924,-902.1622069422486,-49954.80741317692,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q95,feature_edge_candidate,retail_marketable_default,8,-32384.720462510715,-879.4970627711047,-32739.488094041426,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q95,feature_edge_candidate,stressed_retail,8,-35995.48426662504,-1152.7201810226636,-37338.28541742257,0,0,risk_not_breached_proxy
F06_l5_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-30014.15179380961,-985.85705774234,-29163.666875519608,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q50,feature_edge_candidate,retail_marketable_default,8,-151917.1883367393,-798.8531407628934,-151612.01314523333,8,8,risk_breached_proxy
F07_l1_mean_reversion_h1_q50,feature_edge_candidate,stressed_retail,8,-165694.8039634118,-850.3368939398212,-165263.89176101587,8,8,risk_breached_proxy
F07_l1_mean_reversion_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-67143.20718676581,-744.6881779675684,-68429.54912999924,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q70,feature_edge_candidate,retail_marketable_default,8,-92706.3720899385,-762.9148145530315,-92240.5218171357,6,0,risk_breached_proxy
F07_l1_mean_reversion_h1_q70,feature_edge_candidate,stressed_retail,8,-107036.04759552807,-803.719084600778,-106517.06642157168,8,1,risk_breached_proxy
F07_l1_mean_reversion_h1_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-47508.34785420357,-723.570843022786,-47635.505867785425,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q85,feature_edge_candidate,retail_marketable_default,8,-56394.20756861391,-688.5748973565833,-56003.7449811483,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q85,feature_edge_candidate,stressed_retail,8,-62191.53834662049,-784.2782809113853,-61672.5571726641,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-30201.9324842696,-655.870159686433,-30252.74464586894,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q95,feature_edge_candidate,retail_marketable_default,8,-31438.789187967675,-720.3506927304518,-30943.543362574714,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q95,feature_edge_candidate,stressed_retail,8,-28875.324097919052,-679.875996120209,-28356.342923962668,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-12947.720569763005,-744.6881779675684,-12751.583223543035,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q50,feature_edge_candidate,retail_marketable_default,8,-172385.5189915646,-945.5881072397127,-172368.7016103192,8,7,risk_breached_proxy
F07_l1_mean_reversion_h2_q50,feature_edge_candidate,stressed_retail,8,-183669.42171474718,-1020.0698260341219,-182806.69768253807,8,8,risk_breached_proxy
F07_l1_mean_reversion_h2_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-97017.4844131376,-865.2015893589133,-97774.6529534092,2,0,risk_breached_proxy
F07_l1_mean_reversion_h2_q70,feature_edge_candidate,retail_marketable_default,8,-94961.1805951007,-854.9907848388949,-94661.36629953621,4,0,risk_breached_proxy
F07_l1_mean_reversion_h2_q70,feature_edge_candidate,stressed_retail,8,-114434.92002645438,-856.0179506457031,-113576.91041786624,5,2,risk_breached_proxy
F07_l1_mean_reversion_h2_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-63901.921403419394,-836.1746497150189,-63889.62981056145,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q85,feature_edge_candidate,retail_marketable_default,8,-60416.52067345318,-770.950199856266,-60141.167517675596,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q85,feature_edge_candidate,stressed_retail,8,-64229.884565686676,-761.4882051636388,-63946.370892309125,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-34488.173878784335,-639.5018655015969,-34530.6561778264,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,8,-30750.60919215647,-1010.5808325557524,-30268.699154685444,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,8,-27563.266767025038,-842.1136719567088,-26705.257158436892,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-19665.984796236207,-739.0631819263677,-19246.167412624935,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,8,-197774.0093008638,-994.4977617511157,-197316.90628290287,7,7,risk_breached_proxy
F07_l1_mean_reversion_h3_q50,feature_edge_candidate,stressed_retail,8,-204376.4632341057,-1042.1594842099607,-203661.08352384914,8,7,risk_breached_proxy
F07_l1_mean_reversion_h3_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-125727.17171765154,-905.3228621291433,-125049.14713724089,2,2,risk_breached_proxy
F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,8,-111785.2633711323,-931.7542284108162,-111172.64723826703,3,1,risk_breached_proxy
F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,8,-122868.31006653239,-981.7724112808733,-122091.7337584195,3,2,risk_breached_proxy
F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-70001.59861910285,-877.289781505191,-69301.3465617473,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,8,-61695.1046567711,-875.7286752661014,-61082.48852390584,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,8,-66634.05894803167,-846.4046137559175,-65857.48263991879,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-38213.289699279885,-724.6914946990489,-37513.03764192433,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,8,-33060.601098989486,-850.2292210381545,-32447.984966124226,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,8,-29877.145790921215,-793.0532370057169,-29710.63572205609,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-22677.192222063408,-726.729798396407,-21976.940164707856,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q50,feature_edge_candidate,retail_marketable_default,8,-238696.40570463464,-1230.7787576471655,-237954.7106376834,6,5,risk_breached_proxy
F07_l1_mean_reversion_h5_q50,feature_edge_candidate,stressed_retail,8,-237875.0586400659,-1266.3458751561159,-236831.44718997017,7,7,risk_breached_proxy
F07_l1_mean_reversion_h5_q50,feature_edge_candidate,zero_latency_spread_only_control,8,-174687.48390218304,-1130.1967155497182,-174765.84433522058,3,3,risk_breached_proxy
F07_l1_mean_reversion_h5_q70,feature_edge_candidate,retail_marketable_default,8,-127730.31837544737,-1091.0564087622174,-126859.80711076497,3,2,risk_breached_proxy
F07_l1_mean_reversion_h5_q70,feature_edge_candidate,stressed_retail,8,-132527.0419350585,-1129.2218392652626,-131816.94179059894,3,3,risk_breached_proxy
F07_l1_mean_reversion_h5_q70,feature_edge_candidate,zero_latency_spread_only_control,8,-97636.92433651387,-1033.4271057421738,-96786.43941822386,1,0,risk_breached_proxy
F07_l1_mean_reversion_h5_q85,feature_edge_candidate,retail_marketable_default,8,-68459.60200348397,-897.8290011256726,-67589.09073880158,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q85,feature_edge_candidate,stressed_retail,8,-68366.60952223316,-1021.4669903272209,-67923.09039741063,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,-50805.292331466924,-902.1622069422486,-49954.80741317692,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q95,feature_edge_candidate,retail_marketable_default,8,-29313.085221635778,-879.4970627711047,-28442.573956953383,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q95,feature_edge_candidate,stressed_retail,8,-27238.911373507544,-1066.04671316442,-28293.528390035248,0,0,risk_not_breached_proxy
F07_l1_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,-33584.71185639582,-947.8632184303792,-32734.226938105818,0,0,risk_not_breached_proxy
