model_id,model_type,execution_profile,trades,symbols,scenario_days,mean_gross_return,mean_cost_return,mean_zerodha_charge_return,mean_net_return,win_rate_net,total_net_pnl_inr,market_shock_trade_fraction,disconnect_trade_fraction,acceptance_ready,replay_status,feature_id,feature_family,horizon_events,threshold_quantile
F01_momentum_3_event_h5_q85,feature_edge_candidate,retail_marketable_default,1883,5,8,8.396057950675732e-05,0.0010746729200618828,0.0008268412476747077,-0.0009907123405551255,0.3961763143919278,-186551.13372653016,0.2963356346255975,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,5,0.85
F01_momentum_3_event_h2_q95,feature_edge_candidate,retail_marketable_default,679,5,8,7.42007391413932e-05,0.0010765712241007047,0.0008268143919350771,-0.0010023704849593115,0.3328424153166421,-68060.95592873725,0.4256259204712813,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.95
F01_momentum_3_event_h2_q85,feature_edge_candidate,retail_marketable_default,2045,5,8,6.400385439072687e-05,0.001068170887026412,0.0008268245735233478,-0.0010041670326356852,0.35599022004889974,-205352.1581739976,0.278239608801956,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.85
F01_momentum_3_event_h2_q70,feature_edge_candidate,retail_marketable_default,4103,5,8,8.706959037732018e-05,0.0010925905801751929,0.0008268205010474951,-0.0010055209897978728,0.3441384352912503,-412565.2621140672,0.21252741896173533,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.7
F03_l1_imbalance_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,756,2,8,-5.854885893121243e-05,0.0009518240506414765,0.0,-0.001010372909572689,0.34523809523809523,-76384.19196369528,0.16137566137566137,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,2,0.95
F04_l5_imbalance_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,737,1,8,-5.533514800070571e-05,0.0009612763997571011,0.0,-0.0010166115477578067,0.29579375848032563,-74924.27106975036,0.14925373134328357,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,1,0.95
F06_l5_mean_reversion_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,707,1,8,-6.432771146799583e-05,0.000959739798296342,0.0,-0.001024067509764338,0.33097595473833097,-72401.57294033868,0.1471004243281471,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,3,0.95
F05_microprice_dev_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,2186,2,8,-5.8081388191810357e-05,0.0009698326056798514,0.0,-0.001027913993871662,0.267612076852699,-224701.9990603453,0.1688014638609332,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,1,0.85
F03_l1_imbalance_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,2205,2,8,-0.00011437460159865986,0.0009258192292149406,0.0,-0.0010401938308136004,0.25578231292517006,-229362.7396943989,0.09886621315192744,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,1,0.85
F07_l1_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,704,2,8,-8.990355520269939e-05,0.0009513113947267869,0.0,-0.0010412149499294864,0.3849431818181818,-73301.53247503584,0.16335227272727273,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,5,0.95
F01_momentum_3_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,2045,5,8,-0.0008764916003337111,0.0001663894739579681,0.0,-0.0010428810742916792,0.44841075794621027,-213269.17969264838,0.28312958435207825,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,5,0.85
F05_microprice_dev_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,2152,2,8,-7.549272234162215e-05,0.0009698969120308965,0.0,-0.0010453896343725186,0.3201672862453532,-224967.84931696602,0.1691449814126394,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,2,0.85
F01_momentum_3_event_h2_q50,feature_edge_candidate,retail_marketable_default,6788,5,8,6.666208140477038e-05,0.0011145612201975102,0.0008268201229793308,-0.0010478991387927398,0.3276370064820271,-711313.9354125117,0.16632292280494992,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.5
F01_momentum_3_event_h1_q70,feature_edge_candidate,retail_marketable_default,4186,5,8,4.0410692275760725e-05,0.0010930958694569696,0.0008268166027144139,-0.0010526851771812088,0.28069756330625895,-440654.015168054,0.21070234113712374,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.7
F01_momentum_3_event_h3_q50,feature_edge_candidate,retail_marketable_default,6674,5,8,5.8567603385472856e-05,0.001114821890738736,0.0008268229365243782,-0.001056254287353263,0.3561582259514534,-704944.1113795678,0.16661672160623314,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.5
F01_momentum_3_event_h1_q85,feature_edge_candidate,retail_marketable_default,2084,5,8,5.991341008922985e-06,0.0010679079291647624,0.0008268233143258588,-0.0010619165881558396,0.29126679462571975,-221303.41697167692,0.27303262955854124,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.85
F04_l5_imbalance_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,2199,1,8,-0.00012350731648774738,0.0009386114289751446,0.0,-0.001062118745462892,0.2514779445202365,-233559.91212728995,0.110050022737608,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,1,0.85
F01_momentum_3_event_h1_q50,feature_edge_candidate,retail_marketable_default,6905,5,8,4.950142808788476e-05,0.0011144095038984649,0.0008268164122636914,-0.00106490807581058,0.2774800868935554,-735319.0263472056,0.1661115133960898,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.5
F01_momentum_3_event_h5_q50,feature_edge_candidate,retail_marketable_default,6406,5,8,2.401266764262983e-05,0.0011138596915866482,0.0008268261795352662,-0.0010898470239440183,0.39384951607867624,-698156.0035385382,0.17140181080237277,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,5,0.5
F03_l1_imbalance_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,2141,2,8,-0.00017218090414824815,0.0009256692447720843,0.0,-0.0010978501489203325,0.31013545072396076,-235049.71688384318,0.09901914992993928,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,3,0.85
F05_microprice_dev_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,2121,2,8,-0.00013317415725454162,0.0009698356729619101,0.0,-0.0011030098302164519,0.31636020744931637,-233948.38498890944,0.16925978312116927,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,3,0.85
F03_l1_imbalance_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,2075,2,8,-0.00018964967066788477,0.0009249093719114447,0.0,-0.0011145590425793296,0.3469879518072289,-231271.00133521087,0.0983132530120482,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,5,0.85
F03_l1_imbalance_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,2170,2,8,-0.00019240321814686579,0.0009255285046415474,0.0,-0.001117931722788413,0.29539170506912443,-242591.18384508564,0.09861751152073733,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,2,0.85
F04_l5_imbalance_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,2163,1,8,-0.00020407413663453748,0.0009382682205071782,0.0,-0.0011423423571417157,0.29033749422098937,-247088.6518497531,0.10957004160887657,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,2,0.85
F04_l5_imbalance_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,2134,1,8,-0.0002145707747159353,0.0009385825487075451,0.0,-0.0011531533234234803,0.30412371134020616,-246082.91921857072,0.11012183692596064,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,3,0.85
F01_momentum_3_event_h1_q85,feature_edge_candidate,zero_latency_spread_only_control,2202,5,8,-0.0009939624122066362,0.00016048112249487985,0.0,-0.0011544435347015161,0.4064486830154405,-254208.46634127383,0.2683923705722071,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.85
F01_momentum_3_event_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,2169,5,8,-0.0009929236848238694,0.0001619167207048401,0.0,-0.0011548404055287096,0.3937298294144767,-250484.8839591771,0.2710926694329184,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.85
F01_momentum_3_event_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,2138,5,8,-0.0010059646948899225,0.00016293090274125066,0.0,-0.0011688955976311734,0.3980355472404116,-249909.87877354486,0.27502338634237605,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.85
F02_mlofi_qty_event_h5_q70,feature_edge_candidate,retail_marketable_default,4871,4,8,7.880485445998124e-05,0.001252697415430157,0.0008268155373935145,-0.0011738925609701756,0.38103058920139604,-571803.0664485726,0.13590638472592897,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,5,0.7
F05_microprice_dev_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,2057,2,8,-0.00020764095453099522,0.0009697516057208051,0.0,-0.0011773925602518002,0.3680116674769081,-242189.64964379533,0.16966456003889158,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,5,0.85
F01_momentum_3_event_h3_q95,feature_edge_candidate,retail_marketable_default,672,5,8,-0.00010545714099479217,0.0010780112314970826,0.0008268360901266299,-0.0011834683724918746,0.38244047619047616,-79529.07463145399,0.42857142857142855,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.95
F02_mlofi_qty_event_h5_q50,feature_edge_candidate,retail_marketable_default,8430,5,8,5.5385002958905886e-06,0.001198899473056882,0.0008268151292837463,-0.0011933609727609912,0.3734282325029656,-1006003.3000375157,0.13641755634638197,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,5,0.5
F06_l5_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,668,1,8,-0.00024419883129378933,0.0009573557167394978,0.0,-0.0012015545480332872,0.37425149700598803,-80263.84380862358,0.1437125748502994,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,5,0.95
F01_momentum_3_event_h2_q70,feature_edge_candidate,stressed_retail,3902,5,8,5.347193055442035e-05,0.0012741961922953147,0.0008268228566759146,-0.0012207242617408944,0.323167606355715,-476326.606931297,0.21706817016914404,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.7
F04_l5_imbalance_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,2068,1,8,-0.000285494886730643,0.0009382322304647565,0.0,-0.0012237271171953994,0.3413926499032882,-253066.7678360086,0.10976789168278529,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,5,0.85
F01_momentum_3_event_h2_q85,feature_edge_candidate,stressed_retail,1942,5,8,2.0070303938860028e-05,0.0012562471934048454,0.0008268269166368246,-0.0012361768894659853,0.3434603501544799,-240065.55193429434,0.28733264675592174,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.85
F03_l1_imbalance_h3_q50,feature_edge_candidate,retail_marketable_default,7828,4,8,2.941124594257854e-05,0.0012668139860496364,0.0008268131001570657,-0.001237402740107058,0.31502299437915177,-968638.8649558048,0.11624936126724579,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,3,0.5
F01_momentum_3_event_h1_q85,feature_edge_candidate,stressed_retail,1995,5,8,1.4883621929178843e-05,0.001254272495997478,0.0008268162023396956,-0.0012393888740682992,0.2786967418546366,-247258.08037662567,0.28020050125313284,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.85
F02_mlofi_qty_event_h3_q50,feature_edge_candidate,retail_marketable_default,8729,5,8,-4.1254798203268254e-05,0.0011982625894925351,0.0008268164167875293,-0.0012395173876958035,0.3253522740290984,-1081974.727719667,0.13609806392484822,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,3,0.5
F01_momentum_3_event_h3_q70,feature_edge_candidate,stressed_retail,3805,5,8,3.279974933271836e-05,0.001273183197118867,0.0008268276420358902,-0.0012403834477861487,0.34060446780551906,-471965.90188262955,0.22181340341655717,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.7
F03_l1_imbalance_h2_q50,feature_edge_candidate,retail_marketable_default,7940,4,8,2.621693816632096e-05,0.0012668981680961134,0.000826812980670789,-0.0012406812299297924,0.2908060453400504,-985100.8965642551,0.1163727959697733,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,2,0.5
F02_mlofi_qty_event_h3_q70,feature_edge_candidate,retail_marketable_default,5054,4,8,4.738539986308579e-06,0.0012531850525979793,0.0008268150794614741,-0.0012484465126116706,0.3229125445191927,-630964.8674739384,0.1371191135734072,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,3,0.7
F03_l1_imbalance_h5_q50,feature_edge_candidate,retail_marketable_default,7603,4,8,1.5610006021044115e-05,0.0012665001158948612,0.0008268125839078852,-0.001250890109873817,0.3534131263974747,-951051.7505370631,0.11626989346310666,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,5,0.5
F02_mlofi_qty_event_h2_q50,feature_edge_candidate,retail_marketable_default,8850,5,8,-5.355860644433291e-05,0.0011985591789709094,0.0008268158307055687,-0.0012521177854152422,0.3022598870056497,-1108124.2400924894,0.13548022598870058,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,2,0.5
F02_mlofi_qty_event_h1_q50,feature_edge_candidate,retail_marketable_default,8958,5,8,-5.702145331026501e-05,0.001198301383617396,0.0008268137374162612,-0.001255322836927661,0.24201830765795937,-1124518.1973197986,0.1351864255414155,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,1,0.5
F01_momentum_3_event_h1_q70,feature_edge_candidate,stressed_retail,3991,5,8,1.6204521087858328e-05,0.0012755983841207963,0.0008268157486156166,-0.0012593938630329382,0.270107742420446,-502624.09073644556,0.21322976697569532,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.7
F01_momentum_3_event_h3_q85,feature_edge_candidate,stressed_retail,1882,5,8,-2.0726459422018097e-06,0.0012574362777068766,0.0008268302804368402,-0.0012595089236490786,0.3528161530286929,-237039.57943075657,0.2948990435706695,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.85
F06_l5_mean_reversion_h5_q50,feature_edge_candidate,retail_marketable_default,6586,4,8,7.072067371958078e-05,0.0013339940666452785,0.0008268072330022673,-0.0012632733929256977,0.34193744306103857,-831991.8565808646,0.12405101730944428,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,5,0.5
F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,8045,4,8,3.5873488156620737e-06,0.0012671770358705313,0.0008268121341883697,-0.0012635896870548695,0.2399005593536358,-1016557.9032356424,0.11646985705407085,0.0,False,event_order_replay_not_acceptance,F03_l1_imbalance,top_of_book_imbalance,1,0.5
F07_l1_mean_reversion_h1_q50,feature_edge_candidate,retail_marketable_default,8045,4,8,-3.5873488156620737e-06,0.001267177143490996,0.0008268122418088343,-0.0012707644923066579,0.2298321939092604,-1022330.0340607064,0.11646985705407085,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,1,0.5
F07_l1_mean_reversion_h5_q50,feature_edge_candidate,retail_marketable_default,7603,4,8,-1.5610006021044115e-05,0.0012665005841950418,0.0008268130522080659,-0.001282110590216086,0.3530185453110614,-974788.6817412901,0.11626989346310666,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,5,0.5
F02_mlofi_qty_event_h2_q70,feature_edge_candidate,retail_marketable_default,5125,4,8,-3.067535208400184e-05,0.0012536307999277544,0.0008268133367393698,-0.001284306152011756,0.3075121951219512,-658206.9029060251,0.13658536585365855,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,2,0.7
F01_momentum_3_event_h1_q95,feature_edge_candidate,retail_marketable_default,692,5,8,-0.00021894523542062016,0.0010737652767503153,0.0008268206118337475,-0.0012927105121709355,0.24566473988439305,-89455.56744222873,0.41763005780346824,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.95
F07_l1_mean_reversion_h2_q50,feature_edge_candidate,retail_marketable_default,7940,4,8,-2.621693816632096e-05,0.0012668989546042583,0.000826813767178934,-0.0012931158927705793,0.2876574307304786,-1026734.0188598399,0.1163727959697733,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,2,0.5
F05_microprice_dev_h3_q50,feature_edge_candidate,retail_marketable_default,6765,5,8,4.0141190774012047e-05,0.0013338215952212408,0.0008268135015213821,-0.0012936804044472287,0.3090909090909091,-875174.7936085502,0.23325942350332593,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,3,0.5
F07_l1_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,7828,4,8,-2.941124594257854e-05,0.0012668148683870146,0.000826813982494444,-0.001296226114329593,0.3221768012263669,-1014685.8022972055,0.11624936126724579,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,3,0.5
F05_microprice_dev_h2_q50,feature_edge_candidate,retail_marketable_default,6863,5,8,3.5730290097121955e-05,0.0013338696551084509,0.0008268133365272313,-0.001298139365011329,0.28063529068920295,-890913.046207275,0.23342561561999126,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,2,0.5
F02_mlofi_qty_event_h5_q85,feature_edge_candidate,retail_marketable_default,2221,4,8,3.1851854500092745e-05,0.0013364697897053834,0.0008268209083640261,-0.0013046179352052907,0.3719045475011256,-289755.64340909506,0.15578568212516886,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,5,0.85
F05_microprice_dev_h5_q50,feature_edge_candidate,retail_marketable_default,6568,5,8,2.6541708692637956e-05,0.001333616449251616,0.0008268129928191553,-0.0013070747405589782,0.35155298416565167,-858486.6895991368,0.23325213154689403,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,5,0.5
F02_mlofi_qty_event_h3_q85,feature_edge_candidate,retail_marketable_default,2323,4,8,2.926036447457723e-05,0.0013370874179245299,0.00082682233599597,-0.0013078270534499525,0.31597072750753336,-303808.224516424,0.15798536375376668,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,3,0.85
F02_mlofi_qty_event_h1_q70,feature_edge_candidate,retail_marketable_default,5192,4,8,-6.060934569632977e-05,0.0012534265491000493,0.0008268135953492853,-0.001314035894796379,0.24345146379044685,-682247.4365782801,0.13674884437596302,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,1,0.7
F06_l5_mean_reversion_h3_q50,feature_edge_candidate,retail_marketable_default,6770,4,8,2.0787020134343072e-05,0.001334971570317065,0.0008268105988301208,-0.001314184550182722,0.3082717872968981,-889702.9404737027,0.1240768094534712,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,3,0.5
F05_microprice_dev_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,728,2,8,-0.00015039834303731954,0.001164176885746983,0.0,-0.0013145752287843024,0.28846153846153844,-95701.07665549722,0.5068681318681318,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,1,0.95
F05_microprice_dev_h1_q50,feature_edge_candidate,retail_marketable_default,6959,5,8,1.109250872267004e-05,0.0013338970236649297,0.0008268124149263812,-0.0013228045149422595,0.22790630837764048,-920539.6619483184,0.23322316424773673,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,1,0.5
F01_momentum_3_event_h1_q50,feature_edge_candidate,stressed_retail,6648,5,8,-2.459576078307646e-05,0.0012995158432721203,0.0008268142409753867,-0.0013241116040551967,0.24894705174488568,-880269.3943758948,0.16591456077015643,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,1,0.5
F06_l5_mean_reversion_h2_q50,feature_edge_candidate,retail_marketable_default,6864,4,8,8.944968377576114e-06,0.0013352596308812456,0.0008268113970554615,-0.0013263146625036692,0.2725815850815851,-910382.3843425186,0.12427156177156178,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,2,0.5
F02_mlofi_qty_event_h3_q50,feature_edge_candidate,stressed_retail,8434,5,8,6.067090667344608e-05,0.0013913414313089026,0.0008268122548464087,-0.0013306705246354565,0.30886886412141334,-1122287.520477544,0.13623428977946409,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,3,0.5
F06_l5_mean_reversion_h1_q50,feature_edge_candidate,retail_marketable_default,6955,4,8,4.658901136605746e-06,0.001335563856679956,0.00082681168596211,-0.0013309049555433505,0.2123652048885694,-925644.3965804002,0.12422717469446441,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,1,0.5
F01_momentum_3_event_h2_q50,feature_edge_candidate,stressed_retail,6518,5,8,-4.116754077321944e-05,0.0012987807366215919,0.0008268186638896234,-0.0013399482773948114,0.29901810371279536,-873378.287205938,0.16799631788892297,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,2,0.5
F04_l5_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,6955,4,8,-4.658901136605746e-06,0.0013355639964469904,0.000826811825729144,-0.0013402228975835958,0.2179726815240834,-932125.025269391,0.12422717469446441,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,1,0.5
F04_l5_imbalance_h2_q50,feature_edge_candidate,retail_marketable_default,6864,4,8,-8.944968377576114e-06,0.0013352598992302969,0.0008268116654045128,-0.0013442048676078728,0.2727272727272727,-922662.2211260439,0.12427156177156178,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,2,0.5
F02_mlofi_qty_event_h3_q70,feature_edge_candidate,stressed_retail,4872,4,8,9.972697988989851e-05,0.0014506435774666072,0.0008268158813482028,-0.0013509165975767088,0.29720853858784896,-658166.5663393725,0.13628899835796388,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,3,0.7
F04_l5_imbalance_h3_q50,feature_edge_candidate,retail_marketable_default,6770,4,8,-2.0787020134343072e-05,0.0013349721939276693,0.0008268112224407248,-0.0013557592140620123,0.30147710487444607,-917848.9879199822,0.1240768094534712,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,3,0.5
F02_mlofi_qty_event_h5_q50,feature_edge_candidate,stressed_retail,8156,5,8,2.720363909347252e-05,0.001391297701045142,0.0008268112198538611,-0.0013640940619516694,0.34416380578715056,-1112555.1169277816,0.13609612555174105,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,5,0.5
F01_momentum_3_event_h3_q50,feature_edge_candidate,stressed_retail,6400,5,8,-7.818454263647405e-05,0.0012982233124179735,0.0008268196713335771,-0.0013764078550544477,0.318125,-880901.0272348464,0.170625,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,3,0.5
F02_mlofi_qty_event_h1_q50,feature_edge_candidate,stressed_retail,8716,5,8,1.4464072102436695e-05,0.0013909465188083915,0.0008268117856152068,-0.0013764824467059548,0.21167966957319873,-1199742.1005489102,0.13595686094538778,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,1,0.5
F02_mlofi_qty_event_h5_q70,feature_edge_candidate,stressed_retail,4699,4,8,7.182199802698048e-05,0.0014505441860068605,0.0008268138114164399,-0.00137872218797988,0.3366673760374548,-647861.5561317457,0.13598638008086827,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,5,0.7
F05_microprice_dev_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,714,2,8,-0.00022100278893399052,0.0011653962531453586,0.0,-0.0013863990420793493,0.3319327731092437,-98988.89160446553,0.5098039215686274,0.0,False,event_order_replay_not_acceptance,F05_microprice_dev,microprice_pressure,2,0.95
F07_l1_mean_reversion_h5_q70,feature_edge_candidate,retail_marketable_default,3966,3,8,0.00019224896754224124,0.001583017402288701,0.0008267990412660939,-0.0013907684347464597,0.3058497226424609,-551578.761220446,0.12355017650025214,0.0,False,event_order_replay_not_acceptance,F07_l1_mean_reversion,top_of_book_mean_reversion,5,0.7
F02_mlofi_qty_event_h2_q50,feature_edge_candidate,stressed_retail,8570,5,8,-1.9646937638256186e-06,0.0013911759353553068,0.0008268119491385817,-0.0013931406291191324,0.2690781796966161,-1193921.5191550965,0.13617269544924154,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,2,0.5
F02_mlofi_qty_event_h2_q95,feature_edge_candidate,retail_marketable_default,948,4,8,6.620754892618524e-05,0.0014640428546542205,0.0008268197555534951,-0.0013978353057280352,0.2563291139240506,-132514.78698301775,0.17405063291139242,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,2,0.95
F04_l5_imbalance_h5_q50,feature_edge_candidate,retail_marketable_default,6586,4,8,-7.072067371958078e-05,0.00133399618826549,0.0008268093546224789,-0.0014047168619850709,0.3443668387488612,-925146.5253033678,0.12405101730944428,0.0,False,event_order_replay_not_acceptance,F04_l5_imbalance,depth_imbalance,5,0.5
F01_momentum_3_event_h5_q70,feature_edge_candidate,stressed_retail,3627,5,8,-0.0001332446694869999,0.0012731575504908443,0.0008268434444623905,-0.001406402219977844,0.3484973807554453,-510102.0851859641,0.22746071133167908,0.0,False,event_order_replay_not_acceptance,F01_momentum_3_event,short_horizon_momentum,5,0.7
F06_l5_mean_reversion_h5_q50,feature_edge_candidate,stressed_retail,6382,4,8,0.00012599214574960632,0.0015340909665325327,0.0008268035073734235,-0.0014080988207829262,0.33469131933563145,-898648.6674236635,0.12409902851770604,0.0,False,event_order_replay_not_acceptance,F06_l5_mean_reversion,depth_mean_reversion,5,0.5
F02_mlofi_qty_event_h2_q85,feature_edge_candidate,retail_marketable_default,2353,4,8,-7.531989016075263e-05,0.0013376664605903301,0.0008268197773738428,-0.0014129863507510829,0.2804929876753081,-332475.6883317298,0.1568210794730132,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,2,0.85
F02_mlofi_qty_event_h1_q70,feature_edge_candidate,stressed_retail,5046,4,8,3.74150199830474e-05,0.0014513019775914003,0.0008268127855767446,-0.0014138869576083531,0.20610384462940942,-713447.3588091749,0.13753468093539437,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,1,0.7
F02_mlofi_qty_event_h1_q85,feature_edge_candidate,retail_marketable_default,2378,4,8,-7.998432352920394e-05,0.0013367614082975096,0.0008268177325481728,-0.0014167457318267139,0.24179983179142137,-336902.13502839254,0.15727502102607233,0.0,False,event_order_replay_not_acceptance,F02_mlofi_qty_event,order_flow_imbalance,1,0.85
