panel,scenario_id,scenario_grid_id,trade_date,symbol,quote_id,side,cancel_latency_ms,decide_latency_ms,move_threshold_spread_fraction,l2_l5_signal,top5_churn,filled,fill_ts,fill_price,cancel_attempted,cancel_succeeded,cancel_lost_race,effective_cancel_latency_ms
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_1000,ask,150,20,0.5,0.43618238274227816,0.0073768136761959485,1,1789032225.0,1296.8,1,0,1,171.48736129944112
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_1250,bid,150,20,0.5,0.43618238274227816,0.0073768136761959485,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,RELIANCE,synthetic_dense_2026-03-02_RELIANCE_1250,ask,150,20,0.5,0.43618238274227816,0.0073768136761959485,1,1789032350.0,1296.8,1,0,1,139.34586649858105
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_0,bid,150,20,0.5,0.04088471849865952,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_0,ask,150,20,0.5,0.04088471849865952,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_250,bid,150,20,0.5,0.04088471849865952,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_250,ask,150,20,0.5,0.04088471849865952,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_500,bid,150,20,0.5,0.04088471849865952,0.04410457469104575,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_500,ask,150,20,0.5,0.04088471849865952,0.04410457469104575,1,1789031975.0,1034.7,1,0,1,152.99668988417056
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_750,bid,150,20,0.5,0.04088471849865952,0.04410457469104575,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_750,ask,150,20,0.5,0.04088471849865952,0.04410457469104575,1,1789032100.0,1034.7,1,0,1,168.32279228427743
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1000,bid,150,20,0.5,0.04088471849865952,0.04410457469104575,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1000,ask,150,20,0.5,0.04088471849865952,0.04410457469104575,1,1789032225.0,1034.7,1,0,1,147.74052974169692
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1250,bid,150,20,0.5,0.04088471849865952,0.04410457469104575,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-03-02,SBIN,synthetic_dense_2026-03-02_SBIN_1250,ask,150,20,0.5,0.04088471849865952,0.04410457469104575,1,1789032350.0,1034.7,1,0,1,151.35678437672917
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_0,bid,150,20,0.5,0.039477124183006536,0.12756016699410608,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_0,ask,150,20,0.5,0.039477124183006536,0.12756016699410608,1,1784106975.0,1326.75,1,0,1,143.6444974015214
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_250,bid,150,20,0.5,0.039477124183006536,0.12756016699410608,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_250,ask,150,20,0.5,0.039477124183006536,0.12756016699410608,1,1784107100.0,1326.75,1,0,1,165.49142292907416
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_500,bid,150,20,0.5,0.039477124183006536,0.12756016699410608,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_500,ask,150,20,0.5,0.039477124183006536,0.12756016699410608,1,1784107225.0,1326.75,1,0,1,153.72378850395825
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_750,bid,150,20,0.5,0.039477124183006536,0.12756016699410608,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_750,ask,150,20,0.5,0.039477124183006536,0.12756016699410608,1,1784107350.0,1326.75,1,0,1,149.93365871392808
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1000,bid,150,20,0.5,0.039477124183006536,0.08854656333375682,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1000,ask,150,20,0.5,0.039477124183006536,0.08854656333375682,1,1784107475.0,1326.75,1,0,1,154.8945595439173
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1250,bid,150,20,0.5,0.024695031240702173,0.08727766484563587,1,1784107559.0,1327.05,1,0,1,156.89973764522284
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,AXISBANK,synthetic_dense_2026-04-01_AXISBANK_1250,ask,150,20,0.5,0.024695031240702173,0.08727766484563587,1,1784107558.0,1327.55,1,0,1,131.31526771693188
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_0,bid,150,20,0.5,-0.5624413145539906,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_0,ask,150,20,0.5,-0.5624413145539906,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_250,bid,150,20,0.5,-0.5624413145539906,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_250,ask,150,20,0.5,-0.5624413145539906,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_500,bid,150,20,0.5,-0.5624413145539906,0.08078107675249477,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_500,ask,150,20,0.5,-0.5624413145539906,0.08078107675249477,1,1784107475.0,821.675,1,0,1,130.46627051383538
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_750,bid,150,20,0.5,-0.5624413145539906,0.08078107675249477,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_750,ask,150,20,0.5,-0.5624413145539906,0.08078107675249477,1,1784107600.0,821.675,1,0,1,138.7619929510546
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_1000,bid,150,20,0.5,-0.5624413145539906,0.08078107675249477,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_1000,ask,150,20,0.5,-0.5624413145539906,0.08078107675249477,1,1784107725.0,821.675,1,0,1,146.777716856557
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_1250,bid,150,20,0.5,-0.5624413145539906,0.08078107675249477,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,HDFCBANK,synthetic_dense_2026-04-01_HDFCBANK_1250,ask,150,20,0.5,-0.5624413145539906,0.08078107675249477,1,1784107850.0,821.675,1,0,1,133.92628598273495
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_0,bid,150,20,0.5,-0.16664554555823088,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_0,ask,150,20,0.5,-0.16664554555823088,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_250,bid,150,20,0.5,-0.16664554555823088,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_250,ask,150,20,0.5,-0.16664554555823088,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_500,bid,150,20,0.5,-0.16664554555823088,0.07400522041763341,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_500,ask,150,20,0.5,-0.16664554555823088,0.07400522041763341,1,1784107475.0,1108.35,1,0,1,153.6859569892768
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_750,bid,150,20,0.5,-0.16664554555823088,0.07400522041763341,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_750,ask,150,20,0.5,-0.16664554555823088,0.07400522041763341,1,1784107600.0,1108.35,1,0,1,145.03163707259628
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_1000,bid,150,20,0.5,-0.16664554555823088,0.07400522041763341,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_1000,ask,150,20,0.5,-0.16664554555823088,0.07400522041763341,1,1784107725.0,1108.35,1,0,1,151.88445256660734
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_1250,bid,150,20,0.5,-0.16664554555823088,0.07400522041763341,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,INFY,synthetic_dense_2026-04-01_INFY_1250,ask,150,20,0.5,-0.16664554555823088,0.07400522041763341,1,1784107850.0,1108.35,1,0,1,148.67170173277458
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_0,bid,150,20,0.5,0.44945745288406624,0.021045989904655074,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_0,ask,150,20,0.5,0.44945745288406624,0.021045989904655074,1,1784107975.0,1306.0,1,0,1,137.55488163535117
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_250,bid,150,20,0.5,0.44945745288406624,0.021045989904655074,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_250,ask,150,20,0.5,0.44945745288406624,0.021045989904655074,1,1784108100.0,1306.0,1,0,1,175.64187745017813
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_500,bid,150,20,0.5,0.44945745288406624,0.021045989904655074,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_500,ask,150,20,0.5,0.44945745288406624,0.021045989904655074,1,1784108225.0,1306.0,1,0,1,148.28889807234472
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_750,bid,150,20,0.5,0.44945745288406624,0.021045989904655074,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_750,ask,150,20,0.5,0.44945745288406624,0.021045989904655074,1,1784108350.0,1306.0,1,0,1,150.0411576572178
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_1000,bid,150,20,0.5,0.44945745288406624,0.08766195867865063,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_1000,ask,150,20,0.5,0.44945745288406624,0.08766195867865063,1,1784108475.0,1306.0,1,0,1,148.57895328234306
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_1250,bid,150,20,0.5,0.44945745288406624,0.08766195867865063,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,RELIANCE,synthetic_dense_2026-04-01_RELIANCE_1250,ask,150,20,0.5,0.44945745288406624,0.08766195867865063,1,1784108525.0,1306.0,1,0,1,152.08623203216018
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_0,bid,150,20,0.5,0.06349206349206349,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_0,ask,150,20,0.5,0.06349206349206349,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_250,bid,150,20,0.5,0.06349206349206349,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_250,ask,150,20,0.5,0.06349206349206349,0.0,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_500,bid,150,20,0.5,0.06349206349206349,0.07019756066573497,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_500,ask,150,20,0.5,0.06349206349206349,0.07019756066573497,1,1784107475.0,1043.4,1,0,1,142.93083142195607
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_750,bid,150,20,0.5,0.05216881594372802,0.06909064921865074,1,1784107559.0,1044.1,1,0,1,153.3272521823898
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_750,ask,150,20,0.5,0.05216881594372802,0.06909064921865074,1,1784107558.0,1044.5,1,0,1,147.19859548944936
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_1000,bid,150,20,0.5,0.05341972642188625,0.06997998983610723,1,1784107642.0,1045.7,1,0,1,146.0142633717799
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_1000,ask,150,20,0.5,0.05341972642188625,0.06997998983610723,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_1250,bid,150,20,0.5,0.06349206349206349,0.07019756066573497,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-04-01,SBIN,synthetic_dense_2026-04-01_SBIN_1250,ask,150,20,0.5,0.06349206349206349,0.07019756066573497,1,1784107725.0,1043.4,1,0,1,150.7126160223836
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-05-01,AXISBANK,synthetic_dense_2026-05-01_AXISBANK_0,bid,150,20,0.5,0.026530612244897958,0.012515842839036756,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-05-01,AXISBANK,synthetic_dense_2026-05-01_AXISBANK_0,ask,150,20,0.5,0.026530612244897958,0.012515842839036756,1,1786698975.0,1321.7,1,0,1,138.17749854374753
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-05-01,AXISBANK,synthetic_dense_2026-05-01_AXISBANK_250,bid,150,20,0.5,0.026530612244897958,0.012515842839036756,0,0.0,0.0,0,0,0,0.0
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-05-01,AXISBANK,synthetic_dense_2026-05-01_AXISBANK_250,ask,150,20,0.5,0.026530612244897958,0.012515842839036756,1,1786699100.0,1321.7,1,0,1,132.2829517271779
synthetic_dense,P408_P408_TWO_SIDED_TOP5_L2_L5_CHURN_QUOTER_P407_C150_D20_M0p5_J40720260817,P407_C150_D20_M0p5_J40720260817,2026-05-01,AXISBANK,synthetic_dense_2026-05-01_AXISBANK_500,bid,150,20,0.5,0.026530612244897958,0.012515842839036756,0,0.0,0.0,0,0,0,0.0
