label,model_id,train_rows,holdout_rows,train_positive_rate,holdout_positive_rate,holdout_brier,holdout_log_loss,holdout_accuracy,holdout_auc,strategy_replay_allowed,forbidden_outputs,model_family,feature_1,direction_1,threshold_1,feature_2,direction_2,threshold_2,train_prediction_rate
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_bid_le_0.20588306__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456123,0.7678571428571429,0.5628930817610063,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_bid,le,0.20588306213703544,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_ask_ge_0.20588326__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456123,0.7678571428571429,0.720125786163522,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,ge,0.20588325521909628,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.22674418604651161
p129_liquidity_opportunity_label,p132_single_p131_depth_levels_2_5_ratio_ask_le_0.17999416,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456124,0.7678571428571429,0.720125786163522,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_ask,le,0.17999416042561167,,,,0.25
p129_liquidity_opportunity_label,p132_single_p131_depth_slope_top5_ask_ge_0.20589864,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456124,0.7678571428571429,0.720125786163522,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_slope_top5_ask,ge,0.20589863936223327,,,,0.25
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456124,0.7678571428571429,0.5628930817610063,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.29069767441860467
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_bid_ge_0.48607738__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.17928571428571433,0.5449618851456124,0.7678571428571429,0.4056603773584906,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,ge,0.4860773805975304,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.27325581395348836
p129_liquidity_opportunity_label,p132_single_p131_depth_levels_2_5_ratio_ask_ge_0.18000544,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.39622641509433965,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_levels_2_5_ratio_ask,ge,0.18000544147479752,,,,0.25
p129_liquidity_opportunity_label,p132_single_p131_cumulative_notional_imbalance_top5_le_-0.16033991,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.5534591194968553,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_cumulative_notional_imbalance_top5,le,-0.16033990927878927,,,,0.25
p129_liquidity_opportunity_label,p132_single_p131_deep_book_pressure_signed_le_-0.16034142,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.5534591194968553,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_deep_book_pressure_signed,le,-0.16034142120147094,,,,0.25
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_depth_levels_2_5_ratio_ask_le_0.17999917,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.39622641509433965,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,0.13372093023255813
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_cumulative_notional_imbalance_top5_ge_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.5534591194968553,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941817,0.75,0.5534591194968553,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.23837209302325582
p129_liquidity_opportunity_label,p132_single_p131_depth_slope_top5_bid_le_0.20587096,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941819,0.75,0.8679245283018868,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_slope_top5_bid,le,0.20587095724478552,,,,0.25
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_bid_ge_0.48607738__p131_level_crossing_hazard_ask_ge_0.48097264,172,56,0.23837209302325582,0.05357142857142857,0.19000000000000003,0.5697171415941819,0.75,0.39622641509433965,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,ge,0.4860773805975304,p131_level_crossing_hazard_ask,ge,0.48097263987675265,0.09302325581395349
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_book_thinning_event_rate_1s_le_0,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.5440251572327044,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_book_thinning_event_rate_1s,le,0.0,0.45930232558139533
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_cumulative_notional_imbalance_top5_le_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.3867924528301887,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_depth_slope_top5_bid_ge_0.20588306,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.3867924528301887,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_depth_slope_top5_bid,ge,0.20588306213703544,0.11627906976744186
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.3867924528301887,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.29069767441860467
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.3867924528301887,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_deep_book_pressure_signed,le,0.010679095542581792,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427512,0.7321428571428571,0.5440251572327044,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_depth_slope_top5_bid,le,0.20588306213703544,0.45930232558139533
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_cumulative_notional_imbalance_top5_le_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427513,0.7321428571428571,0.7012578616352201,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,0.27325581395348836
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.20071428571428576,0.5944723980427513,0.7321428571428571,0.7012578616352201,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_deep_book_pressure_signed,le,0.010679095542581792,0.27325581395348836
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_cumulative_notional_imbalance_top5_ge_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.37735849056603776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,0.27325581395348836
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_cumulative_notional_imbalance_top5_ge_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.5345911949685535,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.37735849056603776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.20930232558139536
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_ge_0.17999917__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.37735849056603776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,ge,0.17999916606925398,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.27325581395348836
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.5345911949685535,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_cumulative_notional_imbalance_top5_ge_0.010522226__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.5345911949685535,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_cumulative_notional_imbalance_top5_ge_0.010522226__p131_depth_slope_top5_ask_le_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.37735849056603776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,p131_depth_slope_top5_ask,le,0.20588325521909628,0.2616279069767442
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_ask_ge_0.20588326__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.5345911949685535,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,ge,0.20588325521909628,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_ask_le_0.20588326__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913208,0.7142857142857143,0.37735849056603776,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,le,0.20588325521909628,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.2616279069767442
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913209,0.7142857142857143,0.8490566037735849,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.36627906976744184
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.23837209302325582,0.05357142857142857,0.21142857142857147,0.6192276544913209,0.7142857142857143,0.8490566037735849,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_depth_slope_top5_bid,le,0.20588306213703544,0.38372093023255816
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_depth_levels_2_5_ratio_ask_le_0.17999917,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398901,0.6964285714285714,0.839622641509434,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,0.36627906976744184
p129_liquidity_opportunity_label,p132_single_p131_cumulative_notional_imbalance_top5_ge_0.2085784,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_cumulative_notional_imbalance_top5,ge,0.2085783952091505,,,,0.25
p129_liquidity_opportunity_label,p132_single_p131_deep_book_pressure_signed_ge_0.20856533,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_deep_book_pressure_signed,ge,0.20856532703336456,,,,0.25
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.23255813953488372
p129_liquidity_opportunity_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_level_crossing_hazard_bid_ge_0.48607738,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_level_crossing_hazard_bid,ge,0.4860773805975304,0.47674418604651164
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_bid_ge_0.20588306__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_bid,ge,0.20588306213703544,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.2441860465116279
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_ask_le_0.20588326__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398902,0.6964285714285714,0.36792452830188677,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_ask,le,0.20588325521909628,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_ge_0.18000074__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398904,0.6964285714285714,0.839622641509434,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,ge,0.18000073962302637,p131_depth_slope_top5_bid,le,0.20588306213703544,0.38953488372093026
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_bid_le_0.48607738__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398904,0.6964285714285714,0.5251572327044025,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,le,0.4860773805975304,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.22093023255813954
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_bid_le_0.20588306,172,56,0.23837209302325582,0.05357142857142857,0.2221428571428572,0.6439829109398904,0.6964285714285714,0.839622641509434,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_bid,le,0.20588306213703544,0.22674418604651161
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_ask_le_0.17999917__p131_mean_cancel_intensity_depth_levels_2_5_ge_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884597,0.6785714285714286,0.6729559748427673,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_ask,le,0.17999916606925398,p131_mean_cancel_intensity_depth_levels_2_5,ge,0.482938261275191,0.20930232558139536
p129_liquidity_opportunity_label,p132_single_p131_depth_slope_top5_ask_le_0.20587335,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,single_feature_threshold,p131_depth_slope_top5_ask,le,0.20587334718648392,,,,0.25
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_cumulative_notional_imbalance_top5_ge_0.010522226,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_cumulative_notional_imbalance_top5,ge,0.01052222559908239,0.2616279069767442
p129_liquidity_opportunity_label,p132_combo_p131_depth_levels_2_5_ratio_bid_le_0.18000074__p131_deep_book_pressure_signed_ge_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_levels_2_5_ratio_bid,le,0.18000073962302637,p131_deep_book_pressure_signed,ge,0.010679095542581792,0.2616279069767442
p129_liquidity_opportunity_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_level_crossing_hazard_bid_le_0.48607738,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.6729559748427673,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_level_crossing_hazard_bid,le,0.4860773805975304,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.5157232704402516,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.4476744186046512
p129_liquidity_opportunity_label,p132_combo_p131_book_thinning_event_rate_1s_le_0__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_book_thinning_event_rate_1s,le,0.0,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.45348837209302323
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_bid_le_0.48607738__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.6729559748427673,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_bid,le,0.4860773805975304,p131_deep_book_pressure_signed,le,0.010679095542581792,0.23837209302325582
p129_liquidity_opportunity_label,p132_combo_p131_depth_slope_top5_bid_le_0.20588306__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884598,0.6785714285714286,0.8301886792452831,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_depth_slope_top5_bid,le,0.20588306213703544,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.4127906976744186
p129_liquidity_opportunity_label,p132_combo_p131_cumulative_notional_imbalance_top5_le_0.010522226__p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884599,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_cumulative_notional_imbalance_top5,le,0.01052222559908239,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,0.2558139534883721
p129_liquidity_opportunity_label,p132_combo_p131_level_crossing_hazard_ask_ge_0.48097264__p131_depth_slope_top5_ask_ge_0.20588326,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884599,0.6785714285714286,0.8301886792452831,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_level_crossing_hazard_ask,ge,0.48097263987675265,p131_depth_slope_top5_ask,ge,0.20588325521909628,0.23255813953488372
p129_liquidity_opportunity_label,p132_combo_p131_mean_cancel_intensity_depth_levels_2_5_le_0.48293826__p131_deep_book_pressure_signed_le_0.010679096,172,56,0.23837209302325582,0.05357142857142857,0.2328571428571429,0.6687381673884599,0.6785714285714286,0.3584905660377358,0,strategy_code;buy_sell_signal;order_arrival_stream;live_tagged_fill_model;pnl_replay;profitability_claim,two_feature_threshold_combo,p131_mean_cancel_intensity_depth_levels_2_5,le,0.482938261275191,p131_deep_book_pressure_signed,le,0.010679095542581792,0.2558139534883721
