shard_index,shard_path,trade_date,symbol,strategy_id,source_strategy_id,feature_family,feature_status,execution_profile,trades,sum_gross_return,sum_cost_return,sum_net_return,mean_gross_return,mean_cost_return,mean_net_return,net_pnl_inr,worst_trade_pnl_inr,threshold_quantile,total_latency_events,fixed_slippage_ticks,internal_impact_bps,zerodha_charge_bps
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-15,BAJAJ-AUTO,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,33,0.0,0.057669644816879195,-0.057669644816879195,0.0,0.0017475649944508848,-0.0017475649944508848,-5766.964481687915,-174.86972755857195,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-23,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,264,0.0,0.03205037141271792,-0.03205037141271792,0.0,0.00012140292201787092,-0.00012140292201787092,-3205.03714127179,-12.14643253203318,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-05,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,241,0.0,0.029376238803831875,-0.029376238803831875,0.0,0.00012189310706984181,-0.00012189310706984181,-2937.6238803831875,-12.195895349461185,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-19,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,233,0.0,0.028373096366917924,-0.028373096366917924,0.0,0.00012177294578076361,-0.00012177294578076361,-2837.309636691792,-12.184022603798734,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-23,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,262,0.0,0.3251475632493102,-0.3251475632493102,0.0,0.0012410212337759933,-0.0012410212337759933,-32514.75632493103,-124.12049759609953,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-05,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,238,0.0,0.2957129678199467,-0.2957129678199467,0.0,0.0012424914614283474,-0.0012424914614283474,-29571.29678199464,-124.26888604838356,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-19,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,retail_marketable_default,231,0.0,0.2869319866872025,-0.2869319866872025,0.0,0.001242129812498712,-0.001242129812498712,-28693.198668720237,-124.23326781139622,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-23,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,262,0.0,0.4280627760821835,-0.4280627760821835,0.0,0.0016338273896266547,-0.0016338273896266547,-42806.277608218385,-163.4133626601659,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-05,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,238,0.0,0.3894341090332449,-0.3894341090332449,0.0,0.0016362777690472473,-0.0016362777690472473,-38943.41090332448,-163.66067674730593,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-19,BAJAJ-AUTO,P164_S03_LIQUIDITY_VACUUM,S03,liquidity_vacuum_breakout,replayable_from_local_l1_l5_book_state,stressed_retail,231,0.0,0.3778409298120039,-0.3778409298120039,0.0,0.0016356750208311858,-0.0016356750208311858,-37784.09298120039,-163.60131301899366,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-02,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,97,0.0,0.023610745347976553,-0.023610745347976553,0.0,0.00024340974585542838,-0.00024340974585542838,-2361.074534797654,-24.374727307738244,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.0034478459180939456,-0.0034478459180939456,0.0,0.00034478459180939456,-0.00034478459180939456,-344.7845918093946,-34.58143495664353,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-02,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,96,0.0,0.15427510125905436,-0.15427510125905436,0.0,0.0016070323047818163,-0.0016070323047818163,-15427.510125905426,-160.80538192321472,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,retail_marketable_default,10,0.0,0.019111657754281832,-0.019111657754281832,0.0,0.0019111657754281833,-0.0019111657754281833,-1911.1657754281837,-191.42550486993056,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-02,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,96,0.0,0.2154092007650906,-0.2154092007650906,0.0,0.002243845841303027,-0.002243845841303027,-21540.920076509057,-224.55483653869126,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S04_TRADE_FLOW_DEPTH,S04,trade_flow_depth_confirmation,replayable_from_local_l1_l5_book_state,stressed_retail,10,0.0,0.027507349590469726,-0.027507349590469726,0.0,0.0027507349590469724,-0.0027507349590469724,-2750.734959046973,-275.58837478321766,0.985,4,2.0,2.0,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,88,0.0,0.030400800605203074,-0.030400800605203074,0.0,0.000345463643240944,-0.000345463643240944,-3040.0800605203062,-34.74764522654224,0.985,0,0.0,0.0,0.0
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,retail_marketable_default,87,0.0,0.16644538009289292,-0.16644538009289292,0.0,0.0019131652884240566,-0.0019131652884240566,-16644.538009289303,-191.9241356796267,0.985,2,1.0,0.5,8.26812
3,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BAJAJ-AUTO/part-00000.parquet,2026-01-07,BAJAJ-AUTO,P164_S06_ABSORPTION_REVERSAL,S06,absorption_exhaustion_reversal,replayable_from_local_l1_l5_book_state,stressed_retail,87,0.0,0.23960387082148835,-0.23960387082148835,0.0,0.0027540674807067624,-0.0027540674807067624,-23960.38708214882,-276.4194261327112,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-08,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.001103516278223239,-0.001103516278223239,0.0,0.0002207032556446478,-0.0002207032556446478,-110.3516278223239,-22.07032556446478,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-16,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.0018043073648699628,-0.0018043073648699628,0.0,0.00018043073648699629,-0.00018043073648699629,-180.43073648699627,-18.045531968098693,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-30,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0009178647861676579,-0.0009178647861676579,0.0,0.00018357295723353157,-0.00018357295723353157,-91.78647861676579,-18.357295723353158,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-14,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0008755834304259589,-0.0008755834304259589,0.0,0.00017511668608519176,-0.00017511668608519176,-87.55834304259588,-17.511668608519177,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-15,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,15,0.0,0.0026977999412433193,-0.0026977999412433193,0.0,0.00017985332941622127,-0.00017985332941622127,-269.77999412433184,-17.989723615701177,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-02,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.002921676487613778,-0.002921676487613778,0.0,0.0002921676487613778,-0.0002921676487613778,-292.16764876137785,-29.24777073491649,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-20,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,10,0.0,0.002080998541397654,-0.002080998541397654,0.0,0.00020809985413976537,-0.00020809985413976537,-208.09985413976534,-20.83035459262659,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-22,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,30,0.0,0.006538504101652434,-0.006538504101652434,0.0,0.0002179501367217478,-0.0002179501367217478,-653.850410165243,-21.801362752874084,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-13,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,5,0.0,0.0010443654811308225,-0.0010443654811308225,0.0,0.0002088730962261645,-0.0002088730962261645,-104.43654811308224,-20.88730962261645,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-07,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,29,0.0,0.012204902257160246,-0.012204902257160246,0.0,0.0004208586985227671,-0.0004208586985227671,-1220.4902257160245,-42.202248366984,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-08,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.007694608834669717,-0.007694608834669717,0.0,0.0015389217669339434,-0.0015389217669339434,-769.4608834669716,-153.89217669339433,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-16,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,10,0.0,0.01418104209460989,-0.01418104209460989,0.0,0.001418104209460989,-0.001418104209460989,-1418.104209460989,-141.8177959042961,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-30,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.007137654358502974,-0.007137654358502974,0.0,0.0014275308717005947,-0.0014275308717005947,-713.7654358502973,-142.75308717005947,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-14,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.007010810291277876,-0.007010810291277876,0.0,0.0014021620582555753,-0.0014021620582555753,-701.0810291277876,-140.21620582555752,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-15,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,15,0.0,0.021245579823729953,-0.021245579823729953,0.0,0.0014163719882486635,-0.0014163719882486635,-2124.5579823729954,-141.65037084710352,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-02,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,10,0.0,0.01753314946284134,-0.01753314946284134,0.0,0.001753314946284134,-0.001753314946284134,-1753.3149462841334,-175.42451220474948,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-20,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,10,0.0,0.015011115624192961,-0.015011115624192961,0.0,0.001501111562419296,-0.001501111562419296,-1501.1115624192962,-150.17226377787978,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-22,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,30,0.0,0.0459198723049573,-0.0459198723049573,0.0,0.0015306624101652435,-0.0015306624101652435,-4591.98723049573,-153.08528825862226,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-07,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,28,0.0,0.059907708122635225,-0.059907708122635225,0.0,0.0021395610043798293,-0.0021395610043798293,-5990.770812263522,-214.287945100952,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-13,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,retail_marketable_default,5,0.0,0.007517156443392467,-0.007517156443392467,0.0,0.0015034312886784934,-0.0015034312886784934,-751.7156443392468,-150.34312886784934,0.985,2,1.0,0.5,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-14,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.009511977152129796,-0.009511977152129796,0.0,0.0019023954304259593,-0.0019023954304259593,-951.1977152129795,-190.2395430425959,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-08,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.010651641391116195,-0.010651641391116195,0.0,0.002130328278223239,-0.002130328278223239,-1065.1641391116195,-213.0328278223239,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-16,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,10,0.0,0.019289656824349813,-0.019289656824349813,0.0,0.0019289656824349813,-0.0019289656824349813,-1928.9656824349815,-192.90885984049348,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-30,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.00972338393083829,-0.00972338393083829,0.0,0.001944676786167658,-0.001944676786167658,-972.3383930838291,-194.46767861676582,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-15,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,15,0.0,0.028891179706216595,-0.028891179706216595,0.0,0.0019260786470811063,-0.0019260786470811063,-2889.11797062166,-192.62981807850588,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-07,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,28,0.0,0.08767902287105872,-0.08767902287105872,0.0,0.003131393673966383,-0.003131393673966383,-8767.902287105871,-313.69244183492,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-02,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,10,0.0,0.024876502438068895,-0.024876502438068895,0.0,0.0024876502438068897,-0.0024876502438068897,-2487.6502438068896,-248.92005367458245,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-20,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,10,0.0,0.020673112706988267,-0.020673112706988267,0.0,0.0020673112706988267,-0.0020673112706988267,-2067.3112706988272,-206.83297296313296,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-22,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,30,0.0,0.06349688050826215,-0.06349688050826215,0.0,0.0021165626836087384,-0.0021165626836087384,-6349.688050826215,-211.68801376437045,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-13,BANKBEES,P164_S01_MLOFI_BREAKOUT,S01,momentum_breakout_mlofi,replayable_from_local_l1_l5_book_state,stressed_retail,5,0.0,0.010355887405654114,-0.010355887405654114,0.0,0.0020711774811308227,-0.0020711774811308227,-1035.5887405654112,-207.11774811308226,0.985,4,2.0,2.0,8.26812
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-14,BANKBEES,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,320,-0.0001447631271641603,0.05603733954726132,-0.05618210267442548,-4.523847723880009e-07,0.00017511668608519162,-0.0001755690708575796,-5618.210267442584,-50.53367227028374,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-20,BANKBEES,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,640,-0.002044511293841089,0.13318390664945065,-0.13522841794329174,-3.194548896626702e-06,0.00020809985413976665,-0.00021129440303639335,-13522.84179432902,-57.09183586746179,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-16,BANKBEES,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,960,-0.0007944807286427435,0.1730683497515512,-0.17386283048019396,-8.275840923361912e-07,0.00018027953099119916,-0.00018110711508353538,-17386.283048019337,-49.411900218075495,0.985,0,0.0,0.0,0.0
4,raw_synthetic_l2_phase162_distributional_full_year/profile=P159_DISTRIBUTIONAL_FULL_PARTITION_CADENCE/trade_month=2026-01/symbol=BANKBEES/part-00000.parquet,2026-01-30,BANKBEES,P164_S02_MULTI_LEVEL_OFI,S02,multi_level_order_flow_imbalance,replayable_from_local_l1_l5_book_state,zero_latency_spread_only_control,320,0.0002887101963759964,0.05874334631472969,-0.05845463611835369,9.022193636749887e-07,0.00018357295723353027,-0.0001826707378698553,-5845.463611835383,-18.357295723353158,0.985,0,0.0,0.0,0.0
