work_order_id,source_scenario_id,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,status,horizon_seconds,start_ms,entry_ms,exit_ms,entry_delay_ms,holding_ms,forced_exit,entry_mid,exit_mid,mid_return_bps,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread,exit_spread,entry_top5_qty_imbalance,exit_top5_qty_imbalance,entry_l2_l5_qty_imbalance,exit_l2_l5_qty_imbalance,entry_top5_order_imbalance,exit_top5_order_imbalance,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,zerodha_charges_1x_inr,zerodha_charges_2x_inr,net_pnl_inr,side_flip_net_pnl_inr,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_model_version,cost_profile,capacity_selected
P341_2026-07-13_INFY_106695528,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,INFY,13-Jul-2026 14:47:47,regular_session,2026-07-13,first_real_tick_after_announcement,General Updates,filled,900,1783934267000,1783934269382,1783935169468,2382,900086,0,1102.8,1104.05,11.334784185709104,1102.6,1103.0,1104.0,1104.1,0.40000000000009095,0.09999999999990905,-0.1939299796869399,0.09418028272443547,-0.13786457664139792,0.08858176421482238,-0.18181818181818182,0.391304347826087,90,99270.0,99360.0,90.0,82.60805377999999,165.21610755999998,-75.21610755999998,-255.21610755999998,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-13_KOTAKBANK_106693798,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,10-Jul-2026 17:20:48,post_close,2026-07-13,market_open_next_available_real_l2_day,Shareholders meeting,filled,900,1783914300000,1783914305195,1783915205960,5195,900765,0,375.6,376.95000000000005,35.94249201278016,375.4,375.8,376.85,377.05,0.4000000000000341,0.19999999999998863,-0.043429844097995544,-0.4300610094287299,-0.08013937282229965,-0.48110590261169045,0.14285714285714285,-0.1,266,99962.8,100242.1,279.3000000000029,82.68774848940001,165.37549697880002,113.9245030212029,-444.6754969788029,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-13_KOTAKBANK_106693806,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,10-Jul-2026 17:24:32,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,filled,900,1783914300000,1783914305195,1783915205960,5195,900765,0,375.6,376.95000000000005,35.94249201278016,375.4,375.8,376.85,377.05,0.4000000000000341,0.19999999999998863,-0.043429844097995544,-0.4300610094287299,-0.08013937282229965,-0.48110590261169045,0.14285714285714285,-0.1,266,99962.8,100242.1,279.3000000000029,82.68774848940001,165.37549697880002,113.9245030212029,-444.6754969788029,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-13_KOTAKBANK_106693819,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,10-Jul-2026 17:30:05,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,filled,900,1783914300000,1783914305195,1783915205960,5195,900765,0,375.6,376.95000000000005,35.94249201278016,375.4,375.8,376.85,377.05,0.4000000000000341,0.19999999999998863,-0.043429844097995544,-0.4300610094287299,-0.08013937282229965,-0.48110590261169045,0.14285714285714285,-0.1,266,99962.8,100242.1,279.3000000000029,82.68774848940001,165.37549697880002,113.9245030212029,-444.6754969788029,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-13_MARUTI_106693600,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,MARUTI,10-Jul-2026 15:53:31,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,filled,900,1783914300000,1783914300712,1783915202765,712,902053,0,13691.5,13627.0,-47.10952050542307,13684.0,13699.0,13624.0,13630.0,15.0,6.0,0.04672897196261682,0.20833333333333334,0.05263157894736842,0.25601750547045954,0.13043478260869565,0.13432835820895522,7,95893.0,95368.0,-525.0,81.231098966,162.462197932,-687.462197932,362.537802068,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-13_RELIANCE_106693860,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,RELIANCE,10-Jul-2026 17:46:25,post_close,2026-07-13,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1783914300000,1783914305196,1783915205960,5196,900764,0,1299.9,1304.6999999999998,36.925917378257765,1299.8,1300.0,1304.6,1304.8,0.20000000000004547,0.20000000000004547,0.6019059995668182,-0.8970842525788564,0.7711144427786107,-0.9016114240796541,0.043478260869565216,-0.7045454545454546,76,98800.0,99149.59999999999,349.59999999999127,82.5685027376,165.1370054752,184.46299452479127,-514.7370054751913,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-13_SBIN_106694291,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,SBIN,10-Jul-2026 22:26:10,post_close,2026-07-13,market_open_next_available_real_l2_day,General Updates,filled,900,1783914300000,1783914300712,1783915202769,712,902057,0,1023.55,1028.1999999999998,45.43012065849117,1023.5,1023.6,1028.1,1028.3,0.10000000000002274,0.20000000000004547,-0.6822679860925381,0.25151992794415673,-0.838962605548854,0.18691665978359626,0.3142857142857143,-0.030927835051546393,97,99289.2,99725.7,436.5,82.62302734939999,165.24605469879998,271.2539453012,-601.7460546988,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-13_TCS_106694050,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,10-Jul-2026 18:53:25,post_close,2026-07-13,market_open_next_available_real_l2_day,Copy of Newspaper Publication,filled,900,1783914300000,1783914305195,1783915205210,5195,900015,0,2072.8999999999996,2097.3,117.70948912152322,2070.6,2075.2,2097.0,2097.6,4.599999999999909,0.599999999999909,0.37980085348506404,-0.050920910075839654,0.4212860310421286,-0.46115702479338844,0.6666666666666666,-0.5294117647058824,48,99609.59999999999,100656.0,1046.4000000000087,82.67942303359999,165.35884606719998,881.0411539328088,-1211.7588460672087,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-13_TCS_106695270,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,TCS,13-Jul-2026 11:30:11,regular_session,2026-07-13,first_real_tick_after_announcement,Updates,filled,900,1783922411000,1783922414847,1783923317857,3847,903010,0,2159.3,2161.9,12.040939193256651,2159.2,2159.4,2161.8,2162.0,0.20000000000027285,0.1999999999998181,-0.4224215246636771,-0.6121979286536249,-0.40810556079170596,-0.4116558741905643,-0.6,-0.3023255813953488,46,99332.40000000001,99442.8,110.39999999999418,82.61535713120001,165.23071426240003,-54.83071426240585,-275.63071426239424,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-13_WIPRO_106693588,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,WIPRO,10-Jul-2026 15:46:57,post_close,2026-07-13,market_open_next_available_real_l2_day,Copy of Newspaper Publication,filled,900,1783914300000,1783914305195,1783915209710,5195,904515,0,174.45499999999998,174.745,16.623197959360322,174.41,174.5,174.71,174.78,0.09000000000000341,0.06999999999999318,-0.22839657282741738,-0.03224953740417658,-0.42612664004563605,0.056743041673073966,0.0,-0.018867924528301886,573,99988.5,100108.83,120.33000000000175,82.68449572598001,165.36899145196003,-45.03899145195828,-285.6989914519618,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_BHARTIARTL_106696754,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,BHARTIARTL,14-Jul-2026 11:58:18,regular_session,2026-07-14,first_real_tick_after_announcement,Press Release,filled,900,1784010498000,1784010498095,1784011399291,95,901196,0,1933.95,1935.5,8.014684971172752,1933.9,1934.0,1935.4,1935.6,0.09999999999990905,0.1999999999998181,-0.292239138507241,0.574486301369863,0.16572352465642684,0.6500461680517082,-0.3333333333333333,-0.08333333333333333,51,98634.0,98705.40000000001,71.40000000000873,82.54069759640001,165.08139519280002,-93.68139519279129,-236.48139519280875,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_CIPLA_106695963,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,CIPLA,13-Jul-2026 18:29:03,post_close,2026-07-14,market_open_next_available_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",filled,900,1784000700000,1784000705449,1784001605553,5449,900104,0,1427.3,1445.35,126.46255167098685,1427.1,1427.5,1445.3,1445.4,0.40000000000009095,0.10000000000013642,0.4222222222222222,-0.6835509138381201,0.351981351981352,-0.6778666666666666,0.5625,0.07692307692307693,70,99925.0,101171.0,1246.0,82.719946976,165.439893952,1080.560106048,-1411.439893952,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695829,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 17:41:00,post_close,2026-07-14,market_open_next_available_real_l2_day,Outcome of Board Meeting,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_HCLTECH_106695847,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 17:46:28,post_close,2026-07-14,market_open_next_available_real_l2_day,Press Release,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_HCLTECH_106695856,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 17:49:49,post_close,2026-07-14,market_open_next_available_real_l2_day,General Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695864,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 17:53:19,post_close,2026-07-14,market_open_next_available_real_l2_day,Dividend,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695871,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 17:55:38,post_close,2026-07-14,market_open_next_available_real_l2_day,Record Date,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695928,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:20:56,post_close,2026-07-14,market_open_next_available_real_l2_day,General Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695980,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:34:52,post_close,2026-07-14,market_open_next_available_real_l2_day,Change in Director(s),filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106695992,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:39:10,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106696002,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:42:59,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106696014,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 18:47:42,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106696210,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 21:38:18,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_HCLTECH_106696346,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,HCLTECH,13-Jul-2026 23:11:05,post_close,2026-07-14,market_open_next_available_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784000700000,1784000700551,1784001604534,551,903983,0,1199.8,1199.15,-5.4175695949313525,1199.6,1200.0,1199.1,1199.2,0.40000000000009095,0.10000000000013642,-0.9576811235537958,0.17068117068117067,-0.95661025575773,0.20951859956236324,-0.17647058823529413,0.3333333333333333,83,99600.0,99525.29999999999,-74.70000000001164,82.6364809718,165.2729619436,-239.97296194361164,-90.57296194358835,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_ICICIBANK_106696630,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,ICICIBANK,14-Jul-2026 11:04:53,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,filled,900,1784007293000,1784007294094,1784008194103,1094,900009,0,1405.4499999999998,1410.0,32.37397274894292,1405.3,1405.6,1409.8,1410.2,0.2999999999999545,0.40000000000009095,0.14667275425179774,-0.5666737785363772,0.007731271660890429,-0.6992998694671888,0.4084507042253521,-0.3333333333333333,71,99797.59999999999,100095.8,298.20000000001164,82.67114052039999,165.34228104079997,132.85771895921167,-463.54228104081164,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_KOTAKBANK_106696676,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,14-Jul-2026 11:22:48,regular_session,2026-07-14,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,filled,900,1784008368000,1784008368094,1784009269594,94,901500,0,378.625,378.70000000000005,1.9808517662606926,378.55,378.7,378.6,378.8,0.14999999999997726,0.19999999999998863,0.10608790069836883,0.27798621131954465,0.19436800341980817,0.32585801438260453,-0.13178294573643412,0.14285714285714285,264,99976.8,99950.40000000001,-26.39999999999418,82.6777808432,165.3555616864,-191.75556168639417,-138.95556168640582,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_KOTAKBANK_106696863,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,KOTAKBANK,14-Jul-2026 13:02:56,regular_session,2026-07-14,first_real_tick_after_announcement,ESOP/ESOS/ESPS,filled,900,1784014376000,1784014376094,1784015276844,94,900750,0,376.575,377.275,18.588594569474573,376.5,376.65,377.25,377.3,0.14999999999997726,0.05000000000001137,0.5317660009435445,0.3674764927688416,0.5053272450532724,0.36835036216242145,0.4166666666666667,0.5208333333333334,265,99812.25,99971.25,159.0,82.667469101,165.334938202,-6.334938201999989,-324.334938202,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,1
P341_2026-07-14_M&M_106696043,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,M&M,13-Jul-2026 19:00:26,post_close,2026-07-14,market_open_next_available_real_l2_day,Copy of Newspaper Publication,filled,900,1784000700000,1784000705449,1784001607552,5449,902103,0,3125.2,3104.0,-67.83565851785428,3121.8,3128.6,3103.8,3104.2,6.799999999999727,0.3999999999996362,-0.056179775280898875,-0.0108499095840868,-0.12883435582822086,0.07389162561576355,-0.09090909090909091,0.0,31,96986.59999999999,96217.8,-768.7999999999884,81.3366017864,162.6732035728,-931.4732035727884,606.1267964271883,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_M&M_106696059,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,M&M,13-Jul-2026 19:11:01,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000705449,1784001607552,5449,902103,0,3125.2,3104.0,-67.83565851785428,3121.8,3128.6,3103.8,3104.2,6.799999999999727,0.3999999999996362,-0.056179775280898875,-0.0108499095840868,-0.12883435582822086,0.07389162561576355,-0.09090909090909091,0.0,31,96986.59999999999,96217.8,-768.7999999999884,81.3366017864,162.6732035728,-931.4732035727884,606.1267964271883,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
P341_2026-07-14_M&M_106696068,P335_P334_LANE_D_HORIZON_AND_EXIT_MARGIN_SQ0p750_SPQ1p000_DSQ0p500_TOP2_H900_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy,M&M,13-Jul-2026 19:20:00,post_close,2026-07-14,market_open_next_available_real_l2_day,Updates,filled,900,1784000700000,1784000705449,1784001607552,5449,902103,0,3125.2,3104.0,-67.83565851785428,3121.8,3128.6,3103.8,3104.2,6.799999999999727,0.3999999999996362,-0.056179775280898875,-0.0108499095840868,-0.12883435582822086,0.07389162561576355,-0.09090909090909091,0.0,31,96986.59999999999,96217.8,-768.7999999999884,81.3366017864,162.6732035728,-931.4732035727884,606.1267964271883,250000.0,100000.0,2,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,zerodha_2x_all_in_cost_proxy,0
