candidate_id,latency_profile_id,split_role,decision_events,decision_rate,gross_return_bps_proxy_mean,cost_bound_bps_mean,net_return_bps_after_cost_proxy_mean,net_positive_event_fraction,shuffled_time_net_bps_proxy_mean,net_edge_over_shuffled_time_bps,test_rows_used,promotion_allowed
P187_TOP5_I75_S2p5_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,2598,0.002406413397368506,0.17088762402437613,11.957884505042248,-11.786996881017872,0.0,-11.919116128377928,0.13211924736005543,0,0
P187_TOP5_I75_S2p5_Z2_R50,P180_STRESSED_RETAIL,train,2598,0.002406413397368506,0.17088762402437613,13.927067236722134,-13.756179612697757,0.0,-13.925238921496275,0.16905930879851816,0,0
P187_TOP5_I75_S2p5_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,2598,0.002406413397368506,0.17088762402437613,11.957884505042248,-11.786996881017872,0.0,-11.957857970974633,0.17086108995676064,0,0
P187_TOP5_I75_S2p5_Z2_R100,P180_STRESSED_RETAIL,train,2598,0.002406413397368506,0.17088762402437613,13.927067236722134,-13.756179612697757,0.0,-13.965970057193816,0.20979044449605944,0,0
P187_TOP5_I75_S2p5_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,2598,0.002406413397368506,0.17088762402437613,11.957884505042248,-11.786996881017872,0.0,-11.933429043878753,0.14643216286088112,0,0
P187_TOP5_I75_S2p5_Z2_R200,P180_STRESSED_RETAIL,train,2598,0.002406413397368506,0.17088762402437613,13.927067236722134,-13.756179612697757,0.0,-13.939864656997218,0.18368504429946064,0,0
P187_TOP5_I75_S5p0_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,103149,0.09554239242692997,3.292615851853583,16.055401694458382,-12.762785842604794,0.0015123753017479567,-15.46092480785834,2.6981389652535466,0,0
P187_TOP5_I75_S5p0_Z0_R50,P180_STRESSED_RETAIL,train,103149,0.09554239242692997,3.292615851853583,20.86175766590031,-17.569141814046727,0.001173060330201941,-19.69379884431463,2.1246570302679046,0,0
P187_TOP5_I75_S5p0_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,103149,0.09554239242692997,3.292615851853583,16.055401694458382,-12.762785842604794,0.0015123753017479567,-15.076286199410648,2.3135003568058536,0,0
P187_TOP5_I75_S5p0_Z0_R100,P180_STRESSED_RETAIL,train,103149,0.09554239242692997,3.292615851853583,20.86175766590031,-17.569141814046727,0.001173060330201941,-20.452775452541946,2.883633638495219,0,0
P187_TOP5_I75_S5p0_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,103149,0.09554239242692997,3.292615851853583,16.055401694458382,-12.762785842604794,0.0015123753017479567,-15.463738500111816,2.700952657507022,0,0
P187_TOP5_I75_S5p0_Z0_R200,P180_STRESSED_RETAIL,train,103149,0.09554239242692997,3.292615851853583,20.86175766590031,-17.569141814046727,0.001173060330201941,-20.456594026342714,2.8874522122959867,0,0
P187_TOP5_I75_S5p0_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,7585,0.007025652663217906,0.14195503654163816,17.941702177331422,-17.799747140789783,0.001054713249835201,-12.691428587943532,-5.108318552846251,0,0
P187_TOP5_I75_S5p0_Z1_R50,P180_STRESSED_RETAIL,train,7585,0.007025652663217906,0.14195503654163816,24.433598821156576,-24.29164378461494,0.0009228740936058009,-19.177947392650825,-5.113696391964115,0,0
P187_TOP5_I75_S5p0_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,7585,0.007025652663217906,0.14195503654163816,17.941702177331422,-17.799747140789783,0.001054713249835201,-20.575612503210504,2.7758653624207206,0,0
P187_TOP5_I75_S5p0_Z1_R100,P180_STRESSED_RETAIL,train,7585,0.007025652663217906,0.14195503654163816,24.433598821156576,-24.29164378461494,0.0009228740936058009,-21.80285565332783,-2.4887881312871123,0,0
P187_TOP5_I75_S5p0_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,7585,0.007025652663217906,0.14195503654163816,17.941702177331422,-17.799747140789783,0.001054713249835201,-12.672782574806106,-5.126964565983677,0,0
P187_TOP5_I75_S5p0_Z1_R200,P180_STRESSED_RETAIL,train,7585,0.007025652663217906,0.14195503654163816,24.433598821156576,-24.29164378461494,0.0009228740936058009,-19.176140666002357,-5.115503118612583,0,0
P187_TOP5_I75_S5p0_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,4584,0.004245958049860367,-8.619036380718551,18.391955021575377,-27.010991402293925,0.0002181500872600349,-22.766795139632823,-4.244196262661102,0,0
P187_TOP5_I75_S5p0_Z2_R50,P180_STRESSED_RETAIL,train,4584,0.004245958049860367,-8.619036380718551,25.25249506090844,-33.87153144162699,0.0,-20.891796730156486,-12.979734711470506,0,0
P187_TOP5_I75_S5p0_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,4584,0.004245958049860367,-8.619036380718551,18.391955021575377,-27.010991402293925,0.0002181500872600349,-13.999241693740897,-13.011749708553028,0,0
P187_TOP5_I75_S5p0_Z2_R100,P180_STRESSED_RETAIL,train,4584,0.004245958049860367,-8.619036380718551,25.25249506090844,-33.87153144162699,0.0,-16.535093247591924,-17.33643819403507,0,0
P187_TOP5_I75_S5p0_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,4584,0.004245958049860367,-8.619036380718551,18.391955021575377,-27.010991402293925,0.0002181500872600349,-9.662674142060018,-17.348317260233905,0,0
P187_TOP5_I75_S5p0_Z2_R200,P180_STRESSED_RETAIL,train,4584,0.004245958049860367,-8.619036380718551,25.25249506090844,-33.87153144162699,0.0,-20.881466182465598,-12.990065259161394,0,0
P187_TOP5_I75_S10p0_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,113204,0.10485589770427421,5.13316174212648,17.658993183290963,-12.525831441164485,0.0017048867531182644,-15.711687625015696,3.185856183851211,0,0
P187_TOP5_I75_S10p0_Z0_R50,P180_STRESSED_RETAIL,train,113204,0.10485589770427421,5.13316174212648,23.500050488010647,-18.366888745884165,0.001395710398925833,-21.903250381855585,3.5363616359714207,0,0
P187_TOP5_I75_S10p0_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,113204,0.10485589770427421,5.13316174212648,17.658993183290963,-12.525831441164485,0.0017048867531182644,-16.064915369350256,3.5390839281857716,0,0
P187_TOP5_I75_S10p0_Z0_R100,P180_STRESSED_RETAIL,train,113204,0.10485589770427421,5.13316174212648,23.500050488010647,-18.366888745884165,0.001395710398925833,-22.60331028006613,4.236421534181964,0,0
P187_TOP5_I75_S10p0_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,113204,0.10485589770427421,5.13316174212648,17.658993183290963,-12.525831441164485,0.0017048867531182644,-15.163506057154594,2.637674615990109,0,0
P187_TOP5_I75_S10p0_Z0_R200,P180_STRESSED_RETAIL,train,113204,0.10485589770427421,5.13316174212648,23.500050488010647,-18.366888745884165,0.001395710398925833,-23.129895350098177,4.763006604214013,0,0
P187_TOP5_I75_S10p0_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,8578,0.007945424989463837,4.794570822032425,20.305091705000176,-15.510520882967748,0.0013989274889251574,-15.637194380133081,0.12667349716533316,0,0
P187_TOP5_I75_S10p0_Z1_R50,P180_STRESSED_RETAIL,train,8578,0.007945424989463837,4.794570822032425,28.433922753361305,-23.63935193132888,0.0012823501981813943,-28.452729036268078,4.8133771049392,0,0
P187_TOP5_I75_S10p0_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,8578,0.007945424989463837,4.794570822032425,20.305091705000176,-15.510520882967748,0.0013989274889251574,-13.314491682882904,-2.196029200084844,0,0
P187_TOP5_I75_S10p0_Z1_R100,P180_STRESSED_RETAIL,train,8578,0.007945424989463837,4.794570822032425,28.433922753361305,-23.63935193132888,0.0012823501981813943,-26.08420469966319,2.444852768334311,0,0
P187_TOP5_I75_S10p0_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,8578,0.007945424989463837,4.794570822032425,20.305091705000176,-15.510520882967748,0.0013989274889251574,-13.28461352369128,-2.2259073592764675,0,0
P187_TOP5_I75_S10p0_Z1_R200,P180_STRESSED_RETAIL,train,8578,0.007945424989463837,4.794570822032425,28.433922753361305,-23.63935193132888,0.0012823501981813943,-28.429612148534847,4.790260217205969,0,0
P187_TOP5_I75_S10p0_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,5304,0.0049128624555975975,0.10532588120839659,21.13795426789781,-21.032628386689417,0.000942684766214178,-32.45415746311792,11.421529076428506,0,0
P187_TOP5_I75_S10p0_Z2_R50,P180_STRESSED_RETAIL,train,5304,0.0049128624555975975,0.10532588120839659,29.898574616809707,-29.793248735601313,0.0007541478129713424,-26.12045722058046,-3.6727915150208545,0,0
P187_TOP5_I75_S10p0_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,5304,0.0049128624555975975,0.10532588120839659,21.13795426789781,-21.032628386689417,0.000942684766214178,-13.592803936707767,-7.43982444998165,0,0
P187_TOP5_I75_S10p0_Z2_R100,P180_STRESSED_RETAIL,train,5304,0.0049128624555975975,0.10532588120839659,29.898574616809707,-29.793248735601313,0.0007541478129713424,-14.815291762640905,-14.977956972960408,0,0
P187_TOP5_I75_S10p0_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,5304,0.0049128624555975975,0.10532588120839659,21.13795426789781,-21.032628386689417,0.000942684766214178,-9.828161980148382,-11.204466406541036,0,0
P187_TOP5_I75_S10p0_Z2_R200,P180_STRESSED_RETAIL,train,5304,0.0049128624555975975,0.10532588120839659,29.898574616809707,-29.793248735601313,0.0007541478129713424,-14.816187213429592,-14.977061522171722,0,0
P187_TOP5_I85_S2p5_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,27284,0.025271971952964715,9.05645625048509,12.248203839473506,-3.191747588988415,0.0027122122855886234,-10.772264497538954,7.580516908550539,0,0
P187_TOP5_I85_S2p5_Z0_R50,P180_STRESSED_RETAIL,train,27284,0.025271971952964715,9.05645625048509,14.483261250344846,-5.426804999859756,0.0023823486292332504,-12.284476461558267,6.857671461698511,0,0
P187_TOP5_I85_S2p5_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,27284,0.025271971952964715,9.05645625048509,12.248203839473506,-3.191747588988415,0.0027122122855886234,-11.499099860149432,8.307352271161017,0,0
P187_TOP5_I85_S2p5_Z0_R100,P180_STRESSED_RETAIL,train,27284,0.025271971952964715,9.05645625048509,14.483261250344846,-5.426804999859756,0.0023823486292332504,-14.457365262969233,9.030560263109479,0,0
P187_TOP5_I85_S2p5_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,27284,0.025271971952964715,9.05645625048509,12.248203839473506,-3.191747588988415,0.0027122122855886234,-10.769386249778597,7.577638660790182,0,0
P187_TOP5_I85_S2p5_Z0_R200,P180_STRESSED_RETAIL,train,27284,0.025271971952964715,9.05645625048509,14.483261250344846,-5.426804999859756,0.0023823486292332504,-13.024116492678045,7.59731149281829,0,0
P187_TOP5_I85_S2p5_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,1790,0.001657998453152281,22.542755383798113,12.28470236818213,10.25805301561599,0.003910614525139665,10.05887423720584,0.19917877841015041,0,0
P187_TOP5_I85_S2p5_Z1_R50,P180_STRESSED_RETAIL,train,1790,0.001657998453152281,22.542755383798113,14.557339641597343,7.985415742200777,0.003910614525139665,-14.582052498019138,22.567468240219917,0,0
P187_TOP5_I85_S2p5_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,1790,0.001657998453152281,22.542755383798113,12.28470236818213,10.25805301561599,0.003910614525139665,-12.319732564370295,22.577785579986283,0,0
P187_TOP5_I85_S2p5_Z1_R100,P180_STRESSED_RETAIL,train,1790,0.001657998453152281,22.542755383798113,14.557339641597343,7.985415742200777,0.003910614525139665,-14.55235203340734,22.537767775608117,0,0
P187_TOP5_I85_S2p5_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,1790,0.001657998453152281,22.542755383798113,12.28470236818213,10.25805301561599,0.003910614525139665,9.988861547562145,0.26919146805384564,0,0
P187_TOP5_I85_S2p5_Z1_R200,P180_STRESSED_RETAIL,train,1790,0.001657998453152281,22.542755383798113,14.557339641597343,7.985415742200777,0.003910614525139665,-3.364019898283633,11.34943564048441,0,0
P187_TOP5_I85_S2p5_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,1060,0.0009818314862242558,0.18688022272578456,12.0930471214865,-11.906166898760716,0.0,-12.110835881506647,0.2046689827459307,0,0
P187_TOP5_I85_S2p5_Z2_R50,P180_STRESSED_RETAIL,train,1060,0.0009818314862242558,0.18688022272578456,14.175988918059145,-13.989108695333359,0.0,-14.129483960776465,0.1403752654431063,0,0
P187_TOP5_I85_S2p5_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,1060,0.0009818314862242558,0.18688022272578456,12.0930471214865,-11.906166898760716,0.0,-12.041971792038106,0.1358048932773901,0,0
P187_TOP5_I85_S2p5_Z2_R100,P180_STRESSED_RETAIL,train,1060,0.0009818314862242558,0.18688022272578456,14.175988918059145,-13.989108695333359,0.0,-14.185113332858885,0.196004637525526,0,0
P187_TOP5_I85_S2p5_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,1060,0.0009818314862242558,0.18688022272578456,12.0930471214865,-11.906166898760716,0.0,-12.072091812501013,0.16592491374029628,0,0
P187_TOP5_I85_S2p5_Z2_R200,P180_STRESSED_RETAIL,train,1060,0.0009818314862242558,0.18688022272578456,14.175988918059145,-13.989108695333359,0.0,-14.129189053595804,0.1400803582624448,0,0
P187_TOP5_I85_S5p0_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,44703,0.041406427291210295,7.366125025191313,15.856260891041407,-8.490135865850094,0.0020356575621322953,-12.273250379800919,3.7831145139508244,0,0
P187_TOP5_I85_S5p0_Z0_R50,P180_STRESSED_RETAIL,train,44703,0.041406427291210295,7.366125025191313,20.27726260941657,-12.911137584225257,0.0017895890656108092,-19.817309744770938,6.906172160545681,0,0
P187_TOP5_I85_S5p0_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,44703,0.041406427291210295,7.366125025191313,15.856260891041407,-8.490135865850094,0.0020356575621322953,-14.94766413096892,6.457528265118826,0,0
P187_TOP5_I85_S5p0_Z0_R100,P180_STRESSED_RETAIL,train,44703,0.041406427291210295,7.366125025191313,20.27726260941657,-12.911137584225257,0.0017895890656108092,-18.01457523058296,5.103437646357703,0,0
P187_TOP5_I85_S5p0_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,44703,0.041406427291210295,7.366125025191313,15.856260891041407,-8.490135865850094,0.0020356575621322953,-14.498094548095283,6.007958682245189,0,0
P187_TOP5_I85_S5p0_Z0_R200,P180_STRESSED_RETAIL,train,44703,0.041406427291210295,7.366125025191313,20.27726260941657,-12.911137584225257,0.0017895890656108092,-19.819384871909826,6.908247287684569,0,0
P187_TOP5_I85_S5p0_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,3201,0.002964945837173437,12.613703745708198,17.398149156739237,-4.784445411031034,0.0021868166198063107,-4.906282852455921,0.12183744142488706,0,0
P187_TOP5_I85_S5p0_Z1_R50,P180_STRESSED_RETAIL,train,3201,0.002964945837173437,12.613703745708198,23.194358620453134,-10.580654874744937,0.0021868166198063107,-16.926506415059464,6.345851540314527,0,0
P187_TOP5_I85_S5p0_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,3201,0.002964945837173437,12.613703745708198,17.398149156739237,-4.784445411031034,0.0021868166198063107,-23.594049508938927,18.809604097907894,0,0
P187_TOP5_I85_S5p0_Z1_R100,P180_STRESSED_RETAIL,train,3201,0.002964945837173437,12.613703745708198,23.194358620453134,-10.580654874744937,0.0021868166198063107,-16.925443249515087,6.34478837477015,0,0
P187_TOP5_I85_S5p0_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,3201,0.002964945837173437,12.613703745708198,17.398149156739237,-4.784445411031034,0.0021868166198063107,-17.396440394215016,12.611994983183983,0,0
P187_TOP5_I85_S5p0_Z1_R200,P180_STRESSED_RETAIL,train,3201,0.002964945837173437,12.613703745708198,23.194358620453134,-10.580654874744937,0.0021868166198063107,-29.43160620013663,18.850951325391694,0,0
P187_TOP5_I85_S5p0_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,2016,0.0018673323360642452,0.08417926502614945,17.93467314783816,-17.850493882812014,0.0,-17.921195770955595,0.07070188814358147,0,0
P187_TOP5_I85_S5p0_Z2_R50,P180_STRESSED_RETAIL,train,2016,0.0018673323360642452,0.08417926502614945,24.127138418583176,-24.042959153557025,0.0,-24.152526673549193,0.10956751999216863,0,0
P187_TOP5_I85_S5p0_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,2016,0.0018673323360642452,0.08417926502614945,17.93467314783816,-17.850493882812014,0.0,-17.90593441823994,0.05544053542792682,0,0
P187_TOP5_I85_S5p0_Z2_R100,P180_STRESSED_RETAIL,train,2016,0.0018673323360642452,0.08417926502614945,24.127138418583176,-24.042959153557025,0.0,-24.068988405561715,0.026029252004690306,0,0
P187_TOP5_I85_S5p0_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,2016,0.0018673323360642452,0.08417926502614945,17.93467314783816,-17.850493882812014,0.0,-17.90853664145354,0.05804275864152686,0,0
P187_TOP5_I85_S5p0_Z2_R200,P180_STRESSED_RETAIL,train,2016,0.0018673323360642452,0.08417926502614945,24.127138418583176,-24.042959153557025,0.0,-24.093204020198776,0.05024486664175143,0,0
P187_TOP5_I85_S10p0_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,49637,0.04597657498274848,9.077422877713502,17.186029874816818,-8.108606997103315,0.002316820114027842,-16.35597297538918,8.247365978285863,0,0
P187_TOP5_I85_S10p0_Z0_R50,P180_STRESSED_RETAIL,train,49637,0.04597657498274848,9.077422877713502,22.322336219205702,-13.244913341492207,0.0020952112335556137,-19.894113070348407,6.6491997288562,0,0
P187_TOP5_I85_S10p0_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,49637,0.04597657498274848,9.077422877713502,17.186029874816818,-8.108606997103315,0.002316820114027842,-14.366931162856877,6.258324165753562,0,0
P187_TOP5_I85_S10p0_Z0_R100,P180_STRESSED_RETAIL,train,49637,0.04597657498274848,9.077422877713502,22.322336219205702,-13.244913341492207,0.0020952112335556137,-20.289220419391064,7.044307077898857,0,0
P187_TOP5_I85_S10p0_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,49637,0.04597657498274848,9.077422877713502,17.186029874816818,-8.108606997103315,0.002316820114027842,-14.351425679076263,6.242818681972947,0,0
P187_TOP5_I85_S10p0_Z0_R200,P180_STRESSED_RETAIL,train,49637,0.04597657498274848,9.077422877713502,22.322336219205702,-13.244913341492207,0.0020952112335556137,-21.50254426777993,8.257630926287721,0,0
P187_TOP5_I85_S10p0_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,3682,0.00341047503045067,21.84364437423554,19.606121760348955,2.2375226138865814,0.0029875067897881585,-19.574732815717752,21.812255429604335,0,0
P187_TOP5_I85_S10p0_Z1_R50,P180_STRESSED_RETAIL,train,3682,0.00341047503045067,21.84364437423554,26.815316147854656,-4.971671773619117,0.0029875067897881585,-32.26792793667553,27.29625616305641,0,0
P187_TOP5_I85_S10p0_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,3682,0.00341047503045067,21.84364437423554,19.606121760348955,2.2375226138865814,0.0029875067897881585,-8.725249068917046,10.962771682803627,0,0
P187_TOP5_I85_S10p0_Z1_R100,P180_STRESSED_RETAIL,train,3682,0.00341047503045067,21.84364437423554,26.815316147854656,-4.971671773619117,0.0029875067897881585,-26.81306341767797,21.841391644058852,0,0
P187_TOP5_I85_S10p0_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,3682,0.00341047503045067,21.84364437423554,19.606121760348955,2.2375226138865814,0.0029875067897881585,-8.766391743692573,11.003914357579154,0,0
P187_TOP5_I85_S10p0_Z1_R200,P180_STRESSED_RETAIL,train,3682,0.00341047503045067,21.84364437423554,26.815316147854656,-4.971671773619117,0.0029875067897881585,-32.22507244716816,27.25340067354904,0,0
P187_TOP5_I85_S10p0_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,2371,0.0021961532583374627,16.9617373058902,20.539931789935114,-3.5781944840449147,0.001687051876845213,-20.547979237586674,16.96978475354176,0,0
P187_TOP5_I85_S10p0_Z2_R50,P180_STRESSED_RETAIL,train,2371,0.0021961532583374627,16.9617373058902,28.437130837204524,-11.475393531314326,0.001687051876845213,-28.425102361878388,16.949708830564063,0,0
P187_TOP5_I85_S10p0_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,2371,0.0021961532583374627,16.9617373058902,20.539931789935114,-3.5781944840449147,0.001687051876845213,-12.118554301432475,8.54035981738756,0,0
P187_TOP5_I85_S10p0_Z2_R100,P180_STRESSED_RETAIL,train,2371,0.0021961532583374627,16.9617373058902,28.437130837204524,-11.475393531314326,0.001687051876845213,-19.965925772739904,8.490532241425578,0,0
P187_TOP5_I85_S10p0_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,2371,0.0021961532583374627,16.9617373058902,20.539931789935114,-3.5781944840449147,0.001687051876845213,-12.085174283915286,8.506979799870372,0,0
P187_TOP5_I85_S10p0_Z2_R200,P180_STRESSED_RETAIL,train,2371,0.0021961532583374627,16.9617373058902,28.437130837204524,-11.475393531314326,0.001687051876845213,-28.42255447510445,16.947160943790124,0,0
P187_L1_I55_S2p5_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,406868,0.3768639746576326,0.9870361334548141,12.33469732247238,-11.347661189017568,0.001570533932381018,-12.13303027009722,0.7853690810796525,0,0
P187_L1_I55_S2p5_Z0_R50,P180_STRESSED_RETAIL,train,406868,0.3768639746576326,0.9870361334548141,14.560243134263702,-13.573207000808894,0.0011182988094418829,-14.364737822198473,0.7915308213895784,0,0
P187_L1_I55_S2p5_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,406868,0.3768639746576326,0.9870361334548141,12.33469732247238,-11.347661189017568,0.001570533932381018,-12.036656804520884,0.6889956155033161,0,0
P187_L1_I55_S2p5_Z0_R100,P180_STRESSED_RETAIL,train,406868,0.3768639746576326,0.9870361334548141,14.560243134263702,-13.573207000808894,0.0011182988094418829,-14.31185977433524,0.7386527735263453,0,0
P187_L1_I55_S2p5_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,406868,0.3768639746576326,0.9870361334548141,12.33469732247238,-11.347661189017568,0.001570533932381018,-11.890681502738936,0.5430203137213674,0,0
P187_L1_I55_S2p5_Z0_R200,P180_STRESSED_RETAIL,train,406868,0.3768639746576326,0.9870361334548141,14.560243134263702,-13.573207000808894,0.0011182988094418829,-14.464553904560107,0.891346903751213,0,0
P187_L1_I55_S2p5_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,28583,0.026475178651648966,1.5915902941637885,12.399222505155482,-10.807632210991692,0.001224504075849281,-11.701443397904928,0.8938111869132364,0,0
P187_L1_I55_S2p5_Z1_R50,P180_STRESSED_RETAIL,train,28583,0.026475178651648966,1.5915902941637885,14.659457375548891,-13.067867081385105,0.0007347024455095686,-13.95283714811846,0.8849700667333558,0,0
P187_L1_I55_S2p5_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,28583,0.026475178651648966,1.5915902941637885,12.399222505155482,-10.807632210991692,0.001224504075849281,-12.39181127470918,1.5841790637174888,0,0
P187_L1_I55_S2p5_Z1_R100,P180_STRESSED_RETAIL,train,28583,0.026475178651648966,1.5915902941637885,14.659457375548891,-13.067867081385105,0.0007347024455095686,-15.342645913838524,2.2747788324534195,0,0
P187_L1_I55_S2p5_Z1_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,28583,0.026475178651648966,1.5915902941637885,12.399222505155482,-10.807632210991692,0.001224504075849281,-12.38052093344517,1.572888722453479,0,0
P187_L1_I55_S2p5_Z1_R200,P180_STRESSED_RETAIL,train,28583,0.026475178651648966,1.5915902941637885,14.659457375548891,-13.067867081385105,0.0007347024455095686,-15.353640642605587,2.2857735612204824,0,0
P187_L1_I55_S2p5_Z2_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,15822,0.014655224316075638,0.19086428608429618,12.139766313838079,-11.948902027753782,0.0005688282138794084,-12.128432152485056,0.17953012473127394,0,0
P187_L1_I55_S2p5_Z2_R50,P180_STRESSED_RETAIL,train,15822,0.014655224316075638,0.19086428608429618,14.161307426125019,-13.970443140040723,0.0004424219441284288,-14.170335757579123,0.19989261753839926,0,0
P187_L1_I55_S2p5_Z2_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,15822,0.014655224316075638,0.19086428608429618,12.139766313838079,-11.948902027753782,0.0005688282138794084,-12.156211162269605,0.2073091345158229,0,0
P187_L1_I55_S2p5_Z2_R100,P180_STRESSED_RETAIL,train,15822,0.014655224316075638,0.19086428608429618,14.161307426125019,-13.970443140040723,0.0004424219441284288,-14.178053847968922,0.20761070792819858,0,0
P187_L1_I55_S2p5_Z2_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,15822,0.014655224316075638,0.19086428608429618,12.139766313838079,-11.948902027753782,0.0005688282138794084,-12.157072996191562,0.2081709684377806,0,0
P187_L1_I55_S2p5_Z2_R200,P180_STRESSED_RETAIL,train,15822,0.014655224316075638,0.19086428608429618,14.161307426125019,-13.970443140040723,0.0004424219441284288,-14.128433683293315,0.1579905432525912,0,0
P187_L1_I55_S5p0_Z0_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,602906,0.558445371729737,0.7913081905128722,14.227293340542765,-13.435985150029888,0.0013965692827737656,-13.9282668480198,0.49228169798991317,0,0
P187_L1_I55_S5p0_Z0_R50,P180_STRESSED_RETAIL,train,602906,0.558445371729737,0.7913081905128722,17.274108064665466,-16.482799874152594,0.0010034731782400572,-17.076219868441154,0.5934199942885598,0,0
P187_L1_I55_S5p0_Z0_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,602906,0.558445371729737,0.7913081905128722,14.227293340542765,-13.435985150029888,0.0013965692827737656,-14.260996018012703,0.8250108679828152,0,0
P187_L1_I55_S5p0_Z0_R100,P180_STRESSED_RETAIL,train,602906,0.558445371729737,0.7913081905128722,17.274108064665466,-16.482799874152594,0.0010034731782400572,-17.241273351813376,0.7584734776607824,0,0
P187_L1_I55_S5p0_Z0_R200,P180_RETAIL_MARKETABLE_DEFAULT,train,602906,0.558445371729737,0.7913081905128722,14.227293340542765,-13.435985150029888,0.0013965692827737656,-14.223009273331998,0.7870241233021105,0,0
P187_L1_I55_S5p0_Z0_R200,P180_STRESSED_RETAIL,train,602906,0.558445371729737,0.7913081905128722,17.274108064665466,-16.482799874152594,0.0010034731782400572,-17.24148127959142,0.7586814054388249,0,0
P187_L1_I55_S5p0_Z1_R50,P180_RETAIL_MARKETABLE_DEFAULT,train,44569,0.041282308971253644,0.18099147433722304,14.775579998978664,-14.594588524641443,0.0010321075186789023,-15.221123688432542,0.6265351637910985,0,0
P187_L1_I55_S5p0_Z1_R50,P180_STRESSED_RETAIL,train,44569,0.041282308971253644,0.18099147433722304,18.226483750913175,-18.04549227657595,0.0006058022392245731,-17.772820108313752,-0.2726721682621971,0,0
P187_L1_I55_S5p0_Z1_R100,P180_RETAIL_MARKETABLE_DEFAULT,train,44569,0.041282308971253644,0.18099147433722304,14.775579998978664,-14.594588524641443,0.0010321075186789023,-14.768581608858023,0.17399308421657977,0,0
