scenario_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,family_id,side,horizon,seed_scope,fill_model_id,execution_policy_id,max_concurrent_positions,decision,rejection_reason,passive_entry_attempt,entry_fill_probability,entry_fill_draw,passive_entry_filled,crossed_after_no_fill,canceled,entry_mode,passive_exit_attempt,passive_exit_filled,forced_flatten_applied,exit_mode,notional_inr,gross_edge_bps,expected_move_bps_no_lookahead,zerodha_cost200_bps,entry_spread_component_bps,exit_spread_component_bps,adverse_selection_penalty_bps,passive_entry_adverse_penalty_bps,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,side_pressure,adverse_flow_score,book_support_score,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,top5_churn_pressure,avg_spread_bps,raw_book_state_score
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,117,2026-11-19,NSE,HDFCBANK,9686272,9686278,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,8.200826094539188,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.619717501548921,0.0,0.619717501548921,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.4026207790337677,3.133224714876551,0.9714953631722296
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,118,2026-11-19,NSE,HDFCBANK,9686272,9686278,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,2.37370760670192,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.619717501548921,0.619717501548921,0.0,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.4026207790337677,3.133224714876551,0.0003089485326848
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,119,2026-11-19,NSE,HDFCBANK,9686528,9686534,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,7.395584536471653,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.619717501548921,0.0,0.619717501548921,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.0,3.133224714876551,0.9714953631722296
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,120,2026-11-19,NSE,HDFCBANK,9686528,9686534,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5684660486343844,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.619717501548921,0.619717501548921,0.0,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.0,3.133224714876551,0.0003089485326848
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,121,2026-11-19,NSE,HDFCBANK,9686784,9686790,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-146.63491665622308,7.395584536471653,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.619717501548921,0.0,0.619717501548921,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.0,3.133224714876551,0.9714953631722296
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,122,2026-11-19,NSE,HDFCBANK,9686784,9686790,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,146.63491665622308,1.5684660486343844,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.619717501548921,0.619717501548921,0.0,-0.6196990424076607,-0.6197470420236638,-0.6197073387859567,0.0,3.133224714876551,0.0003089485326848
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,123,2026-11-23,NSE,HDFCBANK,11163648,11163654,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,6.527257932541961,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5942738107603123,0.0,0.5942738107603123,-0.5942600503888706,-0.5942892613283675,-0.5942777331019596,0.2291598203527221,1.2309207287053512,0.9089129879139736
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,124,2026-11-23,NSE,HDFCBANK,11163904,11163910,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,6.068938291836517,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5942738107603123,0.0,0.5942738107603123,-0.5942600503888706,-0.5942892613283675,-0.5942777331019596,0.0,1.2309207287053512,0.9089129879139736
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,125,2026-11-23,NSE,HDFCBANK,11164160,11164166,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-43.69768586902856,6.068938291836517,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5942738107603123,0.0,0.5942738107603123,-0.5942600503888706,-0.5942892613283675,-0.5942777331019596,0.0,1.2309207287053512,0.9089129879139736
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,126,2026-11-24,NSE,HDFCBANK,11996672,11996678,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,6.558201804003958,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5992549251160385,0.0,0.5992549251160385,-0.599268659926866,-0.5992198927352511,-0.5992853284580546,0.2212303721230372,1.234034676374687,0.91645395359509
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,127,2026-11-24,NSE,HDFCBANK,11996928,11996934,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,3.0850866909359898,6.115741059757884,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5992549251160385,0.0,0.5992549251160385,-0.599268659926866,-0.5992198927352511,-0.5992853284580546,0.0,1.234034676374687,0.91645395359509
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,128,2026-11-24,NSE,HDFCBANK,11997184,11997190,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,3.0850866909359898,6.115741059757884,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5992549251160385,0.0,0.5992549251160385,-0.599268659926866,-0.5992198927352511,-0.5992853284580546,0.0,1.234034676374687,0.91645395359509
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,129,2026-11-26,NSE,HDFCBANK,13370880,13370886,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-0.0,6.551954781079361,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5929991874681129,0.0,0.5929991874681129,-0.5930160049885679,-0.5929328621908128,-0.5930774172823643,0.2171066306381209,1.2270691453466192,0.9173678245216348
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,130,2026-11-26,NSE,HDFCBANK,13371136,13371142,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-6.7488802994053465,6.117741519803118,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5929991874681129,0.0,0.5929991874681129,-0.5930160049885679,-0.5929328621908128,-0.5930774172823643,0.0,1.2270691453466192,0.9173678245216348
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,131,2026-11-26,NSE,HDFCBANK,13371392,13371398,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_BEYOND_L1_ABSORPTION_CONTINUATION,-1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,-6.7488802994053465,6.117741519803118,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,0.5929991874681129,0.0,0.5929991874681129,-0.5930160049885679,-0.5929328621908128,-0.5930774172823643,0.0,1.2270691453466192,0.9173678245216348
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,132,2026-12-03,NSE,HDFCBANK,1613056,1613062,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.6665444909097926,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0442232375979112,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,133,2026-12-03,NSE,HDFCBANK,1613056,1613062,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.6665444909097926,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0442232375979112,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,134,2026-12-03,NSE,HDFCBANK,1613312,1613318,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5780980157139701,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,135,2026-12-03,NSE,HDFCBANK,1613312,1613318,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5780980157139701,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,136,2026-12-03,NSE,HDFCBANK,1613568,1613574,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,175.914249684741,1.5780980157139701,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,137,2026-12-03,NSE,HDFCBANK,1613568,1613574,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,175.914249684741,1.5780980157139701,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.6052628541013004,0.6052628541013004,0.0,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,3.152585119798234,0.0003009093024755
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,138,2026-12-18,NSE,HDFCBANK,9661440,9661446,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.7921417272865945,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.1238502673796791,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,139,2026-12-18,NSE,HDFCBANK,9661696,9661702,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,0.0,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC1_COST200,140,2026-12-18,NSE,HDFCBANK,9661952,9661958,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,1,rejected,max_concurrent_positions,0,0.0,0.0,0,0,0,not_attempted,0,0,0,,0.0,12.958963282936333,1.5444411925272363,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,375.3334444977478,925000.0,1,75000.0,-0.5903736833576406,0.5903736833576406,0.0,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,3.08546744831842,0.0002845780613377
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,0,2026-01-02,NSE,HDFCBANK,887040,887046,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,canceled,passive_entry_not_filled,1,0.20236055002918185,0.5447538190943304,0,0,1,not_filled,0,0,0,,0.0,0.0,1.743119453278064,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,0.0,-0.5860315566783385,0.5860315566783385,0.0,-0.5860281690140845,-0.5860043417188099,-0.5860868051020852,0.0979154929577464,3.091190108191654,0.0002822355444574
P300_ALL_PHASE299_SEEDS_P300_FILL_PESSIMISTIC_BACK_OF_QUEUE_P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN_CAP1000000_NOT75000_CONC2_COST200,1,2026-01-02,NSE,HDFCBANK,887296,887302,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-01_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,ALL_PHASE299_SEEDS,P300_FILL_PESSIMISTIC_BACK_OF_QUEUE,P300_PASSIVE_ENTRY_PASSIVE_EXIT_FORCED_FLATTEN,2,canceled,passive_entry_not_filled,1,0.19256900073340721,0.5962509003440905,0,0,1,not_filled,0,0,0,,0.0,0.0,1.5472884673625713,19.74957333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,0.0,-0.5860315566783385,0.5860315566783385,0.0,-0.5860281690140845,-0.5860043417188099,-0.5860868051020852,0.0,3.091190108191654,0.0002822355444574
