trade_date,exchange,symbol,richer_event_bar_id,candidate_id,candidate_rank,family_id,side,horizon,gross_edge_bps,zerodha_round_trip_charge_bps,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,trade_month,feed_profile,regime_code,raw_book_state_score,raw_book_state_score_threshold,threshold_quantile,daily_event_limit,source_file,phase298_variant_id,max_annualized_pct,max_scheduled_event_rows,preserve_as_directional_signal_seed
2026-03-13,NSE,HDFCBANK,6805248,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0442232375979112,0.0,0.0442232375979112,3.152585119798234,2026-03,disconnect_scenario,D07,0.0003009093024755,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-03-13,NSE,HDFCBANK,6805504,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,-0.0,0.0,3.152585119798234,2026-03,disconnect_scenario,D07,0.0003009093024755,0.0002686897397339,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,15.914496740277368,6,1
2026-03-13,NSE,HDFCBANK,6805504,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,-0.0,0.0,3.152585119798234,2026-03,disconnect_scenario,D07,0.0003009093024755,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-03-13,NSE,HDFCBANK,6805760,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,175.914249684741,8.26812,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,-0.0,0.0,3.152585119798234,2026-03,disconnect_scenario,D07,0.0003009093024755,0.0002686897397339,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,15.914496740277368,6,1
2026-03-13,NSE,HDFCBANK,6805760,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,175.914249684741,8.26812,-0.6052545691906005,-0.6053264287035325,-0.6051702395964691,0.0,-0.0,0.0,3.152585119798234,2026-03,disconnect_scenario,D07,0.0003009093024755,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852352,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.1238502673796791,0.0,0.1238502673796791,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.0002686897397339,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852352,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.1238502673796791,0.0,0.1238502673796791,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852608,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,12.958963282936333,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,-0.0,0.0,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.0002686897397339,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852608,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,12.958963282936333,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,-0.0,0.0,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852864,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,12.958963282936333,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,-0.0,0.0,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.0002686897397339,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q95_DL3_H6,15.914496740277368,6,1
2026-03-30,NSE,HDFCBANK,14852864,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,12.958963282936333,8.26812,-0.5903743315508021,-0.5903030303030303,-0.5904958677685951,0.0,-0.0,0.0,3.08546744831842,2026-03,disconnect_scenario,D12,0.0002845780613377,0.000281943185418,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-03/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-03_Q99_DL3_H6,15.914496740277368,6,1
2026-04-01,NSE,HDFCBANK,8192,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0476395311323798,0.0,0.0476395311323798,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-01,NSE,HDFCBANK,8192,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0476395311323798,0.0,0.0476395311323798,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-01,NSE,HDFCBANK,8448,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,18.17080557237949,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,-0.0,0.0,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-01,NSE,HDFCBANK,8448,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,18.17080557237949,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,-0.0,0.0,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-01,NSE,HDFCBANK,8704,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,18.17080557237949,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,-0.0,0.0,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-01,NSE,HDFCBANK,8704,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,18.17080557237949,8.26812,-0.5900634476825465,-0.5900060938452163,-0.5900951431301674,0.0,-0.0,0.0,3.0284675953967293,2026-04,disconnect_scenario,D05,0.0002791197080048,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740096,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.3661060802069857,0.0,0.3661060802069857,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740096,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.3661060802069857,0.0,0.3661060802069857,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740352,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,-0.0,0.0,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740352,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,-0.0,0.0,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740608,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,221.2578693233902,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,-0.0,0.0,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-02,NSE,HDFCBANK,740608,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,221.2578693233902,8.26812,-0.6126626588539685,-0.6127641224665804,-0.6125485122897801,0.0,-0.0,0.0,3.056047918831368,2026-04,disconnect_scenario,D07,0.0002966228102508,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450304,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.2165445236422046,0.0,0.2165445236422046,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450304,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.2165445236422046,0.0,0.2165445236422046,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450560,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,-0.0,0.0,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450560,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,-0.0,0.0,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450816,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,81.05934038735273,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,-0.0,0.0,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002664861481647,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q95_DL3_H6,13.304091399324532,6,1
2026-04-09,NSE,HDFCBANK,4450816,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,81.05934038735273,8.26812,-0.5968276277482181,-0.5967686881328934,-0.5968661521157351,0.0,-0.0,0.0,3.093867953715736,2026-04,disconnect_scenario,D05,0.0002896395648649,0.0002790901228857,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-04/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-04_Q99_DL3_H6,13.304091399324532,6,1
2026-06-03,NSE,HDFCBANK,1516032,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0807291666666666,0.0,0.0807291666666666,3.0629747610879683,2026-06,disconnect_scenario,D01,0.0002757095082432,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-03,NSE,HDFCBANK,1516288,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,-15.92746875765827,8.26812,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0,-0.0,0.0,3.0629747610879683,2026-06,disconnect_scenario,D01,0.0002757095082432,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-03,NSE,HDFCBANK,1516544,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,-15.92746875765827,8.26812,-0.5799632352941176,-0.5798611111111112,-0.5800189393939394,0.0,-0.0,0.0,3.0629747610879683,2026-06,disconnect_scenario,D01,0.0002757095082432,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-12,NSE,HDFCBANK,6650624,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.4685732751656164,0.0,0.4685732751656164,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-12,NSE,HDFCBANK,6650624,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.4685732751656164,0.0,0.4685732751656164,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002940276360408,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,11.073715995719269,6,1
2026-06-12,NSE,HDFCBANK,6650880,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,68.74767744333043,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.0,-0.0,0.0,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-12,NSE,HDFCBANK,6650880,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,68.74767744333043,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.0,-0.0,0.0,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002940276360408,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,11.073715995719269,6,1
2026-06-12,NSE,HDFCBANK,6651136,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,68.74767744333043,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.0,-0.0,0.0,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-12,NSE,HDFCBANK,6651136,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,68.74767744333043,8.26812,-0.6125383745354661,-0.6125251785387291,-0.6125105346942598,0.0,-0.0,0.0,3.09674222717701,2026-06,disconnect_scenario,D20,0.000300483154498,0.0002940276360408,0.99,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q99_DL3_H6,11.073715995719269,6,1
2026-06-25,NSE,HDFCBANK,13426432,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5870148889431291,-0.5869986168741356,-0.5870426254243681,0.1660971442518916,0.0,0.1660971442518916,3.077301821762678,2026-06,disconnect_scenario,D08,0.0002816206772331,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-25,NSE,HDFCBANK,13426688,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,2,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,0.0,8.26812,-0.5870148889431291,-0.5869986168741356,-0.5870426254243681,0.0,-0.0,0.0,3.077301821762678,2026-06,disconnect_scenario,D08,0.0002816206772331,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
2026-06-25,NSE,HDFCBANK,13426944,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,1,6,5.539143279174041,8.26812,-0.5870148889431291,-0.5869986168741356,-0.5870426254243681,0.0,-0.0,0.0,3.077301821762678,2026-06,disconnect_scenario,D08,0.0002816206772331,0.0002754185157072,0.95,3,raw_synthetic_l2_dense_full_year/trade_month=2026-06/symbol=HDFCBANK/part-00000.parquet,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-06_Q95_DL3_H6,0.4046475743946917,6,1
