trade_date,symbol,candidate_start_row,horizon_ticks,filter_id,top_fraction,signal_side,probability,confidence,is_market_shock_day,is_symbol_shock,entry_price,exit_price,quantity,gross_pnl_inr,zerodha_total_charges_inr,adverse_slippage_inr,net_pnl_inr,forward_return_bps,label_side,charge_brokerage,charge_stt,charge_transaction_charge,charge_sebi_charge,charge_stamp_duty,charge_gst,scenario_id
2026-03-30,HDFCBANK,20000,480,shock_and_liquidity_vacuum,0.1,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_liquidity_vacuum,0.1,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-30,INFY,10000,480,shock_and_liquidity_vacuum,0.1,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_liquidity_vacuum_top_0.10_cost200
2026-03-13,TCS,20000,480,shock_and_liquidity_vacuum,0.2,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-13,ICICIBANK,20000,480,shock_and_liquidity_vacuum,0.2,long,0.6825173737650579,0.18251737376505794,1,0,1412.43,1412.655,70,15.749999999985448,82.5633620657,19.774020000000004,-86.58738206571456,1.5929992990796644,long,40.0,25.0,6.071107665,0.19775595,2.9661030000000004,8.3283954507,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,HCLTECH,5000,480,shock_and_liquidity_vacuum,0.2,short,0.3246559546835639,0.1753440453164361,1,0,1223.965,1223.1475,81,66.21749999998428,82.58672032917502,19.828233,-36.197453329190736,-6.679112556323988,short,40.0,25.0,6.08523465375,0.19821611249999999,2.9722484250000005,8.331021137925,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,INFY,20000,480,shock_and_liquidity_vacuum,0.2,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-13,HCLTECH,20000,480,shock_and_liquidity_vacuum,0.2,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,HCLTECH,10000,480,shock_and_liquidity_vacuum,0.2,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-13,AXISBANK,20000,480,shock_and_liquidity_vacuum,0.2,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,HDFCBANK,20000,480,shock_and_liquidity_vacuum,0.2,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_liquidity_vacuum,0.2,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-30,INFY,10000,480,shock_and_liquidity_vacuum,0.2,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_liquidity_vacuum_top_0.20_cost200
2026-03-13,TCS,20000,480,shock_and_l25_pressure,0.05,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,INFY,20000,480,shock_and_l25_pressure,0.05,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-13,HCLTECH,20000,480,shock_and_l25_pressure,0.05,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,HCLTECH,10000,480,shock_and_l25_pressure,0.05,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-13,AXISBANK,20000,480,shock_and_l25_pressure,0.05,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,HDFCBANK,20000,480,shock_and_l25_pressure,0.05,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,INFY,5000,480,shock_and_l25_pressure,0.05,short,0.3608306761107332,0.13916932388926678,1,0,1108.4925,1107.6375,90,76.95000000001164,82.6513115402,19.952865000000003,-25.65417654018836,-7.713178032327852,short,40.0,25.0,6.12316719,0.1994517,2.9906212500000002,8.3380714002,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_l25_pressure,0.05,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-13,HDFCBANK,0,480,shock_and_l25_pressure,0.05,long,0.6078687506827424,0.10786875068274238,1,0,833.25,833.3812,120,15.744000000006054,82.68074080006402,19.998,-86.93474080005797,1.574557455745998,long,40.0,25.0,6.139869340800001,0.199995744,2.9997000000000003,8.341175715264,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-30,INFY,10000,480,shock_and_l25_pressure,0.05,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_l25_pressure_top_0.05_cost200
2026-03-13,TCS,20000,480,shock_and_l25_pressure,0.1,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,INFY,20000,480,shock_and_l25_pressure,0.1,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-13,HCLTECH,20000,480,shock_and_l25_pressure,0.1,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,HCLTECH,10000,480,shock_and_l25_pressure,0.1,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-13,AXISBANK,20000,480,shock_and_l25_pressure,0.1,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,HDFCBANK,20000,480,shock_and_l25_pressure,0.1,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,INFY,5000,480,shock_and_l25_pressure,0.1,short,0.3608306761107332,0.13916932388926678,1,0,1108.4925,1107.6375,90,76.95000000001164,82.6513115402,19.952865000000003,-25.65417654018836,-7.713178032327852,short,40.0,25.0,6.12316719,0.1994517,2.9906212500000002,8.3380714002,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_l25_pressure,0.1,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-13,HDFCBANK,0,480,shock_and_l25_pressure,0.1,long,0.6078687506827424,0.10786875068274238,1,0,833.25,833.3812,120,15.744000000006054,82.68074080006402,19.998,-86.93474080005797,1.574557455745998,long,40.0,25.0,6.139869340800001,0.199995744,2.9997000000000003,8.341175715264,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-30,INFY,10000,480,shock_and_l25_pressure,0.1,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_l25_pressure_top_0.10_cost200
2026-03-13,TCS,20000,480,shock_and_l25_pressure,0.2,long,0.7047824394059036,0.20478243940590357,1,0,2194.9300000000003,2200.4275,45,247.38749999998254,82.56172891902499,19.75437,145.07140108095757,25.046356831422827,long,40.0,25.0,6.07218638625,0.1977910875,2.9631555,8.328595945275,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,INFY,20000,480,shock_and_l25_pressure,0.2,short,0.3390466832234414,0.1609533167765586,1,0,1107.645,1107.9675,90,-29.02499999999418,82.65046035575,19.937610000000003,-131.61307035574418,2.9115826821769693,long,40.0,25.0,6.1217373375,0.199405125,2.99151225,8.33780564325,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-13,HCLTECH,20000,480,shock_and_l25_pressure,0.2,long,0.6558547594338884,0.15585475943388838,1,0,1237.27,1238.7925,80,121.79999999998836,82.57901551,19.79632,19.424664489988352,12.305317351912166,long,40.0,25.0,6.0812095,0.19808499999999998,2.9694480000000003,8.330273009999999,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,HCLTECH,10000,480,shock_and_l25_pressure,0.2,short,0.3475253979166349,0.1524746020833651,1,0,1224.1375,1223.065,81,86.87249999999767,82.58679254391501,19.8310275,-15.54532004391734,-8.761270690588196,short,40.0,25.0,6.08545845675,0.19822340249999998,2.97204795,8.331062734664998,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-13,AXISBANK,20000,480,shock_and_l25_pressure,0.2,long,0.6429171204759939,0.14291712047599392,1,0,1328.7525,1330.8,75,153.5625,82.650934686125,19.9312875,50.980277813875006,15.409190199076953,long,40.0,25.0,6.12361963125,0.19946643749999998,2.989693125,8.338155492375,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,HDFCBANK,20000,480,shock_and_l25_pressure,0.2,long,0.640021306972741,0.14002130697274096,1,0,820.4225,820.2987,121,-14.979799999986426,82.6042445570712,19.8542245,-117.43826905705762,-1.508978605535077,short,40.0,25.0,6.094787041640001,0.19852726520000002,2.978133675,8.3327965752312,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,INFY,5000,480,shock_and_l25_pressure,0.2,short,0.3608306761107332,0.13916932388926678,1,0,1108.4925,1107.6375,90,76.95000000001164,82.6513115402,19.952865000000003,-25.65417654018836,-7.713178032327852,short,40.0,25.0,6.12316719,0.1994517,2.9906212500000002,8.3380714002,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,ICICIBANK,5000,480,shock_and_l25_pressure,0.2,short,0.3849271208989619,0.11507287910103808,1,0,1416.0075,1415.04,70,67.72499999999127,82.58445539494998,19.824105,-34.68356039495872,-6.832590929073277,short,40.0,25.0,6.0839210775,0.198173325,2.971584,8.33077699245,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-13,HDFCBANK,0,480,shock_and_l25_pressure,0.2,long,0.6078687506827424,0.10786875068274238,1,0,833.25,833.3812,120,15.744000000006054,82.68074080006402,19.998,-86.93474080005797,1.574557455745998,long,40.0,25.0,6.139869340800001,0.199995744,2.9997000000000003,8.341175715264,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,INFY,10000,480,shock_and_l25_pressure,0.2,short,0.3939815430491976,0.10601845695080242,1,0,1108.1625,1107.8475,90,28.349999999976717,82.6514745554,19.946924999999997,-74.24839955542328,-2.842543399544988,short,40.0,25.0,6.12283563,0.19944089999999998,2.9911882500000004,8.3380097754,horizon_480_shock_and_l25_pressure_top_0.20_cost200
2026-03-30,HCLTECH,5000,960,shock_only,0.05,short,0.2122871979229178,0.28771280207708216,1,0,1223.965,1223.065,81,72.89999999999418,82.58626988858,19.828233,-29.514502888585827,-7.353151438154611,short,40.0,25.0,6.085029501,0.19820943,2.97204795,8.33098300758,horizon_960_shock_only_top_0.05_cost200
2026-03-30,HCLTECH,10000,960,shock_only,0.05,short,0.2414253004021225,0.2585746995978775,1,0,1224.1375,1223.35,81,63.78750000000582,82.58834861142499,19.8310275,-38.631876111419174,-6.433100856726767,short,40.0,25.0,6.08616716625,0.19824648749999998,2.9727405,8.331194457675,horizon_960_shock_only_top_0.05_cost200
2026-03-13,AXISBANK,10000,960,shock_only,0.05,short,0.2424603314843202,0.2575396685156798,1,0,1330.4325,1330.9575,75,-39.37500000001455,82.6610509505,19.956487499999998,-141.99253845051456,3.9460852016174512,long,40.0,25.0,6.127850475,0.19960424999999998,2.994654375,8.3389418505,horizon_960_shock_only_top_0.05_cost200
2026-03-13,RELIANCE,20000,960,shock_only,0.05,long,0.7482859494861318,0.2482859494861318,1,0,1301.745,1304.5425,76,212.61000000000058,82.5772786571,19.786524,110.24619734290057,21.49038406139549,long,40.0,25.0,6.0809899949999995,0.19807784999999997,2.9679786,8.330232212099999,horizon_960_shock_only_top_0.05_cost200
2026-03-30,AXISBANK,20000,960,shock_only,0.05,short,0.2617057415470236,0.23829425845297642,1,0,1322.31,1322.895,75,-43.875,82.59750411725,19.83465,-146.30715411725,4.424076048733174,long,40.0,25.0,6.0905845125,0.19839037499999998,2.97651375,8.33201547975,horizon_960_shock_only_top_0.05_cost200
2026-03-13,INFY,0,960,shock_only,0.05,short,0.3108550963420343,0.1891449036579657,1,0,1123.0,1122.3175,89,60.742499999993015,82.671550555045,19.9894,-41.91845055505199,-6.077471059660649,short,40.0,25.0,6.1348810052500005,0.1998332575,2.9965877250000004,8.340248567295001,horizon_960_shock_only_top_0.05_cost200
2026-03-13,HDFCBANK,0,960,shock_only,0.05,long,0.6874327024644716,0.18743270246447163,1,0,833.25,832.4138,120,-100.34399999999732,82.676398412336,19.998,-203.0183984123333,-10.035403540353586,short,40.0,25.0,6.136305439200001,0.19987965600000002,2.9997000000000003,8.340513317136,horizon_960_shock_only_top_0.05_cost200
2026-03-13,TCS,20000,960,shock_only,0.05,long,0.6697980866109305,0.16979808661093054,1,0,2194.9300000000003,2201.0950000000003,45,277.4250000000029,82.56285250175,19.75437,175.10777749825291,28.08745609199365,long,40.0,25.0,6.0731085375000005,0.197821125,2.9631555,8.32876733925,horizon_960_shock_only_top_0.05_cost200
2026-03-30,INFY,5000,960,shock_only,0.05,short,0.3379825651213905,0.16201743487860948,1,0,1108.4925,1108.1625,90,29.700000000026193,82.65449647370001,19.952865000000003,-72.90736147367382,-2.9770160826541865,short,40.0,25.0,6.124617765000001,0.19949895,2.99203875,8.3383410087,horizon_960_shock_only_top_0.05_cost200
2026-03-13,HDFCBANK,5000,960,shock_only,0.05,long,0.6526110378457084,0.1526110378457084,1,0,834.1275,832.815,119,-156.1875,82.59791966244501,19.8522345,-258.637654162445,-15.73500454067274,short,40.0,25.0,6.08984103525,0.1983661575,2.977835175,8.331877294695,horizon_960_shock_only_top_0.05_cost200
2026-03-30,HCLTECH,5000,960,shock_only,0.1,short,0.2122871979229178,0.28771280207708216,1,0,1223.965,1223.065,81,72.89999999999418,82.58626988858,19.828233,-29.514502888585827,-7.353151438154611,short,40.0,25.0,6.085029501,0.19820943,2.97204795,8.33098300758,horizon_960_shock_only_top_0.10_cost200
2026-03-30,HCLTECH,10000,960,shock_only,0.1,short,0.2414253004021225,0.2585746995978775,1,0,1224.1375,1223.35,81,63.78750000000582,82.58834861142499,19.8310275,-38.631876111419174,-6.433100856726767,short,40.0,25.0,6.08616716625,0.19824648749999998,2.9727405,8.331194457675,horizon_960_shock_only_top_0.10_cost200
2026-03-13,AXISBANK,10000,960,shock_only,0.1,short,0.2424603314843202,0.2575396685156798,1,0,1330.4325,1330.9575,75,-39.37500000001455,82.6610509505,19.956487499999998,-141.99253845051456,3.9460852016174512,long,40.0,25.0,6.127850475,0.19960424999999998,2.994654375,8.3389418505,horizon_960_shock_only_top_0.10_cost200
2026-03-13,RELIANCE,20000,960,shock_only,0.1,long,0.7482859494861318,0.2482859494861318,1,0,1301.745,1304.5425,76,212.61000000000058,82.5772786571,19.786524,110.24619734290057,21.49038406139549,long,40.0,25.0,6.0809899949999995,0.19807784999999997,2.9679786,8.330232212099999,horizon_960_shock_only_top_0.10_cost200
2026-03-30,AXISBANK,20000,960,shock_only,0.1,short,0.2617057415470236,0.23829425845297642,1,0,1322.31,1322.895,75,-43.875,82.59750411725,19.83465,-146.30715411725,4.424076048733174,long,40.0,25.0,6.0905845125,0.19839037499999998,2.97651375,8.33201547975,horizon_960_shock_only_top_0.10_cost200
2026-03-13,INFY,0,960,shock_only,0.1,short,0.3108550963420343,0.1891449036579657,1,0,1123.0,1122.3175,89,60.742499999993015,82.671550555045,19.9894,-41.91845055505199,-6.077471059660649,short,40.0,25.0,6.1348810052500005,0.1998332575,2.9965877250000004,8.340248567295001,horizon_960_shock_only_top_0.10_cost200
2026-03-13,HDFCBANK,0,960,shock_only,0.1,long,0.6874327024644716,0.18743270246447163,1,0,833.25,832.4138,120,-100.34399999999732,82.676398412336,19.998,-203.0183984123333,-10.035403540353586,short,40.0,25.0,6.136305439200001,0.19987965600000002,2.9997000000000003,8.340513317136,horizon_960_shock_only_top_0.10_cost200
2026-03-13,TCS,20000,960,shock_only,0.1,long,0.6697980866109305,0.16979808661093054,1,0,2194.9300000000003,2201.0950000000003,45,277.4250000000029,82.56285250175,19.75437,175.10777749825291,28.08745609199365,long,40.0,25.0,6.0731085375000005,0.197821125,2.9631555,8.32876733925,horizon_960_shock_only_top_0.10_cost200
2026-03-30,INFY,5000,960,shock_only,0.1,short,0.3379825651213905,0.16201743487860948,1,0,1108.4925,1108.1625,90,29.700000000026193,82.65449647370001,19.952865000000003,-72.90736147367382,-2.9770160826541865,short,40.0,25.0,6.124617765000001,0.19949895,2.99203875,8.3383410087,horizon_960_shock_only_top_0.10_cost200
2026-03-13,HDFCBANK,5000,960,shock_only,0.1,long,0.6526110378457084,0.1526110378457084,1,0,834.1275,832.815,119,-156.1875,82.59791966244501,19.8522345,-258.637654162445,-15.73500454067274,short,40.0,25.0,6.08984103525,0.1983661575,2.977835175,8.331877294695,horizon_960_shock_only_top_0.10_cost200
2026-03-30,HCLTECH,5000,960,shock_only,0.2,short,0.2122871979229178,0.28771280207708216,1,0,1223.965,1223.065,81,72.89999999999418,82.58626988858,19.828233,-29.514502888585827,-7.353151438154611,short,40.0,25.0,6.085029501,0.19820943,2.97204795,8.33098300758,horizon_960_shock_only_top_0.20_cost200
2026-03-30,HCLTECH,10000,960,shock_only,0.2,short,0.2414253004021225,0.2585746995978775,1,0,1224.1375,1223.35,81,63.78750000000582,82.58834861142499,19.8310275,-38.631876111419174,-6.433100856726767,short,40.0,25.0,6.08616716625,0.19824648749999998,2.9727405,8.331194457675,horizon_960_shock_only_top_0.20_cost200
2026-03-13,AXISBANK,10000,960,shock_only,0.2,short,0.2424603314843202,0.2575396685156798,1,0,1330.4325,1330.9575,75,-39.37500000001455,82.6610509505,19.956487499999998,-141.99253845051456,3.9460852016174512,long,40.0,25.0,6.127850475,0.19960424999999998,2.994654375,8.3389418505,horizon_960_shock_only_top_0.20_cost200
2026-03-13,RELIANCE,20000,960,shock_only,0.2,long,0.7482859494861318,0.2482859494861318,1,0,1301.745,1304.5425,76,212.61000000000058,82.5772786571,19.786524,110.24619734290057,21.49038406139549,long,40.0,25.0,6.0809899949999995,0.19807784999999997,2.9679786,8.330232212099999,horizon_960_shock_only_top_0.20_cost200
2026-03-30,AXISBANK,20000,960,shock_only,0.2,short,0.2617057415470236,0.23829425845297642,1,0,1322.31,1322.895,75,-43.875,82.59750411725,19.83465,-146.30715411725,4.424076048733174,long,40.0,25.0,6.0905845125,0.19839037499999998,2.97651375,8.33201547975,horizon_960_shock_only_top_0.20_cost200
2026-03-13,INFY,0,960,shock_only,0.2,short,0.3108550963420343,0.1891449036579657,1,0,1123.0,1122.3175,89,60.742499999993015,82.671550555045,19.9894,-41.91845055505199,-6.077471059660649,short,40.0,25.0,6.1348810052500005,0.1998332575,2.9965877250000004,8.340248567295001,horizon_960_shock_only_top_0.20_cost200
2026-03-13,HDFCBANK,0,960,shock_only,0.2,long,0.6874327024644716,0.18743270246447163,1,0,833.25,832.4138,120,-100.34399999999732,82.676398412336,19.998,-203.0183984123333,-10.035403540353586,short,40.0,25.0,6.136305439200001,0.19987965600000002,2.9997000000000003,8.340513317136,horizon_960_shock_only_top_0.20_cost200
2026-03-13,TCS,20000,960,shock_only,0.2,long,0.6697980866109305,0.16979808661093054,1,0,2194.9300000000003,2201.0950000000003,45,277.4250000000029,82.56285250175,19.75437,175.10777749825291,28.08745609199365,long,40.0,25.0,6.0731085375000005,0.197821125,2.9631555,8.32876733925,horizon_960_shock_only_top_0.20_cost200
2026-03-30,INFY,5000,960,shock_only,0.2,short,0.3379825651213905,0.16201743487860948,1,0,1108.4925,1108.1625,90,29.700000000026193,82.65449647370001,19.952865000000003,-72.90736147367382,-2.9770160826541865,short,40.0,25.0,6.124617765000001,0.19949895,2.99203875,8.3383410087,horizon_960_shock_only_top_0.20_cost200
2026-03-13,HDFCBANK,5000,960,shock_only,0.2,long,0.6526110378457084,0.1526110378457084,1,0,834.1275,832.815,119,-156.1875,82.59791966244501,19.8522345,-258.637654162445,-15.73500454067274,short,40.0,25.0,6.08984103525,0.1983661575,2.977835175,8.331877294695,horizon_960_shock_only_top_0.20_cost200
2026-03-30,INFY,0,960,shock_only,0.2,short,0.3552082939183362,0.1447917060816638,1,0,1108.5,1107.645,90,76.94999999999709,82.6513822883,19.953,-25.65438228830291,-7.713125845737648,short,40.0,25.0,6.123208635,0.19945305,2.9906415,8.3380791033,horizon_960_shock_only_top_0.20_cost200
2026-03-30,HCLTECH,5000,960,liquidity_vacuum,0.05,short,0.2122871979229178,0.28771280207708216,1,0,1223.965,1223.065,81,72.89999999999418,82.58626988858,19.828233,-29.514502888585827,-7.353151438154611,short,40.0,25.0,6.085029501,0.19820943,2.97204795,8.33098300758,horizon_960_liquidity_vacuum_top_0.05_cost200
2026-03-20,HCLTECH,5000,960,liquidity_vacuum,0.05,long,0.7678574711378626,0.2678574711378626,0,0,1217.865,1218.33,82,38.129999999990105,82.66846933394001,19.972986000000002,-64.51145533394991,3.818157184908985,long,40.0,25.0,6.132877293,0.19976798999999998,2.9959479000000004,8.339876150939999,horizon_960_liquidity_vacuum_top_0.05_cost200
2026-03-30,HCLTECH,10000,960,liquidity_vacuum,0.05,short,0.2414253004021225,0.2585746995978775,1,0,1224.1375,1223.35,81,63.78750000000582,82.58834861142499,19.8310275,-38.631876111419174,-6.433100856726767,short,40.0,25.0,6.08616716625,0.19824648749999998,2.9727405,8.331194457675,horizon_960_liquidity_vacuum_top_0.05_cost200
2026-03-13,AXISBANK,10000,960,liquidity_vacuum,0.05,short,0.2424603314843202,0.2575396685156798,1,0,1330.4325,1330.9575,75,-39.37500000001455,82.6610509505,19.956487499999998,-141.99253845051456,3.9460852016174512,long,40.0,25.0,6.127850475,0.19960424999999998,2.994654375,8.3389418505,horizon_960_liquidity_vacuum_top_0.05_cost200
2026-03-26,HCLTECH,5000,960,liquidity_vacuum,0.05,short,0.2512473205145667,0.24875267948543328,0,0,1219.285,1219.615,82,-27.05999999999767,82.6810713588,19.996274000000003,-129.73734535879768,2.706504221737778,long,40.0,25.0,6.13968686,0.1999898,3.0002529000000004,8.341141798799999,horizon_960_liquidity_vacuum_top_0.05_cost200
2026-03-13,RELIANCE,20000,960,liquidity_vacuum,0.05,long,0.7482859494861318,0.2482859494861318,1,0,1301.745,1304.5425,76,212.61000000000058,82.5772786571,19.786524,110.24619734290057,21.49038406139549,long,40.0,25.0,6.0809899949999995,0.19807784999999997,2.9679786,8.330232212099999,horizon_960_liquidity_vacuum_top_0.05_cost200
