scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_TOP5_IMBALANCE_GE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_TOP5_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,5,123,23,100,0,2,2,3,3,8,-73.68145088082153,-0.07368145088082154,-2.3209657027458785,1,0,250000.0,2.5,0.9375,-222.0746834024755,0,0,0,0,0,P277_TOP5_IMBALANCE_GE_Q90,top5_imbalance,avg_cum_top5_qty_imbalance >= 0.648963,0.9,0.6489634245811063,1,0,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,47,591,0,2,1,7,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.4984375,-221.0144656417756,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,63,573,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.98359375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,47,591,0,2,1,7,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.74765625,-331.5216984626634,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,640,4,636,63,573,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.98359375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT100000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,640,2,638,47,591,0,2,1,7,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.996875,-442.0289312835512,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q50_CAP100000_NOT100000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,640,4,636,63,573,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.98359375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q50,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.569244,0.5,0.569243560564173,0,1,0,640,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT50000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,512,2,510,37,473,0,2,1,7,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.498046875,-221.0144656417756,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT50000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.984375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT75000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,512,2,510,37,473,0,2,1,7,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.7470703125,-331.5216984626634,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT75000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.984375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT100000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,512,2,510,37,473,0,2,1,7,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.99609375,-442.0289312835512,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q60_CAP100000_NOT100000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,512,4,508,51,457,0,2,2,7,3,8,-44.79299878802729,-0.04479299878802729,-1.4109794618228597,1,0,200000.0,2.0,0.984375,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q60,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.585786,0.6,0.5857856234543747,0,1,0,512,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT50000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,384,2,382,31,351,0,2,1,4,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.4973958333333333,-221.0144656417756,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT50000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,384,4,380,52,328,0,2,2,4,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.9765625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT75000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,384,2,382,31,351,0,2,1,4,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.74609375,-331.5216984626634,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT75000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,384,4,380,52,328,0,2,2,4,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.9765625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT100000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,384,2,382,31,351,0,2,1,4,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.9947916666666666,-442.0289312835512,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q70_CAP100000_NOT100000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,384,4,380,52,328,0,2,2,4,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.9765625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q70,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.606370,0.7,0.6063702319400281,0,1,0,384,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT50000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,256,2,254,26,228,0,2,1,3,2,8,-216.12468694561116,-0.21612468694561116,-6.807927638786752,1,0,100000.0,1.0,0.49609375,-221.0144656417756,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT50000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,256,4,252,39,213,0,2,2,3,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.97265625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT75000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,256,2,254,26,228,0,2,1,3,2,8,-324.1870304184167,-0.32418703041841673,-10.211891458180126,1,0,150000.0,1.5,0.744140625,-331.5216984626634,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT75000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,256,4,252,39,213,0,2,2,3,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.97265625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT100000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,256,2,254,26,228,0,2,1,3,2,8,-432.2493738912223,-0.4322493738912223,-13.615855277573504,1,0,200000.0,2.0,0.9921875,-442.0289312835512,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q80_CAP100000_NOT100000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,256,4,252,39,213,0,2,2,3,3,8,-81.10060242045162,-0.08110060242045161,-2.554668976244226,1,0,200000.0,2.0,0.97265625,-172.7857027118005,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q80,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.634331,0.8,0.6343307789000299,0,1,0,256,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT50000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,128,2,126,25,101,0,2,2,2,2,8,65.62292645810658,0.06562292645810658,2.067122183430357,1,0,100000.0,1.0,0.4921875,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT50000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,128,3,125,36,89,0,2,2,2,2,8,76.47527442201209,0.07647527442201209,2.4089711442933806,1,0,150000.0,1.5,0.8828125,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT75000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,128,2,126,25,101,0,2,2,2,2,8,98.43438968715986,0.09843438968715987,3.1006832751455358,1,0,150000.0,1.5,0.73828125,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT75000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,128,3,125,36,89,0,2,2,2,2,8,76.47527442201209,0.07647527442201209,2.4089711442933806,1,0,150000.0,1.5,0.8828125,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT100000_CONC1_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,128,2,126,25,101,0,2,2,2,2,8,131.24585291621315,0.13124585291621316,4.134244366860714,1,0,200000.0,2.0,0.984375,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_BEYOND_L1_IMBALANCE_GE_Q90_CAP100000_NOT100000_CONC2_COST200,P277_BEYOND_L1_IMBALANCE_GE_Q90,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,128,3,125,36,89,0,2,2,2,2,8,76.47527442201209,0.07647527442201209,2.4089711442933806,1,0,150000.0,1.5,0.8828125,0.0,0,0,0,0,0,P277_BEYOND_L1_IMBALANCE_GE_Q90,levels_2_to_5_depth,avg_depth_beyond_l1_qty_imbalance >= 0.671965,0.9,0.6719648454893664,0,1,0,128,0
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT50000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,640,2,638,50,588,0,2,1,4,2,8,-226.8472053817871,-0.2268472053817871,-7.1456869695262935,1,0,100000.0,1.0,0.4984375,-226.8472053817871,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT50000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,640,4,636,67,569,0,2,2,4,3,8,-197.54835156784776,-0.19754835156784775,-6.222773074387204,1,0,200000.0,2.0,0.96796875,-197.54835156784776,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT75000_CONC1_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,640,2,638,50,588,0,2,1,4,2,8,-340.27080807268067,-0.3402708080726807,-10.718530454289441,1,0,150000.0,1.5,0.74765625,-340.27080807268067,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
P271_P277_WEIGHTED_DEPTH_GE_Q50_CAP100000_NOT75000_CONC2_COST200,P277_WEIGHTED_DEPTH_GE_Q50,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,640,4,636,67,569,0,2,2,4,3,8,-197.54835156784776,-0.19754835156784775,-6.222773074387204,1,0,200000.0,2.0,0.96796875,-197.54835156784776,0,0,0,0,0,P277_WEIGHTED_DEPTH_GE_Q50,levels_2_to_5_depth,avg_level_weighted_depth_imbalance >= 0.557013,0.5,0.5570134747046798,0,1,0,640,0
