scenario_id,pair_id,leg_a,leg_b,trade_date,entry_ts_ms,exit_ts_ms,entry_zscore,exit_zscore,side_a,side_b,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,quantity_a,quantity_b,gross_pnl_inr,cost100_inr,cost200_inr,net_pnl_inr,net_pnl_cost100_inr
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021873.0,1784021873.0,1.8953094957895162,0.2644223102214526,long,short,convergence,822.75,1402.2,815.55,1402.4,60,35,-439.0,103.84870135399999,207.69740270799997,-646.697402708,-542.848701354
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-01-01,1784021883.0,1784021883.0,1.8015118100917111,0.1841994790863049,long,short,convergence,822.75,1402.2,815.55,1402.4,60,35,-439.0,103.84870135399999,207.69740270799997,-646.697402708,-542.848701354
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613475.0,1786613475.0,5.239348337746283,0.33681217170274996,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613485.0,1786613485.0,3.1335984153457574,0.019294089267792018,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613625.0,1786613625.0,2.011282207869669,0.2549795868306145,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613835.0,1786613835.0,1.799424504347782,0.10555114631686673,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613845.0,1786613845.0,1.7977868963723225,0.08288920151546768,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613905.0,1786613905.0,1.7981928701415542,0.09049816524405427,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613915.0,1786613915.0,1.8604519891162512,0.1200690591880791,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786613935.0,1786613935.0,1.819447014836283,0.08873961663162852,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614071.0,1786614071.0,-2.122609579777654,-0.15994488838959917,short,long,convergence,820.2,1411.2,825.1,1411.0,60,35,-301.0,104.26766796999999,208.53533593999998,-509.53533594,-405.26766797
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614111.0,1786614111.0,1.8556226679350825,-0.14104436441854928,long,short,convergence,825.1,1402.2,820.2,1402.4,60,35,-301.0,104.01732187399999,208.03464374799998,-509.034643748,-405.017321874
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614127.0,1786614127.0,-2.0587319031449214,-0.16796313950311922,short,long,convergence,820.2,1411.2,825.1,1411.0,60,35,-301.0,104.26766796999999,208.53533593999998,-509.53533594,-405.26766797
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-02-02,1786614175.0,1786614175.0,-2.049755525950178,-0.08192944519983865,short,long,convergence,820.2,1411.2,825.1,1411.0,60,35,-301.0,104.26766796999999,208.53533593999998,-509.53533594,-405.26766797
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032964.0,1789032965.0,-2.1035907868228376,0.17876853629666437,short,long,convergence,817.55,1407.9,820.8,1405.5,61,35,-282.25,104.6385776401,209.2771552802,-491.52715528019996,-386.8885776401
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032982.0,1789032983.0,1.9792765421970406,0.00789807217774514,long,short,convergence,821.6,1400.8,817.55,1401.0,60,35,-250.0,103.82676527199999,207.65353054399998,-457.653530544,-353.826765272
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789032990.0,1789032991.0,1.9612336426057797,-0.05917890149856803,long,short,convergence,821.6,1400.8,819.65,1405.0,60,35,-264.0,103.93507926799998,207.87015853599996,-471.87015853599996,-367.935079268
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033014.0,1789033015.0,-2.2756475818417594,0.05826204100986285,short,long,convergence,817.55,1410.4,821.6,1407.7,61,35,-341.5500000000029,104.7261535399,209.4523070798,-551.0023070798029,-446.2761535399029
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033142.0,1789033143.0,1.871721366059845,0.20954586174555198,long,short,convergence,821.6,1400.8,817.55,1401.0,60,35,-250.0,103.82676527199999,207.65353054399998,-457.653530544,-353.826765272
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033198.0,1789033199.0,1.9936183838703645,0.23415827418840227,long,short,convergence,821.55,1400.8,817.55,1401.0,60,35,-247.0,103.825501054,207.651002108,-454.651002108,-350.82550105400003
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033214.0,1789033215.0,1.9537311860982125,-0.1537568992286741,long,short,convergence,821.6,1400.8,820.7,1407.9,60,35,-302.5,104.00251055499999,208.00502110999997,-510.50502111,-406.50251055499996
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033342.0,1789033343.0,1.7717245348674577,0.07190630325105947,long,short,convergence,821.6,1400.8,819.65,1405.0,60,35,-264.0,103.93507926799998,207.87015853599996,-471.87015853599996,-367.935079268
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033374.0,1789033376.0,1.8641855909001381,-0.13868949367053357,long,short,convergence,821.55,1400.8,820.7,1407.9,60,35,-299.5,104.001246337,208.002492674,-507.502492674,-403.501246337
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033406.0,1789033407.0,-1.9284423843471197,0.33107203325899814,short,long,convergence,817.55,1410.4,821.55,1407.7,61,35,-338.5,104.72486825159999,209.44973650319997,-547.9497365032,-443.2248682516
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033446.0,1789033447.0,-2.3059789497577925,0.022357492392556064,short,long,convergence,817.55,1410.4,819.75,1404.8,61,35,-330.20000000000437,104.6388701638,209.2777403276,-539.4777403276044,-434.83887016380436
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-03-02,1789033489.0,1789033489.0,2.2135124514656743,-0.07617953737315347,long,short,convergence,822.95,1400.8,817.55,1401.0,60,35,-331.0,103.860899158,207.721798316,-538.721798316,-434.860899158
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108028.0,1784108028.0,-1.8250962382047762,0.06487010398926099,short,long,convergence,821.425,1425.35,830.975,1424.85,60,35,-590.5,104.84341730599999,209.68683461199998,-800.186834612,-695.343417306
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108335.0,1784108335.0,1.877941566585214,0.22317466046424575,long,short,convergence,830.975,1408.05,821.425,1408.55,60,35,-590.5,104.36548385,208.7309677,-799.2309677000001,-694.86548385
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108361.0,1784108363.0,1.8631540461084333,-0.3050309253037142,long,short,convergence,830.975,1408.05,821.425,1413.55,60,35,-765.5,104.43922990000002,208.87845980000003,-974.3784598,-869.9392299
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108455.0,1784108455.0,1.944283832133311,0.3236704086253678,long,short,convergence,830.975,1408.05,821.425,1408.55,60,35,-590.5,104.36548385,208.7309677,-799.2309677000001,-694.86548385
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108495.0,1784108495.0,1.7840891666742256,0.14023263455640764,long,short,convergence,830.975,1413.05,822.425,1413.55,60,35,-530.5,104.53121031,209.06242062,-739.56242062,-635.03121031
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784108591.0,1784108591.0,2.597771230962592,0.28248095633968645,long,short,convergence,830.975,1413.05,821.425,1413.55,60,35,-590.5,104.50772595000001,209.01545190000002,-799.5154519,-695.00772595
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109077.0,1784109077.0,-1.8902581345845824,0.29454747634681233,short,long,convergence,822.425,1425.35,830.975,1424.85,60,35,-530.5,104.86690166599999,209.73380333199998,-740.233803332,-635.366901666
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109097.0,1784109098.0,2.161827528512642,0.2217279971368685,long,short,convergence,831.525,1413.05,827.475,1419.65,60,35,-474.0,104.75368290699998,209.50736581399997,-683.507365814,-578.753682907
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109151.0,1784109151.0,2.134860736422127,-0.16077846281263664,long,short,convergence,831.525,1413.05,822.425,1413.55,60,35,-563.5,104.545116708,209.090233416,-772.590233416,-668.045116708
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109224.0,1784109224.0,2.0337391324520255,-0.1720810943802087,long,short,convergence,830.975,1413.05,822.425,1413.55,60,35,-530.5,104.53121031,209.06242062,-739.56242062,-635.03121031
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109297.0,1784109297.0,-1.924907774880645,0.27966133421305817,short,long,convergence,822.425,1425.35,830.975,1424.85,60,35,-530.5,104.86690166599999,209.73380333199998,-740.233803332,-635.366901666
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-04-01,1784109331.0,1784109332.0,-1.878054635742981,-0.29606119549293375,short,long,convergence,822.425,1425.35,827.125,1422.45,60,35,-383.5,104.73667877599999,209.47335755199998,-592.9733575519999,-488.23667877599996
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699979.0,1786699979.0,-4.3589687722174215,0.07275852606752194,short,long,convergence,815.65,1409.9,820.0,1409.7,61,35,-272.34999999999854,104.65968417389999,209.31936834779998,-481.6693683477985,-377.00968417389856
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786699995.0,1786699995.0,-2.7214503971156283,0.16740885494249488,short,long,convergence,815.65,1409.9,819.8,1409.7,61,35,-260.1499999999942,104.6545430207,209.3090860414,-469.4590860413942,-364.80454302069415
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700035.0,1786700035.0,-1.9381605464238243,-0.14175985949567557,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700179.0,1786700179.0,-1.8689761704461778,-0.09460131399050076,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700211.0,1786700211.0,-1.9657561915197252,-0.19171901188056895,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700219.0,1786700219.0,-1.9059050595827856,-0.13398857137393497,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700267.0,1786700267.0,-1.8771102656139764,-0.08526182190696027,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700347.0,1786700347.0,-1.8084558214821855,-0.015414162672291381,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700508.0,1786700509.0,-1.7620146808680468,-0.126105496071508,short,long,convergence,815.65,1409.2,818.8,1409.7,61,35,-174.64999999999418,104.61851280769999,209.23702561539997,-383.8870256153941,-279.26851280769415
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700515.0,1786700515.0,-2.0234416553402625,-0.13941783041632547,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700721.0,1786700722.0,-1.851804102158267,-0.1552598005362527,short,long,convergence,815.65,1409.2,817.6,1407.4,61,35,-181.9499999999971,104.5561577055,209.112315411,-391.0623154109971,-286.5061577054971
P418_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-05-01,1786700808.0,1786700808.0,-2.0469248308586696,-0.194466158889493,short,long,convergence,815.65,1409.9,818.8,1409.7,61,35,-199.14999999999418,104.62883725469999,209.25767450939998,-408.40767450939416,-303.77883725469417
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784020989.0,1784020990.0,-4.212422101335861,-0.25661424775042635,short,long,convergence,815.55,1322.3,815.65,1316.5,61,37,-220.70000000000437,104.1217016528,208.2434033056,-428.94340330560436,-324.82170165280434
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021029.0,1784021031.0,-2.416519903293816,0.22453901367388288,short,long,convergence,815.55,1322.3,815.65,1316.5,61,37,-220.70000000000437,104.1217016528,208.2434033056,-428.94340330560436,-324.82170165280434
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021049.0,1784021050.0,-2.003833962018876,0.22420620569723831,short,long,convergence,815.55,1322.3,816.55,1318.3,61,37,-209.0,104.1709044818,208.3418089636,-417.3418089636,-313.1709044818
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021069.0,1784021074.0,-1.7742876928869056,-0.14683334257120337,short,long,convergence,815.55,1322.3,815.65,1318.3,61,37,-154.10000000000582,104.1477692924,208.2955385848,-362.3955385848058,-258.2477692924058
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021482.0,1784021483.0,2.146892478191518,0.2799158415186877,long,short,convergence,822.75,1322.1,816.45,1318.5,60,37,-244.8000000000029,103.6812752052,207.3625504104,-452.1625504104029,-348.4812752052029
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021502.0,1784021502.0,2.3658026831992642,0.3152488362948963,long,short,convergence,822.75,1318.3,816.45,1318.5,60,37,-385.40000000000146,103.62624352159999,207.25248704319998,-592.6524870432014,-489.02624352160143
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021532.0,1784021532.0,1.9735830429631742,0.16823137856869944,long,short,convergence,822.75,1318.3,815.55,1318.5,60,37,-439.40000000000146,103.60510759759998,207.21021519519996,-646.6102151952014,-543.0051075976014
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021572.0,1784021572.0,2.0986048616769595,0.3260791219497642,long,short,convergence,822.75,1316.5,815.55,1316.7,60,37,-439.40000000000146,103.5509743184,207.1019486368,-646.5019486368014,-542.9509743184014
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021622.0,1784021622.0,1.755029112721536,0.24947996102823838,long,short,convergence,822.75,1318.3,816.45,1318.5,60,37,-385.40000000000146,103.62624352159999,207.25248704319998,-592.6524870432014,-489.02624352160143
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021632.0,1784021634.0,2.1175149552119663,0.14767493626501133,long,short,convergence,822.75,1316.5,822.65,1329.7,60,37,-494.40000000000146,103.92040956039999,207.84081912079998,-702.2408191208015,-598.3204095604015
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021652.0,1784021654.0,2.120770641740003,0.3296546987267901,long,short,convergence,822.75,1316.5,816.45,1318.5,60,37,-452.0,103.600175882,207.200351764,-659.2003517640001,-555.600175882
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-01-01,1784021672.0,1784021672.0,2.046237470647086,0.3193930106663528,long,short,convergence,822.75,1316.5,815.55,1316.7,60,37,-439.40000000000146,103.5509743184,207.1019486368,-646.5019486368014,-542.9509743184014
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613475.0,1786613475.0,2.5863781316211454,-4.525013277711992,long,short,stop_zscore,825.1,1326.2,820.2,1326.4,60,37,-301.40000000000146,104.0113130652,208.0226261304,-509.42262613040145,-405.41131306520145
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613645.0,1786613646.0,1.839388282170879,-0.14461471427031047,long,short,convergence,825.1,1322.6,822.9,1326.4,60,37,-272.6000000000058,104.022585558,208.045171116,-480.6451711160058,-376.6225855580058
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613655.0,1786613656.0,1.8098530466750926,-0.17017497677390317,long,short,convergence,825.1,1322.6,822.9,1326.4,60,37,-272.6000000000058,104.022585558,208.045171116,-480.6451711160058,-376.6225855580058
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613725.0,1786613725.0,1.7975242773802762,-0.345366228313191,long,short,convergence,825.1,1322.6,820.2,1322.8,60,37,-301.40000000000146,103.9030465068,207.8060930136,-509.20609301360145,-405.3030465068015
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786613915.0,1786613916.0,1.8309046954894979,0.17268335896765827,long,short,convergence,825.1,1322.6,823.7,1326.4,60,37,-224.60000000000582,104.04137304599999,208.08274609199998,-432.6827460920058,-328.6413730460058
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614079.0,1786614079.0,1.8139392440215232,0.08975278055547192,long,short,convergence,825.1,1324.7,821.7,1324.9,60,37,-211.40000000000146,104.00142853919999,208.00285707839998,-419.40285707840144,-315.40142853920145
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614167.0,1786614167.0,-1.8861128518595318,-0.05844559095774711,short,long,convergence,820.2,1328.1,823.8,1327.9,60,37,-223.39999999999418,104.029569272,208.059138544,-431.4591385439942,-327.4295692719942
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614183.0,1786614183.0,-1.8489366821542332,-0.03856065297130666,short,long,convergence,820.2,1328.1,823.8,1327.9,60,37,-223.39999999999418,104.029569272,208.059138544,-431.4591385439942,-327.4295692719942
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614287.0,1786614287.0,-1.7748587649064413,0.024235556304531655,short,long,convergence,820.2,1328.1,823.8,1327.9,60,37,-223.39999999999418,104.029569272,208.059138544,-431.4591385439942,-327.4295692719942
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614415.0,1786614415.0,1.8284883888424077,0.10469421599053548,long,short,convergence,825.1,1324.7,821.7,1324.9,60,37,-211.40000000000146,104.00142853919999,208.00285707839998,-419.40285707840144,-315.40142853920145
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614464.0,1786614464.0,-1.990492675310354,-0.13874115641507245,short,long,convergence,820.2,1328.1,823.8,1327.9,60,37,-223.39999999999418,104.029569272,208.059138544,-431.4591385439942,-327.4295692719942
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-02-02,1786614954.0,1786614954.0,-2.0818958127933938,0.013460344338069606,short,long,convergence,820.2,1328.1,823.8,1327.9,60,37,-223.39999999999418,104.029569272,208.059138544,-431.4591385439942,-327.4295692719942
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032534.0,1789032535.0,1.975644420833012,-0.009040696171727916,long,short,convergence,821.55,1317.3,819.65,1322.6,60,37,-310.09999999999854,103.7204975098,207.4409950196,-517.5409950195985,-413.82049750979854
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032634.0,1789032635.0,-1.7726250681855107,0.0210666681143294,short,long,convergence,817.55,1325.5,817.65,1317.3,61,37,-309.5000000000073,104.2823448048,208.5646896096,-518.0646896096073,-413.7823448048073
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789032744.0,1789032745.0,-1.980001263815446,-0.21046542948080785,short,long,convergence,817.55,1325.5,817.65,1317.3,61,37,-309.5000000000073,104.2823448048,208.5646896096,-518.0646896096073,-413.7823448048073
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033054.0,1789033056.0,-1.7687602584940056,-0.011595953786920847,short,long,convergence,817.55,1325.5,817.65,1317.3,61,37,-309.5000000000073,104.2823448048,208.5646896096,-518.0646896096073,-413.7823448048073
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033238.0,1789033239.0,1.8222743885211414,0.26368455096956206,long,short,convergence,821.6,1317.3,817.55,1317.5,60,37,-250.40000000000146,103.59292525959998,207.18585051919996,-457.5858505192014,-353.9929252596014
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033310.0,1789033313.0,2.53366540415312,0.2562130311985974,long,short,convergence,820.8,1317.3,821.45,1325.5,60,37,-264.40000000000146,103.78902295159999,207.57804590319998,-471.9780459032014,-368.18902295160143
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033350.0,1789033353.0,2.2879314151517307,0.34890128355378,long,short,convergence,821.55,1317.3,817.55,1317.5,60,37,-247.40000000000146,103.59166104159999,207.18332208319998,-454.58332208320144,-350.99166104160145
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033358.0,1789033359.0,-1.755524976470463,0.007548977980134263,short,long,convergence,817.55,1325.3,821.6,1325.1,61,37,-254.45000000000437,104.49372394769999,208.98744789539998,-463.4374478954044,-358.94372394770437
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033422.0,1789033423.0,1.7745597359471659,0.24164798758087286,long,short,convergence,821.55,1317.3,817.55,1317.5,60,37,-247.40000000000146,103.59166104159999,207.18332208319998,-454.58332208320144,-350.99166104160145
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033462.0,1789033463.0,1.7824498753948308,-0.20258639429901007,long,short,convergence,821.6,1317.3,821.45,1325.5,60,37,-312.40000000000146,103.80925043959999,207.61850087919998,-520.0185008792014,-416.2092504396014
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033506.0,1789033507.0,2.23216061486983,-0.3348968201800576,long,short,convergence,824.05,1317.3,821.5,1325.5,60,37,-456.40000000000146,103.8723713396,207.7447426792,-664.1447426792015,-560.2723713396015
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-03-02,1789033637.0,1789033637.0,-2.1115285671066895,0.06603405083073201,short,long,convergence,817.55,1329.7,824.05,1329.5,61,37,-403.90000000000146,105.68902886799998,211.37805773599996,-615.2780577360014,-509.58902886800144
P418_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-04-01,1784107524.0,1784107527.0,-2.1188779656307646,-0.12560906233176372,short,long,convergence,821.425,1329.55,821.675,1327.05,60,37,-107.5,104.01490706119998,208.02981412239996,-315.52981412239996,-211.51490706119998
