scenario_id,pair_id,leg_a,leg_b,trade_date,entry_ts_ms,exit_ts_ms,entry_zscore,exit_zscore,side_a,side_b,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,quantity_a,quantity_b,gross_pnl_inr,cost100_inr,cost200_inr,net_pnl_inr,net_pnl_cost100_inr,hold_ms,forward_time_pass
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-17,1784261185447.0,1784261263947.0,2.2816555660836606,-0.24902917880951633,long,short,convergence,813.9,1427.8,813.85,1429.0,61,35,-45.05000000000291,104.98956823449998,209.97913646899997,-255.02913646900288,-150.0395682345029,78500.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-17,1784261326947.0,1784261375591.0,-2.1268484462388604,-0.31001882588016166,short,long,convergence,814.05,1430.0,814.6,1430.1,61,34,-30.15000000000873,103.89623451629998,207.79246903259997,-237.9424690326087,-134.04623451630872,48644.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-17,1784261796104.0,1784261898700.0,1.963355461693752,0.3366451312963264,long,short,convergence,816.15,1429.9,816.15,1429.6,61,34,10.200000000011642,103.9778248798,207.9556497596,-197.75564975958835,-93.77782487978835,102596.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-17,1784262131297.0,1784262138199.0,-1.8186500786136048,-0.07836176537222171,short,long,convergence,815.4,1428.7,815.85,1428.5,61,34,-34.25,103.92068037629998,207.84136075259997,-242.09136075259997,-138.17068037629997,6902.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784519652110.0,1784519715860.0,2.4788228170286746,0.2741920492118392,long,short,convergence,782.4,1454.2,781.6,1455.3,63,34,-87.79999999998836,104.24821372999997,208.49642745999995,-296.2964274599883,-192.04821372998833,63750.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784519767861.0,1784519814610.0,-2.1922900173524527,-0.31934242435909826,short,long,convergence,780.4,1455.0,781.2,1454.5,64,34,-68.20000000000437,104.82111475239999,209.64222950479999,-277.8422295048043,-173.02111475240434,46749.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784519946111.0,1784520059611.0,-2.0627320464529495,-0.1732182688111505,short,long,convergence,778.4,1453.5,778.7,1453.7,64,34,-12.400000000001455,104.6714518752,209.3429037504,-221.74290375040147,-117.07145187520146,113500.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520111387.0,1784520201608.0,2.2365173223215313,0.08782381179826286,long,short,convergence,779.3,1452.5,778.7,1452.2,64,34,-28.19999999999709,104.6605533508,209.3211067016,-237.5211067015971,-132.8605533507971,90221.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520330860.0,1784520399800.0,1.938397380840052,0.2769617372928751,long,short,convergence,780.6,1451.8,781.1,1453.8,64,34,-36.0,104.7693433152,209.5386866304,-245.5386866304,-140.7693433152,68940.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520474111.0,1784520687363.0,3.7322438696262195,2.186890064552417,long,short,max_hold,781.45,1450.6,780.25,1443.4,63,34,169.19999999998254,103.97129453859998,207.94258907719995,-38.74258907721742,65.22870546138256,213252.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520687862.0,1784520814443.0,2.2704032619493413,0.1835091706446124,long,short,convergence,780.35,1443.0,782.4,1445.1,64,34,59.80000000000291,105.55340522839998,211.10681045679996,-151.30681045679705,-45.75340522839707,126581.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520928795.0,1784520942878.0,-2.550655537762079,-0.32421022820380935,short,long,convergence,781.4,1445.6,781.5,1443.3,63,34,-84.5,103.93535353179999,207.87070706359998,-292.3707070636,-188.4353535318,14083.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784520978362.0,1784521069151.0,1.787975661848921,0.2909869426307155,long,short,convergence,781.8,1441.0,782.0,1442.3,63,34,-31.59999999999127,103.88022354959999,207.76044709919998,-239.36044709919125,-135.48022354959124,90789.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784521202864.0,1784521412614.0,-2.0654350801454293,-0.024479060431125264,short,long,convergence,782.5,1444.5,782.8,1447.2,63,34,72.90000000000873,104.03313097019999,208.06626194039998,-135.16626194039125,-31.13313097019126,209750.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784521483362.0,1784521504781.0,-1.878939677582558,0.15529691355913938,short,long,convergence,782.5,1448.0,782.95,1447.9,63,34,-31.75,104.09657603369999,208.19315206739998,-239.94315206739998,-135.8465760337,21419.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-20,1784521532815.0,1784521654865.0,-2.989198714387085,-1.4753601735411521,short,long,max_hold,782.7,1450.0,782.6,1453.6,63,34,128.6999999999971,104.19672583779999,208.39345167559998,-79.69345167560289,24.5032741621971,122050.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784605852343.0,1784605959302.0,-2.144863708291694,-0.2172522225761702,short,long,convergence,770.25,1470.2,770.25,1471.0,64,34,27.19999999999709,105.70889747679999,211.41779495359998,-184.2177949536029,-78.5088974768029,106959.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606003594.0,1784606030593.0,1.9150114606499629,0.3151880192673758,long,short,convergence,770.25,1470.1,769.75,1470.6,64,34,-49.0,104.69012658279998,209.38025316559995,-258.3802531655999,-153.69012658279996,26999.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606151763.0,1784606174343.0,2.186505569762985,0.31890778938025593,long,short,convergence,769.8,1468.9,769.1,1469.2,64,34,-54.999999999992724,104.62567931000001,209.25135862000002,-264.25135861999274,-159.62567930999273,22580.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606197343.0,1784606280844.0,2.3584344419872965,0.32731360496117806,long,short,convergence,770.5,1469.6,771.15,1471.4,64,34,-19.600000000013097,104.7367473976,209.4734947952,-229.0734947952131,-124.3367473976131,83501.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606394844.0,1784606403844.0,-1.8180339509600238,-0.2205833861135372,short,long,convergence,770.8,1470.8,771.0,1470.5,64,33,-22.700000000004366,103.54947876860001,207.09895753720002,-229.7989575372044,-126.24947876860438,9000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606515843.0,1784606557843.0,2.6294751032229615,0.283437128875655,long,short,convergence,770.75,1467.4,770.6,1468.6,64,34,-50.3999999999869,104.66031738239998,209.32063476479996,-259.72063476478684,-155.06031738238687,42000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784606745843.0,1784606966346.0,2.0435296760873474,0.7269812259691218,long,short,max_hold,769.55,1465.0,770.15,1462.3,64,34,130.20000000000437,104.49447701399998,208.98895402799997,-78.7889540279956,25.705522986004382,220503.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784607046864.0,1784607144382.0,-1.7500765917266616,-0.009647462101403152,short,long,convergence,770.1,1463.2,769.5,1462.0,64,34,-2.400000000001455,104.46484762719999,208.92969525439997,-211.32969525440143,-106.86484762720144,97518.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784607554343.0,1784607589343.0,2.7895311407340415,0.2163174669205078,long,short,convergence,769.3,1461.1,768.8,1461.9,64,34,-59.20000000001164,104.39628548239999,208.79257096479998,-267.99257096481165,-163.59628548241164,35000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-21,1784607941093.0,1784607976093.0,1.9833442059804607,-0.2400925441494474,long,short,convergence,769.0,1460.2,768.6,1460.8,65,34,-46.39999999999418,104.98034274799997,209.96068549599994,-256.3606854959941,-151.38034274799415,35000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784692290407.0,1784692337658.0,3.1471660127100405,0.34548552411321054,long,short,convergence,757.35,1453.1,756.4,1453.4,66,34,-72.90000000000873,104.76554827099999,209.53109654199997,-282.43109654200873,-177.66554827100873,47251.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784692703612.0,1784692717812.0,1.8445903550854592,0.31010553705242416,long,short,convergence,756.05,1450.9,754.8,1450.6,66,34,-72.29999999998836,104.6186641426,209.2373282852,-281.5373282851883,-176.91866414258834,14200.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784693043814.0,1784693072540.0,1.9722450498237012,0.26482942410510885,long,short,convergence,754.6,1447.8,754.25,1448.5,66,34,-46.900000000001455,104.49278496979998,208.98556993959997,-255.88556993960142,-151.39278496980143,28726.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784693145023.0,1784693162366.0,-1.8258783959667415,4.427039878242692,short,long,stop_zscore,753.75,1448.0,753.95,1445.0,66,34,-115.20000000000437,104.41736450120001,208.83472900240002,-324.0347290024044,-219.61736450120438,17343.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784693169366.0,1784693247366.0,2.4170926596703137,0.34820810764406773,long,short,convergence,753.9,1445.2,753.8,1445.4,66,34,-13.400000000008731,104.3826747716,208.7653495432,-222.16534954320872,-117.78267477160873,78000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784693691657.0,1784693845908.0,-2.931359077222481,0.21061315652249965,short,long,convergence,754.0,1448.3,753.45,1446.7,66,34,-18.099999999998545,104.43683791019998,208.87367582039997,-226.9736758203985,-122.53683791019853,154251.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784694140658.0,1784694229432.0,-1.871227217307751,-0.26070334515081156,short,long,convergence,753.25,1448.1,753.8,1448.3,66,34,-29.499999999992724,104.4456247174,208.8912494348,-238.3912494347927,-133.94562471739272,88774.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-22,1784694386407.0,1784694450157.0,2.492341461720803,1.1884556611247494,long,short,max_hold,754.5,1448.0,754.55,1448.3,66,34,-6.900000000001455,104.497549529,208.995099058,-215.89509905800145,-111.39754952900145,63750.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784778673476.0,1784778759476.0,-1.8520901900303703,-0.2878379920193532,short,long,convergence,748.35,1444.0,748.9,1444.0,66,34,-36.30000000000291,104.06679376299999,208.13358752599999,-244.4335875260029,-140.3667937630029,86000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784778811225.0,1784779012475.0,2.6916145407912477,0.19210002392498043,long,short,convergence,749.2,1443.3,748.1,1441.6,66,34,-14.80000000000291,104.02497721040001,208.04995442080002,-222.84995442080293,-118.82497721040292,201250.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784779090726.0,1784779119476.0,-1.7856460087106576,-0.11318929998179691,short,long,convergence,746.8,1441.0,747.3,1440.0,66,34,-67.0,103.88603782759998,207.77207565519996,-274.77207565519996,-170.88603782759998,28750.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784779313615.0,1784779334976.0,-2.916237526889164,-0.041721477507963844,short,long,convergence,745.8,1441.4,746.0,1439.7,67,34,-71.20000000000437,104.43206664799999,208.86413329599998,-280.06413329600434,-175.63206664800435,21361.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784779485975.0,1784779501475.0,2.5278785048723464,0.09002076881312941,long,short,convergence,746.35,1439.6,745.9,1439.8,66,34,-36.5,103.81384966859997,207.62769933719994,-244.12769933719994,-140.31384966859997,15500.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784779827227.0,1784780010923.0,-1.9596874054179605,-0.17916199236640368,short,long,convergence,745.8,1441.3,745.75,1443.1,67,34,64.54999999999563,104.4688218507,208.9376437014,-144.38764370140436,-39.91882185070436,183696.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784780197227.0,1784780246477.0,1.7693506621098016,0.28165673267725627,long,short,convergence,746.75,1442.8,746.25,1442.9,66,34,-36.40000000000873,103.92101743079999,207.84203486159998,-244.24203486160872,-140.32101743080872,49250.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784780422227.0,1784780532321.0,-2.2205575983779386,-0.34996297506452245,short,long,convergence,746.25,1443.7,746.25,1444.0,67,34,10.19999999999709,104.5411035958,209.0822071916,-198.8822071916029,-94.3411035958029,110094.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_ICICIBANK,HDFCBANK,ICICIBANK,2026-07-23,1784780632727.0,1784780824476.0,2.0299638811807643,1.5876309931875647,long,short,max_hold,746.5,1444.3,746.85,1443.7,66,34,43.499999999992724,103.96098785859999,207.92197571719998,-164.42197571720726,-60.46098785860727,191749.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784260170912.0,1784260270450.0,1.910840019059529,0.1309712994490424,long,short,convergence,812.7,1311.6,812.25,1311.3,61,38,-16.050000000010186,104.7905632629,209.5811265258,-225.63112652581017,-120.84056326291018,99538.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784260324450.0,1784260364969.0,2.6188980181449035,-0.20710390529013079,long,short,convergence,813.35,1309.4,812.5,1311.3,61,38,-124.04999999999563,104.78051941070001,209.56103882140002,-333.61103882139565,-228.83051941069564,40519.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784260636701.0,1784260798719.0,-2.652311528013408,-0.30261520444864404,short,long,convergence,812.3,1312.0,813.4,1312.6,61,38,-44.300000000010186,104.83583391500001,209.67166783000002,-253.9716678300102,-149.1358339150102,162018.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784260846951.0,1784260980797.0,-2.167965591121554,-0.3449280705317552,short,long,convergence,812.4,1314.0,813.2,1317.0,61,38,65.19999999999709,104.9305502776,209.8611005552,-144.66110055520292,-39.730550277602916,133846.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784261072447.0,1784261219947.0,-1.8331058292592395,-0.15154705429735377,short,long,convergence,814.05,1319.5,814.05,1319.6,61,37,3.6999999999970896,104.0459953848,208.0919907696,-204.3919907696029,-100.3459953848029,147500.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784261502447.0,1784261565200.0,2.7174737295678297,0.3114783416376964,long,short,convergence,814.7,1320.9,814.45,1321.5,61,37,-37.44999999999709,104.1222651117,208.2445302234,-245.6945302233971,-141.5722651116971,62753.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-17,1784261978454.0,1784262054205.0,-1.9809574843407816,-0.19714480670469833,short,long,convergence,816.15,1320.3,816.0,1319.5,61,37,-20.44999999999709,104.1572861525,208.314572305,-228.7645723049971,-124.6072861524971,75751.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784519522610.0,1784519594861.0,1.8976484614334044,0.10385321125276066,long,short,convergence,781.25,1266.2,781.05,1266.2,64,39,-12.80000000000291,104.7737096248,209.5474192496,-222.34741924960292,-117.57370962480292,72251.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784520111385.0,1784520169257.0,2.4821328637082734,0.1768792275230568,long,short,convergence,779.3,1260.5,778.85,1261.4,64,39,-63.900000000001455,104.50011143420001,209.00022286840002,-272.90022286840144,-168.40011143420145,57872.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784520299374.0,1784520442860.0,2.116069442750443,0.23975162227310295,long,short,convergence,780.2,1259.9,781.15,1258.4,64,39,119.29999999999563,104.5235359806,209.0470719612,-89.74707196120437,14.776464019395632,143486.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784520730612.0,1784520771671.0,-2.06843337484717,-0.11924442459442021,short,long,convergence,780.7,1258.4,782.1,1259.4,64,39,-50.599999999998545,105.5558740404,211.1117480808,-261.71174808079854,-156.15587404039854,41059.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784520838363.0,1784520885484.0,1.7516861967699602,0.1597418925760418,long,short,convergence,782.95,1258.1,782.2,1258.8,63,39,-74.55000000000291,103.9670055513,207.9340111026,-282.48401110260295,-178.51700555130293,47121.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784521051363.0,1784521062364.0,2.1278158231582514,-0.27154973504221175,long,short,convergence,782.4,1257.1,782.05,1257.9,63,39,-53.25000000001455,103.91864886209999,207.83729772419997,-261.0872977242145,-157.16864886211454,11001.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784521141113.0,1784521352613.0,1.935223714027161,1.9132125611082522,long,short,max_hold,782.6,1255.8,782.4,1249.8,63,39,221.39999999999418,103.77962264039999,207.55924528079998,13.840754719194194,117.62037735959419,211500.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784521399614.0,1784521428613.0,1.977930126690559,0.09726407066420227,long,short,convergence,783.05,1249.3,782.15,1249.5,63,40,-64.69999999999709,104.6967832976,209.3935665952,-274.0935665951971,-169.3967832975971,28999.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-20,1784521523613.0,1784521654865.0,-2.1177908062809743,-1.7325633830062352,short,long,max_hold,782.75,1253.7,782.6,1255.0,63,39,60.14999999999418,103.8401371281,207.6802742562,-147.53027425620581,-43.69013712810582,131252.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784605727344.0,1784605793486.0,2.19346716168989,0.32162691941854465,long,short,convergence,771.05,1252.6,771.65,1256.3,64,39,-105.90000000000146,103.89283933939998,207.78567867879997,-313.6856786788014,-209.79283933940144,66142.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784605986899.0,1784606049594.0,2.0916044633081254,0.17663963301399194,long,short,convergence,769.8,1252.8,768.6,1250.9,64,39,-2.7000000000043656,103.6970292714,207.3940585428,-210.09405854280436,-106.39702927140436,62695.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784606355093.0,1784606403844.0,2.2239701801288994,0.1399197437688429,long,short,convergence,771.3,1248.0,770.95,1247.9,64,40,-18.39999999999418,104.68812324000001,209.37624648000002,-227.7762464799942,-123.08812323999419,48751.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784606476093.0,1784606495094.0,-2.8380193288600215,0.0756543944626536,short,long,convergence,769.8,1247.5,770.55,1247.1,64,40,-64.0,104.61825515839999,209.23651031679998,-273.2365103168,-168.6182551584,19001.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784606863585.0,1784607102573.0,-2.9297796059068073,-2.2990102395580814,short,long,max_hold,770.35,1248.8,769.45,1251.5,64,40,165.59999999999854,105.6931662352,211.3863324704,-45.78633247040145,59.90683376479855,238988.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784607102574.0,1784607233345.0,-2.26852961286055,-0.34843903419397454,short,long,convergence,769.4,1251.8,769.15,1253.3,64,39,74.5,103.7219625366,207.4439250732,-132.9439250732,-29.221962536600003,130771.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784607343344.0,1784607522343.0,-1.7802629926651306,-0.349971052505443,short,long,convergence,768.4,1254.5,768.4,1260.7,65,39,241.8000000000029,104.4585836288,208.9171672576,32.88283274240291,137.3414163712029,178999.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784607771343.0,1784607825935.0,1.8790091181722997,0.34939139880086095,long,short,convergence,769.15,1260.3,769.2,1261.3,65,39,-35.75,104.60513122089999,209.21026244179998,-244.96026244179998,-140.35513122089998,54592.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-21,1784607882332.0,1784607943093.0,2.174703760481251,0.2724821373529369,long,short,convergence,768.85,1257.6,768.9,1258.4,65,39,-27.95000000001164,104.50040531649998,209.00081063299996,-236.9508106330116,-132.45040531651162,60761.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784692348408.0,1784692447158.0,-2.017480571956835,-0.3389206062770525,short,long,convergence,756.15,1244.7,755.55,1243.5,66,40,-8.39999999999418,104.99692308119998,209.99384616239996,-218.39384616239414,-113.39692308119416,98750.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784693001487.0,1784693036865.0,-2.3785379844438728,-0.21019728252683936,short,long,convergence,754.2,1240.9,754.6,1240.3,66,40,-50.39999999999418,104.80597329279999,209.61194658559998,-260.01194658559416,-155.20597329279417,35378.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784693145023.0,1784693251366.0,-2.0408370132867275,-0.04653534860548179,short,long,convergence,753.75,1240.5,754.1,1240.5,66,40,-23.099999999998545,104.77683088859999,209.55366177719998,-232.65366177719852,-127.87683088859853,106343.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784693381616.0,1784693473616.0,-2.3974721263123677,-0.30246188996696216,short,long,convergence,753.5,1241.0,753.55,1240.4,66,40,-27.299999999995634,104.76193814779998,209.52387629559996,-236.8238762955956,-132.06193814779562,92000.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784693886908.0,1784693908094.0,2.3866845086956463,-0.012742202442730279,long,short,convergence,753.45,1239.6,753.45,1240.3,66,40,-28.0,104.73354086839998,209.46708173679997,-237.46708173679997,-132.73354086839998,21186.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-22,1784694001159.0,1784694222157.0,-2.093500040432041,-0.30417075849508296,short,long,convergence,753.6,1241.3,753.8,1243.0,66,40,54.80000000000291,104.8172377224,209.6344754448,-154.83447544479708,-50.017237722397084,220998.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784778529199.0,1784778717976.0,-2.4555313388896822,-0.2843080897348258,short,long,convergence,747.45,1230.9,748.9,1235.8,66,40,100.30000000000291,104.2340535026,208.4681070052,-108.1681070051971,-3.934053502597095,188777.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784778756226.0,1784778808951.0,-1.987953089316158,-0.27136109006571996,short,long,convergence,748.8,1237.4,749.25,1237.1,66,40,-41.700000000004366,104.40858092779997,208.81716185559995,-250.51716185560431,-146.10858092780433,52725.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784778884225.0,1784779214768.0,-3.303131761544644,-0.31351628527917635,short,long,convergence,748.75,1238.1,746.9,1235.6,66,40,22.099999999998545,104.3302442254,208.6604884508,-186.56048845080144,-82.23024422540145,330543.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784779285255.0,1784779306476.0,-2.536826962781487,0.016976876799320917,short,long,convergence,746.9,1236.8,746.05,1234.4,66,40,-39.89999999999418,104.21811207619999,208.43622415239997,-248.33622415239415,-144.11811207619417,21221.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784779320726.0,1784779390725.0,-2.0549314178281866,0.06127778468512927,short,long,convergence,745.9,1235.1,745.9,1234.5,67,40,-24.0,104.7672938476,209.5345876952,-233.5345876952,-128.7672938476,69999.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784779830726.0,1784779912146.0,-1.8839548472429726,-0.34787145913060474,short,long,convergence,745.9,1230.8,745.4,1230.0,67,40,1.5,104.61024183459999,209.22048366919998,-207.72048366919998,-103.11024183459999,81420.0,True
P422_SIDE_FLIP_CONTROL,HDFCBANK_AXISBANK,HDFCBANK,AXISBANK,2026-07-23,1784780387477.0,1784780560475.0,-2.338914310013738,-0.3227430370706301,short,long,convergence,746.2,1232.2,746.15,1233.7,67,40,63.35000000000582,104.7208115707,209.4416231414,-146.09162314139417,-41.37081157069417,172998.0,True
