candidate_id,family_id,signal_source,direction,horizon_event_bars,event_quantile,signal_quantile,event_window_score_threshold,signal_abs_threshold,training_trades,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr_x,cost200_net_pnl_inr_x,training_dates,training_symbols,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass,side_flip_net_pnl_inr,side_flip_pass,random_p95_net_pnl_inr,random_beat_fraction,random_side_pass,cost150_net_pnl_inr_y,cost150_pass,cost200_net_pnl_inr_y,cost200_pass,control_pass_rows,phase243_candidate_survived
P243_BAR_RETURN_REVERSAL_H5_EQ0_99_SQ0_95,bar_return_reversal,bar_return,reversal,5,0.99,0.95,15.588121832874577,0.009090457020266828,15,6630.854391831634,8543.756367267775,1912.9019754361414,5674.403404113564,4717.952416395492,4,11,3,-443.50144234545587,0.7074118853807679,0.2758712030753691,0.6666666666666666,True,-10456.658342703915,True,5324.7961781981385,0.975,True,5674.403404113564,True,4717.952416395492,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_9_SQ0_99,bar_return_reversal,bar_return,reversal,6,0.9,0.99,5.961380692012275,0.007799165668156751,28,5840.985081746466,9268.13997441832,3427.154892671854,4127.407635410538,2413.8301890746116,5,13,3,-776.3251344787315,0.7963016209856145,0.4423833260555246,0.6071428571428571,True,-12695.294867090175,True,4713.6750501316665,0.975,True,4127.407635410538,True,2413.8301890746116,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_95_SQ0_99,bar_return_reversal,bar_return,reversal,10,0.95,0.99,8.334102985231581,0.00914065064607805,14,6218.087469373902,7997.221640852859,1779.1341714789571,5328.5203836344235,4438.953297894945,4,10,3,-1250.4135921130471,0.6672384389227523,0.41253968844393096,0.6428571428571429,True,-9776.355812331816,True,4971.771853354076,0.974,True,5328.5203836344235,True,4438.953297894945,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,5,0.99,0.925,15.588121832874577,0.008364327687144157,22,5619.23827575922,8375.026661248197,2755.788385488977,4241.344083014732,2863.4498902702435,5,12,4,-1267.7113179711273,0.6958727240061284,0.3255355421362755,0.5454545454545454,True,-11130.815046737174,True,4490.001146194599,0.974,True,4241.344083014732,True,2863.4498902702435,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_95_SQ0_975,bar_return_reversal,bar_return,reversal,6,0.95,0.975,8.334102985231581,0.007217618545317059,36,5803.52827712608,10178.12431229892,4374.59603517284,3616.2302595396595,1428.93224195324,5,16,4,-1251.5827716624092,0.6452303547594145,0.49906924757588056,0.5833333333333334,True,-14552.720347471757,True,4042.051533981496,0.974,True,3616.2302595396595,True,1428.93224195324,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_9_SQ0_99,bar_return_reversal,bar_return,reversal,10,0.9,0.99,5.961380692012275,0.007822254830988308,28,4823.54309849298,8250.697991164834,3427.154892671854,3109.9656521570523,1396.3882058211257,5,13,4,-2041.857952302587,0.62893754521057,0.5372378482124914,0.4642857142857143,True,-11677.852883836687,True,3670.8504672233285,0.974,True,3109.9656521570523,True,1396.3882058211257,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_995_SQ0_9,bar_return_reversal,bar_return,reversal,6,0.995,0.9,19.497499708406448,0.00908068863934548,15,7141.309526594621,9054.211502030763,1912.9019754361414,6184.858538876551,5228.40755115848,4,11,3,-1602.3944916049354,0.7458443951048054,0.304237235972017,0.7333333333333333,True,-10967.113477466904,True,5705.427171394167,0.973,True,6184.858538876551,True,5228.40755115848,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_925_SQ0_985,bar_return_reversal,bar_return,reversal,15,0.925,0.985,6.908611171778688,0.0077709582452637,30,5135.04918775209,8798.15428010159,3663.1050923494995,3303.4966415773397,1471.9440954025904,5,13,4,-2974.346194295511,0.8133635099980594,0.5682238052271352,0.5666666666666667,True,-12461.259372451088,True,3817.7958006081453,0.973,True,3303.4966415773397,True,1471.9440954025904,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_985_SQ0_925,bar_return_reversal,bar_return,reversal,10,0.985,0.925,13.298295367314408,0.007583501953406985,32,5255.555206040659,9171.37806273778,3915.822856697121,3297.6437776920984,1339.7323493435379,5,15,4,-2041.857952302587,0.435557849026634,0.6558686058956031,0.5,True,-13087.200919434901,True,3671.3863634652703,0.973,True,3297.6437776920984,True,1339.7323493435379,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,6,0.95,0.985,8.334102985231581,0.008373982390237568,22,6047.525882829919,8803.314268318896,2755.788385488977,4669.631690085431,3291.7374973409424,5,12,3,-1102.5536648421494,0.7691055778617016,0.35926299675051504,0.5909090909090909,True,-11559.102653807875,True,4882.014315586747,0.972,True,4669.631690085431,True,3291.7374973409424,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,6,0.985,0.95,13.298295367314408,0.008371032342070138,22,6047.525882829919,8803.314268318896,2755.788385488977,4669.631690085431,3291.7374973409424,5,12,3,-1102.5536648421494,0.7691055778617016,0.35926299675051504,0.5909090909090909,True,-11559.102653807875,True,4911.755305176265,0.972,True,4669.631690085431,True,3291.7374973409424,True,4,True
P243_MICROPRICE_REVERSAL_H8_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,8,0.995,0.9,19.497499708406448,5.667573268570194e-05,15,6227.591949135877,8049.293573911821,1821.701624775944,5316.741136747905,4405.8903243599325,5,9,3,-146.36776535934854,0.8771116501878207,0.5768259224225486,0.6666666666666666,True,-9870.995198687764,True,5121.4601397107,0.971,True,5316.741136747905,True,4405.8903243599325,True,4,True
P243_BAR_RETURN_REVERSAL_H4_EQ0_975_SQ0_95,bar_return_reversal,bar_return,reversal,4,0.975,0.95,10.96922420818278,0.007205461569655601,36,4389.500712933234,8764.096748106074,4374.59603517284,2202.202695346814,14.904677760394407,5,16,3,-286.1088423974386,0.592282090418407,0.3965050038980559,0.5277777777777778,True,-13138.692783278915,True,3493.460371239352,0.971,True,2202.202695346814,True,14.904677760394407,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_975_SQ0_975,bar_return_reversal,bar_return,reversal,5,0.975,0.975,10.96922420818278,0.008712414697940318,18,6078.686063169992,8367.96135254555,2289.275289375558,4934.048418482213,3789.410773794434,5,12,3,-459.5003255086651,0.7564261677728625,0.3009304575828416,0.5555555555555556,True,-10657.236641921108,True,4887.547872471762,0.97,True,4934.048418482213,True,3789.410773794434,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_9_SQ0_995,bar_return_reversal,bar_return,reversal,15,0.9,0.995,5.961380692012275,0.00923878143967675,13,6337.041455002158,8001.822481156894,1664.7810261547368,5504.650941924789,4672.260428847421,4,10,3,-523.5957989404726,0.7307986451416725,0.39180394303981475,0.6923076923076923,True,-9666.603507311633,True,5260.464304471242,0.969,True,5504.650941924789,True,4672.260428847421,True,4,True
P243_MICROPRICE_REVERSAL_H15_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,15,0.995,0.9,19.497499708406448,5.6852173267695104e-05,14,5622.470398186095,7317.597767101671,1695.1273689155757,4774.906713728307,3927.3430292705193,5,8,3,-606.3036315798245,0.9358862389359286,0.5375371251077934,0.6428571428571429,True,-9012.725136017245,True,4838.5518457528615,0.969,True,4774.906713728307,True,3927.3430292705193,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,5,0.95,0.985,8.334102985231581,0.008369155038690864,22,5619.23827575922,8375.026661248197,2755.788385488977,4241.344083014732,2863.4498902702435,5,12,4,-1267.7113179711273,0.6958727240061284,0.3255355421362755,0.5454545454545454,True,-11130.815046737174,True,4874.975128719393,0.969,True,4241.344083014732,True,2863.4498902702435,True,4,True
P243_BAR_RETURN_REVERSAL_H20_EQ0_975_SQ0_975,bar_return_reversal,bar_return,reversal,20,0.975,0.975,10.96922420818278,0.00882284219877123,17,4666.950134462313,6828.660491803296,2161.710357340983,3586.0949557918216,2505.23977712133,5,12,2,-987.3758293115037,0.9393153433757356,0.49588768251313536,0.5882352941176471,True,-8990.37084914428,True,3817.95137352905,0.969,True,3586.0949557918216,True,2505.23977712133,True,4,True
P243_BAR_RETURN_REVERSAL_H8_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,8,0.95,0.985,8.334102985231581,0.008376891351238142,21,6631.489911606338,9249.963770766255,2618.473859159917,5322.252982026379,4013.016052446421,5,12,3,-1043.6380638739925,0.7750558514022133,0.42004725564096257,0.5714285714285714,True,-11868.437629926175,True,5686.427569389783,0.968,True,5322.252982026379,True,4013.016052446421,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,6,0.99,0.925,15.588121832874577,0.008364327687144157,22,6047.525882829919,8803.314268318896,2755.788385488977,4669.631690085431,3291.7374973409424,5,12,3,-1102.5536648421494,0.7691055778617016,0.35926299675051504,0.5909090909090909,True,-11559.102653807875,True,4867.011184533367,0.968,True,4669.631690085431,True,3291.7374973409424,True,4,True
P243_MICROPRICE_REVERSAL_H12_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,12,0.995,0.9,19.497499708406448,5.681668274769875e-05,15,5181.340772115357,7003.042396891301,1821.701624775944,4270.489959727385,3359.639147339413,5,9,2,-333.02514998687093,0.9526449240981285,0.5509691423896291,0.6666666666666666,True,-8824.744021667244,True,4599.850529594581,0.966,True,4270.489959727385,True,3359.639147339413,True,4,True
P243_BAR_RETURN_REVERSAL_H6_EQ0_925_SQ0_99,bar_return_reversal,bar_return,reversal,6,0.925,0.99,6.908611171778688,0.00837649512305637,21,5894.863523258579,8513.337382418496,2618.473859159917,4585.62659367862,3276.3896640986623,5,12,3,-1102.5536648421494,0.7890235067183382,0.36856701822178506,0.5714285714285714,True,-11131.811241578413,True,4919.146715262052,0.966,True,4585.62659367862,True,3276.3896640986623,True,4,True
P243_MICROPRICE_REVERSAL_H10_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,10,0.995,0.9,19.497499708406448,5.667573268570194e-05,15,4859.477830219658,6681.179454995602,1821.701624775944,3948.627017831686,3037.776205443714,5,9,3,-347.90752915474826,0.9116183630413236,0.5914595277425932,0.6666666666666666,True,-8502.881079771545,True,4219.696860871801,0.966,True,3948.627017831686,True,3037.776205443714,True,4,True
P243_BAR_RETURN_REVERSAL_H12_EQ0_985_SQ0_925,bar_return_reversal,bar_return,reversal,12,0.985,0.925,13.298295367314408,0.007731255629655911,31,4281.900383182506,8055.539546835355,3773.6391636528497,2395.080801356081,508.26121952965605,5,14,4,-3055.610948126745,0.835387787449404,0.6466448976781701,0.5806451612903226,True,-11829.178710488204,True,3792.0491351115306,0.966,True,2395.080801356081,True,508.26121952965605,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_9_SQ0_99,bar_return_reversal,bar_return,reversal,5,0.9,0.99,5.961380692012275,0.007795920738691147,29,5178.9454336619465,8722.065383662994,3543.119950001047,3407.3854586614234,1635.8254836608994,5,13,4,-936.7934558374958,0.7550329880628185,0.5741947028635235,0.5517241379310345,True,-12265.185333664038,True,4379.635469460682,0.964,True,3407.3854586614234,True,1635.8254836608994,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_925_SQ0_985,bar_return_reversal,bar_return,reversal,5,0.925,0.985,6.908611171778688,0.007576521617222118,32,5002.920101311474,8918.742958008595,3915.822856697121,3045.008672962914,1087.0972446143533,5,15,3,-936.7934558374958,0.7454695351007701,0.5943974667211628,0.53125,True,-12834.565814705718,True,4185.043754072673,0.963,True,3045.008672962914,True,1087.0972446143533,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_985_SQ0_925,bar_return_reversal,bar_return,reversal,5,0.985,0.925,13.298295367314408,0.007566051112944838,32,5002.920101311474,8918.742958008595,3915.822856697121,3045.008672962914,1087.0972446143533,5,15,3,-936.7934558374958,0.7454695351007701,0.5943974667211628,0.53125,True,-12834.565814705718,True,4383.76955998109,0.963,True,3045.008672962914,True,1087.0972446143533,True,4,True
P243_BAR_RETURN_REVERSAL_H20_EQ0_925_SQ0_985,bar_return_reversal,bar_return,reversal,20,0.925,0.985,6.908611171778688,0.007784555177477622,29,3626.2189441654855,7169.338894166533,3543.119950001047,1854.6589691649624,83.09899416443841,5,13,3,-2079.8014248851787,1.1053583511871703,0.7818403723918613,0.4827586206896552,True,-10712.458844167579,True,2763.092275085198,0.963,True,1854.6589691649624,True,83.09899416443841,True,4,True
P243_BAR_RETURN_REVERSAL_H12_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,12,0.925,0.995,6.908611171778688,0.011224982119470013,11,4515.708804708334,5943.466048055535,1427.757243347201,3801.8301830347336,3087.951561361133,4,8,3,-1247.516694622579,0.8974434894663273,0.5356492625913187,0.6363636363636364,True,-7371.223291402735,True,4228.1882160104515,0.96,True,3801.8301830347336,True,3087.951561361133,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,5,0.985,0.95,13.298295367314408,0.008371032342070138,22,5619.23827575922,8375.026661248197,2755.788385488977,4241.344083014732,2863.4498902702435,5,12,4,-1267.7113179711273,0.6958727240061284,0.3255355421362755,0.5454545454545454,True,-11130.815046737174,True,4893.200114388231,0.96,True,4241.344083014732,True,2863.4498902702435,True,4,True
P243_BAR_RETURN_REVERSAL_H4_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,4,0.975,0.985,10.96922420818278,0.010303791671920574,11,4275.227734468528,5702.984977815729,1427.757243347201,3561.3491127949274,2847.4704911213266,4,8,3,-594.8092678867245,0.8545489039094569,0.411760549411537,0.6363636363636364,True,-7130.742221162928,True,4025.2742897714497,0.96,True,3561.3491127949274,True,2847.4704911213266,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_99_SQ0_9,bar_return_reversal,bar_return,reversal,15,0.99,0.9,15.588121832874577,0.00782258003046481,28,4662.333849011961,8089.4887416838155,3427.154892671854,2948.7564026760338,1235.178956340107,5,13,4,-2974.346194295511,0.8958306647748614,0.4635544164277999,0.5714285714285714,True,-11516.64363435567,True,4485.511255499254,0.96,True,2948.7564026760338,True,1235.178956340107,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,10,0.985,0.975,13.298295367314408,0.010428698851249304,11,4438.765780589154,5866.523023936355,1427.757243347201,3724.8871589155533,3011.0085372419526,4,8,3,-1211.072948872498,0.8546496135860904,0.5779101656028678,0.6363636363636364,True,-7294.280267283555,True,4000.4968988078112,0.959,True,3724.8871589155533,True,3011.0085372419526,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_985_SQ0_95,bar_return_reversal,bar_return,reversal,10,0.985,0.95,13.298295367314408,0.008373714204040532,22,4709.712645077835,7465.501030566812,2755.788385488977,3331.8184523333466,1953.9242595888581,5,12,4,-1828.8133290904016,0.6441385248321079,0.5446633501119317,0.5,True,-10221.28941605579,True,4446.023422917709,0.959,True,3331.8184523333466,True,1953.9242595888581,True,4,True
P243_BAR_RETURN_REVERSAL_H12_EQ0_925_SQ0_985,bar_return_reversal,bar_return,reversal,12,0.925,0.985,6.908611171778688,0.007758324111516345,31,4281.900383182506,8055.539546835355,3773.6391636528497,2395.080801356081,508.26121952965605,5,14,4,-3055.610948126745,0.835387787449404,0.6466448976781701,0.5806451612903226,True,-11829.178710488204,True,3980.917989170886,0.959,True,2395.080801356081,True,508.26121952965605,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,15,0.995,0.925,19.497499708406448,0.010701933306031017,11,4828.1159017706395,6255.873145117841,1427.757243347201,4114.23728009704,3400.358658423439,4,8,3,-523.5957989404726,0.8539846266241407,0.5142539822554906,0.6363636363636364,True,-7683.6303884650415,True,4552.080108917752,0.958,True,4114.23728009704,True,3400.358658423439,True,4,True
P243_MICROPRICE_REVERSAL_H6_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,6,0.995,0.9,19.497499708406448,5.667573268570194e-05,15,5085.942276795704,6907.643901571648,1821.701624775944,4175.091464407731,3264.2406520197596,5,9,2,-469.17723128097623,1.0668539370071248,0.6626192318917269,0.5333333333333333,True,-8729.345526347592,True,4737.967889061244,0.958,True,4175.091464407731,True,3264.2406520197596,True,4,True
P243_MICROPRICE_REVERSAL_H20_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,20,0.995,0.9,19.497499708406448,5.6887663787691465e-05,14,4949.092132045137,6644.219500960713,1695.1273689155757,4101.52844758735,3253.9647631295616,5,8,2,-299.53798584383725,0.9642431208951603,0.6164012871534373,0.5714285714285714,True,-8339.346869876288,True,4686.268791955472,0.957,True,4101.52844758735,True,3253.9647631295616,True,4,True
P243_BAR_RETURN_REVERSAL_H4_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,4,0.985,0.975,13.298295367314408,0.010311598370628615,11,4275.227734468528,5702.984977815729,1427.757243347201,3561.3491127949274,2847.4704911213266,4,8,3,-594.8092678867245,0.8545489039094569,0.411760549411537,0.6363636363636364,True,-7130.742221162928,True,4197.922962042391,0.957,True,3561.3491127949274,True,2847.4704911213266,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,15,0.985,0.975,13.298295367314408,0.01124840221559431,11,4828.1159017706395,6255.873145117841,1427.757243347201,4114.23728009704,3400.358658423439,4,8,3,-523.5957989404726,0.8539846266241407,0.5142539822554906,0.6363636363636364,True,-7683.6303884650415,True,4634.73213960822,0.956,True,4114.23728009704,True,3400.358658423439,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_9_SQ0_99,bar_return_reversal,bar_return,reversal,15,0.9,0.99,5.961380692012275,0.007972097368863777,26,4641.624565287378,7848.633300078078,3207.0087347907,3038.120197892027,1434.6158304966775,5,12,4,-2974.346194295511,0.8998275437005606,0.46562263194082953,0.5769230769230769,True,-11055.642034868779,True,4252.980126412681,0.956,True,3038.120197892027,True,1434.6158304966775,True,4,True
P243_BAR_RETURN_REVERSAL_H8_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,8,0.995,0.925,19.497499708406448,0.01023353138354817,11,5208.712715397483,6636.469958744684,1427.757243347201,4494.834093723883,3780.955472050282,4,8,3,-1614.204100685939,0.9169690553789183,0.5347845600980518,0.6363636363636364,True,-8064.227202091885,True,4942.038161375518,0.955,True,4494.834093723883,True,3780.955472050282,True,4,True
P243_BAR_RETURN_REVERSAL_H12_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,12,0.995,0.925,19.497499708406448,0.010467732344789593,11,4515.708804708334,5943.466048055535,1427.757243347201,3801.8301830347336,3087.951561361133,4,8,3,-1247.516694622579,0.8974434894663273,0.5356492625913187,0.6363636363636364,True,-7371.223291402735,True,4242.693568473283,0.955,True,3801.8301830347336,True,3087.951561361133,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,10,0.99,0.925,15.588121832874577,0.008364327687144157,22,4709.712645077835,7465.501030566812,2755.788385488977,3331.8184523333466,1953.9242595888581,5,12,4,-1828.8133290904016,0.6441385248321079,0.5446633501119317,0.5,True,-10221.28941605579,True,4548.173345286366,0.955,True,3331.8184523333466,True,1953.9242595888581,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_95_SQ0_985,bar_return_reversal,bar_return,reversal,10,0.95,0.985,8.334102985231581,0.00837753522203352,21,4237.655454659676,6856.129313819593,2618.473859159917,2928.4185250797177,1619.1815954997592,5,12,3,-1828.8133290904016,0.7158928770973422,0.6053365816968316,0.47619047619047616,True,-9474.60317297951,True,3995.080739025926,0.955,True,2928.4185250797177,True,1619.1815954997592,True,4,True
P243_BAR_RETURN_REVERSAL_H20_EQ0_995_SQ0_9,bar_return_reversal,bar_return,reversal,20,0.995,0.9,19.497499708406448,0.00915608995963464,14,4839.999780479898,6619.133951958855,1779.1341714789571,3950.432694740419,3060.8656090009404,4,10,2,-987.3758293115037,0.873972549065303,0.47815768420415405,0.6428571428571429,True,-8398.268123437814,True,4721.9161700771865,0.954,True,3950.432694740419,True,3060.8656090009404,True,4,True
P243_BAR_RETURN_REVERSAL_H4_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,4,0.925,0.995,6.908611171778688,0.010335018466752735,11,4275.227734468528,5702.984977815729,1427.757243347201,3561.3491127949274,2847.4704911213266,4,8,3,-594.8092678867245,0.8545489039094569,0.411760549411537,0.6363636363636364,True,-7130.742221162928,True,4142.248952595032,0.954,True,3561.3491127949274,True,2847.4704911213266,True,4,True
P243_MICROPRICE_REVERSAL_H5_EQ0_995_SQ0_9,avg_microprice_dev_reversal,avg_microprice_dev,reversal,5,0.995,0.9,19.497499708406448,5.667573268570194e-05,15,4466.783199291164,6288.484824067108,1821.701624775944,3555.932386903192,2645.08157451522,5,9,2,-425.11688530202946,1.1446525386226647,0.7011067761238005,0.5333333333333333,True,-8110.186448843053,True,4375.990307508176,0.953,True,3555.932386903192,True,2645.08157451522,True,4,True
P243_BAR_RETURN_REVERSAL_H5_EQ0_99_SQ0_9,bar_return_reversal,bar_return,reversal,5,0.99,0.9,15.588121832874577,0.007790130735808787,29,5178.9454336619465,8722.065383662994,3543.119950001047,3407.3854586614234,1635.8254836608994,5,13,4,-936.7934558374958,0.7550329880628185,0.5741947028635235,0.5517241379310345,True,-12265.185333664038,True,5020.391303742786,0.953,True,3407.3854586614234,True,1635.8254836608994,True,4,True
P243_BAR_RETURN_REVERSAL_H15_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,15,0.99,0.925,15.588121832874577,0.008378377206919784,21,4697.94133039532,7316.415189555237,2618.473859159917,3388.704400815361,2079.4674712354026,5,12,4,-2526.8349825721634,0.8890408239753961,0.5285033708728079,0.5714285714285714,True,-9934.889048715155,True,4520.8152499980215,0.952,True,3388.704400815361,True,2079.4674712354026,True,4,True
P243_BAR_RETURN_REVERSAL_H8_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,8,0.975,0.985,10.96922420818278,0.010420892152541352,11,5208.712715397483,6636.469958744684,1427.757243347201,4494.834093723883,3780.955472050282,4,8,3,-1614.204100685939,0.9169690553789183,0.5347845600980518,0.6363636363636364,True,-8064.227202091885,True,5088.908942774975,0.951,True,4494.834093723883,True,3780.955472050282,True,4,True
P243_BAR_RETURN_REVERSAL_H10_EQ0_925_SQ0_99,bar_return_reversal,bar_return,reversal,10,0.925,0.99,6.908611171778688,0.008377947959722866,21,4237.655454659676,6856.129313819593,2618.473859159917,2928.4185250797177,1619.1815954997592,5,12,3,-1828.8133290904016,0.7158928770973422,0.6053365816968316,0.47619047619047616,True,-9474.60317297951,True,4174.044985216822,0.95,True,2928.4185250797177,True,1619.1815954997592,True,4,True
P243_BAR_RETURN_REVERSAL_H8_EQ0_925_SQ0_995,bar_return_reversal,bar_return,reversal,8,0.925,0.995,6.908611171778688,0.010662899812490773,11,5208.712715397483,6636.469958744684,1427.757243347201,4494.834093723883,3780.955472050282,4,8,3,-1614.204100685939,0.9169690553789183,0.5347845600980518,0.6363636363636364,True,-8064.227202091885,True,5213.058724779785,0.948,False,4494.834093723883,True,3780.955472050282,True,3,False
P243_BAR_RETURN_REVERSAL_H8_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,8,0.985,0.975,13.298295367314408,0.010428698851249304,11,5208.712715397483,6636.469958744684,1427.757243347201,4494.834093723883,3780.955472050282,4,8,3,-1614.204100685939,0.9169690553789183,0.5347845600980518,0.6363636363636364,True,-8064.227202091885,True,5225.6689010917835,0.948,False,4494.834093723883,True,3780.955472050282,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_975_SQ0_985,bar_return_reversal,bar_return,reversal,12,0.975,0.985,10.96922420818278,0.010912714171148233,11,4515.708804708334,5943.466048055535,1427.757243347201,3801.8301830347336,3087.951561361133,4,8,3,-1247.516694622579,0.8974434894663273,0.5356492625913187,0.6363636363636364,True,-7371.223291402735,True,4591.5409566965245,0.948,False,3801.8301830347336,True,3087.951561361133,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_99_SQ0_95,bar_return_reversal,bar_return,reversal,20,0.99,0.95,15.588121832874577,0.009178794832511975,14,4839.999780479898,6619.133951958855,1779.1341714789571,3950.432694740419,3060.8656090009404,4,10,2,-987.3758293115037,0.873972549065303,0.47815768420415405,0.6428571428571429,True,-8398.268123437814,True,4863.781055757028,0.948,False,3950.432694740419,True,3060.8656090009404,True,3,False
P243_BAR_RETURN_REVERSAL_H4_EQ0_995_SQ0_925,bar_return_reversal,bar_return,reversal,4,0.995,0.925,19.497499708406448,0.01023353138354817,11,4275.227734468528,5702.984977815729,1427.757243347201,3561.3491127949274,2847.4704911213266,4,8,3,-594.8092678867245,0.8545489039094569,0.411760549411537,0.6363636363636364,True,-7130.742221162928,True,4472.574808647185,0.947,False,3561.3491127949274,True,2847.4704911213266,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_99_SQ0_925,bar_return_reversal,bar_return,reversal,20,0.99,0.925,15.588121832874577,0.00837961541998782,21,3882.8421596607413,6501.316018820658,2618.473859159917,2573.605230080783,1264.3683005008243,5,12,3,-1782.3488298089728,1.0323034592569327,0.5960281132790342,0.5238095238095238,True,-9119.789877980573,True,4116.1226242572475,0.947,False,2573.605230080783,True,1264.3683005008243,True,3,False
P243_BAR_RETURN_REVERSAL_H20_EQ0_95_SQ0_99,bar_return_reversal,bar_return,reversal,20,0.95,0.99,8.334102985231581,0.009300820966977272,13,4312.579296865961,5977.360323020697,1664.7810261547368,3480.188783788592,2647.7982707112237,4,10,2,-1514.7963129254415,0.98085777777943,0.5366354859294341,0.6153846153846154,True,-7642.141349175435,True,4349.760690020272,0.946,False,3480.188783788592,True,2647.7982707112237,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_985_SQ0_975,bar_return_reversal,bar_return,reversal,12,0.985,0.975,13.298295367314408,0.010897100773732153,11,4515.708804708334,5943.466048055535,1427.757243347201,3801.8301830347336,3087.951561361133,4,8,3,-1247.516694622579,0.8974434894663273,0.5356492625913187,0.6363636363636364,True,-7371.223291402735,True,4807.741570124112,0.945,False,3801.8301830347336,True,3087.951561361133,True,3,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_975_SQ0_975,bar_return_reversal,bar_return,reversal,12,0.975,0.975,10.96922420818278,0.008810924333582385,18,4703.807146213281,6993.082435588839,2289.275289375558,3559.1695015255023,2414.5318568377234,5,12,3,-1784.1358248672825,0.9457098399271521,0.5142294350367631,0.6111111111111112,True,-9282.357724964395,True,4843.834707613292,0.945,False,3559.1695015255023,True,2414.5318568377234,True,3,False
P243_BAR_RETURN_REVERSAL_H10_EQ0_975_SQ0_975,bar_return_reversal,bar_return,reversal,10,0.975,0.975,10.96922420818278,0.00873704210685083,18,4446.796471738746,6736.071761114304,2289.275289375558,3302.158827050967,2157.521182363188,5,12,3,-1327.1642207670066,0.8331436401075932,0.5768664888612716,0.5,True,-9025.347050489863,True,4504.490755557133,0.945,False,3302.158827050967,True,2157.521182363188,True,3,False
