candidate_id,family_id,signal_source,direction,horizon_event_bars,event_quantile,signal_quantile,event_window_score_threshold,signal_abs_threshold,training_trades,training_net_pnl_inr,training_gross_pnl_inr,training_cost_pnl_drag_inr,cost150_net_pnl_inr,cost200_net_pnl_inr,training_dates,training_symbols,training_positive_dates,training_min_date_net_pnl_inr,training_max_date_contribution_abs,training_max_symbol_contribution_abs,training_precision_cost_clear,cost_stress_pass
P243_TOP5_IMBALANCE_CONTINUATION_H6_EQ0_975_SQ0_985,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,6,0.975,0.985,10.96922420818278,0.5870221295039874,11,-464.3529122020983,814.5680678414036,1278.920980043502,-1103.8134022238492,-1743.2738922456,6,5,2,-755.3422018292999,1.6266554639385047,0.7391481783188288,0.45454545454545453,False
P243_MICROPRICE_REVERSAL_H3_EQ0_985_SQ0_975,avg_microprice_dev_reversal,avg_microprice_dev,reversal,3,0.985,0.975,13.298295367314408,8.367366235370977e-05,11,-309.0120899612948,1130.75867286101,1439.7707628223047,-1028.897471372447,-1748.7828527835995,5,7,2,-391.23899065802294,1.2660960634486096,2.085279861748148,0.45454545454545453,False
P243_L1_IMBALANCE_CONTINUATION_H4_EQ0_99_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,4,0.99,0.95,15.588121832874577,0.4907471213191821,15,-103.30118564869508,1543.9424693705294,1647.2436550192244,-926.9230131583074,-1750.5448406679195,5,11,1,-930.0934221519054,12.024515344352627,9.463922494125054,0.5333333333333333,False
P243_L1_IMBALANCE_REVERSAL_H8_EQ0_9_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,8,0.9,0.995,5.961380692012275,0.742535317820001,14,-352.0751772848423,1051.0330173376549,1403.1081946224972,-1053.6292745960911,-1755.1833719073395,7,11,2,-983.6904617545217,5.746444074701415,3.274918559143838,0.42857142857142855,False
P243_BAR_RETURN_REVERSAL_H2_EQ0_985_SQ0_985,bar_return_reversal,bar_return,reversal,2,0.985,0.985,13.298295367314408,0.011611266089640577,7,-817.2132127836096,123.26231096656562,940.4755237501752,-1287.4509746586973,-1757.6887365337848,3,7,2,-1615.9743732295826,1.9774207611318657,1.114437797281748,0.5714285714285714,False
P243_TOP5_IMBALANCE_CONTINUATION_H12_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,12,0.975,0.975,10.96922420818278,0.4989884290264241,18,226.6830540137653,2212.2606352822927,1985.5775812685274,-766.1057366204982,-1758.8945272547621,7,11,4,-998.2464406938728,4.403710039274724,3.849287997171093,0.6111111111111112,False
P243_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_985_SQ0_995,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.985,0.995,13.298295367314408,0.7472238150986562,3,-1390.8066362239133,-1019.5495780555786,371.2570581683347,-1576.4351653080807,-1762.0636943922482,3,1,0,-673.276610046546,0.48409073735405417,1.0,0.0,False
P243_TOP5_IMBALANCE_CONTINUATION_H20_EQ0_985_SQ0_99,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,20,0.985,0.99,13.298295367314408,0.6939684767840756,4,-1282.7584926328666,-802.5223043661267,480.2361882667399,-1522.8765867662364,-1762.9946808996065,3,2,0,-637.4497831246937,0.4969367084963325,0.9414961448322432,0.0,False
P243_TOP5_IMBALANCE_REVERSAL_H4_EQ0_95_SQ0_995,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,4,0.95,0.995,8.334102985231581,0.7469405430235693,8,-779.6137638167475,208.20131005026002,987.8150738670074,-1273.5213007502512,-1767.4288376837549,5,2,1,-608.4389943957285,0.7804364451148216,0.8419606678816726,0.25,False
P243_MICROPRICE_CONTINUATION_H2_EQ0_99_SQ0_985,avg_microprice_dev_continuation,avg_microprice_dev,continuation,2,0.99,0.985,15.588121832874577,0.00010303089980413547,5,-1050.4186025355868,-330.9800552917186,719.4385472438682,-1410.137876157521,-1769.857149779455,3,5,0,-552.0240261397515,0.5255276561241685,0.8670193869050904,0.4,False
P243_TOP5_IMBALANCE_REVERSAL_H15_EQ0_985_SQ0_985,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,15,0.985,0.985,13.298295367314408,0.5831291011538979,7,-1001.5344500652625,-225.29058640587962,776.2438636593829,-1389.656381894954,-1777.7783137246454,5,5,1,-422.1271210965086,0.4214803804991448,0.5778754394070192,0.2857142857142857,False
P243_L1_IMBALANCE_REVERSAL_H2_EQ0_925_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,2,0.925,0.995,6.908611171778688,0.7426578180023268,11,-637.6955112082435,502.5747095552813,1140.2702207635248,-1207.8306215900059,-1777.9657319717683,7,8,2,-562.1228866317844,0.9556365798592799,1.0990825481172437,0.36363636363636365,False
P243_TOP5_IMBALANCE_CONTINUATION_H5_EQ0_99_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,5,0.99,0.975,15.588121832874577,0.46613324354513613,8,-903.6819382051375,-24.835225531250217,878.8467126738873,-1343.105294542081,-1782.5286508790248,3,6,2,-1597.8840824111262,1.7681930055886583,1.0683355982027496,0.375,False
P243_TOP5_IMBALANCE_REVERSAL_H3_EQ0_995_SQ0_9,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.995,0.9,19.497499708406448,0.33192462564576236,15,-163.74234318964227,1456.4719979599402,1620.2143411495824,-973.8495137644334,-1783.9566843392247,5,9,2,-879.6541112906356,5.372184702840378,5.910571243698788,0.26666666666666666,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_985_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.985,0.995,13.298295367314408,0.00016202428548646935,3,-1319.7656492830963,-838.9221361483901,480.8435131347062,-1560.1874058504495,-1800.6091624178025,2,3,0,-962.8005382153436,0.7295238656486793,0.7295238656486793,0.3333333333333333,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_99_SQ0_99,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.99,0.99,15.588121832874577,0.00011861050961739359,3,-1319.7656492830963,-838.9221361483901,480.8435131347062,-1560.1874058504495,-1800.6091624178025,2,3,0,-962.8005382153436,0.7295238656486793,0.7295238656486793,0.3333333333333333,False
P243_L1_IMBALANCE_REVERSAL_H12_EQ0_995_SQ0_925,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,12,0.995,0.925,19.497499708406448,0.4093349983912187,11,-618.1054758983436,579.6857491657373,1197.791225064081,-1217.0010884303838,-1815.8967009624243,4,7,2,-1321.801856850054,2.2474143007898912,2.2474143007898912,0.45454545454545453,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_975_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.975,0.995,10.96922420818278,0.00013640066769426322,4,-1163.306787283809,-508.79612463422546,654.5106626495834,-1490.5621186086005,-1817.8174499333923,3,4,1,-962.8005382153436,0.8276411250581415,0.8276411250581415,0.5,False
P243_MICROPRICE_REVERSAL_H8_EQ0_925_SQ0_995,avg_microprice_dev_reversal,avg_microprice_dev,reversal,8,0.925,0.995,6.908611171778688,0.00010979004197186766,11,-165.19039940599828,1491.3929992676044,1656.5833986736027,-993.4820987427997,-1821.773798079601,6,9,3,-1003.1680999488128,7.348493532327686,8.845895199485408,0.36363636363636365,False
P243_TOP5_IMBALANCE_CONTINUATION_H15_EQ0_975_SQ0_99,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,15,0.975,0.99,10.96922420818278,0.6606390111296526,7,-986.9451580883059,-151.98250384677036,834.9626542415356,-1404.426485209074,-1821.9078123298416,4,3,1,-476.18763738282576,0.48248642133793146,0.9965766461756328,0.42857142857142855,False
P243_TOP5_IMBALANCE_REVERSAL_H3_EQ0_975_SQ0_985,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,3,0.975,0.985,10.96922420818278,0.5860931113749894,11,-544.6609882910292,734.2599917524727,1278.920980043502,-1184.1214783127803,-1823.5819683345312,6,5,2,-807.0936086688478,1.481827459685056,1.0516214479139456,0.45454545454545453,False
P243_TOP5_IMBALANCE_CONTINUATION_H6_EQ0_99_SQ0_985,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,6,0.99,0.985,15.588121832874577,0.48369496101757514,5,-1268.4237974099633,-709.5088214476687,558.9149759622946,-1547.8812853911106,-1827.338773372258,2,3,0,-1047.5135895057804,0.8258388021769484,0.7059146205373442,0.2,False
P243_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_99_SQ0_985,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.99,0.985,15.588121832874577,0.4836594900136075,5,-1271.0015125299633,-712.0865365676688,558.9149759622946,-1550.4590005111108,-1829.916488492258,2,3,1,-1380.7348538426054,1.0863361217361691,0.5941850025701053,0.2,False
P243_L1_IMBALANCE_CONTINUATION_H10_EQ0_95_SQ0_995,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,10,0.95,0.995,8.334102985231581,0.7135918139126337,7,-1060.8116758506799,-291.04968439407355,769.7619914566062,-1445.6926715789828,-1830.573667307286,4,7,2,-1495.3862505377817,1.4096623223331421,1.091884144652038,0.2857142857142857,False
P243_MICROPRICE_REVERSAL_H12_EQ0_95_SQ0_995,avg_microprice_dev_reversal,avg_microprice_dev,reversal,12,0.95,0.995,8.334102985231581,0.00013026032813807573,7,-710.4942663742331,410.6710973061036,1121.1653636803367,-1271.0769482144015,-1831.6596300545698,5,6,2,-1302.7407646152715,1.913524597150282,1.913524597150282,0.42857142857142855,False
P243_TOP5_IMBALANCE_CONTINUATION_H12_EQ0_995_SQ0_95,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,12,0.995,0.95,19.497499708406448,0.38847265477657295,8,-951.5394328094992,-68.79188711953475,882.7475456899645,-1392.9132056544813,-1834.2869784994637,5,6,1,-1146.3049315255428,1.204684632081912,1.4249007907908333,0.375,False
P243_TOP5_IMBALANCE_REVERSAL_H4_EQ0_995_SQ0_9,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,4,0.995,0.9,19.497499708406448,0.33192462564576236,15,-239.78601202413324,1380.4283291254492,1620.2143411495824,-1049.8931825989243,-1860.0003531737157,5,9,2,-988.6433085574532,4.123023274843702,4.826025771304695,0.3333333333333333,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_975_SQ0_995,bar_return_continuation,bar_return,continuation,2,0.975,0.995,10.96922420818278,0.01209086524951378,4,-1291.4799007681727,-719.2634672786081,572.2164334895646,-1577.5881175129548,-1863.6963342577374,3,4,1,-1185.3588835811454,0.9178299119297897,0.6054730153830546,0.25,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_995_SQ0_975,bar_return_continuation,bar_return,continuation,2,0.995,0.975,19.497499708406448,0.012092645193148208,4,-1291.4799007681727,-719.2634672786081,572.2164334895646,-1577.5881175129548,-1863.6963342577374,3,4,1,-1185.3588835811454,0.9178299119297897,0.6054730153830546,0.25,False
P243_L1_IMBALANCE_REVERSAL_H6_EQ0_925_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.925,0.995,6.908611171778688,0.7431850548003132,11,-730.09375534588,410.1764654176447,1140.2702207635248,-1300.2288657276424,-1870.3639761094048,7,8,2,-844.2757184806874,2.0753896075561995,1.1563935621949184,0.45454545454545453,False
P243_TOP5_IMBALANCE_REVERSAL_H10_EQ0_99_SQ0_975,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,10,0.99,0.975,15.588121832874577,0.46613324354513613,8,-1000.4130214562821,-121.56630878239483,878.8467126738873,-1439.8363777932257,-1879.2597341301694,3,6,1,-604.9048460967108,0.604655110562398,0.44298373611211633,0.375,False
P243_L1_IMBALANCE_CONTINUATION_H4_EQ0_925_SQ0_995,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,4,0.925,0.995,6.908611171778688,0.7429558214098846,11,-743.9439953044821,396.3262254590427,1140.2702207635248,-1314.0791056862445,-1884.2142160680069,7,8,4,-1069.6138582038786,1.4377612628839165,1.27747463909151,0.36363636363636365,False
P243_TOP5_IMBALANCE_REVERSAL_H6_EQ0_99_SQ0_975,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,6,0.99,0.975,15.588121832874577,0.46613324354513613,8,-1006.3858724297836,-127.53915975589632,878.8467126738873,-1445.8092287667273,-1885.2325851036708,3,6,1,-670.9508075933189,0.6666933886635334,0.578403069921365,0.375,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_985_SQ0_99,bar_return_continuation,bar_return,continuation,2,0.985,0.99,13.298295367314408,0.011967686747484049,5,-1206.4637944061415,-525.363456797512,681.1003376086296,-1547.0139632104565,-1887.564132014771,3,5,1,-1185.3588835811454,0.9825068013455103,0.648138993851545,0.4,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_99_SQ0_985,bar_return_continuation,bar_return,continuation,2,0.99,0.985,15.588121832874577,0.011962385996622448,5,-1206.4637944061415,-525.363456797512,681.1003376086296,-1547.0139632104565,-1887.564132014771,3,5,1,-1185.3588835811454,0.9825068013455103,0.648138993851545,0.4,False
P243_TOP5_IMBALANCE_CONTINUATION_H3_EQ0_975_SQ0_995,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,3,0.975,0.995,10.96922420818278,0.7379790109656178,4,-1391.078961422001,-892.7666937449509,498.3122676770501,-1640.2350952605261,-1889.391229099051,3,1,0,-673.276610046546,0.4839959691132869,1.0,0.0,False
P243_TOP5_IMBALANCE_REVERSAL_H20_EQ0_995_SQ0_9,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,20,0.995,0.9,19.497499708406448,0.331372343880113,14,-369.5781548705213,1150.5991154671103,1520.1772703376316,-1129.666790039337,-1889.755425208153,5,9,2,-1144.65480355577,3.4311642163084177,3.4311642163084177,0.35714285714285715,False
P243_TOP5_IMBALANCE_CONTINUATION_H2_EQ0_985_SQ0_99,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,2,0.985,0.99,13.298295367314408,0.6715036918864058,5,-1306.6214569751637,-723.2834029947232,583.3380539804406,-1598.290483965384,-1889.9595109556044,4,3,2,-1090.617762222484,0.8346853301699718,0.7619163603428969,0.4,False
P243_TOP5_IMBALANCE_CONTINUATION_H8_EQ0_975_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,8,0.975,0.975,10.96922420818278,0.5034733162587917,18,107.05027269172001,2108.6288208685187,2001.5785481767987,-893.7390013966792,-1894.5282754850787,7,10,4,-856.471045081035,8.00064328231534,5.404936012042041,0.5555555555555556,False
P243_BAR_RETURN_REVERSAL_H2_EQ0_95_SQ0_995,bar_return_reversal,bar_return,reversal,2,0.95,0.995,8.334102985231581,0.011379625904234329,8,-842.6771266506657,216.29854858110662,1058.9756752317724,-1372.1649642665518,-1901.652801882438,4,8,2,-1615.9743732295826,1.9176673035525378,1.0807618528628384,0.5,False
P243_BAR_RETURN_REVERSAL_H2_EQ0_975_SQ0_99,bar_return_reversal,bar_return,reversal,2,0.975,0.99,10.96922420818278,0.011379967596925217,8,-842.6771266506657,216.29854858110662,1058.9756752317724,-1372.1649642665518,-1901.652801882438,4,8,2,-1615.9743732295826,1.9176673035525378,1.0807618528628384,0.5,False
P243_BAR_RETURN_REVERSAL_H2_EQ0_99_SQ0_975,bar_return_reversal,bar_return,reversal,2,0.99,0.975,15.588121832874577,0.01137962590423433,8,-842.6771266506657,216.29854858110662,1058.9756752317724,-1372.1649642665518,-1901.652801882438,4,8,2,-1615.9743732295826,1.9176673035525378,1.0807618528628384,0.5,False
P243_BAR_RETURN_REVERSAL_H2_EQ0_995_SQ0_95,bar_return_reversal,bar_return,reversal,2,0.995,0.95,19.497499708406448,0.011380480135961546,8,-842.6771266506657,216.29854858110662,1058.9756752317724,-1372.1649642665518,-1901.652801882438,4,8,2,-1615.9743732295826,1.9176673035525378,1.0807618528628384,0.5,False
P243_TOP5_IMBALANCE_REVERSAL_H15_EQ0_985_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,15,0.985,0.95,13.298295367314408,0.428478385314316,21,392.6067605955086,2689.932080844282,2297.3253202487736,-756.055899528878,-1904.718559653265,6,14,2,-940.4763174151581,2.758242850575199,2.7966917588948585,0.42857142857142855,False
P243_TOP5_IMBALANCE_REVERSAL_H6_EQ0_95_SQ0_995,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,6,0.95,0.995,8.334102985231581,0.7477006431445128,8,-917.2561775197016,70.55889634730579,987.8150738670074,-1411.1637144532053,-1905.071251386709,5,2,3,-939.7090680750413,1.0244783203489054,1.0687817028716515,0.375,False
P243_L1_IMBALANCE_REVERSAL_H20_EQ0_925_SQ0_985,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,20,0.925,0.985,6.908611171778688,0.6536344047272465,29,1048.7641036550635,4002.709195852837,2953.9450921977736,-428.2084424438235,-1905.18098854271,7,20,3,-2306.4859036263633,4.2234285544245775,4.672465303187729,0.5517241379310345,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_9_SQ0_99,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.9,0.99,5.961380692012275,0.6857535331131468,26,724.702623591571,3355.3357612760014,2630.6331376844305,-590.6139452506445,-1905.9305140928595,7,16,2,-1137.7928045493913,5.1434529941519225,2.518172056782623,0.5384615384615384,False
P243_TOP5_IMBALANCE_REVERSAL_H20_EQ0_985_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,20,0.985,0.95,13.298295367314408,0.42982018090753005,20,281.6812104137889,2470.8791860882816,2189.1979756744927,-812.9177774234572,-1907.5167652607038,6,14,3,-654.1832170073842,2.6596814871511043,3.4645182252719775,0.55,False
P243_MICROPRICE_REVERSAL_H2_EQ0_975_SQ0_99,avg_microprice_dev_reversal,avg_microprice_dev,reversal,2,0.975,0.99,10.96922420818278,0.00010236357456619515,8,-771.4363204992574,365.16053656755486,1136.5968570668122,-1339.7347490326636,-1908.0331775660695,5,6,2,-610.9038656957396,0.7919044637415767,0.8638516552877308,0.375,False
P243_TOP5_IMBALANCE_REVERSAL_H10_EQ0_995_SQ0_95,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,10,0.995,0.95,19.497499708406448,0.38604898099030793,8,-1027.0587099781778,-144.31116428821338,882.7475456899645,-1468.43248282316,-1909.8062556681423,5,6,1,-896.3838044007052,0.8727678327364079,1.1418175805918942,0.375,False
P243_L1_IMBALANCE_REVERSAL_H20_EQ0_985_SQ0_99,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,20,0.985,0.99,13.298295367314408,0.6295949854176921,4,-1488.8884627639022,-1064.2803534234856,424.6081093404167,-1701.1925174341106,-1913.496572104319,3,4,1,-897.1353479257496,0.6025537643433343,0.4659400430449973,0.25,False
P243_L1_IMBALANCE_REVERSAL_H4_EQ0_995_SQ0_925,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,4,0.995,0.925,19.497499708406448,0.4258145242597514,11,-731.7010037681657,453.9368925642552,1185.637896332421,-1324.5199519343762,-1917.3389001005867,5,7,1,-1703.8603813154168,2.4760417070509266,2.4760417070509266,0.2727272727272727,False
P243_L1_IMBALANCE_CONTINUATION_H8_EQ0_995_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,8,0.995,0.95,19.497499708406448,0.4723025532082214,8,-1034.1645466251002,-149.32668937435176,884.8378572507485,-1476.5834752504743,-1919.0024038758488,5,6,1,-657.912735346939,0.6361780023246553,0.8373115100680104,0.25,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_99_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.99,0.995,15.588121832874577,0.00017064239474809024,2,-1612.3735830513228,-1301.53616530867,310.83741774265286,-1767.7922919226494,-1923.2110007939757,2,2,0,-962.8005382153436,0.5971324191464982,0.5971324191464982,0.0,False
P243_MICROPRICE_CONTINUATION_H3_EQ0_995_SQ0_99,avg_microprice_dev_continuation,avg_microprice_dev,continuation,3,0.995,0.99,19.497499708406448,0.00013670986882251068,2,-1612.3735830513228,-1301.53616530867,310.83741774265286,-1767.7922919226494,-1923.2110007939757,2,2,0,-962.8005382153436,0.5971324191464982,0.5971324191464982,0.0,False
P243_L1_IMBALANCE_REVERSAL_H3_EQ0_995_SQ0_925,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,3,0.995,0.925,19.497499708406448,0.4258145242597514,11,-740.5498033363608,445.0880929960601,1185.637896332421,-1333.3687515025713,-1926.1876996687818,5,7,2,-1663.2642774993571,2.245985712245062,1.876471597732333,0.2727272727272727,False
P243_L1_IMBALANCE_CONTINUATION_H10_EQ0_995_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,10,0.995,0.95,19.497499708406448,0.4723025532082214,8,-1043.5200632976491,-158.68220604690066,884.8378572507485,-1485.9389919230234,-1928.3579205483975,5,6,1,-492.9776880574401,0.5226954442477163,0.549320333434537,0.25,False
P243_L1_IMBALANCE_REVERSAL_H6_EQ0_995_SQ0_9,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,6,0.995,0.9,19.497499708406448,0.39723780664758035,15,-313.4744963848095,1304.2795624285006,1617.7540588133102,-1122.3515257914644,-1931.2285551981197,5,9,1,-1502.9633139603557,5.98251003274295,5.98251003274295,0.3333333333333333,False
P243_TOP5_IMBALANCE_REVERSAL_H5_EQ0_95_SQ0_995,avg_top5_market_by_price_imbalance_reversal,avg_top5_market_by_price_imbalance,reversal,5,0.95,0.995,8.334102985231581,0.7473205930840411,8,-950.0118605797165,37.803213287290816,987.8150738670074,-1443.9193975132202,-1937.826934446724,5,2,2,-765.553550441385,0.8058357818545852,0.860674137941721,0.375,False
P243_MICROPRICE_REVERSAL_H10_EQ0_9_SQ0_995,avg_microprice_dev_reversal,avg_microprice_dev,reversal,10,0.9,0.995,5.961380692012275,0.0001091913850658854,14,148.89817893285272,2237.763993558184,2088.8658146253315,-895.5347283798133,-1939.9676356924788,6,11,3,-1075.9022939059155,11.261250497621822,10.06582148255666,0.5,False
P243_L1_IMBALANCE_REVERSAL_H15_EQ0_925_SQ0_99,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,15,0.925,0.99,6.908611171778688,0.6833980832212585,20,100.09508977714177,2141.3525380336805,2041.2574482565387,-920.5336343511276,-1941.162358479397,7,13,2,-1137.7928045493913,35.47613092178009,18.231922267800382,0.5,False
P243_TOP5_IMBALANCE_CONTINUATION_H2_EQ0_985_SQ0_985,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,2,0.985,0.985,13.298295367314408,0.5767353615887431,7,-1168.711962902931,-392.4680992435481,776.2438636593829,-1556.8338947326224,-1944.9558265623139,5,5,2,-1090.617762222484,0.9331792578844912,0.8518234573142086,0.42857142857142855,False
P243_TOP5_IMBALANCE_CONTINUATION_H12_EQ0_99_SQ0_975,avg_top5_market_by_price_imbalance_continuation,avg_top5_market_by_price_imbalance,continuation,12,0.99,0.975,15.588121832874577,0.46727987000082516,7,-1173.1171408055388,-396.7226999318618,776.3944408736771,-1561.3143612423776,-1949.511581679216,3,5,0,-764.6175738422512,0.6517827992157841,0.48612858784387003,0.2857142857142857,False
P243_L1_IMBALANCE_CONTINUATION_H15_EQ0_95_SQ0_995,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,15,0.95,0.995,8.334102985231581,0.6998219187074072,7,-1231.3230698660846,-486.51931812973,744.8037517363545,-1603.7249457342616,-1976.126821602439,3,7,2,-1809.4792941959754,1.4695406416715393,1.1286195532196392,0.42857142857142855,False
P243_L1_IMBALANCE_REVERSAL_H3_EQ0_925_SQ0_995,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,3,0.925,0.995,6.908611171778688,0.7427838963670633,11,-837.4150437880775,302.8551769754473,1140.2702207635248,-1407.55015416984,-1977.6852645516024,7,8,2,-632.4723539912828,0.7552674849621415,0.8199996852091607,0.36363636363636365,False
P243_L1_IMBALANCE_CONTINUATION_H5_EQ0_95_SQ0_995,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,5,0.95,0.995,8.334102985231581,0.7240088326603615,8,-1089.8984620910655,-200.2638129250612,889.6346491660042,-1534.7157866740677,-1979.5331112570698,4,7,1,-1095.877618532696,1.0054859756661725,0.7187791247029337,0.25,False
P243_BAR_RETURN_REVERSAL_H12_EQ0_975_SQ0_95,bar_return_reversal,bar_return,reversal,12,0.975,0.95,10.96922420818278,0.007339241289811468,35,2263.6613211356625,6507.562475698137,4243.901154562474,141.71074385442535,-1980.2398334268119,5,16,4,-3646.0901811295153,1.6107048113099791,0.9736597147679292,0.5142857142857142,False
P243_L1_IMBALANCE_CONTINUATION_H20_EQ0_985_SQ0_95,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,20,0.985,0.95,13.298295367314408,0.4927368131361124,20,172.52233018109246,2328.3930334222155,2155.870703241123,-905.413021439469,-1983.3483730600306,6,12,3,-1392.6107545734753,8.072060892706967,10.299772326310714,0.5,False
P243_L1_IMBALANCE_CONTINUATION_H20_EQ0_95_SQ0_99,avg_l1_imbalance_continuation,avg_l1_imbalance,continuation,20,0.95,0.99,8.334102985231581,0.6572288294511823,13,-638.3882040069432,709.3946284566944,1347.7828324636375,-1312.279620238762,-1986.1710364705807,6,11,5,-2075.6107862002887,3.251330104742528,1.8035124815696537,0.6153846153846154,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_985_SQ0_995,bar_return_continuation,bar_return,continuation,2,0.985,0.995,13.298295367314408,0.013347358839597688,3,-1591.2943435210086,-1195.0277519834908,396.26659153751785,-1789.4276392897677,-1987.5609350585264,2,3,0,-1185.3588835811454,0.7449023421765818,0.4913963485187178,0.0,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_99_SQ0_99,bar_return_continuation,bar_return,continuation,2,0.99,0.99,15.588121832874577,0.01235042177748501,3,-1591.2943435210086,-1195.0277519834908,396.26659153751785,-1789.4276392897677,-1987.5609350585264,2,3,0,-1185.3588835811454,0.7449023421765818,0.4913963485187178,0.0,False
P243_BAR_RETURN_CONTINUATION_H2_EQ0_995_SQ0_985,bar_return_continuation,bar_return,continuation,2,0.995,0.985,19.497499708406448,0.013354234267612253,3,-1591.2943435210086,-1195.0277519834908,396.26659153751785,-1789.4276392897677,-1987.5609350585264,2,3,0,-1185.3588835811454,0.7449023421765818,0.4913963485187178,0.0,False
P243_L1_IMBALANCE_REVERSAL_H10_EQ0_975_SQ0_99,avg_l1_imbalance_reversal,avg_l1_imbalance,reversal,10,0.975,0.99,10.96922420818278,0.5893791757946915,7,-1260.7761202673946,-533.7725658203674,727.0035544470271,-1624.2778974909081,-1987.7796747144216,4,7,1,-888.645530961909,0.7718584919131707,0.7662560068585964,0.2857142857142857,False
P243_MICROPRICE_CONTINUATION_H15_EQ0_95_SQ0_995,avg_microprice_dev_continuation,avg_microprice_dev,continuation,15,0.95,0.995,8.334102985231581,0.00011797575574950874,7,-833.3367523569011,323.6497091700373,1156.9864615269385,-1411.8299831203703,-1990.3232138838396,4,6,2,-1610.34596810414,1.9324072333899198,1.9324072333899198,0.7142857142857143,False
