source_phase,model_id,model_type,execution_profile,observed_source_days,synthetic_year_days,annualized_trades,annualized_net_pnl_inr,mean_daily_net_pnl_inr,worst_daily_net_pnl_inr,max_drawdown_inr,annualized_sharpe_proxy,positive_days,positive_day_fraction,mean_net_return,mean_market_shock_trade_fraction,mean_disconnect_trade_fraction,synthetic_full_year_acceptance_ready,experiment_scope
phase27_feature_edge,F02_mlofi_qty_event_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,31665,-2518310.063492981,-9993.293902749923,-20200.142024413388,-2499511.421479057,-24.728316391859032,0,0.0,-0.0007680861690914157,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp100_liqall,strategy_variant,stressed_retail,8,252,20602,-2525422.2758737053,-10021.5169677528,-33924.834827208455,-2517805.70526014,-15.576001650850369,0,0.0,-0.001212670455456259,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,21029,-2528362.4648656137,-10033.184384387356,-30014.15179380961,-2508872.7643717183,-16.198315267404983,31,0.12301587301587301,-0.0010481077425881931,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp050_liqmed,strategy_variant,stressed_retail,7,252,26424,-2541288.0016588974,-10084.476197059117,-11988.173523564908,-2530547.563602082,-142.81145851640164,0,0.0,-0.0011075414724165114,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,108498,-2551837.46147975,-10126.33913285615,-17396.371711588316,-2534441.0897681634,-33.527828380391796,0,0.0,-0.00024878014154776525,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,108498,-2551837.46147975,-10126.33913285615,-17396.371711588316,-2534441.0897681634,-33.527828380391796,0,0.0,-0.00024878014154776525,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,24137,-2589468.166797809,-10275.667328562733,-19643.28624911027,-2569824.880548698,-27.347839584985504,0,0.0,-0.0010897669348672726,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,24137,-2589468.166797809,-10275.667328562733,-19643.28624911027,-2569824.880548698,-27.347839584985504,0,0.0,-0.0010897669348672726,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q85_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,22281,-2623329.539812461,-10410.037856398654,-54341.05978117579,-2607936.0175918574,-9.464411084835948,31,0.12301587301587301,-0.0010105679199997944,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,219873,-2771438.732011245,-10997.772746076369,-22797.097722667968,-2762594.5982705657,-27.32922937580112,32,0.12698412698412698,-0.00012782730453686947,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp080_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,176111,-2784764.7753590406,-11050.653870472383,-23039.744055907286,-2781961.422710425,-29.414217637062105,0,0.0,-0.00016753698442232865,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp100_liqmed,strategy_variant,zero_latency_spread_only_control,8,252,176111,-2784764.7753590406,-11050.653870472383,-23039.744055907286,-2781961.422710425,-29.414217637062105,0,0.0,-0.00016753698442232865,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,21932,-2824559.1322353,-11208.567985060714,-28218.16880894973,-2814722.0542992787,-17.815255996338294,0,0.0,-0.0017131589002361799,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqall,strategy_variant,zero_latency_spread_only_control,7,252,202860,-2852394.3692007745,-11319.025274606249,-23266.22194501571,-2849591.0165521605,-27.4658515380499,0,0.0,-0.00014141632270438855,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,61905,-2889967.541118051,-11468.12516316687,-49590.217613608154,-2877804.1888240622,-11.174037084289338,63,0.25,-0.00042488648083603914,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q50_sp050_liqmed,strategy_variant,zero_latency_spread_only_control,7,252,189036,-2892822.7037357753,-11479.455173554665,-23039.744055907286,-2890019.3510871613,-28.891038261156865,0,0.0,-0.00015563652575948278,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q70_sp080_liqall,strategy_variant,zero_latency_spread_only_control,8,252,118140,-2901995.2400274505,-11515.854127093058,-24150.3830907576,-2884598.8683158653,-26.58374019117224,0,0.0,-0.0002461906422991866,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,27468,-2945299.587390182,-11687.696775357865,-19643.28624911027,-2925656.3011410725,-37.31002016180812,0,0.0,-0.0010681571367534934,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q95_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,23087,-3045411.666028751,-12084.96692868552,-66619.24531926743,-3046185.896019211,-9.04693063413386,32,0.12698412698412698,-0.0008300748510056451,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,23087,-3045411.666028751,-12084.96692868552,-66619.24531926743,-3046185.896019211,-9.04693063413386,32,0.12698412698412698,-0.0008300748510056451,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q95,feature_edge_candidate,stressed_retail,8,252,21231,-3066118.834843713,-12167.138233506797,-57105.69779470741,-3065627.4681714894,-10.772556257366881,31,0.12301587301587301,-0.0009490578237757429,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,20298,-3084428.885141316,-12239.79716325919,-46900.451628311755,-3107379.6745550674,-8.759673466856905,95,0.376984126984127,-0.0012468100291224368,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22644,-3156132.7675548587,-12524.336379185946,-77750.601536631,-3158038.2397498214,-7.792541714341655,94,0.373015873015873,-0.0005605552076215413,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22012,-3270280.1887280634,-12977.302336222474,-87604.36897786762,-3272134.3923630295,-7.102203800690509,94,0.373015873015873,-0.0005690123234872528,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,252,35027,-3370461.1616924675,-13374.845879732015,-33470.71391331428,-3350287.6861145436,-22.027477860279543,0,0.0,-0.0009037633944820598,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp100_liqall,strategy_variant,zero_latency_spread_only_control,8,252,45406,-3387501.3030304033,-13442.465488215887,-61047.65825176702,-3370612.6028746883,-11.030340808417767,32,0.12698412698412698,-0.0006613644695700833,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q70_sp080_liqall,strategy_variant,stressed_retail,8,252,33559,-3398671.50381704,-13486.791681813651,-33640.09330392798,-3391477.4571481133,-21.317596145750574,0,0.0,-0.001011130189328485,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q95,feature_edge_candidate,stressed_retail,8,252,18598,-3521784.593698143,-13975.335689278345,-75250.7930701325,-3534341.945964326,-8.221641434909078,32,0.12698412698412698,-0.00134734096765736,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q95,feature_edge_candidate,retail_marketable_default,8,252,20460,-3566964.8155402965,-14154.622283890065,-22496.72406491491,-3548460.985518186,-44.40568281178786,0,0.0,-0.0017948526778313288,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q95_sp100_liqall,strategy_variant,stressed_retail,6,252,17178,-3581453.7426479296,-14212.118026380673,-21046.812048159918,-3560406.930599775,-61.531200713693345,0,0.0,-0.0020780047656687125,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F05_microprice_dev_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,21092,-3626734.0009491527,-14391.801591068066,-109008.57361433154,-3628596.351069855,-6.2038769947710755,63,0.25,-0.0003390744247614154,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q95_sp100_liqall,strategy_variant,retail_marketable_default,6,252,18354,-3651603.6992436387,-14490.490870014439,-28105.792256827925,-3623497.9069868107,-33.54652223900278,0,0.0,-0.0019305441487487446,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q95,feature_edge_candidate,stressed_retail,8,252,20668,-3700410.997439825,-14684.170624761211,-76958.3335160897,-3712277.2372632474,-8.819101254733281,63,0.25,-0.0010650439963639548,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q95,feature_edge_candidate,stressed_retail,8,252,20262,-3720128.6187076075,-14762.415153601618,-72093.35149145742,-3733950.5774844647,-8.942582624436165,63,0.25,-0.0011468860223660662,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp080_liqall,strategy_variant,retail_marketable_default,8,252,44201,-3763159.776656433,-14933.173716890607,-109700.40549142554,-3762080.1669145566,-6.54334874661762,31,0.12301587301587301,-0.0007940241957427656,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,19954,-3769305.3137600794,-14957.560768889203,-32384.72046251072,-3739301.481849255,-24.85938280893636,0,0.0,-0.0018336137660224365,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h3_q95,feature_edge_candidate,retail_marketable_default,8,252,21560,-3777735.0139893508,-14991.011960275202,-25863.691685603466,-3759581.534368744,-36.08062790031272,0,0.0,-0.0017428846761993032,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q95,feature_edge_candidate,stressed_retail,8,252,20559,-3779635.5030025346,-14998.553583343391,-27238.911373507544,-3752396.5916290325,-37.91615455146154,0,0.0,-0.0019188388783670171,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,21931,-3801178.390676531,-15084.041232843378,-66844.45942943134,-3800522.0533413705,-11.491659742596049,32,0.12698412698412698,-0.002142388378135999,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h1_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,23230,-3843232.3618158046,-15250.922070697638,-66749.6617112998,-3828197.9106854578,-11.971890230398873,0,0.0,-0.002147945451608395,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp080_liqall,strategy_variant,retail_marketable_default,6,252,41748,-3873295.977194584,-15370.22213172454,-18336.787325267465,-3861195.213120613,-114.42166853466412,0,0.0,-0.0009276178450723329,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,19954,-3878958.4198500365,-15392.692142262049,-35146.863851129616,-3864101.035316289,-27.7192080468237,0,0.0,-0.0019806543762013926,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h2_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22850,-3911123.6985610076,-15520.332137146856,-71578.96588090902,-3893912.630792591,-11.197158624139083,0,0.0,-0.0021139440973143068,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,21150,-3921002.8170462428,-15559.534988278741,-29313.085221635778,-3894314.046940053,-33.21850894652516,0,0.0,-0.001889279161990553,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,21092,-3980731.473259107,-15796.553465313917,-24325.887276835085,-3956405.5859822724,-49.010094720913166,0,0.0,-0.0018898995180449763,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,22193,-3992660.4647290697,-15843.890733051863,-22622.78559530886,-3972113.062172172,-47.494033004284084,0,0.0,-0.0017819466123717444,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp050_liqall,strategy_variant,retail_marketable_default,5,252,42685,-4040784.6461383747,-16034.859706898313,-18336.787325267465,-4024365.223143257,-149.99428478885022,0,0.0,-0.0009485051681822034,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q95,feature_edge_candidate,stressed_retail,8,252,19300,-4062637.511958481,-16121.57742840667,-35995.48426662504,-4026642.027691859,-22.77259901838596,0,0.0,-0.002058066614880537,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,21092,-4112557.2123664445,-16319.67147764462,-28521.495668965108,-4091657.376883106,-35.981366954649275,0,0.0,-0.0019248835831798033,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,21691,-4147960.328973874,-16460.16003561061,-28105.792256827925,-4127080.5846504727,-37.88030228334211,0,0.0,-0.0018906375343783932,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,21150,-4154373.8125203974,-16485.610367144433,-41395.93542694799,-4141665.9466603817,-24.216248404219044,0,0.0,-0.001894016684364724,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,8,252,20114,-4167347.7281818623,-16537.094159451834,-34588.102692860164,-4132759.625489,-26.600797755963466,0,0.0,-0.0020331392194751995,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,29870,-4177021.444358084,-16575.48192205589,-23977.351282068088,-4155985.0443975483,-52.822080855062595,0,0.0,-0.0014484363268103362,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,21691,-4180741.7228840347,-16590.244932079502,-24711.126157720177,-4156030.596726316,-47.24554390604437,0,0.0,-0.0019243619510906505,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,74268,-4187746.4206033237,-16618.041351600492,-26297.827794978242,-4167842.5903441706,-48.283978286697796,0,0.0,-0.0005687301489338811,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h1_q95,feature_edge_candidate,stressed_retail,8,252,20620,-4196607.148658663,-16653.20297086771,-29179.417799664938,-4177296.0603138474,-45.49595029423096,0,0.0,-0.002079618099648929,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,46398,-4234407.911395986,-16803.205997603116,-27461.619161135113,-4206946.292234851,-43.70541662330369,0,0.0,-0.0009007924361363697,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,46398,-4234407.911395986,-16803.205997603116,-27461.619161135113,-4206946.292234851,-43.70541662330369,0,0.0,-0.0009007924361363697,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,8,252,21341,-4235211.112869303,-16806.393305036916,-29877.145790921215,-4205333.967078372,-38.67130692752699,0,0.0,-0.00203116231761948,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,65116,-4240420.8897097055,-16827.06702265756,-50805.292331466924,-4228129.394625854,-13.271857403872083,63,0.25,-0.0006161689484023344,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h5_q95,feature_edge_candidate,stressed_retail,8,252,19300,-4241279.913476305,-16830.475847128193,-43995.294626434246,-4228338.90258465,-23.76254190362834,0,0.0,-0.0022221004196369045,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp080_liqall,strategy_variant,stressed_retail,6,252,39690,-4245911.322274842,-16848.854453471595,-21674.67599682925,-4231998.193952868,-107.8727202408282,0,0.0,-0.0010691075842237617,0.16666666666666666,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,8,252,20460,-4278481.361398533,-16978.10064047037,-33467.98433727301,-4252124.357181624,-31.18611087726995,0,0.0,-0.00201958538904455,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q95_sp100_liqall,strategy_variant,retail_marketable_default,8,252,22825,-4352783.422054473,-17272.95008751775,-23409.486679132177,-4331773.398829513,-62.940320644524135,0,0.0,-0.0019103277464043733,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,22825,-4352783.422054473,-17272.95008751775,-23409.486679132177,-4331773.398829513,-62.940320644524135,0,0.0,-0.0019103277464043733,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h2_q95,feature_edge_candidate,stressed_retail,8,252,20365,-4359961.064745142,-17301.432796607707,-38583.44914751136,-4341576.6005481165,-29.618356932560474,0,0.0,-0.002127668327017742,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,22825,-4376945.472690036,-17368.831240833475,-31438.789187967675,-4357829.043281521,-40.41674542457288,0,0.0,-0.001876213066947149,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S07_q70_sp050_liqall,strategy_variant,stressed_retail,5,252,40668,-4397841.299260005,-17451.751187539703,-21674.67599682925,-4380674.5959398765,-119.9961687833809,0,0.0,-0.001081289560170419,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F06_l5_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,8,252,20365,-4399734.359407326,-17459.263330981452,-31950.864310727535,-4367946.922569309,-32.56593914052421,0,0.0,-0.0021530113207972323,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,8,252,21560,-4459797.696385268,-17697.609906290745,-33060.601098989486,-4438555.1108266935,-37.260101232487216,0,0.0,-0.002041411481212214,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q95_sp100_liqall,strategy_variant,retail_marketable_default,8,252,30090,-4464993.158554804,-17718.22681966192,-25384.13977816036,-4442574.384167762,-56.84950270088079,0,0.0,-0.0015168838875147589,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h1_q95,feature_edge_candidate,retail_marketable_default,8,252,30090,-4464993.158554804,-17718.22681966192,-25384.13977816036,-4442574.384167762,-56.84950270088079,0,0.0,-0.0015168838875147589,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase25_event_replay,S01,strategy,retail_marketable_default,8,252,45766,-4467573.043811709,-17728.464459570274,-35211.84781046215,-4440131.638645896,-32.655225277239,0,0.0,-0.0009656683405587552,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F01_momentum_3_event_h3_q95,feature_edge_candidate,zero_latency_spread_only_control,8,252,22662,-4473099.576063264,-17750.39514310819,-67479.07265641997,-4455366.486438794,-13.915947191924877,0,0.0,-0.0025776746250075304,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,stressed_retail,8,252,41014,-4473209.418436443,-17750.831025541444,-24204.685105306813,-4455008.457811165,-65.81666987617923,0,0.0,-0.0011201188113136246,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp100_liqmed,strategy_variant,stressed_retail,8,252,41014,-4473209.418436443,-17750.831025541444,-24204.685105306813,-4455008.457811165,-65.81666987617923,0,0.0,-0.0011201188113136246,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F04_l5_imbalance_h3_q95,feature_edge_candidate,stressed_retail,8,252,20114,-4484890.8596098665,-17797.185950832805,-42497.011947588944,-4469306.767744089,-27.25276151867678,0,0.0,-0.002247479067214471,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h3_q95,feature_edge_candidate,retail_marketable_default,8,252,29466,-4488150.914557653,-17810.12267681608,-25272.53918019254,-4462878.375377466,-71.96460738958913,0,0.0,-0.0015912145459294966,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,retail_marketable_default,8,252,22193,-4493269.801230243,-17830.43571916763,-30750.60919215647,-4474055.890763769,-40.84702438157937,0,0.0,-0.0020037135380432895,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q70_sp050_liqall,strategy_variant,stressed_retail,7,252,43560,-4495840.469319968,-17840.636783015743,-23507.558091103834,-4485100.0312631605,-57.48902576347902,0,0.0,-0.0010416354973123616,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F07_l1_mean_reversion_h2_q95,feature_edge_candidate,stressed_retail,8,252,21624,-4530437.624481436,-17977.92708127554,-27563.266767025038,-4503893.201000748,-48.46880560839967,0,0.0,-0.0021124119761372416,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h2_q85,feature_edge_candidate,zero_latency_spread_only_control,8,252,77573,-4550125.969666339,-18056.055435183887,-37750.51529092673,-4534360.924032947,-28.668059383031565,0,0.0,-0.0005540601841703797,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,8,252,27892,-4554253.534105389,-18072.43465914837,-26048.740435781783,-4531094.005726974,-45.4968465414103,0,0.0,-0.0016531539814549573,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S01_q50_sp050_liqmed,strategy_variant,retail_marketable_default,7,252,48960,-4555125.361040854,-18075.89428984466,-27461.619161135113,-4527663.741879723,-52.91013140017942,0,0.0,-0.000928945298175076,0.0,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S09_q95_sp100_liqall,strategy_variant,stressed_retail,8,252,21751,-4571404.746404558,-18140.495025414915,-31876.623117195857,-4551742.205373457,-48.07738539749359,0,0.0,-0.002101217457795313,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase27_feature_edge,F03_l1_imbalance_h1_q95,feature_edge_candidate,stressed_retail,8,252,21751,-4571404.746404558,-18140.495025414915,-31876.623117195857,-4551742.205373457,-48.07738539749359,0,0.0,-0.002101217457795313,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S05_q70_sp080_liqall,strategy_variant,stressed_retail,8,252,42542,-4588130.11804187,-18206.8655477852,-133789.452745826,-4589266.813676436,-6.538545317394585,64,0.25396825396825395,-0.0006825684133887357,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp080_liqmed,strategy_variant,retail_marketable_default,8,252,42238,-4600255.069511067,-18254.980434567726,-29523.70737241261,-4578083.590437451,-55.39581769913033,0,0.0,-0.0010965505881438229,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
phase26_strategy_salvage,S02_q85_sp100_liqmed,strategy_variant,retail_marketable_default,8,252,42238,-4600255.069511067,-18254.980434567726,-29523.70737241261,-4578083.590437451,-55.39581769913033,0,0.0,-0.0010965505881438229,0.125,0.0,False,deterministic_252_day_tick_trade_ledger_replay_not_acceptance
