scenario_id,trade_date,exchange,symbol,event_row,side,side_sign,score_column,signed_score,abs_score,l1_imbalance,l25_imbalance,bid_curvature,ask_curvature,bid_curvature_repair,ask_curvature_repair,entry_mid,entry_spread_bps,entry_row,exit_row,entry_price,exit_price,quantity,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version
P449_depth_curvature_repair_primary,2026-04-15,NSE,AXISBANK,903,long,1,dynamic_curvature_score,0.021686262812453342,0.021686262812453342,0.043528064146620846,0.04127809203485706,-0.18643570170287727,-0.18718112244897958,0.0004178184839762622,-0.0006293983110485513,1363.6999999999998,1.4665982254164809,904,905,1347.9,1353.0,74,377.39999999999327,165.3370960792,212.06290392079327,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-15,NSE,BAJAJ-AUTO,134,long,1,dynamic_curvature_score,0.0906789819917927,0.0906789819917927,0.11068211068211069,0.07524480329840233,-0.17476038338658148,-0.20022288261515603,0.02471848169737914,-0.02833809864521239,10325.5,2.9054283085564863,135,137,10346.5,10325.5,9,-189.0,159.905732976,-348.90573297599997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-15,NSE,BAJAJ-AUTO,773,long,1,dynamic_curvature_score,0.07764672511229831,0.07764672511229831,0.11069182389937107,0.07572196104768301,-0.1750936329588015,-0.20050853614239011,0.01845475413797268,-0.021330990450484116,10492.5,2.8591851322373123,774,775,10522.0,10492.5,9,-265.5,162.23111096600002,-427.731110966,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,ADANIPORTS,6,long,1,dynamic_curvature_score,0.13029336364409377,0.13029336364409377,0.24887285843101895,0.2449765371194802,-0.18496327792810205,-0.18897386870618227,0.0031000594653206037,-0.004705035619033071,1831.2,2.1843599825256166,7,19,1831.2,1835.0,54,205.19999999999754,165.1439787376,40.056021262397536,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,ADANIPORTS,881,long,1,dynamic_curvature_score,0.12120426278391104,0.12120426278391104,0.2369584438549956,0.23890986314299198,-0.18739287754713388,-0.18505889646621201,0.0009882600318646684,-0.0007610711805503823,1905.8,2.0988561234132175,882,883,1883.9,1881.9,53,-106.0,165.3223345688,-271.3223345688,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,AXISBANK,75,long,1,dynamic_curvature_score,0.03260307342321472,0.03260307342321472,0.06509357200976404,0.06547231270358306,-0.18667210108008966,-0.18657063197026022,-0.00022640708778423613,-9.332415920743076e-05,1332.3000000000002,1.5011634016366093,76,77,1333.6,1330.6999999999998,74,-214.60000000000673,165.07098325840002,-379.67098325840675,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,AXISBANK,881,long,1,dynamic_curvature_score,0.030106482517429572,0.030106482517429572,0.05777400169923534,0.05837678530945364,-0.18676376097665454,-0.1865671641791045,0.00039743731150523876,-0.0005206525511975146,1374.0,1.4556040756900879,882,883,1368.3000000000002,1374.0,73,416.0999999999867,165.3696111748,250.7303888251867,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,BAJAJ-AUTO,736,long,1,dynamic_curvature_score,0.10915859924588073,0.10915859924588073,0.14272474513438368,0.07803611179816967,-0.16563431979811882,-0.21110515021459228,0.03285092439096449,-0.03728961895583141,10627.0,3.2934976945516135,737,738,10470.5,10643.5,9,1557.0,162.270295112,1394.729704888,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-16,NSE,BAJAJ-AUTO,893,long,1,dynamic_curvature_score,0.10485501129686714,0.10485501129686714,0.14324569356300998,0.0808227465214761,-0.16655473472128945,-0.21058173203474598,0.03017128480771686,-0.03427235322841224,10622.5,3.2948929159802303,894,895,10622.5,10694.5,9,648.0,162.489056636,485.510943364,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,ADANIPORTS,855,long,1,dynamic_curvature_score,0.12442839767350332,0.12442839767350332,0.2377142857142857,0.22967820649687357,-0.18427579365079366,-0.1904196357878068,0.003537646670169231,-0.006051647754897305,1813.7,2.7567955009097425,856,857,1809.2,1816.3,55,390.499999999995,165.28805983,225.211940169995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,ADANIPORTS,512,long,1,dynamic_curvature_score,0.12434565044508773,0.12434565044508773,0.2377142857142857,0.22967820649687357,-0.18427579365079366,-0.1904196357878068,0.0035724419554679365,-0.005934105241183013,1821.3,2.7452918245209466,513,514,1816.9,1813.6,55,-181.50000000001,165.33404313,-346.83404313001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,AXISBANK,385,long,1,dynamic_curvature_score,0.020691369845076038,0.020691369845076038,0.0379041248606466,0.03689927094182413,-0.18593974175035868,-0.1872103799814643,0.001140795162392988,-0.0011009392117709849,1338.3000000000002,1.4944332361955126,386,388,1332.3000000000002,1338.0,75,427.49999999998636,165.37813626999997,262.1218637299864,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,AXISBANK,595,long,1,dynamic_curvature_score,0.020661822330898846,0.020661822330898846,0.0379041248606466,0.03689927094182413,-0.18593974175035868,-0.1872103799814643,0.0011308391365869863,-0.0010813477233997948,1338.3000000000002,1.4944332361955126,596,597,1327.4,1319.5,75,-592.5000000000068,165.22479120999998,-757.7247912100067,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,BAJAJ-AUTO,65,long,1,dynamic_curvature_score,0.10440584748123061,0.10440584748123061,0.14178302900107412,0.10090296689121399,-0.173392345743296,-0.2027414727446605,0.02505904513711696,-0.02889531889850666,10326.5,3.389338110686099,66,67,10356.5,10338.0,9,-166.5,159.926282406,-326.42628240600004,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-17,NSE,BAJAJ-AUTO,856,long,1,dynamic_curvature_score,0.020740379846253997,0.020740379846253997,0.0,0.018708240534521157,-0.19294666278053046,-0.17972768532526476,0.0055047280998825054,-0.005881531479110913,10309.5,3.3949270090693053,857,859,10313.5,10277.5,9,-324.0,159.833375028,-483.833375028,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,ADANIPORTS,608,long,1,dynamic_curvature_score,0.13397919568649208,0.13397919568649208,0.2541871921182266,0.24651590849329477,-0.18434929339801728,-0.19016050244242846,0.0040049985648039355,-0.006716242875040773,1891.2,2.115059221658687,609,610,1874.1,1888.5,53,763.2000000000048,165.27848245360002,597.9215175464049,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,ADANIPORTS,125,long,1,dynamic_curvature_score,0.12482130762567328,0.12482130762567328,0.23753976670201485,0.23439490445859873,-0.18573721623480852,-0.18853974121996303,0.002782914341905307,-0.0048409410544686116,1845.9,2.166964624301769,126,130,1847.7,1839.1,54,-464.40000000000737,165.28065960639998,-629.6806596064073,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,AXISBANK,586,long,1,dynamic_curvature_score,0.024918953475855887,0.024918953475855887,0.04738400789733465,0.0493940990516333,-0.18699799196787148,-0.1862011637572735,-0.00011799196787148913,-0.0003398959179107264,1380.8000000000002,1.4484356894557173,587,588,1370.1,1364.3000000000002,72,-417.59999999998035,165.04757916160003,-582.6475791615803,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,AXISBANK,851,long,1,dynamic_curvature_score,0.022184883818612385,0.022184883818612385,0.04250797024442083,0.041128917883988085,-0.1863252519749387,-0.18692694469091983,0.0005547480250612802,-0.0010656768515570625,1368.1,1.4618814414154337,852,853,1368.1,1363.5,73,-335.79999999999336,165.3102995216,-501.11029952159333,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,BAJAJ-AUTO,665,long,1,dynamic_curvature_score,0.10173521120739316,0.10173521120739316,0.14271555996035679,0.10842258363083432,-0.17581106870229007,-0.2001779359430605,0.022243750042183846,-0.02528016934979216,10724.5,2.7973332090074132,666,667,10634.5,10701.0,9,598.5,162.507992834,435.992007166,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-20,NSE,BAJAJ-AUTO,30,long,1,dynamic_curvature_score,0.09166848541810431,0.09166848541810431,0.11124845488257108,0.07985480943738657,-0.17659639474488237,-0.19863750448189316,0.02418997484882668,-0.027551105850584345,10487.0,2.860684657194622,31,32,10467.5,10512.5,9,405.0,162.17845184,242.82154816,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,ADANIPORTS,775,long,1,dynamic_curvature_score,0.11923468395771661,0.11923468395771661,0.22781456953642384,0.2242263483642794,-0.18573079145002888,-0.18915223336371922,0.002403238676008612,-0.004718271099568294,1833.8,2.181262951249269,776,787,1831.3,1826.7,54,-248.3999999999951,165.111175984,-413.5111759839951,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,ADANIPORTS,137,long,1,dynamic_curvature_score,0.1176915203718219,0.1176915203718219,0.22924901185770752,0.22515391380826738,-0.18547229399942577,-0.1879255560599183,0.002062956987601866,-0.003051606480086344,1833.4,2.1817388458594063,138,139,1829.2,1838.7,54,513.0,165.1443664792,347.8556335208,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,AXISBANK,31,long,1,dynamic_curvature_score,0.018503713588520834,0.018503713588520834,0.035668789808917196,0.03501614822369539,-0.1865353037766831,-0.18668545262416344,0.00024948765927113037,-0.0007461518174020076,1323.9,1.5106881184382919,32,37,1325.0,1320.8000000000002,75,-314.99999999998636,165.20781922,-480.2078192199864,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,AXISBANK,875,long,1,dynamic_curvature_score,0.017835530059953548,0.017835530059953548,0.03407601572739188,0.033065080475857246,-0.186251269895022,-0.1870477568740955,0.0008116671679150589,-0.0004913226541098659,1325.6,1.5087507543757204,876,877,1323.0,1320.3000000000002,75,-202.49999999998636,165.18479196999996,-367.68479196998635,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,BAJAJ-AUTO,685,long,1,dynamic_curvature_score,0.07663596031380429,0.07663596031380429,0.11009174311926606,0.0705038488453464,-0.17352941176470588,-0.20173127587504705,0.019576344594062517,-0.021807691297068582,10313.0,2.9089498690972557,686,691,10313.0,10283.0,9,-270.0,159.836471568,-429.836471568,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-21,NSE,BAJAJ-AUTO,158,long,1,dynamic_curvature_score,0.04568238706833691,0.04568238706833691,0.11125827814569536,0.07601202050556832,-0.17509855453350853,-0.20007651109410865,0.0034961103981765718,-0.004180266417376177,10333.5,2.9031789809841775,159,160,10333.5,10350.5,9,153.0,159.90679267200002,-6.906792672000023,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,ADANIPORTS,274,long,1,dynamic_curvature_score,0.1200124600224844,0.1200124600224844,0.23557126030624265,0.23046690771891212,-0.1852324987225345,-0.18831699346405228,0.002213760950724314,-0.0025652452123040292,1810.3,2.2095785228972598,275,276,1806.1,1803.7,55,-131.9999999999925,165.21322966799997,-297.21322966799244,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,ADANIPORTS,555,long,1,dynamic_curvature_score,0.11926520842207566,0.11926520842207566,0.2282208588957055,0.2257166257166257,-0.18572955638695884,-0.18824027072758037,0.002332585886140104,-0.004074309677622706,1816.8,2.2016732716869822,556,557,1816.8,1812.7,55,-225.499999999995,165.32959847,-390.829598469995,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,AXISBANK,719,long,1,dynamic_curvature_score,0.02123076425258144,0.02123076425258144,0.03778040141676505,0.0371946414499606,-0.18596171376481313,-0.18723404255319148,0.0014459126023166347,-0.0011875309252845079,1323.5,1.5111446921028946,720,721,1310.1,1313.6999999999998,76,273.5999999999931,165.29222714559998,108.30777285439311,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,AXISBANK,886,long,1,dynamic_curvature_score,0.020561818251905808,0.020561818251905808,0.039397450753186555,0.038669760247486466,-0.18671828469326981,-0.18693693693693694,0.000364795961672576,-0.0008621421664899986,1328.6999999999998,1.5052306766015315,887,888,1318.5,1322.5,75,300.0,165.1516369,134.8483631,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,BAJAJ-AUTO,853,long,1,dynamic_curvature_score,0.08661778913751714,0.08661778913751714,0.11068211068211069,0.07524480329840233,-0.17476038338658148,-0.20022288261515603,0.023247464485437824,-0.025747923002878148,10256.0,2.925117004680187,854,855,10210.0,10306.5,9,868.5,159.72732358199997,708.7726764180001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-22,NSE,BAJAJ-AUTO,82,long,1,dynamic_curvature_score,0.07900091392634939,0.07900091392634939,0.11069182389937107,0.07572196104768301,-0.1750936329588015,-0.20050853614239011,0.01920282583154634,-0.02193710757096154,10286.5,2.916443882758956,83,84,10303.0,10291.0,9,-108.0,159.82972495200002,-267.829724952,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,ADANIPORTS,822,long,1,dynamic_curvature_score,0.12942171772091143,0.12942171772091143,0.2497737556561086,0.2455314009661836,-0.18537909637386077,-0.18854033290653008,0.0024222536743552514,-0.004233763563464388,1794.7,2.2287847551127817,823,826,1792.4,1782.6,55,-539.00000000001,165.0248295,-704.02482950001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,ADANIPORTS,693,long,1,dynamic_curvature_score,0.12113121503670092,0.12113121503670092,0.23560673162090345,0.2394516014655478,-0.18745232646834478,-0.18489745183343692,0.0007184887862795586,-0.0006869255176474576,1769.5,2.2605255721960495,694,695,1754.7,1762.6,56,442.39999999999236,165.03142186559998,277.36857813439235,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,AXISBANK,697,long,1,dynamic_curvature_score,0.02949581849198523,0.02949581849198523,0.05589519650655022,0.05558144954556048,-0.18609271523178808,-0.18702195904268443,0.000957644480442138,-0.000747449238762854,1271.1999999999998,1.5733165512904774,698,699,1261.1,1274.1,79,1027.0,165.36102120959998,861.6389787904,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,AXISBANK,817,long,1,dynamic_curvature_score,0.02637263592147329,0.02637263592147329,0.05267778753292362,0.05272407732864675,-0.1869574894279991,-0.1864951768488746,-0.00048146917181798865,-0.0004920664289679022,1291.8000000000002,1.5482272797650212,818,819,1291.1999999999998,1281.8000000000002,77,-723.799999999972,165.18717225199998,-888.987172251972,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,BAJAJ-AUTO,845,long,1,dynamic_curvature_score,0.10331704735519773,0.10331704735519773,0.14299706170421156,0.10090184289635341,-0.17355175688509022,-0.20261627906976745,0.02455379115279882,-0.028312334754222207,10095.5,3.466891189143678,846,847,9984.5,10096.0,10,1115.0,165.41332366,949.5866763399999,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-23,NSE,BAJAJ-AUTO,718,long,1,dynamic_curvature_score,0.1032699409831104,0.1032699409831104,0.14272644098810613,0.08055657268399853,-0.1662525412243054,-0.21024688080700824,0.029596625685954753,-0.03339502895515639,9861.0,3.5493357671635737,719,720,9882.0,9949.0,10,670.0,165.16516772,504.83483228,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,ADANIPORTS,42,long,1,dynamic_curvature_score,0.12269815322023964,0.12269815322023964,0.23439490445859873,0.2309131100153035,-0.18535911602209945,-0.1878868258178603,0.0030953738984869916,-0.004146224314100888,1832.1,2.183286938485146,43,44,1819.2,1830.0,54,583.1999999999975,165.0364213216,418.1635786783976,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,ADANIPORTS,598,long,1,dynamic_curvature_score,0.12183931750686773,0.12183931750686773,0.23514538558786346,0.23067836652041848,-0.18535782835207018,-0.1881578947368421,0.002776201773967313,-0.003723932472691177,1806.3,2.2144715717217016,599,602,1802.4,1806.7,55,236.4999999999975,165.198139406,71.3018605939975,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,AXISBANK,64,long,1,dynamic_curvature_score,0.02279185817298924,0.02279185817298924,0.04311377245508982,0.04395780051150895,-0.18646662584200857,-0.18655967903711135,0.0006638089406001135,-0.00014914897663464988,1328.5,1.5054572826482355,65,66,1331.6,1327.6999999999998,75,-292.5000000000068,165.31326637,-457.81326637000683,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,AXISBANK,595,long,1,dynamic_curvature_score,0.019309103922195748,0.019309103922195748,0.035487959442332066,0.03536379018612521,-0.1866013071895425,-0.1866011925640126,0.0008289642868427871,-0.000798244542290355,1323.4,1.5112588786462555,596,597,1320.1,1318.6999999999998,75,-105.00000000000682,165.14649292000001,-270.14649292000684,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,BAJAJ-AUTO,853,long,1,dynamic_curvature_score,0.08824580221375276,0.08824580221375276,0.11220196353436185,0.07659176029962547,-0.17530434782608695,-0.19991889699918897,0.023341250368043964,-0.026608671695896063,10113.5,2.966332130320858,854,855,10195.5,10118.5,9,-693.0,159.58314871200002,-852.583148712,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-24,NSE,BAJAJ-AUTO,57,long,1,dynamic_curvature_score,0.08811089113018199,0.08811089113018199,0.10980392156862745,0.07051841508116599,-0.17345940658624062,-0.20202778820878708,0.024958314932746722,-0.02789336865685227,10302.5,2.9119145838388745,58,59,10296.0,10324.0,9,252.0,159.84345096,92.15654903999999,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,ADANIPORTS,74,long,1,dynamic_curvature_score,0.11972085586410171,0.11972085586410171,0.22827496757457846,0.22628116343490304,-0.18605307735742518,-0.18791946308724833,0.0024014125631612593,-0.00417886158348893,1820.1,2.1976814460736422,75,77,1816.2,1811.6,55,-253.0000000000075,165.320623548,-418.32062354800746,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,ADANIPORTS,194,long,1,dynamic_curvature_score,0.11932311677223563,0.11932311677223563,0.22946544980443284,0.2267664462234598,-0.18609929078014184,-0.18766876687668768,0.0022223234051226004,-0.0037175702553831347,1815.7,2.2030071046984134,195,196,1816.2,1810.0,55,-341.0000000000025,165.314040092,-506.31404009200253,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,AXISBANK,51,long,1,dynamic_curvature_score,0.02019403553645137,0.02019403553645137,0.04005006257822278,0.0380952380952381,-0.1866752494367557,-0.18687044112539075,0.00034903472417216475,-0.0007973817646601544,1325.3000000000002,1.5090922809933256,52,54,1324.6,1320.1,75,-337.5,165.19984723,-502.69984723,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,AXISBANK,235,long,1,dynamic_curvature_score,0.019495838086889032,0.019495838086889032,0.03841229193341869,0.036233122543155014,-0.18634564643799473,-0.18687943262411347,0.00043914499795949524,-0.0009401318173520301,1317.1999999999998,1.5183723048895041,236,237,1312.4,1316.8000000000002,76,334.4000000000069,165.3334179904,169.06658200960692,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,BAJAJ-AUTO,38,long,1,dynamic_curvature_score,0.08862376129920127,0.08862376129920127,0.1103448275862069,0.07529455081001472,-0.17459774049982882,-0.2002388535031847,0.024047857694302094,-0.026928628199891808,10268.5,2.921556215610849,39,40,10285.0,10268.0,9,-153.0,159.792399324,-312.79239932400003,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-27,NSE,BAJAJ-AUTO,177,long,1,dynamic_curvature_score,0.07745649986355327,0.07745649986355327,0.11095700416088766,0.07554156637659692,-0.17487091222030982,-0.2002402883460152,0.018330030223311866,-0.02135568645194294,10214.0,2.9371450949676916,178,181,10203.0,10243.0,9,360.0,159.67607536800003,200.32392463199997,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,ADANIPORTS,24,long,1,dynamic_curvature_score,0.1216111055997525,0.1216111055997525,0.2308598351001178,0.22945151658022944,-0.18634969325153375,-0.1871941272430669,0.0028319988427797094,-0.004053348466858064,1819.9,2.197922962799404,25,26,1817.3,1823.4,55,335.5000000000075,165.37733266200001,170.1226673380075,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,ADANIPORTS,870,long,1,dynamic_curvature_score,0.11967649633135899,0.11967649633135899,0.22939068100358423,0.22783801020408162,-0.1859257335756946,-0.18786127167630057,0.0022396538964519486,-0.0035178373328662305,1784.5,2.241524236481317,871,872,1798.1,1789.1,55,-495.0,165.09383835199998,-660.0938383519999,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,AXISBANK,859,long,1,dynamic_curvature_score,0.0197826732965579,0.0197826732965579,0.03690888119953864,0.038023399014778324,-0.1865361803084223,-0.18624,0.00033404869921127567,-0.0004369250899574628,1316.1999999999998,1.5195259079170755,860,861,1306.1999999999998,1300.5,76,-433.1999999999862,165.17721747040002,-598.3772174703862,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,AXISBANK,9,long,1,dynamic_curvature_score,0.018986983103108278,0.018986983103108278,0.03592814371257485,0.03516062010548186,-0.1864773078110528,-0.18681682676382907,0.0003929211965807977,-0.0010137518537865486,1325.4,1.508978421608914,10,11,1325.4,1323.0,75,-180.00000000000682,165.22420756,-345.2242075600068,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,BAJAJ-AUTO,696,long,1,dynamic_curvature_score,0.08665557682310031,0.08665557682310031,0.110397946084724,0.07812232311118725,-0.17604067365745155,-0.19918246005202528,0.022296252736142552,-0.025298162531364132,10121.0,2.9641339788558443,697,701,10121.0,10110.5,9,-94.5,159.48737080200002,-253.98737080200002,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-28,NSE,BAJAJ-AUTO,15,long,1,dynamic_curvature_score,0.08551483193020022,0.08551483193020022,0.11125827814569536,0.07764414573753095,-0.17591073186741057,-0.19900306748466257,0.021881066239844954,-0.024811692821589793,10322.5,2.9062727052555095,16,20,10295.5,10321.0,9,229.5,159.840824382,69.659175618,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,ADANIPORTS,861,long,1,dynamic_curvature_score,0.13088346889633534,0.13088346889633534,0.2428430404738401,0.23517786561264822,-0.18451365187713312,-0.19014812263176026,0.00526561875626419,-0.008028917333747027,1814.5,3.857812069439615,862,863,1823.8000000000002,1817.6,54,-334.80000000001473,165.01981450719998,-499.8198145072147,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,ADANIPORTS,432,long,1,dynamic_curvature_score,0.12429465655739104,0.12429465655739104,0.22988505747126436,0.22691771269177127,-0.18549670379631736,-0.18867243867243869,0.0042825668370799486,-0.0065532333744254545,1828.9,3.8274372573680653,433,435,1824.4,1821.5,54,-156.6000000000049,165.0399378232,-321.63993782320495,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,AXISBANK,887,long,1,dynamic_curvature_score,0.02474908295693261,0.02474908295693261,0.048868778280542986,0.04975244535684096,-0.18679549114331723,-0.18653113087674714,-9.110641913051554e-05,3.603330235735225e-05,1332.6,2.251238180999209,888,889,1329.0,1315.9,75,-982.4999999999932,165.22076941000003,-1147.7207694099932,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,AXISBANK,577,long,1,dynamic_curvature_score,0.022124580721185203,0.022124580721185203,0.04186489058039962,0.04329608938547486,-0.1869067899732295,-0.18657112526539277,0.00023066273799371428,-0.00024587329045405726,1331.1,2.2537750732473483,578,580,1323.8000000000002,1321.3000000000002,75,-187.5,165.19849159,-352.69849159,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,BAJAJ-AUTO,869,long,1,dynamic_curvature_score,0.14598736156624714,0.14598736156624714,0.20064724919093851,0.12017846862406448,-0.1616135662898253,-0.2185148838730782,0.03871103375654614,-0.04718709349766875,10165.5,4.918597216073977,870,871,10187.0,10109.5,9,-697.5,159.566775822,-857.066775822,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-29,NSE,BAJAJ-AUTO,170,long,1,dynamic_curvature_score,0.1430387497603939,0.1430387497603939,0.20021528525296017,0.11348944117224537,-0.15918472652218782,-0.22067401166558653,0.03957917953467249,-0.04671484963959874,10288.0,4.860031104199067,171,173,10333.5,10285.0,9,-436.5,159.862690998,-596.3626909980001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-30,NSE,ADANIPORTS,768,long,1,dynamic_curvature_score,0.13097176345451825,0.13097176345451825,0.24897624897624898,0.2519943175609223,-0.18711817071042067,-0.18580192813321647,0.0017506257533125014,-0.003223978920744608,1906.6,3.6714570439528242,769,770,1876.6999999999998,1890.9,53,752.6000000000145,165.3065756336,587.2934243664145,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P449_depth_curvature_repair_primary,2026-04-30,NSE,ADANIPORTS,422,long,1,dynamic_curvature_score,0.12995477803309546,0.12995477803309546,0.2423038728897716,0.23469387755102042,-0.18415969092079845,-0.19078947368421054,0.004786011538417512,-0.007821827719167757,1866.1999999999998,3.7509377344338524,423,424,1858.9,1866.1999999999998,53,386.89999999998554,165.08145760359997,221.81854239638557,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
