exchange_timestamp_ms,trade_date,exchange,symbol,last_price,buy_1_price,sell_1_price,buy_1_quantity,sell_1_quantity,buy_2_quantity,buy_3_quantity,buy_4_quantity,buy_5_quantity,sell_2_quantity,sell_3_quantity,sell_4_quantity,sell_5_quantity,mid_price,spread_bps,l1_imbalance,l25_imbalance,bid_curvature,ask_curvature,bid_curvature_repair,ask_curvature_repair,dynamic_curvature_score,static_curvature_score,l1_only_score
1784035575,2026-01-01,NSE,AXISBANK,1359.1049,1359.0,1359.2,388,374,524,660,797,933,504,635,766,896,1359.1,1.4715620631303472,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.0010325227861298913,0.0004964852553152044,0.008355526598163021,0.009229893198735822,0.01834862385321101
1784035589,2026-01-01,NSE,AXISBANK,1351.7075,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0004637797380379616,-0.0001912619040674024,0.005445502097413201,0.004756713015097524,0.009791921664626682
1784035603,2026-01-01,NSE,AXISBANK,1351.707,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0007409940720474184,0.0010946794448116193,0.0038823464145247228,0.004756713015097524,0.009791921664626682
1784035621,2026-01-01,NSE,AXISBANK,1358.1008,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,0.0006403659233847891,0.0004726560972636573,0.011712226180852634,0.01105758473998034,0.023591087811271297
1784035651,2026-01-01,NSE,AXISBANK,1357.5034,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.00029152871408247294,-0.0005981941894964149,0.010191200115022059,0.009229893198735822,0.01834862385321101
1784035673,2026-01-01,NSE,AXISBANK,1357.5044,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.00029152871408247294,-0.0005981941894964149,0.010191200115022059,0.009229893198735822,0.01834862385321101
1784035679,2026-01-01,NSE,AXISBANK,1358.1023,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,0.0,0.0,0.011544516354731502,0.01105758473998034,0.023591087811271297
1784035703,2026-01-01,NSE,AXISBANK,1357.9059,1357.8,1358.0,395,379,533,670,808,946,512,645,778,912,1357.9,1.4728625082851865,0.02064516129032258,0.018949181739879414,-0.18627450980392157,-0.18714887640449437,0.0010325227861298913,-0.0004964852553152044,0.011003598911384803,0.010348957470512508,0.02064516129032258
1784035725,2026-01-01,NSE,AXISBANK,1354.908,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.0007496555408711414,-6.820204259702645e-05,0.0077161288600639125,0.007061487419191618,0.012453300124533
1784035731,2026-01-01,NSE,AXISBANK,1351.7059,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0003488372093023162,0.00012553809223275758,0.005243644629848687,0.004756713015097524,0.009791921664626682
1784035737,2026-01-01,NSE,AXISBANK,1354.9039,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,-0.00028286724525874996,0.00042828321271817793,0.006187120818618817,0.007061487419191618,0.012453300124533
1784035799,2026-01-01,NSE,AXISBANK,1358.1003,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,-0.00010928961748635224,0.0005408581398606838,0.010894368597384466,0.01105758473998034,0.023591087811271297
1784035803,2026-01-01,NSE,AXISBANK,1354.907,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00045812682678866845,-0.0006663962320934413,0.008022794335477854,0.007061487419191618,0.012453300124533
1784035847,2026-01-01,NSE,AXISBANK,1357.5039,1357.4,1357.6,386,372,522,657,792,928,502,632,761,891,1357.5,1.4732965009194705,0.01844532279314888,0.019873373197326766,-0.18655172413793103,-0.18586293505561535,5.652911249293124e-06,0.0008576581361608437,0.009084681373751832,0.009247897516347706,0.01844532279314888
1784035879,2026-01-01,NSE,AXISBANK,1354.9023,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00010928961748635224,-0.0005408581398606838,0.007548419033942781,0.007061487419191618,0.012453300124533
1784035895,2026-01-01,NSE,AXISBANK,1357.5075,1357.4,1357.6,386,372,522,657,792,928,502,632,761,891,1357.5,1.4732965009194705,0.01844532279314888,0.019873373197326766,-0.18655172413793103,-0.18586293505561535,5.652911249293124e-06,0.0008576581361608437,0.009084681373751832,0.009247897516347706,0.01844532279314888
1784035935,2026-01-01,NSE,AXISBANK,1357.5003,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.0007553084521204345,-0.0007894560935638173,0.0099186822810515,0.009229893198735822,0.01834862385321101
1784035975,2026-01-01,NSE,AXISBANK,1348.108,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0008384215503528525,0.0006581146473202959,0.005778036632643211,0.005941252775239084,0.012674271229404309
1784035975,2026-01-01,NSE,AXISBANK,1350.008,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,-7.954899180317998e-06,-0.000923643982779665,0.00941764453335279,0.008728855451037113,0.015286624203821656
1784035999,2026-01-01,NSE,AXISBANK,1357.5003,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,0.0,0.0,0.009884534639608117,0.009229893198735822,0.01834862385321101
1784036027,2026-01-01,NSE,AXISBANK,1357.5013,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,8.87660094817111e-05,-0.0005899126047232695,0.010563213253813097,0.009229893198735822,0.01834862385321101
1784036033,2026-01-01,NSE,AXISBANK,1358.1034,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,-0.00010698762955532737,0.000606843986479505,0.01083068473869667,0.01105758473998034,0.023591087811271297
1784036045,2026-01-01,NSE,AXISBANK,1351.7054,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,0.00029152871408247294,0.0005981941894964149,0.0054113544559698185,0.004756713015097524,0.009791921664626682
1784036051,2026-01-01,NSE,AXISBANK,1353.8034,1353.7,1353.9,430,424,580,731,881,1032,572,721,869,1018,1353.8000000000002,1.4773230905602412,0.007017543859649123,0.006869633099141296,-0.18666666666666668,-0.18673373153096512,0.0006403659233847891,-8.134038178594927e-05,0.004156522854741386,0.003501881413869092,0.007017543859649123
1784036069,2026-01-01,NSE,AXISBANK,1357.5028,1357.4,1357.6,386,372,522,657,792,928,502,632,761,891,1357.5,1.4732965009194705,0.01844532279314888,0.019873373197326766,-0.18655172413793103,-0.18586293505561535,0.00011494252873564537,0.00031679999630016,0.009734829131098868,0.009247897516347706,0.01844532279314888
1784036095,2026-01-01,NSE,AXISBANK,1357.9075,1357.8,1358.0,395,379,533,670,808,946,512,645,778,912,1357.9,1.4728625082851865,0.02064516129032258,0.018949181739879414,-0.18627450980392157,-0.18714887640449437,0.0007409940720474184,-0.0010946794448116193,0.011310264386798745,0.010348957470512508,0.02064516129032258
1784036123,2026-01-01,NSE,AXISBANK,1351.7044,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0003488372093023162,0.0006795345712823642,0.00468964815079908,0.004756713015097524,0.009791921664626682
1784036175,2026-01-01,NSE,AXISBANK,1358.1049,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,-0.00011494252873564537,-0.00031679999630016,0.011746373822296017,0.01105758473998034,0.023591087811271297
1784036181,2026-01-01,NSE,AXISBANK,1357.507,1357.4,1357.6,386,372,522,657,792,928,502,632,761,891,1357.5,1.4732965009194705,0.01844532279314888,0.019873373197326766,-0.18655172413793103,-0.18586293505561535,-0.00027721433400945683,0.0012859413488790217,0.008373530915774904,0.009247897516347706,0.01844532279314888
1784036203,2026-01-01,NSE,AXISBANK,1348.107,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.00038029472356418403,-8.281584773145445e-06,0.0069025596915253205,0.005941252775239084,0.012674271229404309
1784036209,2026-01-01,NSE,AXISBANK,1350.0049,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.00010698762955532737,-0.000606843986479505,0.009215787065788275,0.008728855451037113,0.015286624203821656
1784036267,2026-01-01,NSE,AXISBANK,1357.9065,1357.8,1358.0,395,379,533,670,808,946,512,645,778,912,1357.9,1.4728625082851865,0.02064516129032258,0.018949181739879414,-0.18627450980392157,-0.18714887640449437,0.00027721433400945683,-0.0012859413488790217,0.011037746552828185,0.010348957470512508,0.02064516129032258
1784036295,2026-01-01,NSE,AXISBANK,1351.2054,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,0.0005511846815160204,-8.617010419276205e-05,0.01595016186071697,0.014616841805639696,0.029447852760736196
1784036351,2026-01-01,NSE,AXISBANK,1350.0034,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0,0.0,0.008501955449753443,0.008728855451037113,0.015286624203821656
1784036357,2026-01-01,NSE,AXISBANK,1351.7013,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0007409940720474184,0.0010946794448116193,0.0038823464145247228,0.004756713015097524,0.009791921664626682
1784036371,2026-01-01,NSE,AXISBANK,1351.7008,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.00017088995795183637,9.44516889659075e-05,0.005452678284466017,0.004756713015097524,0.009791921664626682
1784036389,2026-01-01,NSE,AXISBANK,1358.1054,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,-0.00010698762955532737,0.000606843986479505,0.01083068473869667,0.01105758473998034,0.023591087811271297
1784036419,2026-01-01,NSE,AXISBANK,1357.5028,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.00029152871408247294,-0.0005981941894964149,0.010191200115022059,0.009229893198735822,0.01834862385321101
1784036423,2026-01-01,NSE,AXISBANK,1350.0044,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0004558248388576436,-0.0007323820787122626,0.00969016236732335,0.008728855451037113,0.015286624203821656
1784036441,2026-01-01,NSE,AXISBANK,1357.5018,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.0006403659233847891,-0.0004726560972636573,0.009716824813486985,0.009229893198735822,0.01834862385321101
1784036447,2026-01-01,NSE,AXISBANK,1358.1039,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,0.0006403659233847891,0.0004726560972636573,0.011712226180852634,0.01105758473998034,0.023591087811271297
1784036493,2026-01-01,NSE,AXISBANK,1354.9018,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,2.3019879310248736e-06,6.598584661882123e-05,0.006834587417907948,0.007061487419191618,0.012453300124533
1784036499,2026-01-01,NSE,AXISBANK,1351.7003,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,0.00029152871408247294,0.0005981941894964149,0.0054113544559698185,0.004756713015097524,0.009791921664626682
1784036505,2026-01-01,NSE,AXISBANK,1354.9023,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00010928961748635224,-0.0005408581398606838,0.007548419033942781,0.007061487419191618,0.012453300124533
1784036567,2026-01-01,NSE,AXISBANK,1358.1065,1358.0,1358.2,390,372,526,663,799,936,503,633,763,893,1358.1,1.4726456078348096,0.023591087811271297,0.023089032709463005,-0.18666666666666668,-0.1861797350519155,-0.00010928961748635224,0.0005408581398606838,0.010894368597384466,0.01105758473998034,0.023591087811271297
1784036571,2026-01-01,NSE,AXISBANK,1354.9008,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00045812682678866845,-0.0006663962320934413,0.008022794335477854,0.007061487419191618,0.012453300124533
1784036631,2026-01-01,NSE,AXISBANK,1351.2059,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,-0.0002872368688368321,0.0005719445431275338,0.014453625663043822,0.014616841805639696,0.029447852760736196
1784036647,2026-01-01,NSE,AXISBANK,1354.9039,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00010928961748635224,-0.0005408581398606838,0.007548419033942781,0.007061487419191618,0.012453300124533
1784036675,2026-01-01,NSE,AXISBANK,1354.808,1354.7,1354.9,425,399,573,722,871,1021,539,678,818,957,1354.8000000000002,1.4762326542666477,0.03151515151515152,0.03155339805825243,-0.18726474278544541,-0.18643501503508186,-0.000707365736265092,0.00028557815669433273,0.014783755136166789,0.014946971278762662,0.03151515151515152
1784036695,2026-01-01,NSE,AXISBANK,1348.1054,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0005511846815160204,8.617010419276205e-05,0.006637218044607577,0.005941252775239084,0.012674271229404309
1784036703,2026-01-01,NSE,AXISBANK,1357.5059,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,-0.0007496555408711414,6.820204259702645e-05,0.009066677056139949,0.009229893198735822,0.01834862385321101
1784036743,2026-01-01,NSE,AXISBANK,1348.1018,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.00013105581408776046,0.00037253649062596317,0.006770980525602635,0.005941252775239084,0.012674271229404309
1784036743,2026-01-01,NSE,AXISBANK,1350.0018,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0008361195624218276,-0.0007241004939391171,0.010062175506114388,0.008728855451037113,0.015286624203821656
1784036767,2026-01-01,NSE,AXISBANK,1357.5065,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,0.0,0.0,0.009884534639608117,0.009229893198735822,0.01834862385321101
1784036795,2026-01-01,NSE,AXISBANK,1357.5075,1357.4,1357.6,388,374,524,660,797,933,504,635,766,896,1357.5,1.4732965009194705,0.01834862385321101,0.019769069279216234,-0.18730703259005146,-0.18665239114917917,8.87660094817111e-05,-0.0005899126047232695,0.010563213253813097,0.009229893198735822,0.01834862385321101
1784036813,2026-01-01,NSE,AXISBANK,1351.7008,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.0004558248388576436,0.0007323820787122626,0.004529813013813854,0.004756713015097524,0.009791921664626682
1784036819,2026-01-01,NSE,AXISBANK,1353.8028,1353.7,1353.9,430,424,580,731,881,1032,572,721,869,1018,1353.8000000000002,1.4773230905602412,0.007017543859649123,0.006869633099141296,-0.18666666666666668,-0.18673373153096512,0.0006403659233847891,-8.134038178594927e-05,0.004156522854741386,0.003501881413869092,0.007017543859649123
1784036823,2026-01-01,NSE,AXISBANK,1351.2044,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,0.0004624186720343093,0.0005037425005305074,0.01527148324651199,0.014616841805639696,0.029447852760736196
1784036865,2026-01-01,NSE,AXISBANK,1350.0028,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0004558248388576436,-0.0007323820787122626,0.00969016236732335,0.008728855451037113,0.015286624203821656
1784036879,2026-01-01,NSE,AXISBANK,1348.1023,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0007291319328665002,0.0006712529865092187,0.00587418791094064,0.005941252775239084,0.012674271229404309
1784036891,2026-01-01,NSE,AXISBANK,1351.7018,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.00017088995795183637,9.44516889659075e-05,0.005452678284466017,0.004756713015097524,0.009791921664626682
1784036917,2026-01-01,NSE,AXISBANK,1348.1065,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0008361195624218276,0.0007241004939391171,0.005714352773955414,0.005941252775239084,0.012674271229404309
1784036971,2026-01-01,NSE,AXISBANK,1348.1008,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,0.0,0.0,0.007274572830316359,0.005941252775239084,0.012674271229404309
1784036977,2026-01-01,NSE,AXISBANK,1350.0013,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0004558248388576436,-0.0007323820787122626,0.00969016236732335,0.008728855451037113,0.015286624203821656
1784037063,2026-01-01,NSE,AXISBANK,1351.2008,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,0.0005511846815160204,-8.617010419276205e-05,0.01595016186071697,0.014616841805639696,0.029447852760736196
1784037115,2026-01-01,NSE,AXISBANK,1354.9028,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.0008384215503528525,-0.0006581146473202959,0.008394807474268892,0.007061487419191618,0.012453300124533
1784037115,2026-01-01,NSE,AXISBANK,1351.2028,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,-0.0002849348809058072,0.0006379303897463551,0.014389941804356026,0.014616841805639696,0.029447852760736196
1784037119,2026-01-01,NSE,AXISBANK,1350.0028,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0002849348809058072,-0.0006379303897463551,0.009424820720405605,0.008728855451037113,0.015286624203821656
1784037125,2026-01-01,NSE,AXISBANK,1351.7049,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.00045812682678866845,0.0006663962320934413,0.004593496872501651,0.004756713015097524,0.009791921664626682
1784037139,2026-01-01,NSE,AXISBANK,1351.7054,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.00017088995795183637,9.44516889659075e-05,0.005452678284466017,0.004756713015097524,0.009791921664626682
1784037191,2026-01-01,NSE,AXISBANK,1350.0018,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0,0.0,0.008501955449753443,0.008728855451037113,0.015286624203821656
1784037203,2026-01-01,NSE,AXISBANK,1353.707,1353.6,1353.8,394,378,531,669,807,944,511,643,776,909,1353.6999999999998,1.4774322227971153,0.02069857697283312,0.019340355724399932,-0.18665311653116531,-0.1869718309859155,0.0003623873448036774,-0.0009176340262327387,0.010950199233236382,0.009988892316950146,0.02069857697283312
1784037237,2026-01-01,NSE,AXISBANK,1351.2039,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,0.00017088995795183637,-9.44516889659075e-05,0.015578148721925932,0.014616841805639696,0.029447852760736196
1784037251,2026-01-01,NSE,AXISBANK,1354.8034,1354.7,1354.9,425,399,573,722,871,1021,539,678,818,957,1354.8000000000002,1.4762326542666477,0.03151515151515152,0.03155339805825243,-0.18726474278544541,-0.18643501503508186,-0.0007050637483340672,0.00035156400331315396,0.014720071277478992,0.014946971278762662,0.03151515151515152
1784037261,2026-01-01,NSE,AXISBANK,1354.9044,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,9.573948198499105e-05,0.00025123779413929737,0.006742772964441438,0.007061487419191618,0.012453300124533
1784037267,2026-01-01,NSE,AXISBANK,1351.7065,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,-0.00017088995795183637,9.44516889659075e-05,0.005452678284466017,0.004756713015097524,0.009791921664626682
1784037267,2026-01-01,NSE,AXISBANK,1353.7065,1353.6,1353.8,394,378,531,669,807,944,511,643,776,909,1353.6999999999998,1.4774322227971153,0.02069857697283312,0.019340355724399932,-0.18665311653116531,-0.1869718309859155,0.000611626254280101,-0.0005368159508336301,0.010818620067313697,0.009988892316950146,0.02069857697283312
1784037295,2026-01-01,NSE,AXISBANK,1353.7054,1353.6,1353.8,394,378,531,669,807,944,511,643,776,909,1353.6999999999998,1.4774322227971153,0.02069857697283312,0.019340355724399932,-0.18665311653116531,-0.1869718309859155,-9.573948198499105e-05,-0.00025123779413929737,0.009825676174354273,0.009988892316950146,0.02069857697283312
1784037339,2026-01-01,NSE,AXISBANK,1354.9054,1354.8,1355.0,406,396,549,691,833,976,534,672,811,949,1354.9,1.4761236991663258,0.012453300124533,0.01379654255319149,-0.18655737704918032,-0.1867205931917762,0.00045812682678866845,-0.0006663962320934413,0.008022794335477854,0.007061487419191618,0.012453300124533
1784037399,2026-01-01,NSE,AXISBANK,1351.2003,1351.1,1351.3,419,395,566,713,860,1007,533,671,809,946,1351.1999999999998,1.4801657785675364,0.029447852760736196,0.030625614150016377,-0.18684461391801716,-0.18614864864864866,-0.00019149738685184103,0.0008231823372668312,0.014298127350889516,0.014616841805639696,0.029447852760736196
1784037443,2026-01-01,NSE,AXISBANK,1354.8018,1354.7,1354.9,425,399,573,722,871,1021,539,678,818,957,1354.8000000000002,1.4762326542666477,0.03151515151515152,0.03155339805825243,-0.18726474278544541,-0.18643501503508186,-0.000611626254280101,0.0005368159508336301,0.014628256824012482,0.014946971278762662,0.03151515151515152
1784037463,2026-01-01,NSE,AXISBANK,1348.1008,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0008384215503528525,0.0006581146473202959,0.005778036632643211,0.005941252775239084,0.012674271229404309
1784037511,2026-01-01,NSE,AXISBANK,1348.1044,1348.0,1348.2,399,389,539,679,820,960,525,660,796,931,1348.1,1.483569468140683,0.012674271229404309,0.014549145660632718,-0.18739579859953318,-0.1860624785444559,-0.0005511846815160204,8.617010419276205e-05,0.006637218044607577,0.005941252775239084,0.012674271229404309
1784037511,2026-01-01,NSE,AXISBANK,1350.0044,1349.9,1350.1,398,386,538,678,817,957,520,655,790,925,1350.0,1.481481481480134,0.015286624203821656,0.017003910899506886,-0.18655967903711135,-0.18678657903839502,0.0007050637483340672,-0.00035156400331315396,0.009558583201400664,0.008728855451037113,0.015286624203821656
1784037539,2026-01-01,NSE,AXISBANK,1354.8075,1354.7,1354.9,425,399,573,722,871,1021,539,678,818,957,1354.8000000000002,1.4762326542666477,0.03151515151515152,0.03155339805825243,-0.18726474278544541,-0.18643501503508186,0.00013105581408776046,-0.00037253649062596317,0.016280291333839937,0.014946971278762662,0.03151515151515152
1784037581,2026-01-01,NSE,AXISBANK,1351.707,1351.6,1351.8,412,404,557,701,846,991,545,686,827,967,1351.6999999999998,1.4796182584896462,0.009791921664626682,0.011436039862767521,-0.187015503875969,-0.18605419695968275,0.00038029472356418403,8.281584773145445e-06,0.006090033070174799,0.004756713015097524,0.009791921664626682
