scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase292_variant_id,repair_family
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,606,2026-07-22,NSE,HDFCBANK,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.918473123302933,16.53624,0.0,-6.6177668766970665,0.0,-191.71877078005815,50000.0,1,50000.0,0.4904900188925285,0.4900666037394688,0.3586140341225773,104164.42068724256,10310.144416052291,575886.9661914095,2.559386892501286,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,607,2026-07-22,NSE,HDFCBANK,20,28,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,3.9993658307161213,16.53624,0.0,-12.536874169283879,0.0,-191.71877078005815,50000.0,1,50000.0,0.6106296664552412,0.5674686941689113,0.6483219903493366,29156.497576541784,17202.139384157323,310541.58491299866,1.7851874210607843,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,608,2026-07-22,NSE,ITC,5,13,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-13.928892384726002,16.53624,0.0,-30.465132384726,0.0,-191.71877078005815,50000.0,1,50000.0,0.5646393219307851,0.5605349911283845,0.6526403152289084,52867.03624361908,11105.522635114556,454543.4483963861,4.647981002415245,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,609,2026-07-23,NSE,ITBEES,11,19,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-28.62712990913467,16.53624,0.0,-45.16336990913467,0.0,-191.71877078005815,50000.0,1,50000.0,0.5974447762550699,0.5833466541191539,0.6529647910588465,1000340.4897565808,209332.7025471837,7626801.838015667,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,610,2026-07-23,NSE,ITBEES,16,24,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.4143349083851,16.53624,0.0,-31.9505749083851,0.0,-191.71877078005815,50000.0,1,50000.0,0.6117972456008043,0.6289285464951441,0.6555612108592547,1032608.0067338878,206672.1670914939,7713313.225262626,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,611,2026-07-23,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.27908793784695,16.53624,0.0,-45.815327937846945,0.0,-191.71877078005815,50000.0,1,50000.0,0.5505836520945849,0.6207772425903203,0.6569307587585925,960248.1009968875,214848.46037172576,7342182.70214056,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,612,2026-07-23,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-18.121573715027793,16.53624,0.0,-34.65781371502779,0.0,-191.71877078005815,50000.0,1,50000.0,0.6202146587142017,0.5870146988753794,0.6825890463491219,907665.4099389772,202676.0944356553,7739602.019045235,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,613,2026-07-23,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-17.66954243657909,16.53624,0.0,-34.205782436579085,0.0,-191.71877078005815,50000.0,1,50000.0,0.5503286006267071,0.547194735730554,0.6445686503712507,935332.756069691,203233.4490417295,7596444.832849375,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,614,2026-07-23,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-14.85700337153406,16.53624,0.0,-31.39324337153406,0.0,-191.71877078005815,50000.0,1,50000.0,0.6260093358760733,0.5899806993343709,0.6114730501814307,1040771.1478282145,212667.1953339908,7178308.437453026,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,615,2026-07-23,NSE,ITBEES,9,17,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.166414038869643,16.53624,0.0,-45.70265403886964,0.0,-191.71877078005815,50000.0,1,50000.0,0.6404914564144971,0.5465868078697368,0.6687600974612623,966643.9449693286,201601.6194803738,7545202.722728981,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,616,2026-07-23,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-17.549614149934996,16.53624,0.0,-34.085854149934995,0.0,-191.71877078005815,50000.0,1,50000.0,0.5639799626480593,0.6095858557011142,0.6177261115354921,981865.6373092666,200419.56504796195,7502455.782067481,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,617,2026-07-23,NSE,ITBEES,12,20,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-14.873175450233678,16.53624,0.0,-31.409415450233677,0.0,-191.71877078005815,50000.0,1,50000.0,0.629341553820534,0.5737844968148442,0.6028076251902751,944741.0640656078,200428.37546700504,7492653.612481791,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,618,2026-07-23,NSE,ITBEES,13,21,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-17.895900343384067,16.53624,0.0,-34.43214034338406,0.0,-191.71877078005815,50000.0,1,50000.0,0.5638596992626387,0.6266911019965293,0.71869441998462,1009233.0463626256,193953.48805513795,7722706.672953079,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,619,2026-07-23,NSE,ITBEES,9,17,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-16.355763406993304,16.53624,0.0,-32.892003406993304,0.0,-191.71877078005815,50000.0,1,50000.0,0.6418845651769522,0.6082310268655228,0.6448936199382355,943876.9523676448,198216.7542490327,7202143.09780981,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,620,2026-07-23,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.164217740326876,16.53624,0.0,-45.700457740326875,0.0,-191.71877078005815,50000.0,1,50000.0,0.6358367661926346,0.5463949733495632,0.6882591319454889,1004783.705339883,189191.40199692245,7347137.823692719,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,621,2026-07-23,NSE,ITBEES,11,19,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-14.973999304273036,16.53624,0.0,-31.510239304273036,0.0,-191.71877078005815,50000.0,1,50000.0,0.5716696672189125,0.5463155612352423,0.6266089115697456,967138.9076148272,206257.2192291804,6689523.394207516,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,622,2026-07-23,NSE,ITBEES,13,21,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-28.20746368081267,16.53624,0.0,-44.74370368081267,0.0,-191.71877078005815,50000.0,1,50000.0,0.5691745051169723,0.6209499034722256,0.6529385460878536,964352.1388518584,206101.98100102268,6602649.009128633,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,623,2026-07-23,NSE,ITBEES,13,21,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-28.232883130530716,16.53624,0.0,-44.769123130530716,0.0,-191.71877078005815,50000.0,1,50000.0,0.6302183856062324,0.6343195643156698,0.6868347699328857,1034605.7081726162,187779.7579876387,7214732.746392364,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,624,2026-07-23,NSE,ITBEES,14,22,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.15175018379367,16.53624,0.0,-45.68799018379367,0.0,-191.71877078005815,50000.0,1,50000.0,0.5765528897341544,0.6059597437906736,0.6263548063217658,970389.4333215004,197542.3569853735,6694765.4255393,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,625,2026-07-23,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.582188282302564,16.53624,0.0,1.0459482823025645,0.0,-191.71877078005815,50000.0,1,50000.0,0.5571876970823041,0.6067760181844327,0.6064547407376033,303240.5841069735,212031.82880958176,6215078.186416386,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,626,2026-07-23,NSE,ITBEES,15,23,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-28.885037735300976,16.53624,0.0,-45.421277735300976,0.0,-191.71877078005815,50000.0,1,50000.0,0.6096641924379457,0.6180363670720069,0.6999601040020156,965289.4330872544,185716.77963830528,7084258.392059863,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,627,2026-07-23,NSE,ITBEES,13,21,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.330214521339972,16.53624,0.0,-45.866454521339975,0.0,-191.71877078005815,50000.0,1,50000.0,0.6124600731978198,0.6235584887394096,0.6147552246330444,1000258.53085005,197505.24036834927,6602145.411194657,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,628,2026-07-23,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,26.356520044985377,16.53624,0.0,9.820280044985378,0.0,-191.71877078005815,50000.0,1,50000.0,0.647433875270556,0.6049191257862643,0.6378691158628084,296701.22735940025,206524.7512155129,6237123.157678011,5.451755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,629,2026-07-23,NSE,ITBEES,7,15,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.575387072424768,16.53624,0.0,1.0391470724247682,0.0,-191.71877078005815,50000.0,1,50000.0,0.5874665097518176,0.6602643516055781,0.5417548989078108,285589.78404727817,206440.1952595476,6229806.084618974,5.951755554387221,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,630,2026-07-23,NSE,ITBEES,16,24,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-28.579585981055683,16.53624,0.0,-45.11582598105568,0.0,-191.71877078005815,50000.0,1,50000.0,0.5376301588206451,0.5809350231669882,0.6607252955369234,993099.890233274,185754.33869313137,6911643.10943785,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,631,2026-07-23,NSE,ITBEES,12,20,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-29.222162818766453,16.53624,0.0,-45.758402818766456,0.0,-191.71877078005815,50000.0,1,50000.0,0.5472060196214357,0.5680667816902866,0.6835839476510445,907397.2169159974,188811.00659910977,6795435.157022199,5.640197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,632,2026-07-23,NSE,ITBEES,13,21,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-16.66402143787318,16.53624,0.0,-33.20026143787318,0.0,-191.71877078005815,50000.0,1,50000.0,0.6341503111830847,0.5510306119765224,0.6018382509544052,888735.495119811,186320.8326924291,6853848.605466897,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
P271_P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,633,2026-07-23,NSE,ITBEES,10,18,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,1,P292_EXHAUSTION_BREADTH_REPAIR,-1,8,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-17.28591949436844,16.53624,0.0,-33.822159494368435,0.0,-191.71877078005815,50000.0,1,50000.0,0.5966527256584256,0.6249730087084016,0.688563358414153,1036110.9459505248,187264.27909215115,6805642.662856541,6.140197189982563,P292_EXHAUSTION_BREADTH_P25_S25_I25_ANYSPREAD_ALL_INV_H8,exhaustion_reversal_breadth_repair
