trade_month,symbol,priority_bucket,realism_review_flag,candidate_generation_allowed,rows_scanned,feed_imperfection_rate,median_spread_bps,p90_spread_bps,mean_l1_depth,mean_l5_depth,one_tick_return_std,passive_min_adverse_rate,passive_max_cost_clearing_rate,cost_toxicity_label,regime_realism_risk_label,opportunity_abstention_label,p129_regime_stability_label,p129_liquidity_opportunity_label,p129_cost_toxicity_refinement_label,p129_cost_toxicity_refinement_bucket,phase129_scope,strategy_replay_allowed,forbidden_outputs,label_source,phase130_split
2026-03,BAJAJ-AUTO,P1_clean_allowed,0,1,250000,0.0,2.915310237597784,2.9262582910651576,788.521344,6702.272704,5.1905411516794245e-05,0.0,0.0,1,0,1,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,BHARTIARTL,P1_clean_allowed,0,1,250000,0.015872,1.575464762104582,1.5850372483750967,787.554048,6694.145984,6.662369314939234e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,BPCL,P1_clean_allowed,0,1,250000,0.015872,1.6363933889710809,1.6441959881621626,791.33504,6726.443136,4.857318868379471e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,HCLTECH,P1_clean_allowed,0,1,250000,0.015872,2.4701523260616045,2.4832381425374934,790.269312,6717.368512,6.103199081127871e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,HDFCBANK,P2_allowed_with_realism_review,1,1,250000,0.031744,1.217211368754461,1.2212994626285143,790.001024,6714.841984,6.108753225290545e-05,0.9756944444444444,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,ICICIBANK,P2_allowed_with_realism_review,1,1,250000,0.023808,1.4235888675353796,1.4300014300017554,792.124544,6732.939648,5.0705100358161285e-05,0.9871794871794872,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,INFY,P1_clean_allowed,0,1,250000,0.015872,1.8178512997640928,1.827318410231321,789.50848,6711.10784,5.932937776425362e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,KOTAKBANK,P1_clean_allowed,0,1,250000,0.0,2.626740215393295,2.6406126221289346,789.795456,6713.5152,4.5427825528403846e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,LT,P1_clean_allowed,0,1,250000,0.015872,1.2713588283157038,1.2770087347397456,787.824896,6696.598912,3.9039362248531095e-05,0.0,0.0,1,0,1,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,M&M,P1_clean_allowed,0,1,250000,0.015872,1.2691563283310308,1.2751849018110526,787.29536,6691.879616,6.135906394913846e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,MARUTI,P1_clean_allowed,0,1,250000,0.007936,2.9073993312981536,2.9233355258349776,786.333952,6683.83872,5.403842092291792e-05,0.0,0.0,1,0,1,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,NESTLEIND,P1_clean_allowed,0,1,250000,0.007936,2.787650707365416,2.799944001119022,783.380992,6658.675008,4.123344107055261e-05,1.0,0.0,1,0,1,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,ONGC,P1_clean_allowed,0,1,250000,0.007936,2.0347535913393946,2.0461614012106297,791.426176,6726.924032,5.690170910870959e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,RELIANCE,P2_allowed_with_realism_review,1,1,250000,0.031744,1.540238737002835,1.5490666873212415,789.445504,6710.366208,5.015555450013344e-05,0.9938271604938272,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,SBIN,P2_allowed_with_realism_review,1,1,250000,0.023808,1.9275250578261904,1.938360147315812,791.492352,6727.58976,6.026157196475261e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,TCS,P1_clean_allowed,0,1,250000,0.007936,1.8442528470657524,1.8544274455245071,790.014336,6715.18528,8.032191387091101e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,TECHM,P1_clean_allowed,0,1,250000,0.007936,3.316089667064597,3.3288948069241013,791.807104,6730.058688,6.512683504041998e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,ULTRACEMCO,P2_allowed_with_realism_review,1,1,250000,0.031744,2.574223442594817,2.584647195657793,789.380224,6710.073088,6.17025882405777e-05,1.0,0.0,1,1,0,0,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-03,WIPRO,P1_clean_allowed,0,1,250000,0.0,2.2508581396653,2.2610366853213764,791.28512,6725.804544,6.29566485634111e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ADANIPORTS,P2_allowed_with_realism_review,1,1,250000,0.031744,4.270994607869064,4.3833214618374585,979.55136,8326.154752,0.0002149826710034,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,AXISBANK,P2_allowed_with_realism_review,1,1,250000,0.031744,3.6870437283386175,3.738597278301181,983.138944,8356.808,0.0001407482342521,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,BAJAJ-AUTO,P2_allowed_with_realism_review,1,1,250000,0.047616,4.76009139375476,4.82509047044632,975.121024,8288.473216,0.0001540987170565,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,BANKBEES,P2_allowed_with_realism_review,1,1,250000,0.023808,5.554738682220456,5.62904587672254,952.430592,8095.64416,0.0001229328674129,0.9871794871794872,0.0,1,1,1,0,1,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,BHARTIARTL,P1_clean_allowed,0,1,250000,0.015872,3.6023054755045574,3.642797668609729,977.252992,8306.690176,0.0001517039193181,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,BPCL,P2_allowed_with_realism_review,1,1,250000,0.03968,4.770233741452608,4.848093083388304,986.057472,8381.567936,0.0001595165237531,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,BRITANNIA,P1_clean_allowed,0,1,250000,0.007936,5.518763796909492,5.577763316909919,959.381504,8154.703104,0.0001043259336092,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,CIPLA,P2_allowed_with_realism_review,1,1,250000,0.023808,4.8275862068952975,4.878728742682223,956.457856,8129.860032,0.0001109595244045,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,DRREDDY,P2_allowed_with_realism_review,1,1,250000,0.023808,4.799999999999272,4.850052542236978,956.109056,8126.926976,0.0001393941999006,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,GOLDBEES,P2_allowed_with_realism_review,1,1,250000,0.031744,2.544313459418297,2.558635394456388,950.97984,8083.241408,0.0001242779668203,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,HCLTECH,P1_clean_allowed,0,1,250000,0.015872,4.78621569878858,4.842224194981329,985.361792,8375.551424,0.0001318576782038,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,HDFCBANK,P1_clean_allowed,0,1,250000,0.007936,2.9685922935344062,3.0131372785344097,982.330112,8349.655104,0.0001544372915185,0.9756944444444444,0.0,1,1,1,0,1,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,HINDUNILVR,P2_allowed_with_realism_review,1,1,250000,0.047616,4.15110004151142,4.204428664860744,964.696576,8199.881152,0.0001083148807832,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ICICIBANK,P2_allowed_with_realism_review,1,1,250000,0.03968,3.4604470897639974,3.5179061422641245,985.021952,8372.646912,0.0002274654292519,0.9871794871794872,0.0,1,1,1,0,1,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,INFY,P2_allowed_with_realism_review,1,1,250000,0.03968,4.426345609065156,4.481089801039613,982.314112,8349.558848,0.0001477716954585,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ITBEES,P2_allowed_with_realism_review,1,1,250000,0.023808,6.103143118707089,6.170934896637806,950.266368,8077.383232,0.0001495859194217,0.996033673304193,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ITC,P1_clean_allowed,0,1,250000,0.007936,5.25394045534071,5.314437555357919,957.571072,8139.314432,0.0001546584850284,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,JUNIORBEES,P1_clean_allowed,0,1,250000,0.015872,5.938767516205599,6.002860937979301,955.779456,8124.101504,0.0001051611823688,0.9861111111111112,0.0,1,1,1,0,1,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,KOTAKBANK,P2_allowed_with_realism_review,1,1,250000,0.031744,3.8236043843991134,3.902185223726173,985.487744,8376.741056,0.0001845864214502,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,LT,P2_allowed_with_realism_review,1,1,250000,0.047616,3.4655180949554207,3.534104104609712,971.740544,8259.89792,0.0001752885429912,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,M&M,P2_allowed_with_realism_review,1,1,250000,0.023808,3.41477043429643,3.461187501966297,975.206656,8289.145472,0.0001595797366463,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,MARUTI,P1_clean_allowed,0,1,250000,0.007936,4.278990158322636,4.339649934905251,975.362944,8290.362816,0.000138772029099,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,NESTLEIND,P2_allowed_with_realism_review,1,1,250000,0.03968,4.81695568400802,4.873633641997113,961.954688,8176.694144,0.0001215925814608,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,NIFTYBEES,P2_allowed_with_realism_review,1,1,250000,0.03968,3.580635920938338,3.620433727959375,954.093824,8109.757824,0.0001119653765727,0.990990990990991,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ONGC,P1_clean_allowed,0,1,250000,0.007936,3.935458480912802,3.999520057593998,983.994752,8364.050624,0.000161055723989,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,RELIANCE,P1_clean_allowed,0,1,250000,0.015872,2.9973772948676727,3.0485481289525467,986.139776,8381.997696,0.0001588658866238,0.9938271604938272,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,SBIN,P2_allowed_with_realism_review,1,1,250000,0.03968,3.735873727468861,3.805537056415789,985.535872,8377.062848,0.0001905910700402,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,SUNPHARMA,P2_allowed_with_realism_review,1,1,250000,0.023808,4.094165813716386,4.145507306456392,955.300992,8120.098048,0.0001216318324517,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,TCS,P2_allowed_with_realism_review,1,1,250000,0.063488,3.599388104023135,3.634711494775929,986.913536,8388.884096,0.0001528993277623,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,TECHM,P2_allowed_with_realism_review,1,1,250000,0.063488,5.213424568264463,5.280876625519536,984.275712,8366.256256,0.0001407627814191,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,ULTRACEMCO,P2_allowed_with_realism_review,1,1,250000,0.03968,5.037783375314861,5.093811019611172,968.60032,8233.38848,0.0001929379292547,1.0,0.0,1,1,1,0,1,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-04,WIPRO,P2_allowed_with_realism_review,1,1,250000,0.023808,3.870396992149818,3.9049425415593655,982.3072,8349.627008,0.0001674527047265,0.0,0.0,1,1,1,0,1,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,ADANIPORTS,P2_allowed_with_realism_review,1,1,250000,0.031744,2.1786492374732624,2.21410384146941,790.337792,6717.85536,0.0001147746516463,0.0,0.0,1,1,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,AXISBANK,P1_clean_allowed,0,1,250000,0.007936,1.4999250037501537,1.5264845061826096,795.256448,6759.798912,7.808168373350063e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,BAJAJ-AUTO,P1_clean_allowed,0,1,250000,0.015872,2.894356005788712,2.9382957884427032,791.717504,6729.8448,0.0001031155131488,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,BHARTIARTL,P1_clean_allowed,0,1,250000,0.0,1.5609553046462068,1.5837820715867097,793.018496,6740.4032,7.333256436523497e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,BPCL,P1_clean_allowed,0,1,250000,0.007936,1.61864681126615,1.645548790522013,794.082688,6749.885312,7.896743788006748e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,BRITANNIA,P1_clean_allowed,0,1,250000,0.015872,3.702675182819587,3.757632691404415,786.461568,6684.62976,8.407234807200764e-05,0.0,0.0,1,0,1,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,CIPLA,P1_clean_allowed,0,1,250000,0.015872,2.7802877597837696,2.8099754127157777,784.717952,6669.975616,4.308487940568758e-05,1.0,0.0,1,0,1,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,GOLDBEES,P2_allowed_with_realism_review,1,1,250000,0.023808,0.8473140145742344,0.858442784788833,783.426688,6659.14272,8.820390614791099e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,HCLTECH,P1_clean_allowed,0,1,250000,0.0,2.4358557973364285,2.471780505890702,796.129664,6767.252928,6.364286251521008e-05,1.0,0.0,1,0,0,1,0,1,high_adverse_wide_spread_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,HDFCBANK,P2_allowed_with_realism_review,1,1,250000,0.023808,1.2101409814246111,1.232513711715323,795.712512,6763.365888,9.303690081477554e-05,0.9756944444444444,0.0,1,1,0,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,HINDUNILVR,P1_clean_allowed,0,1,250000,0.015872,1.8551154809391104,1.8871485185888417,786.954112,6689.078144,9.143497709751089e-05,0.0,0.0,1,0,0,1,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,ICICIBANK,P1_clean_allowed,0,1,250000,0.015872,1.4083515245408456,1.4341029685934712,792.73408,6738.12064,0.0001244923290135,0.9871794871794872,0.0,1,0,1,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,INFY,P2_allowed_with_realism_review,1,1,250000,0.031744,1.7969451931699738,1.822821728035413,796.575232,6770.857728,7.336497759459903e-05,0.0,0.0,1,1,0,0,0,0,broad_cost_toxic_no_adverse_touch,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,ITC,P1_clean_allowed,0,1,250000,0.007936,1.766784452295213,1.7940437746685096,785.842688,6679.75808,6.277635381806816e-05,1.0,0.0,1,0,0,1,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
2026-05,JUNIORBEES,P2_allowed_with_realism_review,1,1,250000,0.03968,3.583770638680231,3.622297830501982,784.062464,6664.483328,8.332028084309095e-05,0.9861111111111112,0.0,1,1,1,0,0,1,adverse_touch_cost_toxic,allowed_context_no_replay_label_matrix,0,buy_sell_signal;side;order_arrival;fill_model;pnl_replay;profitability_claim,phase79_partition_profile_plus_phase120_stage02_passive_toxicity;phase128_design_specs,train
