phase290_variant_id,adaptive_family,primary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,scenario_rows,selected_event_rows,max_scheduled_event_rows,cost200_above12_sparse_diagnostic_rows,robust_portfolio_floor_above12_rows,sparse_floor_met_rows,robust_portfolio_floor_met_rows,min_annualized_pct,median_annualized_pct,max_annualized_pct,max_net_pnl_inr,best_scenario_id,best_initial_capital_inr,best_fixed_notional_inr,best_max_concurrent_positions,best_notional_turnover_x_initial_capital,best_avg_open_notional_utilization,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_above12_but_too_sparse,positive_but_below12,too_sparse_for_sparse_diagnostic,too_sparse_for_portfolio_claim,full_depth_positive_clue,same_adaptive_route_exhausted_for_acceptance
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,PRESSURE_SIGN_CONT,8,12,37,4,0,0,0,0,-0.020127945711759,0.048726349468832406,0.0981852796933345,3.116993006137605,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P50_S55_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.972972972972973,17,29,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_ALL_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,ORIG,8,12,42,4,0,0,0,0,-0.0201423925971435,0.0487192205441783,0.0981709757017387,3.116538911166309,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9761904761904762,20,33,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,PRESSURE_SIGN_CONT,8,12,42,4,0,0,0,0,-0.0201423925971435,0.0487192205441783,0.0981709757017387,3.116538911166309,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9761904761904762,20,33,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_OPEN_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,ORIG,8,12,35,4,0,0,0,0,-0.0201423925971435,0.0487192205441783,0.0981709757017387,3.116538911166309,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9714285714285714,15,28,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,PRESSURE_SIGN_CONT,8,12,35,4,0,0,0,0,-0.0201423925971435,0.0487192205441783,0.0981709757017387,3.116538911166309,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P60_S50_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9714285714285714,15,28,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_ALL_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,ORIG,8,12,40,4,0,0,0,0,-0.020285688604618,0.04864851004753305,0.0980290970315574,3.112034826398648,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.975,19,32,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,PRESSURE_SIGN_CONT,8,12,40,4,0,0,0,0,-0.020285688604618,0.04864851004753305,0.0980290970315574,3.112034826398648,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.975,19,32,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_OPEN_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,ORIG,8,12,35,4,0,0,0,0,-0.020285688604618,0.04864851004753305,0.0980290970315574,3.112034826398648,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9714285714285714,15,28,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,PRESSURE_SIGN_CONT,8,12,35,4,0,0,0,0,-0.020285688604618,0.04864851004753305,0.0980290970315574,3.112034826398648,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S65_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.9714285714285714,15,28,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_ALL_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,ORIG,8,12,37,4,0,0,0,0,-0.0202940144713035,0.048644401585764205,0.0980208535158149,3.111773127486188,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.972972972972973,18,30,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,ALL,PRESSURE_SIGN_CONT,8,12,37,4,0,0,0,0,-0.0202940144713035,0.048644401585764205,0.0980208535158149,3.111773127486188,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.972972972972973,18,30,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_OPEN_ORIG_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,ORIG,8,12,32,4,0,0,0,0,-0.0202940144713035,0.048644401585764205,0.0980208535158149,3.111773127486188,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.96875,14,26,1,1,0,0,0,1,1,1,1,1
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8,pressure_continuation_adaptive,abs_consensus_imbalance,pressure_interaction,TIGHT,OPEN,PRESSURE_SIGN_CONT,8,12,32,4,0,0,0,0,-0.0202940144713035,0.048644401585764205,0.0980208535158149,3.111773127486188,P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P75_S50_I70_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,100000.0,100000.0,1,1.0,0.96875,14,26,1,1,0,0,0,1,1,1,1,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I55_TIGHT_NONOPEN_ORIG_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,TIGHT,NONOPEN,ORIG,8,12,7,4,0,0,0,0,-0.1758438592505537,-0.0919065656775913,-0.0198331174826222,-0.3935142357663146,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I55_TIGHT_NONOPEN_ORIG_H8_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2142857142857142,2,5,1,1,0,0,0,0,1,1,0,1
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_TIGHT_NONOPEN_ORIG_H8,liquidity_vacuum_adaptive,liquidity_vacuum_pressure,withdraw_replenish_ratio,TIGHT,NONOPEN,ORIG,8,12,5,4,0,0,0,0,-0.1816041737258678,-0.0978313848276504,-0.0214161332089227,-0.4249232779548162,P271_P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P50_S55_I70_TIGHT_NONOPEN_ORIG_H8_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2,0,4,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,ORIG,3,12,145,7,0,0,0,0,-2.480710313919228,-2.404971765463841,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2482758620689655,26,141,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,3,12,145,7,0,0,0,0,-2.480710313919228,-2.404971765463841,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2482758620689655,26,141,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,ORIG,3,12,145,7,0,0,0,0,-2.480710313919228,-2.404971765463841,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2482758620689655,26,141,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,3,12,145,7,0,0,0,0,-2.480710313919228,-2.404971765463841,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2482758620689655,26,141,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,3,12,103,6,0,0,0,0,-2.480710313919228,-1.7706891746697733,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2475728155339805,22,99,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,3,12,103,6,0,0,0,0,-2.480710313919228,-1.7706891746697733,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2475728155339805,22,99,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,3,12,103,6,0,0,0,0,-2.480710313919228,-1.7706891746697733,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2475728155339805,22,99,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,3,12,103,6,0,0,0,0,-2.480710313919228,-1.7706891746697733,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2475728155339805,22,99,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,ALL,ORIG,3,12,110,6,0,0,0,0,-2.536678598693113,-2.480710313919228,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477272727272727,18,106,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,ALL,PRESSURE_SIGN_CONT,3,12,110,6,0,0,0,0,-2.536678598693113,-2.480710313919228,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477272727272727,18,106,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,NONOPEN,ORIG,3,12,85,5,0,0,0,0,-2.480710313919228,-1.9023960078990447,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2470588235294117,16,81,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,3,12,85,5,0,0,0,0,-2.480710313919228,-1.9023960078990447,-0.0236870498578513,-0.751969836757187,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I40_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2470588235294117,16,81,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,ORIG,3,12,95,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2473684210526315,10,91,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,3,12,95,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2473684210526315,10,91,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,ORIG,3,12,95,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2473684210526315,10,91,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,3,12,95,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2473684210526315,10,91,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,ALL,ORIG,3,12,84,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2470238095238095,8,80,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,ALL,PRESSURE_SIGN_CONT,3,12,84,6,0,0,0,0,-2.5394561670672893,-2.483484765443192,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2470238095238095,8,80,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,NONOPEN,ORIG,3,12,74,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2466216216216216,8,70,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,3,12,74,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2466216216216216,8,70,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,NONOPEN,ORIG,3,12,74,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2466216216216216,8,70,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,3,12,74,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2466216216216216,8,70,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_NONOPEN_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,NONOPEN,ORIG,3,12,70,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_NONOPEN_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2464285714285714,8,66,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,3,12,70,5,0,0,0,0,-2.483484765443192,-1.9048840155687623,-0.0244993213313157,-0.777756232740181,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P50_S55_I40_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2464285714285714,8,66,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,ORIG,3,12,109,6,0,0,0,0,-2.539502430051737,-2.4835309765136016,-0.02451285046813,-0.7781857291469851,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477064220183486,16,105,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,3,12,109,6,0,0,0,0,-2.539502430051737,-2.4835309765136016,-0.02451285046813,-0.7781857291469851,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477064220183486,16,105,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,ORIG,3,12,109,6,0,0,0,0,-2.539502430051737,-2.4835309765136016,-0.02451285046813,-0.7781857291469851,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477064220183486,16,105,1,1,0,0,0,0,1,1,0,1
P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3,replenishment_absorption_adaptive,replenishment_dominance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,3,12,109,6,0,0,0,0,-2.539502430051737,-2.4835309765136016,-0.02451285046813,-0.7781857291469851,P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3_CAP100000_NOT25000_CONC1_COST200,100000.0,25000.0,1,0.25,0.2477064220183486,16,105,1,1,0,0,0,0,1,1,0,1
