scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase290_variant_id,adaptive_family_id,adaptive_family,market_bucket,side_mode
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,260,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-12.735769605145949,16.53624,0.0,-29.272009605145946,0.0,50.256416277291144,0.0,2,100000.0,0.5571876970823041,0.6067760181844327,0.6064547407376033,303240.5841069735,212031.82880958176,6215078.186416386,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,261,2026-07-23,NSE,ITBEES,15,20,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,23.852124569043095,16.53624,0.0,7.315884569043096,0.0,50.256416277291144,0.0,2,100000.0,0.6096641924379457,0.6180363670720069,0.6999601040020156,965289.4330872544,185716.77963830528,7084258.392059863,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,262,2026-07-23,NSE,ITBEES,13,18,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,24.305582255795155,16.53624,0.0,7.769342255795156,0.0,50.256416277291144,0.0,2,100000.0,0.6124600731978198,0.6235584887394096,0.6147552246330444,1000258.53085005,197505.24036834927,6602145.411194657,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,263,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-19.619082130166174,16.53624,0.0,-36.15532213016617,0.0,50.256416277291144,0.0,2,100000.0,0.647433875270556,0.6049191257862643,0.6378691158628084,296701.22735940025,206524.7512155129,6237123.157678011,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,264,2026-07-23,NSE,ITBEES,7,12,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-12.739512474144034,16.53624,0.0,-29.275752474144035,0.0,50.256416277291144,0.0,2,100000.0,0.5874665097518176,0.6602643516055781,0.5417548989078108,285589.78404727817,206440.1952595476,6229806.084618974,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,265,2026-07-23,NSE,ITBEES,16,21,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,23.64180900770001,16.53624,0.0,7.105569007700012,0.0,50.256416277291144,0.0,2,100000.0,0.5376301588206451,0.5809350231669882,0.6607252955369234,993099.890233274,185754.33869313137,6911643.10943785,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,266,2026-07-23,NSE,ITBEES,12,17,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,24.17465623895479,16.53624,0.0,7.63841623895479,0.0,50.256416277291144,0.0,2,100000.0,0.5472060196214357,0.5680667816902866,0.6835839476510445,907397.2169159974,188811.00659910977,6795435.157022199,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,267,2026-07-23,NSE,ITBEES,13,18,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,14.169157633138605,16.53624,0.0,-2.3670823668613945,0.0,50.256416277291144,0.0,2,100000.0,0.6341503111830847,0.5510306119765224,0.6018382509544052,888735.495119811,186320.8326924291,6853848.605466897,6.140197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,268,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,14.67070060144209,16.53624,0.0,-1.8655393985579085,0.0,50.256416277291144,0.0,2,100000.0,0.5966527256584256,0.6249730087084016,0.688563358414153,1036110.9459505248,187264.27909215115,6805642.662856541,6.140197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,269,2026-07-23,NSE,ITBEES,14,19,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,24.410644747254338,16.53624,0.0,7.874404747254339,0.0,50.256416277291144,0.0,2,100000.0,0.6334066335580758,0.6505738258664584,0.6640239871099094,917104.2218109866,192035.9349472556,6633661.106350775,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,270,2026-07-23,NSE,ITBEES,13,18,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,13.467702773503856,16.53624,0.0,-3.0685372264961437,0.0,50.256416277291144,0.0,2,100000.0,0.5441604253634132,0.6390211682431081,0.6446024832236219,1027766.3269803982,180102.52535312914,7051371.204453121,6.140197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,271,2026-07-23,NSE,ITBEES,11,16,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,23.672804989761662,16.53624,0.0,7.136564989761663,0.0,50.256416277291144,0.0,2,100000.0,0.6313386867094952,0.6250104834746368,0.6373376523250457,1043457.9575034224,187338.4407522237,6642252.881085148,5.640197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,272,2026-07-23,NSE,ITBEES,9,14,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-18.699031857533527,16.53624,0.0,-35.235271857533526,0.0,50.256416277291144,0.0,2,100000.0,0.656484112589801,0.6320913372465805,0.5451901437341908,302335.8527355792,212724.5535657605,5755766.049704807,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,273,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-13.34987985654684,16.53624,0.0,-29.88611985654684,0.0,50.256416277291144,0.0,2,100000.0,0.5918722043094947,0.5947502239192222,0.5964585654658973,326878.4018806662,202019.34323381816,6051702.471213842,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,274,2026-07-23,NSE,ITBEES,6,11,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-14.118385421857022,16.53624,0.0,-30.65462542185702,0.0,50.256416277291144,0.0,2,100000.0,0.6386787868529953,0.5631742613532857,0.607457323118646,309261.5356159192,214549.12370619943,5696306.401516191,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,275,2026-07-23,NSE,ITBEES,11,16,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,13.134782741668865,16.53624,0.0,-3.401457258331135,0.0,50.256416277291144,0.0,2,100000.0,0.5867000798558282,0.5881757937311576,0.6961648273977605,899242.4505746354,181905.89631297783,6684365.738075979,6.140197189982563,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,276,2026-07-23,NSE,ITBEES,11,16,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-12.545267107873308,16.53624,0.0,-29.081507107873307,0.0,50.256416277291144,0.0,2,100000.0,0.6345960658495775,0.6300714908388323,0.5543594316843576,285271.48987489427,210408.04421074945,5726409.063667428,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,277,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-18.79334486833773,16.53624,0.0,-35.32958486833773,0.0,50.256416277291144,0.0,2,100000.0,0.6073914433618989,0.6249052526104194,0.6101440266441864,338315.94975541264,202608.4406851029,5927836.472012081,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,278,2026-07-23,NSE,ITBEES,10,15,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-14.039323972837437,16.53624,0.0,-30.575563972837436,0.0,50.256416277291144,0.0,2,100000.0,0.651567315954021,0.6095104118939574,0.5725927135373124,326153.04040134494,191254.5773351745,6263699.320028997,5.951755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,279,2026-07-23,NSE,ITBEES,7,12,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-18.98955829351253,16.53624,0.0,-35.52579829351253,0.0,50.256416277291144,0.0,2,100000.0,0.563870743083461,0.5705407314662083,0.6389166227750723,299010.4193428205,189750.8632070648,6195534.321359481,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,280,2026-07-23,NSE,ITBEES,5,10,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-18.834489358387064,16.53624,0.0,-35.37072935838707,0.0,50.256416277291144,0.0,2,100000.0,0.5907918483640323,0.5615862777382332,0.5461858124658312,333054.75128992106,206830.88018285445,5659834.621889588,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
P271_P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,281,2026-07-23,NSE,ITBEES,6,11,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,1,P290_EXHAUSTION_REVERSAL_ADAPTIVE,1,5,100000.0,100000.0,2,cost200,2.0,0.0,rejected,max_concurrent_positions,0.0,0.0,-19.5078420796805,16.53624,0.0,-36.0440820796805,0.0,50.256416277291144,0.0,2,100000.0,0.665267058502105,0.5907629116625696,0.6376777676697762,318765.69413757074,206212.76187160585,5564717.352543187,5.451755554387221,P290_P290_EXHAUSTION_REVERSAL_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_EXHAUSTION_REVERSAL_ADAPTIVE,exhaustion_reversal_adaptive,ALL,ORIG
