trade_month,trade_date,regime_code,feed_profile,row_count,market_shock_rows,symbol_shock_rows
2026-05,2026-05-15,D01,stressed_retail,2386,0,0
2026-05,2026-05-18,D08,disconnect_scenario,2344,2344,74
2026-05,2026-05-18,D08,good_retail,2401,2401,76
2026-05,2026-05-18,D08,ideal_research,2400,2400,75
2026-05,2026-05-18,D08,normal_retail,2399,2399,76
2026-05,2026-05-18,D08,stressed_retail,2396,2396,75
2026-05,2026-05-19,D04,disconnect_scenario,2387,0,0
2026-05,2026-05-19,D04,good_retail,2399,0,0
2026-05,2026-05-19,D04,ideal_research,2400,0,0
2026-05,2026-05-19,D04,normal_retail,2396,0,0
2026-05,2026-05-19,D04,stressed_retail,2395,0,0
2026-05,2026-05-20,D03,disconnect_scenario,2380,0,0
2026-05,2026-05-20,D03,good_retail,2399,0,0
2026-05,2026-05-20,D03,ideal_research,2400,0,0
2026-05,2026-05-20,D03,normal_retail,2391,0,0
2026-05,2026-05-20,D03,stressed_retail,2397,0,0
2026-05,2026-05-21,D01,disconnect_scenario,2380,0,0
2026-05,2026-05-21,D01,good_retail,2400,0,0
2026-05,2026-05-21,D01,ideal_research,2400,0,0
2026-05,2026-05-21,D01,normal_retail,2394,0,0
2026-05,2026-05-21,D01,stressed_retail,2391,0,0
2026-05,2026-05-22,D05,disconnect_scenario,2363,2363,73
2026-05,2026-05-22,D05,good_retail,2403,2403,75
2026-05,2026-05-22,D05,ideal_research,2400,2400,75
2026-05,2026-05-22,D05,normal_retail,2397,2397,76
2026-05,2026-05-22,D05,stressed_retail,2395,2395,76
2026-05,2026-05-25,D18,disconnect_scenario,2370,0,0
2026-05,2026-05-25,D18,good_retail,2400,0,0
2026-05,2026-05-25,D18,ideal_research,2400,0,0
2026-05,2026-05-25,D18,normal_retail,2400,0,0
2026-05,2026-05-25,D18,stressed_retail,2391,0,0
2026-05,2026-05-26,D15,disconnect_scenario,2378,0,0
2026-05,2026-05-26,D15,good_retail,2399,0,0
2026-05,2026-05-26,D15,ideal_research,2400,0,0
2026-05,2026-05-26,D15,normal_retail,2398,0,0
2026-05,2026-05-26,D15,stressed_retail,2398,0,0
2026-05,2026-05-27,D11,disconnect_scenario,2369,0,0
2026-05,2026-05-27,D11,good_retail,2398,0,0
2026-05,2026-05-27,D11,ideal_research,2400,0,0
2026-05,2026-05-27,D11,normal_retail,2396,0,0
2026-05,2026-05-27,D11,stressed_retail,2396,0,0
2026-05,2026-05-28,D02,disconnect_scenario,2383,0,0
2026-05,2026-05-28,D02,good_retail,2403,0,0
2026-05,2026-05-28,D02,ideal_research,2400,0,0
2026-05,2026-05-28,D02,normal_retail,2400,0,0
2026-05,2026-05-28,D02,stressed_retail,2386,0,0
2026-05,2026-05-29,D03,disconnect_scenario,2379,0,0
2026-05,2026-05-29,D03,good_retail,2399,0,0
2026-05,2026-05-29,D03,ideal_research,2400,0,0
2026-05,2026-05-29,D03,normal_retail,2399,0,0
2026-05,2026-05-29,D03,stressed_retail,2379,0,0
2026-06,2026-06-01,D02,disconnect_scenario,2378,0,0
2026-06,2026-06-01,D02,good_retail,2400,0,0
2026-06,2026-06-01,D02,ideal_research,2400,0,0
2026-06,2026-06-01,D02,normal_retail,2398,0,0
2026-06,2026-06-01,D02,stressed_retail,2391,0,0
2026-06,2026-06-02,D10,disconnect_scenario,2376,0,0
2026-06,2026-06-02,D10,good_retail,2400,0,0
2026-06,2026-06-02,D10,ideal_research,2400,0,0
2026-06,2026-06-02,D10,normal_retail,2397,0,0
2026-06,2026-06-02,D10,stressed_retail,2399,0,0
2026-06,2026-06-03,D01,disconnect_scenario,2347,2347,73
2026-06,2026-06-03,D01,good_retail,2399,2399,75
2026-06,2026-06-03,D01,ideal_research,2400,2400,75
2026-06,2026-06-03,D01,normal_retail,2396,2396,74
2026-06,2026-06-03,D01,stressed_retail,2384,2384,74
2026-06,2026-06-04,D19,disconnect_scenario,2381,0,0
2026-06,2026-06-04,D19,good_retail,2397,0,0
2026-06,2026-06-04,D19,ideal_research,2400,0,0
2026-06,2026-06-04,D19,normal_retail,2402,0,0
2026-06,2026-06-04,D19,stressed_retail,2392,0,0
2026-06,2026-06-05,D04,disconnect_scenario,2369,0,0
2026-06,2026-06-05,D04,good_retail,2400,0,0
2026-06,2026-06-05,D04,ideal_research,2400,0,0
2026-06,2026-06-05,D04,normal_retail,2399,0,0
2026-06,2026-06-05,D04,stressed_retail,2393,0,0
2026-06,2026-06-08,D01,disconnect_scenario,2366,0,0
2026-06,2026-06-08,D01,good_retail,2399,0,0
2026-06,2026-06-08,D01,ideal_research,2400,0,0
2026-06,2026-06-08,D01,normal_retail,2397,0,0
2026-06,2026-06-08,D01,stressed_retail,2394,0,0
2026-06,2026-06-09,D01,disconnect_scenario,2373,0,0
2026-06,2026-06-09,D01,good_retail,2396,0,0
2026-06,2026-06-09,D01,ideal_research,2400,0,0
2026-06,2026-06-09,D01,normal_retail,2397,0,0
2026-06,2026-06-09,D01,stressed_retail,2372,0,0
2026-06,2026-06-10,D03,disconnect_scenario,2385,0,0
2026-06,2026-06-10,D03,good_retail,2401,0,0
2026-06,2026-06-10,D03,ideal_research,2400,0,0
2026-06,2026-06-10,D03,normal_retail,2398,0,0
2026-06,2026-06-10,D03,stressed_retail,2389,0,0
2026-06,2026-06-11,D04,disconnect_scenario,2374,0,0
2026-06,2026-06-11,D04,good_retail,2402,0,0
2026-06,2026-06-11,D04,ideal_research,2400,0,0
2026-06,2026-06-11,D04,normal_retail,2402,0,0
2026-06,2026-06-11,D04,stressed_retail,2393,0,0
2026-06,2026-06-12,D20,disconnect_scenario,2348,2348,1253
2026-06,2026-06-12,D20,good_retail,2398,2398,1276
2026-06,2026-06-12,D20,ideal_research,2400,2400,1275
2026-06,2026-06-12,D20,normal_retail,2393,2393,1271
2026-06,2026-06-12,D20,stressed_retail,2386,2386,1266
2026-06,2026-06-15,D03,disconnect_scenario,2379,0,0
2026-06,2026-06-15,D03,good_retail,2402,0,0
2026-06,2026-06-15,D03,ideal_research,2400,0,0
2026-06,2026-06-15,D03,normal_retail,2396,0,0
2026-06,2026-06-15,D03,stressed_retail,2392,0,0
2026-06,2026-06-16,D18,disconnect_scenario,2375,0,0
2026-06,2026-06-16,D18,good_retail,2399,0,0
2026-06,2026-06-16,D18,ideal_research,2400,0,0
2026-06,2026-06-16,D18,normal_retail,2394,0,0
2026-06,2026-06-16,D18,stressed_retail,2390,0,0
2026-06,2026-06-17,D02,disconnect_scenario,2389,0,0
2026-06,2026-06-17,D02,good_retail,2401,0,0
2026-06,2026-06-17,D02,ideal_research,2400,0,0
2026-06,2026-06-17,D02,normal_retail,2400,0,0
2026-06,2026-06-17,D02,stressed_retail,2387,0,0
2026-06,2026-06-18,D06,disconnect_scenario,2355,2355,145
2026-06,2026-06-18,D06,good_retail,2400,2400,150
2026-06,2026-06-18,D06,ideal_research,2400,2400,150
2026-06,2026-06-18,D06,normal_retail,2396,2396,150
2026-06,2026-06-18,D06,stressed_retail,2397,2397,150
2026-06,2026-06-19,D17,disconnect_scenario,2349,0,364
2026-06,2026-06-19,D17,good_retail,2397,0,375
2026-06,2026-06-19,D17,ideal_research,2400,0,375
2026-06,2026-06-19,D17,normal_retail,2393,0,373
2026-06,2026-06-19,D17,stressed_retail,2401,0,378
2026-06,2026-06-22,D06,disconnect_scenario,2369,0,77
2026-06,2026-06-22,D06,good_retail,2398,0,75
2026-06,2026-06-22,D06,ideal_research,2400,0,75
2026-06,2026-06-22,D06,normal_retail,2391,0,75
2026-06,2026-06-22,D06,stressed_retail,2385,0,73
2026-06,2026-06-23,D05,disconnect_scenario,2367,0,0
2026-06,2026-06-23,D05,good_retail,2402,0,0
2026-06,2026-06-23,D05,ideal_research,2400,0,0
2026-06,2026-06-23,D05,normal_retail,2401,0,0
2026-06,2026-06-23,D05,stressed_retail,2384,0,0
2026-06,2026-06-24,D17,disconnect_scenario,2356,0,296
2026-06,2026-06-24,D17,good_retail,2395,0,299
2026-06,2026-06-24,D17,ideal_research,2400,0,300
2026-06,2026-06-24,D17,normal_retail,2396,0,299
2026-06,2026-06-24,D17,stressed_retail,2387,0,298
2026-06,2026-06-25,D08,disconnect_scenario,2364,2364,148
2026-06,2026-06-25,D08,good_retail,2398,2398,150
2026-06,2026-06-25,D08,ideal_research,2400,2400,150
2026-06,2026-06-25,D08,normal_retail,2396,2396,150
2026-06,2026-06-25,D08,stressed_retail,2370,2370,148
2026-06,2026-06-26,D04,disconnect_scenario,2372,0,0
2026-06,2026-06-26,D04,good_retail,2401,0,0
2026-06,2026-06-26,D04,ideal_research,2400,0,0
2026-06,2026-06-26,D04,normal_retail,2394,0,0
2026-06,2026-06-26,D04,stressed_retail,2385,0,0
2026-06,2026-06-29,D04,disconnect_scenario,2374,0,0
2026-06,2026-06-29,D04,good_retail,2402,0,0
2026-06,2026-06-29,D04,ideal_research,2400,0,0
2026-06,2026-06-29,D04,normal_retail,2395,0,0
2026-06,2026-06-29,D04,stressed_retail,2392,0,0
2026-06,2026-06-30,D07,disconnect_scenario,2348,2348,1241
2026-06,2026-06-30,D07,good_retail,2395,2395,1272
2026-06,2026-06-30,D07,ideal_research,2400,2400,1275
2026-06,2026-06-30,D07,normal_retail,2396,2396,1276
2026-06,2026-06-30,D07,stressed_retail,2363,2363,1254
2026-07,2026-07-01,D04,disconnect_scenario,2375,0,0
2026-07,2026-07-01,D04,good_retail,2397,0,0
2026-07,2026-07-01,D04,ideal_research,2400,0,0
2026-07,2026-07-01,D04,normal_retail,2395,0,0
2026-07,2026-07-01,D04,stressed_retail,2402,0,0
2026-07,2026-07-02,D02,disconnect_scenario,2376,0,0
2026-07,2026-07-02,D02,good_retail,2400,0,0
2026-07,2026-07-02,D02,ideal_research,2400,0,0
2026-07,2026-07-02,D02,normal_retail,2398,0,0
2026-07,2026-07-02,D02,stressed_retail,2395,0,0
2026-07,2026-07-03,D03,disconnect_scenario,2382,0,0
2026-07,2026-07-03,D03,good_retail,2400,0,0
2026-07,2026-07-03,D03,ideal_research,2400,0,0
2026-07,2026-07-03,D03,normal_retail,2403,0,0
2026-07,2026-07-03,D03,stressed_retail,2385,0,0
2026-07,2026-07-06,D01,disconnect_scenario,2375,0,0
2026-07,2026-07-06,D01,good_retail,2399,0,0
2026-07,2026-07-06,D01,ideal_research,2400,0,0
2026-07,2026-07-06,D01,normal_retail,2394,0,0
2026-07,2026-07-06,D01,stressed_retail,2392,0,0
2026-07,2026-07-07,D01,disconnect_scenario,2377,0,0
2026-07,2026-07-07,D01,good_retail,2400,0,0
2026-07,2026-07-07,D01,ideal_research,2400,0,0
2026-07,2026-07-07,D01,normal_retail,2402,0,0
2026-07,2026-07-07,D01,stressed_retail,2393,0,0
2026-07,2026-07-08,D06,disconnect_scenario,2377,0,0
2026-07,2026-07-08,D06,good_retail,2400,0,0
2026-07,2026-07-08,D06,ideal_research,2400,0,0
2026-07,2026-07-08,D06,normal_retail,2399,0,0
2026-07,2026-07-08,D06,stressed_retail,2394,0,0
2026-07,2026-07-09,D03,disconnect_scenario,2373,0,0
2026-07,2026-07-09,D03,good_retail,2400,0,0
2026-07,2026-07-09,D03,ideal_research,2400,0,0
2026-07,2026-07-09,D03,normal_retail,2397,0,0
2026-07,2026-07-09,D03,stressed_retail,2397,0,0
2026-07,2026-07-10,D12,disconnect_scenario,2376,0,226
2026-07,2026-07-10,D12,good_retail,2401,0,225
2026-07,2026-07-10,D12,ideal_research,2400,0,225
2026-07,2026-07-10,D12,normal_retail,2400,0,225
2026-07,2026-07-10,D12,stressed_retail,2376,0,223
2026-07,2026-07-13,D04,disconnect_scenario,2366,0,0
2026-07,2026-07-13,D04,good_retail,2404,0,0
2026-07,2026-07-13,D04,ideal_research,2400,0,0
2026-07,2026-07-13,D04,normal_retail,2396,0,0
2026-07,2026-07-13,D04,stressed_retail,2394,0,0
2026-07,2026-07-14,D07,disconnect_scenario,2363,2363,813
2026-07,2026-07-14,D07,good_retail,2399,2399,824
2026-07,2026-07-14,D07,ideal_research,2400,2400,825
2026-07,2026-07-14,D07,normal_retail,2399,2399,823
2026-07,2026-07-14,D07,stressed_retail,2389,2389,816
2026-07,2026-07-15,D09,disconnect_scenario,2351,0,72
2026-07,2026-07-15,D09,good_retail,2400,0,74
2026-07,2026-07-15,D09,ideal_research,2400,0,75
2026-07,2026-07-15,D09,normal_retail,2398,0,76
2026-07,2026-07-15,D09,stressed_retail,2386,0,74
2026-07,2026-07-16,D01,disconnect_scenario,2372,0,0
2026-07,2026-07-16,D01,good_retail,2401,0,0
2026-07,2026-07-16,D01,ideal_research,2400,0,0
2026-07,2026-07-16,D01,normal_retail,2399,0,0
2026-07,2026-07-16,D01,stressed_retail,2394,0,0
2026-07,2026-07-17,D12,disconnect_scenario,2360,0,439
2026-07,2026-07-17,D12,good_retail,2406,0,450
2026-07,2026-07-17,D12,ideal_research,2400,0,450
2026-07,2026-07-17,D12,normal_retail,2403,0,451
2026-07,2026-07-17,D12,stressed_retail,2386,0,452
2026-07,2026-07-20,D03,disconnect_scenario,2381,0,0
2026-07,2026-07-20,D03,good_retail,2398,0,0
2026-07,2026-07-20,D03,ideal_research,2400,0,0
2026-07,2026-07-20,D03,normal_retail,2396,0,0
2026-07,2026-07-20,D03,stressed_retail,2391,0,0
2026-07,2026-07-21,D06,disconnect_scenario,2366,0,0
2026-07,2026-07-21,D06,good_retail,2397,0,0
2026-07,2026-07-21,D06,ideal_research,2400,0,0
2026-07,2026-07-21,D06,normal_retail,2396,0,0
2026-07,2026-07-21,D06,stressed_retail,2384,0,0
2026-07,2026-07-22,D18,disconnect_scenario,2370,0,0
2026-07,2026-07-22,D18,good_retail,2397,0,0
2026-07,2026-07-22,D18,ideal_research,2400,0,0
2026-07,2026-07-22,D18,normal_retail,2403,0,0
2026-07,2026-07-22,D18,stressed_retail,2377,0,0
2026-07,2026-07-23,D12,disconnect_scenario,2356,0,367
2026-07,2026-07-23,D12,good_retail,2400,0,377
2026-07,2026-07-23,D12,ideal_research,2400,0,375
2026-07,2026-07-23,D12,normal_retail,2395,0,374
2026-07,2026-07-23,D12,stressed_retail,2378,0,371
2026-07,2026-07-24,D02,disconnect_scenario,2366,0,0
2026-07,2026-07-24,D02,good_retail,2397,0,0
2026-07,2026-07-24,D02,ideal_research,2400,0,0
2026-07,2026-07-24,D02,normal_retail,2402,0,0
2026-07,2026-07-24,D02,stressed_retail,2387,0,0
2026-07,2026-07-27,D08,disconnect_scenario,2367,0,0
2026-07,2026-07-27,D08,good_retail,2402,0,0
2026-07,2026-07-27,D08,ideal_research,2400,0,0
2026-07,2026-07-27,D08,normal_retail,2390,0,0
2026-07,2026-07-27,D08,stressed_retail,2388,0,0
2026-07,2026-07-28,D10,disconnect_scenario,2380,0,0
2026-07,2026-07-28,D10,good_retail,2402,0,0
2026-07,2026-07-28,D10,ideal_research,2400,0,0
2026-07,2026-07-28,D10,normal_retail,2398,0,0
2026-07,2026-07-28,D10,stressed_retail,2390,0,0
2026-07,2026-07-29,D15,disconnect_scenario,2376,0,0
2026-07,2026-07-29,D15,good_retail,2400,0,0
2026-07,2026-07-29,D15,ideal_research,2400,0,0
2026-07,2026-07-29,D15,normal_retail,2397,0,0
2026-07,2026-07-29,D15,stressed_retail,2405,0,0
2026-07,2026-07-30,D10,disconnect_scenario,2378,0,0
2026-07,2026-07-30,D10,good_retail,2399,0,0
2026-07,2026-07-30,D10,ideal_research,2400,0,0
2026-07,2026-07-30,D10,normal_retail,2394,0,0
2026-07,2026-07-30,D10,stressed_retail,2392,0,0
2026-07,2026-07-31,D01,disconnect_scenario,2379,0,0
2026-07,2026-07-31,D01,good_retail,2401,0,0
2026-07,2026-07-31,D01,ideal_research,2400,0,0
2026-07,2026-07-31,D01,normal_retail,2399,0,0
2026-07,2026-07-31,D01,stressed_retail,2392,0,0
2026-08,2026-08-03,D06,disconnect_scenario,2367,0,0
2026-08,2026-08-03,D06,good_retail,2403,0,0
2026-08,2026-08-03,D06,ideal_research,2400,0,0
2026-08,2026-08-03,D06,normal_retail,2396,0,0
2026-08,2026-08-03,D06,stressed_retail,2385,0,0
2026-08,2026-08-04,D07,disconnect_scenario,2354,2354,879
2026-08,2026-08-04,D07,good_retail,2403,2403,901
2026-08,2026-08-04,D07,ideal_research,2400,2400,900
2026-08,2026-08-04,D07,normal_retail,2399,2399,901
2026-08,2026-08-04,D07,stressed_retail,2379,2379,893
2026-08,2026-08-05,D19,disconnect_scenario,2370,0,0
2026-08,2026-08-05,D19,good_retail,2396,0,0
2026-08,2026-08-05,D19,ideal_research,2400,0,0
2026-08,2026-08-05,D19,normal_retail,2401,0,0
2026-08,2026-08-05,D19,stressed_retail,2401,0,0
2026-08,2026-08-06,D06,disconnect_scenario,2382,0,0
2026-08,2026-08-06,D06,good_retail,2395,0,0
2026-08,2026-08-06,D06,ideal_research,2400,0,0
2026-08,2026-08-06,D06,normal_retail,2398,0,0
2026-08,2026-08-06,D06,stressed_retail,2392,0,0
2026-08,2026-08-07,D15,disconnect_scenario,2373,0,0
2026-08,2026-08-07,D15,good_retail,2400,0,0
2026-08,2026-08-07,D15,ideal_research,2400,0,0
2026-08,2026-08-07,D15,normal_retail,2397,0,0
2026-08,2026-08-07,D15,stressed_retail,2382,0,0
2026-08,2026-08-10,D05,disconnect_scenario,2376,0,0
2026-08,2026-08-10,D05,good_retail,2403,0,0
2026-08,2026-08-10,D05,ideal_research,2400,0,0
2026-08,2026-08-10,D05,normal_retail,2408,0,0
2026-08,2026-08-10,D05,stressed_retail,2392,0,0
2026-08,2026-08-11,D03,disconnect_scenario,2380,0,0
2026-08,2026-08-11,D03,good_retail,2399,0,0
2026-08,2026-08-11,D03,ideal_research,2400,0,0
2026-08,2026-08-11,D03,normal_retail,2398,0,0
2026-08,2026-08-11,D03,stressed_retail,2385,0,0
2026-08,2026-08-12,D03,disconnect_scenario,2374,0,0
2026-08,2026-08-12,D03,good_retail,2400,0,0
2026-08,2026-08-12,D03,ideal_research,2400,0,0
2026-08,2026-08-12,D03,normal_retail,2399,0,0
2026-08,2026-08-12,D03,stressed_retail,2398,0,0
2026-08,2026-08-13,D07,disconnect_scenario,2361,2361,1029
2026-08,2026-08-13,D07,good_retail,2399,2399,1050
2026-08,2026-08-13,D07,ideal_research,2400,2400,1050
2026-08,2026-08-13,D07,normal_retail,2397,2397,1049
2026-08,2026-08-13,D07,stressed_retail,2387,2387,1043
2026-08,2026-08-14,D18,disconnect_scenario,2374,0,0
2026-08,2026-08-14,D18,good_retail,2396,0,0
2026-08,2026-08-14,D18,ideal_research,2400,0,0
2026-08,2026-08-14,D18,normal_retail,2397,0,0
2026-08,2026-08-14,D18,stressed_retail,2383,0,0
2026-08,2026-08-17,D13,disconnect_scenario,2343,0,438
2026-08,2026-08-17,D13,good_retail,2401,0,449
2026-08,2026-08-17,D13,ideal_research,2400,0,450
2026-08,2026-08-17,D13,normal_retail,2388,0,447
2026-08,2026-08-17,D13,stressed_retail,2370,0,440
2026-08,2026-08-18,D09,disconnect_scenario,2377,0,0
2026-08,2026-08-18,D09,good_retail,2402,0,0
2026-08,2026-08-18,D09,ideal_research,2400,0,0
2026-08,2026-08-18,D09,normal_retail,2399,0,0
2026-08,2026-08-18,D09,stressed_retail,2385,0,0
2026-08,2026-08-19,D11,disconnect_scenario,2374,0,0
2026-08,2026-08-19,D11,good_retail,2399,0,0
2026-08,2026-08-19,D11,ideal_research,2400,0,0
2026-08,2026-08-19,D11,normal_retail,2398,0,0
2026-08,2026-08-19,D11,stressed_retail,2398,0,0
2026-08,2026-08-20,D03,disconnect_scenario,2365,0,0
2026-08,2026-08-20,D03,good_retail,2401,0,0
2026-08,2026-08-20,D03,ideal_research,2400,0,0
2026-08,2026-08-20,D03,normal_retail,2394,0,0
2026-08,2026-08-20,D03,stressed_retail,2397,0,0
2026-08,2026-08-21,D13,disconnect_scenario,2358,0,435
2026-08,2026-08-21,D13,good_retail,2399,0,450
2026-08,2026-08-21,D13,ideal_research,2400,0,450
2026-08,2026-08-21,D13,normal_retail,2400,0,453
2026-08,2026-08-21,D13,stressed_retail,2370,0,442
2026-08,2026-08-24,D20,disconnect_scenario,2362,2362,1037
2026-08,2026-08-24,D20,good_retail,2400,2400,1048
2026-08,2026-08-24,D20,ideal_research,2400,2400,1050
2026-08,2026-08-24,D20,normal_retail,2401,2401,1046
2026-08,2026-08-24,D20,stressed_retail,2393,2393,1046
2026-08,2026-08-25,D19,disconnect_scenario,2378,0,0
2026-08,2026-08-25,D19,good_retail,2402,0,0
2026-08,2026-08-25,D19,ideal_research,2400,0,0
2026-08,2026-08-25,D19,normal_retail,2399,0,0
2026-08,2026-08-25,D19,stressed_retail,2390,0,0
2026-08,2026-08-26,D18,disconnect_scenario,2376,0,0
2026-08,2026-08-26,D18,good_retail,2400,0,0
2026-08,2026-08-26,D18,ideal_research,2400,0,0
2026-08,2026-08-26,D18,normal_retail,2398,0,0
2026-08,2026-08-26,D18,stressed_retail,2382,0,0
2026-08,2026-08-27,D15,disconnect_scenario,2372,0,0
2026-08,2026-08-27,D15,good_retail,2400,0,0
2026-08,2026-08-27,D15,ideal_research,2400,0,0
2026-08,2026-08-27,D15,normal_retail,2400,0,0
2026-08,2026-08-27,D15,stressed_retail,2392,0,0
2026-08,2026-08-28,D17,disconnect_scenario,2369,0,148
2026-08,2026-08-28,D17,good_retail,2392,0,150
2026-08,2026-08-28,D17,ideal_research,2400,0,150
2026-08,2026-08-28,D17,normal_retail,2396,0,148
2026-08,2026-08-28,D17,stressed_retail,2364,0,150
2026-08,2026-08-31,D12,disconnect_scenario,2357,0,220
2026-08,2026-08-31,D12,good_retail,2400,0,225
2026-08,2026-08-31,D12,ideal_research,2400,0,225
2026-08,2026-08-31,D12,normal_retail,2396,0,224
2026-08,2026-08-31,D12,stressed_retail,2387,0,222
2026-09,2026-09-01,D02,disconnect_scenario,2371,0,0
2026-09,2026-09-01,D02,good_retail,2400,0,0
2026-09,2026-09-01,D02,ideal_research,2400,0,0
2026-09,2026-09-01,D02,normal_retail,2396,0,0
2026-09,2026-09-01,D02,stressed_retail,2385,0,0
2026-09,2026-09-02,D17,disconnect_scenario,2375,0,297
2026-09,2026-09-02,D17,good_retail,2400,0,301
2026-09,2026-09-02,D17,ideal_research,2400,0,300
2026-09,2026-09-02,D17,normal_retail,2393,0,298
2026-09,2026-09-02,D17,stressed_retail,2385,0,301
2026-09,2026-09-03,D05,disconnect_scenario,2379,0,0
2026-09,2026-09-03,D05,good_retail,2402,0,0
2026-09,2026-09-03,D05,ideal_research,2400,0,0
2026-09,2026-09-03,D05,normal_retail,2402,0,0
2026-09,2026-09-03,D05,stressed_retail,2395,0,0
2026-09,2026-09-04,D17,disconnect_scenario,2352,0,370
2026-09,2026-09-04,D17,good_retail,2402,0,374
2026-09,2026-09-04,D17,ideal_research,2400,0,375
2026-09,2026-09-04,D17,normal_retail,2392,0,374
2026-09,2026-09-04,D17,stressed_retail,2390,0,370
2026-09,2026-09-07,D07,disconnect_scenario,2339,2339,880
2026-09,2026-09-07,D07,good_retail,2401,2401,900
2026-09,2026-09-07,D07,ideal_research,2400,2400,900
2026-09,2026-09-07,D07,normal_retail,2392,2392,898
2026-09,2026-09-07,D07,stressed_retail,2378,2378,894
2026-09,2026-09-08,D06,disconnect_scenario,2372,0,0
2026-09,2026-09-08,D06,good_retail,2398,0,0
2026-09,2026-09-08,D06,ideal_research,2400,0,0
2026-09,2026-09-08,D06,normal_retail,2397,0,0
2026-09,2026-09-08,D06,stressed_retail,2395,0,0
2026-09,2026-09-09,D10,disconnect_scenario,2367,0,0
2026-09,2026-09-09,D10,good_retail,2401,0,0
2026-09,2026-09-09,D10,ideal_research,2400,0,0
2026-09,2026-09-09,D10,normal_retail,2397,0,0
2026-09,2026-09-09,D10,stressed_retail,2383,0,0
2026-09,2026-09-10,D06,disconnect_scenario,2373,0,0
2026-09,2026-09-10,D06,good_retail,2400,0,0
2026-09,2026-09-10,D06,ideal_research,2400,0,0
2026-09,2026-09-10,D06,normal_retail,2390,0,0
2026-09,2026-09-10,D06,stressed_retail,2374,0,0
2026-09,2026-09-11,D04,disconnect_scenario,2377,0,0
2026-09,2026-09-11,D04,good_retail,2399,0,0
2026-09,2026-09-11,D04,ideal_research,2400,0,0
2026-09,2026-09-11,D04,normal_retail,2401,0,0
2026-09,2026-09-11,D04,stressed_retail,2394,0,0
2026-09,2026-09-14,D06,disconnect_scenario,2374,0,0
2026-09,2026-09-14,D06,good_retail,2398,0,0
2026-09,2026-09-14,D06,ideal_research,2400,0,0
2026-09,2026-09-14,D06,normal_retail,2395,0,0
2026-09,2026-09-14,D06,stressed_retail,2398,0,0
2026-09,2026-09-15,D01,disconnect_scenario,2376,0,0
2026-09,2026-09-15,D01,good_retail,2397,0,0
2026-09,2026-09-15,D01,ideal_research,2400,0,0
2026-09,2026-09-15,D01,normal_retail,2403,0,0
2026-09,2026-09-15,D01,stressed_retail,2388,0,0
2026-09,2026-09-16,D20,disconnect_scenario,2351,2351,656
2026-09,2026-09-16,D20,good_retail,2399,2399,673
2026-09,2026-09-16,D20,ideal_research,2400,2400,675
2026-09,2026-09-16,D20,normal_retail,2398,2398,672
2026-09,2026-09-16,D20,stressed_retail,2396,2396,669
2026-09,2026-09-17,D03,disconnect_scenario,2375,0,0
2026-09,2026-09-17,D03,good_retail,2399,0,0
2026-09,2026-09-17,D03,ideal_research,2400,0,0
2026-09,2026-09-17,D03,normal_retail,2404,0,0
2026-09,2026-09-17,D03,stressed_retail,2400,0,0
2026-09,2026-09-18,D12,disconnect_scenario,2359,0,220
2026-09,2026-09-18,D12,good_retail,2401,0,225
2026-09,2026-09-18,D12,ideal_research,2400,0,225
2026-09,2026-09-18,D12,normal_retail,2399,0,225
2026-09,2026-09-18,D12,stressed_retail,2383,0,225
2026-09,2026-09-21,D03,disconnect_scenario,2383,0,0
2026-09,2026-09-21,D03,good_retail,2400,0,0
2026-09,2026-09-21,D03,ideal_research,2400,0,0
2026-09,2026-09-21,D03,normal_retail,2395,0,0
2026-09,2026-09-21,D03,stressed_retail,2392,0,0
2026-09,2026-09-22,D07,disconnect_scenario,2377,2377,1260
2026-09,2026-09-22,D07,good_retail,2396,2396,1274
2026-09,2026-09-22,D07,ideal_research,2400,2400,1275
2026-09,2026-09-22,D07,normal_retail,2389,2389,1267
2026-09,2026-09-22,D07,stressed_retail,2396,2396,1277
2026-09,2026-09-23,D04,disconnect_scenario,2385,0,0
2026-09,2026-09-23,D04,good_retail,2400,0,0
2026-09,2026-09-23,D04,ideal_research,2400,0,0
2026-09,2026-09-23,D04,normal_retail,2400,0,0
2026-09,2026-09-23,D04,stressed_retail,2395,0,0
2026-09,2026-09-24,D12,disconnect_scenario,2359,2359,293
2026-09,2026-09-24,D12,good_retail,2402,2402,300
2026-09,2026-09-24,D12,ideal_research,2400,2400,300
2026-09,2026-09-24,D12,normal_retail,2394,2394,299
2026-09,2026-09-24,D12,stressed_retail,2372,2372,293
2026-09,2026-09-25,D02,disconnect_scenario,2366,0,0
2026-09,2026-09-25,D02,good_retail,2399,0,0
2026-09,2026-09-25,D02,ideal_research,2400,0,0
2026-09,2026-09-25,D02,normal_retail,2400,0,0
2026-09,2026-09-25,D02,stressed_retail,2384,0,0
2026-09,2026-09-28,D01,disconnect_scenario,2375,0,0
2026-09,2026-09-28,D01,good_retail,2400,0,0
2026-09,2026-09-28,D01,ideal_research,2400,0,0
2026-09,2026-09-28,D01,normal_retail,2402,0,0
2026-09,2026-09-28,D01,stressed_retail,2394,0,0
2026-09,2026-09-29,D07,disconnect_scenario,2359,2359,954
2026-09,2026-09-29,D07,good_retail,2401,2401,976
2026-09,2026-09-29,D07,ideal_research,2400,2400,975
