symbol,category,metric,real_value,synthetic_value,synthetic_to_real_ratio,lower_ratio_gate,upper_ratio_gate,calibration_gap
ULTRACEMCO,displayed L5 depth scale,median_l5_depth,309.0,282.0,0.912621359223301,0.1,10.0,False
ULTRACEMCO,L1 imbalance scale,median_abs_l1_imbalance,0.6666666666666666,0.42105263157894735,0.631578947368421,0.25,4.0,False
ULTRACEMCO,one-tick volatility scale,one_tick_return_std,0.00044190390590710937,0.0001167938008261546,0.26429682848448344,0.1,10.0,False
WIPRO,received tick cadence,median_gap_ms,501.0,500.0,0.998003992015968,0.2,5.0,False
WIPRO,tail received tick cadence,p90_gap_ms,3459.200000000001,692.0,0.20004625346901012,0.2,5.0,False
WIPRO,median spread scale,median_spread_bps,2.2278537569527366,2.2480902473344417,1.009083401600554,0.25,4.0,False
WIPRO,tail spread scale,p90_spread_bps,3.4081226924170562,3.909118577527213,1.147000542622733,0.25,4.0,False
WIPRO,displayed L1 depth scale,median_l1_depth,1427.0,810.0,0.5676243868255081,0.1,10.0,False
WIPRO,displayed L5 depth scale,median_l5_depth,14713.0,6885.0,0.46795351050091755,0.1,10.0,False
WIPRO,L1 imbalance scale,median_abs_l1_imbalance,0.7019619685292031,0.384180790960452,0.5472957342196371,0.25,4.0,False
WIPRO,one-tick volatility scale,one_tick_return_std,0.0005066272743296041,0.00012120047541358956,0.23923006429918012,0.1,10.0,False
