canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price,scenario_id,scenario_role,side,side_sign,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr,capacity_selected,cost_model_version
P373_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900,ready,1784173500000,1784173505259,1784173631118,1784174538573,0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,47,99508.4,99014.9,-493.5,165.22242911960006,-658.7224291196001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-20_WIPRO_106701555,unseen_phase359,WIPRO,17-Jul-2026 16:12:41,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-20_WIPRO_106701598,unseen_phase359,WIPRO,17-Jul-2026 16:30:50,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784519100000,1784519105818,1784519226356,1784520126360,0,176.525,177.215,176.09,39.087947882736024,1.0,7570.0,8112.0,0.07159841479524438,0.3214990138067061,0.43720103867705346,0.3157894736842105,177.25,176.06,177.18,176.12,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,564,99331.68000000001,99929.52,597.8399999999965,165.26702969439998,432.5729703055965,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784537788000,1784537788118,1784537908777,1784538809102,0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.24110671936758893,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,8,95304.0,95832.0,528.0,162.41750643199998,365.582493568,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-21_ICICIBANK_106703492,unseen_phase359,ICICIBANK,20-Jul-2026 16:12:11,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,ESOP/ESOS/ESPS,120,900,ready,1784605500000,1784605505088,1784605625093,1784606527116,0,1467.65,1470.8000000000002,1467.35,21.462882839914766,1.0,10713.0,13035.0,0.21674600952114254,0.34698887610280016,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,67,98315.8,98536.90000000001,221.10000000000582,165.0258921924,56.07410780760583,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-21_ICICIBANK_106703685,unseen_phase359,ICICIBANK,20-Jul-2026 17:39:28,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,120,900,ready,1784605500000,1784605505088,1784605625093,1784606527116,0,1467.65,1470.8000000000002,1467.35,21.462882839914766,1.0,10713.0,13035.0,0.21674600952114254,0.34698887610280016,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,67,98315.8,98536.90000000001,221.10000000000582,165.0258921924,56.07410780760583,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-21_ICICIBANK_106703830,unseen_phase359,ICICIBANK,20-Jul-2026 18:30:36,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784605500000,1784605505088,1784605625093,1784606527116,0,1467.65,1470.8000000000002,1467.35,21.462882839914766,1.0,10713.0,13035.0,0.21674600952114254,0.34698887610280016,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,67,98315.8,98536.90000000001,221.10000000000582,165.0258921924,56.07410780760583,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-21_BAJAJ-AUTO_106704751,unseen_phase359,BAJAJ-AUTO,21-Jul-2026 12:52:47,regular_session,2026-07-21,first_real_tick_after_announcement,General Updates,120,900,ready,1784618567000,1784618567346,1784618687595,1784619587844,0,10491.0,10518.5,10475.75,26.21294442855781,1.0,186.0,203.0,0.0913978494623656,0.4088669950738916,0.39267015706806285,0.0,10520.5,10474.0,10516.5,10477.5,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,9,94297.5,94648.5,351.0,162.193278152,188.806721848,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-23_ULTRACEMCO_106707026,unseen_phase359,ULTRACEMCO,22-Jul-2026 19:07:08,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900,ready,1784778300000,1784778305124,1784778425233,1784779327884,0,11875.5,11780.5,11882.0,-79.99663172076964,-1.0,43.0,335.0,6.790697674418604,-0.408955223880597,-0.4779874213836478,0.125,11784.0,11881.0,11777.0,11883.0,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,8,94272.0,95048.0,776.0,162.2197278399999,613.7802721600001,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-23_CIPLA_106707778,unseen_phase359,CIPLA,23-Jul-2026 12:39:45,regular_session,2026-07-23,first_real_tick_after_announcement,Investor Presentation,120,900,ready,1784790585000,1784790588841,1784790709482,1784791610724,0,1380.4499999999998,1385.3000000000002,1388.75,35.133470969613995,1.0,952.0,1011.0,0.06197478991596639,0.5865479723046488,0.5357142857142857,0.3333333333333333,1385.4,1388.7,1385.2,1388.8,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,72,99993.59999999999,99734.40000000001,-259.19999999998254,165.34166713599996,-424.5416671359825,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_ITC_106708449,unseen_phase359,ITC,23-Jul-2026 18:03:26,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Shareholders meeting,120,900,ready,1784864700000,1784864700689,1784864820690,1784865721636,0,279.65,280.32500000000005,280.875,24.137314500270634,1.0,10052.0,41648.0,3.1432550736171905,0.24923165578179024,0.2589699780327069,0.041666666666666664,280.35,280.8,280.3,280.95,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,356,100018.2,99786.8,-231.39999999999418,165.34890366000002,-396.7489036599942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_ITC_106708490,unseen_phase359,ITC,23-Jul-2026 18:13:25,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,General Updates,120,900,ready,1784864700000,1784864700689,1784864820690,1784865721636,0,279.65,280.32500000000005,280.875,24.137314500270634,1.0,10052.0,41648.0,3.1432550736171905,0.24923165578179024,0.2589699780327069,0.041666666666666664,280.35,280.8,280.3,280.95,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,356,100018.2,99786.8,-231.39999999999418,165.34890366000002,-396.7489036599942,1,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_ITC_106708509,unseen_phase359,ITC,23-Jul-2026 18:21:35,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Change in Director(s),120,900,ready,1784864700000,1784864700689,1784864820690,1784865721636,0,279.65,280.32500000000005,280.875,24.137314500270634,1.0,10052.0,41648.0,3.1432550736171905,0.24923165578179024,0.2589699780327069,0.041666666666666664,280.35,280.8,280.3,280.95,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,356,100018.2,99786.8,-231.39999999999418,165.34890366000002,-396.7489036599942,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_ITC_106708738,unseen_phase359,ITC,23-Jul-2026 20:42:12,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Credit Rating- New,120,900,ready,1784864700000,1784864700689,1784864820690,1784865721636,0,279.65,280.32500000000005,280.875,24.137314500270634,1.0,10052.0,41648.0,3.1432550736171905,0.24923165578179024,0.2589699780327069,0.041666666666666664,280.35,280.8,280.3,280.95,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,356,100018.2,99786.8,-231.39999999999418,165.34890366000002,-396.7489036599942,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_NESTLEIND_106708516,unseen_phase359,NESTLEIND,23-Jul-2026 18:26:02,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784864700000,1784864705394,1784864825690,1784865725938,0,1433.6999999999998,1435.2,1456.65,10.462439840972502,1.0,710.0,1470.0,1.0704225352112675,0.5755102040816327,0.5743298131600325,0.3125,1435.5,1456.5,1434.9,1456.8,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,short,-1.0,69,100519.2,99008.1,-1511.0999999999913,165.35818836759995,-1676.4581883675912,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
P373_2026-07-24_BPCL_106708242,unseen_phase359,BPCL,23-Jul-2026 16:59:09,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900,ready,1784864700000,1784864705394,1784864827692,1784865729189,0,306.875,306.32500000000005,306.275,-17.922606924642103,-1.0,5990.0,8710.0,0.4540901502504174,-0.25487944890929964,-0.4035367637282276,-0.20930232558139536,306.35,306.25,306.3,306.3,P362_D120_I2p5_D0p25_R0p0_REVERSAL_CONTROL,impulse_reversal_control,long,1.0,326,99870.1,99837.5,-32.60000000000582,165.3327309712,-197.9327309712058,0,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14
