phase219_model_fit_id,phase218_model_spec_id,target_label,horizon_sec,coefficient_name,coefficient_value,model_fit_execution,strategy_replay_allowed,test_replay_allowed_next
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,stale_quote_duration_ms,-0.008485181059583532,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_down_conditional_label,5,top5_qty_imbalance,-0.025221073222303318,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,intercept,0.33161021526116746,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,cross_symbol_arrival_count,-0.0016025098877311727,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,cross_symbol_arrival_share,-0.001602509887869537,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,depth_refresh_count,-0.06988733812036284,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,phase176_universe_symbols,-1.1289816515992384e-13,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,quote_churn_count,0.10820661610164803,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_count,-0.004511556919511132,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_rate_baseline_days,-0.025388857342220707,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_rate_zscore,0.012701470582057608,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,stale_quote_duration_ms,-0.00850295569474829,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_down_conditional_label,5,top5_qty_imbalance,-0.004225342540495444,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,intercept,0.33161021526116763,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,cross_symbol_arrival_count,-0.006357615862011717,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,cross_symbol_arrival_share,-0.0063576158619068224,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,depth_refresh_count,-0.09487459079089029,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,phase176_universe_symbols,1.0520772991060054e-13,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,quote_churn_count,0.11179090267644798,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_count,0.01954756583562663,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_rate_baseline_days,-0.0285519035610393,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,receive_event_rate_zscore,0.009204872916595675,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,stale_quote_duration_ms,-0.01236076187533928,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_down_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_down_conditional_label,5,top5_qty_imbalance,-0.0257880183624108,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,intercept,0.329488465396188,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,cross_symbol_arrival_count,-8.315823208369363e-05,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,cross_symbol_arrival_share,-8.315823223000041e-05,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,depth_refresh_count,0.004494043245079663,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,phase176_universe_symbols,-1.0885359272615835e-13,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,quote_churn_count,0.035821372334148144,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,receive_event_count,0.008615178784938865,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,receive_event_rate_baseline_days,-0.02118020050934087,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,receive_event_rate_zscore,0.0012179890959595448,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,stale_quote_duration_ms,-0.004382222436525673,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_up_conditional_label,5,top5_qty_imbalance,0.0397381931046646,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,intercept,0.329488465396188,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,cross_symbol_arrival_count,0.00010966006400687438,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,cross_symbol_arrival_share,0.00010966006416229085,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,depth_refresh_count,0.0024649681447766613,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,phase176_universe_symbols,-2.277659226011874e-14,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,quote_churn_count,0.035982786069318116,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_count,0.010680736472672661,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_rate_baseline_days,-0.02233474974200961,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_rate_zscore,0.0010071481939244,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,stale_quote_duration_ms,-0.004469357637113632,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_up_conditional_label,5,top5_qty_imbalance,-0.0080456675300048,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,intercept,0.3294884653961881,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,cross_symbol_arrival_count,-0.002923419147940112,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,cross_symbol_arrival_share,-0.002923419147522443,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,depth_refresh_count,-0.025198659929896033,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,phase176_universe_symbols,-6.285467941252489e-14,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,quote_churn_count,0.04109259085159692,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_count,0.033810012629223375,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_rate_baseline_days,-0.021190266374387985,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,receive_event_rate_zscore,0.005290488323520855,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,stale_quote_duration_ms,-0.011805526806474665,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_up_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_up_conditional_label,5,top5_qty_imbalance,0.039538594469599474,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,intercept,0.6070133477355173,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_count,-0.002252924585734921,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_share,-0.0022529245854269993,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,depth_refresh_count,-0.0609671092213213,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,phase176_universe_symbols,-1.489439783279748e-13,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,quote_churn_count,0.11425581823970267,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,receive_event_count,0.010603400660953834,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_baseline_days,-0.04539346742688773,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_zscore,0.010432140646243022,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,stale_quote_duration_ms,-0.010932122444486561,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,5,top5_qty_imbalance,0.015590984758866524,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,intercept,0.6070133477355174,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_count,-0.0022274766935020916,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_share,-0.002227476693568267,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,depth_refresh_count,-0.060387292220981596,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,phase176_universe_symbols,-1.0192489426073674e-13,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,quote_churn_count,0.11317008213475621,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_count,0.01080352703846025,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_baseline_days,-0.04555061140101073,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_zscore,0.010491550084026927,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,stale_quote_duration_ms,-0.011032883867586761,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,top5_qty_imbalance,-0.011658006840445293,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,intercept,0.6070133477355162,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_count,-0.00836863524159493,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,cross_symbol_arrival_share,-0.00836863524123672,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,depth_refresh_count,-0.1025682630837434,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,phase176_universe_symbols,2.9150260674983316e-14,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,quote_churn_count,0.11996126698114849,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_count,0.04865091054376283,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_baseline_days,-0.04705084503347789,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,receive_event_rate_zscore,0.013212803176870801,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,stale_quote_duration_ms,-0.020023505222155083,1,0,0
P219_P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H5s,P218_EVENT_ONLY_TREE_STUMP_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,5,top5_qty_imbalance,0.014728334512426295,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,intercept,0.6607142857142875,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_count,-0.008001559529233475,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_share,-0.008001559529266728,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,depth_refresh_count,0.0030935118090160627,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,phase176_universe_symbols,-9.733954095716316e-16,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,quote_churn_count,0.013432067854488729,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,receive_event_count,0.006223553151904086,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_baseline_days,-0.039880533227773504,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,receive_event_rate_zscore,0.021222708398002093,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,stale_quote_duration_ms,0.007060081517499677,1,0,0
P219_P218_EVENT_ONLY_BALANCED_LOGIT_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_BALANCED_LOGIT,event_surprise_vol_expansion_conditional_label,15,top5_qty_imbalance,0.00983516923493434,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,intercept,0.6607142857142875,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_count,-0.007439655037016751,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,cross_symbol_arrival_share,-0.007439655037005181,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,depth_refresh_count,0.0032451930742867993,1,0,0
P219_P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC_event_surprise_vol_expansion_conditional_label_H15s,P218_EVENT_ONLY_COMPLEMENT_NB_DIAGNOSTIC,event_surprise_vol_expansion_conditional_label,15,phase176_universe_symbols,1.276551475052247e-14,1,0,0
