trade_date,exchange,symbol,share,file_path_redacted,local_path,status,bytes_written,secret_material_recorded
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041825_026100-004481.parquet,existing,34641,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041908_502933-004587.parquet,existing,35964,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042354_025999-005234.parquet,existing,35077,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034711_775708-000303.parquet,existing,36259,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041811_025794-004449.parquet,existing,34642,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041854_475623-004555.parquet,existing,36188,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042339_734180-005202.parquet,existing,34927,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034657_721537-000271.parquet,existing,36597,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041756_528320-004417.parquet,existing,34624,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041840_422680-004523.parquet,existing,36281,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042325_257441-005170.parquet,existing,34598,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034643_528443-000239.parquet,existing,36669,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042630_394255-005570.parquet,existing,34541,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041742_275772-004385.parquet,existing,34612,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041826_314367-004491.parquet,existing,36084,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041716_042144-004341.parquet,existing,34625,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042310_975327-005138.parquet,existing,34723,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034629_030996-000207.parquet,existing,36479,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042616_166910-005538.parquet,existing,34635,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040425_315719-002595.parquet,existing,34466,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041727_799022-004353.parquet,existing,34525,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041812_283031-004459.parquet,existing,36269,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042256_696102-005106.parquet,existing,34277,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034614_672261-000175.parquet,existing,36628,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042601_410237-005506.parquet,existing,34718,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040410_788446-002563.parquet,existing,34548,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041713_527801-004321.parquet,existing,34518,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041757_957812-004427.parquet,existing,36518,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041647_973969-004277.parquet,existing,34655,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042242_294612-005074.parquet,existing,35000,0
2026-07-27,NSE,INFY,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=INFY/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=INFY\part-034600_388899-000143.parquet,existing,36579,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042546_898135-005474.parquet,existing,34714,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040356_069004-002531.parquet,existing,34423,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041659_526636-004289.parquet,existing,34506,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041743_543829-004395.parquet,existing,36375,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041632_690249-004245.parquet,existing,34424,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042227_891740-005042.parquet,existing,35170,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042532_406902-005442.parquet,existing,36408,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040341_752865-002499.parquet,existing,35106,0
2026-07-27,NSE,ADANIPORTS,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ADANIPORTS/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ADANIPORTS\part-041645_526653-004257.parquet,existing,34650,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041729_069117-004363.parquet,existing,36617,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041617_181095-004213.parquet,existing,34612,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042213_664789-005010.parquet,existing,35208,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042518_147056-005410.parquet,existing,35656,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040327_279365-002467.parquet,existing,35469,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041714_785939-004331.parquet,existing,36183,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041603_066142-004181.parquet,existing,34383,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042159_068202-004978.parquet,existing,35035,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042503_908245-005378.parquet,existing,35812,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040313_007322-002435.parquet,existing,35560,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041700_753840-004299.parquet,existing,36077,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041548_964462-004149.parquet,existing,34730,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042144_674664-004946.parquet,existing,35735,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041744_292877-004401.parquet,existing,36118,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042449_650164-005346.parquet,existing,35826,0
2026-07-27,NSE,ITBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-035923_308822-001936.parquet,existing,34432,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040258_301976-002403.parquet,existing,35327,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041646_718790-004267.parquet,existing,36462,0
2026-07-27,NSE,MARUTI,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=MARUTI/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=MARUTI\part-035729_210924-001686.parquet,existing,34659,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041534_584217-004117.parquet,existing,35630,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042130_484454-004914.parquet,existing,35409,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041729_863667-004369.parquet,existing,36144,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042435_174426-005314.parquet,existing,34649,0
2026-07-27,NSE,ITBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-035908_738176-001904.parquet,existing,34348,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040243_759946-002371.parquet,existing,35553,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041630_662361-004235.parquet,existing,35548,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042116_143097-004882.parquet,existing,35247,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041715_508459-004337.parquet,existing,35566,0
2026-07-27,NSE,BPCL,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BPCL/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BPCL\part-040744_132352-003046.parquet,existing,34608,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042420_914919-005282.parquet,existing,34748,0
2026-07-27,NSE,ITBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-035854_452732-001872.parquet,existing,34457,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040229_072074-002339.parquet,existing,35941,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041615_988422-004203.parquet,existing,36340,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041506_285752-004053.parquet,existing,36027,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042101_824130-004850.parquet,existing,35208,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041701_450824-004305.parquet,existing,35894,0
2026-07-27,NSE,BPCL,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BPCL/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BPCL\part-040729_899884-003014.parquet,existing,34315,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042406_411638-005250.parquet,existing,34736,0
2026-07-27,NSE,ITBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-035840_079734-001840.parquet,existing,34624,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040214_518663-002307.parquet,existing,35810,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041601_844439-004171.parquet,existing,35924,0
2026-07-27,NSE,MARUTI,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=MARUTI/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=MARUTI\part-035646_157639-001590.parquet,existing,34782,0
2026-07-27,NSE,M&M,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=M&M/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=M&M\part-041452_230823-004021.parquet,existing,36057,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042047_814959-004818.parquet,existing,35214,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041647_466565-004273.parquet,existing,36299,0
2026-07-27,NSE,BPCL,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BPCL/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BPCL\part-040715_663192-002982.parquet,existing,34609,0
2026-07-27,NSE,AXISBANK,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=AXISBANK/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=AXISBANK\part-042351_914413-005218.parquet,existing,34493,0
2026-07-27,NSE,ITBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITBEES\part-035825_722491-001808.parquet,existing,34414,0
2026-07-27,NSE,BAJAJ-AUTO,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BAJAJ-AUTO/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BAJAJ-AUTO\part-040200_061155-002275.parquet,existing,35506,0
2026-07-27,NSE,HCLTECH,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=HCLTECH/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=HCLTECH\part-041547_779391-004139.parquet,existing,36338,0
2026-07-27,NSE,JUNIORBEES,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=JUNIORBEES/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=JUNIORBEES\part-042033_893485-004786.parquet,existing,35078,0
2026-07-27,NSE,ITC,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=ITC/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=ITC\part-041631_838169-004241.parquet,existing,35914,0
2026-07-27,NSE,BPCL,ctrade1-l2-data,raw_l2/trade_date=2026-07-27/exchange=NSE/symbol=BPCL/part-REDACTED.parquet,real_data_sample\l2_unseen_validation\trade_date=2026-07-27\exchange=NSE\symbol=BPCL\part-040701_369366-002950.parquet,existing,34363,0
