scenario_id,scope_id,scope_candidate_id,event_index,trade_date,exchange,symbol,richer_event_bar_id,exit_bar_id,candidate_id,candidate_rank,family_id,side,horizon,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,decision,rejection_reason,cash_before_or_after_release_inr,notional_inr,gross_edge_bps,modeled_cost_bps,extra_slippage_bps_applied,net_edge_bps,net_pnl_inr,cumulative_net_pnl_inr,cash_after_decision_inr,open_positions_after_decision,open_notional_after_decision_inr,avg_cum_top5_qty_imbalance,avg_depth_beyond_l1_qty_imbalance,avg_level_weighted_depth_imbalance,depth_replenishment_pressure,depth_withdrawal_pressure,top5_churn_pressure,avg_spread_bps,phase288_variant_id,liquidity_family_id,liquidity_family,pressure_column,side_mode
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,30,2026-07-15,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.594105118552034,16.53624,0.0,-10.942134881447966,0.0,-106.5554010380187,50000.0,1,50000.0,0.6473123631990129,0.6091007641519949,0.6306368113845403,57941.57424635686,9967.001545469657,433943.45822478697,5.147981002415245,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,31,2026-07-15,NSE,ITBEES,7,10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.459589162110744,16.53624,0.0,-31.995829162110745,0.0,-106.5554010380187,50000.0,1,50000.0,0.6341916164603866,0.6424615683070334,0.595396953802531,292934.83509962406,180145.6735603817,5359513.047776035,5.451755554387221,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,32,2026-07-15,NSE,ITBEES,17,20,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.93294959177584,16.53624,0.0,1.396709591775842,0.0,-106.5554010380187,50000.0,1,50000.0,0.5403787405337924,0.6256577016902989,0.7058336044786119,875091.9595439741,192722.24874781744,7341115.426070749,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,33,2026-07-15,NSE,ITC,6,9,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.366855770829453,16.53624,0.0,-7.1693842291705465,0.0,-106.5554010380187,50000.0,1,50000.0,0.6257462217759544,0.6978022248335977,0.5433615368116813,15511.076473586623,15534.404638985696,610776.0825629401,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,34,2026-07-16,NSE,ITC,2,5,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.126018053316004,16.53624,0.0,-6.410221946683995,0.0,-106.5554010380187,50000.0,1,50000.0,0.6602669064466599,0.72550385886823,0.5397613797021549,13354.005586284298,16504.980222958187,668042.3153574918,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,35,2026-07-16,NSE,ITC,2,5,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,6.054439121902596,16.53624,0.0,-10.481800878097403,0.0,-106.5554010380187,50000.0,1,50000.0,0.6475247413914826,0.7147540578235603,0.5279201740248739,15530.676196582644,17104.553001960187,672144.619325664,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,36,2026-07-16,NSE,ITBEES,9,12,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.55139653689913,16.53624,0.0,-32.087636536899126,0.0,-106.5554010380187,50000.0,1,50000.0,0.588264919795682,0.66659701461654,0.6217363331763089,314718.95346260053,196939.4637539413,5301365.837804612,5.451755554387221,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,37,2026-07-16,NSE,ITC,3,6,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.718385538427995,16.53624,0.0,-10.817854461572004,0.0,-106.5554010380187,50000.0,1,50000.0,0.6738221173870161,0.6567484849512721,0.5450177527524019,14091.005434055262,14918.730534083872,594887.2815304763,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,38,2026-07-16,NSE,ITC,3,6,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.210112806209116,16.53624,0.0,-6.326127193790883,0.0,-106.5554010380187,50000.0,1,50000.0,0.638527836673512,0.7233170498155087,0.5074428429665425,13491.238777165789,16312.497599503406,591762.7744349727,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,39,2026-07-16,NSE,ITBEES,9,12,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.714962553583439,16.53624,0.0,-32.25120255358344,0.0,-106.5554010380187,50000.0,1,50000.0,0.5861896542267832,0.6555319783602929,0.6236966142296858,289179.23951524054,213907.91110465504,5819734.68395372,5.451755554387221,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,40,2026-07-16,NSE,ITBEES,7,10,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.417900045733457,16.53624,0.0,-31.954140045733457,0.0,-106.5554010380187,50000.0,1,50000.0,0.5914985530211201,0.6194105927649075,0.6447893817592819,286796.2140374238,194725.2148099621,5433076.495038349,5.451755554387221,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,41,2026-07-17,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,4.15120841016558,16.53624,0.0,-12.38503158983442,0.0,-106.5554010380187,50000.0,1,50000.0,0.665786813938077,0.7535079865101667,0.5771740947914288,15615.28319284776,16899.199295247567,576836.9238223074,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,42,2026-07-17,NSE,ITC,4,7,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.510856407669495,16.53624,0.0,-7.025383592330504,0.0,-106.5554010380187,50000.0,1,50000.0,0.6620466978449194,0.7485939308618399,0.554447427893149,14860.856046102066,17174.299333326115,602397.5149979738,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,43,2026-07-17,NSE,ITBEES,14,17,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.212115344191538,16.53624,0.0,1.6758753441915388,0.0,-106.5554010380187,50000.0,1,50000.0,0.6273849947545751,0.6297092163980649,0.689753009675018,971931.8006787552,202481.08572262857,6564637.935798558,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,44,2026-07-17,NSE,ITC,2,5,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.41295558809391,16.53624,0.0,-11.12328441190609,0.0,-106.5554010380187,50000.0,1,50000.0,0.6700708586656423,0.7292785407316202,0.5431430522329559,13583.019015817094,16294.10642436132,577899.0060728667,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,45,2026-07-17,NSE,ITC,3,6,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.443382356609547,16.53624,0.0,-7.092857643390452,0.0,-106.5554010380187,50000.0,1,50000.0,0.6445895268878572,0.7267748513206984,0.5684133779940151,13614.011412581687,17171.281805186598,576098.7916085068,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,46,2026-07-17,NSE,ITC,6,9,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.693553099966587,16.53624,0.0,-10.842686900033414,0.0,-106.5554010380187,50000.0,1,50000.0,0.6571313641559683,0.6854826306394759,0.563453198456372,13971.760994957083,16261.367496540084,685960.5822814768,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,47,2026-07-17,NSE,ITC,6,9,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.698275307406746,16.53624,0.0,-6.837964692593253,0.0,-106.5554010380187,50000.0,1,50000.0,0.6655545115360694,0.7268756573502989,0.5004938752638642,14780.917280728232,16415.40302216714,596467.6990699817,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,48,2026-07-17,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,4.790415626403946,16.53624,0.0,-11.745824373596054,0.0,-106.5554010380187,50000.0,1,50000.0,0.669798593316879,0.6624512734819653,0.5594058173945535,14879.533409443127,16072.205624729108,668562.521848243,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,49,2026-07-17,NSE,ITC,4,7,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.984436726964226,16.53624,0.0,-6.551803273035773,0.0,-106.5554010380187,50000.0,1,50000.0,0.6502601636145466,0.7097738688053872,0.5285977826436804,13913.162100404836,15772.808769290385,618341.8856674231,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,50,2026-07-17,NSE,ITC,6,9,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,4.187619162552191,16.53624,0.0,-12.348620837447807,0.0,-106.5554010380187,50000.0,1,50000.0,0.6415351629064366,0.7206286936525058,0.525323756285849,14534.425217557626,17317.346676905086,676271.5558145283,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,51,2026-07-17,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.239877206369794,16.53624,0.0,-6.296362793630205,0.0,-106.5554010380187,50000.0,1,50000.0,0.583028819843191,0.7524684092481612,0.5511565704427615,15643.735343489352,15465.551105575,657500.9455929799,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,52,2026-07-17,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.260961615397445,16.53624,0.0,-7.275278384602554,0.0,-106.5554010380187,50000.0,1,50000.0,0.6563304453983894,0.7104771804467886,0.5103635160478107,15306.728040860424,16067.89510372164,578045.9017789867,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,53,2026-07-17,NSE,ITBEES,9,12,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,-15.2760299975039,16.53624,0.0,-31.812269997503897,0.0,-106.5554010380187,50000.0,1,50000.0,0.633604105495617,0.6429702032610422,0.5951714365106475,301347.1242757315,187974.70594021823,5971778.243808429,5.451755554387221,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,54,2026-07-17,NSE,ITBEES,9,12,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.846786769439465,16.53624,0.0,1.3105467694394655,0.0,-106.5554010380187,50000.0,1,50000.0,0.5758850766442939,0.6012773950670377,0.6880203288885877,963262.2781014774,202032.70751074288,6674280.652113451,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,55,2026-07-17,NSE,ITBEES,8,11,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.865139390805588,16.53624,0.0,1.3288993908055886,0.0,-106.5554010380187,50000.0,1,50000.0,0.6177584379096213,0.599118154956794,0.6482079164655469,986714.5817052638,199384.0473981712,6662756.589955876,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,56,2026-07-17,NSE,ITBEES,11,14,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,17.92205770680252,16.53624,0.0,1.38581770680252,0.0,-106.5554010380187,50000.0,1,50000.0,0.5853502227404618,0.6004156668063854,0.6706788949760137,919186.63483296,195138.5219156569,7039270.02622842,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,57,2026-07-17,NSE,ITC,3,6,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,5.204568002161516,16.53624,0.0,-11.331671997838484,0.0,-106.5554010380187,50000.0,1,50000.0,0.639010827469063,0.6968195483317254,0.5196203138742196,14119.07781066007,17814.67652435926,684704.1913307547,5.415813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,58,2026-07-17,NSE,ITBEES,14,17,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,18.109389083243645,16.53624,0.0,1.5731490832436457,0.0,-106.5554010380187,50000.0,1,50000.0,0.5470516973984026,0.6002749963372312,0.7063161615129637,1034869.123393037,203425.5892513736,6533070.0020039845,5.640197189982563,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,59,2026-07-20,NSE,ITC,4,7,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,10.00820739563819,16.53624,0.0,-6.52803260436181,0.0,-106.5554010380187,50000.0,1,50000.0,0.662373765302104,0.7544764649254201,0.5707939436551526,14886.013516286555,17230.79735787548,667481.0717982359,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
P271_P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3_CAP100000_NOT50000_CONC1_COST200,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,60,2026-07-20,NSE,ITC,5,8,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,1,P288_PRESSURE_CONTINUATION,1,3,100000.0,50000.0,1,cost200,2.0,0.0,rejected,max_concurrent_positions,50000.0,0.0,9.38844309837968,16.53624,0.0,-7.147796901620319,0.0,-106.5554010380187,50000.0,1,50000.0,0.6528649596164762,0.7384925391302605,0.5771995409182453,13099.616553941292,16789.97666383477,686504.5832428146,4.915813662187011,P288_P288_PRESSURE_CONTINUATION_Q50_ORIG_H3,P288_PRESSURE_CONTINUATION,pressure_continuation,abs_consensus_imbalance,ORIG
